CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,식품_생활_저가_clust_id
16253,4,-3,0,3,-3,0,4
16254,0,0,-1,1,0,0,5
16255,-1,-1,1,-1,1,-1,2
16256,-3,0,3,-3,1,2,2
16257,0,-2,0,2,-3,2,4
16258,-1,3,-2,1,-1,-1,1
16259,3,-2,2,-3,0,0,3
16260,-1,1,-1,1,-2,3,1
16261,-1,-2,3,-3,3,0,3
16262,1,-3,3,0,-3,2,2
16263,-2,2,-2,2,-2,0,1
16264,0,-3,0,1,0,-1,4
16265,0,0,4,0,-2,2,2
16266,0,-2,0,3,-2,1,4
16267,0,-1,0,1,0,-1,2
16268,0,-1,1,-1,0,1,2
16269,3,0,-3,2,0,1,4
16270,0,-2,2,-2,3,0,3
16271,0,0,0,0,0,0,2
16272,-1,1,0,0,-2,2,2
16273,-1,0,0,0,0,-1,2
16274,2,0,-1,0,0,0,5
16275,3,-2,2,-2,0,-1,3
16276,-3,3,-3,3,-2,1,1
16277,-1,-1,-1,4,-3,3,1
16278,2,-1,-2,2,-1,0,4
16279,1,-2,1,-1,1,-1,3
16280,-1,0,1,-1,0,-1,2
16281,3,0,0,-3,0,1,5
16282,1,1,-1,1,-2,3,1
16283,0,0,0,4,-3,1,1
16284,3,0,-3,3,-2,1,4
16285,1,-1,0,2,-3,2,4
16286,0,3,-2,2,0,-2,1
16287,1,-1,1,-2,2,0,3
16288,-1,0,4,0,-3,-1,2
16289,0,4,-1,-1,2,-1,0
16290,1,2,-3,0,1,2,5
16291,-1,3,-3,3,-2,2,1
16292,-3,-1,0,4,-3,3,1
16293,-2,-1,1,1,-1,2,2
16294,0,2,-2,1,-2,0,1
16295,1,-2,1,1,-1,1,4
16296,2,0,-1,-2,2,-1,5
16297,-2,1,0,1,-1,0,1
16298,-2,1,1,1,-3,3,2
16299,2,-2,0,3,0,0,4
16300,4,0,-2,-1,2,1,5
16301,0,-2,1,1,-1,-1,2
16302,-2,2,0,0,0,-2,0
16303,0,-2,1,1,0,-1,2
16304,-3,3,-3,3,-3,0,1
16305,1,2,-3,0,1,2,5
16306,0,0,0,4,0,-3,1
16307,3,-2,1,-1,1,0,3
16308,-1,0,-2,3,-2,1,1
16310,0,-1,2,-2,2,-1,3
16311,0,1,-2,2,1,-3,1
16312,0,-2,3,-2,0,0,3
16313,1,-1,0,2,-2,-1,4
16314,1,-1,2,-3,3,-1,3
16315,-2,0,2,-1,-1,2,2
16316,3,0,-2,0,1,-2,5
16317,1,-1,-1,2,-2,3,4
16318,0,0,0,4,-3,-1,1
16319,0,0,4,-3,-1,4,3
16320,-1,1,-2,0,0,3,0
16321,3,0,-3,3,-2,1,4
16322,0,3,0,-3,2,-2,0
16323,0,0,0,2,-1,-2,1
16324,0,2,-3,3,0,-1,1
16325,1,-1,1,-2,2,-1,3
16326,0,0,0,0,0,0,2
16327,1,0,0,2,-1,-2,4
16328,1,-1,-1,2,0,-2,4
16329,-1,2,-1,1,-1,-1,1
16330,-3,-1,4,-3,3,-3,3
16331,-1,1,0,0,-1,2,2
16332,1,-1,1,-2,0,1,3
16333,-3,3,-1,-2,1,0,0
16334,1,-2,3,-2,1,-1,3
16336,0,-1,1,-1,1,-1,2
16337,2,-3,2,0,-1,1,4
16338,0,0,-1,0,0,2,5
16339,3,-3,3,0,0,0,3
16340,-2,3,-2,-1,0,0,0
16341,3,-1,-1,2,0,-2,4
16342,-1,0,0,1,-1,1,2
16343,0,-1,0,0,1,0,5
16344,-1,-1,3,-3,3,-1,3
16345,-2,0,2,-2,2,-2,2
16346,-2,2,-2,3,-2,1,1
16347,3,-2,1,0,-1,0,4
16348,3,-2,2,-1,-1,2,3
16349,-1,1,1,1,-3,3,2
16350,-2,-1,1,2,-2,2,2
16352,1,1,-3,0,2,1,5
16353,-1,0,2,-3,0,3,2
16354,-2,2,-2,0,2,-3,0
16355,4,-3,0,3,0,-3,4
16356,-3,2,-2,1,-1,0,1
16357,2,-2,3,-2,1,1,3
16358,2,-2,2,-2,-1,3,3
16359,0,2,0,-3,0,0,0
16360,-2,2,-1,0,1,-1,0
16361,-1,-1,-1,3,-2,-1,1
16362,0,-1,2,-2,-1,2,2
16363,0,-1,0,2,-1,2,4
16364,0,-1,2,0,-2,1,2
16365,0,0,2,-2,0,-1,2
16367,2,1,-1,-1,1,0,5
16368,-3,3,-2,0,0,1,0
16369,-1,2,0,-1,2,-2,0
16370,1,0,-1,1,0,-1,5
16371,-1,2,-2,1,-2,2,1
16372,0,-1,1,-1,0,2,2
16373,-1,2,1,-3,1,1,0
16375,3,-3,3,-1,-2,3,3
16376,1,1,-3,2,-1,1,1
16377,2,1,-3,3,-1,-1,1
16378,-1,1,1,-1,-1,1,2
16379,-1,0,2,1,-3,3,2
16380,0,4,-3,-1,4,-3,0
16381,-1,0,1,1,-2,1,2
16382,0,3,-3,-1,4,0,0
16383,-1,0,4,-3,3,0,3
16384,1,2,-3,0,3,-1,5
16385,0,-2,1,0,-1,0,2
16386,3,-1,-2,2,1,-3,4
16388,0,1,0,0,-3,2,2
16389,-3,2,1,-2,1,0,0
16390,0,0,-2,2,-1,1,1
16391,-1,0,0,1,0,0,2
16392,1,-2,0,1,-1,2,4
16393,2,-2,3,0,-3,2,4
16394,3,-3,3,-1,-2,2,3
16395,0,1,-1,2,-2,-1,1
16396,0,-1,1,0,-2,3,2
16397,-1,-1,2,-1,1,-2,2
16398,0,-2,2,0,0,0,2
16399,-2,1,1,-1,-1,0,2
16400,0,1,-2,1,1,0,5
16401,4,-3,3,-3,3,-3,3
16402,-1,0,-2,3,-3,1,1
16403,1,-1,-1,3,-1,-1,4
16404,0,-2,2,-2,1,0,3
16405,0,0,4,0,-3,3,2
16406,-3,0,-1,4,-3,0,1
16407,0,0,0,0,0,0,2
16408,4,-3,-1,0,0,0,4
16409,1,-1,0,0,2,-3,5
16410,-3,1,1,1,0,-2,2
16411,-1,-1,2,0,0,-1,2
16412,2,0,-2,3,-2,1,4
16413,0,-3,3,0,-3,3,2
16414,3,-3,3,-3,2,0,3
16415,1,-1,3,-2,1,-2,3
16416,0,2,1,-1,-1,1,2
16417,-3,3,-3,3,-2,0,1
16418,-2,1,-1,0,1,0,0
16419,0,0,0,-1,0,0,2
16420,-1,0,1,0,-1,0,2
16421,0,-1,0,0,1,-1,5
16422,0,3,-3,-1,0,0,0
16423,-2,0,3,0,-3,0,2
16424,0,3,-2,0,2,-2,0
16425,0,1,-1,1,0,-1,1
16426,1,0,0,-1,-1,2,2
16427,-3,1,-1,3,-1,-2,1
16428,0,4,-3,1,2,0,0
16429,3,-2,2,-2,1,-1,3
16430,0,0,0,0,0,0,2
16431,1,-1,1,0,-1,0,2
16432,0,2,-3,2,1,-2,1
16433,-1,0,-1,2,0,0,1
16434,-2,-1,2,-1,1,-1,2
16435,-1,1,-1,1,0,-1,1
16436,-3,3,0,0,-3,3,1
16437,1,0,-1,1,-1,1,4
16438,-1,3,-1,0,-1,0,0
16439,3,-1,1,-3,3,0,3
16440,-3,0,3,-1,-2,1,2
16441,-2,2,-3,3,0,-3,1
16442,2,0,-2,2,-1,2,4
16443,0,-2,3,-2,0,0,3
16444,-2,0,1,1,-1,-2,2
16445,1,-2,1,1,0,-1,4
16446,0,1,1,-2,0,0,2
16447,3,0,-3,1,0,-1,5
16448,1,0,-1,1,-1,0,4
16449,0,0,0,0,0,0,2
16450,-3,0,3,0,-2,-1,2
16451,0,-3,0,3,-3,-1,4
16452,-1,2,1,-1,-2,3,2
16453,1,-2,-1,2,-1,-1,4
16454,0,-1,0,2,-2,1,4
16455,-2,3,-3,0,0,3,0
16456,-3,-1,0,0,0,0,2
16457,4,0,-3,3,0,-3,4
16458,3,-3,-1,0,0,0,4
16459,1,-2,0,0,0,1,4
16460,1,-2,1,-1,-1,1,2
16461,-3,3,-2,-1,3,-2,0
16463,2,-2,3,-2,-1,3,3
16464,2,0,1,-3,3,-3,3
16465,0,2,-3,3,-2,1,1
16466,-1,2,-3,3,0,-2,1
16467,-1,-1,2,-3,2,1,3
16468,0,-2,0,1,-2,0,4
16469,-2,0,0,0,1,0,2
16471,-1,-1,2,0,-1,0,2
16472,3,0,-3,0,0,3,5
16473,-1,2,-1,-1,3,-2,0
16474,0,1,2,-2,-1,3,2
16475,1,-2,2,-1,1,-1,3
16476,0,0,0,0,0,0,2
16477,-1,1,-2,3,0,0,1
16478,0,2,-1,2,-2,2,1
16479,0,0,1,-1,0,-1,2
16480,0,1,0,-1,0,2,2
16481,0,3,-1,0,-2,3,1
16482,0,0,0,-1,1,1,5
16483,3,-2,2,-1,-1,1,3
16484,0,-1,0,0,0,0,2
16485,-1,0,1,-1,0,1,2
16486,2,-2,1,-2,1,-1,3
16487,-3,3,0,-2,2,-2,0
16488,-3,1,0,1,-2,2,1
16489,0,-2,2,-2,3,-2,3
16490,-2,2,-3,2,-2,3,1
16491,1,-1,1,-1,1,0,3
16492,-1,2,0,-1,1,-2,0
16493,-3,0,3,-3,3,-3,3
16494,-2,-1,3,-3,3,-2,3
16495,0,0,-1,1,-2,1,1
16497,-1,-1,1,1,-1,0,2
16498,-3,3,-2,1,0,0,0
16499,2,-2,3,-1,-2,3,3
16500,3,-2,-1,0,3,-3,5
16501,-2,1,-1,2,-3,1,1
16502,1,1,0,-2,2,-2,5
16503,2,0,0,1,-2,-1,4
16504,0,-2,2,-1,0,-1,3
16505,1,-3,0,3,-3,0,4
16506,4,0,-3,0,3,-2,5
16507,-3,3,-1,0,0,-1,0
16508,2,0,0,-2,1,0,5
16509,-1,-1,2,1,-2,-1,2
16510,0,1,-1,1,-1,-1,1
16511,1,0,-2,3,-3,3,1
16512,1,2,-1,-1,1,-1,5
16513,-3,0,3,-3,-1,0,2
16514,3,-2,0,1,1,-3,4
16515,-1,2,0,-1,-1,1,0
16516,-3,3,-1,-1,-1,0,0
16517,2,-1,2,-3,3,0,3
16518,-2,3,-3,1,-1,3,1
16519,0,0,0,1,-1,1,2
16520,-1,1,0,0,-1,-2,2
16521,-1,-2,2,-2,0,0,3
16522,-2,2,1,-3,1,0,0
16523,2,0,0,-1,0,0,5
16524,2,-1,-1,0,0,-1,5
16525,1,-3,2,0,0,-1,3
16526,0,0,0,4,-3,0,1
16527,0,-1,2,-1,0,0,2
16528,1,0,0,-1,2,-2,5
16530,3,-2,2,-1,0,0,3
16531,2,-3,3,0,-2,0,4
16532,0,0,4,-3,-1,0,3
16533,0,0,0,0,0,0,2
16534,-1,-2,2,-1,-1,2,2
16535,1,-1,1,0,1,0,5
16536,0,0,0,0,-2,2,2
16537,3,-3,-1,0,0,0,4
16538,4,0,0,-3,2,-2,5
16539,-3,1,0,2,0,-2,1
16541,0,0,2,-3,3,-1,3
16542,0,0,0,0,0,0,2
16543,-1,0,0,0,0,0,2
16544,-3,2,0,-2,3,-2,0
16545,-3,3,-1,-1,1,-2,0
16546,-3,3,-2,0,-1,3,0
16547,3,-3,3,-3,2,0,3
16548,0,2,-3,3,-2,2,1
16549,-3,-1,0,0,4,-2,0
16550,4,0,0,-2,1,1,5
16551,2,-2,0,1,-2,2,4
16552,-3,3,-3,0,0,-1,0
16553,1,2,-3,2,-2,3,1
16554,0,4,0,-3,1,-1,0
16555,2,1,0,-2,1,-2,5
16556,-1,0,0,0,0,0,2
16557,-3,3,-3,3,-3,1,1
16558,-2,3,0,-2,0,2,0
16559,0,-1,2,-2,0,0,3
16560,-1,-1,3,0,-2,0,2
16561,0,0,1,-1,0,1,2
16562,-1,3,-2,1,-1,1,1
16563,0,0,1,-1,1,-2,2
16564,-3,0,-1,0,0,4,2
16565,-2,3,-1,1,-3,1,1
16566,4,0,0,-1,-2,1,4
16567,0,-1,3,-2,2,-2,3
16568,0,0,0,0,0,0,2
16569,0,0,0,-1,1,-1,5
16570,0,-3,1,2,-2,-1,4
16571,-2,0,0,0,0,1,2
16572,2,1,-1,-2,1,0,5
16573,-1,-1,1,1,0,-1,2
16574,-1,2,1,-1,-2,3,2
16576,0,0,1,-2,2,-2,3
16577,-2,2,-2,3,-3,0,1
16578,0,2,-3,1,1,-1,1
16579,4,0,-3,3,-2,2,4
16580,0,0,4,-3,-1,0,3
16581,-1,1,1,-2,2,0,0
16582,-1,2,-3,2,0,0,1
16583,-2,1,0,-1,-1,0,2
16584,1,0,0,0,-1,1,2
16585,0,-1,0,2,-1,-1,4
16586,2,0,-2,1,2,-2,5
16587,-1,0,-1,3,-1,0,1
16588,-1,2,-3,2,-2,0,1
16589,1,0,-2,3,-1,-1,1
16590,1,0,1,-1,-1,3,2
16591,0,3,-3,3,-3,-1,1
16592,0,-1,1,0,1,0,2
16593,0,-1,2,0,1,-3,2
16594,-1,-1,1,-2,3,-2,3
16595,0,-2,2,-1,0,1,3
16596,-1,-2,2,-2,3,-1,3
16597,0,-2,2,0,1,-3,3
16598,2,0,-3,2,1,-3,5
16599,0,-3,3,-2,0,1,3
16601,-1,1,-2,3,-2,0,1
16602,-3,3,-3,-1,4,0,0
16603,0,1,-2,3,-2,2,1
16604,0,-1,1,0,-3,1,2
16605,2,-2,2,-2,1,-1,3
16606,2,-1,0,0,1,1,5
16607,0,0,-3,0,3,-3,5
16608,3,-3,0,3,0,-3,4
16609,1,-3,2,1,-1,-2,4
16610,0,2,-2,1,0,0,1
16611,3,-3,3,-1,0,-2,3
16612,-1,-1,3,0,-2,-1,2
16613,1,2,-1,-2,3,-2,5
16614,1,2,-1,0,-2,3,1
16616,0,-1,-1,1,-1,3,4
16617,1,0,-1,0,2,-2,5
16618,0,-1,1,-2,2,-1,3
16619,0,2,-2,0,3,-3,0
16620,0,0,-1,1,0,-2,5
16621,2,-3,0,3,0,-3,4
16622,-2,2,0,0,-1,0,0
16623,4,0,-3,1,-1,3,4
16624,0,0,4,-3,2,1,3
16625,-1,0,1,-2,2,-2,3
16626,0,-1,0,1,-2,2,4
16627,0,-2,0,3,-3,1,4
16628,0,4,-1,1,-3,-1,1
16629,-3,3,0,0,-1,0,0
16630,4,0,0,-1,-2,2,4
16631,-2,1,2,-3,3,0,0
16632,1,0,0,-1,0,1,5
16633,-3,3,-3,3,-2,2,1
16634,-3,3,-1,-2,-1,0,0
16635,1,-2,1,-1,-1,2,2
16636,0,-2,0,1,2,-1,5
16637,-2,3,-1,0,0,-2,0
16638,-2,-1,2,0,0,0,2
16639,3,-3,-1,0,4,-2,5
16640,-1,-2,0,1,0,2,2
16641,-2,0,0,1,0,-1,2
16643,3,-2,1,0,0,-1,4
16644,-2,3,0,-2,0,1,0
16645,2,-2,0,0,0,3,4
16646,1,-2,3,-2,1,0,3
16647,0,-2,3,-3,1,-1,3
16648,-1,0,0,1,-1,0,2
16649,0,3,-3,1,2,-2,0
16650,-2,2,-3,2,0,0,1
16651,-1,1,-2,1,-1,2,1
16652,3,-1,-1,2,-2,1,4
16653,0,0,2,-2,-1,3,2
16654,-3,3,-2,-1,3,0,0
16655,-1,0,0,1,-1,0,2
16656,-3,-1,0,0,0,0,2
16657,-3,2,-1,2,-3,3,1
16658,-1,0,2,-2,1,0,2
16659,2,-1,0,2,-1,-2,4
16660,-1,-1,2,-1,-2,2,2
16661,-2,3,-2,0,1,1,0
16663,1,-2,1,-1,2,-3,3
16665,0,3,-2,0,1,1,0
16666,1,-2,-1,0,0,1,5
16667,0,0,4,-3,-1,4,3
16668,-3,2,-1,-1,3,0,0
16669,4,0,-3,3,-2,-1,4
16670,0,0,-1,1,-1,0,1
16671,-1,1,-1,2,-2,-1,1
16672,3,0,-3,3,-1,-2,4
16673,-3,3,-2,-1,0,3,0
16674,0,-2,1,1,1,-3,2
16675,-2,2,0,-1,1,0,0
16676,-1,-1,0,0,4,-3,5
16677,0,1,0,1,-2,1,1
16678,-1,-2,0,1,2,0,5
16679,0,0,0,0,0,0,2
16680,-1,0,0,0,-1,2,2
16681,0,0,0,-2,-1,0,2
16682,1,-1,1,-1,2,-2,3
16683,-3,0,3,0,0,-2,2
16684,0,-3,0,1,2,-2,5
16685,0,0,1,0,-1,1,2
16686,1,1,-1,1,0,-2,5
16687,-3,2,0,1,-2,0,1
16688,0,2,1,0,-3,3,2
16689,1,0,0,0,-3,0,4
16690,-1,-1,3,-1,-1,-1,2
16691,3,0,-3,1,0,-1,5
16692,1,0,-2,1,2,-3,5
16693,-3,3,0,0,-3,0,1
16694,2,-3,1,1,-1,1,4
16695,2,0,0,0,-1,1,4
16696,-3,2,-2,-1,0,0,0
16697,-3,3,-3,-1,0,0,0
16698,0,0,-3,2,0,-2,1
16699,-1,0,4,0,-3,1,2
16700,-1,1,-1,-1,0,0,0
16701,-1,1,-1,-1,-1,1,2
16702,3,0,-3,1,2,-2,5
16703,0,0,3,0,-3,2,2
16704,4,-3,-1,4,-3,3,4
16705,-1,3,-3,0,-1,4,1
16706,-3,3,-1,-2,3,-3,0
16707,1,-1,1,-2,0,3,3
16709,-2,2,-2,3,-2,1,1
16710,3,-3,3,-2,1,1,3
16711,0,-1,1,2,-3,0,4
16712,0,3,-2,1,0,-2,1
16713,-3,1,-1,3,-1,-2,1
16714,1,-3,2,0,-2,3,4
16715,-1,3,-1,-2,1,-1,0
16717,-1,2,0,-3,3,-2,0
16718,0,3,0,-3,2,0,0
16719,-1,-1,0,0,2,0,5
16720,1,0,-1,1,0,-2,5
16721,2,-3,-1,0,0,0,4
16723,0,-3,3,-2,0,-1,3
16724,0,0,0,-2,1,-1,5
16725,2,0,0,-1,1,0,5
16726,-3,3,0,0,-1,-1,0
16727,-1,0,1,0,-1,-1,2
16728,1,1,-2,1,-1,1,1
16729,1,-3,3,-3,1,0,3
16730,0,0,0,2,-3,2,1
16731,0,4,0,-3,3,-3,0
16732,2,-2,2,-1,0,0,3
16733,3,0,-2,0,1,0,5
16734,-1,0,-1,3,-1,0,1
16735,0,-3,3,0,-3,3,2
16736,3,-2,2,-3,2,0,3
16737,0,-1,0,0,0,1,2
16739,0,-1,-2,3,-3,3,1
16740,2,0,1,-3,3,-3,3
16741,-1,1,-2,0,3,-3,0
16742,-2,3,-2,1,-1,0,1
16743,-1,-1,1,-2,3,-2,3
16744,4,-3,0,0,3,-2,5
16745,0,0,0,2,-2,0,1
16746,0,0,2,-1,-2,3,2
16747,3,-2,2,0,-2,1,4
16748,0,-1,0,1,-1,0,2
16749,-3,-1,0,0,0,0,2
16750,-2,-1,0,2,-1,0,2
16751,3,-2,-1,1,1,0,4
16752,-1,1,0,0,-1,0,2
16753,0,1,-2,3,-2,1,1
16754,-2,-1,3,-3,2,0,3
16756,-2,1,1,-2,-1,2,2
16757,-1,-1,-1,0,2,0,5
16758,0,-1,0,0,0,1,2
16759,-1,-1,3,-3,1,1,3
16760,-2,1,-1,3,-1,-1,1
16761,0,0,0,0,0,4,2
16762,0,0,0,0,0,0,2
16763,0,1,1,-2,-1,3,2
16764,1,1,-2,-1,3,-2,5
16765,-1,-1,3,-2,1,-2,3
16766,-3,0,0,0,3,-3,0
16767,2,0,-1,0,2,-2,5
16768,1,1,0,-2,2,0,5
16770,-1,1,0,-1,-1,3,2
16771,-3,1,2,-1,-2,1,2
16772,1,-1,0,-1,0,1,5
16773,0,-1,2,0,-2,3,2
16774,1,-1,0,2,-2,0,4
16775,0,0,0,0,4,-3,5
16776,3,-1,-2,1,-1,3,4
16777,0,2,-2,2,-1,-2,1
16778,1,-3,1,2,-3,2,4
16779,2,0,-2,3,-3,3,4
16780,0,2,-2,1,0,0,1
16781,4,-1,-2,3,0,-3,4
16782,0,-1,1,-1,0,0,2
16783,3,-1,-1,1,-2,3,4
16784,0,-2,1,-1,3,-1,3
16785,-2,3,-3,0,0,-1,0
16786,-3,-1,4,0,0,-2,2
16787,2,-1,1,-1,2,-1,5
16788,-2,-1,0,0,4,0,5
16790,-1,0,3,-3,0,3,3
16791,2,0,0,0,0,0,5
16792,4,-3,-1,4,-3,3,4
16793,1,-2,-1,3,-1,-1,4
16794,-3,0,3,-3,3,-3,3
16795,-1,1,-1,-1,1,2,0
16796,-1,1,-1,0,1,0,0
16797,0,-1,1,-2,2,-1,3
16798,-1,1,-2,1,-2,3,1
16799,-3,0,3,-3,3,-3,3
16800,-1,-1,-1,2,0,1,1
16801,0,0,-2,1,1,0,5
16802,0,3,0,-3,3,-2,0
16803,-3,2,-1,0,1,0,0
16804,-1,2,0,0,0,-1,0
16805,-2,3,-1,-1,0,0,0
16806,-1,1,1,-2,0,3,2
16807,1,0,-2,0,3,-2,5
16808,0,2,1,0,-2,0,2
16809,-1,-2,3,-3,3,0,3
16810,-2,1,0,1,-1,1,1
16811,2,-2,0,0,-1,2,4
16812,1,-1,0,1,0,-1,4
16813,1,-1,1,-1,1,-1,3
16814,3,-1,-1,0,0,2,4
16815,1,0,-2,1,1,-1,5
16816,0,0,0,-1,2,-1,5
16817,0,0,4,-3,-1,0,3
16818,-1,0,0,4,0,-3,1
16819,-1,1,-3,1,-1,0,1
16820,-1,0,0,1,-1,1,2
16822,0,0,0,2,-2,1,1
16824,-2,3,-2,1,-1,0,1
16825,-3,0,-1,4,0,0,1
16826,1,-2,3,0,-1,-2,2
16827,2,1,-2,0,0,1,5
16828,0,-2,2,0,0,-1,2
16829,3,-2,-1,0,0,3,4
16830,0,-3,2,-1,2,-1,3
16831,2,0,-1,-2,2,-1,5
16832,0,-1,0,0,-2,2,2
16833,-3,-1,4,-3,3,-3,3
16834,0,0,0,-1,0,0,2
16835,0,2,-1,-1,0,1,0
16836,2,1,-3,3,-1,1,1
16838,2,1,-3,1,0,-1,5
16839,-3,2,-1,0,1,0,0
16840,0,0,0,0,-1,1,2
16841,-1,0,0,1,-2,3,2
16842,-1,0,0,0,0,1,2
16843,-2,3,-1,-1,0,0,0
16844,-3,-1,0,4,-3,3,1
16845,0,2,-2,0,1,-1,0
16846,0,-2,-1,3,-1,-2,4
16847,2,-1,0,-1,0,1,5
16848,-1,2,-3,2,-1,1,1
16849,-2,1,2,-1,-2,3,2
16850,-2,0,0,0,2,-3,0
16851,0,-1,0,0,4,0,5
16852,0,-1,1,-2,3,0,3
16853,0,-2,1,-2,0,3,3
16854,0,1,-1,1,-1,0,1
16855,-2,0,0,0,-1,0,2
16856,2,-1,-1,1,-2,3,4
16858,-1,-1,0,0,1,-1,2
16859,1,-3,3,-1,1,0,3
16860,0,1,-2,0,2,1,5
16861,1,-2,2,-3,0,2,3
16862,-2,2,-1,0,-1,3,0
16863,3,-3,3,-3,2,-1,3
16864,-1,2,-2,-1,1,2,0
16865,0,-1,0,0,4,0,5
16866,-3,3,0,-2,0,2,0
16867,1,-1,-1,0,0,0,5
16868,1,0,0,-2,0,2,5
16869,-2,1,2,-2,2,-2,0
16870,0,-2,0,1,-2,0,4
16871,-1,1,-1,-1,0,2,0
16872,0,0,0,0,0,4,2
16873,-1,2,-2,2,-3,1,1
16874,0,-1,1,-1,-2,2,2
16875,-1,-2,3,-1,-2,3,2
16876,-1,4,-3,-1,0,0,0
16877,2,0,-1,0,1,0,5
16878,-1,-1,2,-1,1,1,2
16879,3,-3,2,-2,2,0,3
16880,2,0,-1,0,2,-1,5
16881,-2,1,-1,0,1,0,0
16882,1,-1,1,0,-1,0,2
16883,-1,1,1,0,-1,0,2
16884,-2,2,-1,1,1,-3,0
16885,-1,0,-1,0,1,-1,5
16886,0,0,0,0,0,0,2
16887,2,-2,0,3,-1,-1,4
16888,0,2,-2,0,1,0,0
16889,0,0,-2,1,0,1,1
16890,-2,3,-1,-2,2,-2,0
16891,2,-1,0,0,2,-2,5
16892,0,0,0,0,0,0,2
16893,1,1,0,0,1,-2,5
16894,-3,3,-3,3,-3,0,1
16895,1,-1,1,0,0,-1,2
16896,0,0,0,4,-3,3,1
16897,0,0,1,-1,-1,1,2
16898,-3,3,-3,3,-3,3,1
16899,0,-2,2,-2,2,-2,3
16900,-2,2,-3,2,-1,2,1
16901,-3,2,0,0,-2,2,1
16902,0,0,0,0,0,0,2
16903,0,0,1,-1,0,1,2
16904,-1,0,0,0,1,-1,2
16905,2,0,-1,1,-1,1,4
16906,3,-2,1,1,-2,0,4
16907,-1,0,-1,3,-2,1,1
16908,-1,3,-1,1,-1,1,1
16909,0,1,0,-1,-1,1,2
16910,1,0,2,-3,2,0,3
16911,-1,-1,2,0,-1,0,2
16912,-1,0,1,-1,1,0,2
16913,2,-2,1,-1,-1,1,4
16914,-1,0,1,-1,1,-1,2
16915,-1,0,0,4,0,0,1
16916,-2,3,-3,2,-2,3,1
16917,0,0,2,-2,1,-2,3
16918,-1,-1,3,-1,-1,-1,2
16919,0,0,0,0,4,0,5
16920,-1,3,0,-3,2,-1,0
16921,0,0,0,2,-1,-1,1
16922,0,1,2,0,-1,-2,2
16923,1,-2,2,0,-1,1,2
16924,0,-1,0,1,-2,2,4
16925,-1,-1,1,1,0,1,2
16926,-1,3,-3,3,0,-3,1
16927,0,0,0,0,0,0,2
16928,0,-1,0,0,0,1,2
16929,0,0,2,-3,2,1,3
16930,1,0,-1,1,-1,1,4
16931,1,-1,0,3,-3,3,4
16932,-2,2,0,1,-3,0,1
16933,2,-1,-1,0,0,3,5
16934,1,-2,2,0,-1,0,2
16936,2,-3,3,-1,-1,1,3
16937,-1,2,-2,2,-3,3,1
16938,2,-2,3,-3,3,0,3
16939,0,0,0,0,4,-1,5
16940,0,0,0,4,-3,-1,1
16941,3,-2,2,-1,-2,3,4
16942,-2,3,-2,0,2,-3,0
16943,0,0,0,-1,0,0,2
16944,-3,0,3,0,0,-3,2
16945,-1,1,0,-1,0,1,2
16946,0,0,0,2,-1,-2,1
16947,-2,0,1,1,-2,0,2
16948,-3,3,-2,-1,3,-3,0
16949,0,-3,2,0,-2,3,2
16950,0,-2,2,-1,2,-2,3
16951,-1,0,1,-1,1,0,2
16953,-3,2,1,-2,1,-2,0
16954,-3,3,-3,3,0,-3,1
16955,-3,-1,0,0,4,0,0
16956,-1,2,-1,0,-1,-1,1
16957,3,-3,3,-3,3,-3,3
16958,-2,3,0,-3,0,3,0
16959,2,-2,1,0,1,-1,3
16960,1,-2,1,-2,3,-3,3
16961,1,1,-2,-1,2,0,5
16962,0,0,-3,2,-2,2,1
16963,-1,-1,3,-1,0,0,2
16964,-3,0,0,0,2,1,0
16965,0,3,0,-2,-1,3,0
16966,1,-1,1,-1,-1,2,2
16967,0,0,1,-1,1,-2,2
16968,0,-2,0,1,1,-2,5
16969,1,0,2,-2,1,-2,3
16970,2,-3,0,1,1,0,4
16971,0,-1,-1,0,2,-1,5
16972,-1,0,-1,2,-3,3,1
16973,3,-3,0,-1,0,0,4
16974,3,-2,2,-3,3,-1,3
16975,0,-1,1,-1,2,-1,3
16976,-1,0,-1,2,-3,3,1
16977,4,-3,-1,4,-3,0,4
16978,-3,3,-3,3,-1,0,1
16979,1,-2,1,-1,3,-1,3
16980,0,3,-2,0,1,-1,0
16981,2,-1,2,-1,-2,1,2
16982,0,0,1,-1,-1,0,2
16983,2,1,0,-2,1,-1,5
16984,0,4,-1,0,1,-3,0
16985,0,-3,3,-2,0,1,3
16986,1,-2,0,2,-2,1,4
16987,0,1,-3,0,0,3,1
16988,0,0,0,0,0,0,2
16989,2,-2,1,-1,0,1,3
16990,-2,0,2,-1,0,-1,2
16991,4,-2,2,-3,0,0,3
16993,-3,3,0,-3,2,-2,0
16994,-2,3,-3,0,3,-1,0
16995,-3,0,2,-2,2,0,2
16996,-2,-1,1,0,-1,3,2
16997,1,0,-1,3,-3,3,4
16998,-1,0,1,-2,2,-1,3
16999,-1,1,-1,0,2,-2,0
17001,1,0,-1,0,0,0,5
17002,-3,3,-2,2,-1,-2,1
17003,-3,3,-3,3,-3,-1,1
