CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,식품_생활_고가_clust_id
14460,0,0,-2,3,-3,1,4
14461,-2,3,-3,1,1,0,5
14462,3,-3,3,-2,2,-2,3
14463,0,0,-1,1,-2,2,4
14464,0,1,0,0,-1,0,0
14465,0,-2,3,0,-2,-1,0
14466,0,0,-2,3,-3,2,4
14467,0,2,-2,1,-1,1,2
14468,-3,0,2,1,-2,-1,0
14469,-3,3,-1,1,-3,2,2
14470,0,-1,-2,1,1,-1,1
14471,-3,2,0,0,-2,0,2
14472,3,-3,3,-3,3,0,3
14474,1,-2,2,0,-2,1,0
14475,2,-3,0,3,-3,3,4
14476,-2,2,0,-2,2,0,5
14477,-3,0,3,-2,1,0,0
14478,-2,1,0,-1,1,0,5
14479,3,-2,-1,3,-2,-1,4
14480,1,1,-2,-1,2,-1,1
14481,-2,1,-1,1,-1,0,2
14482,2,0,-1,0,1,0,1
14483,-2,0,0,-1,-1,4,0
14484,1,-1,1,1,-3,3,4
14485,-2,2,0,0,-2,3,2
14486,-1,1,-2,3,-2,1,2
14487,-3,1,2,-2,1,-2,5
14488,-2,0,1,-1,0,0,0
14489,0,1,-3,2,1,-1,2
14490,1,0,1,-1,-2,2,0
14491,-1,2,-2,-1,3,-3,5
14492,0,1,-3,0,3,-2,5
14493,-3,2,1,-3,3,-2,5
14494,0,2,-3,3,-2,1,2
14495,0,0,-1,3,0,-3,4
14496,1,-3,1,0,2,0,3
14497,0,0,-2,1,1,0,1
14498,-1,1,-1,1,-2,2,2
14499,-1,0,-1,0,1,0,1
14500,-3,3,-2,0,-1,3,2
14501,-1,0,-2,3,-1,-1,2
14502,-2,2,-3,1,0,2,2
14503,-1,2,-3,0,0,3,5
14504,-1,-1,2,-1,-2,1,0
14505,0,0,4,0,-3,3,0
14506,2,1,-2,2,-3,3,4
14507,0,-3,0,3,0,-1,4
14508,-1,0,4,-3,3,0,3
14509,-1,-1,-1,2,1,-3,1
14510,-2,3,-1,-1,0,1,5
14511,-3,1,-1,3,-2,2,2
14512,0,0,0,0,4,-3,1
14513,2,0,-1,2,-3,1,4
14514,3,-2,-1,0,-1,4,4
14515,-1,-2,3,-3,3,0,3
14516,-2,1,-2,2,0,-1,2
14517,-1,3,-3,2,-2,2,2
14518,1,-1,-2,2,-2,3,4
14519,3,-2,1,0,-1,2,3
14520,0,-3,3,-3,3,-1,3
14521,0,-1,0,2,-2,0,4
14522,-2,1,-2,3,-2,0,2
14523,0,0,0,0,-2,2,0
14524,-3,3,-1,0,-1,0,2
14525,2,0,-1,0,1,-1,1
14526,-2,-1,0,3,-3,3,4
14527,0,-1,1,1,-2,1,0
14528,0,3,-3,1,0,2,2
14529,0,2,-2,1,-1,1,2
14530,-2,3,-1,-2,2,1,5
14531,-3,3,-1,-2,3,-3,5
14532,0,-1,1,0,-2,2,0
14533,-3,3,-3,3,-3,1,2
14534,2,0,-1,0,0,1,1
14535,-2,1,-2,2,-2,3,2
14536,2,-1,1,1,-2,1,4
14537,-2,1,1,0,1,-3,5
14538,-1,3,-1,-1,1,0,5
14539,-2,0,-1,2,-2,2,2
14540,-1,2,-2,1,-2,1,2
14541,-1,2,-2,-1,2,-1,5
14542,4,0,-2,1,-1,1,4
14543,3,-2,-1,2,1,-2,1
14544,-3,1,2,-3,2,-2,5
14545,-1,1,-1,1,-1,1,2
14546,-2,2,-1,-1,3,-1,5
14547,0,-2,2,-3,3,-2,3
14548,0,0,0,0,4,-3,1
14549,1,-2,2,1,-3,3,0
14550,-1,0,1,0,-1,0,0
14551,0,0,0,-1,0,0,1
14552,-3,3,0,-3,3,-1,5
14554,-2,2,-3,0,3,-3,5
14555,-1,3,-3,3,-3,0,2
14556,0,-1,-1,3,-2,1,4
14557,3,-2,1,-1,-1,2,3
14558,-2,3,-3,1,0,2,2
14559,0,-2,2,1,-2,1,0
14560,0,-2,0,3,0,-2,4
14561,0,0,-1,0,0,2,1
14562,1,2,-2,1,-2,3,2
14563,-2,1,-1,1,-1,1,2
14564,-1,-1,0,2,-2,0,4
14565,-2,-1,-1,4,-3,-1,4
14566,1,-2,3,-2,1,-1,3
14567,1,0,-1,0,1,0,1
14568,2,-2,1,-1,0,1,3
14569,-3,3,-2,1,-1,1,2
14570,-1,-1,-1,2,0,-2,4
14571,-3,-1,4,-3,-1,0,0
14572,0,0,1,-3,1,2,3
14573,0,0,0,0,0,0,1
14574,0,0,-1,1,0,-2,1
14575,0,0,-1,1,-1,1,4
14576,3,-1,-2,3,-1,-2,4
14577,0,1,-1,-1,1,-1,5
14578,1,2,-3,3,-3,0,2
14579,-1,0,1,-1,1,0,0
14580,3,-1,-2,-1,0,4,1
14581,0,2,-1,-2,3,-3,5
14582,-1,0,2,-2,0,1,0
14583,-3,2,-1,2,-3,3,2
14584,0,3,-3,1,2,-2,5
14585,0,0,1,0,-1,0,0
14586,-1,0,1,-2,0,1,0
14587,-1,1,0,-2,1,1,5
14588,2,1,-3,-1,4,-1,1
14589,3,-1,-1,1,-2,3,4
14590,1,-3,3,-3,3,-3,3
14591,2,-2,0,1,-1,1,4
14592,-1,0,0,2,-2,1,4
14593,-1,1,-1,1,-1,0,2
14594,0,-1,1,0,-1,1,0
14595,0,0,-2,3,-1,-2,4
14596,1,-2,0,1,-2,2,4
14597,-2,3,-2,2,-3,3,2
14598,-1,0,-1,-1,3,-1,5
14599,0,0,0,0,4,-3,1
14600,-1,2,-3,2,-1,1,2
14601,4,0,-3,2,0,0,4
14602,-3,-1,4,0,-1,-1,0
14603,0,2,-3,2,-1,1,2
14604,3,-2,2,-3,2,0,3
14605,1,-1,2,-2,0,0,3
14606,-1,1,-2,3,-2,2,2
14607,-3,2,-1,2,-3,0,2
14608,1,-1,2,-3,2,0,3
14609,0,4,-2,0,-1,2,2
14610,-2,3,-3,2,0,-2,2
14611,1,1,-2,1,-1,2,4
14612,1,2,-2,-1,3,-1,5
14613,2,-1,-1,1,-1,0,4
14614,0,2,-2,0,2,-3,5
14615,-2,2,-1,-1,0,1,5
14616,-3,3,-1,-2,3,-2,5
14617,-2,0,3,-3,3,0,3
14618,3,0,-1,-1,0,0,1
14619,2,-3,2,1,-2,0,4
14620,0,0,4,0,-3,0,0
14621,2,-2,-1,2,-2,3,4
14622,-1,3,-3,3,-3,3,2
14623,-2,0,1,2,-2,0,0
14624,1,1,0,-1,1,-1,1
14625,1,0,-1,2,-2,0,4
14626,0,0,0,0,0,0,1
14628,1,1,-2,0,0,2,1
14629,-2,0,1,0,-2,3,0
14630,1,-2,0,3,0,-1,4
14631,-2,2,0,0,0,0,5
14632,-3,3,-3,1,1,0,5
14633,0,-1,0,0,0,1,1
14634,-2,2,-1,1,-1,0,2
14635,-3,3,-2,0,-1,3,2
14636,-1,3,0,-1,-2,1,5
14637,-1,-1,3,-2,1,-1,3
14638,0,2,-3,2,0,0,2
14639,0,1,-3,1,2,-2,1
14640,3,-1,-2,3,-3,3,4
14641,3,-3,3,-1,-2,0,3
14642,0,1,-1,1,-1,2,2
14643,-2,1,-1,1,-1,1,2
14644,-2,3,-3,2,-1,2,2
14645,-2,-1,4,-3,3,0,3
14646,-2,2,-1,-1,1,0,5
14647,1,-1,1,-2,2,-2,3
14648,-1,1,0,-1,2,-3,5
14649,-1,1,-1,1,-2,0,2
14650,3,-3,0,0,3,-1,3
14651,3,-3,3,-3,3,-3,3
14652,0,-1,-1,2,1,-2,1
14653,-2,1,-1,0,0,0,5
14654,2,1,-1,-2,1,0,1
14655,0,1,-1,1,-2,3,2
14656,2,-3,3,-3,3,-3,3
14657,-1,-1,-1,3,-1,-2,4
14658,-3,2,0,-2,2,-2,5
14659,-2,1,0,-2,2,-1,5
14660,-1,1,-1,1,-1,1,2
14661,0,2,-1,-2,3,-2,5
14662,1,0,-1,0,2,-2,1
14663,2,-3,3,-2,1,-2,3
14664,1,-3,1,1,1,-3,3
14665,1,0,-2,1,1,-1,1
14666,1,-1,1,-2,3,-2,3
14668,0,-1,-1,3,-3,1,4
14669,1,0,-1,-1,3,-3,1
14670,-2,0,1,-1,2,0,5
14671,0,0,-3,3,-2,-1,4
14672,-3,3,-3,-1,4,-3,5
14674,-2,1,1,1,-2,0,0
14675,1,-1,2,-1,-2,3,0
14676,0,0,0,0,-1,1,0
14677,-3,3,-2,1,1,-1,5
14678,2,-2,0,1,-2,3,4
14679,0,1,0,-1,0,0,1
14680,-1,3,-3,3,-3,3,2
14681,-1,3,-3,3,-1,0,2
14682,-1,3,-2,0,-1,2,2
14683,-1,1,0,-1,0,0,5
14684,1,-1,-2,3,-3,1,4
14685,1,1,-3,1,-1,0,4
14686,0,1,-1,2,-2,1,2
14688,0,0,1,0,-1,1,0
14689,0,-1,-2,1,1,0,1
14690,3,-1,-2,2,0,-1,4
14691,0,0,1,-2,3,-2,3
14692,1,-1,1,1,-3,3,4
14693,2,-2,-1,2,-1,1,4
14694,-3,0,3,-2,0,2,0
14695,-3,3,-2,-1,2,0,5
14696,3,-3,2,-2,1,1,3
14697,0,3,-2,1,-2,3,2
14699,0,-1,3,0,-2,1,0
14700,-2,0,-1,3,-2,0,2
14701,-3,3,-2,-1,3,-2,5
14702,0,4,-2,2,-3,3,2
14703,-1,2,-2,3,-3,2,2
14704,-1,3,-2,2,-2,2,2
14705,2,0,1,-3,3,-3,3
14706,-3,2,-2,3,-3,0,2
14707,-1,4,-2,2,-3,0,2
14708,1,-3,2,-1,0,1,3
14709,3,-1,-2,3,-3,2,4
14710,-1,0,-1,1,-1,0,2
14711,4,-2,1,-1,1,-1,3
14712,0,-1,1,-1,0,2,0
14713,1,2,-3,3,-3,2,2
14714,-2,1,0,1,-2,3,2
14715,1,0,-1,3,-1,-1,4
14716,0,-1,1,-1,0,2,0
14717,1,-2,3,-2,2,-3,3
14718,-1,-1,0,3,-2,1,4
14719,2,-1,0,0,-2,1,4
14720,0,-1,0,-1,3,-3,1
14721,0,-1,1,0,-1,-1,0
14722,1,-1,1,0,-1,1,0
14723,1,0,-1,2,-2,0,4
14726,1,0,-2,3,-3,3,4
14727,3,0,-2,-1,3,-1,1
14728,0,-2,1,-1,1,-1,3
14729,-3,3,-3,0,3,0,5
14730,-3,3,0,-1,-2,2,5
14731,0,0,1,0,1,-2,1
14733,-2,3,-2,0,1,0,5
14734,1,0,-2,3,-3,1,4
14735,-1,1,0,-1,-1,3,0
14736,-2,1,-1,1,-1,1,2
14737,-1,1,-1,0,1,0,5
14738,-1,0,1,0,-2,2,0
14739,-2,1,-1,0,0,0,5
14740,-2,0,-1,1,1,-2,5
14741,3,0,-3,2,0,-1,4
14742,-1,-1,0,-1,0,3,0
14743,1,-1,2,-3,0,3,3
14744,-1,0,2,-1,-2,2,0
14745,0,-1,-1,3,-3,0,4
14746,-2,1,-1,0,0,2,5
14747,2,-1,0,0,2,0,1
14748,1,0,-1,0,1,0,1
14749,0,-1,1,-2,0,3,0
14750,1,-1,0,2,-2,0,4
14751,-2,0,3,-3,3,-1,3
14753,-2,1,0,-2,1,-1,5
14754,2,-2,1,0,0,-2,3
14755,2,-3,3,-2,0,0,3
14757,-1,3,0,-3,3,-3,5
14758,0,1,-2,0,1,-2,1
14759,3,0,-1,-2,3,-2,1
14760,4,-3,3,0,-3,3,3
14761,1,-3,1,0,-1,2,0
14762,3,-3,0,-1,4,0,3
14763,-3,3,-3,3,-1,-2,2
14764,-1,0,0,1,-1,0,0
14765,1,0,-1,1,-1,1,4
14766,3,-2,2,-3,3,-3,3
14767,0,-1,1,-2,2,0,3
14768,0,2,-3,3,-2,-1,2
14769,2,0,-2,3,-3,3,4
14770,1,1,-2,1,-2,3,4
14771,0,0,-3,1,1,0,1
14772,3,-3,3,-2,2,-1,3
14773,1,-1,-1,3,-3,3,4
14774,1,-1,2,-3,3,-3,3
14775,3,-1,1,-3,-1,4,3
14776,-3,3,-3,3,-3,2,2
14777,0,1,-1,0,-1,3,1
14778,1,1,-3,2,-2,1,4
14779,1,0,-2,3,-1,0,4
14780,-2,3,-3,2,-1,1,2
14781,-1,0,-1,2,-3,3,2
14782,1,0,-2,2,0,-2,4
14783,-1,3,-3,2,0,-1,2
14784,-3,3,-3,3,-1,-2,2
14785,2,-3,2,0,0,0,3
14786,-2,2,-2,0,-1,2,2
14787,-2,2,-2,1,-1,1,2
14788,0,0,1,0,-2,2,0
14789,1,1,-3,0,2,-1,1
14790,-1,0,0,1,0,-1,0
14791,-3,0,3,-2,0,0,0
14792,1,-1,-1,1,1,-2,1
14793,0,1,-2,0,1,-1,1
14794,2,-2,-1,1,0,1,1
14795,1,-1,1,-1,-1,3,0
14796,2,1,-2,1,-1,1,4
14797,1,0,-2,3,0,-1,4
14798,-1,0,-2,3,-2,0,2
14799,0,0,-1,1,-2,2,4
14800,-2,2,0,-1,2,-2,5
14801,2,-3,3,-3,2,0,3
14802,-2,0,0,1,0,-2,0
14803,-1,0,2,-3,3,-2,3
14804,3,-1,0,-1,1,1,1
14805,0,0,1,1,-2,0,0
14806,-3,3,-1,-1,0,2,5
14807,-1,0,0,1,0,-2,0
14808,0,0,-2,1,2,-3,1
14809,0,1,0,-1,2,-3,5
14810,0,-1,1,-1,-1,2,0
14811,-2,0,0,2,-2,2,2
14812,1,-3,3,-2,1,-2,3
14813,0,0,-1,1,-2,2,4
14814,-2,3,-2,0,1,-1,5
14815,0,1,-1,1,0,-1,1
14816,-1,3,-1,0,-2,2,2
14817,2,1,-2,1,-1,2,4
14818,0,1,0,0,-2,2,0
14819,-1,1,-2,3,-2,-1,2
14820,1,-1,2,0,-3,1,0
14821,0,1,-2,3,-2,0,2
14822,-1,-1,0,1,0,-1,0
14823,1,-2,-1,3,-2,1,4
14824,0,-1,3,-3,2,0,3
14825,0,1,-2,3,-2,0,2
14826,-3,3,-3,3,0,-3,2
14827,-1,2,-2,1,0,0,2
14828,-2,2,-3,0,3,0,5
14830,-3,1,-1,3,-3,3,2
14831,0,-1,1,-2,2,0,3
14832,-1,-1,3,-2,1,0,3
14833,1,1,-2,1,-2,1,4
14834,1,0,-1,1,0,-2,1
14835,-1,4,-3,0,-1,0,2
14836,-1,0,-2,3,-2,1,2
14837,0,-1,0,0,0,1,1
14838,-3,3,-3,1,2,-2,5
14839,2,-1,1,0,0,0,1
14840,-2,2,1,-2,-1,3,0
14841,1,0,-1,2,-2,2,4
14842,1,0,-2,0,3,0,1
14844,-2,2,-2,3,-3,1,2
14845,1,1,-2,0,2,0,1
14846,-1,0,1,0,-2,3,0
14847,-1,-1,1,0,-2,3,0
14848,-2,2,0,0,0,0,5
14849,-2,3,-3,3,-1,0,2
14850,-3,3,-2,0,1,0,5
14851,-3,3,0,-3,2,-1,5
14852,-2,2,-3,3,-3,3,2
14853,2,1,-2,1,-2,1,4
14854,0,0,4,0,-2,-1,0
14855,-3,3,-1,1,-3,0,2
14856,0,0,0,0,-1,1,0
14857,0,0,0,-1,2,-1,1
14858,0,0,-1,1,-1,0,4
14859,0,3,0,-1,-1,2,5
14861,2,0,-1,2,-2,0,4
14863,-1,0,1,1,-3,3,0
14864,-3,1,0,1,-2,2,2
14865,-1,1,-1,0,1,0,5
14866,-2,-1,3,-3,3,-2,3
14867,0,0,-1,0,-1,3,1
14868,-1,3,-3,1,1,0,5
14869,0,-1,1,2,-3,3,4
14870,-1,0,-1,0,1,-2,1
14871,4,-3,3,-3,2,-2,3
14872,0,1,-2,2,0,1,2
14873,-3,3,-3,3,-1,0,2
14874,2,-1,-2,1,1,0,1
14875,0,0,-1,1,-1,1,4
14876,-2,-1,3,-2,0,0,0
14877,-2,1,-2,1,0,2,2
14878,3,-2,-1,3,-1,0,4
14879,3,-3,2,-1,0,0,3
14880,1,-1,1,0,-2,3,0
14881,-2,3,-3,3,-1,1,2
14882,2,-2,0,2,-2,0,4
14883,3,-2,1,-1,-1,3,3
14884,1,1,-2,0,1,-1,1
14885,3,0,0,-3,3,-3,3
14886,-3,3,-3,0,3,-3,5
14887,-1,0,0,0,-1,3,0
14888,0,1,0,-1,0,2,1
14889,0,-1,2,-1,-1,0,0
14890,2,-2,0,1,-2,2,4
14891,-1,1,1,1,-3,-1,0
14892,0,-1,3,-2,1,-2,3
14893,3,-2,2,-3,3,-1,3
14894,-3,3,-2,1,0,-2,2
14895,-1,1,-1,1,-1,1,2
14896,-1,0,1,-2,0,1,0
14897,-1,-1,1,2,-2,-1,0
14898,-1,1,-1,0,1,-1,5
14899,2,1,-1,-1,-1,2,1
14900,-1,1,-1,1,-1,1,2
14901,2,-3,1,0,2,-3,3
14902,-1,1,-1,1,-1,1,2
14903,-1,1,0,-1,-1,1,0
14905,-3,2,-1,1,-2,3,2
14906,1,-1,-1,3,-2,0,4
14907,1,-1,1,0,-1,0,0
14908,2,-2,1,-1,1,-1,3
14909,1,-2,3,-2,-1,3,3
14910,-2,1,-1,1,0,0,2
14911,-2,3,-3,3,-3,3,2
14912,-3,3,-2,2,-2,0,2
14913,-1,-1,0,1,-1,1,0
14914,1,0,-2,2,0,-1,4
14915,3,-3,3,-3,3,-3,3
14916,-1,1,-1,1,-1,1,2
14917,-1,3,-1,0,-2,3,2
14918,-3,1,1,1,-3,3,0
14919,-1,0,2,-1,-2,3,0
14920,0,-2,0,0,1,0,1
14921,-1,1,-1,-1,1,1,5
14922,-1,0,-1,1,-2,3,2
14924,3,-3,1,0,1,-2,3
14926,-1,3,-3,1,1,-1,5
14927,0,1,-1,1,-1,1,2
14928,-2,1,0,0,0,-1,5
14929,3,0,-2,1,-1,1,4
14930,0,0,0,0,0,0,1
14931,1,2,-3,0,3,-1,1
14932,0,-2,1,0,0,-1,0
14933,-2,1,0,0,-2,3,0
14934,-1,-2,1,2,-3,2,0
14935,0,2,-2,2,-2,1,2
14936,0,0,0,-1,-1,3,0
14937,3,-3,3,-1,-1,1,3
14938,0,0,1,-2,2,0,3
14939,-1,-1,0,0,1,0,1
14940,-1,0,3,0,-2,1,0
14941,1,2,-3,3,-2,0,2
14942,1,0,0,0,-1,0,1
14943,0,0,-1,0,0,0,1
14944,1,-1,0,0,-1,1,1
14945,1,0,-1,-1,3,-2,1
14946,0,0,-3,0,3,-3,1
14947,-2,2,0,-2,0,3,5
14948,0,1,0,-2,2,-1,5
14949,2,-1,2,-1,-2,1,0
14950,-3,3,-3,3,0,-3,2
14951,1,1,-1,2,-1,0,4
14952,1,0,-1,1,-1,1,4
14953,-1,3,-3,2,0,0,2
14954,2,-2,0,0,1,-1,1
14955,-2,1,-1,1,-2,2,2
14956,0,-1,3,-1,-2,3,0
14957,0,0,0,2,-2,-1,4
14958,-3,3,-2,1,-1,0,2
14959,3,0,-1,-2,3,0,1
14960,0,1,-1,1,-2,3,2
14961,-1,0,1,-1,-1,3,0
14962,2,1,-3,-1,4,-3,1
14963,1,1,-2,0,-1,3,1
14964,-2,0,-1,3,-3,3,2
14965,-2,2,-1,1,-3,2,2
14966,0,2,0,0,0,-1,5
14967,0,0,4,-3,-1,0,0
14968,-1,2,-3,0,3,0,5
14969,-2,0,1,-1,-1,1,0
14970,-2,3,-2,0,0,-1,5
14971,-1,0,0,1,-2,1,0
14972,-2,2,-1,-1,-1,2,5
14973,1,0,-2,2,-2,3,4
14974,-1,2,-1,-1,1,-1,5
14975,1,0,-2,0,0,3,1
14976,2,-1,2,-2,1,-1,3
14977,-1,2,-3,3,-3,3,2
14978,-2,0,0,2,-1,-1,2
14979,1,1,-3,1,2,-2,1
14980,0,-1,-2,2,-1,2,4
14981,1,-1,0,1,0,-1,1
14982,1,-1,1,0,-2,2,0
14983,-3,3,-1,0,0,-2,5
14984,-2,1,0,0,-1,-1,0
14985,-1,4,-1,0,-2,3,2
14986,-3,3,-2,0,1,0,5
14987,0,1,0,-2,2,1,5
14988,0,0,-1,1,-1,2,4
14989,-3,0,3,-2,1,-1,0
14990,3,-2,-1,2,1,-3,1
14991,0,0,0,0,-2,3,0
14992,0,3,-3,3,-3,2,2
14993,1,-2,3,-2,0,0,3
14994,1,0,-2,1,1,-1,1
14995,-1,1,-1,0,0,1,5
14996,-3,3,-2,2,-3,3,2
14997,-1,0,1,0,-1,1,0
14998,-1,0,-2,2,-1,1,2
14999,3,-3,2,1,-2,2,4
15001,0,-1,1,0,-1,1,0
15002,-1,2,-2,1,-2,3,2
15003,-2,2,-2,3,-1,0,2
15004,2,0,0,-2,3,-2,1
15005,-2,1,-1,1,-1,1,2
15006,0,1,0,0,-2,3,0
15007,0,1,-2,1,0,2,1
15008,-3,3,-2,0,1,1,5
15009,3,-3,3,-1,0,-1,3
15010,0,-2,1,0,0,-1,0
15011,1,-1,0,2,-3,0,4
15012,-1,0,1,0,-2,2,0
15013,3,-1,0,-2,3,-2,3
15014,-1,1,0,-1,1,-1,5
15015,0,0,-1,1,0,0,1
15016,2,-3,3,-3,3,-3,3
15017,3,0,-2,1,0,1,1
15018,-1,2,-2,0,1,0,5
15019,1,1,-3,1,0,2,1
15020,2,-3,2,-1,-1,2,3
15021,-1,1,0,-2,3,-2,5
15022,2,-2,0,1,-1,1,4
15023,1,-1,0,2,-2,0,4
15024,1,0,-2,2,-1,1,4
15025,-3,3,-3,1,2,-2,5
15026,-1,1,-1,1,-1,1,2
15027,2,-1,1,-3,1,2,3
15028,3,0,-3,3,-2,1,4
15029,0,0,-1,0,0,1,1
15030,-2,3,-2,-1,3,-3,5
15031,0,3,-3,3,-1,-2,2
15032,1,-1,0,2,-3,1,4
15033,2,-2,1,-1,1,1,3
15034,0,-1,1,0,-1,0,0
15035,-2,1,2,-2,1,0,0
15036,1,-1,2,-3,1,1,3
15037,3,-2,1,-2,2,0,3
15038,3,-2,1,-1,-1,3,3
15039,2,0,-1,0,1,-1,1
15041,-1,2,-3,0,3,-1,5
15043,-3,3,-3,0,2,0,5
15044,0,1,-2,1,-1,2,2
15046,2,-1,1,-1,1,-3,3
15047,1,1,-2,1,0,0,1
15049,-1,-1,1,-1,2,-1,3
15050,1,1,-2,0,1,0,1
15051,-2,3,-2,1,-2,3,2
15052,3,-2,0,1,-1,1,4
15053,-1,1,-1,-1,1,-1,5
15054,-2,2,-3,0,3,-3,5
15056,3,-1,-2,3,-3,3,4
15057,1,0,-2,3,-2,1,4
15058,-2,1,-1,1,0,0,2
15059,0,2,-2,0,1,-1,5
15060,0,0,-2,3,-2,0,4
15061,-2,2,-1,-1,-1,3,5
15062,0,1,0,-2,0,3,5
15063,-3,2,0,-2,3,0,5
15064,-2,2,-1,0,0,2,5
15065,-1,0,0,0,1,-2,1
15066,-1,1,-2,2,-2,1,2
15067,-2,2,0,0,-2,3,2
15068,1,-1,-1,1,-1,0,4
15069,1,0,1,-2,1,-1,3
15070,-2,1,-2,3,-3,2,2
15071,0,-1,1,-1,1,-1,3
15072,1,-1,0,0,1,-1,1
15073,1,-3,0,1,1,1,1
15074,0,1,-2,2,-1,0,2
15077,3,-3,3,-2,-1,2,3
15078,-3,3,-2,0,-1,3,2
15079,-1,3,-2,0,1,0,5
15080,-1,3,-1,0,-1,1,2
15081,1,2,0,-3,2,0,5
15082,1,-2,1,0,-1,1,0
15083,0,3,-3,2,-1,1,2
15084,-2,3,-1,-1,1,-1,5
15085,4,-2,2,-3,-1,0,3
15086,1,1,-3,0,3,-1,1
15087,-1,0,0,2,-3,1,4
15088,3,-3,3,-3,1,-1,3
15089,0,0,0,-1,1,-1,1
15090,3,0,-2,1,-1,1,4
15091,-3,2,-1,1,-2,1,2
15092,-2,2,-1,1,-1,-1,2
15093,0,0,-1,0,0,1,1
15094,-2,2,-1,-1,3,-1,5
15095,3,0,0,-3,2,0,3
15096,-1,-1,0,1,-1,1,0
15097,0,1,-2,2,0,-1,2
15099,1,0,-1,1,-1,1,4
15101,-1,-1,0,-1,3,-2,1
15102,-3,3,-3,2,0,-2,2
15103,0,2,-2,0,1,1,5
15104,-1,2,-1,0,0,2,5
15105,2,-2,1,-1,1,-1,3
15107,0,-1,-1,0,2,-3,1
15108,4,-3,-1,0,0,0,1
15109,-3,3,-3,3,-3,0,2
15110,0,0,-2,2,-1,1,4
15111,3,0,-2,0,0,1,1
15112,3,-2,1,-1,0,1,3
15113,-1,2,-1,1,0,0,2
15114,-2,0,3,-3,3,-2,3
15115,-2,2,0,-1,0,1,5
15116,3,-3,3,-2,2,0,3
15117,0,1,-1,1,0,-1,1
15118,-1,-1,0,-1,2,-1,1
15119,-2,0,0,2,-3,0,2
15120,-1,1,-1,2,-3,3,2
15121,1,0,-1,0,0,1,1
15122,-3,3,-2,-1,3,0,5
15123,0,1,0,0,1,-3,1
15124,-1,2,-1,0,-1,1,2
15125,-2,0,3,0,-3,-1,0
15126,-1,2,-3,2,-2,2,2
15127,1,-1,1,-1,0,1,3
15128,-3,2,-1,0,1,-1,5
15129,0,2,-1,-1,-1,2,5
15130,2,1,-1,-2,0,3,1
15131,0,0,2,-1,-2,3,0
15132,-1,2,-1,0,1,0,5
15133,-1,-2,2,0,0,-2,0
15134,-1,0,-1,1,-1,0,2
15135,-1,0,3,0,-3,3,0
15136,-3,2,-1,0,1,-1,5
15137,0,1,-1,2,-3,2,2
15138,-3,3,-1,0,0,-2,5
15139,-3,3,-3,2,-2,2,2
15140,3,-3,3,-3,3,-3,3
15141,4,-2,-1,3,-3,2,4
15142,-2,3,-2,1,-1,1,2
15143,2,-2,2,-3,2,-1,3
15144,-3,3,-3,2,-1,1,2
15145,-3,1,1,0,0,1,0
15146,-2,1,0,1,-1,1,2
15147,-1,1,-1,2,-2,1,2
15148,0,3,-1,1,-1,-2,2
15149,1,-2,0,0,0,0,1
15150,0,1,-1,1,-1,-1,2
15151,1,0,-2,3,-3,2,4
15152,0,1,-1,0,1,-1,1
15153,0,-2,3,-2,1,0,3
15154,0,1,1,-1,-1,0,0
15155,-1,2,-2,0,3,0,5
15156,-1,1,-1,1,-1,0,2
15158,2,0,-1,0,1,0,1
15159,1,0,-2,3,-2,-1,4
15160,3,-3,3,-3,0,1,3
15161,-1,3,-1,-2,3,-3,5
15162,2,0,0,-2,3,0,1
15163,0,-2,2,-3,2,0,3
15164,0,0,2,-1,-2,3,0
15165,-2,3,-2,0,1,-2,5
15166,0,-2,3,-3,3,-1,3
15167,0,-3,3,-1,1,-3,3
15168,-2,0,0,1,-1,0,0
15169,-2,0,1,1,-3,2,0
15170,-3,3,-2,0,0,0,5
15171,-3,3,-3,2,-2,0,2
15172,1,-1,1,0,-1,1,0
15173,1,-2,1,-1,1,-1,3
15174,1,2,-1,1,-3,3,2
15175,-1,3,-1,-1,0,2,5
15176,-2,1,-1,1,0,-1,2
15177,-2,0,2,-1,-1,0,0
15178,-1,0,1,-2,3,-3,5
15180,-2,3,-2,0,0,0,5
15181,-1,1,-2,3,-3,3,2
15182,1,-1,1,0,-1,1,0
15183,0,1,-3,1,1,0,1
15184,-3,3,-2,1,-1,2,2
15185,1,0,1,-3,2,-2,3
15186,1,-1,-2,1,2,-3,1
15187,-1,3,-3,3,-3,3,2
15188,-2,3,-3,2,-2,2,2
15189,1,-1,1,-2,2,1,3
15190,-3,3,-2,-1,3,-2,5
15191,1,0,0,1,-3,3,4
15192,-2,3,-3,-1,0,4,5
15193,3,-1,1,-3,0,3,3
15194,0,-1,0,1,-1,1,4
15195,3,-1,0,1,-3,2,4
15196,0,2,-2,1,-2,2,2
15197,-2,2,-3,1,2,0,5
15198,1,-1,-1,3,0,-3,4
15199,-3,3,-3,3,0,-2,2
15200,-1,1,-1,0,1,0,5
15201,0,1,1,-3,3,-3,5
15202,0,1,-1,2,-2,1,2
15203,3,-3,3,-3,-1,4,3
15204,1,-2,0,1,1,-3,1
15205,-1,0,-1,0,2,-2,5
