CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,의류_이미용_고가_clust_id
16027,0,0,4,-3,-1,0,1
16028,-3,-1,0,0,0,0,0
16029,0,0,0,0,0,4,0
16030,0,0,0,0,0,0,0
16031,0,0,0,0,0,0,0
16032,0,0,0,0,0,0,0
16033,0,0,0,0,0,0,0
16034,4,-3,3,-3,3,-3,2
16035,-1,0,4,-1,-2,3,1
16036,0,0,0,0,4,-3,0
16037,3,-1,1,-1,-1,0,2
16038,0,0,0,0,0,0,0
16039,3,-3,3,-2,-1,0,2
16040,0,-1,1,-2,2,-1,0
16041,0,0,0,0,-1,0,0
16042,0,0,0,0,0,0,0
16043,0,4,0,-1,-2,3,4
16044,0,0,-1,0,0,-1,0
16045,3,-3,1,1,0,0,2
16046,0,0,0,4,0,-3,3
16047,0,0,0,0,0,0,0
16048,0,0,0,0,0,0,0
16049,0,0,0,0,0,0,0
16050,0,0,0,0,0,0,0
16052,2,-1,-1,0,1,-1,0
16053,-3,-1,0,0,0,0,0
16054,3,-1,0,-2,3,-3,2
16055,0,0,0,0,0,0,0
16056,0,0,0,0,0,0,0
16057,-3,0,3,-1,-2,3,1
16058,0,0,0,0,0,4,0
16059,-1,0,0,0,0,0,0
16060,0,0,0,0,0,0,0
16061,0,-1,-1,0,-1,4,0
16062,-2,1,0,-2,3,-1,4
16063,0,0,0,0,0,0,0
16064,4,-1,-2,3,-3,3,3
16065,-3,-1,0,0,0,0,0
16066,-1,-1,0,2,-3,3,3
16067,0,0,0,0,0,4,0
16068,0,3,0,-2,1,-2,4
16069,0,0,0,0,0,0,0
16070,0,0,4,-3,-1,4,1
16071,-1,2,-1,-2,0,3,4
16072,4,-3,-1,0,0,0,2
16073,0,0,0,0,0,0,0
16074,0,0,0,0,0,0,0
16075,0,0,0,0,0,0,0
16076,-3,3,-1,0,0,-1,4
16077,4,-3,-1,4,-3,3,3
16078,-3,2,1,-3,2,0,4
16079,0,0,0,4,-3,-1,3
16080,-3,-1,0,4,-3,-1,3
16081,0,-2,3,-3,2,-2,1
16083,0,0,4,-3,3,-3,1
16084,0,0,4,-3,-1,4,1
16085,0,0,0,0,0,0,0
16086,0,0,0,0,0,4,0
16087,0,0,0,0,0,0,0
16088,-1,3,-1,0,-2,-1,5
16089,0,0,0,0,0,0,0
16090,-3,-1,0,4,-2,0,3
16091,-1,4,-3,-1,4,-1,4
16092,0,0,0,0,0,0,0
16093,0,0,0,0,0,0,0
16094,0,0,0,0,0,0,0
16095,0,0,0,0,0,0,0
16096,2,0,-1,1,-2,0,3
16097,0,0,0,0,0,0,0
16098,-1,1,-1,1,0,0,0
16099,0,0,0,0,0,4,0
16100,0,0,0,0,0,0,0
16102,4,-1,-1,1,-1,1,2
16104,0,0,0,4,-3,-1,3
16105,3,-3,-1,0,0,0,2
16106,4,-3,-1,4,-3,-1,3
16107,0,0,0,0,0,0,0
16108,-2,2,1,-2,0,0,4
16109,0,-3,3,-2,2,-3,1
16110,4,-3,-1,0,4,-3,2
16111,-3,-1,4,-2,1,-2,1
16112,-2,-1,4,-2,-1,3,1
16113,4,-3,-1,0,0,4,2
16114,0,-1,1,-1,0,2,0
16115,-3,2,1,-3,3,-2,4
16116,-3,-1,0,0,4,-3,0
16117,0,0,0,0,0,0,0
16118,0,0,0,0,0,0,0
16119,0,4,-3,-1,0,0,4
16120,0,4,-3,-1,0,0,4
16121,0,0,0,4,-3,-1,3
16122,-1,3,-1,0,-2,3,5
16123,0,0,0,0,0,0,0
16124,0,0,0,4,-3,-1,3
16125,0,0,0,0,0,0,0
16126,0,0,0,0,0,0,0
16128,0,0,0,0,0,0,0
16129,4,0,-3,0,-1,4,2
16130,-2,-1,4,-2,-1,3,1
16131,-2,-1,3,-3,3,-3,1
16132,0,0,0,0,0,0,0
16133,0,0,4,-3,-1,0,1
16134,0,0,0,0,0,0,0
16135,0,0,0,0,0,0,0
16136,4,-3,-1,0,0,0,2
16137,0,0,0,0,0,0,0
16139,0,0,0,0,0,0,0
16140,0,0,0,0,0,0,0
16141,0,0,0,0,0,0,0
16142,0,0,0,0,0,0,0
16143,0,0,0,0,0,0,0
16144,0,4,-3,-1,0,0,4
16145,0,0,0,0,0,4,0
16146,-3,1,1,0,-2,3,0
16147,-3,3,-3,3,-3,-1,5
16148,0,0,0,0,0,0,0
16149,0,-1,1,-2,2,-2,0
16150,0,0,0,0,0,0,0
16151,-2,3,-3,2,-1,-1,5
16152,0,0,0,0,0,0,0
16153,-1,0,0,0,0,0,0
16154,-1,-2,0,3,-3,-1,3
16157,-1,4,0,-3,3,-3,4
16158,0,4,-3,-1,0,0,4
16159,0,0,0,0,0,0,0
16160,0,0,0,0,0,0,0
16161,0,0,0,0,0,0,0
16162,-3,3,-1,1,-3,1,5
16163,0,0,0,0,0,0,0
16165,0,0,0,0,0,0,0
16166,-3,2,1,-2,-1,3,4
16167,-3,-1,0,0,0,0,0
16169,0,0,0,0,0,0,0
16170,0,0,0,0,0,0,0
16171,0,0,4,-3,-1,0,1
16172,0,0,0,0,0,0,0
16173,-1,-1,1,-2,3,-3,0
16175,-1,0,0,0,0,0,0
16176,1,-2,3,-1,-2,0,1
16177,0,0,0,0,0,0,0
16178,3,-3,-1,4,-2,1,3
16179,-3,2,-2,3,-1,0,5
16180,0,0,0,0,0,0,0
16181,0,0,0,0,0,0,0
16182,0,0,0,0,0,0,0
16183,0,0,0,0,0,0,0
16184,0,0,0,0,0,0,0
16185,0,0,0,0,0,0,0
16186,3,-3,1,2,-2,2,3
16187,0,0,0,0,4,-3,0
16188,0,0,0,0,0,0,0
16189,-1,-2,2,1,-2,-1,3
16190,-1,4,-3,-1,0,0,4
16191,0,0,0,0,0,4,0
16193,0,0,0,0,0,0,0
16195,-3,-1,0,0,0,0,0
16196,-3,0,3,-2,0,-1,1
16197,0,0,0,0,0,0,0
16198,0,0,0,0,0,0,0
16199,0,0,0,0,0,0,0
16200,0,0,0,0,0,0,0
16201,0,0,0,0,0,0,0
16202,1,0,0,-1,1,-1,0
16203,0,0,0,0,0,0,0
16204,0,0,0,0,0,0,0
16205,-2,3,-3,3,-3,0,5
16207,3,-2,2,-3,3,-3,2
16208,0,0,4,-3,-1,0,1
16209,3,-2,-1,3,-3,3,3
16210,4,-3,3,-3,-1,0,2
16211,0,0,0,0,0,0,0
16212,0,0,4,-3,-1,0,1
16213,0,0,0,0,0,0,0
16214,0,0,0,0,0,0,0
16215,0,0,0,0,0,0,0
16216,0,0,0,0,0,0,0
16217,-1,0,0,0,4,-3,0
16218,-1,0,4,-3,-1,0,1
16219,3,-2,2,-2,2,-3,2
16220,0,0,0,0,0,0,0
16221,-3,-1,4,-3,3,-3,1
16222,0,0,0,0,0,0,0
16223,4,-3,-1,4,-3,-1,3
16224,0,0,0,0,0,0,0
16225,0,0,0,0,0,0,0
16226,0,-3,2,0,-2,3,1
16227,0,0,0,0,0,0,0
16228,0,0,0,0,0,0,0
16229,0,0,0,0,0,0,0
16230,2,-1,1,-1,1,-1,2
16231,-2,2,-1,-1,3,0,4
16232,0,0,0,0,0,0,0
16233,0,0,0,4,-3,-1,3
16234,0,0,0,0,0,0,0
16235,0,0,0,4,-1,-2,3
16236,-2,3,-1,1,0,0,5
16237,0,0,0,0,0,0,0
16238,-2,2,-1,1,1,-3,4
16239,-3,-1,0,0,4,-3,0
16240,-2,-1,0,0,4,-2,0
16241,0,1,-2,1,2,-2,0
16242,0,0,0,0,0,0,0
16243,0,0,0,0,0,0,0
16244,0,0,0,0,0,0,0
16245,-1,0,4,-3,-1,0,1
16246,0,0,0,0,4,-1,0
16247,0,0,0,0,0,0,0
16248,0,0,0,0,0,0,0
16249,3,-3,2,1,-2,1,2
16250,0,0,0,0,0,0,0
16251,0,0,0,0,0,0,0
16252,4,-3,-1,0,0,0,2
16253,4,-3,3,-1,-2,3,2
16254,4,-3,3,-3,-1,0,2
16255,-3,3,-3,-1,0,0,4
16256,3,-1,-2,-1,0,0,2
16257,-2,2,-2,3,-3,3,5
16258,0,0,0,0,0,0,0
16259,3,-2,1,0,0,0,2
16260,0,0,0,0,0,0,0
16261,2,-1,1,-1,2,-2,2
16262,0,0,0,0,0,0,0
16263,0,0,0,0,0,0,0
16264,-3,1,-1,-1,0,0,4
16265,-1,0,2,-1,-2,2,1
16266,0,0,0,0,0,0,0
16267,-3,-1,0,0,0,0,0
16268,0,0,0,0,0,0,0
16269,3,-2,-1,3,-1,0,3
16270,3,-3,-1,0,0,0,2
16271,-1,-1,-1,4,-3,-1,3
16272,-3,3,-2,1,-2,-1,5
16273,0,0,0,0,0,0,0
16274,0,0,0,0,0,0,0
16275,-3,3,-3,3,-1,-1,5
16276,-1,0,0,0,0,4,0
16277,-2,2,-1,0,-2,0,5
16278,0,0,0,0,0,0,0
16279,0,3,-3,3,-3,0,5
16280,0,0,0,0,0,0,0
16281,2,-2,1,1,1,-2,2
16282,-1,0,0,4,-3,-1,3
16283,-2,-1,4,0,-3,2,1
16284,-3,-1,4,-3,3,-3,1
16285,0,0,0,0,0,0,0
16286,0,0,0,0,0,0,0
16287,0,0,0,0,0,4,0
16288,0,-1,0,-1,1,0,0
16289,-1,-1,1,2,-2,0,3
16290,0,0,0,0,0,0,0
16291,-3,-1,0,4,-3,-1,3
16292,0,0,-1,1,-2,-1,3
16293,0,0,0,0,0,0,0
16294,4,-3,-1,0,0,0,2
16295,0,0,0,0,0,0,0
16296,0,0,4,-1,0,-2,1
16297,-1,0,2,-3,3,-3,1
16298,0,0,0,0,0,4,0
16299,1,-3,3,-3,3,-3,1
16300,-2,0,-1,3,-1,-2,5
16301,0,4,-3,-1,0,0,4
16302,-3,3,0,-3,-1,4,4
16303,0,0,0,0,0,4,0
16304,-3,3,-2,0,2,-3,4
16305,-1,0,0,0,0,0,0
16306,-1,-1,-1,4,-1,-1,3
16307,0,0,0,0,0,0,0
16308,0,-1,-1,0,4,-3,0
16310,0,0,0,0,0,0,0
16311,-3,3,-3,-1,4,0,4
16312,0,0,0,0,0,0,0
16313,0,0,0,0,0,0,0
16314,0,0,0,0,0,0,0
16315,0,0,0,0,0,0,0
16316,0,0,0,0,0,4,0
16317,2,-1,0,0,-1,0,0
16318,-1,2,1,-2,2,-3,4
16319,-1,0,0,0,4,-3,0
16320,0,0,0,0,0,0,0
16321,0,0,0,0,0,0,0
16322,0,0,0,0,0,0,0
16323,0,0,0,0,0,0,0
16324,-1,1,0,2,-1,-1,5
16325,-1,0,0,4,-3,-1,3
16326,-1,-2,2,0,1,-2,1
16327,-1,0,4,-3,-1,0,1
16328,0,0,0,0,0,0,0
16329,4,-3,-1,0,0,0,2
16330,0,1,0,-1,2,-3,0
16331,0,0,0,0,0,0,0
16332,0,0,0,0,0,0,0
16333,0,0,0,0,0,0,0
16334,0,0,0,0,0,0,0
16336,0,0,0,0,0,0,0
16337,4,-3,-1,0,0,0,2
16338,-3,-1,0,0,0,0,0
16339,0,-1,0,-2,3,-1,0
16340,4,-3,-1,0,0,0,2
16341,2,1,-2,-1,3,-3,0
16342,0,0,0,0,0,0,0
16343,0,0,0,0,4,-3,0
16344,0,0,0,0,0,0,0
16345,0,0,0,0,0,0,0
16346,-1,0,0,0,0,4,0
16347,1,-2,3,-3,0,3,1
16348,-3,-1,0,4,0,-3,3
16349,0,0,0,0,0,0,0
16350,0,0,4,-1,-2,-1,1
16352,0,0,0,0,0,0,0
16353,0,0,0,0,4,-3,0
16354,0,0,0,0,0,0,0
16355,0,-1,0,0,0,0,0
16356,0,0,0,0,0,0,0
16357,0,0,0,0,0,0,0
16358,-3,-1,0,0,0,0,0
16359,0,0,0,0,0,0,0
16360,0,0,0,0,0,0,0
16361,0,4,-3,-1,0,0,4
16362,0,0,0,0,0,0,0
16363,0,0,0,0,0,0,0
16364,0,0,0,0,0,0,0
16365,0,0,0,0,0,0,0
16367,0,0,0,0,0,0,0
16368,0,0,0,0,0,0,0
16369,0,0,0,0,0,0,0
16370,0,1,0,-1,-1,3,0
16371,0,0,0,0,0,0,0
16372,0,0,0,4,-3,3,3
16373,0,0,0,0,0,0,0
16375,1,-3,1,2,0,-3,3
16376,0,0,0,0,0,0,0
16377,0,0,0,0,0,0,0
16378,3,-3,0,-1,4,-3,2
16379,-2,3,-3,3,-3,3,5
16380,-1,3,-2,0,1,-2,4
16381,0,0,4,-3,-1,0,1
16382,-1,-2,-1,4,-3,3,3
16383,-1,-2,1,1,0,-2,0
16384,3,-3,3,0,-3,-1,2
16385,3,-2,-1,3,0,-3,3
16386,0,0,0,0,0,0,0
16388,4,-3,3,-3,0,3,2
16389,-2,-1,4,-3,-1,0,1
16390,-3,-1,0,0,0,0,0
16391,0,0,0,0,0,0,0
16392,0,4,0,-2,-1,-1,4
16393,0,0,0,4,-3,-1,3
16394,0,0,4,-3,3,-3,1
16395,0,0,0,0,0,0,0
16396,0,0,0,0,0,0,0
16397,0,0,0,0,0,0,0
16398,0,0,0,0,0,0,0
16399,-2,-1,3,-3,3,-2,1
16400,0,0,0,0,0,0,0
16401,-1,1,0,-1,0,0,0
16402,0,0,0,0,0,0,0
16403,0,0,0,0,0,0,0
16404,-1,-2,3,-2,-1,-1,1
16405,0,-3,2,-1,1,0,1
16406,-1,0,2,0,-3,2,0
16407,-1,0,3,-2,0,-1,1
16408,0,-2,3,0,-1,-2,1
16409,0,4,-3,-1,0,0,4
16410,0,0,0,0,0,4,0
16411,0,0,0,0,0,0,0
16412,0,0,0,0,0,0,0
16413,0,1,0,-1,1,0,0
16414,-1,3,0,-3,0,3,4
16415,4,-3,3,-1,0,-1,2
16416,0,0,0,0,0,0,0
16417,0,0,0,0,0,4,0
16418,4,-3,-1,0,0,0,2
16419,0,0,0,0,0,0,0
16420,0,0,0,0,0,0,0
16421,3,-3,3,-3,-1,0,2
16422,-2,2,-2,3,-2,1,5
16423,-1,2,0,-2,3,0,4
16424,0,4,-3,-1,0,0,4
16425,0,0,0,0,0,0,0
16426,4,-3,3,-3,-1,0,2
16427,-2,1,1,-2,3,-3,4
16428,3,-1,-1,2,-3,3,3
16429,0,0,0,0,0,0,0
16430,-3,3,0,-3,0,3,4
16431,-2,-1,0,0,0,4,0
16432,-3,-1,0,4,-3,-1,3
16433,0,0,0,0,0,0,0
16434,0,0,0,0,0,0,0
16435,0,0,0,0,0,0,0
16436,0,0,0,0,0,0,0
16437,0,0,0,0,0,0,0
16438,0,0,0,4,-3,-1,3
16439,1,-2,3,-3,3,-3,1
16440,0,0,4,-3,3,-3,1
16441,2,-3,1,0,2,-3,2
16442,0,0,0,0,0,0,0
16443,0,0,0,0,0,0,0
16444,4,-3,-1,0,0,0,2
16445,0,0,0,0,0,0,0
16446,-3,-1,0,0,0,0,0
16447,0,0,0,0,0,0,0
16448,0,0,0,0,0,0,0
16449,-1,2,-3,3,-1,0,5
16450,-1,0,4,0,-2,1,1
16451,-1,0,2,-2,1,-1,1
16452,2,-3,2,0,-2,2,2
16453,-3,3,-2,1,-2,3,5
16454,0,0,0,0,0,0,0
16455,0,0,0,0,0,0,0
16456,1,0,-1,0,0,0,0
16457,2,-3,3,-1,-1,0,2
16458,1,-1,1,-1,1,-1,0
16459,0,0,0,0,0,0,0
16460,0,0,0,0,0,0,0
16461,-2,0,3,-1,0,0,1
16463,0,0,0,0,0,0,0
16464,-1,2,-2,0,-1,4,5
16465,0,0,0,0,0,0,0
16466,0,0,0,0,0,0,0
16467,4,-2,-1,-1,4,-3,2
16468,-1,-1,0,0,0,4,0
16469,0,0,0,0,0,0,0
16471,4,-3,-1,0,0,4,2
16472,0,0,0,0,0,0,0
16473,0,0,0,0,0,0,0
16474,1,0,0,-1,0,-1,0
16475,0,0,0,0,0,0,0
16476,0,-2,3,-1,-2,2,1
16477,0,0,0,0,0,0,0
16478,0,0,0,0,0,0,0
16479,3,-1,-2,-1,4,-3,2
16480,0,0,0,0,0,0,0
16481,1,1,0,-2,-1,3,0
16482,0,0,0,0,0,0,0
16483,0,0,0,0,0,0,0
16484,-1,0,1,-2,0,3,1
16485,0,0,0,0,0,0,0
16486,0,0,4,-3,-1,0,1
16487,2,-1,1,-2,0,-1,2
16488,0,0,0,0,4,-3,0
16489,3,-1,-2,0,3,-1,2
16490,4,-1,-2,-1,0,0,2
16491,0,0,0,0,0,0,0
16492,0,4,-3,3,-3,-1,5
16493,0,1,-1,2,-2,0,5
16494,-3,1,2,0,-2,0,1
16495,0,0,0,0,0,0,0
16497,0,0,0,0,0,0,0
16498,0,0,0,0,4,-3,0
16499,1,0,-2,2,0,-1,3
16500,0,0,3,-3,2,-2,1
16501,0,0,0,0,0,0,0
16502,0,0,0,0,0,0,0
16503,-2,1,1,-3,3,-3,4
16504,0,0,0,0,0,0,0
16505,0,1,1,-3,2,-2,1
16506,1,-1,0,0,1,-2,0
16507,-3,-1,0,0,0,0,0
16508,0,0,4,-3,-1,0,1
16509,0,0,0,0,0,0,0
16510,0,0,0,0,0,0,0
16511,0,0,0,0,0,0,0
16512,0,0,0,0,0,0,0
16513,0,-3,-1,4,-3,3,3
16514,0,0,0,0,0,0,0
16515,0,0,0,0,0,0,0
16516,-2,2,-2,0,0,1,4
16517,0,0,0,0,0,0,0
16518,2,-2,1,-2,3,-2,2
16519,0,0,0,0,4,-3,0
16520,1,-1,-1,-1,0,0,0
16521,0,0,0,0,0,0,0
16522,0,0,0,0,0,0,0
16523,-1,3,-3,3,-2,1,5
16524,0,0,0,0,0,0,0
16525,4,-3,-1,0,0,0,2
16526,0,1,1,-3,2,1,1
16527,0,0,0,0,0,0,0
16528,3,0,-3,3,-3,2,3
16530,0,0,0,0,0,0,0
16531,-3,-1,0,0,0,0,0
16532,2,0,-3,2,-1,2,3
16533,-2,-1,3,0,-1,-2,1
16534,0,0,0,0,0,0,0
16535,0,4,-3,0,-1,0,5
16536,4,-1,-1,-1,3,-3,2
16537,-1,-2,3,-2,-1,1,1
16538,-2,0,1,0,-1,0,0
16539,-1,1,0,0,-1,-1,0
16541,0,0,-2,-1,4,-3,0
16542,0,3,-1,-2,1,-1,4
16543,0,0,0,0,0,0,0
16544,0,0,0,0,0,0,0
16545,0,0,0,0,0,0,0
16546,0,-3,3,-3,3,-3,1
16547,0,1,-1,0,2,-2,0
16548,0,0,0,0,0,0,0
16549,1,-1,0,1,-1,1,0
16550,-3,-1,0,0,0,0,0
16551,-1,-1,-1,3,-3,-1,3
16552,0,0,-2,3,-3,0,3
16553,0,0,0,0,0,0,0
16554,0,-3,2,1,-3,2,3
16555,0,0,0,0,0,0,0
16556,-3,3,-3,3,-1,-2,5
16557,3,0,-3,0,3,-1,0
16558,0,0,0,0,0,0,0
16559,2,-3,3,-2,-1,-1,2
16560,0,0,0,0,0,0,0
16561,-1,0,0,4,-3,-1,3
16562,0,0,0,0,0,0,0
16563,0,0,0,0,0,0,0
16564,3,-1,-1,1,0,0,2
16565,-2,3,-2,-1,1,1,4
16566,0,-2,-1,3,-3,3,3
16567,-1,-2,3,-3,3,0,1
16568,-1,-1,3,0,-1,-2,1
16569,0,0,0,0,0,0,0
16570,0,0,0,0,0,0,0
16571,0,0,0,0,4,-3,0
16572,0,0,0,2,-2,-1,3
16573,0,0,0,0,0,0,0
16574,0,0,4,-3,3,-3,1
16576,0,0,0,0,0,0,0
16577,0,0,0,0,0,0,0
16578,0,0,0,0,0,0,0
16579,-3,2,1,-1,-1,0,4
16580,2,-2,1,-2,3,-3,2
16581,0,0,0,0,0,0,0
16582,0,4,-3,-1,0,0,4
16583,0,0,0,4,-3,-1,3
16584,-1,-1,1,0,-2,2,0
16585,0,0,0,0,0,0,0
16586,0,0,0,0,0,0,0
16587,0,0,0,0,0,0,0
16588,0,0,0,0,0,0,0
16589,0,0,4,-3,-1,4,1
16590,-1,0,0,0,0,0,0
16591,-1,-1,1,-1,0,1,0
16592,-1,0,0,0,0,0,0
16593,0,0,0,0,0,0,0
16594,0,0,0,0,0,0,0
16595,0,0,4,-3,-1,0,1
16596,4,-3,-1,0,0,0,2
16597,0,4,-3,-1,0,4,4
16598,0,0,0,0,0,0,0
16599,-1,0,0,0,0,4,0
16601,0,0,0,0,0,0,0
16602,2,0,-1,0,2,-3,0
16603,0,0,0,0,0,0,0
16604,0,0,0,0,0,0,0
16605,0,4,-3,-1,0,0,4
16606,0,0,4,-3,-1,0,1
16607,0,-2,1,2,-3,1,3
16608,-1,-2,3,-1,0,-1,1
16609,0,0,0,0,0,0,0
16610,0,0,0,0,0,0,0
16611,0,0,0,0,0,0,0
16612,3,-3,-1,0,0,0,2
16613,0,0,0,0,4,-3,0
16614,3,-1,0,-1,1,-1,2
16616,0,0,0,0,0,0,0
16617,3,-3,3,-3,-1,0,2
16618,0,0,0,0,0,0,0
16619,3,-3,3,-3,-1,4,2
16620,-2,-1,0,0,4,-3,0
16621,-1,4,-3,3,-3,-1,5
16622,0,4,-3,-1,4,-3,4
16623,4,-3,3,-3,3,-3,2
16624,-1,3,-2,-1,3,-3,4
16625,0,0,0,0,0,0,0
16626,0,0,0,0,0,0,0
16627,0,0,0,0,0,0,0
16628,-3,3,-1,0,0,-2,4
16629,-2,1,-1,-1,3,-1,4
16630,4,0,-1,-1,1,-1,2
16631,0,0,0,0,4,-3,0
16632,0,0,0,0,0,0,0
16633,0,0,0,0,0,0,0
16634,1,-1,0,1,0,-2,0
16635,-3,3,-3,3,-3,0,5
16636,-1,1,-2,-1,3,-2,4
16637,0,0,0,0,0,0,0
16638,0,0,0,0,0,0,0
16639,-3,3,-3,3,-3,3,5
16640,4,-2,-1,-1,0,0,2
16641,0,0,0,0,0,0,0
16643,0,0,0,0,0,0,0
16644,0,0,0,0,0,0,0
16645,0,0,0,0,0,0,0
16646,0,0,0,0,0,0,0
16647,-1,0,0,0,0,0,0
16648,0,0,0,0,0,0,0
16649,0,4,-3,-1,0,0,4
16650,0,0,0,0,0,0,0
16651,0,0,0,0,0,0,0
16652,0,0,0,4,0,-3,3
16653,0,0,4,-3,-1,0,1
16654,0,0,0,0,0,0,0
16655,-3,-1,0,4,-3,-1,3
16656,-3,3,-2,0,2,-3,4
16657,0,0,0,0,0,0,0
16658,-1,0,0,0,0,0,0
16659,0,0,0,0,0,0,0
16660,-1,2,0,-2,-1,3,4
16661,0,0,0,0,4,0,0
16663,0,0,0,0,0,0,0
16665,0,0,0,0,0,0,0
16666,-1,0,0,0,4,-3,0
16667,3,-3,0,3,-3,3,3
16668,-1,4,-3,3,-3,3,5
16669,-1,2,0,-1,1,-2,4
16670,0,0,0,0,0,0,0
16671,0,0,0,0,0,0,0
16672,-3,3,-3,3,-3,3,5
16673,-3,-1,0,0,0,0,0
16674,-2,0,-1,-1,0,0,0
16675,0,0,0,0,0,0,0
16676,2,1,-2,2,0,-3,3
16677,4,-3,-1,0,0,4,2
16678,0,0,0,0,0,0,0
16679,2,-2,0,1,-1,0,3
16680,0,0,0,0,0,0,0
16681,-3,-1,4,-3,-1,4,1
16682,0,0,0,0,0,0,0
16683,4,-3,-1,0,0,0,2
16684,4,-3,3,-3,-1,0,2
16685,0,0,0,0,0,0,0
16686,0,0,0,0,0,0,0
16687,0,0,0,0,0,0,0
16688,0,0,0,0,0,0,0
16689,0,0,0,0,0,0,0
16690,-1,0,0,0,0,0,0
16691,-1,0,0,0,0,0,0
16692,3,-3,3,-3,-1,0,2
16693,0,0,4,-3,-1,0,1
16694,0,0,0,0,0,0,0
16695,0,0,0,0,0,0,0
16696,-2,3,-1,0,-2,0,5
16697,-2,0,3,0,-2,1,1
16698,0,0,0,0,4,-3,0
16699,0,-2,3,0,-3,2,1
16700,0,0,0,0,0,0,0
16701,-3,3,0,-3,1,1,4
16702,0,0,0,0,0,0,0
16703,0,-2,1,2,-1,-1,3
16704,1,1,-3,2,1,-3,0
16705,3,-1,-1,1,-1,1,3
16706,0,0,0,0,0,0,0
16707,0,0,0,4,-1,-1,3
16709,0,0,0,0,0,4,0
16710,0,0,0,0,0,0,0
16711,0,0,0,0,4,-3,0
16712,0,0,0,0,0,0,0
16713,0,0,4,-3,-1,0,1
16714,0,0,0,4,-3,-1,3
16715,0,0,0,0,0,4,0
16717,0,0,0,0,0,0,0
16718,0,0,0,0,0,0,0
16719,0,0,0,0,0,0,0
16720,0,0,0,0,0,0,0
16721,-2,0,-1,3,-2,0,5
16723,-3,-1,0,0,0,0,0
16724,0,4,-2,0,2,-3,4
16725,0,4,-3,-1,0,0,4
16726,0,0,0,0,0,0,0
16727,0,0,0,0,0,0,0
16728,0,0,0,0,4,-3,0
16729,-3,3,-3,0,3,-3,4
16730,0,0,0,0,0,0,0
16731,0,0,0,0,0,4,0
16732,0,0,0,0,0,0,0
16733,3,-3,0,-1,0,4,2
16734,0,0,0,0,0,0,0
16735,4,0,-3,-1,4,-3,2
16736,0,0,0,0,0,0,0
16737,0,0,0,0,0,0,0
16739,-3,2,-1,-1,3,0,4
16740,0,0,0,0,0,4,0
16741,0,0,0,0,0,0,0
16742,0,0,0,0,0,0,0
16743,-3,-1,0,4,-3,3,3
16744,-2,1,-2,3,-3,2,5
16745,0,0,0,0,0,0,0
16746,0,0,0,0,0,0,0
16747,4,-3,-1,0,0,4,2
16748,0,0,0,0,0,0,0
16749,-2,3,-1,-2,2,-1,4
16750,-3,-1,4,-2,-1,-1,1
16751,0,0,4,-3,-1,0,1
16752,0,0,0,0,0,0,0
16753,0,0,0,0,0,0,0
16754,0,0,0,0,0,0,0
16756,0,0,0,0,0,0,0
16757,-3,-1,0,0,0,0,0
16758,0,0,0,0,0,0,0
16759,0,0,0,0,0,0,0
16760,0,0,0,0,0,0,0
16761,3,0,-2,0,2,-3,0
16762,-1,4,-3,3,-3,3,5
16763,0,0,0,0,0,0,0
16764,0,0,0,0,0,0,0
16765,4,-3,3,-3,0,-1,2
16766,0,4,-3,-1,0,0,4
16767,3,0,-3,0,-1,4,0
16768,0,0,0,0,0,0,0
16770,0,4,-3,-1,0,0,4
16771,0,0,0,0,0,0,0
16772,1,-1,-1,3,-1,0,3
16773,0,0,0,0,0,0,0
16774,0,0,0,0,0,0,0
16775,-1,0,4,0,-1,-2,1
16776,1,-1,1,-2,3,-3,2
16777,0,0,0,0,0,0,0
16778,0,0,0,0,0,0,0
16779,-1,3,-3,3,-3,3,5
16780,0,0,0,0,0,0,0
16781,0,-2,-1,1,-1,3,3
16782,0,0,0,0,0,0,0
16783,-3,0,3,-1,0,-2,1
16784,0,0,0,0,0,0,0
16785,0,0,-1,0,0,0,0
16786,0,3,-3,3,-3,3,5
16787,0,0,0,4,-3,-1,3
16788,-3,3,-3,-1,4,0,4
16790,0,0,0,4,-3,-1,3
16791,1,-2,3,-1,0,-1,1
16792,0,-3,2,0,-1,1,1
16793,0,0,4,-3,-1,0,1
16794,3,-3,2,-2,-1,4,2
16795,-1,0,0,0,0,0,0
16796,4,-2,-1,3,-3,2,3
16797,0,0,0,0,0,0,0
16798,-3,-1,0,0,0,4,0
16799,4,-3,-1,0,0,4,2
16800,-1,0,0,4,-2,0,3
16801,-3,1,0,-1,3,-1,4
16802,4,-3,3,-3,-1,0,2
16803,0,0,0,0,0,0,0
16804,0,0,0,4,-1,-2,3
16805,0,0,0,0,0,0,0
16806,0,0,0,0,0,0,0
16807,0,0,0,0,0,0,0
16808,0,0,0,0,0,0,0
16809,0,0,4,-1,-2,-1,1
16810,0,0,0,0,0,0,0
16811,0,0,0,0,0,4,0
16812,0,0,4,-2,0,0,1
16813,0,0,0,0,0,0,0
16814,0,0,-1,3,-3,3,3
16815,0,0,0,0,0,0,0
16816,0,0,4,0,0,-3,1
16817,-3,2,-2,-1,4,-1,4
16818,4,-3,-1,0,4,-3,2
