CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,식품_생활_중가_clust_id
16364,-2,0,1,0,0,0,1
16365,0,1,-1,1,-1,0,0
16367,2,0,0,-1,1,-1,5
16368,-1,0,1,-1,2,-1,2
16369,1,0,2,-3,2,0,4
16370,-2,3,-1,-1,0,1,2
16371,-1,1,-2,2,-2,2,0
16372,1,0,-1,1,-2,2,3
16373,-1,1,-1,0,-1,3,0
16375,1,-3,2,0,0,0,4
16376,2,-3,2,-1,-1,3,4
16377,-2,2,-2,1,0,0,0
16378,-1,1,-1,0,2,-2,2
16379,-3,2,-1,2,-2,2,0
16380,-1,1,-2,0,3,-1,2
16381,-1,0,1,0,-1,1,1
16382,-1,0,0,0,3,0,2
16383,0,-3,3,-3,3,-3,4
16384,-2,3,-1,-1,1,1,2
16385,-1,0,-1,1,-1,0,0
16386,-3,2,-2,0,3,-3,2
16388,-1,1,-1,1,-2,-1,0
16389,-2,3,0,-1,-1,1,2
16390,-1,0,-1,2,-1,1,0
16391,1,-1,1,0,-2,3,1
16392,-1,0,-1,2,-2,2,0
16393,-1,2,-3,3,-2,1,0
16394,-2,0,1,0,0,-1,1
16395,-1,1,0,0,-1,-1,1
16396,0,-1,0,1,-2,2,3
16397,2,-1,1,-1,0,1,4
16398,0,-1,1,-1,1,0,4
16399,-2,2,-2,1,-1,1,0
16400,0,1,-1,1,-1,0,0
16401,1,-3,3,-1,1,-2,4
16402,-2,1,0,1,-2,0,0
16403,-1,0,1,-1,1,0,1
16404,0,0,-1,0,2,-3,5
16405,-1,-2,3,-1,0,0,1
16406,1,-1,3,0,-3,3,1
16407,0,-3,3,-3,1,-1,4
16408,0,0,-1,1,1,-2,5
16409,2,0,0,-1,0,1,5
16410,-2,2,-1,2,-1,-1,0
16411,0,1,-1,0,0,0,5
16412,-2,2,0,0,-1,1,2
16413,0,0,-1,0,1,1,5
16414,-2,-1,2,1,-2,-1,1
16415,0,0,1,1,-3,1,1
16416,1,-2,2,-1,1,1,4
16417,-3,3,-3,3,-1,0,0
16418,-1,1,-1,0,1,0,2
16419,2,-2,1,-1,1,-2,4
16420,3,-1,0,1,-3,2,3
16421,-2,1,-1,1,0,-1,0
16422,2,-1,1,0,-1,0,3
16423,-2,1,0,-1,-1,2,2
16424,0,3,-2,2,-1,-2,0
16425,0,-1,0,1,0,-1,1
16426,-1,0,1,-3,2,-1,2
16427,1,-2,1,-1,3,-3,4
16428,3,-2,2,-3,2,-1,4
16429,3,-2,1,-1,1,-1,4
16430,0,0,2,-3,3,-1,4
16431,1,0,-1,1,0,0,5
16432,0,0,-2,3,-1,-1,0
16433,-1,1,0,-1,-1,3,1
16434,-1,0,1,-2,3,-1,2
16435,1,-1,1,-1,1,-1,4
16436,0,1,0,0,-2,2,1
16437,1,1,-1,1,-1,1,5
16438,0,1,0,-1,-1,0,1
16439,-2,2,-1,0,2,-1,2
16440,-1,3,-3,2,-2,3,0
16441,-1,-1,1,-2,0,1,1
16442,3,-1,-2,2,0,1,3
16443,0,-2,2,1,-2,0,1
16444,-1,0,2,0,-2,-1,1
16445,1,-1,0,2,-3,3,3
16446,0,3,-1,0,-1,0,0
16447,3,-2,0,0,-1,3,3
16448,2,-3,2,1,-2,-1,3
16449,-1,3,-3,3,-3,3,0
16450,2,1,-1,0,0,0,5
16451,3,-3,3,-3,3,-3,4
16452,0,2,-2,0,1,-1,5
16453,3,-3,3,-2,0,2,4
16454,-1,1,-1,2,-3,2,0
16455,-3,2,0,-2,1,0,2
16456,0,0,0,-2,-1,0,1
16457,1,-3,2,-1,2,-2,4
16458,3,-3,0,3,0,-1,3
16459,1,-1,-1,1,-1,2,3
16460,1,-1,-1,0,-1,2,3
16461,0,1,-1,-1,3,-1,2
16463,3,-2,1,-2,0,1,4
16464,0,1,0,-1,1,0,2
16465,3,-2,1,-1,0,1,4
16466,0,1,-1,0,-1,0,5
16467,-2,3,-3,2,0,1,0
16468,3,-3,3,-3,3,-3,4
16469,2,-1,1,-1,0,1,4
16471,3,0,-3,2,-1,1,3
16472,1,1,-3,0,1,2,5
16473,0,0,0,-1,1,2,5
16474,2,0,-2,0,3,-3,5
16475,2,-2,0,-1,2,1,4
16476,2,-1,0,-2,2,-1,4
16477,2,-1,-1,3,0,-1,3
16478,-1,2,0,0,-1,2,2
16479,1,-1,0,1,-2,0,3
16480,-1,0,2,-1,-1,0,1
16481,0,3,-2,2,-3,2,0
16482,3,0,-3,0,3,-1,5
16483,0,1,0,-1,1,-1,2
16484,0,3,0,-3,1,2,2
16485,2,-1,1,0,-2,3,3
16486,2,-1,0,1,-2,2,3
16487,3,-1,0,-1,-1,0,3
16488,-2,0,0,2,-1,-1,0
16489,1,0,-1,1,0,-1,5
16490,2,0,-3,3,-2,2,3
16491,0,1,0,-1,1,0,2
16492,0,0,2,-3,2,-1,4
16493,-2,3,-1,0,-2,0,0
16494,-1,3,0,-1,0,-2,2
16495,0,1,-1,0,1,0,5
16497,0,-1,-1,2,-1,-1,3
16498,0,1,-2,3,0,-2,0
16499,-1,0,1,1,-1,-1,1
16500,2,0,-2,1,0,-2,5
16501,3,-2,2,-2,1,-2,4
16502,1,0,-1,0,1,-1,5
16503,1,-1,1,-1,0,-1,4
16504,-1,0,1,0,-1,0,1
16505,2,-2,0,-1,2,0,4
16506,0,2,0,-1,1,0,2
16507,-1,0,-1,1,0,-1,5
16508,1,1,-3,3,-3,2,0
16509,-2,0,0,2,-1,-2,0
16510,1,-1,0,1,-1,0,3
16511,0,0,1,-1,-1,3,1
16512,0,2,-2,1,0,-1,0
16513,1,1,1,-2,1,-1,4
16514,-1,1,-2,3,-1,-2,0
16515,-1,2,-1,0,-1,1,0
16516,-1,-2,2,-1,-1,3,1
16517,2,0,0,-1,1,1,5
16518,-1,1,-2,0,2,1,2
16519,1,-1,1,0,-1,0,1
16520,2,0,-3,0,3,-3,5
16521,0,-2,1,1,-2,0,3
16522,0,1,-1,2,-3,1,0
16523,1,0,0,-1,0,-1,5
16524,2,-2,1,-2,2,-2,4
16525,-1,-1,3,-1,1,-3,4
16526,1,0,-1,2,-3,2,3
16527,-1,1,0,0,-1,1,1
16528,0,0,1,-1,0,2,1
16530,-1,-1,1,-1,0,1,1
16531,-1,0,1,-1,0,0,1
16532,2,0,1,-3,3,-2,4
16533,-3,0,3,-2,2,0,2
16534,-2,3,-2,1,-1,0,0
16535,-1,2,-2,-1,3,0,2
16536,-2,1,-1,2,-2,0,0
16537,0,3,-2,0,0,0,2
16538,3,-2,2,-3,3,-3,4
16539,-1,1,0,-1,1,0,2
16541,-2,2,0,1,-2,0,0
16542,1,2,-3,3,-3,0,0
16543,3,-2,-1,0,-1,4,3
16544,0,-1,1,-1,1,-1,4
16545,0,1,-1,-1,3,-2,2
16546,-2,2,-3,3,-3,3,0
16547,2,-2,2,-3,2,0,4
16548,-1,1,-1,2,-3,3,0
16549,3,-1,-1,-1,3,-1,5
16550,3,0,0,-1,-2,3,3
16551,2,1,-1,-1,-1,3,5
16552,2,-2,0,-1,1,1,4
16553,3,-3,3,-3,3,-3,4
16554,3,-2,2,-3,0,3,4
16555,1,-2,3,-2,0,1,4
16556,-1,-1,0,1,-2,3,1
16557,0,2,-3,1,1,-1,5
16558,1,1,-1,1,1,-2,5
16559,-1,1,0,-1,1,-1,2
16560,1,0,-1,1,0,-1,5
16561,-1,3,-2,1,-1,1,0
16562,0,0,0,1,-1,1,1
16563,1,-1,0,0,0,0,5
16564,0,-3,1,1,-2,2,3
16565,0,2,-3,1,0,2,0
16566,-1,0,-1,1,0,-1,5
16567,0,0,1,0,-1,0,1
16568,-2,1,-1,2,-2,-1,0
16569,2,-1,1,-1,0,1,4
16570,-2,-1,2,1,-2,0,1
16571,1,-1,-1,1,0,0,5
16572,0,1,-2,1,-1,-1,0
16573,2,-1,0,2,-1,-2,3
16574,0,0,-2,2,-2,1,0
16576,2,-1,2,-2,2,-3,4
16577,-2,2,-1,2,-3,0,0
16578,0,1,-1,0,2,-2,5
16579,-1,2,-3,3,-3,2,0
16580,-2,2,0,1,-2,-1,0
16581,0,-1,-1,2,-2,3,3
16582,0,0,1,0,-1,1,1
16583,3,-2,1,-1,-1,0,4
16584,0,0,-1,1,-1,1,3
16585,0,0,1,-1,1,-1,1
16586,0,-1,0,3,-1,1,3
16587,1,-1,0,1,-1,1,3
16588,2,-1,1,-3,1,2,4
16589,0,0,-2,3,-1,-1,0
16590,-2,3,-3,3,-2,1,0
16591,0,0,-2,1,2,-3,5
16592,-1,1,-2,2,0,-1,0
16593,0,-2,2,-1,2,-3,4
16594,-1,0,-1,-1,3,-2,2
16595,0,-2,1,2,-2,0,3
16596,-1,1,-1,0,1,-1,2
16597,1,-1,0,1,0,0,3
16598,-1,-1,1,-2,3,-3,4
16599,-1,-1,1,-2,2,1,4
16601,-1,0,0,1,-1,1,1
16602,3,-1,-1,1,1,0,5
16603,-1,1,-2,3,-3,3,0
16604,-1,1,-1,0,-1,-1,0
16605,0,-1,1,0,0,-1,1
16606,-1,-1,1,0,1,0,1
16607,-1,0,-2,3,-2,-1,0
16608,2,-2,1,-1,-1,3,4
16609,1,-3,1,2,-2,0,3
16610,0,2,-2,1,0,0,0
16611,2,-3,2,-1,1,-1,4
16612,0,-1,0,1,0,-2,1
16613,2,-1,-2,3,-2,0,3
16614,3,0,-2,0,1,1,5
16616,-1,0,-1,2,-2,3,0
16617,0,-1,1,-2,2,-1,4
16618,0,-1,1,0,0,0,1
16619,3,-3,3,0,-3,3,3
16620,0,-1,0,1,0,-1,1
16621,0,0,-1,1,0,-1,5
16622,-2,3,-2,0,1,-2,2
16623,0,1,-2,1,-2,1,0
16624,1,-1,0,0,-1,1,3
16625,-1,0,1,-1,0,0,1
16626,-1,-1,0,2,-3,3,3
16627,0,0,-1,3,-1,-1,3
16628,3,0,-3,3,-3,0,3
16629,-2,3,-1,-2,0,0,2
16630,-1,0,1,-2,1,-1,2
16631,2,-1,2,-2,1,-1,4
16632,-1,2,-1,-1,0,1,2
16633,1,0,-1,0,-1,2,5
16634,-3,2,0,1,0,-2,2
16635,1,0,-1,-1,2,-2,5
16636,1,1,-1,-2,2,0,5
16637,-2,2,0,-2,0,1,2
16638,-1,1,-2,3,0,-2,0
16639,-1,-1,3,0,-1,-1,1
16640,-1,1,-1,0,1,-1,2
16641,1,0,0,-2,3,-2,4
16643,1,-1,0,1,0,0,3
16644,0,2,-1,0,0,-1,2
16645,-1,-1,0,1,-1,3,1
16646,-3,3,-3,2,-1,1,0
16647,1,-2,3,-3,2,0,4
16648,-1,0,0,2,-3,2,0
16649,-1,2,-1,0,1,0,2
16650,0,1,-2,1,-1,0,0
16651,-1,-1,1,-1,1,0,1
16652,-1,1,0,-1,0,0,2
16653,0,-1,1,-1,0,1,1
16654,-1,-1,0,0,-1,3,1
16655,-1,1,-1,1,-1,0,0
16656,-3,1,1,-2,0,2,2
16657,0,1,0,0,-2,2,1
16658,1,0,0,0,-1,1,1
16659,-2,3,-2,2,-1,-2,0
16660,-1,0,0,-1,-1,3,1
16661,2,0,0,1,-2,2,3
16663,1,-2,0,1,0,-2,3
16665,2,-1,-1,1,0,-1,3
16666,3,-1,-2,1,1,-2,5
16667,0,0,-2,-1,3,-1,5
16668,-2,3,-3,0,0,3,0
16669,1,0,-1,0,1,-1,5
16670,-1,0,1,0,-2,3,1
16671,-2,1,-1,2,-2,-1,0
16672,1,0,-2,2,-2,1,3
16673,0,2,-1,-2,0,0,2
16674,1,-1,1,-1,2,-2,4
16675,1,-3,3,-1,-2,2,4
16676,3,-2,0,2,-3,1,3
16677,1,0,-1,1,0,0,5
16678,0,-3,3,-1,1,-1,4
16679,-3,2,0,-1,1,-1,2
16680,1,-1,-2,3,-2,1,3
16681,0,-3,3,-3,0,3,4
16682,-1,0,1,0,-1,1,1
16683,1,-2,2,0,-2,0,1
16684,-2,1,-2,2,1,-2,0
16685,0,1,0,0,-2,2,1
16686,2,0,-1,1,0,-1,5
16687,-1,0,1,1,-1,-1,1
16688,0,-2,3,-3,3,-1,4
16689,-2,1,-2,2,-1,-1,0
16690,-2,2,-2,2,0,-1,0
16691,0,0,-1,1,-1,-1,3
16692,1,1,-1,1,0,-1,5
16693,0,1,0,-1,-1,0,1
16694,-1,1,-1,0,1,0,2
16695,-1,1,-1,1,0,-1,0
16696,-2,-1,2,0,-2,3,1
16697,0,0,-1,3,-3,3,3
16698,0,0,-1,1,-1,-2,3
16699,0,0,-2,2,0,0,5
16700,-1,0,0,-1,0,0,1
16701,-1,1,0,-1,1,-2,2
16702,0,0,0,-1,2,-2,5
16703,2,-2,3,0,-2,0,1
16704,0,1,1,0,-3,2,1
16705,1,-1,3,-3,3,-3,4
16706,-2,2,-1,-2,3,-2,2
16707,1,0,-1,-1,0,3,5
16709,0,2,-2,2,-1,-2,0
16710,0,2,1,-1,1,0,2
16711,1,-1,1,-1,-1,3,1
16712,-1,3,-2,1,-1,-1,0
16713,-2,1,0,1,-1,-1,0
16714,-3,3,0,-3,0,3,2
16715,-2,2,0,-1,0,-1,2
16717,-2,2,0,-1,-1,-1,2
16718,2,-1,1,0,-2,0,3
16719,0,-1,0,1,0,0,1
16720,-1,0,0,2,-1,-2,0
16721,0,-1,2,-1,-1,1,1
16723,0,-1,0,0,-1,0,1
16724,3,0,-2,2,-2,-1,3
16725,-3,3,0,-3,2,0,2
16726,-2,0,3,0,-1,0,1
16727,-2,2,0,0,-2,0,0
16728,1,-1,0,2,-2,0,3
16729,1,-2,2,-1,1,1,4
16730,3,-3,2,-1,1,-2,4
16731,-1,0,0,-1,1,-2,2
16732,1,-1,1,-1,1,0,4
16733,1,0,-2,1,0,0,5
16734,1,0,-1,1,-1,1,3
16735,1,-2,0,2,-2,0,3
16736,2,-2,2,-3,2,0,4
16737,-2,1,2,-3,0,2,2
16739,3,-1,-2,1,1,1,5
16740,2,0,-1,0,2,-3,5
16741,-3,2,-2,0,3,-3,2
16742,-1,1,0,0,-1,0,1
16743,0,-2,2,-1,0,1,4
16744,-2,1,2,-3,2,-1,2
16745,0,1,-1,1,0,-1,5
16746,1,0,1,-2,0,1,4
16747,2,0,0,0,-2,2,3
16748,0,1,-1,-1,1,0,2
16749,0,2,1,-3,3,-3,2
16750,0,0,-1,1,-2,1,3
16751,2,-2,0,0,1,-2,4
16752,-2,2,0,-2,2,0,2
16753,-1,-1,1,1,0,0,1
16754,-3,0,2,-2,2,-1,2
16756,-1,1,-1,1,-1,0,0
16757,2,1,-3,0,1,2,5
16758,-1,1,0,0,-2,2,1
16759,1,-1,1,-2,2,0,4
16760,-2,3,-1,0,0,-1,2
16761,0,2,-1,-1,1,-2,2
16762,2,-2,2,-3,3,-2,4
16763,2,0,-2,-1,2,-1,5
16764,1,1,-2,-1,2,0,5
16765,3,-2,2,-3,0,1,4
16766,-2,1,-1,0,2,-3,2
16767,0,-1,1,0,0,0,1
16768,0,0,0,1,0,-1,5
16770,0,1,-1,0,0,1,5
16771,-2,2,0,-1,-1,2,2
16772,0,-1,0,1,0,-2,1
16773,1,0,-2,2,-2,3,3
16774,0,1,-1,0,1,-1,5
16775,1,-3,1,2,-3,3,3
16776,1,0,-1,1,-2,0,3
16777,2,-3,0,3,-1,-2,3
16778,0,-1,1,0,-2,1,1
16779,-3,2,0,1,-2,2,0
16780,2,0,0,-2,3,-1,4
16781,1,-2,-1,2,1,-2,3
16782,-2,0,0,1,-1,-1,1
16783,3,-2,1,0,0,0,4
16784,1,-1,0,0,2,-2,5
16785,0,0,-1,-2,2,1,5
16786,-1,1,2,-2,1,1,2
16787,0,-2,1,2,-2,-1,3
16788,-2,3,-3,0,3,-3,2
16790,1,1,-3,1,-1,3,0
16791,-1,0,0,2,-3,2,0
16792,3,0,-3,3,-1,1,3
16793,-1,1,-3,1,0,0,0
16794,3,-2,1,-2,0,0,4
16795,-1,1,-1,1,-1,1,0
16796,0,0,0,1,0,1,5
16797,0,0,-1,0,0,2,5
16798,-2,1,-1,2,-3,1,0
16799,-1,2,-2,-1,-1,4,2
16800,1,-1,-1,3,-2,1,3
16801,2,-2,-1,2,1,-2,3
16802,-1,3,-2,0,2,0,2
16803,3,-1,0,-2,3,-3,4
16804,-2,2,0,0,-1,0,2
16805,1,2,-2,1,-2,3,0
16806,-2,2,-2,1,0,2,0
16807,-1,1,-2,0,3,-3,2
16808,1,2,0,-1,0,0,5
16809,-2,0,3,-2,-1,3,1
16810,-2,2,-1,0,0,1,2
16811,-1,0,-2,2,-2,2,0
16812,-2,1,-1,1,-1,1,0
16813,-1,1,0,-1,1,-1,2
16814,3,-3,1,1,-2,3,3
16815,-2,2,-1,0,1,-1,2
16816,-1,1,0,-1,0,0,2
16817,-2,1,-1,2,-1,0,0
16818,-1,2,-2,1,0,0,0
16819,-2,-1,3,-3,0,3,1
16820,-1,2,0,-1,0,1,2
16822,0,1,-3,1,2,-2,5
16824,-1,1,0,1,-3,3,0
16825,0,0,-2,3,-3,3,0
16826,-1,1,-1,1,-2,2,0
16827,1,-1,0,0,1,-2,5
16828,1,-1,0,1,0,0,3
16829,2,-2,-1,3,-2,1,3
16830,0,0,0,-1,0,1,1
16831,0,0,-1,1,-1,0,3
16832,0,0,-2,1,-1,0,0
16833,0,3,0,-2,2,-2,2
16834,-2,2,-1,-1,0,0,2
16835,-1,1,0,-1,0,1,2
16836,0,0,-2,2,-1,2,0
16838,-1,3,-2,0,1,-1,2
16839,-1,-1,0,1,0,-1,1
16840,-1,1,-1,1,0,0,0
16841,-1,-2,2,0,-2,2,1
16842,1,2,-3,0,2,1,5
16843,-1,0,2,-2,1,0,1
16844,0,3,-3,1,1,1,0
16845,-1,2,-1,0,-1,1,0
16846,0,-1,-1,2,-1,-2,3
16847,1,-1,-2,2,-1,2,3
16848,0,1,0,-1,0,1,2
16849,0,-1,0,2,-2,2,3
16850,-2,1,-1,-1,3,-3,2
16851,2,-1,1,-1,2,-1,4
16852,2,0,-1,0,1,0,5
16853,1,-1,1,-2,0,3,4
16854,1,0,-1,1,-2,2,3
16855,-2,0,0,1,-2,0,1
16856,1,1,-2,1,-2,2,0
16858,-2,0,0,0,1,-2,2
16859,3,-1,-1,2,0,0,3
16860,0,0,-1,1,-2,2,3
16861,1,-1,1,1,-3,1,3
16862,0,-1,1,-1,-1,3,1
16863,0,0,2,-2,1,-1,4
16864,-2,2,-2,0,1,1,2
16865,3,-2,2,-3,3,-2,4
16866,-3,3,0,-2,-1,2,2
16867,1,-1,2,-1,-2,2,1
16868,-1,2,-2,1,0,0,0
16869,3,-3,2,1,-3,1,3
16870,1,-2,0,1,-2,0,3
16871,0,0,-1,0,-1,3,5
16872,-1,0,-2,1,1,-1,5
16873,-3,2,0,1,-2,-1,0
16874,1,-3,3,0,-3,1,1
16875,0,0,1,-2,0,2,1
16876,3,-3,3,-3,3,-3,4
16877,2,-3,1,-1,3,-1,4
16878,0,-2,1,1,-1,2,1
16879,-1,1,-2,1,1,-2,5
16880,-1,0,0,1,0,-1,1
16881,0,1,-2,-1,3,0,5
16882,1,-1,1,-1,1,-1,4
16883,1,0,-1,1,-1,1,3
16884,-3,3,-1,0,0,-2,2
16885,0,2,-3,2,0,-1,0
16886,0,0,-1,0,0,1,5
16887,1,-1,-1,3,-1,0,3
16888,1,0,0,-1,0,1,5
16889,1,-2,1,1,-1,0,3
16890,1,1,-3,3,-2,-1,0
16891,-1,0,0,1,1,-3,5
16892,0,-2,0,1,-2,2,3
16893,-1,1,1,-1,-1,0,1
16894,0,1,-2,2,0,-1,0
16895,1,0,1,-2,0,-1,4
16896,0,-2,0,1,0,0,3
16897,2,-1,-1,3,-3,3,3
16898,-2,2,-3,3,-1,0,0
16899,2,-3,1,2,0,-3,3
16900,-1,1,-1,0,2,-2,2
16901,1,0,-2,3,-2,2,3
16902,0,0,3,-2,2,-1,4
16903,0,-2,2,-1,1,0,4
16904,1,-1,1,0,-1,0,1
16905,2,0,-1,1,-2,2,3
16906,0,-1,-1,2,-2,0,3
16907,-1,1,-1,0,2,-1,2
16908,1,2,-1,1,-2,0,0
16909,-1,0,1,0,-2,0,1
16910,1,0,-1,1,-1,1,3
16911,-1,-1,2,0,-1,0,1
16912,-3,2,-1,1,-1,1,0
16913,1,0,-1,1,-2,3,3
16914,2,-1,-2,3,-3,2,3
16915,0,0,1,-1,0,2,1
16916,-1,0,1,-1,0,0,1
16917,-1,0,1,-1,1,-1,1
16918,-1,0,2,-1,-1,0,1
16919,1,1,-1,-1,3,-3,5
16920,1,-1,2,-2,1,-1,4
16921,2,-3,3,0,-2,0,4
16922,0,-1,1,0,1,-2,1
16923,0,2,-3,1,2,-1,5
16924,0,2,-2,1,-1,1,0
16925,3,-1,-1,1,-1,-1,3
16926,2,1,-3,3,-2,0,3
16927,2,-2,2,-1,0,-2,4
16928,-1,1,-1,-1,2,0,2
16929,0,0,1,-2,0,3,1
16930,1,0,0,1,-2,1,3
16931,1,1,1,0,-3,1,1
16932,3,-1,-1,1,-1,1,3
16933,1,0,-1,-1,0,3,5
16934,3,-2,0,1,0,-1,3
16936,1,-3,3,0,-2,-1,1
16937,2,0,1,-3,3,-3,4
16938,2,-3,2,-1,1,-1,4
16939,-3,3,-3,2,-2,1,0
16940,-1,3,-3,3,-2,-1,0
16941,3,-3,3,-1,-1,1,4
16942,-1,1,-2,3,-1,-2,0
16943,1,-1,0,-1,-1,1,1
16944,0,0,-1,0,2,-2,5
16945,-1,1,-1,0,1,-1,2
16946,1,-1,1,-1,0,1,4
16947,1,0,-1,1,0,0,5
16948,1,1,-1,-2,3,-2,5
16949,-1,-1,0,2,-2,1,3
16950,1,1,1,-3,2,1,4
16951,3,-1,-1,1,0,0,3
16953,3,-3,3,-3,2,-1,4
16954,0,0,2,-2,1,-2,4
16955,0,-2,-1,2,0,0,3
16956,2,-1,0,0,-1,-1,3
16957,2,-2,3,-3,2,-2,4
16958,-2,3,-1,-2,0,1,2
16959,-1,1,0,2,-2,0,0
16960,1,-2,1,-1,0,-1,4
16961,-1,0,-1,2,0,-1,0
16962,-2,2,0,-3,0,2,2
16963,1,-1,0,1,-1,1,3
16964,-2,0,-1,1,1,-2,2
16965,0,-1,1,1,-3,3,3
16966,1,-2,3,-2,1,1,4
16967,0,1,-1,0,1,-1,5
16968,-2,2,-2,1,0,-2,0
16969,0,0,2,-3,1,1,4
16970,3,-1,-2,1,0,2,5
16971,2,-2,1,1,-3,3,3
16972,-1,1,-1,2,-3,2,0
16973,2,1,-2,1,-1,-1,5
16974,1,1,1,-3,3,-2,4
16975,-2,1,-1,0,1,0,2
16976,0,0,-2,3,-3,3,0
16977,0,-2,3,-2,1,-1,4
16978,-1,1,-2,3,0,-2,0
16979,3,-2,-1,2,0,0,3
16980,-2,2,-1,-1,3,-2,2
16981,1,0,-1,2,-3,3,3
16982,-1,1,-1,1,-2,0,0
16983,-1,2,-1,0,-1,1,0
16984,0,-3,2,-1,1,-1,4
16985,2,-1,1,-2,0,0,4
16986,0,0,-1,1,0,0,5
16987,0,-1,-1,3,-1,-1,3
16988,0,0,-1,1,-1,2,3
16989,-2,0,1,0,1,-1,1
16990,-1,0,2,-3,1,1,4
16991,2,0,-3,0,2,0,5
16993,-3,3,0,0,-3,3,0
16994,-1,2,-3,0,3,0,2
16995,-1,1,-3,2,-1,1,0
16996,-3,2,-1,1,-2,2,0
16997,-3,0,0,3,-3,2,0
16998,-1,1,0,-1,1,-1,2
16999,0,1,-1,0,1,0,5
17001,-1,2,-3,2,-1,-1,0
17002,0,0,-1,2,-3,1,3
17003,1,1,-1,-2,3,-2,5
17004,1,-1,0,1,0,0,3
17005,-1,0,1,0,-2,2,1
17006,0,-1,0,-1,1,1,5
17007,-1,1,-1,-1,2,1,2
17008,0,-2,2,1,-2,0,1
17009,2,-2,0,0,1,0,4
17010,-1,0,0,1,0,-1,1
17011,0,0,0,0,-2,1,1
17012,2,-2,1,1,-3,2,3
17013,0,1,0,0,0,0,5
17014,-2,3,-1,1,-3,1,0
17015,-3,2,0,-1,1,-2,2
17016,-3,3,0,-2,0,0,2
17017,-2,3,-2,-1,1,1,2
17018,-1,0,0,2,-3,3,0
17019,1,0,0,-2,2,-2,4
17020,0,0,0,0,-1,1,1
17021,0,0,0,-1,1,-2,5
17022,0,0,2,-1,-1,0,1
17023,2,-1,-2,3,-2,0,3
17024,-1,0,-1,1,0,0,5
17025,0,-1,0,2,-1,-1,3
17026,0,0,-1,1,-2,2,3
17027,1,-1,-2,2,-1,0,3
17028,3,0,-1,-1,2,-2,5
17029,-3,3,-2,2,0,0,0
17030,1,-1,2,-2,0,1,4
17031,-2,2,0,0,-1,1,2
17032,1,-1,-1,2,-3,3,3
17033,-1,2,-3,2,-1,0,0
17034,-2,2,-2,0,2,-2,2
17035,3,-1,0,0,-2,2,3
17036,3,-3,3,-2,2,-2,4
17037,-1,-2,0,3,-1,-1,3
17038,-1,1,-1,1,1,-3,2
17039,-1,1,-1,1,-1,-1,0
17040,-3,3,0,-2,0,1,2
17041,-1,2,-2,1,-1,1,0
17042,3,-1,-1,0,0,1,5
17043,0,-2,1,0,-1,-1,1
17044,0,2,-2,1,-1,0,0
17045,0,0,0,-1,0,1,1
17046,1,0,0,0,0,0,5
17047,2,0,-1,1,0,-1,5
17048,0,-1,0,2,-2,2,3
17049,0,2,-1,-1,1,-1,2
17050,0,0,1,-2,3,-2,4
17051,0,0,-1,0,1,-1,5
17052,3,-3,2,-1,1,0,4
17053,1,-2,1,0,-1,-1,1
17054,2,-3,0,3,-3,2,3
17055,1,-1,0,0,0,0,5
17056,0,-3,2,-2,3,-3,4
17057,-1,0,0,1,0,-1,1
17058,-2,2,-2,2,-2,2,0
17059,0,-1,0,2,-2,0,3
17060,-1,-1,-1,1,2,-2,5
17061,-1,3,-1,1,-2,1,0
17063,3,-3,2,0,-1,-1,4
17064,3,-1,0,0,0,1,5
17066,0,-1,0,0,-1,1,1
17067,-2,3,-3,1,1,-2,0
17068,-2,1,-1,1,-1,1,0
17069,-2,1,0,0,1,-2,2
17070,0,-2,2,1,-2,1,1
17071,-2,1,-1,-1,3,-3,2
17072,-1,-1,1,0,0,1,1
17073,0,0,-1,3,-1,-2,3
17074,-2,0,3,-2,2,-2,4
17075,2,1,-3,3,-2,0,3
17076,-1,1,-2,2,0,1,0
17077,1,1,-3,2,1,-2,5
17078,0,-2,0,3,-3,0,3
17079,1,-1,1,0,-1,2,1
17080,-1,0,-2,3,-2,1,0
17081,0,-1,1,-1,2,-2,4
17082,1,0,1,-1,-1,0,1
17083,-1,2,-2,1,-2,2,0
17084,-3,1,2,0,-2,-1,1
17085,0,3,-3,3,0,-1,0
17086,0,3,0,0,-3,3,0
17087,-1,1,-3,3,-2,2,0
17088,-1,1,-2,3,-1,0,0
17089,0,1,-2,1,-1,2,0
17090,2,0,0,0,-1,1,3
17091,-2,0,3,-2,1,1,1
17092,3,0,-1,-1,2,-2,5
17093,3,0,0,-1,-1,-1,5
17095,0,1,-1,-1,1,0,2
17096,0,0,2,-2,-1,3,1
17097,1,-1,2,-2,0,-1,4
17098,-1,-1,1,0,-1,1,1
17099,0,1,0,-1,1,1,2
17100,0,-2,3,-3,0,2,4
17101,1,-2,3,-2,0,2,4
17102,-1,1,0,-1,2,-3,2
17103,0,1,-1,1,-1,1,0
17104,-1,1,-1,0,1,-1,2
17105,1,-1,2,-1,0,0,4
17106,-2,1,0,0,0,-1,2
17107,0,3,-2,1,0,1,0
17108,-1,2,0,0,-3,0,0
17111,0,-1,1,0,-1,0,1
17112,2,0,-1,2,-3,2,3
17113,-1,0,1,-1,0,1,1
