CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가전_레저취미_멀티샵_저가_clust_id
14617,0,0,0,0,0,0,3
14618,-3,-1,0,4,-2,-1,4
14619,3,-3,-1,0,0,0,5
14620,0,0,0,0,0,0,3
14621,0,0,0,4,-3,3,4
14622,0,0,4,-3,3,-3,2
14623,0,0,0,-1,3,-1,1
14624,-2,1,0,0,-2,2,3
14625,0,0,0,0,4,-3,1
14626,0,0,0,0,0,0,3
14628,0,0,4,-1,-2,1,2
14629,0,4,-2,-1,-1,0,0
14630,4,-3,-1,0,4,-3,5
14631,4,-3,-1,0,0,0,5
14632,-3,-1,4,-2,1,-1,2
14633,-1,0,4,-1,1,-2,2
14634,0,0,0,0,0,0,3
14635,-3,1,1,-1,1,-2,3
14636,0,0,0,0,4,-3,1
14637,0,3,0,-1,-2,1,0
14638,3,-2,-1,3,-1,-2,4
14639,0,0,0,0,0,0,3
14640,0,0,0,0,0,0,3
14641,2,-3,3,-3,1,1,5
14642,-1,0,0,0,0,0,3
14643,-1,-1,4,-3,-1,4,2
14644,4,-1,-1,0,1,0,5
14645,0,0,0,4,-3,-1,4
14646,0,0,0,0,0,0,3
14647,0,0,0,4,-3,-1,4
14648,-1,4,-1,-2,-1,0,0
14649,0,0,0,0,0,0,3
14650,0,0,0,0,0,0,3
14651,0,0,0,0,4,-3,1
14652,-1,-1,0,4,-3,0,4
14653,-3,3,-3,3,-1,-1,0
14654,0,4,-3,-1,0,4,0
14655,0,0,4,-3,-1,0,2
14656,4,-3,-1,0,0,0,5
14657,0,-3,-1,4,-2,0,4
14658,0,0,-2,3,-2,1,4
14659,-3,3,-3,3,-3,-1,0
14660,0,-2,3,-3,3,-2,2
14661,1,-1,1,-2,2,1,5
14662,0,4,-3,-1,0,0,0
14663,0,3,-1,-1,-1,3,0
14664,0,0,0,0,0,0,3
14665,-3,-1,0,0,0,0,3
14666,0,0,4,-3,-1,0,2
14668,0,3,-3,-1,4,-3,1
14669,0,0,0,0,0,4,3
14670,0,0,0,0,0,0,3
14671,-2,-1,3,-1,0,-1,2
14672,0,0,0,0,0,0,3
14674,4,-3,0,-1,4,-3,5
14675,-3,-1,0,0,0,0,3
14676,-2,-1,0,4,-2,-1,4
14677,0,0,0,4,-2,1,4
14678,0,0,0,0,0,0,3
14679,0,3,0,-2,0,-1,3
14680,-3,3,-3,-1,0,4,0
14681,-1,3,-1,-1,1,0,0
14682,-2,-1,3,-3,3,-3,2
14683,-3,0,-1,0,0,0,3
14684,-3,-1,0,0,0,4,3
14685,-1,4,-3,3,0,-2,0
14686,-2,-1,0,4,-1,0,4
14688,-2,3,-3,3,0,-2,0
14689,0,-1,-2,2,0,-2,3
14690,-2,-1,-1,4,-1,-1,4
14691,0,0,0,0,0,0,3
14692,0,0,4,-3,-1,4,2
14693,3,0,-3,-1,0,4,5
14694,-1,0,-2,-1,4,-1,1
14695,0,0,0,4,0,-3,4
14696,0,0,0,0,0,0,3
14697,0,0,0,0,0,0,3
14699,0,0,0,0,0,0,3
14700,3,-3,3,-3,-1,0,5
14701,-3,3,-3,0,3,0,1
14702,-3,-1,0,0,0,0,3
14703,0,1,0,0,0,-1,3
14704,3,-1,0,-2,3,-1,5
14705,0,0,4,-3,-1,0,2
14706,-1,-1,0,4,-3,-1,4
14707,0,0,0,4,-2,-1,4
14708,0,0,0,0,4,-3,1
14709,0,0,0,0,0,0,3
14710,-2,1,0,-2,1,0,3
14711,0,0,0,0,0,0,3
14712,0,0,0,0,0,0,3
14713,0,0,0,0,0,0,3
14714,1,-1,0,0,1,-2,3
14715,0,0,0,0,4,-3,1
14716,4,-3,-1,0,0,0,5
14717,0,3,-2,-1,3,-3,1
14718,-1,0,0,-2,0,-1,3
14719,4,-3,-1,4,-1,-1,4
14720,0,0,0,0,4,-2,1
14721,0,4,-3,3,-3,-1,0
14722,-3,3,-3,3,-2,-1,0
14723,0,0,0,4,-3,-1,4
14726,0,0,0,4,-3,-1,4
14727,-3,-1,0,0,4,-3,1
14728,-1,4,-1,0,0,-2,0
14729,4,-3,0,3,0,-3,5
14730,0,4,-3,3,-3,-1,0
14731,1,-3,3,-2,1,-1,2
14733,-1,0,4,0,-2,-1,2
14734,0,-1,0,-2,3,-1,1
14735,0,0,0,0,0,0,3
14736,-2,1,2,-2,0,0,2
14737,0,1,0,-1,1,-1,3
14738,0,-1,0,1,0,0,3
14739,-2,3,-2,2,-2,0,0
14740,1,1,-3,3,-2,1,4
14741,4,-3,-1,0,0,0,5
14742,-1,4,-3,2,-2,-1,0
14743,1,1,-2,-1,4,-3,1
14744,0,0,4,0,-3,-1,2
14745,0,0,0,0,0,0,3
14746,-2,2,-3,3,-3,3,0
14747,4,-3,-1,0,0,0,5
14748,0,-2,0,3,-3,3,4
14749,4,-1,-1,-1,-1,4,5
14750,0,0,0,0,0,0,3
14751,-1,-1,4,-3,3,-3,2
14753,0,4,-3,-1,0,0,0
14754,4,-2,-1,-1,4,-3,5
14755,0,0,0,0,0,0,3
14757,3,-1,-1,1,-1,0,5
14758,-3,-1,4,-3,3,-3,2
14759,0,4,-2,1,-2,3,0
14760,4,-3,-1,4,-3,3,4
14761,0,4,-3,3,-3,3,0
14762,0,0,0,0,0,0,3
14763,-1,0,-1,2,-1,-1,3
14764,3,0,-1,-1,-1,-1,5
14765,-3,3,-3,3,0,-3,0
14766,3,-3,2,0,-1,1,5
14767,4,-1,-1,-1,3,-2,5
14768,0,0,0,0,0,0,3
14769,0,0,0,4,0,-3,4
14770,4,0,-3,-1,4,-3,5
14771,-3,3,-3,-1,4,-1,1
14772,-2,-1,-1,0,0,0,3
14773,3,-2,0,0,-1,3,5
14774,-1,2,-3,1,2,-2,1
14775,0,0,0,0,0,0,3
14776,-1,4,-3,3,0,-3,0
14777,-1,-2,0,-1,0,0,3
14778,4,-2,-1,3,-3,-1,4
14779,0,4,-3,-1,0,0,0
14780,1,2,-2,-1,2,-2,1
14781,3,-2,1,-2,0,-1,5
14782,-3,3,-3,-1,0,4,0
14783,0,0,0,0,4,-3,1
14784,-2,0,-1,2,1,-3,3
14785,0,0,0,0,0,0,3
14786,-1,3,-2,2,-3,-1,0
14787,0,0,0,0,0,0,3
14788,0,-1,3,-1,-1,-1,2
14789,0,-3,3,-1,-2,-1,2
14790,-1,-1,0,4,-3,-1,4
14791,0,4,-3,3,-2,1,0
14792,-1,-1,-1,3,-2,2,4
14793,-2,0,-1,-1,4,-1,1
14794,0,0,4,0,-3,-1,2
14795,-3,-1,0,0,4,-2,1
14796,0,-1,1,-1,1,-1,3
14797,0,0,0,0,0,4,3
14798,-2,-1,0,4,-2,-1,4
14799,0,-2,1,-1,0,3,3
14800,3,-2,1,-1,2,-2,5
14801,0,4,-3,0,-1,4,0
14802,0,0,0,0,0,0,3
14803,-2,2,-3,-1,0,4,0
14804,0,0,0,0,0,0,3
14805,0,0,0,0,0,0,3
14806,0,3,-1,-2,3,-2,1
14807,-3,3,-2,0,1,-2,0
14808,-3,2,-2,-1,0,0,0
14809,2,-3,0,-1,4,-3,5
14810,4,0,-3,-1,0,0,5
14811,4,-3,3,-3,3,-3,5
14812,1,-2,-1,4,-2,2,4
14813,0,0,-1,3,-3,-1,4
14814,2,-2,3,-3,3,-3,5
14815,0,0,4,-3,-1,4,2
14816,-3,-1,4,-2,-1,3,2
14817,-1,-1,-1,3,-2,0,4
14818,0,0,0,0,0,0,3
14819,1,0,-1,1,-2,-1,4
14820,0,0,0,0,0,0,3
14821,3,-3,-1,0,4,-1,5
14822,0,0,0,0,0,0,3
14823,-3,3,-3,0,-1,0,0
14824,1,-1,-1,-1,4,-2,1
14825,0,0,0,0,0,0,3
14826,0,0,0,0,0,0,3
14827,0,-3,3,-2,1,0,2
14828,-1,0,-2,1,2,-1,1
14830,0,4,-3,-1,0,0,0
14831,-3,2,0,-2,3,-1,1
14832,0,4,-3,-1,4,-3,1
14833,0,0,0,0,0,0,3
14834,2,-2,-1,2,1,-1,5
14835,-3,-1,0,0,0,0,3
14836,-1,0,0,0,0,0,3
14837,3,-2,2,-2,1,0,5
14838,0,-1,-1,0,0,0,3
14839,0,0,0,0,4,-3,1
14840,-3,3,-3,-1,4,-3,1
14841,0,0,0,0,0,0,3
14842,4,-3,3,-2,1,-1,5
14844,-3,3,-2,1,-2,-1,0
14845,-1,4,-3,-1,0,0,0
14846,0,-1,3,-3,0,3,2
14847,0,4,-3,-1,0,4,0
14848,-1,0,4,-1,0,0,2
14849,0,-2,3,-1,-2,3,2
14850,0,0,0,0,0,0,3
14851,-2,-1,-1,0,0,0,3
14852,0,0,0,0,0,0,3
14853,0,0,0,0,4,-3,1
14854,0,0,0,0,0,0,3
14855,0,0,0,0,0,0,3
14856,-1,0,0,4,-1,-2,4
14857,3,0,-3,3,-2,1,4
14858,1,0,-2,3,-2,1,4
14859,-2,3,-2,2,-3,1,0
14861,0,4,-3,0,-1,0,0
14863,-3,-1,0,4,-3,-1,4
14864,1,-2,0,3,0,-3,4
14865,0,-2,-1,3,-1,-2,4
14866,-1,0,0,0,0,4,3
14867,-1,-1,1,-2,3,-3,1
14868,0,4,-2,-1,3,-3,1
14869,-1,0,0,0,0,0,3
14870,0,0,4,-3,-1,0,2
14871,0,0,0,0,0,0,3
14872,-1,-2,3,-3,3,-2,2
14873,4,-3,-1,0,0,4,5
14874,0,-1,0,3,-3,3,4
14875,4,-3,-1,4,-1,0,4
14876,0,1,-1,0,-1,3,3
14877,4,-3,0,3,-3,-1,4
14878,0,0,0,0,0,0,3
14879,0,2,-1,-1,1,-2,3
14880,0,0,0,0,0,0,3
14881,-1,-1,0,0,0,0,3
14882,3,0,-3,-1,4,-2,1
14883,4,-3,1,0,-1,0,5
14884,4,0,-2,1,-1,-1,5
14885,-3,0,-1,0,4,-3,1
14886,0,0,0,0,0,0,3
14887,0,0,0,0,0,0,3
14888,0,4,-3,-1,0,0,0
14889,0,0,0,0,0,0,3
14890,-3,-1,0,0,0,0,3
14891,0,0,0,0,0,0,3
14892,-1,0,2,0,0,-2,3
14893,0,0,0,0,0,0,3
14894,0,0,0,0,0,0,3
14895,-3,3,0,-3,1,1,1
14896,0,0,0,0,0,0,3
14897,-3,-1,0,0,0,0,3
14898,0,0,4,-3,-1,4,2
14899,0,0,0,4,-2,1,4
14900,0,0,0,4,-3,0,4
14901,1,0,-1,1,-2,-1,4
14902,-1,-1,-1,-1,0,4,3
14903,0,0,0,0,0,0,3
14905,4,-3,0,3,-3,0,4
14906,0,4,-3,-1,0,0,0
14907,2,-2,-1,0,0,4,5
14908,4,0,-3,-1,4,-3,5
14909,-3,1,1,-2,0,-1,3
14910,-3,-1,0,0,0,0,3
14911,-3,3,-3,-1,4,-1,1
14912,4,-1,0,-1,-1,-1,5
14913,-1,0,0,0,0,0,3
14914,3,-3,0,3,-3,3,4
14915,3,-3,-1,0,0,0,5
14916,2,-2,1,-2,2,-2,5
14917,0,0,0,0,0,0,3
14918,4,-3,-1,0,0,0,5
14919,4,-3,-1,0,0,0,5
14920,0,4,-3,3,0,-3,0
14921,-3,-1,0,4,-1,-2,4
14922,2,-2,-1,1,-1,-1,5
14924,0,0,0,0,0,4,3
14926,-1,4,-1,-2,3,-2,1
14927,0,0,4,-3,-1,4,2
14928,4,-3,3,-3,2,-2,5
14929,0,-1,3,-1,-2,-1,2
14930,-1,0,4,-1,-1,-1,2
14931,0,0,0,0,0,0,3
14932,-1,-1,-1,-1,4,-3,1
14933,0,0,0,0,0,0,3
14934,4,-3,-1,0,0,4,5
14935,1,0,-1,1,-1,2,3
14936,-1,2,-1,-1,3,-3,1
14937,0,-2,3,-2,0,2,2
14938,-1,0,0,0,4,-3,1
14939,0,-3,-1,4,-2,-1,4
14940,-1,-1,1,-1,2,-3,3
14941,0,0,0,0,0,0,3
14942,0,0,0,0,0,0,3
14943,4,-3,0,3,-3,3,4
14944,0,0,0,0,0,0,3
14945,1,-1,0,0,1,-1,3
14946,0,0,4,-3,-1,0,2
14947,4,-1,-1,0,-1,-1,5
14948,4,-1,0,-1,1,-2,5
14949,-1,0,0,0,0,0,3
14950,0,0,0,0,0,0,3
14951,-1,-1,0,0,0,0,3
14952,-2,-1,-1,0,4,-3,1
14953,0,0,0,0,0,0,3
14954,0,0,0,0,0,0,3
14955,-1,3,-2,-1,3,-2,1
14956,0,4,0,-1,-1,1,0
14957,3,-3,-1,4,-1,-2,4
14958,0,0,0,0,0,0,3
14959,2,-2,-1,3,0,-3,4
14960,-3,3,-3,3,-1,0,0
14961,-3,3,-3,-1,0,0,0
14962,3,-2,0,1,-2,0,5
14963,0,0,0,0,4,-3,1
14964,3,-3,-1,0,4,-3,5
14965,0,0,4,-1,-1,1,2
14966,-1,3,-2,-1,3,-3,1
14967,0,0,0,0,0,0,3
14968,0,0,4,-2,-1,3,2
14969,3,-3,3,0,-2,-1,5
14970,0,-3,-1,0,4,-2,1
14971,0,0,0,0,0,0,3
14972,-3,3,0,-3,1,-1,1
14973,0,0,0,0,0,0,3
14974,0,4,-3,3,-2,-1,0
14975,-1,0,4,-3,-1,0,2
14976,-3,0,3,-3,2,-2,2
14977,-3,-1,0,0,0,0,3
14978,-3,-1,0,4,-3,-1,4
14979,-3,3,-3,3,-3,1,0
14980,-3,3,0,0,-3,3,0
14981,3,-3,-1,0,4,-2,5
14982,-1,-2,3,-2,1,-1,2
14983,0,0,0,0,0,0,3
14984,0,0,0,0,0,0,3
14985,3,-3,3,-3,-1,0,5
14986,-3,3,0,-1,-2,-1,0
14987,3,-3,3,-3,3,0,5
14988,0,-1,-2,0,-1,0,3
14989,0,0,0,-2,2,-2,1
14990,0,4,-2,1,-2,-1,0
14991,3,-3,3,-3,-1,4,5
14992,-3,-1,0,0,0,0,3
14993,0,0,0,0,4,-3,1
14994,-1,4,-3,-1,0,0,0
14995,4,-2,-1,0,3,-3,5
14996,-3,3,-3,1,-1,-1,0
14997,0,0,0,0,4,-2,1
14998,-1,-1,0,0,0,0,3
14999,0,-1,-1,3,-3,-1,4
15001,0,-2,2,-2,1,-1,2
15002,-2,0,0,0,1,0,3
15003,0,0,0,4,-2,2,4
15004,-2,1,1,-1,1,-2,3
15005,0,0,0,0,0,0,3
15006,3,-2,-1,-1,4,-3,5
15007,1,-2,3,-2,1,-2,2
15008,0,-3,2,-2,2,-1,2
15009,0,0,0,0,0,0,3
15010,0,0,4,-3,3,-3,2
15011,-1,-2,3,-1,-2,3,2
15012,-1,-1,-1,3,-1,-2,4
15013,0,0,0,0,0,0,3
15014,-1,-1,4,-3,-1,0,2
15015,0,0,0,0,0,0,3
15016,-1,0,-2,0,3,-1,1
15017,0,0,0,0,0,0,3
15018,-3,3,-2,1,0,-1,0
15019,3,-3,3,-3,2,0,5
15020,4,-1,-2,-1,4,-3,5
15021,0,0,0,0,0,0,3
15022,-2,0,0,0,1,-1,3
15023,0,0,0,0,0,0,3
15024,0,0,0,0,0,0,3
15025,-3,-1,0,0,0,0,3
15026,3,-3,2,-2,3,-3,5
15027,0,4,-3,3,-3,-1,0
15028,-3,3,-3,-1,0,0,0
15029,0,-2,1,1,1,-3,3
15030,0,0,0,0,0,0,3
15031,0,0,0,0,0,0,3
15032,0,0,0,0,0,0,3
15033,3,0,-3,1,-1,-1,4
15034,-1,-2,2,0,0,-2,3
15035,0,0,4,-3,3,-3,2
15036,3,-2,-1,3,-3,-1,4
15037,0,0,1,-2,3,-1,1
15038,4,-3,3,-3,-1,0,5
15039,0,0,4,-3,3,-3,2
15041,0,0,0,0,0,0,3
15043,4,-2,-1,3,-3,-1,4
15044,0,0,0,0,0,0,3
15046,0,0,0,0,0,0,3
15047,2,1,-1,-2,0,3,3
15049,0,0,0,0,0,0,3
15050,-1,3,-3,-1,4,-3,1
15051,3,0,-1,-2,-1,4,5
15052,-1,-2,-1,0,0,0,3
15053,0,0,0,4,-3,-1,4
15054,-1,0,0,0,0,4,3
15056,0,0,0,0,0,0,3
15057,2,0,-2,3,-2,1,4
15058,-3,3,-3,3,-3,-1,0
15059,4,-3,-1,0,0,0,5
15060,-1,3,-1,-2,-1,4,0
15061,-3,1,2,-2,1,0,2
15062,-1,0,0,4,-3,-1,4
15063,0,0,0,0,0,4,3
15064,0,0,0,0,0,0,3
15065,0,0,0,0,0,0,3
15066,0,-3,0,-1,4,-3,1
15067,-3,3,-3,3,-3,-1,0
15068,-1,-2,3,-2,1,-2,2
15069,-1,0,0,4,-3,-1,4
15070,0,0,0,0,4,-3,1
15071,4,-3,3,-3,-1,0,5
15072,0,4,-3,0,3,-3,1
15073,0,0,0,0,4,-3,1
15074,0,0,0,4,-3,3,4
15077,-1,2,-1,-2,3,-2,1
15078,0,0,0,0,0,0,3
15079,0,0,4,-2,-1,-1,2
15080,0,-3,3,0,-3,3,2
15081,-1,0,4,-2,1,-2,2
15082,0,-2,0,1,-2,3,4
15083,0,2,-2,-1,2,-1,1
15084,1,1,-2,1,0,-1,3
15085,0,0,0,0,0,0,3
15086,3,0,-1,-1,1,-2,5
15087,-2,0,-1,-1,4,-1,1
15088,-1,-2,-1,0,0,0,3
15089,0,0,0,0,0,0,3
15090,0,0,0,0,0,0,3
15091,0,0,4,-3,-1,0,2
15092,3,-3,3,-3,3,-3,5
15093,-2,2,-3,2,0,0,0
15094,4,-3,3,-3,3,-3,5
15095,-1,0,1,0,1,-3,3
15096,2,-2,0,1,-1,0,5
15097,0,0,0,0,0,0,3
15099,1,-2,-1,4,-3,0,4
15101,0,0,0,0,0,0,3
15102,0,0,0,0,0,0,3
15103,-3,3,-3,3,-2,-1,0
15104,0,0,0,4,-3,-1,4
15105,0,4,-3,-1,0,0,0
15107,-3,-1,0,4,0,-3,4
15108,0,4,-3,-1,4,-3,1
15109,0,0,0,0,0,4,3
15110,0,4,-3,3,-3,3,0
15111,-1,1,-2,0,0,2,3
15112,-3,0,-1,0,0,0,3
15113,-3,0,3,-1,-1,-1,2
15114,3,0,-3,-1,0,0,5
15115,-1,1,-2,3,-2,-1,4
15116,4,0,-3,3,-2,1,4
15117,-1,0,4,-3,3,-2,2
15118,0,0,0,0,0,0,3
15119,-1,0,-1,-1,0,4,3
15120,-3,3,-3,3,-3,3,0
15121,0,0,0,0,0,0,3
15122,0,4,-2,2,-3,3,0
15123,-1,0,0,0,0,0,3
15124,0,0,0,0,0,0,3
15125,0,0,0,0,0,0,3
15126,-3,2,0,-2,3,-3,1
15127,0,0,0,0,0,0,3
15128,-3,0,3,-1,-2,0,2
15129,-2,-1,-1,4,-3,-1,4
15130,0,0,0,0,0,0,3
15131,0,0,0,0,0,0,3
15132,-3,1,0,2,-2,-1,3
15133,0,3,-2,0,1,-2,0
15134,-2,0,0,3,-2,1,4
15135,0,0,0,0,0,0,3
15136,-1,1,0,1,-3,1,3
15137,-3,-1,0,0,0,0,3
15138,-2,-1,0,0,4,-3,1
15139,4,-3,3,-3,-1,0,5
15140,0,0,0,0,0,0,3
15141,0,0,0,0,0,0,3
15142,0,0,0,4,-3,-1,4
15143,0,0,0,0,0,0,3
15144,0,0,0,0,0,0,3
15145,0,0,0,0,4,-3,1
15146,-1,0,4,0,-3,-1,2
15147,1,-2,-1,3,-2,0,4
15148,0,0,0,4,-3,-1,4
15149,0,-2,3,-3,3,-2,2
15150,0,0,0,0,0,0,3
15151,-1,1,0,-2,0,-1,3
15152,-1,4,-1,-2,0,-1,0
15153,0,0,0,0,0,0,3
15154,-3,1,2,-2,1,-2,2
15155,0,0,0,0,0,0,3
15156,-3,-1,0,0,4,-3,1
15158,0,0,0,4,-3,-1,4
15159,0,0,0,0,0,0,3
15160,0,4,-3,-1,4,-3,1
15161,-2,3,-1,-2,2,-2,1
15162,3,-1,-2,-1,0,0,5
15163,0,0,4,-3,3,-3,2
15164,-2,0,-1,-1,0,0,3
15165,0,0,0,0,0,0,3
15166,-2,-1,0,-1,0,0,3
15167,0,0,0,0,0,0,3
15168,0,-1,-1,3,-3,-1,4
15169,-3,3,-3,3,-3,-1,0
15170,-1,2,-2,3,0,-3,0
15171,-3,-1,0,0,0,0,3
15172,3,-3,0,3,-3,3,4
15173,0,3,-3,0,3,-3,1
15174,-3,-1,4,-2,2,0,2
15175,0,0,0,0,0,0,3
15176,-1,0,-2,0,-1,0,3
15177,0,-2,3,-3,3,0,2
15178,0,0,0,0,0,0,3
15180,0,4,-3,-1,4,-3,1
15181,-1,4,-3,-1,0,0,0
15182,0,0,0,4,-2,1,4
15183,4,-3,-1,4,-3,3,4
15184,-2,3,-2,-1,2,-2,1
15185,0,0,0,0,0,0,3
15186,0,0,0,0,0,0,3
15187,-1,0,0,0,0,0,3
15188,1,-2,3,-2,0,0,2
15189,-2,0,-1,-1,4,-1,1
15190,-1,0,4,-1,-1,-1,2
15191,3,0,-2,-1,1,1,5
15192,0,0,0,4,0,-2,4
15193,0,0,0,0,0,0,3
15194,0,0,0,0,0,0,3
15195,0,0,0,0,0,0,3
15196,3,-2,1,-2,0,3,5
15197,-1,-1,-1,4,-1,-2,4
15198,-2,2,-3,2,1,-2,0
15199,0,0,0,0,0,0,3
15200,-2,2,-3,-1,4,-1,1
15201,0,0,4,-3,3,-1,2
15202,-1,-1,2,-3,3,-3,2
15203,0,0,0,4,-3,3,4
15204,0,0,0,0,0,0,3
15205,-3,-1,0,4,-3,-1,4
15206,0,0,0,0,0,0,3
15207,0,0,0,0,0,4,3
15208,-3,3,-3,3,-2,-1,0
15209,0,-3,-1,0,0,4,3
15211,4,0,-3,-1,4,-2,5
15212,0,-2,1,-1,2,-3,3
15213,2,-3,0,3,-3,3,4
15214,4,-3,3,-3,-1,4,5
15215,-3,-1,0,0,4,-1,1
15216,0,0,0,0,0,0,3
15217,0,0,0,0,0,0,3
15218,-3,2,-1,1,-2,-1,0
15219,-2,1,-1,0,0,0,3
15220,0,0,0,0,0,0,3
15221,3,-2,1,-2,3,0,5
15222,2,-2,3,-3,3,0,5
15223,-1,0,4,0,-3,-1,2
15224,0,0,0,4,-1,-2,4
15225,4,0,-3,2,-1,-1,4
15226,3,-3,3,-3,-1,0,5
15227,0,0,0,0,0,0,3
15228,3,-2,2,-2,1,0,5
15229,3,0,-3,-1,0,0,5
15230,0,0,0,0,0,0,3
15231,2,1,-2,0,1,-1,3
15232,-1,0,4,0,-3,-1,2
15233,1,-1,2,-2,-1,-1,2
15234,0,0,0,0,0,0,3
15235,0,-2,0,3,-2,1,4
15236,0,0,0,0,0,0,3
15237,3,-3,-1,4,-3,-1,4
15238,-1,4,-3,-1,0,0,0
15239,0,0,-1,3,-2,2,4
15240,0,-3,0,-1,4,-3,1
15241,-3,-1,4,-3,-1,0,2
15242,0,0,0,0,0,0,3
15243,-3,-1,0,0,0,0,3
15244,-1,-1,0,4,-2,-1,4
15245,3,-3,0,3,-2,0,4
15246,2,-2,-1,-1,4,-3,5
15247,-1,-1,4,-1,-2,-1,2
15248,0,-2,-1,-1,4,-1,1
15249,3,-3,-1,0,4,-3,5
15250,-1,4,-3,-1,4,-3,1
15251,-3,-1,4,-1,-2,-1,2
15252,-2,-1,0,-1,4,-3,1
15253,0,0,4,-2,-1,3,2
15254,-1,0,4,-3,3,-2,2
15255,-1,0,0,0,0,0,3
15256,0,0,0,0,0,0,3
15257,-3,3,-1,-2,-1,0,0
15258,0,0,0,0,4,-3,1
15259,0,4,-2,-1,3,-3,1
15260,-3,3,-3,3,-2,1,0
15261,0,-1,1,-1,1,-1,3
15262,-1,-2,3,-2,-1,2,2
15263,-2,-1,-1,4,-3,3,4
15264,-1,0,4,-3,3,-2,2
15265,0,4,-3,-1,4,-1,1
15266,0,0,0,0,0,0,3
15267,1,-1,3,-1,0,0,2
15268,0,0,0,0,0,0,3
15269,1,0,0,-1,0,1,3
15270,-2,1,-1,1,0,-2,3
15271,-2,0,-1,3,-3,-1,4
15272,-2,-1,-1,0,0,0,3
15273,-1,4,-3,0,3,-1,1
15274,-2,-1,0,0,0,0,3
15275,-2,3,-3,3,-3,-1,0
15276,-1,0,0,0,4,-3,1
15277,0,0,0,0,0,0,3
15278,3,0,-3,2,-2,-1,4
15279,3,-3,3,-3,3,-2,5
15280,0,4,-3,-1,0,0,0
15281,-3,2,0,1,-3,3,0
15282,3,-3,3,-2,-1,3,5
15283,3,-3,3,-3,-1,0,5
15284,-1,3,-3,0,-1,0,0
15285,4,-3,-1,0,4,-3,5
15286,4,-3,-1,0,0,0,5
15287,0,0,0,0,0,0,3
15288,4,-3,0,3,-3,3,4
15289,4,-3,-1,4,-2,0,4
15290,3,-1,-2,3,0,-3,4
15291,0,0,0,0,0,0,3
15292,-3,-1,4,-3,3,-2,2
15293,0,0,0,0,0,0,3
15294,-3,3,-3,-1,4,-3,1
15295,0,4,-3,-1,4,-3,1
15296,-2,3,-3,-1,0,4,0
15297,3,-1,-2,3,0,-3,4
15298,4,-3,-1,0,0,0,5
15299,0,0,0,0,4,-3,1
15300,1,0,2,-3,1,0,2
15301,0,0,4,-2,1,-2,2
15303,0,0,0,0,0,0,3
15304,0,-1,4,-3,3,-3,2
15305,1,-1,1,-2,-1,4,3
15306,0,4,-3,-1,4,-3,1
15307,0,0,4,-2,-1,3,2
15309,-1,4,-3,-1,4,-3,1
15310,-1,0,4,-2,-1,-1,2
15311,0,0,0,0,4,-3,1
15312,0,-1,-1,0,0,0,3
15313,0,-2,3,-3,0,3,2
15315,-1,0,0,4,-3,3,4
15316,-3,3,-3,1,0,0,0
15317,-1,0,3,-2,-1,-1,2
15318,0,0,0,0,0,0,3
15319,-1,-2,-1,4,-3,0,4
15320,4,-3,-1,4,-3,3,4
15321,-3,3,-3,-1,0,4,0
15322,4,-2,-1,-1,0,4,5
15323,-1,-2,3,-3,-1,4,2
15324,-1,4,-3,-1,0,0,0
15325,-1,4,-2,-1,-1,4,0
15326,-2,-1,-1,0,0,0,3
15327,3,0,-2,-1,-1,0,5
15328,3,-2,-1,2,-1,1,4
15329,4,-2,1,-1,1,-2,5
15330,0,4,0,-3,-1,0,0
15331,0,4,-3,-1,4,-3,1
15332,-1,1,0,1,-2,0,3
15333,4,-3,-1,0,4,-3,5
15334,0,0,4,-3,-1,0,2
15335,0,4,-2,-1,3,-2,1
15336,4,-3,-1,4,-3,3,4
15337,0,0,0,4,-3,-1,4
15338,-1,0,0,4,-2,-1,4
15339,3,-3,0,3,-2,0,4
15340,0,0,0,0,0,0,3
15341,4,-3,3,-3,-1,0,5
15342,0,0,4,-3,-1,4,2
15343,-1,1,-3,3,-3,3,4
15344,-3,-1,0,0,0,0,3
15345,0,-1,3,0,-3,-1,2
15346,0,0,4,-1,-1,-1,2
15347,0,0,4,-3,-1,0,2
15348,0,0,0,0,0,0,3
15349,0,0,-2,-1,0,4,3
15350,-2,-1,-1,0,0,0,3
15353,0,0,0,4,-3,-1,4
15354,0,0,0,0,4,-1,1
15355,-1,4,-3,-1,4,-3,1
15356,2,-2,-1,0,0,0,5
15357,0,0,0,0,0,0,3
15358,0,-3,-1,0,4,-3,1
15359,-3,-1,0,0,4,-3,1
15360,0,0,0,0,0,0,3
15361,-1,-2,-1,4,-3,-1,4
15362,0,4,-3,-1,0,4,0
15363,-3,-1,4,-3,3,-3,2
15364,4,-3,3,-1,0,-1,5
15365,-3,0,3,-3,0,-1,2
15366,4,-3,-1,0,4,-2,5
15367,0,0,0,0,0,0,3
15368,0,-1,2,-1,-1,1,2
15369,-3,3,-2,-1,3,-3,1
15370,0,0,0,0,0,0,3
15371,0,1,-2,-1,4,-3,1
15372,-1,4,-1,-1,1,-1,0
15373,0,0,0,0,0,0,3
15374,0,0,0,0,0,0,3
15375,-2,1,-1,0,1,-1,3
