CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,의류_이미용_저가_clust_id
17001,0,0,2,-2,0,0,2
17002,3,0,-2,0,0,0,1
17003,-2,-1,0,0,0,0,0
17004,-3,1,-1,2,1,-3,5
17005,0,1,0,0,-1,1,0
17006,2,-2,3,-3,3,-3,1
17007,3,-3,-1,0,4,-3,1
17008,0,-1,0,1,0,0,0
17009,0,-1,1,-1,0,0,0
17010,0,0,0,0,0,0,0
17011,4,-3,3,-3,-1,0,1
17012,4,-3,-1,4,-3,-1,4
17013,-1,0,2,-3,1,1,2
17014,-1,-1,4,-2,-1,-1,2
17015,1,-1,1,1,-3,3,4
17016,0,0,0,0,4,0,3
17017,-2,-1,-1,0,4,-3,3
17018,0,-1,0,0,2,-1,0
17019,-1,-2,3,0,-3,-1,2
17020,2,-1,-2,2,1,-2,4
17021,2,0,0,-2,2,0,1
17022,2,0,-2,3,-3,3,4
17023,3,-1,-2,3,-3,3,4
17024,1,-3,3,-3,3,-3,2
17025,0,-2,0,1,-2,3,4
17026,4,-3,-1,0,0,0,1
17027,-3,-1,4,-2,0,-1,2
17028,0,4,-3,3,-3,2,5
17029,1,-2,3,-1,0,-1,2
17030,-3,0,3,-1,-2,-1,2
17031,-1,1,0,-2,2,-1,3
17032,0,-3,3,-3,3,-1,2
17033,-2,-1,0,3,-3,0,4
17034,0,0,4,-3,-1,4,2
17035,4,-3,-1,4,-3,0,4
17036,2,-1,1,-1,0,2,1
17037,-1,2,-3,-1,4,-1,3
17038,0,-1,-2,3,0,-3,4
17039,-1,-1,2,1,-2,-1,0
17040,4,-3,3,-3,0,3,1
17041,-3,-1,0,0,0,0,0
17042,0,0,0,0,0,0,0
17043,2,1,-3,1,-1,0,4
17044,-1,3,-3,0,3,-2,3
17045,1,-2,1,-2,3,-2,1
17046,4,-2,1,-2,3,-2,1
17047,-1,1,-1,-2,3,-3,3
17048,-3,3,-2,0,2,-3,3
17049,-3,3,-3,1,2,0,5
17050,-1,1,0,-1,0,0,0
17051,0,1,-2,3,-2,0,4
17052,3,-1,-1,2,-2,0,4
17053,0,-1,0,-1,0,0,0
17054,0,0,0,0,0,0,0
17055,-1,0,2,-3,3,-1,2
17056,-2,0,-1,3,-1,-1,4
17057,0,4,-3,-1,0,4,5
17058,-1,3,-3,3,-3,3,5
17059,-2,1,0,-2,2,-1,3
17060,-2,2,-2,3,0,-1,5
17061,0,0,0,0,0,0,0
17063,4,-2,-1,3,-3,-1,4
17064,0,0,0,4,-3,0,4
17066,3,-1,-1,-1,1,-1,1
17067,-1,-2,-1,4,-1,-2,4
17068,0,-1,0,0,0,0,0
17069,-1,0,1,-2,1,0,2
17070,-3,3,-1,0,-1,1,5
17071,2,-3,0,3,-1,-1,4
17072,-2,1,-1,3,-3,3,5
17073,-2,3,-3,3,0,-2,5
17074,4,-3,-1,0,0,0,1
17075,1,-1,1,0,-1,0,0
17076,1,2,-3,3,0,-2,5
17077,-3,3,-3,3,-3,0,5
17078,2,-3,2,-2,2,-2,1
17079,3,-2,1,0,0,-1,1
17080,0,0,0,0,0,0,0
17081,-3,3,-2,-1,3,-3,3
17082,1,-1,3,-1,-2,2,2
17083,4,-1,-2,-1,4,0,1
17084,-3,3,-2,0,1,-2,5
17085,0,0,0,0,0,0,0
17086,0,0,0,0,0,0,0
17087,-3,-1,0,0,0,0,0
17088,3,-3,1,-1,3,-3,1
17089,-3,-1,0,0,4,-1,3
17090,-3,0,-1,0,4,-3,3
17091,0,0,0,0,0,0,0
17092,-1,0,-1,1,-2,3,0
17093,3,0,0,-2,0,-1,1
17095,-2,2,-2,-1,0,0,5
17096,0,0,0,0,4,-3,3
17097,0,4,0,-2,1,-2,3
17098,0,-1,-1,0,-1,3,0
17099,-2,2,-2,-1,3,-3,3
17100,0,0,0,0,0,4,0
17101,4,-3,3,0,-3,-1,1
17102,2,-3,0,3,-1,1,4
17103,-1,0,3,-2,1,0,2
17104,-2,3,0,-2,-1,3,0
17105,3,-1,0,-1,2,-3,1
17106,-3,2,0,-1,0,0,0
17107,-1,1,-3,0,3,-3,3
17108,0,0,0,0,4,-2,3
17111,2,-2,3,-3,0,0,1
17112,0,3,-2,2,-3,2,5
17113,-1,2,-3,3,-2,-1,5
17114,0,0,0,4,-3,0,4
17115,-2,1,-2,1,1,-2,5
17116,-1,0,2,-3,3,-2,2
17117,4,-3,0,3,-3,-1,4
17118,3,-3,-1,4,-3,3,4
17119,-1,0,-1,1,-2,1,0
17120,-2,1,-2,0,0,3,5
17121,2,-3,2,0,0,0,1
17122,-3,3,-1,-2,3,-3,3
17124,0,0,0,4,-3,0,4
17125,0,0,4,-3,-1,0,2
17126,0,0,0,0,0,0,0
17127,-3,0,3,0,-3,3,2
17128,-2,3,-2,-1,3,-2,3
17129,0,0,4,-3,-1,0,2
17130,0,4,-3,-1,0,4,5
17131,0,4,-1,-2,3,-3,3
17132,-1,3,-1,1,-3,1,5
17133,-3,3,-3,3,0,-3,5
17134,0,3,-2,0,2,-3,3
17135,-3,3,0,-3,2,-1,3
17136,2,0,1,-2,2,-1,1
17138,-1,-1,3,-3,0,3,2
17139,-2,3,-3,3,-2,-1,5
17140,2,-2,2,-3,3,-3,1
17141,0,3,-2,2,-2,2,5
17142,-2,2,1,0,-2,0,0
17143,-1,0,4,-3,3,-3,2
17144,3,-1,1,-3,0,-1,1
17145,0,4,-2,0,-1,3,5
17146,1,1,1,-3,2,-1,3
17147,2,0,-3,2,-2,3,4
17148,-3,3,-1,0,0,-2,5
17149,-1,4,0,-3,-1,4,5
17150,-2,-1,2,0,-1,1,0
17151,0,-2,-1,3,-2,0,4
17152,0,-1,3,-3,3,-3,2
17153,-1,0,-2,1,2,-2,3
17154,3,-2,1,0,-1,1,1
17155,0,0,0,0,0,0,0
17156,2,-1,2,-3,3,-1,1
17157,-3,3,-2,-1,3,-3,3
17158,3,-1,1,-1,-1,-1,1
17160,1,0,-3,2,0,-1,4
17161,3,-2,-1,3,-1,-1,4
17162,0,3,-2,-1,2,-1,3
17163,3,-3,3,-3,-1,4,1
17164,4,-2,-1,-1,4,-2,1
17165,3,-3,1,2,-2,1,4
17166,-1,-1,1,0,-1,1,0
17167,-3,2,-2,3,-3,-1,5
17168,0,0,0,0,0,0,0
17169,-1,1,-2,3,-2,-1,5
17170,0,0,0,4,-3,3,4
17171,1,-1,0,0,0,0,0
17172,3,-2,-1,-1,0,0,1
17173,-1,0,1,-1,2,-2,3
17174,-1,0,0,4,0,-3,4
17175,-3,-1,4,-3,0,3,2
17176,1,0,0,-2,2,1,3
17177,-1,0,0,4,-3,3,4
17178,0,3,-1,-2,3,-3,3
17180,3,-3,0,3,-1,-2,4
17181,0,0,0,0,0,0,0
17182,-3,3,-3,3,0,-3,5
17183,1,-1,3,-3,-1,0,2
17184,-2,1,0,-1,-1,3,0
17185,-1,0,-1,0,1,-1,0
17186,4,-3,-1,4,-3,-1,4
17187,0,0,4,-3,0,-1,2
17188,0,4,-2,-1,-1,0,5
17189,-3,-1,4,-3,3,-3,2
17190,0,0,0,4,-3,0,4
17191,-1,0,1,-3,1,0,2
17192,-1,0,0,0,4,0,3
17193,2,-2,3,-1,-2,3,1
17194,-3,3,-3,-1,0,0,5
17196,0,-1,0,2,-2,0,4
17197,-2,1,-1,-1,2,1,3
17198,0,0,0,0,0,0,0
17199,-2,0,2,-1,-1,-1,2
17200,4,-3,0,-1,0,0,1
17201,-1,1,1,-2,-1,3,0
17202,-3,3,0,-1,-2,-1,5
17203,0,0,4,-3,3,-3,2
17204,4,0,0,-3,3,0,1
17205,-3,-1,0,0,0,4,0
17206,-1,0,0,0,-2,2,0
17207,-2,-1,4,0,-3,0,2
17209,1,0,1,-2,2,1,3
17210,-1,0,-1,0,3,-2,3
17211,-2,-1,3,-3,1,0,2
17212,-2,-1,3,0,-1,-2,2
17213,0,-3,-1,4,-3,3,4
17214,0,-1,1,0,0,-1,0
17215,-2,3,-2,0,-1,3,5
17216,3,-1,-2,2,1,-3,4
17217,-1,3,-1,-1,1,1,3
17218,1,1,1,-2,1,-1,0
17219,4,-3,3,-1,-2,3,1
17220,1,-2,2,0,-2,3,0
17221,-2,3,-2,1,-1,1,5
17222,0,0,0,0,0,0,0
17223,0,-1,1,0,-1,-1,0
17224,1,0,-2,3,-1,0,4
17225,-2,3,0,-3,3,-3,3
17226,-2,2,-3,3,0,-3,5
17227,0,4,0,-3,3,-1,3
17228,0,-1,-1,1,0,-2,0
17229,-2,0,0,-1,1,-1,0
17231,0,0,0,0,0,0,0
17232,-1,3,-2,1,-1,0,5
17233,3,-3,3,-3,3,-3,1
17234,0,0,0,0,0,0,0
17235,1,-2,3,0,-3,2,2
17236,2,-2,2,-3,2,0,1
17237,-3,3,-3,-1,4,-1,3
17238,1,-1,0,1,0,0,0
17239,-3,3,-2,1,-2,3,5
17240,-3,3,-3,-1,0,0,5
17241,2,-3,0,-1,0,0,1
17242,-3,-1,0,0,0,0,0
17243,-2,-1,3,0,-3,2,2
17244,4,-3,-1,0,0,4,1
17245,-3,3,0,-2,-1,3,5
17246,0,0,0,0,0,0,0
17247,0,0,0,0,0,4,0
17248,-1,3,-3,3,-2,0,5
17249,0,4,-3,3,-3,1,5
17250,4,-1,-1,-1,2,-1,1
17251,0,4,0,-3,3,-2,3
17252,-3,3,-3,3,0,-3,5
17253,-1,0,4,-3,3,-3,2
17254,0,3,-3,2,0,1,5
17255,-1,4,-1,0,0,-2,5
17256,1,-1,-1,2,0,-1,4
17257,-3,1,0,1,0,-2,0
17258,0,4,-3,3,-3,-1,5
17259,-1,-1,0,2,-1,0,0
17260,0,-2,0,2,-2,1,4
17261,0,2,-1,-2,1,1,3
17262,0,0,0,0,0,0,0
17263,3,-3,-1,0,0,4,1
17264,-1,4,-1,1,-3,2,5
17265,0,1,-2,3,-3,3,4
17266,0,0,-1,3,0,-2,4
17267,-3,3,-3,3,-2,1,5
17268,-3,3,-3,1,1,-2,5
17269,-1,-1,1,1,0,1,0
17270,0,0,0,4,-3,-1,4
17271,3,0,-2,1,0,-1,4
17272,-3,3,-3,3,0,-3,5
17273,0,4,-3,3,0,-3,5
17274,2,-2,1,-2,0,3,1
17275,0,2,-3,3,-1,-2,5
17276,2,0,-1,1,-1,1,4
17278,-3,0,3,-1,-2,3,2
17279,-1,-1,0,2,-1,-1,0
17280,-3,0,3,-2,-1,3,2
17281,-3,3,-2,1,-2,3,5
17282,0,0,0,0,0,0,0
17283,3,-3,2,-2,3,-3,1
17284,-1,-2,3,-1,1,-3,2
17285,-2,0,3,-1,-1,1,2
17286,-1,2,-3,3,-3,0,5
17287,0,0,0,0,0,0,0
17288,0,0,0,4,-3,-1,4
17289,-2,1,0,-1,1,-1,3
17290,3,-3,0,-1,0,0,1
17291,1,-2,1,-1,0,1,1
17292,-1,1,1,-2,-1,0,0
17293,4,-3,-1,4,-3,3,4
17294,0,2,-3,2,-1,0,5
17295,0,-3,2,1,-3,3,4
17296,0,2,-2,1,-2,3,5
17297,-3,3,-3,3,-3,3,5
17298,-2,0,1,-1,2,-3,3
17299,0,4,-3,3,-1,1,5
17300,0,1,0,-1,0,1,0
17301,-2,3,-2,1,-2,3,5
17302,0,0,0,0,0,4,0
17303,1,1,-2,0,0,-1,0
17304,0,0,0,0,0,0,0
17305,-3,2,-2,3,-2,0,5
17306,-1,0,0,4,-3,-1,4
17307,0,1,-1,-2,0,3,0
17308,0,0,0,0,0,0,0
17309,-1,0,1,-3,0,3,2
17310,-3,3,-2,2,-1,-2,5
17311,0,3,-3,0,3,-3,3
17312,-1,2,-3,3,-1,-2,5
17313,2,-2,2,-1,0,-1,1
17314,3,-2,-1,1,2,-3,1
17315,1,-1,1,0,-1,0,0
17316,2,-1,0,1,0,-1,0
17317,-1,2,0,-2,1,1,3
17318,1,0,-2,2,-1,1,4
17319,-2,-1,2,-2,3,-3,2
17320,-1,0,-2,3,-2,-1,4
17321,0,0,0,0,0,4,0
17322,1,-1,-1,3,0,0,4
17323,1,0,-1,0,1,-1,0
17324,0,4,-3,3,-1,0,5
17325,0,-1,0,1,-2,0,4
17326,2,-2,-1,3,-1,-1,4
17327,0,0,0,0,4,0,3
17328,1,-3,3,-1,0,0,1
17329,0,1,0,-1,1,-1,0
17330,0,3,-3,1,0,-1,5
17331,-3,-1,0,4,0,0,4
17332,-1,0,0,-1,0,1,0
17333,0,0,1,-1,1,0,0
17334,0,1,1,-3,1,0,2
17335,0,0,0,0,0,4,0
17336,0,0,4,-3,0,0,2
17337,-1,2,0,-1,1,-1,3
17338,-2,3,-1,-1,1,-1,3
17339,0,1,0,-1,-1,3,0
17340,3,-3,1,-1,3,-1,1
17341,0,2,-2,0,0,0,5
17342,0,0,0,0,0,4,0
17343,0,0,0,0,0,0,0
17344,-1,2,-3,0,3,-3,3
17345,-1,3,-3,1,2,-2,5
17346,-3,1,2,-3,3,-3,3
17347,0,0,0,0,4,-3,3
17348,0,0,0,0,0,0,0
17349,3,-1,-1,1,-2,2,4
17350,0,1,-2,3,-3,2,4
17351,-1,1,0,-1,1,-2,0
17352,2,0,0,-1,1,-1,1
17353,3,0,-2,-1,3,-1,3
17354,0,4,-3,3,-3,-1,5
17355,3,-2,1,-1,1,-2,1
17356,1,0,-1,3,-3,-1,4
17358,3,-3,3,-1,-2,1,1
17359,-1,0,4,-3,-1,0,2
17360,0,-2,3,-1,0,0,2
17361,0,0,4,-1,-2,3,2
17362,-2,0,3,-2,2,-1,2
17363,-3,3,-3,0,-1,4,5
17364,-3,-1,0,0,0,0,0
17365,2,-3,2,-1,0,-1,1
17366,0,4,-1,0,-2,3,5
17367,2,-1,-1,0,0,0,0
17368,0,0,4,0,-3,3,2
17369,-1,2,-2,1,-1,1,5
17370,2,-2,3,-3,2,-1,1
17371,-1,4,0,-3,2,0,3
17372,0,1,0,-1,-1,3,0
17373,1,-2,2,0,-1,-1,1
17374,0,-1,-2,-1,4,-3,3
17375,1,0,-3,3,-2,-1,4
17376,-3,0,3,-3,3,-1,2
17377,1,2,-3,0,3,0,3
17378,-3,0,3,-3,-1,0,2
17379,-2,3,-2,1,0,-1,5
17380,0,0,0,0,0,0,0
17381,1,0,0,-2,2,0,3
17383,-2,1,-1,1,-2,2,5
17384,0,-1,0,0,-1,3,0
17385,-1,-1,-1,3,-3,0,4
17386,-1,0,0,0,0,0,0
17387,-3,3,-3,3,0,-3,5
17388,-3,2,1,-3,-1,4,2
17389,-1,2,-1,0,1,0,3
17390,0,0,0,0,0,0,0
17391,1,-1,0,1,-1,2,0
17392,1,-2,0,1,-1,0,4
17393,0,-2,0,3,-3,-1,4
17394,0,4,-3,3,-3,0,5
17395,3,-3,3,0,-3,2,1
17396,1,-2,3,-3,3,-2,2
17397,0,1,-2,2,-2,2,5
17398,4,-2,-1,-1,4,-3,1
17399,-3,3,-1,-2,2,0,3
17401,0,1,-1,1,0,-2,0
17402,0,0,2,-2,0,2,2
17403,-3,1,2,-3,3,-3,3
17404,3,-3,3,0,0,-3,1
17405,3,-1,-2,2,0,0,4
17406,-3,2,-1,1,-1,1,5
17407,-1,0,0,4,-3,0,4
17408,0,0,0,0,4,-3,3
17409,0,0,4,-3,3,-1,2
17410,-2,1,-2,3,-3,3,5
17411,3,-3,3,-3,3,-3,1
17412,-3,-1,4,-3,3,0,2
17413,0,2,-3,2,-1,1,5
17414,1,-1,0,2,-1,-2,4
17415,0,0,4,-3,-1,0,2
17416,-1,1,2,-1,-2,3,0
17417,2,-2,2,-2,1,-2,1
17418,0,0,-1,1,0,0,0
17419,-2,0,2,-3,3,-3,2
17420,-1,3,-1,0,-1,1,5
17421,4,-3,3,-1,-2,2,1
17422,0,0,0,0,0,4,0
17423,0,0,0,0,0,0,0
17424,-1,4,-3,-1,4,-3,3
17425,0,4,-3,0,-1,4,5
17426,-2,-1,3,-2,-1,3,2
17427,0,2,-3,3,-1,0,5
17428,3,-3,-1,4,-3,0,4
17429,-3,3,0,-2,1,-1,3
17430,1,0,-1,0,1,1,0
17431,0,4,-3,-1,4,0,3
17432,0,4,-3,1,-1,-1,5
17433,-2,-1,0,3,-3,-1,4
17434,-3,-1,0,4,0,0,4
17435,0,0,0,0,0,0,0
17436,1,-1,-1,0,3,-3,3
17437,3,-1,-2,-1,0,4,1
17438,4,-3,0,-1,0,0,1
17439,0,4,-3,-1,4,0,3
17440,0,0,0,0,0,4,0
17441,1,-1,-2,2,-2,2,4
17442,1,-2,3,-3,0,3,2
17443,1,-1,0,1,0,0,0
17444,1,2,-3,3,-3,1,5
17445,4,-3,-1,0,0,0,1
17446,0,0,0,0,0,4,0
17447,2,-3,2,-1,1,0,1
17448,-3,-1,0,4,-3,0,4
17449,3,0,-3,3,-3,2,4
17450,0,4,-3,-1,0,0,5
17451,-3,0,3,-3,3,0,2
17452,0,1,0,-1,0,2,0
17453,-2,3,-3,3,0,-1,5
17455,3,-1,0,-1,0,0,1
17456,-1,4,-1,-1,-1,0,5
17458,-2,3,-3,3,-3,3,5
17459,0,-3,0,3,-3,2,4
17460,-2,0,0,2,-2,2,0
17461,1,2,-1,-2,2,-2,3
17462,0,0,0,0,0,0,0
17463,0,0,4,-3,-1,0,2
17464,0,0,4,-3,3,-3,2
17465,-3,3,-1,1,-3,2,5
17466,1,-3,0,-1,0,4,1
17467,1,-1,2,-3,3,-1,2
17468,4,-3,3,-3,2,-2,1
17469,-1,1,-2,1,0,-2,5
17470,0,1,-1,1,1,-3,0
17471,2,0,-2,1,2,-2,0
17472,-3,1,0,2,-2,-1,5
17473,1,-2,2,1,-2,1,4
17474,1,2,-2,0,2,-2,3
17475,-1,3,-2,1,-2,1,5
17476,-3,0,1,0,2,-2,3
17477,1,0,-1,1,0,-1,0
17478,-1,1,-1,1,-2,3,5
17479,-1,4,-2,-1,-1,4,5
17480,4,-3,2,-2,-1,0,1
17481,-2,0,1,-1,1,-1,0
17482,-1,0,4,-3,-1,0,2
17483,0,2,-1,-2,3,-3,3
17484,0,-1,-2,3,0,-3,4
17485,-2,-1,2,-2,3,0,2
17486,-2,1,-2,-1,0,0,0
17487,0,0,0,0,0,0,0
17488,-3,-1,0,0,0,0,0
17489,1,1,1,-3,0,2,2
17490,-1,4,-3,3,-3,3,5
17491,-3,-1,4,-3,3,-3,2
17492,0,0,0,0,0,0,0
17493,-3,3,0,-3,-1,4,0
17494,0,1,-1,-2,3,-1,3
17495,0,4,-3,-1,0,4,5
17496,0,0,4,-3,3,-3,2
17497,-1,2,-3,2,0,-2,5
17498,0,0,2,-2,-1,2,2
17499,0,3,-1,-2,2,0,3
17500,0,0,0,0,0,4,0
17501,0,-3,3,0,-1,0,2
17502,0,0,1,0,-1,-1,0
17503,0,-3,1,0,1,0,1
17504,-3,3,-2,-1,3,-2,3
17505,-1,0,0,0,0,0,0
17506,1,0,-1,0,2,-1,3
17507,1,-1,-2,0,3,-2,3
17508,3,-2,0,2,-2,1,4
17509,-1,-2,2,1,-3,1,0
17510,2,-1,1,0,0,-2,1
17511,0,4,-2,-1,0,3,5
17512,-1,-2,1,2,-2,0,4
17513,0,0,0,4,-3,-1,4
17514,-2,-1,-1,0,0,4,0
17515,-1,-2,1,-1,3,-3,2
17516,0,0,-1,1,-1,1,0
17517,0,0,2,-3,3,-3,2
17518,-1,1,0,-1,1,0,0
17519,-1,0,0,0,4,-2,3
17520,0,2,-3,2,1,-3,5
17521,0,0,-1,0,0,0,0
17522,0,0,0,0,4,-3,3
17523,-2,3,-2,0,1,0,5
17524,-1,0,-1,-1,0,3,0
17525,3,-1,0,-2,3,-3,1
17527,1,0,-2,1,1,-2,0
17528,4,-3,3,0,-3,3,1
17529,0,-3,3,0,-2,-1,2
17530,0,0,0,0,0,0,0
17531,2,-2,1,-2,3,-2,1
17532,-2,2,-1,2,-3,3,5
17533,-1,4,-3,-1,0,0,5
17534,0,3,-1,-2,3,-2,3
17535,-1,1,-2,3,-2,1,5
17536,-1,1,-1,1,1,-3,0
17537,-3,-1,4,-3,3,-3,2
17538,0,-1,2,-3,3,-2,2
17539,0,0,0,0,0,0,0
17540,-3,-1,0,0,0,0,0
17541,0,-3,3,-2,0,0,2
17542,4,-2,-1,2,-1,2,4
17543,-3,3,-3,2,0,0,5
17544,-3,3,-3,3,-3,3,5
17545,0,0,0,-1,1,-1,0
17546,0,-2,2,-1,-2,2,2
17547,0,4,0,-3,3,-3,3
17548,3,-2,-1,0,3,-3,1
17549,-3,-1,4,-3,3,-3,2
17550,3,-3,3,-1,1,-3,1
17551,0,0,0,0,4,-2,3
17552,-2,3,-2,-1,3,-3,3
17553,-3,1,2,-3,1,2,2
17554,-1,0,0,0,4,-3,3
17555,2,1,-2,1,-1,1,4
17556,3,-3,-1,0,0,4,1
17557,0,0,0,0,4,-3,3
17558,0,0,0,0,0,4,0
17559,-1,0,0,0,0,0,0
17560,-3,-1,0,0,4,0,3
17561,0,0,0,0,0,0,0
17562,0,-1,0,0,0,0,0
17563,3,-3,-1,0,4,-3,1
17564,0,0,4,-3,-1,0,2
17565,-1,2,-3,2,-2,2,5
17566,0,0,4,-3,3,-3,2
17567,1,0,-1,0,1,-2,0
17568,-1,0,0,0,0,0,0
17569,0,-3,3,0,-3,-1,2
17570,-1,1,0,1,0,0,0
17571,0,4,-3,-1,0,0,5
17572,-3,-1,0,0,0,0,0
17573,-3,0,-1,0,4,-3,3
17574,-1,0,4,0,-3,-1,2
17575,-3,0,-1,0,0,4,0
17576,0,0,0,0,0,0,0
17577,1,0,1,-3,3,-2,3
17578,0,-1,-1,3,-1,0,4
17579,0,0,0,0,0,0,0
17580,0,-1,1,0,-2,3,0
17581,-2,1,-2,3,-1,-1,5
17582,-3,3,-3,-1,0,0,5
17583,0,4,-3,-1,4,-2,3
17584,-1,4,-3,1,1,-2,5
17585,4,-1,-1,1,0,-2,1
17586,-3,-1,0,0,4,-3,3
17587,-1,-2,3,-3,0,3,2
17588,0,0,0,0,4,-3,3
17589,3,-2,-1,-1,0,0,1
17590,4,0,-3,3,-3,3,4
17591,-2,1,-2,3,-3,3,5
17592,-3,3,-1,-2,3,-3,3
17593,0,0,0,0,0,0,0
17594,-3,3,-3,-1,0,4,5
17595,-3,-1,0,0,0,0,0
17596,-3,3,-3,-1,0,4,5
17597,0,0,0,0,0,0,0
17598,-1,-2,3,-1,-2,3,2
17599,0,4,-3,3,-3,-1,5
17600,-3,3,-3,3,-3,-1,5
17601,0,0,0,0,0,4,0
17602,0,0,0,0,4,-3,3
17603,0,3,-3,1,2,-2,3
17604,0,0,0,4,-3,3,4
17605,3,-3,-1,0,0,0,1
17606,0,0,0,0,0,0,0
17607,1,2,-3,3,-2,0,5
17608,3,-1,0,-2,2,1,1
17609,-1,2,-1,-2,2,0,3
17610,0,0,0,0,0,0,0
17611,-2,0,3,-2,-1,3,2
17612,0,0,0,4,0,-1,4
17613,0,0,0,0,0,0,0
17614,0,4,-3,-1,0,0,5
17615,-3,2,-2,-1,0,0,5
17616,3,-2,0,1,1,-3,1
17617,-1,0,0,0,0,0,0
17618,0,0,0,0,0,0,0
17619,-3,3,0,-2,0,-1,3
17620,3,-3,-1,0,4,-3,1
17621,0,0,0,0,0,0,0
17622,-1,3,-1,0,-1,-1,5
17623,-2,1,0,-1,1,0,3
17624,2,-2,-1,2,1,-3,4
17625,3,-3,0,3,-3,3,4
17626,-1,0,2,-3,1,2,2
17627,0,-2,-1,3,-2,-1,4
17628,-3,-1,0,4,0,-3,4
17629,0,4,-3,-1,0,0,5
17630,1,0,0,-1,-1,2,0
17631,0,0,0,0,0,0,0
17632,-3,3,-3,3,-3,-1,5
17633,0,0,0,0,0,0,0
17634,-1,0,4,-3,-1,0,2
17635,-1,3,0,-1,-2,0,5
17636,2,-2,1,0,0,1,1
17637,1,1,-3,0,3,-1,3
17638,-3,3,-3,3,-3,-1,5
17639,4,-3,-1,0,0,0,1
17640,0,4,0,-3,3,-3,3
17641,4,-3,-1,0,0,4,1
17642,-2,-1,3,-3,-1,4,2
17643,-3,0,3,-3,1,0,2
17644,-3,3,-1,-2,2,0,3
17645,-2,3,0,-3,3,-3,3
17646,4,-3,3,-3,-1,0,1
17647,0,-2,3,-2,1,0,2
17648,-3,0,3,-3,-1,0,2
17649,-2,0,-1,2,1,0,0
17651,0,0,0,0,0,0,0
17652,0,0,0,-1,1,-1,0
17653,1,-2,1,-1,1,0,1
17654,0,0,0,0,0,0,0
17655,-1,0,2,-2,1,0,2
17656,0,0,0,4,-3,-1,4
17657,3,-3,0,-1,4,0,1
17658,2,-2,-1,2,1,-2,4
17659,0,0,0,0,4,-3,3
17660,0,-3,1,2,-3,-1,4
17661,-1,0,0,4,-3,-1,4
17662,3,-2,-1,2,1,-1,1
17663,3,-3,-1,0,4,-3,1
17664,-2,3,-1,-2,2,0,3
17665,2,-2,3,-3,3,-2,1
17666,-2,-1,-1,4,-3,-1,4
17667,-2,2,0,1,-2,1,5
17668,1,0,-1,2,-3,3,4
17669,0,1,2,-1,-2,1,0
17670,0,4,-3,3,-3,3,5
17671,-1,0,0,-1,0,2,0
17672,4,-1,-2,2,-2,0,4
17673,-1,0,4,0,0,-3,2
17674,-2,3,-2,0,1,0,5
17675,-1,1,1,-3,1,0,2
17676,0,0,0,0,4,-1,3
17677,0,4,-1,-2,1,-1,3
17678,0,0,-2,1,-1,0,0
17679,-2,2,-3,2,0,-2,5
17680,1,0,0,-1,1,-1,0
17681,2,-2,0,2,-3,2,4
17682,1,-2,0,1,-1,-1,4
17683,0,1,0,-2,1,-1,3
17684,0,0,1,-1,2,-3,3
17685,1,1,-3,2,0,-1,5
17686,-1,1,-1,0,1,-1,0
17687,-1,0,1,-1,1,0,0
17688,-1,3,-3,0,3,-3,3
17689,-3,2,-1,0,1,-1,3
17690,0,0,0,0,0,0,0
17691,3,0,-2,2,-1,-2,4
17693,3,-1,-1,1,-1,0,4
17694,-1,2,-2,1,0,-1,5
17695,0,1,1,-2,1,-1,0
17696,0,-1,0,1,-1,2,0
17697,2,-2,0,1,-1,1,4
17698,-1,-2,1,1,-1,1,0
17699,3,-2,0,2,-3,3,4
17700,0,2,-1,-1,0,1,0
17701,0,1,0,-2,2,0,3
17702,-2,-1,2,-1,2,-3,2
17703,-3,2,0,1,-2,-1,5
17704,0,-2,2,-1,2,-2,2
17705,1,-3,1,1,-1,-1,4
17706,0,0,1,0,-2,1,0
17707,0,0,0,0,4,-3,3
17709,-3,3,-3,3,-3,2,5
17710,-1,1,0,-2,0,3,0
17711,2,-2,-1,0,3,-3,1
17712,3,-2,2,-3,3,-3,1
17713,4,-3,3,-1,0,1,1
17714,-3,3,-3,3,0,-3,5
17715,0,0,0,0,0,0,0
17716,2,1,-1,-2,1,0,3
17717,1,1,-1,1,-2,2,4
17718,0,-1,1,-1,2,-1,0
17719,0,-1,0,1,0,-1,0
17720,0,3,-2,0,0,2,5
17721,1,1,-1,1,-1,0,0
17722,-1,1,1,-2,-1,3,0
17723,-2,3,-1,-1,0,0,5
17724,4,-3,-1,0,0,0,1
17725,-3,2,0,-1,1,-1,3
17726,4,-3,3,-3,-1,0,1
17727,-1,0,0,2,-3,3,4
17728,-1,1,-2,-1,3,-2,3
17729,1,0,2,-2,0,1,2
17730,0,0,0,0,0,0,0
17731,1,1,-3,2,-1,1,5
17732,0,0,-2,1,-1,3,0
17733,-3,2,-1,-1,3,-1,3
17734,2,1,-2,1,0,-1,0
17735,-1,1,1,1,-2,1,0
17736,-1,3,-1,-1,0,0,5
17737,1,1,-3,3,-1,-1,4
17738,3,-2,0,2,-2,1,4
17739,0,-1,1,-1,0,2,0
17740,0,0,2,-3,1,-1,2
