CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,교육문화_아동_중가_clust_id
16408,4,-3,-1,0,4,-3,1
16409,0,0,0,0,0,0,0
16410,-1,-1,0,1,0,-2,0
16411,0,4,-3,-1,0,0,3
16412,0,-3,-1,0,4,-3,1
16413,0,0,0,0,0,4,0
16414,2,-3,-1,4,-3,3,2
16415,0,4,-3,-1,0,0,3
16416,0,0,0,0,0,0,0
16417,0,0,0,0,0,0,0
16418,0,-2,2,-1,-1,-1,4
16419,0,0,0,0,4,-3,1
16420,4,-3,-1,0,0,0,2
16421,-2,2,-3,0,-1,4,3
16422,3,-2,-1,3,-1,-2,2
16423,1,1,-1,1,-1,0,0
16424,0,4,-3,-1,0,0,3
16425,-3,-1,4,-3,3,-3,4
16426,3,-1,-1,-1,1,1,2
16427,0,-1,2,-1,2,-3,4
16428,0,0,4,-3,-1,0,4
16429,0,-2,2,1,-2,2,0
16430,1,-2,1,-1,2,0,1
16431,0,0,0,0,4,-1,1
16432,0,0,0,0,0,0,0
16433,0,0,0,0,0,0,0
16434,-3,3,-3,3,-3,3,5
16435,0,3,-1,-2,3,-1,3
16436,-1,4,-1,-2,3,-3,3
16437,0,0,0,0,0,0,0
16438,0,0,0,0,0,0,0
16439,3,0,0,-3,2,1,1
16440,-1,0,0,2,-3,3,5
16441,4,-2,0,-1,2,-2,2
16442,2,-3,3,0,-3,2,2
16443,0,0,0,0,0,0,0
16444,3,-1,-1,-1,3,-1,1
16445,0,0,0,0,0,0,0
16446,0,1,0,-2,0,3,0
16447,3,-3,3,-3,3,-3,4
16448,3,-3,3,-3,-1,4,4
16449,0,0,0,0,0,0,0
16450,-1,0,0,0,4,-3,1
16451,0,0,4,-3,3,-3,4
16452,0,2,-3,3,-1,-1,5
16453,0,0,4,-2,2,-3,4
16454,-3,-1,0,0,0,4,0
16455,-1,-2,3,-3,-1,0,4
16456,3,-2,1,-1,0,0,2
16457,3,-1,-1,1,1,-3,2
16458,-1,0,0,0,4,-2,1
16459,0,0,0,0,0,0,0
16460,0,4,-3,3,-3,-1,5
16461,2,-2,1,-1,1,-1,1
16463,-3,-1,0,0,0,0,0
16464,2,1,-2,2,-3,1,5
16465,0,0,0,0,0,0,0
16466,-1,0,0,0,0,0,0
16467,3,-3,-1,4,-3,3,2
16468,0,0,0,0,0,0,0
16469,0,0,0,4,-3,3,5
16471,0,0,0,0,0,4,0
16472,0,4,0,-3,-1,0,3
16473,0,0,0,0,0,0,0
16474,3,-2,2,-3,3,-3,1
16475,0,0,0,0,0,0,0
16476,-1,0,0,0,0,4,0
16477,0,0,0,0,0,0,0
16478,0,0,0,0,0,0,0
16479,4,-3,-1,0,0,0,2
16480,0,0,0,0,0,0,0
16481,0,0,0,4,-3,-1,5
16482,0,0,0,0,0,0,0
16483,-2,1,-1,1,-1,1,0
16484,-1,-2,3,-3,3,-3,4
16485,0,0,0,0,0,0,0
16486,-2,3,-3,1,0,0,3
16487,0,0,0,0,0,0,0
16488,0,0,0,4,-3,-1,5
16489,3,-3,-1,0,0,0,2
16490,-3,-1,0,0,4,-3,1
16491,0,0,0,0,0,0,0
16492,0,0,0,0,0,0,0
16493,1,1,-2,3,-2,1,5
16494,-2,2,-1,1,-2,3,5
16495,0,0,0,0,0,0,0
16497,0,0,0,0,0,4,0
16498,0,0,0,0,0,0,0
16499,4,-3,-1,0,4,-3,1
16500,-1,3,-1,-1,0,-1,3
16501,0,0,0,0,0,0,0
16502,0,0,0,0,0,0,0
16503,0,-2,2,-2,1,-2,4
16504,-3,0,-1,4,-3,-1,5
16505,3,-3,1,2,-2,1,2
16506,3,-2,0,-1,3,-3,1
16507,0,0,0,0,0,0,0
16508,0,0,0,0,0,0,0
16509,3,-3,3,-3,3,-3,4
16510,2,0,-1,1,-1,-1,2
16511,0,0,0,0,4,-3,1
16512,-1,-1,3,-1,-2,3,4
16513,2,1,-3,1,1,-1,0
16514,-1,0,0,0,4,-3,1
16515,0,4,-3,-1,0,4,3
16516,-3,3,-3,-1,4,-3,3
16517,2,0,-1,-1,3,-3,1
16518,3,-1,-2,0,3,-1,1
16519,-1,0,0,0,-1,3,0
16520,4,-3,0,3,-3,3,2
16521,0,0,0,0,0,0,0
16522,1,-3,3,-3,3,-3,4
16523,-1,4,-1,-2,-1,0,3
16524,-3,-1,4,-3,3,-3,4
16525,0,0,0,0,0,0,0
16526,0,0,0,4,-2,-1,5
16527,0,0,0,0,4,-3,1
16528,0,0,0,0,0,0,0
16530,3,-3,-1,0,4,-3,1
16531,0,0,0,0,0,0,0
16532,0,0,0,0,0,0,0
16533,1,-1,2,-3,2,0,4
16534,0,4,-3,3,-1,-2,5
16535,0,0,0,0,4,-3,1
16536,-3,-1,0,0,4,-3,1
16537,1,2,-3,2,0,-2,5
16538,-1,-1,4,-1,0,-2,4
16539,-3,-1,0,0,0,0,0
16541,-1,3,-3,3,-3,3,5
16542,0,0,4,-3,-1,0,4
16543,0,0,0,0,0,0,0
16544,4,-1,-2,-1,0,0,2
16545,0,0,0,0,0,0,0
16546,-3,-1,4,-3,-1,4,4
16547,-1,3,0,-3,3,-2,3
16548,1,-3,3,-1,-2,3,4
16549,-1,4,0,-1,-1,-1,3
16550,-3,-1,4,-3,-1,0,4
16551,0,0,4,-3,-1,4,4
16552,3,-2,1,-2,3,-3,1
16553,0,0,0,4,-3,-1,5
16554,-2,2,-1,0,-1,-1,3
16555,0,4,-3,-1,0,0,3
16556,-3,1,-1,3,-3,-1,5
16557,4,-1,0,-2,3,-3,1
16558,0,3,-2,1,1,-2,3
16559,0,-1,2,-2,2,-3,4
16560,-1,0,0,0,0,0,0
16561,0,0,0,0,0,0,0
16562,0,0,-2,1,2,-1,1
16563,0,0,0,0,0,0,0
16564,0,0,4,-3,-1,0,4
16565,-2,-1,-1,0,0,0,0
16566,1,1,-1,-1,3,-1,1
16567,0,-1,3,-3,2,0,4
16568,-1,2,-1,2,-1,-2,5
16569,0,0,0,0,4,0,1
16570,0,0,0,0,0,0,0
16571,0,0,4,-3,-1,0,4
16572,-1,0,0,0,0,0,0
16573,0,0,0,0,0,0,0
16574,0,0,0,0,0,0,0
16576,0,0,0,0,0,0,0
16577,0,0,0,0,0,0,0
16578,0,-3,3,-3,1,2,4
16579,-1,0,0,4,-3,-1,5
16580,0,0,0,0,0,0,0
16581,0,0,0,0,0,0,0
16582,3,-3,-1,0,4,-3,1
16583,0,0,0,0,0,0,0
16584,-1,1,-1,1,0,-1,0
16585,0,0,4,-3,-1,4,4
16586,0,0,0,0,0,0,0
16587,3,-2,2,-3,0,-1,4
16588,0,0,0,0,0,0,0
16589,-1,4,-3,-1,4,-3,3
16590,0,0,0,0,0,0,0
16591,-2,-1,3,-3,3,0,4
16592,0,0,0,0,0,0,0
16593,0,0,0,0,0,0,0
16594,0,0,0,0,0,0,0
16595,3,0,-2,-1,0,3,2
16596,3,-2,0,0,2,-3,1
16597,0,0,0,4,-3,-1,5
16598,2,0,-2,1,1,0,0
16599,4,-1,-2,3,-2,1,2
16601,3,-3,-1,0,0,0,2
16602,-2,2,0,-1,1,-1,3
16603,4,-3,3,0,-3,0,2
16604,0,0,0,0,0,0,0
16605,-3,-1,0,0,0,0,0
16606,1,-2,-1,0,0,0,0
16607,-3,-1,0,0,0,0,0
16608,3,-2,-1,3,-3,3,2
16609,0,4,-2,1,-2,3,3
16610,0,0,4,-3,-1,0,4
16611,0,0,0,0,0,0,0
16612,0,0,0,0,0,0,0
16613,0,2,-2,-1,3,-1,3
16614,0,-2,2,-3,3,0,4
16616,0,0,0,0,0,0,0
16617,0,0,0,0,0,0,0
16618,-3,-1,0,0,4,-3,1
16619,0,0,0,0,0,0,0
16620,0,0,0,0,4,-3,1
16621,0,4,-3,-1,0,0,3
16622,2,-2,3,-3,3,-1,4
16623,1,-2,3,-3,3,-3,4
16624,4,-3,-1,0,0,0,2
16625,0,0,0,0,0,0,0
16626,2,-1,0,1,-2,3,2
16627,0,0,0,0,0,0,0
16628,0,0,2,-2,0,1,4
16629,-2,3,-3,2,-2,-1,5
16630,0,0,0,0,0,0,0
16631,0,0,0,0,0,0,0
16632,-1,-2,-1,0,4,-3,1
16633,-3,3,-3,3,-1,0,5
16634,-3,-1,0,0,0,4,0
16635,2,-3,3,-2,-1,2,4
16636,3,-2,2,-3,3,0,1
16637,-1,2,-2,2,-2,0,5
16638,0,0,0,0,0,0,0
16639,-3,3,-3,-1,0,0,3
16640,-1,4,-3,-1,0,0,3
16641,0,0,0,0,0,0,0
16643,4,0,-3,-1,4,-1,1
16644,0,0,0,0,0,0,0
16645,0,0,0,0,0,0,0
16646,0,0,0,0,0,0,0
16647,0,-2,0,-1,-1,4,0
16648,-3,-1,0,0,0,0,0
16649,0,0,0,4,-3,-1,5
16650,-1,-2,0,-1,0,4,0
16651,0,0,0,0,4,-3,1
16652,0,0,0,4,-3,-1,5
16653,0,0,0,0,0,0,0
16654,0,0,0,0,0,0,0
16655,-3,3,-3,-1,0,0,3
16656,-1,0,0,-2,3,-2,1
16657,-3,-1,4,-3,-1,4,4
16658,-3,3,-3,1,2,-1,3
16659,0,0,0,0,0,0,0
16660,-3,3,-1,0,1,-2,3
16661,1,-1,1,-2,0,3,4
16663,-3,-1,0,4,-3,-1,5
16665,0,0,0,4,-3,0,5
16666,0,0,0,0,0,0,0
16667,0,0,-3,2,0,-2,5
16668,3,-3,3,-3,-1,0,4
16669,-2,0,1,-1,-1,3,0
16670,0,0,0,0,0,0,0
16671,0,0,0,2,-3,2,5
16672,-1,-1,3,-1,-1,-1,4
16673,-3,-1,0,0,0,0,0
16674,3,-3,-1,0,4,-1,1
16675,0,3,-2,-1,2,-1,3
16676,0,-2,3,-3,2,-2,4
16677,0,-2,0,-1,0,4,0
16678,0,0,0,0,4,-3,1
16679,-3,-1,0,0,0,4,0
16680,3,-3,3,-1,-2,2,4
16681,0,0,0,0,0,0,0
16682,-2,1,0,-2,-1,0,0
16683,-1,0,4,-3,3,-3,4
16684,4,-3,3,-3,-1,4,4
16685,3,-2,1,-2,3,0,1
16686,0,0,0,0,0,0,0
16687,0,0,0,0,0,0,0
16688,0,0,0,0,0,0,0
16689,4,-3,-1,0,0,0,2
16690,0,0,0,0,0,0,0
16691,0,0,-1,-1,2,1,1
16692,0,0,0,0,4,-3,1
16693,-1,1,-2,-1,-1,0,0
16694,0,0,0,0,0,0,0
16695,-1,3,-3,3,-1,-1,5
16696,-1,0,0,4,0,-3,5
16697,-1,0,0,0,0,0,0
16698,0,0,0,0,0,0,0
16699,0,4,-3,-1,4,-1,3
16700,-1,0,0,0,0,0,0
16701,1,0,0,-1,0,-1,0
16702,-1,-2,-1,4,-3,3,5
16703,-1,0,0,0,0,0,0
16704,4,-3,3,-2,-1,-1,4
16705,0,-2,0,1,1,-2,0
16706,-3,3,-3,3,0,-3,5
16707,0,0,0,0,0,0,0
16709,0,0,0,0,0,0,0
16710,-1,0,0,0,0,0,0
16711,4,-3,-1,0,0,0,2
16712,0,0,0,4,-3,-1,5
16713,0,0,-1,2,-1,-1,5
16714,0,0,0,0,0,0,0
16715,-3,-1,0,0,4,0,1
16717,0,0,4,-3,-1,0,4
16718,0,4,-3,2,-2,-1,5
16719,4,-3,-1,4,-3,3,2
16720,-1,0,0,0,0,0,0
16721,-2,-1,3,-3,3,0,4
16723,0,-3,-1,4,-3,3,5
16724,0,0,4,-2,-1,-1,4
16725,0,0,0,0,4,-3,1
16726,0,0,0,0,0,0,0
16727,0,0,0,0,0,0,0
16728,0,4,-3,-1,0,0,3
16729,2,-3,3,-3,1,2,4
16730,0,0,0,0,0,0,0
16731,0,4,-3,-1,0,0,3
16732,-1,4,0,-3,3,-3,3
16733,0,0,0,0,0,0,0
16734,0,0,0,0,0,0,0
16735,0,0,0,0,0,0,0
16736,0,0,0,0,0,0,0
16737,0,0,0,0,0,0,0
16739,0,-1,0,1,0,1,0
16740,0,-1,3,0,-2,0,4
16741,-3,3,-3,3,-3,3,5
16742,1,-2,3,0,-2,-1,4
16743,1,2,-2,1,-2,3,5
16744,0,2,-3,2,0,1,5
16745,0,0,0,4,-3,-1,5
16746,0,0,0,0,4,0,1
16747,0,0,0,0,4,-1,1
16748,0,0,0,4,-3,0,5
16749,-1,0,0,1,-1,0,0
16750,0,-2,0,3,-3,3,5
16751,-1,0,0,0,0,0,0
16752,0,0,0,0,0,0,0
16753,0,0,4,-3,-1,0,4
16754,-1,0,0,4,-3,3,5
16756,3,-3,1,1,0,0,2
16757,0,0,0,4,-3,3,5
16758,0,-1,3,-3,-1,4,4
16759,0,0,0,0,0,0,0
16760,-1,0,4,-3,3,0,4
16761,0,0,0,0,0,0,0
16762,0,0,0,0,0,0,0
16763,-1,0,0,4,-3,-1,5
16764,0,0,4,-3,-1,0,4
16765,0,0,0,0,0,0,0
16766,0,4,-3,0,-1,0,3
16767,0,0,0,0,0,0,0
16768,0,0,0,0,4,-3,1
16770,3,-3,3,-2,1,-1,4
16771,0,0,0,0,0,4,0
16772,0,0,0,0,0,0,0
16773,0,0,4,-3,-1,0,4
16774,0,0,0,0,0,0,0
16775,0,0,0,0,4,-3,1
16776,1,0,0,-1,-1,2,0
16777,0,0,0,0,0,4,0
16778,0,0,0,0,0,0,0
16779,-2,-1,2,-1,2,-3,4
16780,0,0,0,0,0,0,0
16781,0,1,1,-3,3,-2,1
16782,4,-3,-1,0,0,0,2
16783,0,0,0,0,0,0,0
16784,-1,0,4,-1,-1,2,4
16785,4,-3,-1,0,4,-3,1
16786,-1,4,-1,-2,-1,4,3
16787,2,-3,3,-3,3,0,4
16788,0,0,0,0,0,0,0
16790,4,-3,-1,0,0,0,2
16791,0,0,4,-3,-1,4,4
16792,-1,0,-1,0,0,0,0
16793,0,0,0,0,0,0,0
16794,0,0,0,0,0,0,0
16795,0,1,2,-2,0,2,4
16796,0,4,-2,0,-1,-1,3
16797,3,-1,-2,3,-2,2,2
16798,0,0,0,0,0,4,0
16799,0,0,0,0,0,0,0
16800,2,-1,-1,1,-1,1,2
16801,4,-3,0,-1,0,0,2
16802,0,0,0,0,0,0,0
16803,0,0,0,4,-3,-1,5
16804,-3,2,0,0,-1,1,0
16805,0,0,0,0,4,-3,1
16806,-3,0,-1,0,0,4,0
16807,0,0,4,-3,-1,4,4
16808,0,0,0,0,4,-3,1
16809,-3,-1,0,0,0,0,0
16810,0,0,0,0,0,0,0
16811,1,0,-1,-1,3,-3,1
16812,0,4,-1,-2,-1,0,3
16813,-3,0,3,-3,3,-3,4
16814,0,0,0,0,0,0,0
16815,1,-3,0,3,-3,3,2
16816,0,0,0,0,0,0,0
16817,-1,-2,0,3,-3,3,5
16818,-3,-1,4,-1,0,-1,4
16819,0,0,0,0,0,0,0
16820,3,-3,3,-3,-1,0,4
16822,0,0,0,0,0,0,0
16824,0,1,-2,3,-2,0,5
16825,0,-3,-1,0,0,0,0
16826,-1,1,-1,1,0,-2,0
16827,0,0,0,0,0,0,0
16828,0,0,0,0,0,0,0
16829,-1,0,0,0,4,-3,1
16830,-2,3,-1,-2,3,-3,3
16831,-3,-1,0,0,4,-3,1
16832,0,0,0,0,0,0,0
16833,-3,2,-1,1,0,-2,3
16834,-1,0,0,0,0,0,0
16835,0,0,0,4,-3,-1,5
16836,4,-3,-1,0,4,-3,1
16838,4,-2,-1,-1,0,4,2
16839,-3,-1,0,0,0,0,0
16840,0,0,0,0,0,0,0
16841,0,-3,3,-1,-1,1,4
16842,0,4,-3,-1,0,0,3
16843,0,0,4,-3,-1,0,4
16844,0,0,0,0,0,0,0
16845,0,0,0,0,0,4,0
16846,0,-3,3,-3,3,0,4
16847,-3,3,0,-3,2,0,3
16848,0,0,0,0,0,0,0
16849,-1,-1,0,1,-1,0,0
16850,0,-2,-1,0,3,-3,1
16851,-1,1,1,-3,3,-2,1
16852,-1,1,-2,2,0,-2,5
16853,-3,0,3,0,-3,1,0
16854,0,4,-3,-1,0,0,3
16855,0,0,0,0,4,-3,1
16856,0,3,-2,0,2,-3,3
16858,0,0,0,0,0,4,0
16859,0,0,0,0,0,0,0
16860,0,0,0,0,0,0,0
16861,0,-2,-1,3,-3,3,5
16862,-1,0,3,-3,3,-1,4
16863,0,0,0,4,-3,-1,5
16864,0,-1,0,0,0,0,0
16865,4,-3,3,-2,1,-2,4
16866,0,4,-3,3,-3,2,5
16867,0,4,-3,-1,0,0,3
16868,0,0,0,0,0,0,0
16869,0,0,0,0,0,0,0
16870,0,0,0,0,0,0,0
16871,0,0,0,0,0,0,0
16872,-3,3,-3,2,-1,0,5
16873,1,2,-3,0,3,-3,3
16874,0,0,0,0,0,0,0
16875,3,0,-2,2,-3,3,2
16876,-3,3,-3,-1,0,0,3
16877,-1,0,4,-3,-1,0,4
16878,0,0,0,0,0,0,0
16879,0,0,0,0,0,0,0
16880,0,0,0,0,0,0,0
16881,0,4,-3,-1,0,0,3
16882,0,0,0,0,0,0,0
16883,-3,-1,0,0,0,0,0
16884,3,-2,-1,-1,4,-3,1
16885,1,-1,-1,3,-3,3,5
16886,1,-1,0,0,1,0,0
16887,-3,3,-3,2,0,0,3
16888,0,0,0,4,-3,-1,5
16889,0,0,0,0,0,0,0
16890,0,0,1,0,0,-2,0
16891,3,-3,0,3,0,-3,2
16892,1,-1,2,-1,-2,2,4
16893,0,0,0,0,0,0,0
16894,0,0,0,0,0,0,0
16895,0,0,0,0,0,0,0
16896,0,0,0,4,-3,0,5
16897,0,0,0,0,0,0,0
16898,0,-3,0,3,-2,1,2
16899,0,0,0,0,4,-3,1
16900,0,0,0,0,0,0,0
16901,0,0,0,0,0,0,0
16902,0,0,0,0,0,4,0
16903,3,-3,3,-3,3,-3,4
16904,-3,-1,0,0,0,0,0
16905,-1,-1,3,-3,0,3,4
16906,0,0,0,0,0,0,0
16907,0,0,0,0,0,0,0
16908,0,4,-3,-1,0,0,3
16909,-1,0,0,0,4,-3,1
16910,0,0,0,0,0,0,0
16911,0,-1,-1,3,-3,-1,5
16912,-3,3,-3,3,-1,-2,5
16913,0,0,0,0,0,0,0
16914,0,0,0,0,0,0,0
16915,0,-3,3,-1,-2,3,4
16916,-3,-1,4,-3,-1,0,4
16917,0,0,0,0,0,0,0
16918,0,4,0,-3,3,-2,3
16919,-1,4,0,-3,3,-2,3
16920,0,0,-1,-1,3,-1,1
16921,2,-1,-1,3,0,-3,2
16922,0,0,0,0,0,0,0
16923,0,0,4,-3,-1,0,4
16924,0,0,0,0,0,0,0
16925,-3,-1,0,0,0,0,0
16926,-1,-1,0,0,4,-3,1
16927,0,0,2,-2,2,-3,4
16928,-3,-1,0,0,0,0,0
16929,-1,0,0,0,0,0,0
16930,0,0,0,0,0,0,0
16931,-1,3,-3,-1,4,0,3
16932,0,0,0,0,0,0,0
16933,-1,0,0,0,0,0,0
16934,0,0,0,0,0,0,0
16936,-2,3,-3,-1,4,-2,3
16937,0,0,0,0,0,0,0
16938,-2,-1,0,0,4,-3,1
16939,0,4,-3,-1,0,0,3
16940,0,0,0,0,0,0,0
16941,0,0,0,0,0,0,0
16942,0,0,0,0,4,-1,1
16943,0,0,0,0,0,0,0
16944,0,0,0,0,0,0,0
16945,0,0,0,0,0,0,0
16946,0,0,0,0,0,0,0
16947,0,0,0,4,-3,-1,5
16948,3,-3,1,2,0,-1,2
16949,3,-1,-1,-1,0,3,2
16950,0,0,0,0,0,0,0
16951,0,0,0,0,0,0,0
16953,0,4,-3,0,-1,0,3
16954,0,0,0,0,0,0,0
16955,-1,-2,-1,0,0,0,0
16956,0,0,0,0,0,0,0
16957,0,0,0,0,0,0,0
16958,0,0,0,0,0,0,0
16959,0,0,0,0,0,0,0
16960,0,0,0,0,0,0,0
16961,0,4,-3,3,-3,-1,5
16962,3,-3,3,-3,-1,4,4
16963,2,-2,-1,4,-3,0,2
16964,0,0,0,4,0,-3,5
16965,0,0,0,0,0,0,0
16966,0,0,4,-3,-1,0,4
16967,0,0,4,0,-3,-1,4
16968,0,4,-3,-1,0,0,3
16969,0,0,0,0,0,0,0
16970,0,0,0,0,0,0,0
16971,0,0,0,0,0,0,0
16972,2,-3,3,-1,1,-3,4
16973,0,0,4,-3,-1,0,4
16974,-1,4,-3,-1,0,0,3
16975,-3,3,-3,-1,0,0,3
16976,0,0,4,0,-1,-2,4
16977,1,-2,3,-2,1,-1,4
16978,1,-3,1,2,-1,-1,2
16979,4,-3,-1,0,0,0,2
16980,0,0,0,4,-3,-1,5
16981,0,0,0,0,0,4,0
16982,0,0,0,0,0,0,0
16983,-1,-1,0,0,4,0,1
16984,-3,3,-2,2,0,-3,3
16985,-3,-1,0,0,0,4,0
16986,-1,2,1,-2,-1,3,0
16987,3,-2,-1,3,-3,3,2
16988,-1,1,-1,1,-2,3,5
16989,1,0,-1,1,-1,-1,0
16990,-3,-1,0,0,4,-2,1
16991,0,0,-1,1,1,-3,0
16993,0,0,4,0,-3,3,4
16994,0,0,0,0,0,0,0
16995,0,0,0,0,0,0,0
16996,0,0,1,-2,3,-3,1
16997,0,0,0,0,0,0,0
16998,0,0,0,0,0,0,0
16999,0,0,4,-3,3,-3,4
17001,-1,0,-2,0,3,-3,1
17002,0,0,0,0,0,0,0
17003,0,-1,1,-1,0,0,0
17004,0,0,0,0,0,0,0
17005,0,0,0,0,0,0,0
17006,0,0,0,0,0,0,0
17007,0,4,-2,-1,-1,0,3
17008,0,0,0,4,-1,1,5
17009,3,-3,-1,0,0,0,2
17010,-1,3,-3,3,-3,-1,5
17011,-3,-1,0,0,0,0,0
17012,0,0,0,0,0,0,0
17013,2,-2,-1,3,-3,3,2
17014,-1,4,0,-3,3,-1,3
17015,-1,-1,-1,3,-1,-1,5
17016,1,-1,0,1,-2,3,0
17017,0,0,0,0,0,0,0
17018,0,-1,-2,3,-1,-1,5
17019,4,-1,-2,3,-2,2,2
17020,-3,0,3,-3,3,-3,4
17021,0,4,-3,-1,0,4,3
17022,-3,1,2,-1,-1,-1,0
17023,3,-3,0,3,-1,-2,2
17024,-1,0,0,-1,2,-2,1
17025,-1,2,-2,1,-2,2,5
17026,-2,2,0,0,-1,1,0
17027,-2,0,-1,3,-2,-1,5
17028,-1,3,-3,0,0,3,3
17029,0,0,0,0,0,4,0
17030,0,0,0,0,0,0,0
17031,0,0,0,0,0,0,0
17032,0,0,0,0,0,0,0
17033,-3,-1,0,0,0,0,0
17034,0,0,0,0,0,0,0
17035,0,0,0,0,0,4,0
17036,-3,-1,0,0,0,4,0
17037,4,-3,-1,4,0,-3,2
17038,0,2,-3,2,-1,1,5
17039,-2,1,-2,3,-3,3,5
17040,-3,-1,0,0,0,0,0
17041,-3,-1,0,0,0,0,0
17042,0,0,0,0,0,0,0
17043,2,-3,2,-1,0,0,4
17044,0,0,0,0,0,0,0
17045,-1,-2,2,1,-3,3,0
17046,4,-3,3,-2,2,-1,4
17047,0,0,0,0,0,0,0
17048,0,0,0,0,0,0,0
17049,-1,-2,3,-3,3,-3,4
17050,-3,2,-2,3,-1,-1,5
17051,-1,3,-3,1,1,-2,3
17052,-3,3,-3,3,-3,-1,5
17053,0,4,-2,1,0,-2,3
17054,0,0,0,4,-1,-2,5
17055,0,4,-3,-1,0,0,3
17056,0,0,0,0,0,0,0
17057,-1,3,-2,1,-2,-1,5
17058,0,0,0,0,0,0,0
17059,1,-2,3,0,-2,1,4
17060,1,0,-1,0,1,-1,0
17061,0,0,0,0,0,4,0
17063,0,0,0,0,0,0,0
17064,-3,-1,0,4,-3,-1,5
17066,0,0,0,0,0,0,0
17067,-1,1,-1,3,-3,-1,5
17068,0,0,0,0,0,0,0
17069,0,4,-3,-1,0,0,3
17070,0,4,-3,-1,0,4,3
17071,0,0,0,0,0,0,0
17072,-1,-2,2,0,-1,1,0
17073,0,0,0,0,4,-3,1
17074,-3,-1,0,0,0,0,0
17075,0,-3,2,-2,-1,0,4
17076,0,0,0,0,0,0,0
17077,0,0,0,0,0,0,0
17078,0,0,4,-3,-1,4,4
17079,-1,0,0,0,0,0,0
17080,2,-1,2,-2,1,0,4
17081,0,0,0,0,0,0,0
17082,0,0,0,0,0,0,0
17083,0,4,0,-2,-1,-1,3
17084,-1,0,0,0,0,0,0
17085,0,0,0,0,0,0,0
17086,0,0,0,0,0,0,0
17087,0,0,0,0,0,0,0
17088,0,0,0,4,-3,-1,5
17089,-2,2,-3,0,3,0,3
17090,0,0,0,0,0,0,0
17091,1,2,-3,1,1,-2,3
17092,3,-3,2,-1,2,-3,4
17093,-3,3,-3,3,-3,3,5
17095,3,-3,-1,4,-3,3,2
17096,0,0,0,0,0,0,0
17097,0,0,0,0,0,0,0
17098,4,-2,-1,3,-1,0,2
17099,-1,-1,1,-2,3,-3,1
17100,0,-1,4,0,-2,1,4
17101,0,0,0,0,0,0,0
17102,-1,2,0,-2,0,-1,3
17103,0,-1,0,-1,2,-1,1
17104,-3,-1,4,-3,-1,0,4
17105,0,3,-3,0,-1,0,3
17106,4,-3,-1,4,-1,1,2
17107,-2,-1,-1,4,-3,3,5
17108,0,-1,0,-1,0,-1,0
17111,-2,-1,3,0,-2,-1,4
17112,4,0,-1,-2,3,-3,1
17113,0,0,0,0,0,0,0
17114,-1,0,0,0,4,-3,1
17115,4,-3,-1,0,0,0,2
17116,-2,3,-2,1,-1,-1,3
17117,0,0,0,0,0,0,0
17118,0,0,0,0,0,0,0
17119,1,-2,2,0,1,-3,4
17120,0,-1,0,0,4,-3,1
17121,-1,0,0,0,0,0,0
17122,0,0,0,4,-3,3,5
17124,0,0,0,0,0,0,0
17125,0,0,0,0,0,0,0
17126,0,4,-3,0,3,-3,3
17127,-1,-2,3,-2,0,1,4
17128,0,0,0,0,0,0,0
17129,-3,-1,4,-3,3,-3,4
17130,-3,3,-3,3,-2,2,5
17131,2,-2,2,-3,1,0,4
17132,-3,3,0,-2,-1,3,3
17133,0,0,0,0,0,0,0
17134,1,-1,-1,0,4,-3,1
17135,0,0,4,-3,0,-1,4
17136,3,-2,-1,-1,4,-2,1
17138,0,0,0,0,0,0,0
17139,0,0,0,0,0,0,0
17140,-1,0,0,4,-3,3,5
17141,4,-3,-1,0,0,4,2
17142,-2,2,1,-3,3,-1,3
17143,0,0,0,0,0,0,0
17144,0,0,0,0,0,0,0
17145,-1,0,-1,0,0,-1,0
17146,-1,0,3,-2,-1,-1,4
17147,-1,-2,0,3,-2,-1,5
17148,0,0,4,-3,-1,0,4
17149,0,0,0,4,-3,-1,5
17150,0,0,0,4,-2,0,5
17151,0,0,0,0,0,0,0
17152,0,0,4,-2,-1,-1,4
17153,-1,1,1,-2,0,3,0
17154,0,4,-3,-1,0,0,3
17155,-2,0,1,0,-2,-1,0
17156,0,4,0,-3,1,1,3
17157,-2,1,2,-1,0,-2,0
17158,0,0,0,0,0,0,0
17160,-1,-1,0,0,0,0,0
17161,0,-1,-2,3,-3,1,5
17162,0,4,-2,1,-2,-1,3
17163,0,0,0,0,0,0,0
17164,0,4,-3,-1,0,0,3
17165,1,-1,-1,0,3,-2,1
17166,-1,-2,3,-1,-2,2,4
17167,1,-3,1,-1,-1,0,4
17168,-3,3,-3,3,-3,-1,5
17169,-1,4,-1,-2,3,-3,3
17170,0,1,-2,1,2,-1,0
17171,4,-2,-1,-1,0,4,2
17172,-3,-1,0,0,0,0,0
17173,0,0,0,0,0,0,0
17174,-1,0,0,4,-3,-1,5
17175,-1,0,0,0,0,0,0
17176,-1,3,-3,3,0,-3,5
17177,0,0,0,0,0,0,0
17178,0,0,0,0,0,4,0
17180,0,0,0,0,0,0,0
17181,0,0,0,0,0,4,0
17182,0,0,0,0,0,0,0
17183,0,0,0,0,0,0,0
