CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가구인테리어_잡화_저가_clust_id
15480,-1,0,0,1,0,0,1
15481,-2,1,1,1,-2,1,1
15482,0,-3,3,-3,3,0,5
15483,-3,0,3,-3,3,-1,5
15484,3,0,-2,2,-2,2,3
15485,-1,1,-1,2,-2,-1,0
15486,2,-3,2,0,-1,0,2
15487,0,-3,3,-3,-1,4,5
15488,3,-3,0,3,-2,1,3
15489,2,-1,-1,0,2,-1,2
15490,-2,-1,3,0,-3,2,1
15491,3,-3,-1,4,-3,-1,3
15493,1,-2,0,3,-1,0,3
15494,-1,4,-1,0,-1,2,0
15495,-1,1,-1,0,1,-1,4
15496,-3,-1,0,0,0,0,1
15497,3,-3,2,-2,3,-1,2
15498,-2,2,0,0,-2,2,0
15499,-1,0,0,0,0,0,1
15500,0,-1,3,-3,3,-3,5
15501,-2,-1,3,-2,-1,3,5
15502,4,-3,0,-1,0,4,2
15503,0,0,0,0,0,4,1
15504,0,0,0,4,-3,0,3
15505,3,-2,2,-1,-2,0,2
15506,-2,0,3,-3,3,-2,5
15507,3,-1,1,-3,3,-3,2
15508,-2,-1,0,3,-1,-1,1
15509,1,-1,1,-1,1,-1,2
15510,1,0,2,-3,3,-1,5
15511,-1,-2,3,-2,1,0,5
15512,-1,0,1,0,-1,0,1
15513,1,-1,-1,3,0,-3,3
15514,0,-2,1,2,-2,1,3
15515,-2,0,-1,3,-3,3,0
15516,3,0,0,-2,2,-3,2
15517,1,-1,2,-2,-1,3,1
15518,2,0,-3,-1,0,4,3
15519,-1,3,-2,2,-3,3,0
15520,0,-1,0,0,0,0,1
15521,-3,-1,4,0,-2,-1,1
15522,-2,0,1,0,0,-1,1
15523,-1,1,-2,3,-3,2,0
15524,-3,3,-2,1,0,-2,0
15525,3,-3,3,-3,2,-2,2
15526,2,-2,2,0,-2,3,2
15527,-1,0,2,-2,1,-1,5
15528,-2,0,1,0,1,-3,1
15529,-1,4,-3,-1,0,4,4
15530,-1,-2,3,-3,3,-2,5
15531,1,-2,0,3,-1,-1,3
15532,-1,1,-2,3,-2,-1,0
15533,-1,1,0,-2,3,-2,4
15534,-1,0,0,4,-3,-1,0
15535,-2,3,-3,3,0,-3,0
15536,-2,0,1,2,-3,-1,1
15537,-2,1,1,1,-3,2,1
15538,-1,0,-2,3,-2,-1,0
15539,0,0,4,-3,3,-2,5
15540,-2,1,-2,2,-1,-1,0
15541,3,-3,3,-2,-1,2,2
15542,0,-2,3,-1,-2,2,1
15543,0,0,0,0,0,4,1
15544,-1,3,-2,2,-3,1,0
15545,0,-1,-2,1,2,-3,4
15546,0,-3,3,0,-1,-1,1
15547,-3,3,-2,-1,1,2,4
15548,0,0,0,-1,1,-2,1
15549,0,4,-3,3,-3,3,0
15550,4,-2,2,0,-3,3,2
15551,0,4,0,-1,-2,0,0
15552,1,0,-1,3,0,-3,3
15553,-1,-2,3,-2,2,-2,5
15554,0,0,0,0,0,0,1
15555,2,-3,2,1,-2,-1,3
15556,-2,3,-1,0,-2,2,0
15557,0,1,-2,0,3,-2,4
15558,0,-1,2,1,-2,1,1
15559,3,-3,-1,4,-3,3,3
15560,-1,4,-3,0,3,0,4
15561,-1,-1,-1,0,3,-3,4
15562,0,0,4,-2,-1,-1,5
15564,0,-2,3,-2,-1,1,5
15565,-3,1,1,1,-3,0,1
15566,-1,-2,0,3,-1,-2,3
15567,1,-1,0,1,0,-2,3
15568,-2,-1,3,0,-3,0,1
15569,4,-3,-1,0,0,0,2
15570,-1,3,-3,3,0,-3,0
15571,-1,2,-2,1,-1,2,0
15572,0,0,0,4,-3,-1,3
15573,-2,2,-1,-1,-1,3,4
15574,4,0,-3,3,-3,3,3
15575,1,-1,0,2,-3,-1,3
15576,3,0,-3,3,-3,3,3
15577,0,0,4,-1,0,0,5
15578,0,-1,0,0,4,-2,4
15579,4,-3,-1,0,4,0,2
15580,-1,-2,2,0,0,0,1
15581,3,-3,3,-3,3,-1,2
15582,-1,-2,-1,0,0,0,1
15583,-1,-2,-1,4,-1,-2,3
15584,3,-3,3,-2,2,-2,2
15585,3,-3,3,0,-3,1,2
15586,3,-1,-1,1,1,-2,2
15587,1,-3,0,3,-1,-2,3
15588,4,0,-1,-2,1,1,2
15589,-1,-1,2,1,-2,-1,1
15590,-2,2,1,-2,1,0,4
15592,2,-3,3,-1,-1,0,2
15593,-2,2,-3,3,-3,3,0
15594,-2,3,-1,-2,2,-2,4
15595,0,-1,-1,1,-1,0,3
15597,0,0,0,0,4,-3,4
15598,2,-3,2,-1,1,-1,2
15599,3,0,-1,-2,1,2,2
15600,-3,-1,4,0,-3,0,1
15602,-2,1,-1,1,-1,0,0
15603,-1,-2,2,-2,3,-2,5
15604,-3,-1,4,0,-3,3,1
15605,0,3,-2,0,1,-1,4
15606,-1,3,-2,-1,3,-2,4
15607,1,-1,2,-2,1,-1,5
15608,-1,3,-1,0,0,-2,4
15609,-2,2,0,-1,1,1,4
15610,-1,4,-3,3,-2,-1,0
15611,-2,2,-1,-1,0,0,4
15612,1,0,0,-2,1,2,2
15613,0,1,-1,2,-1,0,0
15614,3,-1,1,-2,0,0,2
15615,2,1,-3,3,-1,-2,3
15616,-1,4,-3,3,-3,3,0
15617,3,-3,1,2,-1,-1,3
15618,0,4,-3,3,-3,-1,0
15619,-1,0,4,-3,-1,0,5
15620,0,-2,1,0,0,-2,1
15621,0,1,0,1,-1,-1,1
15622,3,0,-3,-1,4,-3,2
15623,-2,3,-1,-2,-1,0,4
15624,0,0,1,0,-1,0,1
15625,-3,3,-2,-1,2,-2,4
15626,0,1,1,-3,3,-3,5
15627,0,1,-1,0,0,1,4
15628,3,-3,3,-2,1,-1,2
15629,-3,1,1,-1,-1,3,1
15630,1,0,-2,3,-3,1,3
15631,4,-1,-1,1,-1,-1,3
15632,4,0,-3,3,-3,3,3
15633,0,-1,0,3,-1,-2,3
15634,0,-1,1,-2,2,-3,5
15635,0,-3,0,-1,0,0,1
15636,-3,3,-3,-1,4,0,4
15637,-1,1,-2,2,1,-3,0
15638,3,-2,-1,1,-1,0,3
15639,0,-1,1,-1,0,0,1
15640,0,-1,-2,1,-1,3,3
15641,1,-2,2,0,0,0,2
15642,1,1,1,-2,-1,1,1
15643,0,-1,0,0,2,-1,1
15644,1,0,-2,1,-1,3,3
15645,-3,1,1,-1,2,-3,4
15646,1,-1,0,1,0,-2,3
15647,2,-1,-1,2,1,-2,3
15648,-1,0,0,1,-2,3,1
15649,-2,1,-2,3,-2,-1,0
15650,0,0,4,-2,1,-1,5
15651,-1,1,-1,-1,3,-1,4
15652,-3,3,-1,-2,-1,0,4
15653,0,-1,3,-1,-2,-1,1
15654,3,-3,-1,0,0,0,2
15655,-1,1,-2,3,-1,-2,0
15656,-3,3,-3,3,-1,-1,0
15657,0,0,2,-3,3,-3,5
15658,0,1,-2,3,-3,0,0
15659,-2,3,-3,2,0,0,0
15660,0,4,-2,-1,-1,0,4
15661,0,0,3,-3,3,-2,5
15662,-1,-1,3,0,-2,-1,1
15664,-2,1,-2,2,0,-2,0
15665,3,-3,3,-2,0,1,2
15666,2,0,-3,2,-2,-1,3
15667,0,-1,0,1,-1,0,1
15668,-3,-1,0,0,0,0,1
15669,1,-2,-1,0,3,-3,2
15670,2,-2,3,-1,-1,0,2
15671,-3,0,0,3,-2,-1,0
15672,1,2,-1,0,0,-1,4
15673,0,1,-2,2,0,0,0
15675,-2,3,-2,2,-3,0,0
15676,-2,1,-1,2,-1,-2,0
15677,4,-3,-1,0,0,4,2
15678,-2,2,-1,-2,2,0,4
15679,-2,3,-3,3,-3,3,0
15680,0,0,4,0,-3,2,1
15681,3,0,-3,3,0,-2,3
15682,3,-3,3,-3,3,-2,2
15683,2,-1,0,-1,3,-1,2
15684,-1,-1,3,-3,2,1,5
15685,4,-3,3,-3,0,3,2
15686,2,0,-1,0,2,-3,2
15687,-3,1,0,2,-2,1,0
15688,-1,-1,1,2,-3,3,1
15689,-3,2,0,-1,0,0,4
15690,1,-2,-1,3,-2,-1,3
15691,0,3,-3,-1,4,-1,4
15692,-2,3,-1,-1,1,-2,4
15693,2,-2,3,-3,-1,0,2
15694,1,-3,3,-1,-2,1,1
15695,0,2,-1,0,0,-1,4
15696,3,-2,2,-3,3,-1,2
15698,0,0,4,0,-3,-1,1
15699,-2,0,0,0,0,2,1
15700,2,-3,3,-3,-1,0,2
15701,-1,0,0,4,-3,3,0
15702,-1,-1,1,0,-1,1,1
15703,-2,2,0,-2,3,-2,4
15704,-1,1,-3,3,-1,-1,0
15705,4,-3,-1,0,0,0,2
15706,-1,-1,3,-3,0,0,5
15707,-2,0,1,0,-1,0,1
15708,3,-3,3,0,-2,-1,2
15709,0,0,0,0,0,4,1
15710,1,-1,0,0,1,-1,2
15711,3,-2,-1,-1,0,4,2
15712,0,0,0,1,0,-1,1
15713,3,-3,3,-3,3,-3,2
15714,-3,3,-3,-1,4,-2,4
15715,-1,1,0,-1,2,-3,4
15716,-1,3,-1,0,-1,1,0
15717,1,1,-1,2,-3,3,3
15718,0,0,-1,3,-1,0,3
15719,1,-1,-1,0,0,0,1
15720,-1,-2,0,-1,4,-3,5
15721,0,-2,2,-1,1,-1,5
15722,-3,-1,0,4,-1,-2,0
15723,2,-3,2,-1,-1,1,2
15725,-2,-1,0,0,0,0,1
15726,-2,0,-1,3,-1,-1,0
15727,0,-3,2,-1,2,0,5
15728,3,-2,1,-2,3,-2,2
15729,0,-2,1,2,-3,3,3
15730,-1,2,-3,0,0,3,4
15731,0,-1,0,2,-1,-2,3
15732,-1,0,4,-3,-1,0,5
15733,2,-3,2,-1,-1,0,2
15734,-1,0,0,1,0,0,1
15735,1,1,1,-2,-1,3,1
15736,0,0,-1,1,-2,2,3
15737,1,-2,-1,3,-1,-2,3
15738,3,-1,-1,-1,3,-3,2
15739,1,0,-1,0,2,-2,4
15740,0,-3,2,-1,1,-1,5
15741,-1,0,0,1,1,-3,1
15742,1,-2,0,1,-1,-1,3
15743,-2,1,-2,3,-3,3,0
15744,3,-3,-1,0,4,-3,2
15745,2,1,-2,2,-2,-1,3
15746,3,-1,-2,3,-3,2,3
15747,4,-3,0,-1,0,0,2
15748,1,-1,0,2,-1,-2,3
15749,-1,1,0,-1,-1,3,1
15750,0,0,4,-3,-1,4,5
15751,3,0,-1,-1,2,-1,2
15752,-3,3,-3,3,-3,3,0
15753,-2,3,-3,-1,0,0,4
15754,1,1,-1,1,-1,0,3
15755,3,-1,-1,1,-2,3,3
15756,0,3,0,-1,1,-3,4
15757,-1,-1,0,0,1,-1,1
15758,0,-1,0,1,-2,3,1
15759,1,2,-2,1,-2,0,0
15760,3,-3,2,0,-2,3,2
15761,-2,2,-1,2,-3,3,0
15762,-1,4,0,-3,3,-3,4
15763,3,-3,3,-2,0,1,2
15764,1,-1,0,1,1,-3,1
15765,-1,4,-3,-1,0,0,4
15766,3,-3,0,3,-1,-2,3
15767,0,-1,0,2,-3,3,3
15769,3,-3,3,-2,-1,-1,2
15770,-3,3,-2,2,-1,-2,0
15771,1,-2,1,0,-1,3,1
15772,0,0,0,0,4,-1,4
15773,-2,3,-2,-1,0,3,4
15774,-1,0,0,4,-3,0,0
15775,-2,1,0,1,-3,0,0
15776,0,-1,3,-3,3,-3,5
15777,-1,0,0,1,-1,2,1
15778,3,-3,2,0,-2,0,2
15779,-3,1,2,-2,2,-3,5
15780,-1,0,2,-1,-2,0,1
15781,0,0,0,0,0,0,1
15782,4,-3,-1,0,0,0,2
15783,4,-1,-1,2,-1,-2,3
15784,3,-1,-1,2,-3,-1,3
15785,2,0,1,-3,3,0,2
15786,-1,1,-1,-1,3,-3,4
15787,4,-2,-1,3,-1,-1,3
15788,-1,-1,3,-1,-2,3,1
15789,3,-3,3,-3,3,0,2
15790,4,-3,0,3,-1,-2,3
15791,-3,0,3,-2,-1,3,5
15792,0,4,-3,-1,4,0,4
15793,3,-3,-1,0,0,0,2
15794,-3,1,-1,0,-1,0,0
15795,-1,3,-1,-2,-1,4,4
15796,-3,1,2,-2,-1,0,1
15797,0,3,-2,2,-2,0,0
15798,4,-1,-2,-1,0,4,2
15799,-3,3,-3,3,-3,3,0
15800,-3,-1,0,0,0,0,1
15801,1,0,1,-2,1,-2,5
15802,3,-2,0,2,-3,3,3
15803,2,-1,-1,-1,2,-1,2
15804,-2,-1,3,-1,-1,-1,1
15805,-2,2,-2,3,0,-3,0
15806,-2,3,-3,3,-3,-1,0
15808,-2,0,1,-2,3,-2,5
15809,0,-3,0,3,-1,0,3
15810,0,0,0,0,4,-3,4
15811,-1,0,1,-2,0,2,1
15812,0,1,0,-1,0,1,1
15813,3,-1,0,0,0,-1,2
15814,-1,0,1,0,-2,3,1
15815,3,-3,0,3,-2,1,3
15816,3,-3,3,-3,-1,4,2
15817,0,0,0,0,0,4,1
15818,0,0,0,4,-3,-1,3
15819,-1,0,1,0,0,-2,1
15820,-1,-1,0,4,-3,3,3
15821,1,2,-3,2,-2,3,0
15822,2,-3,3,-2,1,-2,2
15823,-3,3,0,0,-3,3,0
15824,0,2,0,0,-2,0,1
15825,0,3,-1,-2,2,-1,4
15826,-3,2,-2,3,-2,1,0
15827,-2,0,3,-1,-2,3,1
15828,-1,1,-1,0,-1,3,1
15829,-3,3,-3,2,-2,3,0
15830,-3,0,3,-1,-2,3,1
15831,-2,0,0,1,0,0,1
15832,0,-1,1,0,0,-1,1
15833,2,-3,3,-3,3,-3,2
15834,0,4,-3,-1,0,4,4
15835,0,3,-3,-1,4,0,4
15836,0,-2,2,-2,3,-1,5
15837,0,1,-3,3,-3,3,0
15838,4,-3,3,-3,3,-3,2
15839,1,-1,3,-1,-2,2,1
15840,2,0,-1,-1,2,1,2
15841,0,0,2,-3,3,-2,5
15842,2,-1,2,-3,3,0,2
15843,-1,0,1,-1,1,-2,1
15844,0,4,-1,-2,3,-3,4
15845,-1,0,0,0,0,0,1
15846,0,0,0,0,4,-3,4
15847,3,-3,3,-3,-1,4,2
15848,-2,1,1,-3,0,-1,5
15849,3,-3,2,1,-3,3,3
15850,3,-3,-1,0,0,0,2
15851,1,-2,0,3,-3,-1,3
15852,-3,0,-1,4,-3,-1,0
15853,-1,0,0,-1,4,-3,4
15854,-3,3,-1,1,-2,0,0
15855,2,-2,3,-2,1,-1,2
15856,1,0,1,-3,2,0,5
15857,-1,0,1,0,-1,0,1
15858,0,-2,-1,0,0,0,1
15859,0,0,4,-1,-2,-1,1
15860,1,-1,-2,2,-1,2,3
15861,-1,3,-1,0,-2,3,0
15862,-1,3,-3,3,0,-2,0
15863,0,-3,3,-2,0,-1,5
15864,1,-1,3,-1,-2,0,1
15865,-2,1,-1,0,-1,2,0
15867,-1,-2,2,0,-2,3,1
15868,1,1,-2,3,-3,3,3
15869,-3,-1,4,-1,1,-1,5
15870,0,0,1,0,-1,1,1
15871,2,-3,3,-1,-1,0,2
15872,0,1,1,1,-3,2,1
15873,3,-3,0,3,-1,-1,3
15874,-1,0,3,-2,1,-1,5
15875,2,-2,0,1,-1,0,3
15876,-2,-1,0,3,-1,-1,1
15877,-2,1,-1,0,2,-2,4
15878,1,0,0,-2,2,0,2
15879,2,-2,0,-1,2,-2,2
15880,-2,3,-2,1,-1,0,0
15881,-2,-1,0,3,-2,0,0
15882,-2,0,1,0,-1,0,1
15883,-3,3,-2,2,-1,-1,0
15884,-2,-1,3,0,-1,-1,1
15885,3,0,-1,-1,1,-2,2
15886,-1,-1,2,-2,0,0,5
15887,-3,0,-1,4,0,-3,0
15888,0,-2,3,-3,3,-1,5
15889,3,-3,2,-2,3,0,2
15890,0,3,-3,-1,4,-1,4
15891,3,-3,-1,0,0,4,2
15892,-2,-1,0,3,-3,-1,0
15893,0,-1,1,-1,2,-3,5
15894,1,-1,1,0,-1,0,1
15895,4,-3,3,-3,2,-2,2
15896,-1,0,0,0,4,-3,4
15897,-3,1,2,-2,1,-2,5
15898,0,0,4,-3,-1,0,5
15899,0,0,4,-1,-2,-1,1
15900,2,-3,3,-1,0,-1,2
15901,-1,3,-3,3,-1,0,0
15902,0,-1,1,-1,-1,-1,1
15903,0,0,0,0,0,0,1
15904,1,-1,1,-2,3,-1,2
15905,-1,0,2,-2,1,-1,5
15906,4,-2,2,-3,3,-3,2
15907,1,-1,0,2,-3,1,3
15908,3,-3,3,0,-3,0,2
15909,-2,-1,-1,0,0,0,1
15910,-2,-1,1,2,-1,-2,1
15911,3,-3,2,0,-2,0,2
15912,-2,-1,2,0,-1,-1,1
15913,1,-1,1,-2,3,0,2
15914,1,1,-2,3,-3,2,3
15915,0,-1,0,0,-1,-1,1
15916,0,-1,0,4,0,-3,3
15917,-2,-1,-1,0,4,-3,4
15918,4,-3,3,0,-1,-2,2
15919,0,-2,1,2,-2,1,3
15920,-3,-1,4,0,0,-3,5
15921,4,0,-1,-2,3,-3,2
15922,0,0,0,0,0,0,1
15923,3,-1,-1,-1,3,-3,2
15924,0,-2,3,-1,0,1,5
15925,-3,3,-2,1,0,0,0
15926,1,-2,-1,0,4,-3,2
15927,-2,-1,3,-3,3,-3,5
15928,-3,3,-2,0,-1,1,0
15929,0,-1,1,-2,3,0,5
15930,-3,3,-2,-1,3,-2,4
15931,1,-1,-1,0,1,1,2
15932,0,0,4,0,-3,-1,1
15933,4,-3,-1,0,4,-3,2
15934,-2,3,-2,2,-1,-2,0
15935,-1,-1,4,0,-3,2,1
15936,-3,3,-3,3,0,-2,0
15937,1,1,-2,1,0,-1,0
15938,-1,0,1,1,-1,-2,1
15939,-2,1,2,-3,0,3,5
15940,-2,0,1,0,-1,-1,1
15941,-1,0,2,-2,1,0,5
15942,0,0,0,1,0,-1,1
15943,1,-2,0,0,0,-1,2
15944,-1,0,0,4,-1,1,0
15945,0,1,0,-2,2,-2,4
15946,-1,4,-3,3,-3,3,0
15947,-3,3,-2,1,-2,1,0
15948,-1,0,2,-3,3,-3,5
15949,0,-1,3,-2,1,-2,5
15950,1,1,-2,3,-1,-2,3
15951,2,0,-1,2,-3,1,3
15952,-3,1,1,0,-1,-1,1
15953,-3,3,-1,-1,2,-2,4
15956,0,4,-3,-1,0,0,4
15957,-3,0,-1,0,4,-1,4
15958,-2,1,-2,3,-2,-1,0
15959,3,-2,1,-2,3,-3,2
15961,-1,1,-2,3,-1,0,0
15962,-1,-2,3,-3,-1,4,5
15963,0,-2,3,-1,1,-2,5
15964,-2,2,0,0,-1,-1,0
15966,1,0,-2,3,-3,3,3
15967,-2,2,-2,3,-3,2,0
15968,-2,3,-2,1,-2,-1,0
15969,1,-2,3,-3,0,3,5
15970,4,-3,-1,4,0,-3,3
15971,0,3,-1,0,0,-2,4
15972,-2,0,0,2,-1,-1,1
15973,0,4,0,-3,-1,0,4
15974,3,-3,0,3,0,-1,3
15975,0,0,1,1,-3,3,1
15976,4,-3,3,-1,-2,3,2
15977,0,-1,1,0,-1,0,1
15978,-3,2,-2,3,-1,-2,0
15979,-2,-1,0,0,4,-3,4
15980,-2,2,-3,1,1,-1,4
15981,3,-3,-1,0,0,0,2
15982,0,-2,3,0,-3,0,1
15983,1,2,-2,-1,0,3,4
15984,-1,0,4,-1,-1,-1,1
15985,0,0,1,-2,3,-2,5
15986,0,0,0,0,-1,1,1
15987,3,-2,2,-1,0,-2,2
15988,0,-1,1,0,-1,1,1
15989,-1,0,0,1,-2,1,1
15990,4,-3,-1,0,0,0,2
15991,-1,-1,3,0,-1,-1,1
15992,-3,-1,4,-3,3,-1,5
15993,0,1,0,0,-2,3,1
15994,-1,1,0,-1,1,-1,4
15995,3,-3,1,-1,3,-1,2
15996,-1,3,-2,2,-3,3,0
15997,-1,-1,1,1,-2,2,1
15998,2,-2,3,0,-3,2,1
15999,0,0,4,-3,3,-2,5
16000,-1,2,-2,-1,1,0,4
16001,-1,-2,0,0,-1,0,1
16002,1,-3,0,-1,0,0,2
16003,-3,3,-1,-1,-1,3,4
16004,0,-3,0,-1,0,4,1
16006,0,-3,1,2,-3,2,3
16007,1,2,-3,2,-2,3,0
16008,4,0,0,-3,3,-1,2
16009,0,-1,-2,0,-1,4,1
16010,3,-1,-2,2,1,-2,3
16011,1,-2,0,-1,4,-3,2
16012,0,-3,0,3,-3,0,3
16013,-3,1,1,-1,1,0,4
16014,-2,2,-1,-2,1,2,4
16015,-1,3,-3,2,1,-2,0
16016,-1,2,-1,1,1,-2,4
16017,0,-3,3,-3,3,0,5
16018,0,4,-1,-2,3,-3,4
16019,1,-1,3,-1,0,-2,5
16021,0,-1,-1,4,0,-1,3
16022,-1,-1,2,-1,0,-2,1
16023,4,-3,-1,0,4,-3,2
16024,-1,3,-2,2,-3,0,0
16026,0,-1,1,-1,-1,3,1
16027,-1,-2,0,3,-1,-2,3
16028,-1,3,0,-2,-1,3,4
16029,1,-3,1,2,-3,2,3
16030,0,0,0,0,0,0,1
16031,4,-3,3,-3,-1,4,2
16032,-1,-1,2,0,0,-1,1
16033,-2,1,0,-1,3,-3,4
16034,-3,3,-1,-2,0,3,4
16035,-3,2,1,-3,-1,4,4
16036,3,0,-2,-1,3,-3,2
16037,-3,3,-3,0,3,-2,4
16038,-3,-1,0,0,0,0,1
16039,0,-3,0,3,0,-2,3
16040,-3,3,-2,2,-3,3,0
16041,2,-3,2,0,-1,1,2
16042,4,-3,-1,0,4,-3,2
16043,3,-3,3,0,-3,-1,2
16044,-1,-2,2,-2,3,-3,5
16045,-1,0,-1,3,-3,0,0
16046,0,3,-3,2,0,-2,0
16047,3,-2,-1,3,-2,-1,3
16048,-2,2,-2,1,-1,1,0
16049,-2,1,0,-1,1,-1,4
16050,0,0,0,0,0,0,1
16052,-1,-2,2,-2,3,-2,5
16053,-3,3,0,-3,-1,4,4
16054,4,-3,3,-3,0,3,2
16055,-1,4,-3,3,-3,-1,0
16056,1,-2,3,-3,-1,4,5
16057,-2,3,-3,3,-2,-1,0
16058,-1,1,-1,-1,3,-3,4
16059,2,-2,1,-1,0,-1,2
16060,-3,3,-1,-2,3,-3,4
16061,-1,0,1,-2,3,-3,5
16062,-3,3,-2,1,-2,3,0
16063,-1,0,0,-1,-1,0,1
16064,0,-2,2,-3,-1,0,5
16065,-3,3,-3,3,-3,0,0
16066,-1,-1,1,-1,1,-2,1
16067,-1,-2,1,1,0,-1,1
16068,3,-2,2,-3,3,-3,2
16069,0,4,-3,3,-3,-1,0
16070,4,-3,-1,0,4,-3,2
16071,1,-2,2,1,-3,3,1
16072,-1,-2,2,-1,1,-1,5
16073,-3,3,0,-3,-1,4,4
16074,-1,4,-3,-1,0,0,4
16075,3,-2,2,-3,2,1,2
16076,4,-1,-2,-1,4,-1,2
16077,1,0,0,-1,3,-2,2
16078,0,-1,-1,3,-2,2,3
16079,3,-2,-1,-1,4,-3,2
16080,2,0,-2,3,-1,-2,3
16081,-1,0,-2,3,-1,0,0
16083,3,-3,-1,0,0,4,2
16084,2,-2,1,0,-2,1,3
16085,-3,1,2,-3,3,0,5
16086,-2,1,-1,3,-2,2,0
16087,3,-3,2,0,-2,2,2
16088,3,-2,-1,3,-3,3,3
16089,0,0,0,0,0,4,1
16090,-3,-1,0,4,-3,3,0
16091,-1,3,-3,3,-3,-1,0
16092,3,-2,-1,-1,4,-3,2
16093,0,0,0,0,4,-2,4
16094,-2,-1,3,-2,-1,-1,5
16095,-1,3,-1,0,-1,0,0
16096,0,-1,-1,3,-2,0,3
16097,0,0,0,0,4,-2,4
16098,2,-2,-1,0,4,-2,2
16099,0,4,-3,-1,4,-1,4
16100,0,3,0,-2,0,-1,4
16102,3,0,-1,-1,1,-2,2
16104,0,0,2,-1,0,-2,1
16105,3,-2,2,-3,3,-3,2
16106,-1,-2,2,-2,0,3,5
16107,2,-3,0,2,1,-2,3
16108,-3,2,-1,2,-3,2,0
16109,-1,-1,0,1,0,-2,1
16110,-2,-1,1,-1,3,-3,5
16111,-1,2,0,-2,3,-1,4
16112,-2,1,0,1,-2,3,0
16113,-2,2,1,-2,-1,3,1
16114,1,-3,2,-1,-1,3,2
16115,1,-1,-1,-1,3,-2,2
16116,2,-3,2,0,-2,-1,2
16117,-1,4,-3,-1,0,0,4
16118,-3,3,-2,-1,3,-2,4
16119,2,-3,1,1,-1,1,3
16120,0,3,-3,-1,4,-1,4
16121,0,0,0,4,-3,3,3
16122,0,-2,3,-2,2,-2,5
16123,-1,4,-3,-1,0,0,4
16124,1,-1,-1,0,-1,2,3
16125,-3,-1,0,0,0,0,1
16126,2,-2,3,-3,3,-2,2
16128,3,-3,3,-1,-2,2,2
16129,0,-3,3,-3,3,-2,5
16130,0,-2,2,-1,0,2,1
16131,-2,3,-3,-1,4,-3,4
16132,3,-2,0,1,-1,0,3
16133,-2,-1,0,0,0,0,1
16134,-2,0,2,-3,0,2,5
16135,-3,2,0,-1,1,-2,4
16136,-1,-1,3,-3,3,-1,5
16137,0,-1,0,-1,3,-2,5
16139,0,0,0,0,0,0,1
16140,-2,1,-1,0,-1,3,0
16141,2,-1,0,2,-2,0,3
16142,3,-3,3,0,-3,1,2
16143,1,2,-2,-1,2,-1,4
16144,1,0,-2,3,-3,3,3
16145,-2,2,-2,-1,1,-1,4
16146,-2,3,-2,0,0,0,4
16147,3,-2,2,-3,1,0,2
16148,0,-1,4,-3,3,-1,5
16149,1,2,-3,2,1,-2,0
16150,-3,-1,0,0,0,4,1
16151,3,0,-3,3,-3,1,3
16152,2,-3,2,-1,1,-2,2
16153,1,0,2,-1,-2,3,1
16154,-3,2,-2,3,-3,3,0
16157,4,-3,3,-2,-1,3,2
16158,-1,0,-1,1,0,0,1
16159,-1,-1,1,-1,-1,3,1
16160,1,-1,1,1,-2,0,1
16161,-3,0,3,-3,3,-2,5
16162,-2,1,0,0,-2,3,1
16163,-2,-1,4,-1,-2,3,1
16165,0,4,-3,-1,0,4,4
16166,0,-2,1,1,-2,3,1
16167,4,-3,-1,0,4,-2,2
16169,1,-3,1,-1,-1,4,2
16170,-1,0,-2,2,0,-1,0
16171,-1,1,-2,1,-1,3,0
16172,2,-3,2,0,0,-1,2
16173,1,1,-3,3,-3,3,0
16175,0,1,-1,2,-1,-2,0
16176,-1,0,4,-3,3,0,5
16177,4,-2,2,-3,-1,0,2
16178,3,-3,3,-2,-1,3,2
16179,-1,-1,0,3,-2,-1,3
16180,-1,0,0,0,0,0,1
16181,1,0,2,0,-3,3,1
16182,-1,0,4,-3,-1,0,5
16183,1,-3,1,1,0,-2,2
16184,4,-3,3,-3,3,0,2
16185,3,0,-3,0,3,-3,2
16186,-3,3,0,-3,1,2,4
16187,1,0,0,-1,2,-2,2
16188,-1,1,0,-1,1,-1,4
16189,-2,3,-1,0,-2,2,0
16190,3,-1,-1,0,1,-2,2
16191,-1,2,1,-3,0,-1,4
16193,0,0,1,-2,1,1,5
16195,-1,0,1,0,1,-1,1
16196,0,0,0,-1,0,0,1
16197,-3,-1,4,-1,1,-3,5
16198,-2,1,1,0,-3,0,1
16199,-2,-1,2,-2,3,-3,5
16200,3,-3,2,-1,-1,3,2
16201,-2,-1,3,0,-2,1,1
16202,-1,3,-1,-2,-1,0,4
16203,1,0,-2,0,3,-3,4
16204,0,0,0,2,-2,-1,3
16205,-3,1,0,2,-1,-2,0
16207,-1,0,-2,2,1,-2,0
16208,3,-3,3,-3,3,-3,2
16209,-2,0,1,1,-3,3,1
16210,-2,3,-3,-1,4,-2,4
16211,-1,1,-1,0,2,-1,4
16212,-3,3,-2,-1,3,-3,4
16213,-2,3,-3,-1,4,-3,4
16214,-3,2,0,0,0,-2,4
16215,0,1,-1,-1,3,-3,4
16216,0,-3,0,3,-3,3,3
16217,0,0,0,4,-3,-1,3
