CUSTNO,가구인테리어_잡화_고가_clust_ids,가구인테리어_잡화_중가_clust_ids,가구인테리어_잡화_저가_clust_ids,가전_레저취미_멀티샵_고가_clust_ids,가전_레저취미_멀티샵_중가_clust_ids,가전_레저취미_멀티샵_저가_clust_ids,교육문화_아동_고가_clust_ids,교육문화_아동_중가_clust_ids,교육문화_아동_저가_clust_ids,식품_생활_고가_clust_ids,식품_생활_중가_clust_ids,식품_생활_저가_clust_ids,의류_이미용_고가_clust_ids,의류_이미용_중가_clust_ids,의류_이미용_저가_clust_ids,침구_주방_고가_clust_ids,침구_주방_중가_clust_ids,침구_주방_저가_clust_ids,전체_clust_ids
17554,4,5,1,2,1,3,0,4,0,2,2,0,3,3,3,4,3,1,5
17555,1,3,1,0,2,0,0,0,5,2,0,5,0,3,4,0,5,4,2
17556,0,5,4,5,3,3,0,0,0,5,3,5,3,3,1,2,1,4,2
17557,1,0,4,3,3,1,0,0,0,2,2,2,3,1,3,4,1,0,2
17558,1,5,0,1,3,3,0,0,0,2,4,2,4,2,0,1,0,1,2
17559,0,5,0,5,0,3,0,2,0,4,2,2,5,1,0,1,5,1,5
17560,5,5,2,4,4,3,0,5,0,1,1,1,3,2,3,3,0,5,0
17561,3,4,4,1,3,3,0,2,0,5,4,3,4,3,0,2,0,4,0
17562,2,2,3,0,3,3,0,0,0,2,3,1,5,0,0,5,0,1,2
17563,4,5,1,3,2,3,0,0,0,4,4,0,1,5,1,4,4,3,1
17564,4,0,4,1,4,3,5,0,0,5,1,1,1,4,2,0,2,2,5
17565,1,0,1,0,3,0,0,5,3,4,4,2,0,5,5,0,4,1,5
17566,1,3,4,0,0,3,0,2,0,1,5,5,2,3,2,4,5,4,5
17567,1,4,2,0,2,1,0,0,1,5,1,0,1,5,0,0,2,5,3
17568,2,3,3,1,0,3,0,1,0,2,1,2,0,0,0,0,3,1,3
17569,5,3,3,0,2,3,0,5,0,3,4,4,3,2,2,2,0,2,1
17570,1,1,1,0,5,5,0,0,3,3,2,5,0,4,0,0,2,1,4
17571,1,5,2,0,0,3,0,1,0,4,3,3,1,3,5,5,3,1,3
17572,5,4,0,1,4,3,0,3,0,0,3,3,1,3,0,3,3,1,3
17573,2,4,0,2,5,5,0,0,0,5,0,2,5,2,3,3,4,2,4
17574,3,1,1,0,1,3,3,2,2,3,1,4,2,4,2,0,5,0,1
17575,2,2,1,3,1,3,0,2,0,3,4,1,2,4,0,1,5,1,1
17576,0,4,0,1,2,3,0,1,0,5,2,3,4,5,0,4,3,1,2
17577,4,3,3,0,1,3,0,2,0,1,4,3,4,5,3,4,0,5,1
17578,1,0,3,0,5,2,0,0,0,2,3,2,5,0,4,0,1,0,2
17579,2,4,4,2,5,3,0,1,0,5,2,5,4,0,0,0,5,3,2
17580,5,5,2,4,3,4,0,2,5,4,1,4,2,3,0,1,3,2,1
17581,1,4,1,0,4,5,2,5,2,4,0,2,0,2,5,0,5,2,2
17582,2,3,4,2,5,3,0,3,0,1,1,4,1,5,5,4,0,1,3
17583,1,5,4,0,4,3,0,0,1,3,5,1,2,3,3,0,1,1,1
17584,2,1,2,5,5,3,0,0,0,5,5,2,0,5,5,4,5,0,1
17585,4,0,4,3,2,2,0,4,0,0,4,3,0,5,1,0,1,4,3
17586,2,3,4,1,0,3,0,3,0,5,5,1,4,1,3,4,2,4,3
17587,1,0,1,0,4,3,0,0,0,0,2,0,0,3,2,5,5,5,3
17588,4,0,1,3,5,3,0,0,0,1,4,1,2,5,3,4,0,1,4
17589,5,5,5,0,5,2,0,3,2,2,2,0,1,3,1,0,1,5,3
17590,4,3,2,0,0,2,1,4,1,2,0,4,1,2,4,3,4,2,3
17591,1,1,0,1,2,0,0,0,0,2,3,2,2,4,5,4,1,0,2
17592,1,5,0,0,1,0,2,2,0,1,5,5,0,2,3,0,1,5,3
17593,1,4,5,0,4,3,0,4,0,4,1,1,5,3,0,2,0,1,2
17594,1,0,4,0,4,3,0,0,0,3,2,2,0,1,5,0,1,4,4
17595,4,4,1,0,4,3,0,0,0,2,5,2,1,2,0,3,0,1,2
17596,3,3,3,0,0,0,1,3,2,4,0,0,1,2,5,3,1,3,1
17597,5,1,3,1,4,3,0,5,0,2,5,2,3,5,0,2,1,1,0
17598,1,0,2,0,3,1,1,0,3,3,5,3,3,1,2,0,5,5,4
17599,1,5,4,0,2,1,0,2,0,5,5,0,3,2,5,1,1,0,4
17600,3,1,3,0,4,4,0,4,0,2,2,2,4,3,5,2,4,2,3
17601,3,3,4,3,5,3,0,3,0,3,2,2,2,3,0,1,0,1,3
17602,5,4,5,4,0,4,0,1,0,3,3,0,1,3,3,2,4,3,1
17603,4,3,0,0,5,3,0,0,0,5,0,2,1,1,3,0,0,5,2
17604,0,5,2,1,1,3,0,4,0,0,4,2,4,4,4,1,0,1,4
17605,3,2,2,2,2,3,1,2,2,2,0,5,3,2,1,5,2,4,2
17606,3,5,4,3,2,3,0,2,0,2,2,2,1,3,0,3,2,1,1
17607,1,2,2,0,0,2,0,4,4,4,2,2,1,0,5,0,5,3,5
17608,1,4,2,0,3,5,0,0,0,4,4,2,0,1,1,0,1,4,5
17609,0,0,4,1,4,0,0,4,0,0,4,3,3,3,3,1,5,2,0
17610,3,1,2,2,0,3,0,2,0,2,0,1,3,1,0,5,2,1,5
17611,1,0,1,0,4,3,0,0,5,3,2,3,0,2,2,0,1,3,3
17612,3,4,0,3,1,3,0,1,0,2,5,2,1,5,4,2,5,5,1
17613,1,0,5,0,4,3,0,0,0,5,2,1,4,3,0,4,2,1,3
17614,1,1,1,0,5,3,0,5,0,2,4,0,1,5,5,4,3,4,1
17615,1,1,2,0,0,3,3,4,0,2,4,0,4,4,5,0,3,1,3
17616,1,3,5,3,0,3,0,3,0,2,4,1,5,2,1,5,2,5,4
17617,2,1,4,5,0,3,0,4,0,3,0,1,5,5,0,1,5,1,1
17618,0,2,4,2,2,4,0,4,0,3,3,1,1,3,0,1,5,4,1
17619,1,0,4,0,4,3,0,0,2,4,1,0,0,0,3,0,1,0,2
17620,0,3,0,3,5,3,0,0,4,4,0,3,4,5,1,1,5,2,1
17621,3,0,5,5,4,3,0,2,0,5,4,2,4,5,0,5,5,1,1
17622,2,3,4,5,4,2,0,3,0,5,0,0,1,5,5,4,3,0,2
17623,1,2,5,0,2,4,0,0,0,2,3,4,0,3,3,0,1,1,4
17624,1,0,5,0,2,5,0,0,0,5,5,2,0,3,4,0,1,1,5
17625,3,1,0,0,1,1,0,0,1,4,3,4,1,5,4,0,4,0,0
17626,1,5,4,0,4,3,0,0,0,1,4,1,4,2,2,0,1,1,3
17627,1,4,4,0,4,3,0,0,5,2,0,2,0,3,4,0,1,4,2
17628,1,0,1,0,0,1,0,0,0,2,1,2,1,2,4,1,1,5,4
17629,3,1,4,0,2,3,3,0,3,5,5,0,4,5,5,4,0,1,3
17630,1,0,0,0,2,5,2,4,4,5,0,5,1,0,0,0,4,1,5
17631,4,0,3,1,2,3,0,0,0,4,0,3,0,1,0,0,1,5,2
17632,1,4,1,0,0,3,0,0,2,3,3,3,3,1,5,2,0,3,0
17633,1,2,3,0,0,3,0,3,0,0,2,2,5,1,0,1,0,1,3
17634,4,0,3,2,0,3,0,0,0,2,2,0,2,0,2,4,0,4,4
17635,1,0,1,0,4,2,2,5,0,4,3,2,0,3,5,0,1,2,4
17636,1,0,2,0,2,0,0,0,1,3,1,2,0,1,1,0,4,1,0
17637,5,5,4,2,3,4,0,3,3,0,3,4,4,0,3,0,1,1,3
17638,1,0,4,5,2,3,0,5,0,2,4,3,0,0,5,0,0,1,3
17639,4,3,1,4,4,0,0,0,0,1,0,2,0,5,1,3,5,5,4
17640,5,4,1,0,5,3,0,1,0,2,3,4,3,5,3,2,4,3,4
17641,3,3,3,2,5,3,0,5,0,2,2,4,3,2,1,2,1,2,0
17642,1,0,1,0,4,4,0,0,0,1,2,5,4,3,2,0,1,1,3
17643,1,0,5,0,0,4,0,0,0,0,2,2,0,3,2,0,4,3,1
17644,1,5,2,0,0,4,0,0,4,5,5,0,0,2,3,0,5,2,5
17645,1,3,4,0,4,1,0,0,0,0,4,2,0,3,3,0,1,4,1
17646,3,0,1,2,5,3,0,0,0,5,3,4,0,1,1,3,5,2,0
17647,0,0,1,0,0,0,0,4,0,4,5,1,0,1,2,3,2,3,4
17648,1,0,3,1,2,3,0,3,0,2,4,3,5,2,2,1,2,1,5
17649,1,0,5,0,4,3,0,0,0,2,0,1,4,3,0,0,4,3,5
17651,5,3,1,0,2,3,0,4,0,0,1,5,1,2,0,4,0,1,3
17652,1,0,0,0,2,3,0,0,0,1,1,2,0,5,0,0,5,0,3
17653,1,1,5,0,0,3,0,2,4,0,4,3,2,3,1,0,1,2,1
17654,3,5,5,4,5,3,0,1,0,5,2,2,2,0,0,2,2,1,1
17655,1,0,3,0,4,2,0,3,2,2,1,4,3,1,2,0,0,1,4
17656,4,5,0,4,2,3,0,1,0,4,2,1,0,0,4,0,2,0,3
17657,1,2,1,0,5,0,0,0,0,3,1,3,0,1,1,0,2,4,5
17658,5,2,5,0,5,2,0,3,4,5,1,3,3,3,4,2,2,3,1
17659,1,4,1,3,0,3,0,0,0,5,2,3,5,4,3,3,2,1,3
17660,1,5,1,0,0,3,0,0,0,4,1,3,1,3,4,0,1,1,4
17661,4,3,0,1,2,3,0,5,2,2,3,4,2,4,4,4,0,1,2
17662,1,2,5,0,4,1,0,1,0,2,5,5,0,0,1,5,4,0,5
17663,1,4,1,0,1,3,0,0,0,2,5,5,4,4,1,3,4,2,5
17664,1,4,5,0,2,0,5,0,2,2,0,1,1,2,3,0,1,4,2
17665,1,0,5,0,4,3,1,0,5,5,5,5,0,2,1,0,4,1,1
17666,1,0,0,0,4,4,0,0,0,2,3,4,0,3,4,0,1,3,4
17667,1,2,0,0,5,5,2,2,4,3,3,2,3,5,5,0,0,2,1
17668,1,0,1,0,4,1,1,0,2,5,5,0,0,5,4,0,2,0,2
17669,1,0,2,0,4,0,0,0,0,2,4,3,0,3,0,0,5,2,1
17670,1,2,5,0,0,4,0,3,0,5,5,2,4,2,5,0,1,2,3
17671,1,2,0,0,3,4,0,0,3,5,5,2,5,1,0,0,5,4,2
17672,5,4,4,2,1,2,0,0,0,4,3,5,1,5,4,2,0,1,0
17673,1,3,2,0,3,2,0,0,0,2,3,1,1,0,2,3,0,1,3
17674,1,0,5,0,4,3,0,5,0,1,4,5,0,3,5,0,2,1,3
17675,1,4,0,0,0,2,0,0,3,1,5,3,0,4,2,0,0,5,3
17676,1,1,4,0,4,3,0,5,0,0,2,2,0,1,3,5,3,1,0
17677,1,4,0,0,4,3,0,0,2,2,0,5,3,3,3,2,2,0,5
17678,1,0,5,0,4,0,2,5,2,0,4,5,0,1,0,0,4,5,3
17679,1,0,3,0,3,2,0,2,2,1,3,1,0,3,5,0,3,5,2
17680,1,5,0,0,0,2,0,5,5,3,3,2,0,0,0,0,1,1,1
17681,1,5,4,0,4,3,0,0,0,4,1,0,0,1,4,0,0,1,0
17682,1,3,2,0,1,5,0,0,4,0,1,1,0,3,4,0,5,1,0
17683,1,5,2,0,5,3,0,5,5,0,3,4,0,2,3,0,0,0,4
17684,2,5,3,0,3,0,0,0,5,5,0,0,1,2,3,4,4,0,4
17685,1,4,4,0,3,0,0,1,2,1,3,4,0,2,5,0,0,1,0
17686,1,1,1,0,0,3,0,0,0,4,5,4,0,1,0,0,3,1,0
17687,1,5,4,0,5,3,0,0,2,5,2,4,3,1,0,5,5,1,5
17688,1,0,2,0,4,4,4,4,4,5,1,0,0,5,3,0,4,2,3
17689,1,4,4,0,2,5,0,3,5,3,5,5,2,3,3,0,1,0,5
17690,1,4,0,0,4,3,0,3,0,4,0,2,0,3,0,3,3,1,4
17691,1,0,5,0,3,3,0,0,0,5,1,4,0,2,4,0,5,1,3
17693,1,0,4,0,4,1,2,1,0,3,1,5,0,2,4,0,2,1,1
17694,1,4,2,0,4,5,0,0,4,1,5,4,0,3,5,4,0,3,5
17695,1,1,1,0,1,3,3,5,3,4,2,3,3,1,0,2,5,3,4
17696,1,0,3,0,4,3,0,0,4,2,0,1,0,3,0,0,3,0,4
17697,1,2,0,0,4,1,0,0,3,3,0,4,0,0,4,0,1,4,1
17698,1,0,3,3,1,0,0,3,1,0,1,5,0,3,0,0,4,0,3
17699,1,0,3,0,4,3,0,0,1,5,1,3,0,5,4,0,1,3,4
17700,1,3,4,0,0,4,0,0,5,4,4,5,0,4,0,0,3,5,3
17701,1,0,2,0,5,3,0,3,5,1,5,0,0,5,3,0,2,0,5
17702,1,0,5,0,5,3,0,0,5,2,0,2,0,3,2,0,1,1,2
17703,1,0,4,0,2,2,0,1,3,1,5,0,0,3,5,0,0,0,5
17704,1,0,3,0,0,5,1,0,5,4,0,0,0,0,2,0,1,2,4
17705,1,4,3,0,0,5,3,2,4,5,1,2,0,1,4,0,1,4,4
17706,1,0,0,0,2,4,0,4,3,5,1,0,0,0,0,0,4,1,3
17707,2,4,3,2,0,3,0,0,0,3,4,1,4,5,3,0,3,4,1
17709,1,3,0,0,4,0,0,5,2,2,0,5,0,0,5,0,0,1,2
17710,1,0,1,0,1,5,5,2,0,2,0,1,0,3,0,0,1,0,4
17711,1,0,0,0,4,5,4,5,0,5,1,3,3,3,1,0,4,5,4
17712,1,0,4,0,3,4,5,5,5,5,2,0,0,5,1,0,1,1,3
17713,1,0,5,0,4,3,0,0,0,0,1,2,0,3,1,0,1,1,4
17714,1,0,5,0,4,3,0,0,1,2,0,5,0,3,5,0,1,5,2
17715,4,3,3,0,2,3,0,3,0,0,2,2,2,0,0,4,3,1,2
17716,1,0,3,0,3,1,0,2,4,2,3,3,0,1,3,0,5,1,0
17717,1,2,3,0,4,3,0,0,2,5,2,3,0,5,4,0,0,1,5
17718,1,5,0,0,2,5,0,0,0,4,1,4,4,4,0,4,2,2,3
17719,1,3,4,0,4,3,0,5,0,3,5,5,0,1,0,0,1,0,0
17720,1,0,4,0,4,3,0,4,3,0,3,4,0,1,5,0,1,0,4
17721,1,1,2,0,4,0,0,0,3,2,4,5,0,3,0,0,0,2,5
17722,1,2,3,1,2,2,0,5,5,0,1,2,0,4,0,0,1,5,4
17723,1,0,1,0,4,2,0,0,0,1,5,3,2,0,5,0,1,0,5
17724,1,4,1,0,3,3,0,2,0,5,3,1,0,2,1,5,0,1,4
17725,1,5,5,0,0,2,0,0,4,1,1,3,3,2,3,0,3,1,3
17726,4,3,5,2,5,4,0,3,0,5,2,2,4,4,1,5,5,1,3
17727,4,0,0,0,4,4,0,0,4,1,5,5,0,4,4,4,5,3,5
17728,0,4,1,0,3,1,1,0,0,2,2,0,2,5,3,1,1,1,1
17729,3,4,3,0,2,2,0,4,4,1,0,4,2,1,2,2,2,0,0
17730,4,5,0,4,1,0,0,5,0,4,5,5,2,2,0,0,1,4,1
17731,1,0,0,0,4,3,0,0,3,1,1,0,0,1,5,0,0,2,4
17732,1,1,5,0,3,2,2,5,1,2,3,5,0,3,0,0,4,3,2
17733,1,2,5,0,3,3,0,0,4,5,2,3,0,2,3,0,1,5,5
17734,1,1,0,0,2,5,0,4,4,5,2,0,0,3,0,0,0,1,3
17735,1,0,4,0,4,3,0,0,0,0,2,0,0,3,0,0,4,5,3
17736,1,2,2,0,5,0,0,2,2,5,3,1,2,2,5,0,1,5,3
17737,1,4,0,1,0,3,0,3,4,2,1,4,0,1,4,0,1,1,2
17738,3,4,3,0,2,4,5,5,0,1,1,1,2,3,4,0,3,1,0
17739,1,0,5,0,3,2,0,2,4,0,3,2,1,4,0,4,1,0,0
17740,1,2,2,1,4,3,0,0,5,4,5,5,2,1,2,0,1,3,0
17741,1,0,0,0,5,0,0,3,3,0,5,5,3,3,5,0,4,2,3
17742,1,0,1,0,2,0,0,4,2,0,4,0,0,3,1,0,2,3,3
17743,1,4,3,0,4,1,0,1,3,4,3,2,2,3,5,0,3,2,0
17744,1,1,1,0,3,2,0,0,4,5,3,2,0,5,3,0,2,4,1
17745,1,5,5,0,4,4,0,0,4,3,0,1,0,2,4,0,0,4,4
17746,1,2,1,0,4,3,4,4,2,1,3,3,4,5,1,0,1,0,5
17747,1,0,2,0,0,3,0,0,0,0,1,2,1,2,0,0,1,0,4
17748,1,5,2,0,1,2,4,5,3,2,3,5,1,3,0,0,2,0,0
17749,1,1,4,0,2,4,0,0,2,2,1,1,0,5,0,0,5,3,4
17750,1,0,5,0,0,0,5,4,4,2,5,4,0,3,2,0,2,3,5
17751,1,1,3,0,0,2,0,5,3,3,2,4,0,1,0,0,5,0,5
17752,1,4,5,0,1,1,0,2,4,0,3,3,0,5,1,0,5,5,0
17753,1,0,1,0,2,3,0,0,2,0,3,4,0,2,0,0,5,1,1
17754,1,0,2,0,1,2,0,5,2,3,2,5,0,3,4,0,1,2,1
17755,1,1,1,0,4,5,0,2,3,4,0,2,0,5,1,0,4,4,5
17756,1,4,3,0,1,0,0,5,2,5,0,1,0,1,5,4,0,0,2
17757,1,4,1,0,3,3,4,2,4,2,0,2,5,1,0,0,0,1,2
17758,1,4,1,0,5,3,0,0,0,2,1,2,0,1,1,0,4,1,1
17759,1,0,0,0,4,0,5,5,3,2,4,5,0,1,5,0,1,0,2
17760,1,0,5,0,3,0,5,0,4,2,2,2,0,4,5,0,1,4,2
17761,1,1,2,0,4,5,0,1,0,2,1,2,0,2,2,0,0,5,3
17762,1,5,2,0,5,3,1,3,5,4,2,3,0,2,4,0,3,3,4
17763,1,0,5,0,3,4,0,5,0,0,1,0,0,5,2,0,1,1,4
17764,1,1,2,0,4,1,1,5,4,4,5,5,2,1,5,5,2,1,0
17765,1,0,0,0,3,2,0,1,3,3,1,3,2,0,0,0,2,0,4
17766,1,0,3,0,3,3,5,2,1,2,0,5,0,3,5,0,0,0,5
17767,1,4,2,0,4,1,2,0,1,1,3,0,0,2,2,0,1,4,4
17768,1,0,0,0,3,5,0,0,4,4,3,5,0,1,4,0,5,0,4
17769,1,0,5,0,4,3,0,0,0,2,1,0,0,3,3,0,1,1,2
17770,2,3,1,1,3,3,0,4,0,4,5,3,2,0,4,3,4,5,4
17771,1,0,2,0,4,4,3,5,3,2,3,4,2,3,2,0,1,0,4
17772,5,5,5,0,0,4,1,4,3,2,0,2,1,2,2,0,4,1,1
17773,5,5,2,0,1,3,3,4,5,5,3,5,0,2,2,0,1,0,1
17774,1,1,1,0,4,0,0,0,2,2,0,2,0,2,4,0,5,0,2
17775,1,0,2,0,2,2,0,0,0,4,0,2,0,3,0,0,3,3,4
17776,1,1,5,0,4,3,0,0,0,1,2,3,1,3,0,0,5,2,5
17777,3,1,3,1,3,3,0,5,0,2,0,4,3,1,0,4,0,1,2
17778,3,3,4,4,5,1,0,5,0,5,4,3,5,5,3,5,1,5,5
17779,1,0,1,0,0,3,0,5,3,2,1,5,2,1,0,0,0,5,4
17780,1,1,3,0,1,5,0,4,4,3,3,3,2,4,5,5,2,4,0
17781,1,5,0,0,0,0,0,2,4,2,3,1,0,2,0,0,3,0,2
17782,1,1,2,0,2,0,4,0,3,5,1,4,0,0,0,0,1,5,3
17783,1,0,5,0,3,0,0,3,2,0,3,2,0,1,0,0,1,3,0
17784,1,0,4,0,4,2,0,3,5,4,0,3,0,5,1,0,1,2,4
17785,1,3,1,0,2,3,0,0,1,2,0,4,0,0,4,0,3,5,2
17786,1,2,3,0,3,1,0,0,5,1,0,2,0,3,0,0,0,1,2
17787,1,4,2,0,2,3,2,0,3,3,5,0,5,1,3,0,1,2,2
17788,1,0,0,0,5,5,0,0,0,5,2,2,0,5,1,0,1,5,4
17789,1,0,2,0,1,0,0,0,2,3,3,4,0,3,2,0,1,3,5
17790,1,0,1,0,4,0,5,2,0,0,1,2,2,1,3,0,4,1,0
17791,1,0,1,0,2,5,2,0,5,1,1,0,1,2,2,0,1,2,3
17792,1,0,2,0,4,3,1,4,0,2,0,5,0,1,1,0,4,3,5
17793,1,1,3,0,2,3,0,1,5,4,3,1,4,5,2,0,1,1,5
17794,0,5,0,0,0,2,4,5,5,5,0,3,3,0,1,0,4,3,3
17795,1,2,5,0,4,1,0,0,0,5,0,2,3,5,0,0,1,5,4
17796,1,4,4,0,4,1,3,1,1,5,2,0,0,3,0,1,0,1,3
17797,1,0,4,0,5,0,0,0,0,1,1,0,0,3,5,0,1,3,4
17798,1,1,3,0,4,4,0,0,3,3,3,2,2,3,3,5,5,3,0
17799,1,2,4,0,0,1,0,0,2,5,1,0,0,3,3,0,1,3,3
17800,1,0,5,0,3,1,2,5,0,5,0,2,1,3,0,0,5,5,4
17801,2,1,4,1,3,4,0,0,1,2,0,3,0,4,5,4,0,5,2
17802,1,1,3,0,2,4,5,2,0,3,4,0,0,1,1,0,5,2,0
17803,1,0,1,0,4,0,0,1,4,5,3,1,0,2,2,0,1,0,2
17804,1,3,3,0,4,2,0,0,0,3,0,2,0,0,3,0,1,1,5
17805,1,5,3,0,1,4,5,2,4,5,4,3,0,3,4,0,2,2,1
17806,1,0,2,0,4,0,0,0,0,1,1,2,0,5,0,0,4,5,0
17807,1,0,4,0,4,3,0,0,0,1,1,4,0,3,1,0,1,1,4
17808,0,5,0,0,2,3,0,1,0,2,0,5,5,0,5,1,4,1,2
17809,1,0,2,0,5,3,0,0,2,5,5,3,0,0,2,0,3,3,3
17810,1,0,3,0,2,2,0,0,0,1,4,1,2,2,4,0,1,0,5
17811,1,0,4,0,0,3,0,2,5,5,5,0,0,5,3,0,1,4,3
17812,1,3,4,0,5,3,0,0,1,1,3,4,0,2,0,0,4,1,5
17813,1,5,1,0,2,0,5,2,4,1,0,5,2,3,4,0,5,1,5
17814,1,0,1,0,5,3,2,4,4,1,3,1,0,1,4,0,4,3,0
17815,1,5,3,0,2,5,1,1,4,2,1,0,0,2,1,0,1,1,0
17816,1,0,4,0,4,3,0,1,4,2,5,2,0,3,1,0,1,3,5
17817,1,5,0,0,3,1,0,0,5,1,1,2,4,3,0,0,4,1,4
17818,0,2,5,0,2,1,1,3,5,1,1,0,0,0,4,5,1,1,4
17819,1,0,2,0,0,3,0,0,5,3,3,3,0,5,4,0,1,5,0
17820,1,3,2,0,1,4,0,0,2,0,4,0,1,1,0,0,2,1,4
17821,1,4,0,0,3,4,2,4,1,1,0,0,2,5,0,0,3,2,4
17822,1,0,0,0,2,0,0,3,1,0,0,2,0,0,5,0,2,5,2
17823,2,0,2,0,4,4,0,2,0,2,4,3,3,4,4,0,1,1,0
17824,1,4,0,0,4,0,5,3,0,3,0,5,0,3,3,0,4,4,3
17825,1,0,5,0,4,3,0,0,0,4,3,3,0,3,5,0,2,5,5
17826,1,2,5,0,0,2,0,3,1,1,1,2,0,5,2,0,4,5,1
17827,1,5,1,0,4,3,0,5,1,3,1,1,0,0,0,0,2,2,5
17828,1,0,4,0,0,3,0,0,4,2,1,4,0,3,1,0,1,1,4
17829,1,5,3,0,1,0,0,2,3,2,1,3,1,2,4,0,3,4,3
17830,1,0,2,0,0,1,0,0,0,2,2,4,3,0,0,0,1,4,3
17831,1,0,0,0,4,1,1,2,0,1,1,1,1,3,4,0,1,4,5
17832,0,0,2,0,0,3,0,2,0,3,4,2,5,4,0,4,0,1,4
17833,1,5,3,0,3,0,5,3,0,2,1,5,0,3,3,0,0,5,4
17834,1,0,1,0,5,5,0,0,0,4,3,5,0,0,2,0,1,1,5
17835,1,1,5,0,3,1,1,5,1,3,5,4,0,4,5,0,1,2,5
17836,1,5,4,0,0,2,0,3,1,1,5,5,0,5,0,0,2,5,3
17837,1,4,4,0,2,5,3,1,1,1,5,5,0,2,3,0,1,2,5
17838,1,0,3,0,0,0,0,0,3,0,4,4,0,3,5,0,1,2,0
17839,1,0,4,0,5,4,0,0,2,3,1,4,0,3,4,0,1,3,0
17840,1,2,5,0,5,3,0,3,3,1,4,5,0,3,0,0,0,2,1
17842,1,1,2,0,0,2,0,0,5,5,0,1,0,3,0,0,4,3,3
17843,1,3,1,0,5,0,5,4,1,0,0,2,1,1,0,3,4,1,4
17844,3,4,0,0,3,4,0,3,5,4,3,5,0,5,5,0,4,5,0
17845,1,0,0,0,4,5,0,0,0,5,0,1,0,3,5,0,2,4,4
17846,1,0,3,0,0,3,0,0,4,2,1,2,0,5,5,0,3,2,4
17847,1,5,4,0,4,3,0,0,4,2,4,3,4,2,3,0,4,1,5
17848,1,1,0,0,3,4,1,3,5,2,3,0,2,1,1,0,4,5,4
17849,3,0,5,0,4,5,0,0,3,3,4,3,0,3,0,0,1,4,1
17850,1,0,0,0,4,0,0,0,1,0,1,2,0,3,4,0,1,5,2
17851,1,5,3,0,4,3,0,0,3,4,1,5,0,3,2,1,0,1,1
17852,1,5,2,0,5,2,5,1,4,0,1,2,0,2,0,5,3,2,4
17853,4,3,2,1,2,3,0,4,0,0,3,3,4,1,2,2,1,1,0
17854,1,0,0,0,2,3,0,0,0,2,0,1,0,2,2,0,1,1,2
17855,0,0,1,0,0,3,0,0,5,5,1,4,1,2,5,0,2,5,3
17856,1,0,2,0,1,3,0,3,2,2,4,3,0,3,5,0,2,2,0
17857,1,0,2,0,3,2,0,3,2,0,1,5,0,5,5,0,1,0,2
17858,5,1,0,5,0,3,4,5,2,4,2,0,2,2,5,5,2,1,1
17859,1,3,3,0,4,1,0,0,2,3,1,2,0,3,4,0,2,0,4
17860,1,0,1,0,0,5,0,0,1,1,0,2,0,3,0,0,1,0,3
17861,1,0,1,0,4,0,0,0,0,1,5,0,0,3,5,0,1,5,5
17862,1,1,4,0,2,4,0,3,2,4,5,5,0,1,0,0,0,0,5
17863,2,4,0,0,3,4,0,5,3,0,3,3,5,4,2,0,3,2,4
17864,1,1,1,0,3,5,0,0,4,3,1,4,1,2,0,3,4,5,1
17865,1,3,2,0,1,5,4,0,5,2,0,1,5,2,2,3,4,3,4
17866,1,0,0,0,2,3,0,0,1,5,5,4,0,1,4,0,5,2,5
17867,4,4,4,1,2,3,0,3,1,2,3,1,0,4,5,0,0,1,2
17868,1,1,3,0,1,4,0,5,3,4,3,3,0,5,1,0,3,2,0
17869,1,2,1,0,3,3,2,2,3,4,3,5,2,1,0,2,3,1,0
17870,2,4,4,0,0,3,0,0,0,4,0,2,3,2,0,4,2,1,2
17871,3,4,4,0,4,3,0,0,0,5,0,1,0,2,2,0,5,1,0
17872,1,0,1,0,2,5,0,3,4,1,1,5,0,4,5,0,1,5,2
17873,1,1,3,0,1,4,3,0,0,4,3,5,0,3,4,0,2,5,0
17874,1,3,5,0,3,0,0,0,4,5,4,3,2,3,0,0,2,2,5
17875,1,0,2,0,2,0,0,3,0,5,4,3,1,5,1,0,1,2,1
17876,1,2,1,0,5,3,0,2,0,4,3,4,1,2,0,0,1,5,4
17877,3,5,2,0,2,3,5,2,0,2,4,1,1,5,3,0,3,3,1
17878,1,1,5,0,4,3,0,0,4,4,1,3,0,2,1,0,1,1,5
17879,1,0,0,0,4,5,1,4,5,4,3,4,0,3,0,0,1,0,0
17880,1,0,2,0,4,5,0,3,5,5,4,5,0,0,2,0,4,2,5
17881,1,5,2,0,4,2,0,5,1,3,1,1,0,5,4,0,0,4,1
17882,1,2,1,1,1,1,0,0,0,1,4,2,4,3,0,0,1,0,1
17883,1,0,4,0,2,4,0,0,1,4,4,5,0,1,5,0,2,2,5
17884,1,4,5,0,4,3,0,0,0,4,3,1,3,3,4,0,1,1,2
17885,1,5,3,0,5,5,5,0,1,5,5,3,1,5,1,0,1,5,5
17886,1,5,1,0,3,5,0,4,3,5,1,4,0,0,1,2,3,1,0
17887,1,0,0,0,4,5,0,0,3,2,0,0,4,4,2,0,4,1,2
17888,1,0,3,0,4,5,0,0,1,5,2,3,0,0,5,0,1,3,5
17889,1,0,5,0,4,5,0,3,4,4,3,1,0,3,4,0,5,3,0
17890,1,2,1,0,5,4,0,0,0,5,2,1,0,1,3,0,3,5,2
