CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,전체_clust_id
16344,-1,1,0,-1,1,0,3
16345,2,-1,2,-2,1,0,1
16346,-1,1,-2,3,-2,0,2
16347,2,-1,2,-3,1,2,1
16348,1,-1,1,0,0,-1,0
16349,1,-1,1,1,-3,2,0
16350,-1,0,1,0,-2,2,4
16352,0,0,0,-1,0,1,4
16353,-1,2,-2,-1,1,1,3
16354,-2,1,-1,2,-2,1,2
16355,3,-2,-1,2,1,-3,0
16356,-1,1,-2,3,-3,2,2
16357,-2,1,1,-1,1,-1,3
16358,0,-3,1,-1,0,1,1
16359,1,-2,1,-2,1,-1,1
16360,-1,1,0,-1,1,-1,3
16361,-2,0,2,-2,0,0,3
16362,-1,1,0,-1,0,0,3
16363,0,0,0,0,0,0,4
16364,0,-2,2,0,-1,0,0
16365,-1,0,1,0,-1,0,4
16367,2,1,-2,1,-1,0,5
16368,-1,1,-1,1,0,0,2
16369,0,0,1,-1,0,0,4
16370,1,1,-3,1,0,0,5
16371,0,0,0,0,0,0,4
16372,0,1,0,-1,0,1,3
16373,-1,1,-1,0,0,1,3
16375,0,-2,-1,1,1,0,5
16376,2,-2,1,-1,-1,3,0
16377,-1,2,-2,1,0,0,2
16378,1,-1,0,0,1,-1,5
16379,-1,1,0,1,-1,1,4
16380,-1,0,2,-1,1,-2,3
16381,-1,1,1,-3,1,1,3
16382,0,-1,1,0,-1,2,4
16383,0,-2,2,1,-2,0,0
16384,-1,2,0,0,-1,2,4
16385,-1,0,-1,1,1,-3,5
16386,-1,1,-2,1,1,-2,2
16388,0,-2,0,1,0,-1,0
16389,-3,3,-1,0,0,-1,3
16390,0,-1,-1,2,1,-2,5
16391,-1,0,1,0,-1,1,4
16392,1,-2,0,1,-1,2,0
16393,-1,0,1,0,-2,1,4
16394,-1,1,0,-1,1,-1,3
16395,-2,2,0,0,-1,-1,3
16396,0,-1,1,0,-2,1,4
16397,0,0,1,-1,1,-1,1
16398,0,-1,1,-1,1,0,1
16399,-2,1,0,0,-1,1,4
16400,1,0,0,0,1,0,5
16401,-1,-1,1,1,1,-3,4
16402,-1,0,-1,2,-2,1,2
16403,1,-1,0,0,1,-1,5
16404,-1,0,1,-1,1,-1,3
16405,-3,1,1,-1,2,-1,3
16406,3,-2,2,0,-2,2,0
16407,-3,0,3,-2,1,-1,3
16408,-1,-2,2,-1,0,0,1
16409,0,2,-2,1,0,-1,2
16410,-2,2,-1,2,-1,-1,2
16411,0,1,-1,1,-1,0,2
16412,0,1,-1,1,-1,1,2
16413,1,-2,3,-2,0,2,1
16414,-1,-1,2,1,-2,0,4
16415,0,-1,1,0,-1,1,4
16416,1,-1,1,0,-1,1,0
16417,0,2,-3,2,-1,1,2
16418,0,1,-1,0,0,1,5
16419,1,-1,1,0,1,-2,1
16420,1,-1,1,0,-1,1,0
16421,-1,-1,0,0,0,0,4
16422,3,-3,3,-1,-2,0,0
16423,-1,1,0,-2,3,-3,3
16424,0,3,-3,2,-1,0,2
16425,0,1,-1,1,0,-1,5
16426,2,-1,1,-3,1,0,1
16427,0,-1,2,-2,3,-3,1
16428,2,-1,2,0,-3,2,0
16429,3,-2,1,0,0,-1,0
16430,-1,0,2,-2,2,-2,1
16431,0,1,0,0,-1,1,4
16432,-1,1,-2,2,-1,0,2
16433,-1,1,-1,0,0,1,3
16434,-2,0,2,-3,2,0,3
16435,-1,1,-1,1,0,-1,2
16436,-2,2,0,-1,-1,1,3
16437,1,0,-1,1,-1,0,5
16438,0,1,0,0,-2,1,4
16439,0,3,-2,2,-3,3,2
16440,-2,2,-2,2,-1,2,2
16441,0,-1,1,0,-2,2,4
16442,1,0,-2,2,-1,1,5
16443,0,0,-1,1,-1,0,4
16444,0,0,1,1,-2,0,4
16445,1,-1,0,1,-1,1,0
16446,-2,3,-1,-1,0,1,3
16447,2,0,-1,0,1,-1,5
16448,1,-2,1,0,-1,0,0
16449,-1,1,-2,3,-1,1,2
16450,2,-1,1,0,-1,1,0
16451,1,-2,3,-3,3,-3,1
16452,-3,2,0,0,-1,0,3
16453,-2,2,1,-1,-2,3,4
16454,-1,1,-1,1,-1,1,2
16455,-3,2,0,-2,1,0,3
16456,0,-2,2,-3,0,1,1
16457,3,-2,-1,3,-1,-2,0
16458,3,-2,1,0,1,-1,0
16459,1,-1,-1,1,-1,2,0
16460,1,-1,-1,0,0,1,5
16461,1,-2,2,0,0,-1,0
16463,2,-1,1,-1,-1,2,0
16464,3,-3,2,-1,0,1,1
16465,0,0,2,-3,1,2,1
16466,0,1,-2,1,0,-1,5
16467,-1,0,-2,1,1,0,5
16468,-2,-1,3,-2,1,-1,1
16469,-1,0,0,1,-1,1,4
16471,1,-1,0,0,1,0,5
16472,0,0,-2,0,1,2,5
16473,-1,2,-1,-1,3,-1,3
16474,1,1,-1,-1,3,-3,5
16475,1,-1,0,0,1,-1,5
16476,0,-1,1,0,0,-1,4
16477,1,0,-2,1,2,0,5
16478,0,1,0,-1,1,0,3
16479,1,0,-1,1,-1,-1,5
16480,-1,1,0,0,-1,1,4
16481,3,-1,0,0,-2,1,0
16482,0,2,-2,-1,1,1,3
16483,-1,0,1,-1,1,-1,3
16484,-1,3,-1,-1,2,-2,3
16485,0,0,1,0,-1,2,4
16486,1,0,-1,0,-1,3,5
16487,1,1,-1,-1,-1,1,5
16488,-1,1,-1,2,-2,0,2
16489,2,-2,1,-1,1,-1,1
16490,-1,0,-1,0,0,1,4
16491,-1,2,-1,-1,0,2,3
16492,-1,0,2,-3,2,-1,1
16493,-2,2,-1,2,-2,0,2
16494,-2,1,1,1,-2,0,4
16495,1,0,-1,0,0,1,5
16497,0,0,-1,2,0,-1,5
16498,-2,3,-2,1,1,-3,2
16499,1,2,-2,1,-1,1,2
16500,2,-1,0,0,1,-2,5
16501,2,-1,1,0,0,0,0
16502,0,1,0,-1,1,-1,3
16503,2,-1,2,-3,2,-2,1
16504,-1,0,0,1,-1,0,4
16505,2,-3,3,-3,3,-2,1
16506,1,-3,2,-2,3,-3,1
16507,0,0,0,0,-1,1,4
16508,1,0,-1,1,-2,2,4
16509,1,-1,1,0,-1,0,0
16510,1,0,-2,2,-1,0,5
16511,0,0,0,0,0,1,4
16512,1,1,0,0,0,-1,5
16513,1,0,2,-3,2,-1,1
16514,1,0,-1,1,1,-3,5
16515,-1,2,-1,0,-1,1,2
16516,-2,2,-2,2,-3,3,2
16517,1,0,0,-2,3,-1,1
16518,2,-3,2,-2,3,0,1
16519,1,-1,1,0,0,-1,0
16520,-1,1,-2,0,1,0,3
16521,0,-2,1,0,-1,1,0
16522,-1,1,0,-1,0,0,3
16523,1,0,0,-1,0,0,5
16524,2,-2,1,-2,2,-2,1
16525,1,-3,3,-1,0,-2,1
16526,2,-3,2,1,-3,3,0
16527,0,0,0,0,0,0,4
16528,0,1,0,-1,1,0,3
16530,2,0,-1,0,2,-3,5
16531,1,-1,1,0,-2,1,0
16532,-2,1,1,-3,2,1,3
16533,-3,0,3,-1,0,-1,3
16534,-1,1,0,-1,0,0,3
16535,0,0,-1,0,2,0,5
16536,1,-1,1,0,0,-1,0
16537,0,0,2,0,-3,1,4
16538,-3,2,0,1,-3,2,2
16539,-1,0,1,0,0,-1,4
16541,-1,0,1,0,-1,0,4
16542,1,0,0,-1,1,-2,5
16543,-3,0,3,0,-3,3,4
16544,-1,1,0,-1,1,-2,3
16545,1,-1,1,-1,1,-1,1
16546,-2,1,-1,1,-1,1,2
16547,-1,2,0,-1,2,-2,3
16548,0,-1,0,2,-3,3,4
16549,3,-1,-1,1,-1,1,0
16550,-3,3,0,-2,0,1,3
16551,1,-1,0,1,-2,3,0
16552,2,-1,-2,1,0,-1,5
16553,2,-2,3,-3,2,-1,1
16554,3,0,0,-3,1,0,1
16555,1,-1,1,0,-1,1,0
16556,-2,0,0,2,-3,3,4
16557,1,0,-1,1,-1,0,5
16558,1,1,0,0,0,-1,5
16559,-1,0,2,-3,3,0,1
16560,0,0,1,0,0,-1,4
16561,-1,1,0,-1,1,0,3
16562,0,1,-1,1,0,-1,5
16563,1,-1,0,0,1,-1,5
16564,0,-3,2,0,-2,1,0
16565,-1,1,-1,0,2,-3,3
16566,1,-2,0,0,1,0,0
16567,0,0,2,-2,0,1,1
16568,-2,-1,3,-2,0,-1,1
16569,1,0,0,-1,0,1,5
16570,0,-2,2,0,-1,0,0
16571,0,-1,0,0,1,-1,5
16572,0,0,0,1,-1,-1,4
16573,0,0,0,2,-1,-2,4
16574,1,0,1,-3,2,-2,1
16576,1,0,0,-1,1,-2,5
16577,-2,2,-1,1,-2,0,2
16578,0,1,-1,1,0,0,5
16579,-3,3,-3,2,-2,1,2
16580,2,-2,1,-2,3,-3,1
16581,-1,1,-2,2,-2,3,2
16582,1,-1,2,-2,1,-1,1
16583,1,0,-1,0,-1,0,5
16584,-1,2,-3,2,0,-1,2
16585,1,-1,1,-1,1,-1,1
16586,1,-2,2,-1,1,1,1
16587,0,0,0,0,0,1,4
16588,1,1,-2,0,0,1,5
16589,-1,1,-1,1,0,-1,2
16590,2,-3,1,0,0,1,0
16591,-1,1,-1,1,0,-1,2
16592,1,-3,0,1,1,-1,0
16593,0,0,-2,3,-1,-2,2
16594,-1,-1,0,-1,2,-1,3
16595,0,-1,0,0,0,1,4
16596,0,-1,0,1,-1,0,4
16597,0,-1,0,1,0,-1,4
16598,0,-1,0,0,2,-2,5
16599,2,-2,1,-1,1,-1,1
16601,0,0,-1,1,0,-1,5
16602,0,3,-1,-2,3,-2,3
16603,1,-1,0,2,-3,3,0
16604,-1,1,-2,1,-2,0,2
16605,1,1,-1,0,1,0,5
16606,2,-1,0,0,1,0,5
16607,1,-1,-1,3,-3,3,0
16608,2,-2,0,0,1,0,0
16609,1,-3,2,1,-2,0,0
16610,-1,2,-2,1,-1,1,2
16611,2,-1,1,-1,1,-1,1
16612,0,2,-1,-1,1,-1,3
16613,1,0,-2,1,1,0,5
16614,-1,0,2,-3,3,-2,1
16616,-1,1,-2,2,-2,3,2
16617,2,-3,3,-3,1,0,1
16618,0,-1,1,-2,2,-1,1
16619,3,-3,1,2,-2,1,0
16620,0,1,-1,1,0,-1,5
16621,2,-2,0,1,-1,1,0
16622,-1,2,-1,0,1,-1,3
16623,2,-3,2,-2,3,0,1
16624,-1,0,2,-2,-1,2,4
16625,0,-1,1,-1,1,-1,1
16626,2,-2,0,1,-1,0,0
16627,1,-1,-1,3,-2,0,0
16628,-1,3,-2,1,-1,0,2
16629,-2,1,-1,-1,3,0,3
16630,2,-2,1,-1,1,-1,1
16631,1,2,-2,1,-1,1,2
16632,-1,1,0,-1,0,2,3
16633,-1,1,-1,1,0,-1,2
16634,1,-2,2,1,-2,0,0
16635,2,-1,-1,0,1,-2,5
16636,-2,2,-1,-2,2,-2,3
16637,-2,3,-3,2,-2,1,2
16638,0,0,-1,1,0,-1,5
16639,1,-3,1,1,-1,0,0
16640,-1,2,-3,0,1,1,2
16641,0,0,0,-1,1,-1,3
16643,1,0,-1,1,0,0,5
16644,1,-1,1,-1,1,0,1
16645,0,0,-1,1,-1,3,4
16646,-1,1,-1,0,1,-1,3
16647,0,0,2,-3,2,0,1
16648,-1,0,0,1,-1,0,4
16649,-1,0,0,1,0,-1,4
16650,-1,2,-2,1,-1,2,2
16651,1,-1,1,0,-1,0,0
16652,-1,1,0,0,-1,1,4
16653,2,-3,3,-2,0,1,1
16654,-1,-1,1,-2,2,0,1
16655,-2,2,-1,1,-1,0,2
16656,-2,2,1,-2,1,-2,3
16657,-1,1,0,0,-2,2,4
16658,1,-1,1,-1,1,0,1
16659,-1,0,1,0,0,0,4
16660,-1,3,-1,1,-3,3,2
16661,1,0,-1,1,0,0,5
16663,3,-1,-1,0,1,-1,5
16665,2,1,-2,0,1,-1,5
16666,2,-1,-2,1,1,-2,5
16667,3,-1,-1,1,-2,3,0
16668,1,1,-1,-1,0,3,5
16669,-1,2,0,-1,1,-1,3
16670,-1,1,0,0,-1,1,4
16671,-1,0,0,2,-2,0,4
16672,1,-1,-2,3,-3,0,0
16673,-3,2,1,-3,1,-1,3
16674,1,-1,1,-1,2,-2,1
16675,1,-2,2,0,0,-1,0
16676,3,-2,0,2,0,-3,0
16677,1,-1,0,1,0,-1,0
16678,-1,-2,3,-2,2,-1,1
16679,2,-2,1,1,-3,0,0
16680,-2,1,-1,2,-2,1,2
16681,2,-1,1,-3,0,3,1
16682,-1,0,1,0,-1,1,4
16683,1,-3,3,0,-2,0,0
16684,-1,-1,-1,2,0,-1,4
16685,0,1,0,0,-1,1,4
16686,1,-1,0,1,0,-1,0
16687,0,0,1,0,-1,1,4
16688,0,-1,0,1,-1,1,4
16689,-2,1,-2,2,-1,-1,2
16690,-1,0,-1,2,1,-2,5
16691,0,1,-2,2,-1,-1,2
16692,2,-1,1,-2,2,-1,1
16693,-3,2,-1,0,-1,0,2
16694,0,0,0,0,-1,1,4
16695,0,0,0,1,0,-2,4
16696,3,-3,1,2,-1,0,0
16697,-3,1,0,2,-3,3,2
16698,0,0,-3,3,-1,-1,2
16699,-2,0,0,2,-1,-1,4
16700,0,1,-1,-1,0,0,3
16701,0,0,0,-1,0,-1,4
16702,1,1,-3,2,0,-1,5
16703,2,-2,3,-1,-1,0,1
16704,2,-1,0,1,0,-1,0
16705,3,-2,0,1,1,-3,0
16706,0,-2,1,-1,1,-2,1
16707,0,1,-1,-1,1,0,3
16709,0,2,-2,1,0,0,2
16710,0,0,2,-1,0,0,1
16711,1,0,-2,3,-3,2,2
16712,0,3,-2,1,0,-1,2
16713,-1,2,0,-1,1,-2,3
16714,0,-2,0,1,-1,0,0
16715,-1,1,-1,0,1,0,3
16717,-1,2,0,-2,0,0,3
16718,0,1,-1,1,-2,2,2
16719,0,-1,0,0,1,0,5
16720,0,1,-1,1,0,-2,5
16721,-1,2,-1,-1,1,2,3
16723,0,0,-1,1,-1,-1,4
16724,2,0,-3,2,-1,0,5
16725,0,1,1,-2,1,0,3
16726,-2,2,1,0,-1,-1,3
16727,-1,1,0,0,-1,-1,4
16728,1,0,-1,2,-2,0,4
16729,-2,-1,2,-1,1,0,1
16730,1,-2,2,-1,1,-1,1
16731,-1,-2,2,0,1,-1,1
16732,1,-1,0,0,0,1,5
16733,1,0,-1,0,0,2,5
16734,-1,1,-1,1,-1,1,2
16735,-1,-1,0,1,0,-1,4
16736,2,-2,1,-1,1,0,1
16737,-1,0,1,-1,0,1,3
16739,-2,2,-2,0,3,0,3
16740,2,-1,1,-2,3,-3,1
16741,-1,1,-2,0,2,-1,3
16742,-1,0,1,0,-1,0,4
16743,3,-3,2,-1,1,0,1
16744,3,-3,2,0,-1,-1,0
16745,0,1,-1,1,-1,0,2
16746,0,1,1,-2,0,1,3
16747,2,-2,2,0,-2,1,0
16748,-1,1,-1,0,0,0,3
16749,-2,2,1,-3,3,0,3
16750,0,-1,1,0,-1,0,4
16751,1,-1,0,-1,2,-2,1
16752,-1,1,0,-1,0,0,3
16753,-1,0,-1,3,-2,1,2
16754,-2,-1,2,-2,3,-2,1
16756,0,-2,2,-1,1,0,1
16757,-2,1,-2,0,1,2,3
16758,-1,1,0,-1,0,1,3
16759,1,-1,1,-2,1,1,1
16760,-1,2,1,-3,2,0,3
16761,-1,2,-2,1,0,-2,2
16762,-2,3,-1,1,-3,1,2
16763,0,1,-1,-1,3,-3,3
16764,1,1,-2,0,0,1,5
16765,2,-1,2,-3,1,-1,1
16766,-2,0,-1,1,1,-2,3
16767,2,0,-3,2,-1,2,5
16768,1,0,-1,1,0,0,5
16770,1,-1,1,0,-1,0,0
16771,-1,2,-1,-1,0,1,3
16772,-3,2,-1,1,1,-2,3
16773,1,-1,1,-1,-1,3,0
16774,0,1,-1,1,0,0,5
16775,-1,1,-3,2,0,-1,2
16776,0,1,1,-2,1,0,3
16777,1,-1,1,-1,0,-1,1
16778,0,-1,2,-3,1,0,1
16779,-1,-2,3,-1,-2,3,4
16780,1,1,-2,0,1,0,5
16781,2,-3,1,-1,3,-2,1
16782,1,-1,-2,2,-1,1,5
16783,1,0,-1,1,0,-1,5
16784,1,-1,1,-1,1,0,1
16785,1,0,-2,1,0,0,5
16786,1,0,-1,2,-3,1,4
16787,2,-2,-1,2,-1,1,0
16788,-3,3,-3,1,2,-2,2
16790,-1,2,-2,1,-2,2,2
16791,0,-1,0,1,-1,2,4
16792,2,-1,-1,3,-2,2,0
16793,0,1,-3,2,-1,0,2
16794,1,-2,3,-3,1,-1,1
16795,0,1,-1,1,-1,1,2
16796,0,0,0,2,-3,3,4
16797,0,0,-1,0,1,0,5
16798,-2,1,-1,1,0,0,2
16799,0,-3,2,-2,3,-2,1
16800,1,0,-2,2,-1,1,5
16801,3,-2,-1,1,2,-3,5
16802,1,2,-1,-2,3,-1,3
16803,1,-1,0,0,1,-1,5
16804,-1,1,-1,1,-1,1,2
16805,-1,3,-1,-1,-1,2,3
16806,-1,1,0,-2,1,2,3
16807,0,0,-2,0,3,-3,5
16808,3,-1,1,-1,0,-1,1
16809,-2,0,3,-3,0,3,1
16810,-1,1,-1,1,-1,0,2
16811,1,0,-1,0,0,1,5
16812,-1,2,-3,2,0,0,2
16813,-1,0,1,-1,1,0,3
16814,1,-1,0,2,-3,3,0
16815,-1,1,0,-1,1,0,3
16816,0,-1,1,0,0,-1,4
16817,-2,1,-2,3,-2,1,2
16818,0,1,-2,2,1,-3,5
16819,2,1,-2,0,1,0,5
16820,0,1,-1,1,-1,1,2
16822,0,2,-2,1,1,-3,5
16824,0,1,-1,1,-1,1,2
16825,1,-2,-1,3,-3,3,0
16826,-1,1,-1,2,-1,-2,2
16827,1,0,0,-2,3,-3,1
16828,0,-1,1,0,0,-1,4
16829,-1,-1,2,-1,1,-1,1
16830,-3,2,1,-1,-1,-1,3
16831,0,0,-1,0,2,-3,5
16832,2,-1,0,-1,0,0,5
16833,-1,3,-2,2,-1,-1,2
16834,0,2,-2,0,0,0,5
16835,-1,1,0,0,-1,1,4
16836,-3,1,1,-1,1,-1,3
16838,0,1,0,-1,1,-2,3
16839,-2,1,-1,1,-1,0,2
16840,0,0,-1,1,-1,1,4
16841,-1,0,0,1,-1,1,4
16842,-2,2,-2,1,0,1,2
16843,-2,1,0,0,-1,1,4
16844,0,2,-1,-2,2,-1,3
16845,-1,2,-2,0,1,0,3
16846,0,-1,-1,1,0,0,5
16847,0,1,-1,1,1,-2,5
16848,0,1,-1,1,-1,1,2
16849,0,-1,0,2,-2,1,4
16850,-1,1,-1,-1,3,-2,3
16851,1,0,1,-2,1,-1,1
16852,0,-3,1,1,0,0,0
16853,-1,-1,2,-2,1,2,1
16854,0,1,-1,2,-3,2,2
16855,-1,-1,0,0,-1,1,4
16856,1,0,0,-1,0,1,5
16858,-2,1,0,-1,0,0,3
16859,2,-3,2,1,0,0,0
16860,-1,1,-1,1,-1,1,2
16861,2,-2,0,2,-3,2,0
16862,-1,0,2,-3,2,0,1
16863,0,-1,1,-2,2,-1,1
16864,-1,1,-1,1,-1,1,2
16865,3,0,-3,1,2,-2,5
16866,-3,3,0,-1,-2,2,3
16867,1,0,0,0,-1,1,4
16868,-1,1,0,-1,0,1,3
16869,2,-1,1,-2,2,-1,1
16870,1,-2,1,-1,-1,0,0
16871,-1,1,1,-3,0,2,3
16872,0,2,-2,0,-1,3,2
16873,-1,0,1,0,-1,0,4
16874,3,-1,0,0,-1,0,0
16875,2,-1,1,-1,-1,1,0
16876,-1,0,2,-2,1,-1,1
16877,2,-3,2,-2,3,-1,1
16878,0,-1,0,0,2,-2,5
16879,1,-1,1,-2,3,-3,1
16880,1,-1,0,1,0,-1,0
16881,0,0,-1,0,1,0,5
16882,1,-1,1,0,-1,0,0
16883,0,1,-1,1,-1,1,2
16884,-1,1,0,1,-2,1,4
16885,0,0,-1,1,-1,1,4
16886,1,-1,0,2,-2,1,0
16887,0,0,0,1,1,-1,5
16888,1,0,-1,1,0,-1,5
16889,2,-2,0,2,-3,1,0
16890,1,1,-2,3,-3,0,2
16891,0,-1,0,1,0,-1,4
16892,-1,3,-2,1,-1,0,2
16893,0,1,0,0,0,-1,4
16894,-1,1,-2,2,-1,0,2
16895,1,-1,2,-2,0,0,1
16896,0,-1,0,-2,2,-1,1
16897,2,-1,0,2,-3,3,0
16898,0,-2,-1,3,0,-3,0
16899,2,-2,2,0,-1,0,0
16900,-1,1,-1,0,1,0,3
16901,-1,1,-1,2,-2,2,2
16902,-1,0,2,0,-1,1,4
16903,1,-2,2,-1,1,0,1
16904,-1,0,0,0,0,1,4
16905,1,0,0,-1,0,1,5
16906,1,-2,1,0,-1,1,0
16907,0,0,-1,1,0,0,5
16908,-2,0,3,0,-1,-1,4
16909,-1,1,0,-1,0,1,3
16910,2,-3,2,1,-3,2,0
16911,-1,0,0,2,-2,1,4
16912,-1,1,0,0,-1,1,4
16913,1,1,-1,0,-1,3,5
16914,1,0,-1,1,-1,1,5
16915,-2,2,-1,2,-1,-2,2
16916,-1,1,-1,0,1,-1,3
16917,0,0,1,-1,1,-1,1
16918,-1,-1,3,-1,0,-1,1
16919,-2,0,1,-1,2,-3,3
16920,0,1,1,-2,1,-1,3
16921,2,-3,3,0,-1,-2,0
16922,1,-1,1,1,-1,-1,0
16923,1,1,-2,0,1,-1,5
16924,0,0,-1,1,-1,1,4
16925,0,0,1,-1,-1,2,4
16926,-2,2,0,-2,3,-3,3
16927,2,0,1,-2,2,-2,1
16928,0,-1,0,0,0,1,4
16929,0,1,0,-2,2,0,3
16930,1,0,-1,1,-1,1,5
16931,-1,3,-1,1,-2,-1,2
16932,1,-1,0,1,-2,1,0
16933,1,0,-2,1,-1,2,5
16934,2,-1,0,1,-1,0,0
16936,1,-2,3,-2,1,-1,1
16937,0,1,0,-1,2,-3,3
16938,-1,1,0,-2,2,1,3
16939,-2,1,0,-1,0,0,3
16940,-3,3,-2,2,-2,0,2
16941,2,-1,0,0,-1,1,0
16942,1,0,-1,1,-1,0,5
16943,3,-3,1,0,0,1,0
16944,2,1,-3,2,0,-1,5
16945,1,-1,0,0,0,0,5
16946,-1,0,1,-1,0,0,3
16947,2,0,-1,2,-2,0,0
16948,3,-3,2,1,-2,1,0
16949,0,-1,0,2,-2,0,4
16950,1,0,0,-1,1,0,5
16951,1,0,-1,1,0,0,5
16953,0,0,1,-1,1,-1,1
16954,-1,0,1,0,-2,2,4
16955,0,-1,0,0,-1,2,4
16956,1,0,-1,2,-3,0,4
16957,2,1,-3,0,3,-3,5
16958,-2,3,-1,-1,-1,3,3
16959,0,-1,1,2,0,-3,4
16960,-1,-2,3,-3,2,-2,1
16961,1,0,-2,2,-1,0,5
16962,-2,1,1,0,-1,2,4
16963,1,0,-1,1,0,-1,5
16964,-2,0,-1,2,0,0,2
16965,1,-1,1,-1,0,1,1
16966,1,-1,1,0,-1,2,0
16967,1,0,0,0,-2,3,4
16968,-1,0,0,0,0,-2,4
16969,0,1,1,-2,2,-2,3
16970,2,-1,-2,2,-1,2,5
16971,1,-2,1,-1,0,1,1
16972,-1,1,-1,2,-2,1,2
16973,0,2,-1,0,0,-1,5
16974,0,-1,2,-2,1,0,1
16975,-1,1,0,-1,1,0,3
16976,-2,2,-1,2,-2,1,2
16977,0,-2,3,-1,-1,1,1
16978,-1,0,1,0,1,-3,3
16979,2,-2,-1,2,0,-1,0
16980,0,2,-3,1,1,0,2
16981,1,0,-2,2,-1,1,5
16982,-1,1,-1,1,-2,0,2
16983,0,1,0,0,0,0,4
16984,-2,2,0,0,0,-2,3
16985,-2,0,1,-1,-1,1,4
16986,1,-1,1,-1,1,-1,1
16987,-3,1,0,1,0,1,3
16988,-1,0,-2,3,-1,-1,2
16989,1,-1,1,-1,1,-1,1
16990,-1,2,0,-2,2,-1,3
16991,-3,1,2,-1,-1,2,3
16993,0,0,0,0,-3,2,4
16994,1,2,-3,0,3,0,5
16995,0,1,-2,1,-1,1,2
16996,-2,1,-1,-1,1,2,3
16997,0,0,-1,3,-3,3,2
16998,0,1,0,-1,1,-1,3
16999,-1,2,-2,0,1,-1,3
17001,-1,1,-1,1,-1,0,2
17002,1,0,-1,2,-2,0,4
17003,-1,0,1,-1,0,0,3
17004,0,0,-1,1,-1,1,4
17005,-1,0,1,1,-3,2,4
17006,0,-1,0,0,0,1,4
17007,-3,1,0,0,1,0,3
17008,1,-2,2,-1,1,-1,1
17009,1,-1,2,-2,-1,1,1
17010,-2,1,0,0,-1,1,4
17011,-1,1,-1,1,-2,1,2
17012,0,0,-1,1,-1,1,4
17013,1,-1,1,-1,1,-1,1
17014,-2,2,0,0,-1,1,3
17015,-1,0,1,0,0,-2,4
17016,-2,0,2,-3,2,1,3
17017,-1,1,0,-2,1,2,3
17018,0,-1,0,1,-1,1,4
17019,0,0,-1,0,1,-1,5
17020,0,0,0,-1,1,-1,3
17021,1,0,-1,1,-1,1,5
17022,0,0,1,0,0,-1,4
17023,3,-2,-1,3,-1,-2,0
17024,1,-3,0,1,1,0,0
17025,0,1,-1,1,-1,1,2
17026,-1,0,0,0,0,2,4
17027,-2,0,1,-1,1,-2,3
17028,2,-3,1,2,-2,0,0
17029,-3,1,1,1,-1,0,4
17030,1,-1,1,-1,0,0,1
17031,-1,1,0,-1,0,1,3
17032,0,0,-1,2,-2,2,2
17033,-1,1,-1,1,-1,1,2
17034,-2,1,-1,0,2,-2,3
17035,0,-2,0,2,-3,1,0
17036,2,-2,1,0,0,-1,0
17037,-2,0,0,2,-1,-1,4
17038,-1,1,-2,0,3,-3,3
17039,-1,1,-1,1,-1,0,2
17040,-3,3,0,-2,0,1,3
17041,-1,1,-1,1,-1,1,2
17042,1,0,-2,2,0,-1,5
17043,2,-3,2,1,-3,0,0
17044,0,1,-1,0,1,-1,5
17045,0,-1,1,-1,1,-1,1
17046,1,1,-2,0,0,1,5
17047,2,0,-2,2,0,-1,5
17048,0,0,-1,1,0,1,5
17049,0,0,-1,0,1,-1,5
17050,0,0,0,-1,1,0,3
17051,0,0,-1,0,1,-1,5
17052,0,0,-1,2,-2,1,2
17053,3,-2,2,-2,0,0,1
17054,2,-2,-1,3,0,-3,0
17055,2,0,-1,1,-1,0,5
17056,-1,-1,2,-3,2,-2,1
17057,-1,1,-1,1,-1,1,2
17058,-1,1,-1,1,-2,2,2
17059,2,-1,-1,3,-3,3,0
17060,0,-1,-1,2,1,-3,5
17061,0,3,-1,-2,1,1,3
17063,0,-1,2,0,-1,0,4
17064,2,-1,2,-1,1,-2,1
17066,-1,1,-1,1,-1,0,2
17067,1,0,-1,2,-1,-1,5
17068,0,0,-1,1,-1,0,4
17069,-2,1,0,-2,3,-2,3
17070,3,-2,1,0,-1,1,0
17071,-2,1,-2,1,2,-2,3
17072,-1,-2,1,1,-1,1,4
17073,-1,1,-1,1,0,-1,2
17074,-1,0,1,0,0,-1,4
17075,1,0,-1,1,-1,0,5
17076,1,0,-2,2,1,-1,5
17077,0,1,-1,1,1,-2,5
17078,2,-1,-1,3,-2,-1,0
17079,2,-1,1,0,0,0,0
17080,-1,2,-1,-1,1,-1,3
17081,0,-1,0,0,2,-3,5
17082,2,1,0,-2,0,0,5
17083,-2,2,-1,-1,0,1,3
17084,-2,0,1,0,0,-2,4
17085,-2,1,0,-1,1,-1,3
17086,-3,2,0,1,-2,1,2
17087,0,0,2,-1,-2,2,4
17088,-1,1,-1,1,0,-1,2
17089,0,-1,-1,2,0,1,5
17090,-1,3,-3,3,-3,2,2
17091,2,-2,3,-2,0,2,1
17092,2,-2,1,-1,1,-1,1
17093,-3,3,0,-2,-1,0,3
17095,3,-3,3,-3,2,-2,1
17096,-1,0,1,-1,0,1,3
