CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,의류_이미용_중가_clust_id
17096,-3,-1,0,0,4,-3,3
17097,0,0,0,0,0,0,3
17098,-3,3,-3,-1,0,0,0
17099,0,0,0,0,4,-3,3
17100,1,-1,1,-2,2,-2,5
17101,1,1,-2,3,-3,-1,1
17102,-3,3,-3,3,-3,-1,4
17103,-3,-1,0,0,0,0,3
17104,0,0,0,4,-3,-1,1
17105,0,-1,0,0,0,4,3
17106,-1,4,-1,-2,-1,0,0
17107,1,2,-2,-1,3,-2,0
17108,0,-3,3,-3,0,-1,2
17111,-3,-1,0,0,0,0,3
17112,-1,1,-2,2,1,-3,3
17113,-3,-1,0,4,-3,-1,1
17114,3,-3,0,3,-2,-1,1
17115,4,-2,-1,3,-3,3,1
17116,-3,-1,0,0,4,-3,3
17117,0,0,0,0,0,0,3
17118,0,0,0,0,0,0,3
17119,1,-3,2,1,-1,-2,5
17120,0,1,-2,3,-3,-1,4
17121,0,0,0,4,-3,3,1
17122,0,4,-3,3,-3,-1,4
17124,0,0,0,0,4,-3,3
17125,0,0,0,0,0,4,3
17126,-3,1,1,-1,2,-2,3
17127,0,-3,1,-1,3,-3,5
17128,-1,-2,-1,4,0,-3,1
17129,-3,3,-2,-1,3,-2,0
17130,-3,1,1,-2,3,-1,0
17131,3,0,-1,-1,1,-2,5
17132,-2,1,-2,3,-3,3,4
17133,0,0,0,0,0,0,3
17134,1,-2,3,-3,3,-3,2
17135,-2,-1,0,3,-3,-1,1
17136,0,-1,-1,0,0,0,3
17138,4,-3,-1,0,0,0,5
17139,2,-2,3,-3,2,-2,5
17140,0,4,-2,1,-2,1,4
17141,0,-2,-1,4,-3,-1,1
17142,0,4,-3,-1,0,0,0
17143,0,0,0,0,0,0,3
17144,4,-3,-1,0,0,0,5
17145,3,-2,0,0,1,-2,5
17146,-1,-1,3,-2,2,-1,2
17147,0,-2,1,-2,3,-3,2
17148,-1,0,0,0,4,-2,3
17149,0,0,0,0,0,0,3
17150,0,-2,-1,-1,4,-2,3
17151,3,-2,-1,-1,0,0,5
17152,0,-3,2,-1,-1,3,2
17153,0,3,-3,3,-3,-1,4
17154,0,-1,0,0,4,-2,3
17155,3,-3,3,-1,-1,2,5
17156,-1,2,1,-2,-1,3,0
17157,0,0,0,4,-3,-1,1
17158,3,-3,3,-3,3,-3,5
17160,0,0,0,0,0,4,3
17161,3,-3,3,-3,3,-3,5
17162,0,4,-1,-2,0,-1,0
17163,0,0,4,-3,-1,4,2
17164,-1,4,-3,-1,0,0,0
17165,-2,-1,-1,4,-3,3,1
17166,0,-2,3,-3,3,-3,2
17167,1,2,-2,-1,0,0,0
17168,-3,-1,0,0,0,0,3
17169,4,0,-3,3,-3,-1,1
17170,2,-2,1,0,2,-1,5
17171,2,-2,-1,4,-3,-1,1
17172,0,0,0,0,0,0,3
17173,-3,-1,4,-3,-1,0,2
17174,0,-1,2,-2,-1,3,2
17175,0,0,0,0,0,0,3
17176,0,0,0,0,0,0,3
17177,0,0,0,0,0,0,3
17178,0,0,0,0,0,0,3
17180,3,-2,0,0,1,1,5
17181,0,3,0,-3,1,2,0
17182,-2,2,-2,3,-2,1,4
17183,0,-1,0,0,0,0,3
17184,0,0,0,0,0,0,3
17185,-1,-1,0,0,4,-3,3
17186,-1,0,0,4,0,-3,1
17187,0,0,3,-3,0,1,2
17188,0,0,0,0,0,0,3
17189,-1,0,0,0,0,0,3
17190,-1,3,-2,-1,3,-1,0
17191,0,0,0,0,4,-3,3
17192,0,0,0,0,0,0,3
17193,-1,0,0,4,-3,3,1
17194,0,0,0,0,0,0,3
17196,3,0,-1,-2,-1,0,5
17197,-1,-1,-1,3,-3,3,1
17198,0,1,0,2,-3,1,1
17199,3,-3,-1,0,4,-3,5
17200,0,0,0,0,4,-3,3
17201,-3,3,0,-3,0,3,0
17202,-3,3,-3,1,2,-1,0
17203,2,1,-2,-1,3,-3,3
17204,0,0,4,-3,3,-2,2
17205,1,2,-3,0,3,-1,0
17206,0,-1,4,-3,0,-1,2
17207,0,0,4,-3,-1,4,2
17209,-1,0,0,4,-1,0,1
17210,4,-3,-1,0,4,-1,5
17211,4,-3,3,-3,-1,0,5
17212,-2,1,-2,3,-1,0,4
17213,3,0,-3,3,-2,-1,1
17214,2,-3,3,-3,0,3,5
17215,-3,0,0,0,3,-3,3
17216,3,-3,3,-3,3,-3,5
17217,1,-3,3,-1,-1,0,2
17218,-1,-1,0,0,4,-3,3
17219,2,1,-2,-1,3,-1,3
17220,3,-3,-1,0,0,0,5
17221,-1,-2,3,-3,-1,4,2
17222,-2,0,-1,3,-3,1,4
17223,1,-1,-1,4,0,-3,1
17224,1,1,0,-2,3,-2,3
17225,0,0,0,0,0,0,3
17226,2,0,-2,0,3,-2,3
17227,-1,3,-1,-1,2,-3,0
17228,0,0,0,0,0,0,3
17229,-2,1,-2,3,-3,0,4
17231,1,-3,1,2,0,-3,1
17232,-3,-1,0,0,4,-3,3
17233,-1,0,0,0,0,4,3
17234,0,0,3,-3,0,-1,2
17235,1,0,-2,1,1,0,3
17236,3,-3,-1,0,4,-3,5
17237,0,0,0,0,0,0,3
17238,2,-2,3,-3,3,-3,5
17239,0,0,0,0,0,0,3
17240,3,-3,0,-1,0,0,5
17241,3,-3,-1,4,-3,-1,1
17242,4,-1,-2,-1,0,4,5
17243,0,-3,-1,0,0,0,3
17244,3,-3,0,-1,0,0,5
17245,-3,3,-3,-1,0,0,0
17246,1,-2,2,0,-2,1,5
17247,-2,-1,1,1,-1,1,3
17248,-2,0,-1,0,4,-3,3
17249,0,0,0,0,0,0,3
17250,0,0,0,0,0,4,3
17251,-2,3,0,-3,1,0,0
17252,0,0,0,0,0,0,3
17253,3,-2,2,0,0,-3,5
17254,-3,-1,0,4,-1,1,1
17255,-3,-1,0,0,0,0,3
17256,4,-3,-1,0,0,0,5
17257,0,2,0,1,-3,3,4
17258,-3,3,-2,0,-1,3,0
17259,-3,-1,0,4,-3,-1,1
17260,4,-3,-1,4,-2,-1,1
17261,3,-3,3,0,-3,0,5
17262,1,0,-1,1,-1,1,1
17263,4,-1,-2,0,-1,0,5
17264,-1,1,-3,0,3,-3,0
17265,-3,2,-2,0,3,-3,0
17266,0,0,0,0,0,0,3
17267,0,0,0,0,0,0,3
17268,0,-1,-1,-1,0,3,3
17269,-3,3,-2,2,-3,0,4
17270,0,-2,2,1,-3,1,1
17271,-1,0,0,0,0,4,3
17272,0,0,0,0,0,0,3
17273,3,-1,-1,1,-1,1,1
17274,0,0,0,0,0,0,3
17275,0,4,-3,3,-3,-1,4
17276,0,0,3,-2,-1,-1,2
17278,-1,3,-3,-1,0,0,0
17279,4,-3,-1,0,0,0,5
17280,-1,3,-3,2,-2,3,4
17281,3,-3,-1,0,4,-3,5
17282,0,0,2,-1,-2,3,2
17283,0,0,4,-3,-1,0,2
17284,-1,2,-3,1,1,-1,0
17285,-3,-1,0,0,0,0,3
17286,0,0,0,0,0,0,3
17287,-1,0,0,0,-2,3,3
17288,0,0,0,0,0,0,3
17289,0,-1,-1,0,0,0,3
17290,3,-3,1,2,-3,2,1
17291,0,4,-3,-1,4,-3,0
17292,0,0,-2,-1,4,0,3
17293,-3,3,-3,0,3,-2,0
17294,0,-1,0,4,-2,-1,1
17295,-2,-1,0,3,-3,3,1
17296,-1,4,-3,3,-3,-1,4
17297,-1,0,-2,0,2,-1,3
17298,4,-3,-1,0,4,0,5
17299,0,-3,3,-1,-1,0,2
17300,3,-3,-1,4,-1,-2,1
17301,0,0,0,0,0,0,3
17302,0,0,0,0,0,0,3
17303,2,-1,1,0,-1,-1,5
17304,1,-2,3,0,-2,0,2
17305,0,4,-3,-1,0,0,0
17306,0,0,0,0,0,0,3
17307,-3,3,-3,-1,0,0,0
17308,2,-3,1,2,-1,-2,1
17309,-3,3,-1,-2,3,-2,0
17310,1,-1,0,2,-2,1,1
17311,-3,3,-3,-1,0,0,0
17312,0,0,0,0,0,0,3
17313,3,-3,-1,0,0,0,5
17314,0,0,0,4,-3,-1,1
17315,-2,0,-1,0,0,4,3
17316,-2,-1,-1,0,4,-3,3
17317,-1,-1,-1,-1,0,0,3
17318,-2,-1,3,-3,3,-2,2
17319,0,0,0,0,0,0,3
17320,0,4,-3,-1,0,0,0
17321,-2,0,2,-3,3,-2,2
17322,-3,3,-3,3,-2,1,4
17323,-1,4,-3,-1,0,0,0
17324,-2,3,-3,3,-2,0,4
17325,2,1,-3,3,-3,0,1
17326,0,-2,-1,1,2,-3,3
17327,4,-3,3,-3,3,-2,5
17328,4,-3,3,-2,-1,3,5
17329,0,0,4,-3,3,-3,2
17330,3,-1,-2,1,0,2,1
17331,0,0,0,0,0,0,3
17332,0,-3,-1,0,0,0,3
17333,1,-1,-1,0,4,-3,3
17334,-3,3,-3,3,0,0,4
17335,1,-2,3,-3,1,1,2
17336,0,4,-3,3,-3,-1,4
17337,0,-3,3,-3,-1,0,2
17338,4,-3,-1,0,0,0,5
17339,0,2,1,-2,-1,3,3
17340,-3,-1,0,0,0,0,3
17341,2,-1,-1,-1,0,0,5
17342,1,-3,3,-2,0,1,2
17343,-1,3,-2,-1,3,-2,0
17344,3,0,0,-2,-1,2,5
17345,0,-3,3,0,-3,2,2
17346,0,0,0,0,0,0,3
17347,-1,2,1,-2,1,-1,0
17348,0,-2,2,-2,-1,2,2
17349,-3,3,-3,2,-2,2,4
17350,0,-1,3,-3,-1,0,2
17351,4,-3,-1,0,0,0,5
17352,2,-2,-1,0,0,0,5
17353,0,4,-3,-1,0,0,0
17354,-1,0,2,-3,3,-3,2
17355,-3,-1,4,-3,3,-3,2
17356,-1,0,0,0,0,0,3
17358,0,-3,-1,4,-3,3,1
17359,0,0,0,0,0,0,3
17360,0,-1,0,0,0,0,3
17361,1,-1,-1,1,-1,0,1
17362,-3,3,-1,1,-3,3,4
17363,0,0,0,0,0,0,3
17364,2,-3,2,1,-3,1,1
17365,-1,2,-3,3,-3,0,4
17366,0,0,0,0,0,4,3
17367,-3,3,-3,0,-1,0,4
17368,0,4,-2,-1,-1,0,0
17369,-3,-1,0,0,0,0,3
17370,3,-3,-1,0,0,0,5
17371,0,0,0,0,0,0,3
17372,4,-3,3,-2,-1,3,5
17373,3,0,-2,-1,-1,0,5
17374,4,-1,0,0,0,-1,5
17375,0,0,0,0,0,0,3
17376,4,-3,3,-3,-1,4,5
17377,-3,3,-2,1,-2,3,4
17378,0,0,4,-3,-1,4,2
17379,2,-2,-1,4,0,-3,1
17380,0,3,-3,1,2,-1,0
17381,-3,0,-1,0,0,0,3
17383,-1,0,0,0,0,0,3
17384,4,-3,-1,0,0,0,5
17385,0,0,0,0,0,0,3
17386,3,0,-3,0,3,-2,3
17387,0,4,0,-1,-2,0,0
17388,0,0,0,0,0,0,3
17389,-3,0,3,-3,-1,0,2
17390,0,0,4,-1,-2,3,2
17391,0,0,0,4,-2,-1,1
17392,3,-2,0,0,2,-3,5
17393,-3,-1,0,0,0,0,3
17394,3,-2,-1,3,-1,-2,1
17395,0,0,4,-3,-1,0,2
17396,-1,-1,0,0,0,4,3
17397,-3,3,-3,3,-2,0,4
17398,-1,0,0,0,0,0,3
17399,0,0,0,0,0,4,3
17401,4,-1,0,0,-2,0,5
17402,0,0,0,0,0,0,3
17403,-3,3,0,-2,-1,1,0
17404,0,0,4,-3,-1,0,2
17405,4,-3,-1,4,0,-1,1
17406,-1,3,0,-3,-1,0,0
17407,-3,3,-3,3,-3,3,4
17408,-1,1,-2,3,-1,-1,4
17409,-1,0,-2,1,2,-2,3
17410,3,-3,2,0,-1,-1,5
17411,3,-3,-1,0,0,0,5
17412,0,0,0,0,0,0,3
17413,3,-2,1,-2,-1,4,5
17414,-1,-2,3,-2,1,-2,2
17415,-2,2,-1,1,-1,1,4
17416,-1,-1,-1,3,0,-3,1
17417,4,-3,-1,0,0,0,5
17418,-1,0,0,0,0,0,3
17419,0,0,4,-3,-1,0,2
17420,-1,-2,-1,0,0,4,3
17421,-3,-1,0,0,0,0,3
17422,-3,3,-1,-2,0,3,0
17423,0,1,-1,0,0,-1,3
17424,-3,-1,0,0,4,-3,3
17425,0,0,0,0,0,0,3
17426,0,0,0,0,0,4,3
17427,0,-3,-1,4,-3,-1,1
17428,-1,0,0,0,0,0,3
17429,4,-3,-1,0,0,0,5
17430,0,3,-3,0,-1,4,0
17431,0,0,0,0,0,0,3
17432,0,-1,-1,-1,0,0,3
17433,-3,-1,4,-3,-1,0,2
17434,-2,-1,0,3,0,-3,3
17435,0,-1,0,0,0,1,3
17436,4,-3,-1,0,0,0,5
17437,3,0,-3,-1,4,0,5
17438,-3,1,-1,3,-3,3,4
17439,-3,3,-3,3,0,-2,4
17440,-3,2,-2,3,-2,-1,4
17441,0,0,4,-3,3,-3,2
17442,4,-1,-2,-1,0,0,5
17443,-3,3,-3,3,-3,3,4
17444,-3,3,-3,-1,4,-3,0
17445,-3,0,0,-1,4,-1,3
17446,0,-2,3,-3,1,2,2
17447,-3,3,0,-3,3,-2,0
17448,-1,0,0,4,-3,-1,1
17449,-3,3,-3,3,0,-2,4
17450,-3,2,0,0,-1,0,0
17451,-1,0,0,0,0,0,3
17452,0,4,-3,3,-3,3,4
17453,0,0,0,0,0,0,3
17455,3,-3,-1,0,0,0,5
17456,0,4,-3,-1,4,0,0
17458,0,0,0,0,0,0,3
17459,0,0,0,4,-3,-1,1
17460,0,4,-3,3,0,-2,4
17461,0,3,-3,0,3,-1,0
17462,-1,-1,0,3,0,-2,1
17463,0,-2,3,-2,-1,2,2
17464,0,-1,-1,0,0,-1,3
17465,-3,-1,0,0,0,4,3
17466,0,0,4,-2,-1,-1,2
17467,0,-3,-1,0,4,-3,3
17468,0,0,0,0,0,0,3
17469,-3,-1,0,0,4,-3,3
17470,0,0,0,0,4,-3,3
17471,0,1,-1,-1,4,-3,3
17472,0,0,0,0,0,4,3
17473,3,-3,-1,0,0,0,5
17474,0,4,-3,3,-3,3,4
17475,0,3,-2,0,-1,3,0
17476,0,0,0,0,0,0,3
17477,3,-3,-1,4,-1,-2,1
17478,-1,0,-2,3,0,-3,4
17479,0,0,0,0,0,0,3
17480,0,0,0,0,0,0,3
17481,-3,2,-2,-1,0,0,0
17482,0,0,0,0,0,0,3
17483,-1,0,0,0,4,0,3
17484,0,0,-1,2,-3,2,1
17485,-2,0,3,-3,0,-1,2
17486,-3,-1,4,-3,-1,4,2
17487,2,-1,-1,-1,1,2,5
17488,0,0,0,4,-3,-1,1
17489,-3,2,0,-1,-1,3,0
17490,1,-3,2,0,-1,2,5
17491,-3,-1,0,0,0,4,3
17492,0,-1,3,-1,1,-2,2
17493,-1,-2,-1,0,0,0,3
17494,0,-1,0,0,4,-3,3
17495,0,0,0,0,0,0,3
17496,0,0,0,0,0,0,3
17497,3,-3,3,-3,-1,0,5
17498,-2,0,0,3,-2,0,4
17499,-2,-1,3,-1,-2,3,2
17500,-1,-1,0,-1,4,-3,3
17501,4,-1,1,0,-3,0,5
17502,0,3,-3,3,-2,1,4
17503,0,-3,0,3,-3,0,1
17504,3,-3,-1,0,0,0,5
17505,-1,-1,1,0,0,-2,3
17506,-3,-1,0,0,0,4,3
17507,0,-3,3,-3,-1,0,2
17508,-3,3,0,-3,3,-3,0
17509,-1,1,-2,0,-1,3,4
17510,4,-3,-1,0,0,0,5
17511,0,0,0,0,4,0,3
17512,0,-3,0,3,-3,-1,1
17513,0,3,-2,-1,3,-3,0
17514,0,-1,-1,1,-2,1,1
17515,-3,3,-3,-1,0,0,0
17516,0,3,-3,-1,4,-3,0
17517,-3,3,-1,-2,2,1,0
17518,4,-3,3,-3,3,-3,5
17519,0,0,0,0,0,0,3
17520,4,0,-3,3,-3,-1,1
17521,1,-3,1,1,0,-1,5
17522,-1,-1,3,0,-1,-2,2
17523,-3,0,-1,0,0,0,3
17524,-3,-1,0,0,0,0,3
17525,0,4,-3,-1,0,0,0
17527,-1,0,0,0,0,0,3
17528,1,1,1,-3,3,-3,3
17529,-2,3,-3,3,-1,-2,4
17530,1,-2,1,0,-1,0,5
17531,1,-1,1,-1,3,-3,3
17532,4,-3,-1,4,0,-3,1
17533,-1,-1,0,1,-2,2,1
17534,0,0,0,0,0,0,3
17535,2,0,-2,2,1,-3,3
17536,-2,0,-1,4,-1,0,4
17537,0,0,1,-2,0,2,2
17538,-1,-2,2,-2,3,-3,2
17539,0,0,0,0,0,0,3
17540,2,-3,1,-1,3,-1,5
17541,0,0,0,0,4,-3,3
17542,0,-2,1,2,-1,-2,1
17543,4,-3,0,3,-2,0,1
17544,0,-3,-1,0,4,-3,3
17545,-1,4,-3,-1,4,-3,0
17546,0,0,0,0,4,-3,3
17547,0,-3,3,-3,3,-3,2
17548,4,-3,-1,0,4,-3,5
17549,-3,2,-1,1,-2,3,4
17550,1,0,-1,3,-1,-1,1
17551,2,-3,3,-2,2,-1,5
17552,1,2,-3,3,-3,1,4
17553,-1,4,-2,1,0,-2,0
17554,0,0,-1,0,3,-2,3
17555,-2,-1,0,0,0,4,3
17556,-2,1,-1,0,1,0,3
17557,-1,-1,0,1,-2,0,1
17558,0,0,2,-3,2,-1,2
17559,0,-2,-1,3,-1,-1,1
17560,-1,-2,2,0,-2,1,2
17561,1,0,0,-1,0,0,3
17562,0,2,0,-2,2,-1,0
17563,2,-3,3,-3,3,-3,5
17564,-1,2,-1,1,-1,1,4
17565,3,-3,3,-2,-1,3,5
17566,0,1,-2,2,1,-3,3
17567,3,-3,3,-3,0,3,5
17568,-3,3,-1,-2,3,-3,0
17569,-2,-1,2,0,0,-1,2
17570,-2,1,-2,3,-3,3,4
17571,-1,0,1,-1,0,1,3
17572,0,1,0,-2,1,1,3
17573,-1,-2,2,0,0,-2,2
17574,-3,3,-3,3,-2,-1,4
17575,-2,2,-3,3,-2,1,4
17576,3,-2,0,1,-1,1,5
17577,2,-3,2,-1,1,-1,5
17578,-3,3,-3,-1,0,4,0
17579,-2,3,-3,1,1,0,0
17580,-2,1,-1,0,1,0,3
17581,-1,0,4,-3,3,-3,2
17582,3,-1,0,-1,1,0,5
17583,1,-1,1,-1,1,-2,3
17584,3,-3,3,-2,2,-3,5
17585,3,0,-2,-1,3,-2,5
17586,3,-1,-1,1,-2,3,1
17587,0,0,0,0,0,0,3
17588,1,-3,1,1,0,0,5
17589,-2,0,1,0,0,-2,3
17590,-3,0,3,-3,0,3,2
17591,-2,3,-3,3,-2,1,4
17592,0,0,4,-3,3,-3,2
17593,0,0,1,-2,3,-2,3
17594,0,0,0,4,-3,-1,1
17595,-1,-1,3,-2,1,-1,2
17596,-2,0,2,-3,1,1,2
17597,3,-3,2,0,-1,1,5
17598,3,-1,-2,3,-3,3,1
17599,0,-3,2,-2,3,-3,2
17600,-1,1,0,-1,0,1,3
17601,2,0,-1,0,2,-2,3
17602,1,-1,0,0,1,-1,3
17603,-3,-1,0,4,-3,-1,1
17604,-1,1,-1,1,-2,3,4
17605,-1,0,2,-3,0,3,2
17606,-1,1,0,-2,1,1,3
17607,-3,2,-1,1,1,-3,0
17608,2,-1,-1,3,-1,-1,1
17609,-1,0,1,0,0,-1,3
17610,1,0,-2,2,0,-1,1
17611,-3,-1,4,-3,-1,0,2
17612,3,-2,0,-1,0,3,5
17613,-1,-1,0,0,0,0,3
17614,3,-1,-1,-1,3,-3,5
17615,-3,3,-2,2,0,-3,4
17616,-2,-1,3,-3,3,-1,2
17617,2,-1,2,-3,2,-2,5
17618,0,1,0,-2,0,1,3
17619,0,3,-1,-2,-1,4,0
17620,2,-2,0,0,2,-2,5
17621,2,-3,3,-3,3,-2,5
17622,3,-3,2,0,-1,2,5
17623,0,-3,0,0,3,-3,3
17624,0,0,0,0,0,0,3
17625,3,-1,0,0,-1,1,5
17626,0,0,1,-3,-1,0,2
17627,-3,-1,0,0,0,0,3
17628,-3,-1,4,-3,-1,0,2
17629,2,-2,1,-2,3,-2,5
17630,0,3,-2,-1,-1,0,0
17631,1,0,-2,2,-1,1,1
17632,1,-2,-1,3,-1,1,1
17633,2,-2,0,1,-2,3,1
17634,-2,3,-2,0,-1,3,0
17635,0,0,0,0,0,0,3
17636,-1,-1,-1,4,-3,3,1
17637,-2,2,0,0,0,-1,0
17638,-2,2,0,-1,0,0,0
17639,3,-3,3,-2,1,0,5
17640,2,-1,0,0,-1,0,5
17641,0,-3,2,-2,3,-3,2
17642,0,0,0,0,0,4,3
17643,-2,-1,-1,0,0,0,3
17644,-1,0,4,-3,0,-1,2
17645,0,0,0,0,0,0,3
17646,0,-1,0,1,-2,3,1
17647,1,1,-1,1,-2,3,1
17648,0,-2,2,-2,3,-3,2
17649,-3,-1,0,0,0,0,3
17651,1,-3,3,-3,1,-1,2
17652,3,-3,-1,0,0,0,5
17653,0,-2,-1,-1,4,0,3
17654,-1,2,-1,0,1,-2,0
17655,-3,-1,0,4,0,-3,1
17656,-2,2,-2,0,3,-1,0
17657,0,0,0,4,-3,-1,1
17658,2,1,-1,-1,1,-1,3
17659,-3,2,-2,2,0,0,4
17660,0,-3,-1,0,0,0,3
17661,-2,3,-3,3,-3,3,4
17662,0,4,-3,-1,0,4,0
17663,-1,1,-2,3,-1,-2,4
17664,0,-1,3,0,-1,-1,2
17665,-3,-1,4,-3,-1,4,2
17666,0,0,0,0,0,0,3
17667,3,-2,-1,-1,0,0,5
17668,4,-3,-1,0,0,0,5
17669,0,0,0,0,0,0,3
17670,-3,1,2,-3,2,0,2
17671,3,-3,-1,4,-3,3,1
17672,3,-3,2,1,-2,-1,5
17673,-3,3,0,-3,-1,4,0
17674,0,0,0,0,0,0,3
17675,-3,3,-3,3,-3,-1,4
17676,3,-1,-1,1,-1,0,1
17677,1,1,0,-2,3,-2,3
17678,0,-1,-2,3,-1,-2,1
17679,0,0,0,0,0,0,3
17680,-1,4,0,-3,3,-2,0
17681,0,-3,0,3,-1,-2,1
17682,-2,0,-1,0,0,0,3
17683,0,-1,3,-3,-1,0,2
17684,0,-1,4,-2,0,-1,2
17685,-2,-1,2,0,-2,2,2
17686,0,-3,-1,4,0,-3,1
17687,3,-2,-1,2,-1,-1,1
17688,4,-3,-1,0,4,-3,5
17689,-1,0,0,0,0,0,3
17690,-1,-2,1,2,0,-2,3
17691,-3,-1,4,-3,-1,4,2
17693,0,0,3,-3,0,-1,2
17694,3,0,-3,1,1,-2,3
17695,-2,-1,-1,4,-3,2,1
17696,-2,-1,0,0,0,4,3
17697,-3,3,-3,-1,4,-1,0
17698,0,0,0,0,0,0,3
17699,2,-3,-1,0,0,0,5
17700,-1,3,-3,1,-1,3,4
17701,4,-3,-1,0,0,4,5
17702,0,0,0,0,0,0,3
17703,0,0,0,0,4,-3,3
17704,0,4,-3,-1,0,0,0
17705,-2,-1,-1,4,-3,0,1
17706,-3,3,-3,-1,0,0,0
17707,1,-2,2,-1,1,-1,5
17709,-3,3,-3,-1,0,4,0
17710,0,0,0,0,0,0,3
17711,0,0,0,0,0,4,3
17712,4,-3,-1,0,0,0,5
17713,0,0,0,0,0,0,3
17714,0,0,0,0,0,0,3
17715,-1,3,-1,-2,0,3,0
17716,-1,0,-1,4,-3,-1,1
17717,3,-3,-1,0,0,4,5
17718,-3,3,-3,3,0,-1,4
17719,1,-2,0,3,-2,-1,1
17720,0,0,0,4,-3,-1,1
17721,-1,-1,-1,0,3,-3,3
17722,-2,1,-1,3,-2,-1,4
17723,-3,3,-3,-1,4,0,0
17724,-2,-1,2,-2,3,-3,2
17725,-1,-1,4,-1,1,-3,2
17726,-2,3,-1,0,-2,2,4
17727,-1,1,-3,2,-2,-1,4
17728,3,-3,3,-3,1,1,5
17729,1,-3,0,3,0,-3,1
17730,0,-1,2,-1,-2,0,2
17731,-1,-1,0,4,-2,-1,1
17732,-3,-1,0,0,0,0,3
17733,-2,-1,3,-1,-2,0,2
17734,0,0,0,0,0,0,3
17735,-1,0,0,0,0,0,3
17736,0,-3,3,-3,3,-3,2
17737,1,0,-1,3,-3,3,1
17738,-1,0,0,0,0,4,3
17739,-1,4,-2,1,-2,-1,4
17740,3,-3,0,3,-3,3,1
17741,0,-1,0,0,0,0,3
17742,0,0,0,0,0,0,3
17743,-1,0,0,0,0,0,3
17744,3,-3,-1,0,0,0,5
17745,-1,0,4,-1,-2,3,2
17746,4,-3,-1,0,0,4,5
17747,-3,-1,4,-3,-1,0,2
17748,0,0,0,0,0,0,3
17749,3,-3,3,0,-2,-1,5
17750,0,0,0,0,0,0,3
17751,4,-3,-1,4,-3,-1,1
17752,3,-3,-1,0,0,0,5
17753,0,-3,2,-2,-1,4,2
17754,0,0,0,0,0,0,3
17755,4,-3,3,-3,-1,0,5
17756,-3,-1,0,4,-3,3,1
17757,-2,-1,-1,4,-3,0,1
17758,0,0,0,4,0,-3,1
17759,4,-3,-1,4,-3,3,1
17760,-1,4,-3,3,-3,-1,4
17761,0,-1,4,-3,3,-3,2
17762,-3,0,2,-2,-1,0,2
17763,4,-3,3,0,-3,-1,5
17764,-3,-1,0,4,-3,-1,1
17765,-1,2,-3,-1,4,0,0
17766,-1,0,0,0,4,0,3
17767,-2,-1,3,-3,-1,0,2
17768,0,-2,-1,3,-2,1,1
17769,-3,-1,0,0,0,4,3
17770,-3,3,0,-1,0,-1,0
17771,0,0,0,0,0,0,3
17772,-3,-1,4,-3,3,-3,2
17773,0,0,4,-2,1,0,2
17774,-1,0,4,-3,-1,0,2
17775,0,0,0,0,0,0,3
17776,0,0,0,0,4,-2,3
17777,2,-2,0,3,-2,2,1
17778,3,-2,1,-1,0,-1,5
17779,4,-3,-1,4,-3,-1,1
17780,-3,3,-3,1,0,2,4
17781,0,0,4,-3,-1,0,2
17782,0,4,-3,-1,4,-3,0
17783,4,-3,-1,4,-3,-1,1
17784,3,-3,-1,0,0,0,5
17785,0,4,-3,0,-1,0,0
17786,-1,0,0,0,0,0,3
17787,-3,-1,0,4,-3,0,1
17788,4,-3,-1,0,0,0,5
17789,0,0,0,0,0,0,3
17790,0,0,-3,3,-3,3,1
17791,-3,-1,4,-3,0,3,2
17792,-2,-1,0,3,-2,0,1
17793,4,-3,-1,0,0,0,5
17794,-3,3,0,-3,2,-2,0
17795,4,-3,-1,0,0,4,5
17796,0,-3,-1,0,4,-3,3
17797,0,-3,0,-1,4,-3,3
17798,-1,0,-1,0,4,-3,3
17799,-1,0,0,0,0,4,3
17800,0,-3,0,-1,0,4,3
17801,0,4,-3,2,-2,3,4
17802,2,-2,-1,4,-3,-1,1
17803,-3,-1,4,0,-3,3,2
17804,-1,4,-3,-1,0,4,0
17805,0,0,-1,0,0,0,3
17806,3,-1,-2,0,-1,4,5
17807,0,0,0,0,0,0,3
17808,-3,3,-3,1,2,-3,0
17809,0,4,-1,-2,-1,4,0
17810,-1,-2,3,-3,-1,4,2
17811,4,-3,-1,0,0,0,5
17812,0,-2,3,-3,-1,0,2
17813,-1,0,0,0,4,-3,3
17814,0,-1,0,4,-3,3,1
17815,1,-3,3,-3,3,-3,2
17816,0,0,0,0,0,0,3
17817,-1,0,0,0,0,0,3
17818,-3,2,-2,-1,4,-3,0
17819,3,-3,-1,0,0,0,5
17820,-1,0,0,4,-3,3,1
17821,4,-3,3,-3,-1,0,5
17822,0,4,0,-3,3,-1,0
17823,0,4,-3,3,0,-3,4
17824,0,0,0,0,0,0,3
17825,0,-1,-1,0,0,4,3
17826,3,-2,0,-1,0,0,5
17827,-1,4,-3,-1,0,0,0
17828,0,0,0,0,0,4,3
17829,0,-1,4,-2,-1,0,2
17830,0,4,-3,-1,4,-1,0
17831,-1,0,0,0,0,0,3
17832,-1,1,-1,3,-3,0,4
17833,-1,0,0,0,0,4,3
