CUSTNO,사치품_구매횟수 등급,일용품_구매횟수 등급,선매품_구매횟수 등급,사치품_구매액 등급,일용품_구매액 등급,선매품_구매액 등급,전체_구매횟수 등급,전체_구매액 등급
16444,11,2,5,11,5,7,7,2
16445,11,3,11,11,8,11,9,3
16446,10,5,5,10,5,5,6,5
16447,11,8,7,11,6,7,8,8
16448,10,2,6,10,2,6,5,2
16449,1,10,1,1,6,1,1,10
16450,5,5,4,10,8,5,7,5
16451,2,8,1,3,1,1,1,7
16452,3,8,2,2,3,3,3,8
16453,1,4,2,1,1,3,2,3
16454,11,1,10,11,5,10,8,1
16455,11,5,11,11,8,11,9,6
16456,5,10,5,5,10,5,10,10
16457,5,9,4,5,6,3,4,10
16458,4,10,4,4,10,5,7,10
16459,11,1,11,11,4,11,7,1
16460,11,1,10,11,3,10,6,1
16461,2,10,2,2,8,2,3,10
16463,11,5,10,11,7,8,9,5
16464,5,5,5,10,7,5,6,5
16465,5,5,6,5,6,4,5,5
16466,11,4,10,11,10,10,10,4
16467,10,4,6,4,6,5,6,4
16468,3,8,5,5,6,5,6,9
16469,11,2,9,11,8,10,9,2
16471,11,3,7,11,6,8,8,3
16472,11,8,10,11,8,10,9,9
16473,11,6,10,11,8,10,9,6
16474,11,8,5,11,10,7,10,9
16475,11,1,8,11,2,8,5,1
16476,1,9,3,2,7,4,4,9
16477,11,6,7,11,6,6,7,6
16478,11,6,8,11,3,7,6,6
16479,11,4,7,11,8,8,9,4
16480,11,6,10,11,10,10,10,6
16481,1,10,1,1,7,1,1,8
16482,11,4,8,11,10,8,10,4
16483,11,2,10,11,5,9,8,2
16484,5,6,4,4,2,4,3,5
16485,11,4,10,11,10,10,10,5
16486,10,7,8,10,10,7,10,8
16487,5,8,4,5,9,5,7,8
16488,11,2,10,11,6,9,8,2
16489,3,1,4,5,1,4,3,1
16490,10,9,6,10,10,7,10,10
16491,5,6,6,4,9,6,9,6
16492,10,3,7,10,5,7,7,3
16493,1,8,1,1,1,1,1,7
16494,5,4,4,3,1,3,3,4
16495,11,2,9,11,6,9,8,2
16497,11,1,8,11,3,7,6,1
16498,11,6,9,11,10,7,10,7
16499,3,6,1,2,4,1,2,5
16500,5,7,5,4,3,4,4,7
16501,11,1,10,11,1,9,4,1
16502,11,2,11,11,9,11,10,3
16503,11,1,4,11,2,3,3,1
16504,11,1,11,11,5,11,7,1
16505,3,7,3,1,5,3,3,7
16506,2,9,2,1,7,2,2,9
16507,10,2,8,5,6,8,8,2
16508,5,4,9,5,8,9,9,4
16509,11,1,7,11,4,7,6,1
16510,11,2,8,11,6,8,8,2
16511,11,4,11,11,7,11,9,4
16512,11,3,10,11,5,10,8,3
16513,4,10,4,4,7,3,3,10
16514,10,6,8,5,9,8,10,6
16515,11,1,10,11,1,9,4,1
16516,11,7,4,11,6,3,4,7
16517,11,5,6,11,3,8,6,5
16518,2,8,4,2,6,1,2,8
16519,11,1,9,11,1,8,4,1
16520,10,8,4,10,2,4,4,9
16521,11,2,7,11,8,9,9,2
16522,11,3,10,11,6,9,8,3
16523,10,2,4,10,4,6,6,2
16524,10,1,8,5,2,8,5,1
16525,11,6,8,11,8,7,9,6
16526,2,7,3,2,3,3,3,6
16527,11,2,9,11,9,8,10,2
16528,10,2,6,10,3,6,5,2
16530,11,7,8,11,10,7,10,7
16531,11,5,9,11,10,8,10,5
16532,2,9,3,2,1,3,2,9
16533,3,7,4,2,2,4,3,8
16534,11,4,7,11,10,8,10,4
16535,10,6,6,5,9,5,7,7
16536,10,4,3,5,8,5,6,3
16537,1,10,4,1,6,3,2,10
16538,1,6,2,1,1,1,1,5
16539,10,6,3,5,7,4,4,6
16541,11,4,7,11,8,8,9,4
16542,1,9,1,1,7,2,2,8
16543,11,10,7,11,10,7,10,10
16544,11,5,10,11,7,10,9,5
16545,11,6,9,11,10,9,10,6
16546,11,7,5,11,4,5,5,7
16547,1,7,2,2,4,2,2,7
16548,5,5,9,4,9,10,10,5
16549,1,10,1,1,7,1,1,9
16550,11,9,7,11,10,7,10,10
16551,11,3,7,11,10,8,10,3
16552,10,9,1,4,2,1,2,8
16553,11,4,10,11,1,9,3,4
16554,3,7,3,2,1,1,1,7
16555,11,5,9,11,7,8,9,5
16556,10,8,6,10,10,6,10,9
16557,4,6,3,5,3,4,4,6
16558,11,3,7,11,6,7,8,4
16559,4,7,4,4,4,3,3,7
16560,11,1,7,11,3,7,6,1
16561,11,3,7,11,10,7,10,3
16562,10,2,7,5,5,7,7,2
16563,11,2,10,11,7,9,9,2
16564,10,9,3,4,9,3,4,9
16565,1,10,3,1,8,1,1,10
16566,11,5,5,11,3,5,5,5
16567,11,1,6,11,1,6,4,1
16568,1,10,2,1,4,2,2,10
16569,11,1,9,11,2,9,5,1
16570,11,8,8,11,10,10,10,9
16571,11,3,9,11,8,9,9,3
16572,11,8,5,11,9,5,7,8
16573,11,3,10,11,10,10,10,3
16574,10,5,5,10,6,4,5,5
16576,11,1,11,11,4,11,7,1
16577,11,2,10,11,1,8,4,2
16578,11,4,8,11,6,9,8,4
16579,5,6,4,4,8,4,5,6
16580,2,10,2,3,10,3,5,10
16581,11,2,10,11,6,9,8,2
16582,5,7,7,4,9,7,9,7
16583,11,7,8,11,8,9,9,8
16584,5,1,3,3,1,3,2,1
16585,11,1,7,11,2,8,5,1
16586,5,3,9,4,3,8,6,3
16587,11,1,9,11,4,8,7,1
16588,11,4,7,11,7,7,8,4
16589,11,2,7,11,6,8,8,2
16590,11,3,6,11,6,6,7,3
16591,4,10,2,5,10,4,5,10
16592,11,3,6,11,10,6,10,3
16593,10,7,6,10,7,6,8,7
16594,11,3,10,11,7,9,9,3
16595,11,3,7,11,4,7,6,3
16596,11,2,4,11,5,6,7,2
16597,11,1,8,11,5,8,8,1
16598,11,7,6,11,5,8,7,7
16599,4,2,6,5,2,5,5,2
16601,11,3,9,11,6,10,8,3
16602,3,7,3,3,1,3,3,7
16603,11,2,11,11,8,11,9,2
16604,11,2,10,11,4,9,7,3
16605,10,6,9,4,9,7,9,7
16606,11,4,7,11,7,6,8,4
16607,4,8,4,4,9,4,6,8
16608,3,8,3,4,8,1,2,8
16609,11,6,7,11,6,8,8,6
16610,11,1,9,11,5,8,7,1
16611,11,8,10,11,10,10,10,8
16612,10,2,5,5,7,5,7,2
16613,10,5,6,5,8,8,9,6
16614,2,9,2,2,5,2,2,9
16616,11,4,11,11,10,11,10,4
16617,3,6,5,3,8,5,6,6
16618,11,2,8,11,8,8,9,2
16619,11,10,7,11,10,9,10,10
16620,11,3,7,11,4,6,6,3
16621,11,5,8,11,8,7,9,5
16622,11,1,7,11,3,7,6,1
16623,10,9,1,10,6,1,1,8
16624,3,6,3,2,3,1,2,6
16625,11,6,11,11,9,11,10,6
16626,11,3,9,11,7,10,9,4
16627,11,4,10,11,9,10,10,4
16628,4,10,1,3,9,2,3,10
16629,1,10,2,1,8,3,2,10
16630,3,8,2,4,9,5,7,7
16631,10,6,6,10,5,7,7,6
16632,11,1,9,11,5,7,7,1
16633,11,6,11,11,5,11,8,7
16634,2,10,3,3,8,3,4,10
16635,4,2,4,3,1,3,3,2
16636,2,3,3,1,3,2,2,3
16637,10,5,6,5,3,5,4,5
16638,11,4,11,11,4,11,7,4
16639,5,9,2,5,3,2,2,9
16640,11,7,5,11,8,6,8,8
16641,11,1,10,11,3,9,6,1
16643,11,2,7,11,1,8,5,2
16644,11,6,10,11,10,9,10,6
16645,10,10,10,5,10,8,10,10
16646,11,5,7,11,8,8,9,6
16647,11,8,8,11,9,8,10,9
16648,11,1,10,11,5,10,8,1
16649,11,6,8,11,8,9,9,6
16650,11,4,9,11,3,8,6,4
16651,11,7,11,11,9,11,10,8
16652,11,6,6,11,2,7,5,7
16653,3,2,6,3,5,6,6,2
16654,11,6,8,11,3,8,6,7
16655,11,1,7,11,5,8,7,1
16656,2,10,4,3,7,4,5,10
16657,11,5,11,11,5,11,8,6
16658,11,1,8,11,5,9,7,1
16659,11,4,9,11,1,8,4,4
16660,2,6,4,1,1,3,2,5
16661,11,5,6,11,5,8,7,5
16663,11,5,10,11,4,8,7,5
16665,11,5,10,11,5,10,8,5
16666,11,10,10,11,10,9,10,10
16667,1,10,2,2,6,2,2,10
16668,5,7,6,4,7,5,6,8
16669,4,9,2,4,7,2,3,9
16670,11,2,10,11,7,10,9,2
16671,11,4,7,11,9,9,10,4
16672,2,6,4,2,1,1,2,5
16673,11,7,7,11,4,6,6,8
16674,11,2,7,11,6,7,7,2
16675,11,6,9,11,5,9,8,6
16676,10,8,3,10,5,3,4,8
16677,10,2,5,10,4,6,6,2
16678,11,10,10,11,10,10,10,10
16679,1,8,2,1,1,1,1,7
16680,11,3,7,11,7,8,8,3
16681,11,10,6,11,10,6,10,10
16682,11,1,8,11,2,8,5,1
16683,11,3,10,11,4,9,7,3
16684,11,6,8,11,9,9,10,7
16685,11,1,10,11,9,10,10,1
16686,11,2,10,11,5,10,7,2
16687,11,3,11,11,3,11,7,3
16688,11,8,8,11,8,9,9,9
16689,11,7,7,11,7,7,8,7
16690,11,5,7,11,10,8,10,5
16691,11,3,6,11,5,7,7,3
16692,5,7,8,5,8,7,8,8
16693,11,7,9,11,6,9,8,8
16694,10,3,6,10,9,6,9,3
16695,11,2,6,11,2,5,5,2
16696,4,10,1,5,4,1,1,10
16697,2,9,3,2,3,2,2,9
16698,11,7,9,11,10,9,10,8
16699,4,4,3,4,5,4,4,4
16700,11,4,11,11,6,11,8,4
16701,11,1,4,11,2,5,5,1
16702,11,7,9,11,6,9,8,7
16703,4,8,3,3,10,5,7,8
16704,3,10,2,4,10,2,3,10
16705,5,10,3,5,2,2,3,10
16706,11,7,9,11,9,9,10,8
16707,10,3,6,10,5,6,7,3
16709,5,4,7,4,9,7,9,4
16710,11,6,9,11,6,9,8,7
16711,11,7,10,11,8,10,9,7
16712,11,3,10,11,2,8,5,3
16713,10,5,6,10,3,5,5,5
16714,11,10,8,11,10,9,10,10
16715,4,3,8,5,8,8,9,3
16717,11,5,9,11,10,10,10,5
16718,10,5,9,10,5,9,7,5
16719,11,1,9,11,2,10,5,1
16720,11,3,11,11,5,11,7,3
16721,1,8,2,2,3,1,2,7
16723,11,5,7,11,8,9,9,5
16724,10,7,5,5,8,5,6,7
16725,11,6,8,11,10,8,10,7
16726,11,4,9,11,9,9,10,5
16727,11,4,11,11,8,11,9,4
16728,10,4,9,5,6,9,8,4
16729,11,7,4,11,5,4,5,7
16730,11,1,9,11,1,8,4,1
16731,4,9,4,4,10,4,7,9
16732,10,1,6,10,8,7,9,1
16733,11,4,4,11,6,4,5,4
16734,11,2,11,11,8,11,9,2
16735,3,8,5,4,8,6,7,8
16736,11,4,10,11,6,9,8,4
16737,11,3,10,11,7,10,9,4
16739,3,10,1,4,6,2,3,9
16740,11,2,7,11,5,7,7,2
16741,11,4,10,11,9,10,10,5
16742,11,3,6,11,6,8,8,3
16743,3,1,6,3,2,5,4,1
16744,4,8,2,3,2,1,1,8
16745,11,2,10,11,7,10,9,2
16746,11,5,9,11,7,7,8,5
16747,5,1,8,5,1,7,3,1
16748,11,2,10,11,7,10,9,2
16749,3,9,3,3,5,3,3,9
16750,10,2,6,5,7,5,7,2
16751,11,4,8,11,7,7,9,5
16752,11,5,10,11,10,10,10,6
16753,11,3,9,11,8,9,9,3
16754,11,1,7,11,4,7,6,1
16756,11,4,8,11,3,10,7,4
16757,11,7,6,11,10,7,10,7
16758,11,1,10,11,3,8,6,1
16759,11,4,9,11,8,9,9,5
16760,10,5,8,5,10,8,10,5
16761,11,10,4,11,10,5,9,10
16762,4,10,6,5,10,6,10,10
16763,11,8,10,11,10,9,10,9
16764,10,1,7,10,8,7,9,1
16765,5,6,8,4,4,7,6,6
16766,11,4,8,11,7,8,9,4
16767,4,3,5,2,8,4,4,3
16768,11,2,8,11,5,9,8,2
16770,10,1,6,5,4,8,6,1
16771,11,1,9,11,5,8,8,1
16772,2,1,1,1,1,1,1,1
16773,11,4,11,11,10,11,10,4
16774,11,3,8,11,7,7,8,3
16775,5,9,5,5,10,5,9,10
16776,3,5,1,2,1,1,1,4
16777,10,4,7,5,3,6,5,4
16778,11,8,9,11,10,7,10,8
16779,5,8,2,4,6,3,4,8
16780,10,4,7,10,8,8,9,4
16781,5,7,5,5,5,4,4,7
16782,11,3,6,11,10,6,10,3
16783,11,6,7,11,9,7,10,7
16784,10,1,6,10,5,7,7,1
16785,3,9,3,3,8,3,3,9
16786,2,9,2,2,10,1,2,9
16787,10,6,6,5,10,7,10,7
16788,3,9,5,5,9,5,7,10
16790,11,7,7,11,4,8,6,8
16791,10,5,4,10,5,4,4,4
16792,3,8,5,4,3,4,4,8
16793,11,5,9,11,10,9,10,6
16794,5,10,5,5,7,4,5,10
16795,11,6,8,11,3,8,6,6
16796,4,4,6,3,8,5,6,4
16797,11,1,10,11,7,10,9,1
16798,10,5,6,10,7,6,8,5
16799,11,10,9,11,10,8,10,10
16800,5,3,4,5,1,4,3,3
16801,4,6,2,5,9,4,6,5
16802,11,8,7,11,8,7,9,9
16803,11,2,11,11,2,11,5,2
16804,11,1,5,11,1,6,4,1
16805,11,4,7,11,4,8,6,4
16806,11,2,10,11,4,7,6,2
16807,11,3,9,11,1,8,4,3
16808,11,2,5,11,7,6,7,2
16809,10,8,7,10,3,7,6,8
16810,11,1,8,11,5,8,7,1
16811,10,2,6,4,4,7,6,2
16812,4,1,5,2,1,4,3,1
16813,11,1,8,11,5,8,7,1
16814,5,5,5,5,4,4,5,5
16815,10,3,6,10,9,8,10,3
16816,11,3,6,11,10,7,10,3
16817,3,10,3,3,8,3,4,10
16818,10,8,5,10,10,6,9,9
16819,11,10,11,11,10,11,10,10
16820,11,6,11,11,10,11,10,6
16822,5,6,6,10,8,7,8,7
16824,11,2,10,11,7,10,9,3
16825,2,10,5,1,10,2,2,10
16826,11,2,5,11,7,6,8,2
16827,11,6,7,11,8,6,8,6
16828,11,3,11,11,10,11,10,3
16829,2,9,5,3,9,5,6,10
16830,10,8,4,5,1,2,2,8
16831,11,1,7,11,2,7,5,1
16832,11,3,8,11,9,8,10,3
16833,3,10,1,3,9,2,2,9
16834,10,1,7,4,1,5,4,1
16835,11,2,9,11,6,9,8,2
16836,4,9,5,10,10,6,10,10
16838,11,6,7,11,7,6,8,6
16839,11,5,10,11,5,10,8,6
16840,11,1,9,11,1,9,2,1
16841,11,3,11,11,6,11,8,3
16842,11,1,6,11,8,5,8,1
16843,11,5,8,11,5,8,8,6
16844,5,10,1,5,9,2,3,9
16845,11,2,8,11,9,7,10,2
16846,11,6,8,11,9,8,10,6
16847,5,5,4,5,7,4,5,4
16848,11,3,7,11,4,8,7,3
16849,11,7,9,11,7,10,9,8
16850,11,7,7,11,8,8,9,7
16851,10,8,4,10,10,5,8,9
16852,2,7,3,2,7,3,3,7
16853,3,9,1,2,10,2,2,8
16854,11,6,8,11,10,9,10,6
16855,11,6,10,11,8,10,9,6
16856,10,2,9,10,3,9,6,2
16858,11,1,8,11,1,8,3,1
16859,11,5,7,11,10,8,10,5
16860,11,5,8,11,8,8,9,5
16861,11,7,10,11,8,9,9,7
16862,11,3,10,11,3,10,6,3
16863,3,5,6,4,5,5,5,5
16864,11,7,7,11,10,6,9,8
16865,3,8,5,3,8,4,4,9
16866,11,1,11,11,4,11,7,1
16867,11,3,10,11,8,10,9,4
16868,11,5,10,11,10,10,10,5
16869,11,7,10,11,8,9,9,8
16870,11,7,8,11,9,9,9,8
16871,11,4,9,11,10,7,10,4
16872,11,10,3,11,1,3,3,10
16873,11,4,8,11,8,8,9,4
16874,10,6,6,10,8,6,8,6
16875,11,5,5,11,5,5,6,6
16876,2,7,1,2,1,2,1,7
16877,11,7,6,11,8,6,8,7
16878,4,2,10,3,2,9,5,2
16879,11,8,7,11,6,6,7,8
16880,11,5,7,11,6,8,8,6
16881,11,2,9,11,8,9,9,2
16882,11,1,10,11,3,10,6,1
16883,11,3,10,11,10,10,10,3
16884,5,6,2,5,7,3,4,6
16885,11,2,7,11,4,7,6,2
16886,4,7,3,5,2,3,3,7
16887,4,2,5,4,2,6,4,2
16888,11,1,8,11,3,8,6,1
16889,4,2,5,3,4,4,4,2
16890,3,6,4,3,4,4,4,6
16891,10,2,9,5,5,8,8,2
16892,3,10,2,4,8,2,3,10
16893,10,4,11,10,9,11,10,4
16894,11,9,8,11,9,8,10,10
16895,11,2,11,11,7,11,9,2
16896,4,8,4,3,8,5,6,9
16897,11,4,10,11,9,9,10,5
16898,11,8,10,11,6,6,7,8
16899,11,2,7,11,4,6,6,2
16900,11,4,10,11,7,9,9,4
16901,11,3,10,11,10,8,10,3
16902,4,9,4,4,3,1,2,10
16903,11,3,8,11,9,8,10,4
16904,11,3,9,11,6,9,8,3
16905,11,1,7,11,6,9,8,1
16906,11,9,11,11,10,11,10,10
16907,11,2,10,11,5,9,8,2
16908,11,7,8,11,4,7,7,8
16909,11,1,8,11,8,8,9,1
16910,10,4,5,5,6,5,6,4
16911,10,1,5,4,6,7,7,1
16912,11,1,10,11,6,10,8,1
16913,10,2,6,10,3,5,5,2
16914,11,2,7,11,6,7,8,2
16915,5,8,2,5,6,3,3,8
16916,11,7,9,11,4,10,7,8
16917,11,1,8,11,7,8,9,1
16918,11,2,6,11,5,6,7,2
16919,3,10,2,3,10,4,5,10
16920,11,3,9,11,5,10,7,3
16921,4,5,6,3,3,6,4,5
16922,11,2,9,11,6,9,8,2
16923,11,7,8,11,7,9,9,7
16924,11,2,9,11,9,10,10,3
16925,3,7,2,3,7,3,3,7
16926,1,9,2,2,10,3,3,9
16927,3,10,2,2,2,1,1,10
16928,11,3,8,11,9,8,10,3
16929,11,6,11,11,9,11,10,7
16930,11,1,7,11,4,7,7,1
16931,4,8,4,4,2,3,3,8
16932,11,6,9,11,10,9,10,6
16933,11,2,10,11,8,9,9,2
16934,11,4,9,11,10,7,10,4
16936,11,2,10,11,5,9,8,2
16937,4,2,6,5,2,4,4,2
16938,5,7,5,4,8,6,8,7
16939,5,9,5,5,8,5,7,9
16940,2,10,2,4,9,3,3,10
16941,11,7,10,11,7,10,9,8
16942,11,6,9,11,5,7,7,6
16943,10,2,6,10,3,4,4,2
16944,11,8,5,11,9,5,8,8
16945,11,3,8,11,9,8,10,4
16946,10,2,9,10,6,9,8,2
16947,10,2,5,10,8,6,8,2
16948,4,10,1,3,5,2,2,9
16949,11,1,5,11,1,6,4,1
16950,11,5,7,11,10,8,10,5
16951,11,4,11,11,9,11,10,4
16953,11,3,10,11,3,9,6,3
16954,5,8,6,4,8,6,8,9
16955,5,9,2,5,8,3,4,9
16956,11,1,8,11,3,7,6,1
16957,11,10,8,11,10,6,10,10
16958,5,6,9,10,6,9,8,6
16959,10,5,8,4,7,9,8,6
16960,11,6,5,11,5,6,7,6
16961,11,6,7,11,7,9,9,6
16962,1,8,2,3,7,3,4,7
16963,11,2,7,11,3,6,5,2
16964,11,8,5,11,3,5,5,8
16965,11,8,9,11,8,8,9,8
16966,11,5,7,11,9,6,9,5
16967,11,1,8,11,7,6,8,1
16968,11,3,5,11,9,5,7,3
16969,11,5,8,11,8,7,9,5
16970,11,6,9,11,10,8,10,7
16971,11,5,11,11,10,11,10,5
16972,11,5,10,11,8,10,9,6
16973,4,8,3,5,10,3,4,8
16974,11,6,6,11,6,6,7,6
16975,4,1,4,4,3,4,4,1
16976,11,7,7,11,10,6,10,7
16977,4,10,4,5,5,3,4,10
16978,4,5,6,5,6,8,8,5
16979,11,7,6,11,9,6,9,8
16980,11,6,7,11,10,7,10,6
16981,11,3,10,11,8,9,9,4
16982,10,6,7,10,1,6,2,7
16983,11,2,10,11,2,10,5,2
16984,10,9,1,10,6,1,2,9
16985,11,8,6,11,10,6,10,9
16986,11,2,9,11,4,8,7,2
16987,3,8,3,2,9,4,4,8
16988,5,10,2,5,9,4,5,10
16989,4,7,1,4,3,1,2,5
16990,2,7,1,2,4,2,2,6
16991,1,8,5,1,8,4,2,9
16993,5,9,7,4,1,6,3,10
16994,3,8,2,4,7,3,4,7
16995,11,7,10,11,10,9,10,7
16996,2,6,3,2,1,3,3,5
16997,10,7,7,10,8,7,8,8
16998,11,1,10,11,5,10,7,1
16999,5,1,6,10,3,6,6,1
17001,11,2,6,11,4,7,6,2
17002,11,6,11,11,7,11,9,6
17003,3,7,4,3,2,3,3,8
17004,11,1,11,11,4,11,7,1
17005,5,1,9,5,1,9,4,1
17006,11,2,7,11,6,7,8,2
17007,3,10,2,4,3,1,2,10
17008,11,6,10,11,9,10,10,6
17009,5,3,5,4,4,4,4,3
17010,1,7,2,1,2,2,2,6
17011,11,4,11,11,10,11,10,4
17012,11,5,7,11,9,8,10,6
17013,11,1,10,11,3,9,6,1
17014,11,6,11,11,10,11,10,6
17015,10,6,8,5,4,8,7,7
17016,3,9,4,4,5,3,4,9
17017,11,5,10,11,10,9,10,5
17018,11,1,9,11,1,9,3,1
17019,11,1,7,11,2,7,5,1
17020,11,4,6,11,6,8,8,4
17021,10,3,6,5,3,6,5,3
17022,11,7,11,11,10,11,10,7
17023,5,4,5,3,3,6,5,4
17024,11,7,3,11,6,1,2,7
17025,11,3,4,11,1,5,4,3
17026,1,10,1,2,5,2,2,9
17027,10,7,4,4,6,4,5,7
17028,3,6,2,5,9,4,6,6
17029,11,6,7,11,3,7,6,6
17030,11,1,11,11,5,11,8,2
17031,11,4,9,11,6,9,8,4
17032,11,2,9,11,3,8,6,3
17033,11,1,11,11,3,11,6,1
17034,10,3,10,5,7,9,9,3
17035,11,5,5,11,4,4,5,5
17036,3,2,4,4,1,3,2,2
17037,1,8,1,2,6,2,2,7
17038,3,7,3,2,3,3,3,7
17039,11,1,7,11,3,8,6,1
17040,5,6,7,5,10,7,10,7
17041,11,1,8,11,3,9,6,1
17042,4,9,6,5,9,8,9,9
17043,2,5,1,1,4,2,1,4
17044,11,5,7,11,8,8,9,5
17045,10,2,8,10,5,8,8,2
17046,4,5,3,2,2,3,3,5
17047,11,6,9,11,9,10,10,6
17048,11,8,10,11,10,10,10,8
17049,11,5,8,11,4,9,7,5
17050,10,3,5,10,2,5,4,3
17051,11,5,11,11,10,11,10,5
17052,11,8,10,11,5,9,8,8
17053,5,3,4,5,5,5,6,3
17054,4,10,5,5,10,5,9,10
17055,10,4,6,10,8,5,8,4
17056,10,10,6,5,10,5,10,10
17057,11,4,7,11,3,6,6,4
17058,11,1,8,11,1,9,4,1
17059,2,5,1,2,1,1,1,3
17060,2,7,4,3,4,4,4,7
17061,4,8,5,3,8,4,5,8
17063,11,1,10,11,10,7,10,1
17064,4,8,2,5,6,3,4,8
17066,11,7,10,11,9,10,10,7
17067,4,8,1,2,6,1,2,7
17068,11,3,9,11,9,10,10,3
17069,5,3,4,4,2,4,4,3
17070,3,6,3,4,7,4,5,6
17071,11,8,10,11,10,9,10,9
17072,11,6,5,11,1,5,3,6
17073,11,7,9,11,9,9,10,8
17074,3,8,5,4,4,5,5,9
17075,11,4,10,11,3,10,6,4
17076,11,7,9,11,10,9,10,7
17077,11,3,8,11,4,8,6,3
17078,11,4,9,11,5,6,7,5
17079,11,4,8,11,9,8,10,4
17080,3,9,4,3,4,4,4,10
17081,11,5,9,11,10,8,10,6
17082,11,7,8,11,8,8,9,7
17083,11,3,8,11,8,7,9,3
17084,5,8,6,10,9,6,9,9
17085,5,10,5,10,10,5,10,10
17086,4,10,1,4,10,2,3,8
17087,2,10,2,3,9,3,3,10
17088,11,3,11,11,7,11,9,3
17089,2,9,2,3,6,2,3,9
17090,10,10,6,10,10,7,10,10
17091,3,9,4,2,2,2,2,9
17092,4,3,4,5,1,4,3,3
17093,10,7,7,5,9,7,9,8
17095,1,7,2,2,4,2,2,6
17096,11,1,9,11,4,9,7,1
17097,11,4,11,11,10,11,10,5
17098,11,8,8,11,9,7,9,9
17099,11,1,11,11,6,11,8,1
17100,3,10,3,4,10,4,6,10
17101,4,5,7,3,8,5,6,5
17102,11,5,8,11,8,8,9,5
17103,11,3,10,11,2,10,5,3
17104,11,3,9,11,8,8,9,3
17105,11,4,8,11,4,7,7,4
17106,11,4,11,11,6,11,8,5
17107,3,8,2,2,9,3,4,8
17108,10,8,4,10,9,4,6,9
17111,11,1,8,11,5,8,8,1
17112,10,8,3,5,8,4,5,8
17113,11,1,9,11,7,7,8,1
17114,3,8,4,4,8,4,5,8
17115,11,2,6,11,6,7,8,3
17116,11,3,8,11,3,6,5,3
17117,11,4,10,11,1,10,5,4
17118,11,4,11,11,6,11,8,5
17119,3,1,3,2,1,3,2,1
17120,11,7,6,11,6,6,7,7
17121,11,5,8,11,7,8,8,5
17122,10,2,8,5,7,7,8,2
17124,11,3,9,11,6,9,8,3
17125,11,3,10,11,10,10,10,3
17126,5,10,3,5,10,4,7,10
17127,5,3,4,4,3,4,4,3
17128,11,6,7,11,6,7,8,6
17129,2,9,1,1,7,1,1,8
17130,5,9,4,3,10,5,6,9
17131,4,7,1,5,9,4,6,7
17132,11,5,7,11,2,7,5,5
17133,11,4,11,11,7,11,9,4
17134,5,8,5,4,4,6,6,8
17135,11,3,5,11,5,6,7,3
17136,11,3,10,11,5,9,8,3
17138,11,9,10,11,10,10,10,10
17139,3,1,4,3,2,3,3,1
17140,5,7,5,5,8,5,6,7
17141,11,6,7,11,1,7,5,7
17142,3,3,8,3,6,7,7,3
17143,11,1,11,11,7,11,9,1
17144,11,1,9,11,8,8,9,1
17145,1,8,3,1,1,3,2,8
17146,4,3,4,4,2,4,3,3
17147,11,3,8,11,1,8,4,3
17148,11,2,8,11,8,9,9,2
17149,11,2,10,11,5,10,7,2
17150,11,3,10,11,3,10,6,3
17151,11,5,8,11,7,8,8,5
17152,4,2,7,4,2,6,4,2
17153,11,2,5,11,2,5,4,2
17154,11,6,8,11,9,8,10,6
17155,4,10,1,4,7,3,3,10
17156,4,7,5,5,8,5,7,7
17157,10,6,11,5,3,11,6,6
17158,11,8,8,11,9,7,10,8
17160,11,1,10,11,3,10,7,1
17161,11,3,8,11,4,8,7,3
17162,11,4,8,11,6,8,8,4
17163,11,3,9,11,9,8,10,3
17164,11,4,8,11,8,8,9,5
17165,10,3,6,4,2,6,5,3
17166,11,3,8,11,3,8,6,3
17167,10,4,4,10,7,5,6,4
17168,11,10,8,11,10,8,10,10
17169,11,2,8,11,7,8,8,2
17170,2,9,4,2,5,4,3,10
17171,11,4,8,11,7,9,9,4
17172,11,1,9,11,2,5,4,1
17173,11,7,10,11,10,9,10,7
17174,1,8,1,3,6,1,2,6
17175,11,1,9,11,6,9,8,1
17176,11,2,10,11,5,10,8,2
17177,11,7,11,11,10,11,10,8
17178,11,8,8,11,7,8,9,9
17180,2,8,4,3,5,5,4,8
17181,5,10,2,5,9,3,4,10
17182,10,4,6,10,9,8,10,4
17183,11,3,8,11,8,8,9,3
17184,11,6,10,11,9,10,10,6
17185,11,1,7,11,1,7,3,1
17186,5,1,7,4,4,6,6,1
17187,10,9,5,10,10,6,10,10
17188,11,7,8,11,8,8,9,8
17189,5,3,8,10,3,8,6,3
17190,10,7,5,5,10,6,9,8
17191,11,3,8,11,4,8,7,3
17192,11,1,10,11,8,9,9,1
17193,11,3,9,11,5,9,7,3
17194,11,4,9,11,9,10,10,4
17196,11,2,10,11,5,9,8,2
17197,11,4,7,11,2,6,5,4
17198,10,10,2,5,10,1,2,10
17199,11,4,8,11,4,8,6,4
17200,11,2,9,11,9,10,10,2
17201,11,3,6,11,3,7,6,3
17202,2,9,2,2,3,1,2,8
17203,10,7,5,4,1,5,3,7
17204,11,9,11,11,10,11,10,10
17205,3,9,4,3,5,4,4,9
17206,11,5,7,11,4,8,7,6
17207,5,5,7,5,8,8,9,5
17209,11,2,8,11,3,8,6,2
17210,11,4,6,11,5,6,6,5
17211,10,3,8,10,5,9,8,3
