CUSTNO,Monetary_침구/주방_고가_증감여부_q2_q1,Monetary_침구/주방_고가_증감여부_q3_q2,Monetary_침구/주방_고가_증감여부_q4_q3,Monetary_침구/주방_고가_증감여부_q5_q4,Monetary_침구/주방_고가_증감여부_q6_q5,Monetary_침구/주방_고가_증감여부_q7_q6,Monetary_침구/주방_고가_증감여부_q8_q7,Monetary_침구/주방_고가_q2_q1_로그변환,Monetary_침구/주방_고가_q3_q2_로그변환,Monetary_침구/주방_고가_q4_q3_로그변환,Monetary_침구/주방_고가_q5_q4_로그변환,Monetary_침구/주방_고가_q6_q5_로그변환,Monetary_침구/주방_고가_q7_q6_로그변환,Monetary_침구/주방_고가_q8_q7_로그변환
16851,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.111825278416479,-12.111825278416479,0.0
16852,0,4,1,0,4,1,0,0.0,9.909419983521968,-9.909419983521968,0.0,12.008707512953963,-12.008707512953963,0.0
16853,0,0,4,1,0,0,4,0.0,0.0,12.504993888275825,-12.504993888275825,0.0,0.0,9.962172404935625
16854,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16855,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16856,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16858,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16859,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16860,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16861,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16862,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16863,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16864,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16865,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,13.219273488090622
16866,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16867,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16868,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16869,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16870,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16871,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16872,2,1,4,2,1,4,3,-12.654459576125953,-12.612904445321409,12.754050368969258,-11.858885683896666,-12.228893505096906,13.399037824283676,12.170243126356818
16873,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16874,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.364346980965724,-10.364346980965724
16875,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.877605247551655,-9.877605247551655,0.0
16876,3,2,1,4,2,3,3,11.89715798380872,-10.862123718932857,-12.357799509926714,14.448400685463191,-13.539468040319315,12.351218801775836,12.078422412457972
16877,4,1,0,0,4,1,0,9.819339418083421,-9.819339418083421,0.0,0.0,10.487142292858781,-10.487142292858781,0.0
16878,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16879,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16880,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16881,0,0,4,1,0,0,0,0.0,0.0,11.712584975082805,-11.712584975082805,0.0,0.0,0.0
16882,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16883,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16884,2,2,2,2,3,3,2,-11.580230985322292,-10.532686933558711,-7.721280531785811,-7.770534464111922,11.048168153862447,11.120391417638967,-11.589146502043656
16885,0,4,1,0,4,1,4,0.0,11.485666259541482,-11.485666259541482,0.0,10.901108635406795,-10.901108635406795,10.016237144613592
16886,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16887,4,1,0,0,0,0,0,11.594246597033305,-11.594246597033305,0.0,0.0,0.0,0.0,0.0
16888,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16889,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16890,1,0,4,1,0,0,0,-12.684999611557876,0.0,11.559150194383363,-11.559150194383363,0.0,0.0,0.0
16891,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16892,3,1,0,0,0,0,4,9.993832298216503,-10.901108635406795,0.0,0.0,0.0,0.0,11.516590995106812
16893,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16894,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16895,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16896,0,4,1,0,0,0,0,0.0,9.289646750508796,-9.289646750508796,0.0,0.0,0.0,0.0
16897,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16898,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16899,1,0,0,4,1,0,0,-14.800507327686853,0.0,0.0,11.657478106216718,-11.657478106216718,0.0,0.0
16900,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16901,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.940717953461029
16902,2,4,1,4,1,4,2,-11.364803132523036,13.768024941823462,-13.892703236874942,11.912812830392049,-11.912812830392049,12.393374866208667,-10.612518904000051
16903,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16904,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16905,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16906,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16907,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16908,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16909,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16910,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16911,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16912,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16913,1,0,0,0,0,0,0,-10.724087025311155,0.0,0.0,0.0,0.0,0.0,0.0
16914,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16915,0,4,2,1,4,1,4,0.0,13.407607098741925,-12.932452914879633,-12.43530756256405,12.606765711120502,-12.606765711120502,11.005772013593294
16916,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16917,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16918,0,0,0,4,3,1,4,0.0,0.0,0.0,11.759581113004835,10.625447058537407,-12.038494423364574,9.074348570089626
16919,1,3,2,1,0,0,0,-11.850680365547067,9.871281504681646,-9.298505297600421,-10.67364472013984,0.0,0.0,0.0
16920,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16921,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16922,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16923,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16924,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16925,2,3,2,1,0,0,0,-10.626879423513182,12.033174213219645,-11.681441926097882,-11.526971608268992,0.0,0.0,0.0
16926,1,4,3,1,4,3,3,-11.961250959468586,11.579839270915691,10.312418510084672,-11.923790390438972,11.057675023952463,9.318378245522675,11.700792605053469
16927,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,14.45312801660438,-14.45312801660438
16928,0,0,0,4,1,0,0,0.0,0.0,0.0,11.838917259250708,-11.838917259250708,0.0,0.0
16929,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16930,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16931,1,4,1,3,3,3,1,-11.274422154185174,12.137810945218103,-11.96427132860665,9.565745385461932,8.976008786988022,10.274119868568475,-11.30109706605351
16932,0,0,4,1,0,0,0,0.0,0.0,10.83211166887088,-10.83211166887088,0.0,0.0,0.0
16933,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.007999135470024,-11.007999135470024
16934,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16936,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16937,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,15.65923409509808,-15.65923409509808
16938,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.235485563396686
16939,0,0,0,4,1,0,4,0.0,0.0,0.0,12.318406876605426,-12.318406876605426,0.0,11.271471304684386
16940,3,1,4,1,4,2,2,14.887685100955025,-15.175634387009596,13.542010128390842,-13.633144447114887,14.910856862923618,-14.483509003729038,-13.224984576902449
16941,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16942,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16943,1,4,1,0,0,0,0,-15.749840486428225,14.955743292194015,-15.02916568016149,0.0,0.0,0.0,0.0
16944,0,0,0,4,2,1,0,0.0,0.0,0.0,12.3564967490668,-11.292757905950891,-11.93313456461641,0.0
16945,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16946,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16947,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16948,4,4,3,3,3,2,3,8.61549351454103,13.573010578431488,11.38093006825288,13.22780826093405,13.286946791059243,-14.021338667801949,13.5099600122432
16949,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16950,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16951,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16953,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16954,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16955,0,0,0,4,1,1,4,0.0,0.0,0.0,13.746945889581433,-13.737052270948492,-9.126246625545473,11.13603518026718
16956,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16957,0,0,4,1,0,0,0,0.0,0.0,12.16277854065484,-12.16277854065484,0.0,0.0,0.0
16958,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.260298147131094
16959,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16960,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16961,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16962,3,1,4,1,4,2,4,11.416215288656865,-11.646259503831192,8.381315950217473,-8.381315950217473,12.141678079973275,-11.728936076274946,12.654691299504579
16963,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16964,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16965,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16966,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16967,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16968,0,4,1,0,0,0,0,0.0,10.734711007741927,-10.734711007741927,0.0,0.0,0.0,0.0
16969,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16970,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16971,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16972,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16973,0,0,4,1,4,1,0,0.0,0.0,10.13898424296301,-10.13898424296301,11.180275526926021,-11.180275526926021,0.0
16974,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16975,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.29969616260501,-9.29969616260501
16976,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16977,3,2,1,3,1,0,0,13.791153225660048,-13.60138784390537,-12.65235391758683,12.5358200233643,-12.772010730444254,0.0,0.0
16978,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16979,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16980,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16981,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16982,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16983,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16984,2,1,4,1,4,1,4,-9.025209688068223,-10.155796114726446,9.716148186091996,-9.716148186091996,12.430387697453687,-12.430387697453687,10.409265215284796
16985,0,0,4,1,0,0,0,0.0,0.0,10.13898424296301,-10.13898424296301,0.0,0.0,0.0
16986,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16987,4,1,0,0,0,0,0,10.694776427725055,-10.694776427725055,0.0,0.0,0.0,0.0,0.0
16988,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,9.992797616112588,11.189831520967468
16989,1,3,1,4,4,2,2,-14.552045549703337,12.456512056168133,-13.03412870289307,11.5085310035375,14.171203075236656,-13.820688980729319,-12.34426126812202
16990,2,2,2,4,1,4,2,-10.472977492520075,-10.125526922644392,-9.666806896723113,13.255955233884112,-13.40402558091798,12.182173402806276,-11.876071479421402
16991,0,4,1,0,4,1,4,0.0,10.543785657478283,-10.543785657478283,0.0,11.559760744434923,-11.559760744434923,12.78316395334438
16993,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.884014519940235,-10.884014519940235,0.0
16994,4,2,4,1,0,4,1,11.585735986160058,-11.192235848550244,12.617833195593665,-12.727489241146111,0.0,9.29969616260501,-9.29969616260501
16995,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16996,4,1,2,3,1,4,1,14.66753702319511,-14.597851817636391,-11.003019871333597,11.950044967498775,-12.93752473583317,12.898561954643517,-12.677065495451014
16997,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16998,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16999,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17001,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17002,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17003,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,11.534443181128697,11.195004809106607,-12.072199144906289
17004,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17005,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17006,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17007,4,1,1,4,1,0,4,15.414906974883579,-15.360905141220144,-12.46929412995229,9.958644492494443,-9.958644492494443,0.0,9.76743846538374
17008,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17009,1,0,0,0,0,0,0,-10.518240001582432,0.0,0.0,0.0,0.0,0.0,0.0
17010,2,1,0,4,2,2,1,-12.199242555298387,-12.381542641415495,0.0,12.990368962752616,-12.557301981424487,-8.577921025272339,-11.752375935938659
17011,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17012,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17013,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17014,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17015,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,14.117464725179886,-14.117464725179886
17016,0,0,4,3,1,0,0,0.0,0.0,11.768868918933661,12.0847351358621,-12.632365873420191,0.0,0.0
17017,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17018,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17019,0,0,4,1,0,0,0,0.0,0.0,8.717722725195566,-8.717722725195566,0.0,0.0,0.0
17020,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17021,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.606815611449809
17022,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17023,0,0,0,0,4,3,3,0.0,0.0,0.0,0.0,9.863353961365828,10.592394212468198,11.113512766870706
17024,4,3,1,4,1,4,1,13.151312892836964,14.409051789041813,-14.65926216328447,11.152870620865349,-11.019136854161017,13.703862190628701,-13.713579173972091
17025,1,1,0,4,2,2,1,-12.273631235984725,-9.799137820755103,0.0,11.85572425726523,-11.297651012910432,-10.555555451759453,-9.992797616112588
17026,3,2,2,3,2,2,4,14.024995336003295,-14.513536843390757,-13.31618538525011,11.334697083147482,-11.763687072540744,-10.479021974386159,14.14521626269794
17027,0,0,4,1,4,3,1,0.0,0.0,9.351952532423386,-9.351952532423386,11.059991143696767,11.87872236772526,-12.244048499268182
17028,0,0,4,3,2,3,2,0.0,0.0,9.298268814595748,9.419737217171939,-9.591738710090688,9.406802249001938,6.95246251975969
17029,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17030,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17031,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17032,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17033,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17034,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17035,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.65267486682111,-11.65267486682111,0.0
17036,1,4,1,2,4,3,1,-11.188251561508203,13.722786377663228,-13.605043672927861,-10.923264578453884,13.516665946456994,12.512643957890555,-13.66484991011756
17037,3,3,1,4,1,3,3,10.099190125775054,11.893980700441354,-12.412457194241053,13.025333614908197,-12.81408521803553,12.739929474344622,13.514755231614059
17038,2,2,3,2,2,2,2,-13.57156218165174,-13.019105471744252,11.880583957850593,-12.590234812394822,-12.109225761784025,-9.955487473314866,-11.308662293608286
17039,0,0,4,1,0,0,0,0.0,0.0,10.663492584869827,-10.663492584869827,0.0,0.0,0.0
17040,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17041,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17042,0,4,2,1,0,0,0,0.0,10.781230033566953,-9.487916981387935,-10.460557002080124,0.0,0.0,0.0
17043,2,3,2,2,2,3,3,-9.542122377329628,11.409612943225175,-12.162107528944173,-7.868269530916042,-11.040927985734756,8.487626828944332,11.835521675194038
17044,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17045,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17046,1,0,0,4,2,1,0,-13.43266778127583,0.0,0.0,10.24631473566853,-9.361523271910277,-9.71398494568523,0.0
17047,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17048,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17049,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17050,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17052,4,2,1,0,0,0,0,11.831324537371701,-10.981384605098665,-11.273698435180831,0.0,0.0,0.0,0.0
17053,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17054,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,10.735597515724454,-10.735597515724454,11.623688118753657
17055,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17056,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17057,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17058,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17059,2,2,3,3,2,3,2,-12.369005601452075,-12.47029078889572,13.756298571052845,12.710747215670297,-13.92391201087388,13.2045112381196,-13.55224271966279
17060,2,1,4,2,1,0,0,-11.169954000781145,-9.989073701446538,11.436983801144505,-10.735512187747542,-10.752113729293669,0.0,0.0
17061,2,2,1,0,0,0,0,-11.632145417468308,-7.91717421327646,-10.820231396276341,0.0,0.0,0.0,0.0
17063,1,0,0,0,0,0,0,-13.520275714527838,0.0,0.0,0.0,0.0,0.0,0.0
17064,0,4,1,0,4,4,2,0.0,11.2568915321639,-11.2568915321639,0.0,11.069202348428021,13.588304947221303,-13.234125430049597
17066,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17067,4,4,2,4,1,4,2,10.652217798654084,12.83802935420343,-12.724471444936519,13.660697838570105,-13.727062656746911,13.27449272894121,-12.310639310578821
17068,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17069,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.625003663408334,-12.625003663408334
17070,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17071,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17072,4,1,4,1,4,1,4,12.76320041619183,-12.76320041619183,10.914801816869748,-10.914801816869748,11.518573587264518,-11.518573587264518,11.281421509488132
17073,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17074,0,0,4,1,0,0,0,0.0,0.0,11.195310951206807,-11.195310951206807,0.0,0.0,0.0
17075,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17076,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17077,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.005619504437062,-11.005619504437062,0.0
17078,1,0,0,0,0,0,0,-14.388223352010737,0.0,0.0,0.0,0.0,0.0,0.0
17079,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17080,4,2,4,1,4,3,3,12.360978847875865,-12.300946163188996,12.746502867974131,-12.880813972753229,11.578557131330477,11.885476135574455,10.937799081559112
17081,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17082,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17083,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17084,4,1,0,0,4,1,0,12.010944636741272,-12.010944636741272,0.0,0.0,11.072063536180513,-11.072063536180513,0.0
17085,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.381784876395143,-10.381784876395143,0.0
17086,1,2,1,0,4,2,2,-14.17026423598855,-9.829862016934172,-9.992797616112588,0.0,13.64857956660577,-12.417513787367676,-12.814942919137227
17087,2,3,3,1,4,2,2,-11.329259759763495,12.06520719706307,13.054040813122977,-13.444662081051488,12.695089544570802,-12.515315446427106,-10.712565416464887
17088,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17089,1,4,1,1,0,4,4,-11.395772477392567,15.049712138741857,-14.99184144102102,-12.2614174652065,0.0,10.450205676746801,13.714687418134464
17090,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17091,1,4,1,4,1,0,4,-11.447759594521104,12.314653776536186,-12.314653776536186,12.472257069114335,-12.472257069114335,0.0,14.131696351648205
17092,0,4,1,0,0,4,1,0.0,12.688732592540106,-12.688732592540106,0.0,0.0,11.440857396337224,-11.440857396337224
17093,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17095,4,3,1,4,1,2,1,10.561248272668312,11.385147895786462,-11.748892076655697,15.060382779806766,-14.998902352158408,-11.889837337297347,-11.023280080441252
17096,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17097,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17098,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17099,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17100,2,1,4,2,1,0,4,-11.187221689819653,-11.435885333622451,12.3048578355815,-12.084717849186069,-11.034752738731097,0.0,10.172884477674026
17101,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17102,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17103,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17104,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17105,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17106,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17107,4,2,1,4,1,0,0,11.533092755256666,-11.145277875515943,-10.398247481405294,11.312437954472532,-11.312437954472532,0.0,0.0
17108,4,1,0,0,0,4,1,10.901108635406795,-10.901108635406795,0.0,0.0,0.0,12.451061768532902,-12.451061768532902
17111,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17112,2,1,0,0,4,1,0,5.279034919068449,-11.663012841626745,0.0,0.0,11.84083979463745,-11.84083979463745,0.0
17113,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17114,0,4,1,0,4,1,0,0.0,13.415386041362964,-13.415386041362964,0.0,12.288109244440092,-12.288109244440092,0.0
17115,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17116,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.650787470456574
17117,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17118,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17119,0,0,0,0,4,2,2,0.0,0.0,0.0,0.0,13.506038582907278,-12.980118411430048,9.668173930448699
17120,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
