CUSTNO,Monetary_의류/이미용_고가_증감여부_q2_q1,Monetary_의류/이미용_고가_증감여부_q3_q2,Monetary_의류/이미용_고가_증감여부_q4_q3,Monetary_의류/이미용_고가_증감여부_q5_q4,Monetary_의류/이미용_고가_증감여부_q6_q5,Monetary_의류/이미용_고가_증감여부_q7_q6,Monetary_의류/이미용_고가_증감여부_q8_q7,Monetary_의류/이미용_고가_q2_q1_로그변환,Monetary_의류/이미용_고가_q3_q2_로그변환,Monetary_의류/이미용_고가_q4_q3_로그변환,Monetary_의류/이미용_고가_q5_q4_로그변환,Monetary_의류/이미용_고가_q6_q5_로그변환,Monetary_의류/이미용_고가_q7_q6_로그변환,Monetary_의류/이미용_고가_q8_q7_로그변환
16088,2,1,4,3,3,1,0,-10.47495392732244,-12.743961135868169,10.603308262490154,9.730926323482894,11.151292620765775,-11.749970146464088,0.0
16089,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16090,4,1,0,0,4,2,2,9.781150261034504,-9.781150261034504,0.0,0.0,11.623355310749286,-10.479042474773266,-10.314848552216317
16091,1,0,4,1,0,4,3,-11.031829786849286,0.0,12.311000085595735,-12.311000085595735,0.0,11.056431630395124,10.846834860337776
16092,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16093,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16094,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16095,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16096,1,3,3,2,3,1,1,-13.528483534042675,12.348478051261957,13.750399267280146,-13.436311659906181,12.029145256792875,-13.613899540734684,-12.17687022518537
16097,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16098,3,2,3,2,3,3,3,12.705530813255887,-12.13202502974384,9.488921734603514,-11.522596522853062,12.46127823092772,11.501114670734093,13.144774866975888
16099,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.511387408577093
16100,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16102,0,4,3,2,3,2,3,0.0,11.802704459938475,10.91557150756029,-11.539649201940449,11.357015414086591,-11.023259889117131,11.643326099710773
16104,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.859322578757052,-10.859322578757052,0.0
16105,1,4,1,0,0,0,0,-11.867906029506532,14.028551795890605,-14.028551795890605,0.0,0.0,0.0,0.0
16106,0,4,1,0,4,1,0,0.0,11.43030359114298,-11.43030359114298,0.0,11.3742137911726,-11.3742137911726,0.0
16107,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16108,3,1,3,4,2,2,2,13.325389670452001,-13.8943618642411,10.897028356758826,14.30568655486607,-11.737430017242678,-12.850349987454582,-10.706983455051141
16109,4,4,1,4,2,4,1,11.169060107082736,12.246489685130229,-12.52241682403466,11.335161911042828,-9.51891332523897,12.372570422033613,-12.275099189926992
16110,0,4,1,0,0,4,1,0.0,9.706816486063545,-9.706816486063545,0.0,0.0,8.849962525199098,-8.849962525199098
16111,4,1,0,4,2,3,1,12.605098249290917,-12.870118963139864,0.0,11.20324950452034,-10.285828805965245,9.949918244621719,-11.082215345743203
16112,3,1,0,4,2,1,4,10.473621391915684,-11.096244214157789,0.0,10.03958060842846,-8.570326345445688,-9.778146523695362,10.323764325884982
16113,0,4,1,0,0,0,4,0.0,11.830186902744918,-11.830186902744918,0.0,0.0,0.0,13.123037060962037
16114,3,3,2,3,2,2,4,11.298857495063105,11.78846361923294,-11.117514043670296,13.003782658874705,-11.52223193770763,-12.043012205695325,13.787304672247133
16115,4,1,3,4,1,4,2,12.773546689611214,-12.604895774925387,9.48473082243268,12.858897306232834,-13.052838057803209,12.354976607620983,-10.94329896378609
16116,4,1,0,0,0,4,1,12.943836356125273,-12.943836356125273,0.0,0.0,0.0,12.236796367268443,-12.236796367268443
16117,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16118,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16119,0,0,4,1,0,0,0,0.0,0.0,9.261003365695426,-9.261003365695426,0.0,0.0,0.0
16120,0,0,4,1,0,0,0,0.0,0.0,11.679199391617146,-11.679199391617146,0.0,0.0,0.0
16121,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.60660767047558,-9.60660767047558,0.0
16122,2,1,4,3,3,1,4,-10.311141649418492,-10.991766040417605,11.76400384790147,11.540232617309728,11.33621859616688,-12.286624667683888,12.50435412019832
16123,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16124,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.41014539494229,-11.41014539494229,0.0
16125,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16126,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16128,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16129,0,4,4,1,1,0,4,0.0,10.188419690078804,13.482414640595469,-13.463243785578753,-10.601680762035567,0.0,13.385394547112059
16130,3,1,0,4,2,1,4,11.603872174409284,-12.160445140240284,0.0,11.515453464016899,-10.590237074967202,-11.010550850295228,10.402869810399638
16131,4,2,1,4,1,4,1,12.933632210473188,-12.058757049719073,-12.313422863550063,13.225161545151508,-12.910691207677964,13.410699386003879,-13.635615714434662
16132,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16133,0,0,0,4,1,0,0,0.0,0.0,0.0,13.1333685816572,-13.1333685816572,0.0,0.0
16134,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16135,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16136,0,4,1,0,0,0,0,0.0,10.407101504660831,-10.407101504660831,0.0,0.0,0.0,0.0
16137,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16139,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16140,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16141,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16142,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16143,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16144,0,0,4,1,0,0,0,0.0,0.0,10.112701073938911,-10.112701073938911,0.0,0.0,0.0
16145,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.243724355145165
16146,4,1,2,3,3,1,4,14.10709242547664,-13.818668949961474,8.036555897010734,12.657462423486933,12.740644206745541,-13.79592780449584,13.54534671030604
16147,4,1,4,1,4,1,0,10.493871286644644,-10.493871286644644,12.35337451646843,-12.35337451646843,11.141884818334553,-11.141884818334553,0.0
16148,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16149,3,3,2,3,1,3,1,13.098589837012083,11.521381248504882,-11.898110804345583,14.020359507845553,-14.303680943980805,12.570378298470313,-13.128972804112966
16150,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16151,3,1,4,1,3,2,1,11.03328167204393,-13.77171194686732,15.904695497810897,-15.808543705871688,14.107752455772307,-13.759788166276785,-13.971319038359685
16152,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16153,1,0,0,0,0,0,0,-9.292414692167968,0.0,0.0,0.0,0.0,0.0,0.0
16154,4,3,1,1,4,1,0,12.126981878829186,11.498331189185198,-12.337249604627969,-11.345157008587663,12.170544184255393,-12.220807983407028,0.0
16157,1,0,4,4,1,4,1,-10.673999688206687,0.0,9.60190249054079,11.820146667340703,-11.9234183607957,12.373188373962353,-12.373188373962353
16158,0,0,4,1,0,0,0,0.0,0.0,11.780374985893083,-11.780374985893083,0.0,0.0,0.0
16159,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16160,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16161,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16162,4,1,4,3,4,1,2,13.545906181337857,-13.879231294433211,11.93829103052659,11.267604098897916,14.25391502019003,-14.166133010414994,-10.772794966975205
16163,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16165,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16166,4,1,3,4,2,1,4,13.400687137127829,-13.215460417016203,11.326625856264691,13.772865277845147,-13.543348937845533,-13.114777462282987,12.232328738584018
16167,4,1,0,0,0,0,0,11.244162258468721,-11.244162258468721,0.0,0.0,0.0,0.0,0.0
16169,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16170,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16171,0,0,0,4,1,0,0,0.0,0.0,0.0,10.280106572892466,-10.280106572892466,0.0,0.0
16172,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16173,4,3,2,3,1,4,1,13.999534286084263,11.052408584152237,-13.395418948309974,10.08223137631902,-13.356750277107347,11.768513355513276,-11.768513355513276
16175,1,0,0,0,0,0,0,-11.657717213870457,0.0,0.0,0.0,0.0,0.0,0.0
16176,2,3,1,4,3,1,1,-11.390996619727591,9.10540665607622,-11.577459749193588,11.517956569298137,11.670910487605783,-11.992128257146865,-10.935614300521346
16177,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16178,1,4,1,0,4,2,3,-10.719461033891795,12.408796653438463,-12.408796653438463,0.0,10.605094005357925,-8.888342471458438,10.784433572126595
16179,4,1,3,1,4,3,3,14.023930926834575,-14.15948105719567,12.25149817713958,-12.82691634470035,12.760194612651523,11.354131054442885,10.272432776219128
16180,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16181,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16182,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16183,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16184,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16185,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16186,1,4,1,2,4,2,4,-12.378021846135603,14.379417575983828,-14.180501234983133,-12.426630532967684,13.571267921763791,-12.550320049596612,14.103427297126917
16187,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.571399977588271,-10.571399977588271
16188,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16189,4,3,1,3,4,2,1,14.004906850477152,12.46879762621358,-13.891592985995715,12.159753479385241,15.266943210380871,-14.465076261851717,-14.848458651224385
16190,1,0,4,1,0,0,0,-10.820811397023856,0.0,10.14225869478849,-10.14225869478849,0.0,0.0,0.0
16191,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.667298757512592
16193,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16195,4,1,0,0,0,0,0,11.215991755314898,-11.215991755314898,0.0,0.0,0.0,0.0,0.0
16196,4,1,1,4,2,2,1,13.118176406944444,-13.056495008283807,-11.91306489857949,12.493190208411281,-11.62037247070856,-11.486120848818778,-11.320226337908316
16197,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16198,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16199,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16200,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16201,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16202,2,3,3,3,2,3,2,-12.021799807772613,11.966415871543893,12.56445467940865,13.007700399850574,-12.027200373775809,11.528599779578467,-13.272313905105007
16203,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16204,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16205,3,1,4,1,4,1,1,12.256283352368325,-13.454390157044305,12.519143451723188,-12.373188424707672,11.70058873124023,-11.703806270368442,-11.178919778697352
16207,1,4,2,4,1,4,1,-12.59975516263168,11.591214996187752,-10.803271243051867,13.790571515887537,-13.575634743666436,13.675893258213021,-13.496620141042534
16208,0,0,0,4,1,0,0,0.0,0.0,0.0,11.841847270866493,-11.841847270866493,0.0,0.0
16209,1,4,2,1,4,1,4,-11.053136911779584,12.138092999422243,-11.411137364620583,-11.530140319977482,11.061843318361936,-11.061843318361936,8.098061665799108
16210,0,4,1,4,1,0,0,0.0,11.080395537047155,-11.080395537047155,12.278289701189124,-12.278289701189124,0.0,0.0
16211,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16212,0,0,0,4,1,0,0,0.0,0.0,0.0,10.973236598869178,-10.973236598869178,0.0,0.0
16213,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16214,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16215,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16216,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16217,1,0,0,0,0,4,1,-11.832764621958164,0.0,0.0,0.0,0.0,9.782973383426132,-9.782973383426132
16218,1,0,0,4,1,0,0,-11.367135299299617,0.0,0.0,12.387149915636762,-12.387149915636762,0.0,0.0
16219,1,4,2,4,2,4,1,-12.78743162532314,13.101911187055476,-12.644050390486369,13.498243837557679,-12.7410695616078,15.081592644735208,-15.006274999097029
16220,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16221,4,1,0,4,1,4,1,13.281032808749421,-13.281032808749421,0.0,10.131692057178675,-10.131692057178675,11.418683187070334,-11.418683187070334
16222,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16223,0,4,1,0,4,1,0,0.0,11.942407735833386,-11.942407735833386,0.0,15.303262504433661,-15.303262504433661,0.0
16224,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16225,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16226,4,4,1,3,3,1,4,10.605094005357925,11.769603129916984,-11.976147454389706,9.150445778730539,8.964315067919902,-10.237087812743004,10.40037300606423
16227,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16228,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16229,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16230,1,3,2,3,2,3,2,-14.342217262417511,13.483818118447568,-13.204377575185378,13.2230021673042,-12.785359933607472,10.938480898316357,-12.745157664868785
16231,3,1,3,2,1,4,4,13.49366546806587,-14.113301455185551,12.05481616676762,-11.179818017174911,-12.365718027132479,13.391191951629764,14.673848718318329
16232,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16233,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.187004614243357,-11.187004614243357,0.0
16234,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16235,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,10.174324437320323,10.110577961321574,-10.709563214603241
16236,3,1,4,3,4,4,4,11.219465172678623,-12.157663511856185,10.078800920920878,10.195151415473973,11.834874663164248,14.01570764071095,15.442791670352268
16237,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16238,3,1,3,2,3,4,1,14.568509145408758,-15.352345297183346,13.171865713191476,-13.611765982499909,11.786639996907109,14.556954153673482,-14.757665561583432
16239,4,1,0,0,0,4,1,11.887470857783839,-11.887470857783839,0.0,0.0,0.0,10.070641354819434,-10.070641354819434
16240,3,1,0,0,0,4,2,11.269618168726952,-12.055085206073652,0.0,0.0,0.0,12.440846745673896,-9.696109144288538
16241,2,2,3,1,2,4,2,-12.531619055197737,-12.751042289646866,13.347653676166685,-13.756850542086465,-11.207588721023784,14.499214346271028,-14.036038785917688
16242,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16243,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16244,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16245,1,0,0,4,1,0,0,-11.084097391491612,0.0,0.0,9.205411689720474,-9.205411689720474,0.0,0.0
16246,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,8.849962525199098,8.283353031049435
16247,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16248,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16249,1,4,1,3,4,2,3,-13.16082123250004,13.305349890035574,-13.137328551737166,11.362529967160208,12.708809042634329,-12.576646096435073,12.584968660928071
16250,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16251,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16252,0,4,1,0,0,0,0,0.0,13.615897997017209,-13.615897997017209,0.0,0.0,0.0,0.0
16253,0,4,1,4,3,1,4,0.0,11.100233576540566,-11.100233576540566,11.282236880661182,9.752906286968253,-11.478352914255824,11.823458249300263
16254,0,4,1,4,1,0,0,0.0,11.563512653384635,-11.24408913057477,13.177360711279727,-13.23037603461334,0.0,0.0
16255,4,1,4,1,0,0,0,11.630931036976675,-11.630931036976675,11.715417603261779,-11.715417603261779,0.0,0.0,0.0
16256,1,4,3,1,0,0,0,-10.280106572892466,11.387018625935987,10.502679900281692,-11.732716630458516,0.0,0.0,0.0
16257,3,1,3,1,4,1,4,13.119330869890222,-13.216388982810258,12.35642384670624,-13.140756361538264,13.030288678875483,-12.943060549455737,13.43515389203572
16258,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16259,1,4,2,3,3,3,3,-13.870312239222093,14.517269004620934,-14.145091870700684,11.78122810665479,13.673240200215362,11.90370210171347,13.98291629517823
16260,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16261,1,3,2,3,2,4,2,-11.326422925717939,10.612177139270726,-10.048312803967193,10.662231187810674,-10.392723626760926,12.329971978964107,-10.983495875653244
16262,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16263,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16264,4,1,2,1,0,0,0,11.521369863475366,-11.174663729837208,-9.105407308788966,-9.930387629332092,0.0,0.0,0.0
16265,3,2,2,4,3,1,3,11.699248256531915,-12.827555557546773,-12.329039832440676,13.112030195986575,12.423391393488249,-13.391197699715933,10.024560154754157
16266,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16267,4,1,0,0,0,0,0,12.240487445342795,-12.240487445342795,0.0,0.0,0.0,0.0,0.0
16268,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16269,1,4,2,1,4,3,3,-10.358022438184177,13.297246291695522,-12.519360535970446,-12.682217741735931,12.413362050749978,10.990931613302642,10.736209850781602
16270,1,4,1,0,0,0,0,-11.9234183607957,9.948479217891672,-9.948479217891672,0.0,0.0,0.0,0.0
16271,3,2,1,0,4,1,0,12.931781939217963,-10.911418373225967,-13.965883592262102,0.0,13.418744542684362,-13.418744542684362,0.0
16272,4,1,4,2,3,1,0,12.31459507243551,-12.31459507243551,11.688205265031462,-10.68694205084457,10.75153011281691,-11.712423375730232,0.0
16273,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16274,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16275,4,1,4,1,4,3,2,10.551028161276156,-10.243937064138121,13.187688241423889,-13.206443474749438,12.44248504664898,12.50486991315996,-11.991167941650472
16276,1,0,0,0,0,0,4,-8.502214677423643,0.0,0.0,0.0,0.0,0.0,12.59478890848094
16277,4,2,4,3,3,1,1,10.76397890457472,-10.620737929309229,12.22127537990677,12.025825573726282,10.773748256178106,-12.470873827744294,-11.837986150479333
16278,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16279,1,1,4,1,4,1,1,-14.12994189432966,-12.57806948989292,12.50728071335439,-12.803460354004637,13.076902157835958,-12.685857460720538,-12.174738363886277
16280,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16281,1,3,1,2,3,4,2,-13.059742297420811,11.669482006159205,-12.064672149621062,-10.850620515950755,10.432303413880902,12.458548307274556,-11.186813209049985
16282,1,0,0,0,4,1,0,-11.576224914224863,0.0,0.0,0.0,10.992851568310247,-10.992851568310247,0.0
16283,3,1,0,4,4,1,3,10.095633663154214,-12.767033005862563,0.0,11.425842240459769,13.671475960103152,-13.652672595380606,11.874738780162874
16284,4,1,0,4,1,4,1,11.944223295009708,-11.944223295009708,0.0,10.131692057178675,-10.131692057178675,12.454768029532401,-12.454768029532401
16285,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16287,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.425064876675458
16288,3,3,2,2,1,2,2,12.216894288962406,11.035447224517187,8.578818238165173,-10.244142575898183,-12.829864081462995,-10.057826828885572,-8.88076158168152
16289,3,2,1,2,4,2,2,13.726184218853103,-12.482739203306577,-13.823581143801746,-11.757121579707329,13.010196592420687,-11.863537687323085,-12.219226364052306
16290,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16291,4,1,0,0,4,1,0,12.55847355142229,-12.55847355142229,0.0,0.0,10.433248396434871,-10.433248396434871,0.0
16292,3,3,3,2,3,1,0,9.038008010449735,11.171042806734546,11.799334500271899,-11.622368991356963,11.90971086564294,-12.628187319167475,0.0
16293,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16294,0,4,1,0,0,0,0,0.0,9.71398454077651,-9.71398454077651,0.0,0.0,0.0,0.0
16295,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16296,0,0,0,4,3,3,1,0.0,0.0,0.0,10.601680762035567,9.939456683528695,7.4431554817777155,-10.91953331334481
16297,3,2,2,4,1,4,1,13.326172237831269,-13.693937150394124,-12.566180646468064,14.365387826602646,-14.287198061674893,15.134029526438455,-14.90004808754977
16298,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.33316637120671
16299,3,4,1,4,1,4,1,9.314070697123704,11.675015119334466,-12.072084767572184,10.864039286294194,-10.864039286294194,10.946085414842528,-10.946085414842528
16300,4,2,2,1,4,3,1,11.79147832781423,-10.687472559344837,-10.75397622511577,-11.579006941399278,12.748229479174245,11.44419077825758,-12.988372069303578
16301,0,0,4,1,0,0,0,0.0,0.0,13.14134584810482,-13.14134584810482,0.0,0.0,0.0
16302,4,1,4,4,1,0,4,11.879041326035066,-11.879041326035066,10.977675028407575,11.863258170494921,-12.20859565718844,0.0,12.076275931171509
16303,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.96960647044803
16304,4,1,4,2,2,4,1,17.115850516472722,-17.099889048575672,16.077006374841645,-15.070832243929203,-15.233695261413235,16.477625596404973,-16.435296380774716
16305,1,0,0,0,0,0,0,-12.16505507085752,0.0,0.0,0.0,0.0,0.0,0.0
16306,3,2,1,0,4,3,2,12.276662912609144,-12.163407068277479,-13.523361862468281,0.0,11.745353175822165,11.703285015403722,-10.771427398589669
16307,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16308,2,2,1,0,0,4,1,-11.00796077035966,-10.568628628986913,-10.370734979642373,0.0,0.0,13.761402709725704,-13.715063980736542
16310,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16311,4,1,4,1,0,4,4,11.027942308068953,-11.027942308068953,11.105927308152589,-11.105927308152589,0.0,10.370734979642373,11.132342351634566
16312,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16313,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16314,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16315,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16316,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.415249661276459
16317,2,4,3,3,3,2,2,-12.314890314569285,13.018689693504617,12.525571210372378,13.535002243620161,12.466902061348978,-13.532763127435226,-12.029142551824856
16318,2,1,3,4,2,4,1,-12.186970152408108,-12.902571977431897,10.899357940017556,13.272204162306384,-13.087731833856035,14.019229626126798,-13.91702857578948
16319,1,0,0,0,0,4,1,-11.909995430101828,0.0,0.0,0.0,0.0,10.788459480102135,-10.788459480102135
16320,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16321,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16322,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16323,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16324,2,1,2,2,4,3,2,-12.910432280324505,-14.673838805585033,-13.232155877625265,-11.83846623032576,13.653962028544342,14.371866710407513,-14.347576727991529
16325,1,0,0,0,4,1,0,-10.576363591850228,0.0,0.0,0.0,13.518564736700807,-13.518564736700807,0.0
16326,4,3,1,3,3,4,2,13.705466911936151,13.218411240847567,-14.233949969013501,11.435344747123564,12.041229906290996,14.31083509056434,-13.646865905829154
16327,1,0,0,4,1,0,0,-11.764814470705197,0.0,0.0,10.783998173126426,-10.783998173126426,0.0,0.0
16328,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16329,0,4,1,0,0,0,0,0.0,12.421978336678983,-12.421978336678983,0.0,0.0,0.0,0.0
16330,2,2,3,3,2,4,1,-12.569125550656041,-12.375735757864911,11.56774140516119,13.019333408644485,-13.15619339990217,13.9156884389839,-13.73375182128923
16331,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16332,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16334,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16336,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16337,0,4,1,0,0,0,0,0.0,13.088584001654628,-13.088584001654628,0.0,0.0,0.0,0.0
16338,4,1,0,0,0,0,0,10.996416574611683,-10.996416574611683,0.0,0.0,0.0,0.0,0.0
16339,4,4,3,3,1,4,3,10.722874286631608,11.701050721536197,12.147597358327326,12.46461014774812,-13.218021240550788,11.889038715797179,9.955497275560539
