CUSTNO,Moneytary_가구인테리어/잡화_고가_증감여부,Moneytary_가구인테리어/잡화_저가_증감여부,Moneytary_가구인테리어/잡화_중가_증감여부,Moneytary_가전/레저취미/멀티샵_고가_증감여부,Moneytary_가전/레저취미/멀티샵_저가_증감여부,Moneytary_가전/레저취미/멀티샵_중가_증감여부,Moneytary_교육문화/아동_고가_증감여부,Moneytary_교육문화/아동_저가_증감여부,Moneytary_교육문화/아동_중가_증감여부,Moneytary_식품/생활_고가_증감여부,Moneytary_식품/생활_저가_증감여부,Moneytary_식품/생활_중가_증감여부,Moneytary_의류/이미용_고가_증감여부,Moneytary_의류/이미용_저가_증감여부,Moneytary_의류/이미용_중가_증감여부,Moneytary_침구/주방_고가_증감여부,Moneytary_침구/주방_저가_증감여부,Moneytary_침구/주방_중가_증감여부
17402,0,4,0,0,3,0,0,1,0,2,3,2,0,2,0,0,2,1
17403,0,4,1,4,0,4,1,1,1,4,3,3,1,2,4,0,3,4
17404,0,2,0,0,1,0,0,0,0,4,3,2,0,1,0,0,1,0
17405,0,1,4,0,4,2,0,1,0,2,4,3,0,3,1,0,1,0
17406,0,3,0,0,1,0,2,2,3,4,2,1,0,3,4,0,3,4
17407,0,3,4,0,2,1,0,4,1,4,4,1,0,0,4,0,1,0
17408,1,3,2,0,0,1,0,0,4,1,0,1,2,0,3,1,0,1
17409,0,3,4,0,0,1,0,0,0,3,1,3,1,0,3,0,1,0
17410,0,3,4,3,4,1,4,2,4,3,2,3,3,3,1,4,3,2
17411,0,2,0,0,1,0,0,0,0,2,4,3,0,1,1,0,1,0
17412,0,2,0,0,1,0,0,0,0,3,1,2,0,0,0,0,1,0
17413,0,1,0,0,4,2,0,0,0,4,1,2,0,4,2,0,3,1
17414,0,4,0,0,1,4,0,3,3,3,2,2,0,2,1,0,2,0
17415,0,2,4,4,4,3,0,0,1,1,0,2,1,0,3,2,0,4
17416,0,1,0,0,1,2,1,2,1,2,2,2,0,2,2,0,4,2
17417,0,4,4,0,4,4,0,0,0,4,1,2,0,2,1,0,2,3
17418,0,1,0,0,1,0,0,2,1,2,1,1,0,3,0,0,2,0
17419,0,4,0,0,4,3,0,1,1,3,1,3,0,2,0,0,1,1
17420,0,4,0,0,1,4,0,0,1,3,3,4,0,4,1,1,0,2
17421,0,3,0,0,3,0,0,0,0,1,2,4,0,1,0,0,3,0
17422,0,3,0,0,0,4,0,0,2,3,4,3,4,0,4,1,0,2
17423,4,1,4,4,0,2,0,0,2,4,0,4,1,0,3,2,0,4
17424,0,0,4,0,0,4,0,0,0,3,1,2,0,4,0,0,1,0
17425,0,3,0,4,4,0,0,0,0,4,4,4,0,4,0,0,4,0
17426,0,4,0,0,3,0,2,1,4,1,2,2,0,1,0,0,0,0
17427,0,2,4,0,1,0,0,2,4,4,3,2,0,4,1,0,3,1
17428,0,0,0,0,1,0,0,0,0,1,2,2,0,1,0,0,4,0
17429,0,4,0,0,0,0,0,3,1,3,1,1,0,4,1,0,0,0
17430,0,4,0,0,2,4,0,3,0,2,3,2,0,3,4,0,4,4
17431,0,1,4,0,4,0,1,3,4,3,2,4,0,4,0,0,2,0
17432,0,1,1,0,0,3,0,0,1,3,4,2,2,4,2,0,4,2
17433,0,0,1,0,0,1,0,0,0,1,3,4,1,1,0,0,4,0
17434,0,1,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
17435,2,1,4,2,0,2,1,0,4,3,1,4,3,0,2,4,0,2
17436,0,0,0,0,4,4,0,0,0,3,3,2,1,2,1,0,2,0
17437,0,3,0,0,0,0,0,2,1,4,4,1,3,3,4,0,1,0
17438,0,1,0,0,0,1,0,0,1,3,4,2,2,1,2,0,1,0
17439,0,1,4,1,4,1,0,4,3,2,1,4,2,4,4,2,4,1
17440,0,4,4,0,0,1,0,0,1,3,0,3,3,0,3,4,0,1
17441,0,1,0,0,1,1,4,1,2,2,4,3,0,3,0,0,3,0
17442,0,0,0,0,0,0,0,0,0,2,4,2,0,1,3,0,2,0
17443,0,1,0,0,1,4,0,1,0,3,3,3,0,2,4,0,4,3
17444,0,1,4,0,4,1,0,1,4,3,4,2,0,4,4,0,1,0
17445,0,4,4,0,0,2,0,0,4,4,0,4,3,1,1,0,0,0
17446,3,1,0,2,0,4,0,0,1,1,0,1,4,0,1,1,0,3
17447,0,4,4,0,3,4,0,4,2,4,2,2,0,1,4,0,4,4
17448,0,4,0,0,1,0,0,0,0,1,2,2,0,0,0,0,4,0
17449,0,1,0,0,2,4,0,0,4,3,3,3,0,4,4,0,3,0
17450,0,4,4,0,0,1,4,4,4,2,4,4,4,4,3,1,1,0
17451,0,0,0,0,1,0,0,0,0,3,2,4,0,1,0,0,4,0
17452,0,3,0,0,2,1,0,2,4,2,4,4,4,3,4,0,2,0
17453,0,3,0,0,4,0,0,0,0,2,2,3,0,4,0,0,4,0
17455,0,2,0,0,4,0,4,1,0,4,4,2,0,3,1,0,3,4
17456,0,1,0,0,1,0,0,0,4,1,1,4,0,4,4,0,0,0
17458,0,1,1,0,4,0,0,0,4,1,2,2,0,4,0,0,2,0
17459,0,1,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0
17460,0,2,4,0,1,0,0,0,4,4,4,3,1,2,4,0,3,1
17461,0,1,0,0,4,4,0,3,1,1,2,2,0,4,4,0,3,4
17462,3,3,4,0,0,1,0,0,1,4,0,4,1,0,1,1,0,2
17463,3,4,0,0,0,3,0,0,1,1,0,4,2,0,1,1,0,4
17464,1,3,2,0,1,3,0,2,4,2,3,3,3,0,2,0,0,0
17465,0,4,0,0,0,0,0,0,0,4,2,1,0,4,0,0,0,0
17466,0,1,0,0,1,0,0,3,0,3,1,1,0,1,0,0,1,0
17467,0,3,1,4,1,4,0,0,0,4,3,4,0,2,1,4,4,3
17468,0,2,0,0,0,0,0,0,0,4,2,2,0,1,0,0,1,0
17469,0,2,1,0,2,1,0,1,0,2,1,3,0,4,0,0,2,1
17470,0,3,0,0,1,0,0,0,0,4,2,2,0,3,0,0,3,0
17471,0,2,0,0,2,4,0,4,4,3,3,2,0,3,2,0,1,4
17472,0,2,0,0,0,0,0,0,0,4,1,3,0,2,0,0,1,4
17473,0,1,0,0,1,0,0,2,1,3,1,2,0,1,1,0,4,0
17474,0,4,4,0,1,0,0,0,0,4,4,4,0,4,4,0,3,0
17475,0,0,1,0,1,3,0,1,1,3,2,2,0,4,4,0,1,1
17476,0,1,0,0,4,0,0,0,0,3,2,3,0,1,0,0,3,0
17477,0,3,2,0,2,3,0,2,4,4,4,2,1,3,1,0,1,0
17478,0,1,4,0,3,4,0,4,1,4,3,3,0,3,3,0,1,1
17479,0,1,0,0,3,0,0,0,0,2,2,3,0,4,0,0,4,0
17480,0,2,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0
17481,0,1,4,0,0,0,0,1,0,3,4,3,0,2,3,0,2,4
17482,0,1,0,0,2,0,0,0,0,2,4,3,0,0,0,0,1,0
17483,0,4,0,0,4,0,0,0,0,4,3,3,0,4,0,0,4,1
17484,1,1,0,0,1,2,0,0,4,2,1,2,1,3,3,0,4,0
17485,0,1,0,0,4,0,0,0,0,4,1,1,0,1,1,0,2,1
17486,0,0,1,0,3,1,0,0,0,4,2,3,1,3,0,0,1,0
17487,0,3,4,1,0,4,0,0,4,3,0,1,4,0,3,0,0,4
17488,4,3,1,0,0,0,0,0,0,2,3,3,0,0,0,0,2,0
17489,0,2,1,0,1,4,2,3,3,2,2,3,0,3,3,0,4,0
17490,1,4,0,0,0,1,0,0,4,2,4,4,4,4,1,0,0,0
17491,0,2,0,0,2,0,0,0,1,3,1,1,0,0,0,0,3,0
17492,3,1,2,2,0,3,0,0,1,3,0,1,1,0,1,1,0,2
17493,0,2,0,0,0,0,0,0,0,3,4,4,0,4,1,0,4,0
17494,0,0,0,0,4,0,0,0,0,2,3,2,0,4,0,0,2,0
17495,0,0,0,0,1,0,0,0,0,4,2,3,0,4,0,0,2,0
17496,0,1,0,0,3,0,0,0,0,2,1,2,0,0,0,0,0,0
17497,0,1,0,0,1,4,0,4,4,4,1,2,0,4,1,0,3,4
17498,0,3,1,0,1,2,0,2,4,3,3,3,0,2,1,0,1,4
17499,0,4,0,0,0,0,0,0,0,4,4,4,0,4,1,0,4,0
17500,2,1,4,0,0,4,0,0,4,3,1,3,1,0,1,0,0,1
17501,0,2,0,0,2,0,0,1,2,2,3,3,0,1,3,0,1,0
17502,0,3,4,0,0,4,0,3,0,3,3,1,4,2,4,0,2,4
17503,0,2,1,0,0,0,0,1,0,3,2,3,4,1,1,0,3,0
17504,0,3,0,0,2,0,4,4,3,4,3,3,0,4,1,0,4,0
17505,0,1,0,0,0,2,0,0,0,2,4,2,2,0,2,0,0,0
17506,0,3,0,0,1,0,0,4,4,4,4,3,0,3,0,0,3,0
17507,0,3,0,0,4,0,0,4,4,3,2,2,0,3,1,0,4,3
17508,0,3,0,0,3,1,0,1,2,3,1,3,0,2,4,0,1,1
17509,0,3,1,2,1,4,0,1,0,4,2,2,4,1,4,0,2,3
17510,0,0,1,0,1,0,0,2,0,2,2,2,0,2,1,0,3,0
17511,0,0,4,0,2,0,0,4,0,4,2,2,0,4,0,0,0,0
17512,0,4,0,0,0,0,1,1,1,2,2,3,1,1,1,4,2,4
17513,4,4,4,0,0,0,4,1,3,2,0,4,0,0,4,1,0,1
17514,0,3,4,4,0,4,0,0,4,4,0,3,4,1,3,0,4,0
17515,0,3,1,0,1,0,0,2,2,2,3,1,0,1,4,0,1,1
17516,0,2,0,0,2,4,0,3,2,4,3,4,0,3,4,0,3,4
17517,4,2,0,0,0,0,0,0,0,2,2,2,4,2,4,4,2,0
17518,0,2,0,0,4,0,0,1,0,4,2,3,0,3,1,0,3,0
17519,0,2,0,0,4,0,0,0,0,2,4,2,0,0,0,0,1,0
17520,0,4,1,0,0,1,0,0,0,3,1,2,0,4,4,0,2,0
17521,0,1,4,0,3,4,0,3,0,3,3,4,4,3,1,4,3,2
17522,4,1,1,0,0,0,0,0,0,4,0,2,2,0,1,4,0,3
17523,0,3,1,0,0,2,0,2,1,2,2,2,0,4,1,0,1,0
17524,0,1,1,0,3,0,0,4,0,4,3,3,0,3,0,0,4,4
17525,0,1,4,0,4,4,0,0,0,3,3,4,4,3,4,0,3,0
17527,0,1,0,0,1,1,0,1,0,4,1,3,0,3,0,0,3,0
17528,0,0,4,0,0,0,0,0,2,3,1,2,1,1,3,0,1,0
17529,0,3,4,0,0,4,2,0,4,1,1,2,3,1,4,2,1,4
17530,4,4,1,0,0,2,0,0,1,1,0,1,4,0,2,1,0,0
17531,0,1,4,0,1,0,0,2,0,3,4,3,1,2,1,0,2,0
17532,0,1,0,0,1,0,4,4,1,1,3,3,0,3,1,0,3,4
17533,4,4,1,0,0,4,0,0,0,4,4,3,0,4,2,2,0,0
17534,0,2,0,0,4,0,0,0,0,4,2,3,0,4,0,0,4,0
17535,1,1,0,0,0,1,0,3,0,3,4,2,1,3,3,0,1,4
17536,0,1,4,0,1,0,1,2,0,4,3,3,0,3,1,0,1,0
17537,0,3,4,4,1,4,0,0,4,2,1,1,2,0,3,2,0,3
17538,0,3,3,0,4,0,0,2,0,1,3,3,0,2,1,0,3,4
17539,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
17540,4,4,2,3,0,3,0,0,4,1,0,3,4,0,1,3,0,0
17541,0,1,1,0,2,0,0,0,0,3,2,2,0,1,0,0,4,0
17542,0,2,0,0,4,1,4,4,2,3,4,2,3,2,1,0,0,0
17543,0,0,0,0,0,0,0,0,0,0,4,4,0,4,1,0,0,0
17544,0,4,0,0,0,0,0,2,1,4,2,3,1,4,1,0,4,4
17545,0,1,1,0,1,0,0,2,0,2,2,2,0,3,4,0,4,0
17546,0,3,0,0,1,0,0,1,0,2,4,4,0,2,0,0,1,0
17547,2,4,0,0,0,1,0,0,4,2,0,3,2,4,1,0,0,0
17548,0,4,0,0,4,0,0,0,0,3,2,4,0,2,1,0,2,0
17549,1,1,2,0,0,4,0,0,4,1,1,1,3,0,3,4,0,2
17550,4,1,4,4,4,1,0,4,0,2,4,1,2,1,2,4,4,3
17551,1,3,3,3,0,1,0,0,2,3,3,2,2,0,1,1,0,1
17552,0,3,1,0,3,4,4,3,1,3,3,2,3,4,4,0,3,2
17553,0,2,0,0,0,2,0,1,0,3,3,4,0,2,4,0,1,0
17554,4,2,1,4,0,1,0,0,1,3,4,4,1,0,2,4,0,3
17555,0,0,4,0,4,4,0,0,0,3,4,2,0,4,0,0,3,1
17556,3,4,2,1,0,3,0,0,0,4,0,3,1,1,3,3,4,3
17557,0,3,2,0,0,0,0,0,0,4,0,3,1,0,2,4,0,0
17558,0,4,1,0,0,3,0,0,0,4,0,2,4,0,2,4,0,4
17559,4,4,0,1,0,0,0,0,2,3,1,4,4,0,2,3,0,1
17560,1,2,1,2,0,3,0,0,4,2,4,2,3,0,1,0,0,4
17561,1,3,3,1,0,2,0,0,4,4,2,2,4,0,3,2,4,4
17562,0,2,4,3,0,3,0,0,2,4,4,1,3,0,3,4,0,4
17563,4,2,0,1,0,4,0,0,0,1,4,1,1,1,1,4,0,0
17564,4,4,2,1,0,2,1,0,1,3,2,2,1,0,3,2,1,4
17565,0,2,0,0,4,0,0,1,0,3,2,2,0,4,1,0,2,0
17566,3,3,3,0,0,0,0,0,1,3,2,3,2,0,3,4,4,1
17567,0,2,0,0,1,4,0,0,0,4,4,2,0,3,1,0,3,0
17568,1,3,4,1,0,0,0,0,0,3,0,2,2,0,4,3,0,3
17569,0,3,4,2,0,4,0,0,4,1,1,1,1,1,1,3,1,4
17570,0,1,1,0,1,4,0,0,0,1,3,3,0,2,3,0,2,4
17571,0,2,0,3,0,1,0,0,0,2,1,1,1,4,2,4,0,0
17572,0,4,3,3,0,2,0,0,4,1,1,3,1,0,3,0,0,1
17573,0,2,1,4,1,2,0,0,0,3,2,3,4,1,1,1,1,1
17574,1,4,1,2,2,2,0,4,2,1,3,2,1,0,4,0,1,1
17575,2,2,3,1,0,1,0,0,4,2,4,1,2,1,4,1,0,1
17576,1,4,4,2,0,3,0,0,0,2,1,3,4,0,2,4,1,1
17577,4,1,4,0,0,1,0,0,1,3,2,1,3,3,1,4,0,4
17578,0,0,0,0,0,0,0,0,0,4,3,2,4,2,4,0,3,0
17579,2,3,2,4,0,4,0,0,2,3,1,3,3,0,4,2,0,2
17580,1,3,1,2,1,2,0,1,2,2,1,1,1,2,3,1,1,2
17581,0,1,1,0,1,1,0,4,4,3,3,3,0,3,0,0,1,1
17582,0,3,4,4,0,4,0,0,4,4,1,2,1,4,3,4,0,4
17583,0,3,1,3,0,3,0,4,4,1,0,3,1,4,2,0,0,0
17584,0,1,1,2,4,3,0,0,0,4,2,3,3,4,1,4,0,1
17585,4,3,3,1,0,4,0,0,2,2,2,2,2,3,4,1,4,0
17586,2,4,4,1,0,2,0,0,4,3,4,4,4,0,3,2,4,2
17587,0,0,0,0,0,0,0,0,0,3,3,3,0,1,0,0,1,1
17588,4,2,3,0,0,2,0,0,0,2,0,1,1,0,1,4,0,4
17589,0,1,1,0,0,4,0,4,4,3,4,4,0,2,2,0,1,0
17590,4,2,4,0,0,0,4,4,1,3,4,4,0,4,1,0,2,0
17591,0,3,1,3,4,4,0,0,0,4,2,2,1,3,4,4,0,0
17592,0,4,0,0,4,3,0,3,1,3,3,4,0,4,0,0,0,0
17593,3,1,2,0,0,2,0,0,1,4,0,2,3,0,2,1,0,3
17594,0,4,0,0,3,0,0,0,0,2,3,4,0,4,0,0,4,0
17595,4,1,1,0,0,3,0,0,3,4,0,4,1,0,1,1,0,4
17596,1,2,4,0,4,2,4,4,4,2,4,3,1,4,2,1,0,3
17597,1,2,2,3,0,3,0,0,3,4,0,4,3,0,1,2,0,3
17598,0,1,0,0,0,0,4,3,2,1,1,3,2,1,3,0,1,1
17599,2,3,1,2,0,4,0,0,1,2,4,2,2,4,1,3,0,3
17600,1,3,3,2,0,3,0,0,1,4,1,4,4,4,3,1,3,0
17601,4,4,4,0,0,4,0,0,3,1,0,4,4,0,3,4,0,4
17602,1,3,1,1,0,1,0,0,2,2,4,1,2,0,2,1,4,1
17603,4,4,4,0,0,0,0,0,0,4,3,4,0,4,0,0,1,4
17604,4,2,1,3,0,2,0,0,1,1,1,1,3,0,3,1,0,4
17605,4,2,3,4,0,4,4,4,2,4,1,3,2,1,2,4,4,4
17606,1,4,1,1,0,4,0,0,3,4,0,4,1,0,3,0,0,4
17607,0,1,0,0,1,0,0,1,0,4,1,3,0,4,3,0,4,1
17608,0,1,0,0,3,3,0,0,0,3,2,2,0,3,2,0,4,0
17609,0,4,3,2,4,4,0,1,0,2,3,1,2,4,2,1,2,1
17610,3,3,1,4,0,1,0,0,1,4,0,4,3,0,3,4,0,4
17611,0,2,0,0,2,0,0,0,0,2,1,3,0,1,0,0,1,0
17612,2,4,2,0,0,3,0,0,1,4,0,4,1,0,2,2,0,2
17613,0,3,0,0,0,0,0,0,0,4,0,4,4,0,0,4,0,0
17614,1,2,1,0,0,0,0,0,0,3,4,3,2,4,3,4,4,0
17615,0,1,1,0,0,1,0,0,2,4,4,2,4,3,4,0,1,0
17616,0,1,4,0,0,1,0,0,4,4,4,1,3,2,1,2,0,0
17617,2,4,2,1,0,1,0,0,0,1,4,4,4,0,2,1,0,1
17618,2,4,3,3,0,4,0,0,0,1,4,1,2,0,3,3,4,2
17619,0,4,0,0,0,0,0,4,0,4,3,2,0,4,4,0,1,0
17620,3,4,4,0,0,4,0,1,2,3,1,3,3,1,2,1,1,2
17621,1,1,3,2,0,3,0,0,3,3,0,1,4,0,1,2,0,1
17622,0,4,4,1,0,2,0,3,4,3,4,3,2,4,1,4,1,0
17623,0,0,0,0,0,4,0,0,0,4,2,2,0,3,1,0,2,0
17624,0,1,0,0,1,4,0,0,0,3,2,4,0,2,0,0,2,0
17625,3,3,1,0,0,1,1,3,1,2,1,2,1,1,3,2,3,1
17626,0,0,0,0,0,0,0,0,0,0,4,1,4,2,3,0,0,0
17627,0,1,0,0,0,0,0,0,0,3,2,3,0,2,0,0,4,0
17628,0,2,0,0,4,1,0,0,0,3,2,1,0,0,0,1,1,0
17629,3,3,2,2,0,4,0,1,3,3,4,3,4,4,2,4,0,4
17630,0,4,0,0,1,4,0,2,3,4,4,3,0,3,4,0,2,0
17631,4,3,3,2,0,4,0,0,0,3,2,4,3,0,3,4,0,2
17632,0,2,0,0,0,0,0,4,2,2,1,3,2,4,2,0,2,4
17633,0,3,4,0,0,2,0,0,4,2,0,4,4,0,2,2,0,4
17634,4,1,2,4,0,1,0,0,0,4,2,4,1,0,4,4,3,4
17635,0,3,0,0,1,0,0,0,0,2,2,2,0,4,0,0,1,0
17636,0,1,0,0,4,4,0,4,0,2,2,2,0,2,1,0,2,1
17637,0,4,2,4,0,2,0,1,4,0,1,3,3,4,3,2,1,0
17638,3,3,2,1,0,3,0,0,3,4,1,1,3,4,3,1,0,3
17639,4,2,4,0,4,3,0,0,0,1,1,4,1,1,1,1,2,1
17640,0,3,2,0,0,3,0,0,0,3,3,4,2,4,3,1,0,0
17641,1,1,4,4,0,1,0,0,0,4,1,3,3,1,1,2,1,2
17642,0,0,0,0,1,0,0,0,0,3,2,4,4,1,0,0,4,0
17643,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,4,0
17644,0,2,0,0,1,0,0,1,0,4,4,3,0,4,0,0,1,2
17645,0,4,4,0,3,0,0,0,0,2,2,1,0,4,0,0,4,0
17646,1,1,2,4,0,4,0,0,1,4,3,1,3,1,2,0,1,1
17647,0,1,1,0,4,1,0,0,0,4,4,2,2,1,3,0,4,1
17648,0,3,3,1,0,4,0,0,4,4,0,1,3,1,1,2,0,4
17649,0,0,0,0,1,0,0,0,0,3,4,3,4,2,0,0,2,0
17651,0,2,4,1,0,4,0,0,0,2,4,1,1,0,1,4,0,4
17652,0,4,0,0,0,4,0,0,0,3,2,2,0,3,1,0,2,1
17653,0,0,1,0,0,0,0,1,1,0,1,1,1,2,2,0,1,0
17654,1,1,1,4,0,4,0,0,0,4,0,4,1,0,3,1,0,4
17655,0,1,0,0,0,0,0,4,4,4,1,2,0,2,0,0,2,4
17656,4,1,0,4,0,4,0,0,1,2,0,3,3,0,3,4,0,4
17657,0,0,4,0,4,4,0,0,0,2,1,1,0,1,0,0,4,0
17658,0,2,4,0,1,1,0,1,4,3,2,2,1,2,4,0,4,4
17659,0,2,3,0,0,0,0,0,0,3,1,3,3,0,3,1,0,4
17660,0,3,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0
17661,4,4,4,0,0,4,0,4,0,4,1,3,1,0,4,4,0,4
17662,0,1,0,0,0,0,0,3,0,3,3,3,0,2,4,0,2,0
17663,0,1,2,0,0,1,0,0,0,4,1,3,4,1,3,1,1,0
17664,0,2,1,0,4,4,1,4,2,3,4,4,0,4,1,0,4,0
17665,0,0,0,0,0,0,4,2,1,3,3,3,0,1,0,0,2,0
17666,0,1,0,0,3,0,0,0,0,2,1,1,0,1,0,0,2,0
17667,0,2,1,0,2,0,0,1,2,1,1,2,0,3,2,0,2,3
17668,0,3,0,0,3,0,4,3,2,3,3,3,0,3,1,0,2,0
17669,0,2,0,0,4,0,0,0,0,3,1,2,0,2,0,0,1,1
17670,0,0,2,0,0,0,0,0,4,4,2,3,4,4,2,0,3,0
17671,0,3,4,0,0,1,0,1,0,4,2,3,4,3,1,0,3,3
17672,0,2,4,4,0,3,0,0,0,3,4,1,1,3,1,2,1,4
17673,0,3,4,0,1,0,0,0,0,3,3,2,0,0,4,0,2,4
17674,0,1,0,0,4,0,0,2,3,3,2,2,0,4,0,0,2,0
17675,0,4,0,0,0,0,0,2,0,3,2,2,0,3,4,0,1,4
17676,0,4,1,0,0,0,0,0,4,2,0,3,3,0,3,4,0,1
17677,0,3,1,0,0,3,0,4,0,3,4,4,0,4,3,0,0,0
17678,0,2,0,0,4,3,0,4,4,3,3,2,0,4,3,0,2,0
17679,0,1,0,0,1,0,0,4,1,4,4,2,0,4,0,0,1,1
17680,0,1,0,0,1,0,0,0,3,2,2,2,0,3,4,0,3,0
17681,0,4,0,0,0,0,0,0,0,2,4,3,0,2,1,0,3,4
17682,0,2,4,0,1,1,0,2,0,2,3,2,0,2,1,0,2,3
17683,0,1,0,0,3,0,0,0,0,2,1,2,0,3,1,0,2,4
17684,0,1,1,0,4,0,0,2,0,3,4,3,0,2,0,4,2,0
17685,0,3,0,0,4,0,0,4,0,3,2,2,0,4,1,0,2,4
17686,0,0,1,0,2,1,0,0,0,3,3,2,0,3,1,0,2,3
17687,0,4,1,0,3,3,0,4,0,3,2,3,1,2,2,0,3,1
17688,0,2,0,0,1,0,0,2,1,3,4,2,0,4,1,0,3,0
17689,0,4,2,0,1,4,0,1,4,2,4,2,1,3,0,0,1,0
17690,0,3,0,0,0,0,0,0,4,2,0,4,2,0,1,1,0,0
17691,0,1,0,0,0,0,0,1,0,3,3,2,0,4,0,0,1,1
17693,0,3,0,0,4,0,3,2,2,1,4,2,0,3,1,0,2,1
17694,0,1,0,0,1,0,0,3,0,3,3,2,0,4,4,4,3,4
17695,0,2,1,0,1,1,0,3,4,2,1,3,0,3,1,0,2,2
17696,0,0,0,0,1,0,0,3,0,3,3,2,0,2,0,0,3,0
17697,0,4,0,0,4,0,0,1,0,1,1,3,0,2,4,0,4,0
17698,0,1,0,0,4,1,0,4,4,2,4,3,0,1,0,0,3,0
17699,0,3,0,0,1,0,0,4,0,4,1,2,0,2,1,0,4,0
17700,0,4,4,0,2,0,0,0,0,2,3,2,0,4,4,0,3,2
17701,0,1,0,0,2,0,0,1,4,4,2,3,0,3,1,0,3,0
17702,0,0,0,0,0,0,0,0,0,3,3,3,0,1,0,0,3,0
17703,0,4,0,0,0,4,0,0,0,3,4,3,0,3,0,0,2,4
17704,0,1,0,0,2,0,4,2,1,2,4,3,0,1,4,0,1,0
17705,0,1,0,0,1,0,0,2,1,3,2,2,0,1,1,0,3,0
17706,0,4,0,0,0,4,0,3,1,4,4,3,0,2,4,0,3,0
17707,2,3,0,4,0,2,0,0,0,1,4,1,4,0,1,2,4,3
17709,0,2,4,0,4,0,0,4,1,3,3,3,0,4,4,0,2,4
17710,0,3,0,0,3,1,4,3,2,3,3,3,0,3,0,0,1,0
17711,0,4,0,0,1,2,0,3,4,3,2,2,0,2,0,0,1,0
17712,0,2,0,0,0,1,2,2,4,4,3,3,0,2,1,0,2,0
17713,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0
17714,0,0,0,0,0,0,0,2,0,4,4,4,0,4,0,0,1,0
17715,4,3,4,0,0,4,0,0,3,3,0,4,1,0,4,4,0,3
17716,0,3,0,0,3,1,0,1,1,3,2,2,0,4,1,0,2,1
17717,0,3,4,0,1,0,0,4,2,4,3,2,0,3,1,0,2,4
17718,0,4,0,0,1,4,0,0,0,3,2,1,4,2,4,4,1,0
17719,0,3,4,0,0,0,0,2,0,2,2,3,0,2,1,0,4,0
17720,0,4,0,0,1,0,0,4,0,2,3,3,0,4,0,0,3,0
17721,0,1,2,0,4,0,0,0,0,3,2,2,0,3,2,0,2,4
17722,0,1,0,0,0,4,0,1,4,1,1,1,0,3,2,0,1,3
17723,0,1,0,0,0,0,0,0,0,3,1,3,1,4,4,0,1,0
17724,0,2,3,0,0,2,0,0,1,3,4,3,2,1,1,0,0,4
17725,0,1,0,0,1,0,0,1,0,2,2,2,0,3,0,0,2,0
17726,4,1,4,4,0,3,0,0,4,3,3,3,4,1,4,3,0,3
17727,4,0,0,0,1,0,0,1,0,3,4,3,0,2,4,4,3,1
17728,0,1,0,0,2,1,4,2,2,4,4,3,2,4,1,1,3,0
17729,1,2,0,0,0,4,0,2,2,3,3,3,1,2,1,0,3,0
17730,4,4,1,4,4,2,0,0,0,4,4,3,4,0,2,0,4,0
17731,0,4,0,0,0,0,0,0,0,3,4,3,0,4,0,0,4,4
17732,0,1,1,0,1,0,2,4,4,4,4,3,0,3,0,0,2,0
17733,0,1,1,0,2,1,0,1,0,2,2,2,0,3,1,0,1,2
17734,0,4,1,0,1,4,1,1,0,3,3,4,0,4,0,0,2,4
17735,0,4,0,0,0,0,0,0,0,2,3,2,0,2,0,0,2,0
17736,0,2,0,0,4,0,0,4,1,3,3,1,1,4,1,0,1,0
17737,0,4,4,0,3,0,0,2,4,3,2,3,0,4,2,0,2,0
17738,1,2,0,0,1,4,1,3,3,2,4,2,1,2,0,0,2,0
17739,0,0,0,0,0,1,0,2,1,1,1,1,0,2,4,4,2,0
17740,0,1,4,1,0,0,0,0,0,2,3,2,2,2,1,0,1,0
17741,0,4,0,0,4,4,0,0,4,2,2,2,1,4,0,0,2,1
17742,0,2,0,0,4,4,0,4,1,2,3,2,0,2,0,0,3,0
17743,0,2,0,0,1,0,0,3,1,1,3,1,1,2,0,0,2,1
17744,0,1,1,0,3,1,0,1,0,3,2,2,0,3,1,0,4,0
17745,0,1,0,0,0,0,0,4,0,1,4,3,0,1,0,0,4,4
17746,0,3,0,0,0,0,0,4,0,3,2,2,4,3,1,0,1,0
17747,0,2,0,0,2,0,0,1,0,3,2,2,0,2,0,0,2,0
17748,0,1,0,0,1,2,0,0,0,4,2,2,0,4,0,0,1,4
17749,0,2,1,0,1,4,0,4,0,4,3,2,0,3,1,0,3,1
17750,0,1,0,0,4,0,1,1,1,4,3,3,0,1,0,0,2,0
17751,0,4,4,0,0,0,0,1,4,2,2,3,0,2,1,0,3,1
17752,0,1,0,0,3,1,0,1,1,1,1,1,0,2,1,0,1,1
17753,0,1,1,0,0,4,0,4,1,3,2,2,0,3,1,0,3,1
17754,0,1,0,0,0,1,0,4,0,0,4,4,0,0,0,0,1,0
17755,0,2,1,0,1,0,0,4,1,3,1,3,0,2,1,0,4,0
