CUSTNO,Frequency_가구인테리어/잡화_고가_증감여부,Frequency_가구인테리어/잡화_저가_증감여부,Frequency_가구인테리어/잡화_중가_증감여부,Frequency_가전/레저취미/멀티샵_고가_증감여부,Frequency_가전/레저취미/멀티샵_저가_증감여부,Frequency_가전/레저취미/멀티샵_중가_증감여부,Frequency_교육문화/아동_고가_증감여부,Frequency_교육문화/아동_저가_증감여부,Frequency_교육문화/아동_중가_증감여부,Frequency_식품/생활_고가_증감여부,Frequency_식품/생활_저가_증감여부,Frequency_식품/생활_중가_증감여부,Frequency_의류/이미용_고가_증감여부,Frequency_의류/이미용_저가_증감여부,Frequency_의류/이미용_중가_증감여부,Frequency_침구/주방_고가_증감여부,Frequency_침구/주방_저가_증감여부,Frequency_침구/주방_중가_증감여부
13572,0,4,3,1,0,1,0,0,4,1,4,4,4,1,3,0,1,0
13573,1,4,0,0,0,4,0,0,1,2,1,1,4,2,4,3,2,4
13574,0,1,0,0,2,1,0,0,0,4,3,2,0,1,0,0,1,0
13575,0,4,3,0,3,1,0,0,3,1,2,4,0,4,3,0,2,0
13576,0,4,0,0,1,0,0,1,0,4,2,1,4,3,4,0,3,4
13577,0,0,0,0,0,0,0,0,1,1,1,4,4,3,3,0,4,0
13578,0,2,0,0,0,0,0,4,0,4,1,3,0,4,0,0,3,0
13579,2,1,1,4,2,2,0,0,2,3,1,1,3,1,4,1,1,3
13580,0,1,0,0,1,0,0,0,0,0,1,2,0,1,3,0,0,0
13581,0,2,0,0,1,4,0,0,0,1,2,3,0,1,4,0,4,1
13582,1,1,1,4,0,4,0,0,1,2,1,1,2,4,2,0,0,0
13583,4,2,4,0,0,3,0,0,3,1,1,1,2,2,3,2,1,3
13584,0,2,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0
13585,2,2,2,2,4,0,0,4,2,2,4,3,3,0,4,0,4,3
13586,0,2,3,1,0,3,0,1,3,2,3,4,2,4,1,3,2,0
13587,0,2,0,0,1,4,1,2,1,4,4,3,0,2,1,0,2,0
13588,0,1,1,0,4,4,0,0,0,1,1,3,0,1,1,4,2,3
13589,0,1,0,1,0,0,0,0,0,4,3,2,0,0,1,0,1,0
13590,4,1,1,0,0,3,0,2,1,1,4,1,3,1,2,2,1,0
13591,0,3,3,0,0,1,0,0,0,3,0,4,2,0,2,0,0,4
13592,0,4,4,0,1,4,0,0,0,1,1,2,0,2,1,0,2,1
13593,0,3,1,0,2,1,0,4,0,3,3,3,3,2,1,0,4,4
13594,0,1,0,0,1,0,0,0,0,1,4,3,0,4,0,0,4,0
13595,0,2,0,0,1,0,0,1,3,4,2,3,0,3,4,0,1,1
13596,0,3,4,4,3,4,1,2,2,4,3,1,0,1,3,0,2,0
13597,0,4,1,0,0,2,0,0,4,4,0,4,3,0,2,3,0,4
13598,3,2,1,4,0,2,0,0,0,2,4,2,3,4,2,3,1,2
13599,0,2,0,0,4,0,0,0,0,2,1,2,0,0,0,0,3,0
13600,4,2,2,0,0,1,0,0,3,1,1,1,3,0,2,2,0,0
13601,0,4,0,0,4,0,0,0,0,2,3,2,0,0,0,0,1,0
13602,4,0,1,0,0,1,0,4,2,1,4,4,2,0,4,4,4,4
13603,0,2,4,0,2,1,0,3,2,3,3,3,0,1,1,0,3,4
13604,0,2,1,3,0,4,0,0,2,3,0,1,4,0,2,0,0,0
13605,0,2,1,0,4,1,0,0,0,4,2,3,0,2,4,0,2,0
13606,4,3,4,0,0,4,0,4,3,3,4,4,4,4,4,3,4,2
13607,0,0,4,0,1,1,0,4,1,3,1,2,0,4,4,0,1,0
13608,0,1,4,0,1,1,0,0,1,4,1,1,0,3,4,0,1,0
13609,0,1,0,0,4,0,4,4,0,2,4,4,0,4,4,0,3,0
13610,0,1,0,0,0,0,0,1,0,2,3,1,0,2,4,0,2,0
13611,4,1,2,0,0,0,0,0,0,1,0,3,0,0,4,0,0,4
13612,0,1,0,0,4,3,0,0,2,1,4,2,2,4,3,0,0,1
13613,4,4,1,3,0,1,0,0,3,4,1,4,3,0,4,3,0,0
13614,0,4,0,0,0,1,4,2,2,4,3,3,4,2,0,0,3,0
13615,0,2,4,0,1,3,4,4,4,1,4,4,1,4,1,0,4,0
13616,0,2,0,0,3,3,0,4,2,2,1,1,0,3,0,0,2,0
13618,0,1,0,0,3,0,0,2,4,2,3,4,0,2,4,0,1,4
13619,0,2,0,0,1,1,1,3,3,2,1,1,0,4,1,0,2,0
13620,0,3,1,1,0,0,0,0,0,2,2,1,3,1,1,1,0,3
13621,2,1,2,3,0,2,0,0,0,4,0,4,1,0,2,3,0,2
13622,0,2,0,0,3,0,4,0,4,3,3,2,0,0,2,0,4,0
13624,0,3,1,0,4,0,0,0,1,1,2,2,1,0,1,0,1,0
13625,0,1,0,0,3,0,1,4,4,4,2,3,0,3,0,0,2,0
13626,1,2,3,4,0,2,0,0,1,4,4,1,3,0,2,0,0,0
13627,1,1,0,0,0,1,0,0,0,2,3,2,3,3,4,0,4,1
13628,0,4,0,0,2,0,0,0,0,3,3,1,1,2,4,0,3,1
13629,0,2,0,0,1,0,0,0,0,2,2,2,0,2,1,0,3,0
13630,0,2,0,0,0,0,0,0,0,2,1,2,0,2,0,0,2,0
13631,0,4,0,0,4,0,0,0,0,1,3,2,0,1,0,0,3,0
13632,0,4,0,0,1,2,0,1,1,2,1,1,3,3,1,0,1,0
13633,1,2,1,2,4,3,4,3,3,2,3,1,3,2,1,2,1,2
13634,0,1,4,0,0,3,4,2,2,1,4,1,0,1,3,4,0,0
13635,0,0,0,0,0,1,0,0,0,1,1,1,2,2,2,0,0,0
13636,0,2,0,0,2,0,4,0,3,4,2,1,0,0,0,0,1,0
13637,1,1,0,0,4,0,0,3,1,4,2,2,0,2,4,0,2,1
13638,0,1,0,0,0,1,0,0,0,2,3,2,0,2,1,0,2,0
13639,0,1,1,0,2,1,0,0,0,2,1,1,0,1,1,0,3,0
13640,0,2,0,0,0,0,0,2,1,3,4,4,0,4,4,0,3,0
13641,0,2,1,0,3,1,0,0,0,1,3,3,0,4,4,0,4,0
13642,0,1,1,0,1,2,1,1,2,1,3,1,0,1,2,0,1,0
13644,0,0,0,0,0,0,0,4,0,4,4,4,0,4,0,0,4,0
13645,0,2,0,0,2,0,0,1,1,2,3,2,0,1,0,0,1,0
13646,4,4,0,0,0,3,0,4,4,4,4,3,0,3,3,4,4,0
13647,0,2,2,1,0,2,0,0,0,2,2,4,3,0,2,2,0,2
13648,0,1,3,2,0,3,0,0,2,3,4,1,2,1,2,1,0,4
13649,3,3,4,1,0,3,0,0,1,1,0,1,1,1,4,3,0,2
13650,4,1,2,1,4,4,0,4,0,1,4,1,1,4,3,0,4,1
13651,4,1,3,0,4,1,0,0,0,2,3,3,3,0,3,2,2,3
13652,0,1,4,0,4,0,0,1,3,2,2,2,4,2,2,0,2,0
13653,0,1,0,0,2,0,0,0,0,4,3,3,0,3,1,0,2,4
13654,4,3,4,0,2,3,0,4,4,4,4,4,1,4,4,2,4,2
13655,3,4,4,0,0,4,0,0,3,4,1,2,3,0,1,0,0,0
13656,0,3,0,1,0,3,0,0,0,1,4,4,4,0,3,0,0,0
13657,1,2,0,0,0,0,0,0,4,4,3,2,0,1,1,0,3,0
13658,3,1,2,1,2,2,0,4,0,2,4,1,3,3,3,2,2,4
13659,0,2,0,0,3,4,1,2,1,3,2,2,0,2,1,0,2,0
13660,0,2,0,0,4,1,0,2,1,3,1,1,0,3,4,0,1,0
13661,0,3,0,0,4,0,0,0,0,1,2,3,1,1,0,0,3,0
13662,1,1,2,2,4,3,0,0,0,4,4,3,2,0,1,4,4,4
13663,0,4,0,0,4,1,0,0,0,4,4,3,0,0,3,0,4,0
13664,2,3,2,1,0,1,0,0,0,2,1,2,3,0,2,1,0,0
13665,0,2,0,0,3,1,4,2,3,1,1,2,1,2,2,0,2,1
13666,0,0,0,0,4,0,0,0,0,4,3,4,0,2,0,0,2,4
13667,0,1,0,0,1,0,0,0,0,1,3,1,0,1,0,0,1,0
13668,4,1,3,0,2,0,4,3,3,2,2,2,0,1,0,0,1,0
13669,3,2,3,0,0,4,0,4,0,4,4,4,0,1,1,3,0,4
13670,0,4,0,0,4,2,0,3,3,3,2,1,0,1,4,0,2,4
13671,0,1,0,0,4,3,4,3,4,1,2,2,0,2,1,0,4,4
13672,0,1,0,0,0,1,0,3,2,1,2,1,1,1,1,0,1,1
13673,0,1,0,0,0,1,1,2,2,2,4,4,0,4,0,0,4,0
13674,0,4,0,0,4,3,0,4,0,4,1,1,0,2,0,0,2,2
13675,0,1,1,0,4,0,0,0,4,4,2,3,0,1,0,0,2,0
13676,0,0,0,0,1,0,4,0,1,4,1,3,0,2,4,0,3,2
13677,0,1,1,0,0,1,0,0,0,1,0,1,2,0,1,1,0,3
13678,0,2,0,0,2,0,0,0,0,2,2,2,2,2,2,0,1,0
13679,4,3,4,0,0,2,3,3,2,4,1,1,1,4,4,4,1,2
13680,0,1,0,0,1,1,0,4,4,0,4,2,0,4,4,0,2,4
13681,0,4,4,0,3,0,4,2,0,4,2,2,0,3,2,0,1,1
13682,0,1,0,0,1,1,0,0,1,1,3,2,0,1,1,0,1,0
13683,0,1,4,0,2,3,0,3,4,2,2,1,0,3,3,0,2,0
13684,0,2,1,0,1,1,0,0,0,4,4,3,0,1,1,0,3,0
13685,0,1,0,0,3,0,0,0,0,4,3,2,0,1,0,0,4,0
13686,3,3,2,0,4,4,0,1,1,1,1,1,1,4,3,0,3,0
13687,0,4,4,0,2,4,0,2,1,4,3,4,4,4,1,0,3,0
13688,3,2,4,0,0,3,2,4,3,1,4,4,3,4,2,4,0,0
13689,0,2,3,0,0,0,0,1,1,2,2,3,2,1,2,1,2,0
13690,1,2,1,0,1,1,0,0,0,2,1,1,4,0,1,3,1,4
13691,0,4,0,0,4,0,0,1,0,2,3,2,0,3,1,0,3,1
13692,0,1,4,4,0,0,0,0,1,4,4,4,4,0,4,0,0,0
13693,0,3,0,0,2,1,0,0,0,4,4,4,0,4,0,0,0,0
13694,1,4,3,0,0,2,0,2,2,1,1,1,2,1,1,1,1,1
13695,0,4,0,0,4,0,0,0,0,0,4,2,0,4,3,0,0,0
13696,3,2,2,0,0,0,2,3,3,2,1,2,3,2,2,0,1,1
13697,0,3,3,0,3,2,0,2,4,3,1,1,4,2,1,0,4,4
13698,4,2,3,1,1,4,0,0,0,1,1,1,3,0,2,2,2,0
13699,0,2,2,1,0,4,0,1,2,4,3,2,1,0,2,1,0,4
13700,0,1,0,0,2,1,0,2,0,2,1,2,0,1,1,0,1,0
13701,4,1,0,0,0,0,0,4,0,2,2,2,0,0,0,0,3,0
13702,0,1,0,0,1,0,3,3,4,1,3,3,4,2,4,0,2,0
13704,0,4,0,0,2,2,0,1,0,3,3,1,1,2,4,0,1,0
13705,0,1,0,0,1,0,0,0,0,4,4,4,0,4,0,0,4,4
13706,0,2,0,0,0,1,0,1,1,1,4,3,1,2,1,0,4,0
13707,2,4,2,3,0,3,4,0,4,2,4,4,4,1,2,3,0,4
13708,0,2,0,0,1,0,0,4,0,3,2,3,0,4,2,0,3,0
13709,0,0,0,0,3,0,0,0,0,2,4,4,0,0,0,0,3,0
13710,2,4,1,2,0,3,0,4,0,4,4,4,2,4,2,2,0,1
13711,0,4,4,0,0,2,0,0,2,2,4,3,4,0,3,4,4,2
13712,0,4,0,0,1,0,0,0,0,4,4,4,0,1,1,0,4,0
13713,0,2,2,0,0,0,0,0,3,3,0,1,3,0,1,2,0,3
13714,0,4,0,0,0,1,0,3,3,4,4,4,1,4,3,0,4,1
13715,0,0,4,0,4,0,0,1,0,4,3,4,4,2,4,0,3,0
13716,2,1,1,4,0,4,0,0,2,1,0,1,2,1,4,4,0,3
13717,0,0,0,0,4,0,0,0,0,2,3,3,0,2,4,0,4,4
13718,0,1,0,0,2,1,1,2,2,4,1,2,0,2,0,0,4,0
13720,0,2,0,0,0,0,0,0,0,2,1,1,0,1,0,0,2,0
13721,3,1,1,0,4,0,0,2,2,4,2,3,1,3,3,0,3,0
13722,0,4,0,0,3,0,0,0,0,4,2,3,0,1,0,0,4,0
13723,3,1,3,2,0,2,0,0,0,3,1,1,1,0,3,1,0,2
13724,4,1,1,1,0,1,1,0,3,3,1,4,1,4,3,4,1,4
13725,0,4,4,0,4,1,0,0,4,2,1,1,0,0,1,1,1,1
13726,1,4,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
13727,4,4,0,0,3,0,1,3,4,2,4,4,1,2,1,0,2,0
13728,1,4,4,0,0,0,0,0,0,3,1,3,4,4,2,4,0,4
13729,0,0,0,0,4,0,0,0,0,3,3,3,0,4,0,0,1,0
13731,1,2,2,0,2,2,0,1,2,3,4,3,4,4,2,3,3,1
13732,0,4,0,0,1,0,0,0,0,4,1,2,4,4,4,0,3,4
13733,0,4,0,0,2,4,0,0,0,2,2,2,0,4,3,0,1,0
13734,1,1,1,1,2,1,4,3,3,1,3,3,1,3,1,0,1,0
13736,4,4,1,0,0,4,0,0,0,4,4,4,0,2,2,0,0,0
13737,4,3,3,0,0,0,0,1,0,3,1,4,4,0,4,3,1,4
13738,3,3,2,1,0,4,0,0,0,2,1,2,4,0,2,4,1,1
13739,0,1,3,0,4,3,0,0,2,3,4,2,1,4,2,2,1,2
13740,4,1,3,0,0,4,2,0,4,2,1,1,1,1,1,2,1,2
13741,0,0,0,0,0,0,2,4,4,4,2,3,0,2,0,0,2,0
13742,0,1,2,0,4,1,0,0,0,3,1,4,0,4,4,0,1,4
13743,1,2,3,1,0,1,0,0,2,1,4,1,3,4,3,4,2,3
13744,4,1,4,0,0,1,0,0,4,1,0,4,3,0,1,0,0,0
13745,0,3,0,0,2,4,0,0,0,1,3,2,0,2,4,0,2,1
13746,0,3,0,0,3,0,0,0,0,3,4,4,0,1,0,0,1,0
13747,1,4,0,0,0,4,0,0,4,3,0,4,4,0,3,3,0,3
13748,4,3,0,0,0,4,4,3,1,1,2,3,0,3,4,4,2,0
13749,0,4,1,0,2,2,0,3,1,2,1,1,0,3,4,0,4,3
13750,0,2,4,0,4,4,0,0,0,4,3,2,4,0,4,0,1,0
13751,0,1,2,0,4,1,1,1,1,3,2,2,0,2,2,0,2,1
13752,0,4,4,0,2,0,0,0,0,4,2,2,0,4,1,0,4,0
13753,1,0,4,0,4,1,1,4,2,3,4,4,1,4,4,0,0,4
13754,0,4,0,0,0,0,4,3,4,2,3,3,0,4,1,0,4,0
13755,0,4,0,0,1,4,0,0,0,4,4,4,0,2,2,0,4,0
13756,0,4,0,0,2,4,0,4,0,4,4,2,0,2,1,0,2,0
13757,0,3,1,0,2,4,0,4,4,1,2,1,0,2,1,0,2,0
13758,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0
13759,0,4,0,0,1,4,0,4,0,4,2,4,4,3,0,0,3,4
13760,0,2,0,0,0,0,0,0,0,3,4,3,0,1,1,0,0,0
13761,0,4,0,0,4,0,0,0,0,2,4,4,0,0,0,0,0,0
13762,0,1,0,1,0,1,0,0,1,2,1,1,1,1,1,0,1,0
13763,1,1,4,0,0,3,0,4,4,3,4,4,2,4,1,3,4,3
13764,0,1,0,0,4,3,0,3,1,4,1,2,0,2,3,0,2,1
13765,0,1,3,0,0,4,0,0,1,2,4,2,1,0,3,0,0,1
13766,0,4,2,0,0,0,0,0,0,4,0,2,3,0,0,0,0,0
13767,0,1,0,0,3,0,0,0,0,4,1,1,4,2,1,0,4,2
13768,0,4,0,0,4,0,0,4,0,1,3,2,4,1,0,0,2,0
13770,0,4,4,0,4,1,0,1,1,1,4,2,0,4,4,0,4,1
13771,0,4,2,2,0,2,4,4,2,4,4,4,1,0,2,1,0,4
13772,0,0,0,0,4,0,0,0,0,4,3,2,0,2,1,0,3,0
13773,3,2,4,0,0,3,0,0,0,2,1,1,3,1,2,2,4,2
13774,2,1,3,0,0,4,4,0,4,1,0,1,1,0,3,0,0,0
13775,0,2,0,0,3,1,0,1,0,1,2,2,0,1,2,0,2,0
13776,3,1,0,0,0,1,0,0,1,4,4,4,1,4,3,0,0,0
13777,1,2,1,0,2,4,0,3,3,1,4,1,2,4,3,3,4,1
13778,0,0,0,0,1,1,1,2,2,3,1,1,0,1,0,0,3,1
13779,0,4,4,0,4,4,2,4,4,2,2,3,3,3,4,0,2,0
13780,0,0,0,0,0,0,0,0,0,4,2,3,0,4,4,0,0,0
13781,0,0,0,0,0,0,0,0,0,2,1,1,1,1,4,0,0,0
13782,0,2,0,0,1,3,4,3,3,2,4,3,0,2,0,0,4,0
13783,0,1,0,0,1,0,0,0,0,0,4,3,0,3,4,0,4,0
13784,1,3,1,0,0,2,0,0,4,2,2,1,4,0,4,3,1,1
13785,0,2,4,4,0,1,0,0,0,2,0,4,2,0,1,1,0,1
13786,0,1,0,0,0,0,0,2,0,4,1,3,4,1,1,0,3,4
13787,0,2,3,0,4,0,1,3,3,4,4,4,0,4,4,0,2,0
13788,0,1,4,0,0,0,0,4,4,2,1,1,0,4,2,0,1,1
13789,0,4,0,0,1,4,0,1,2,1,3,1,1,4,1,0,1,4
13790,0,3,0,0,0,0,0,0,0,4,4,3,0,2,0,0,3,0
13791,0,2,0,0,3,0,0,0,0,2,2,3,0,1,0,0,1,0
13793,0,1,0,4,1,1,3,3,4,4,4,3,0,3,1,0,2,4
13794,0,2,3,0,0,4,4,2,3,4,3,3,1,1,4,1,4,4
13795,0,1,0,0,2,1,0,0,0,1,2,2,0,3,0,0,0,0
13796,0,1,0,0,1,0,0,2,0,4,1,1,0,2,1,0,1,1
13797,4,2,1,0,0,1,0,0,0,2,1,2,1,0,1,1,4,4
13798,0,1,0,0,0,4,0,4,0,1,2,2,0,1,1,0,3,1
13799,0,1,0,0,2,0,0,0,0,4,3,3,0,2,0,0,2,0
13800,0,2,0,0,2,0,0,2,1,3,1,1,0,1,4,0,1,0
13801,0,2,0,0,4,0,0,0,0,4,2,3,0,1,0,0,4,0
13803,0,0,0,0,3,0,0,4,0,4,3,3,0,4,0,0,4,0
13804,0,4,1,0,4,1,0,4,1,1,2,1,0,1,4,0,1,1
13805,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
13806,0,2,0,0,0,0,0,1,1,4,3,3,0,4,0,0,3,0
13807,0,0,4,0,4,0,0,0,0,4,3,3,0,1,3,4,4,0
13808,0,4,0,0,2,0,0,1,0,4,4,3,0,4,0,0,3,1
13809,0,2,0,0,2,0,0,3,4,4,1,2,1,4,3,0,3,0
13810,0,0,3,0,0,1,0,1,0,1,1,2,0,1,2,0,1,0
13811,0,2,0,0,4,0,1,3,2,2,3,2,0,1,0,0,2,0
13812,0,1,0,0,4,0,0,2,0,4,2,2,0,4,4,0,1,0
13813,1,4,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0
13814,0,1,0,0,3,2,3,4,2,3,4,3,0,3,3,0,3,4
13815,0,1,0,0,4,0,0,1,1,3,2,3,0,1,4,4,3,4
13816,0,0,0,0,2,0,0,0,3,3,4,4,0,4,1,0,4,0
13817,0,1,1,0,2,0,0,0,0,4,2,4,0,1,4,0,2,0
13818,0,4,0,0,0,0,0,0,0,4,2,2,0,3,0,0,1,0
13819,0,1,4,0,0,4,0,0,2,1,0,1,1,0,4,1,0,0
13820,0,3,3,0,1,3,0,2,0,3,1,2,0,2,0,0,2,1
13821,0,4,3,0,4,4,0,2,1,1,3,1,4,4,1,0,2,3
13822,1,1,3,3,0,2,0,0,2,3,4,3,2,0,3,4,0,4
13823,0,1,0,0,3,0,0,2,4,1,2,3,4,1,1,0,3,0
13825,0,2,3,1,0,1,0,1,2,4,2,4,4,0,0,1,1,1
13826,3,3,2,0,1,2,0,3,4,4,3,2,3,1,4,3,2,3
13827,0,3,4,2,0,1,3,1,2,2,1,1,2,4,4,2,2,1
13828,0,1,2,0,1,4,0,1,4,3,1,2,0,2,2,0,1,0
13829,0,2,4,0,0,0,0,0,4,3,3,2,0,4,0,0,3,0
13830,0,3,0,0,0,0,0,1,0,4,4,1,0,1,0,0,4,0
13831,0,1,1,0,4,0,0,1,0,1,2,1,0,1,2,0,1,1
13832,0,3,1,0,0,0,0,2,0,2,4,4,1,2,0,0,4,4
13833,0,4,4,0,0,4,0,4,4,3,2,1,4,3,3,0,3,0
13834,0,1,4,1,2,2,0,1,0,4,2,2,4,1,1,0,3,0
13835,3,2,1,4,0,3,2,4,2,2,4,4,3,4,3,2,2,0
13836,0,3,2,0,0,3,0,0,0,3,1,1,0,4,2,0,0,0
13837,4,1,1,0,0,1,0,0,4,4,4,2,0,2,3,3,4,4
13838,2,4,4,4,0,3,0,0,0,4,0,4,1,0,4,4,0,4
13839,0,4,0,0,0,1,0,0,0,3,2,3,0,1,0,0,4,0
13840,0,2,0,0,4,0,0,0,0,4,4,4,0,1,1,0,3,0
13841,0,4,0,0,2,3,0,1,0,3,3,2,4,3,3,0,3,0
13842,0,2,0,0,1,4,0,0,0,2,2,2,0,4,0,0,2,0
13843,0,4,1,0,0,0,0,0,3,3,4,4,2,4,2,4,0,0
13844,0,2,3,0,0,4,0,1,0,2,4,3,3,1,4,2,1,1
13845,0,4,0,0,4,0,0,0,0,3,1,4,0,4,4,0,4,0
13846,0,2,1,0,0,4,0,0,0,4,4,4,1,0,3,4,0,0
13847,0,4,1,0,0,1,0,0,4,3,0,2,1,0,2,2,0,1
13848,0,2,4,0,4,1,4,2,4,3,4,4,0,4,0,0,4,0
13849,0,2,1,1,4,1,0,0,0,4,4,4,3,4,2,4,3,0
13850,0,4,0,0,2,0,0,0,0,2,4,4,0,2,0,0,3,0
13851,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,1,0
13852,0,3,0,0,1,0,0,0,0,2,2,3,1,0,2,0,3,0
13853,0,4,0,0,0,0,4,3,1,4,4,4,0,2,0,0,4,4
13854,0,2,4,0,0,1,0,0,0,2,2,1,0,1,4,0,1,1
13855,0,1,3,1,4,1,0,0,4,2,1,3,3,0,2,1,4,0
13856,0,1,3,0,2,1,0,2,4,1,2,2,0,2,3,0,3,0
13857,1,4,3,0,0,3,0,0,1,1,0,1,3,0,2,2,0,0
13858,0,4,4,0,0,0,0,3,3,4,4,2,0,2,4,0,2,0
13859,0,2,1,0,0,4,0,0,4,4,1,4,2,4,4,4,1,4
13860,0,4,4,0,1,4,0,3,1,1,1,1,0,3,3,0,2,0
13861,0,2,4,0,4,2,0,3,1,3,4,2,0,3,3,0,3,0
13862,0,1,0,0,0,0,0,2,4,1,1,1,2,1,4,0,1,0
13863,0,2,1,0,0,4,0,0,0,4,3,3,0,3,0,0,1,0
13864,0,1,0,0,2,4,0,0,0,2,2,2,0,2,4,0,1,0
13865,4,1,1,0,0,1,0,4,4,2,3,1,0,2,3,0,1,0
13866,4,4,1,3,0,4,0,0,0,4,0,3,1,0,2,0,0,0
13867,0,4,0,0,4,0,0,4,0,1,3,1,0,2,0,0,3,0
13868,1,1,2,0,0,3,0,0,0,2,4,4,4,1,2,1,1,4
13869,0,3,1,0,2,1,1,0,0,1,4,2,0,1,1,0,2,0
13870,1,2,0,1,0,3,0,1,1,3,2,1,2,4,1,1,2,2
13871,2,4,1,4,0,3,3,3,3,2,4,4,1,2,2,0,2,0
13872,4,2,4,0,0,1,0,0,1,3,4,4,3,2,4,0,0,1
13873,0,4,0,0,3,0,4,0,1,4,2,3,0,3,1,0,4,4
13874,0,4,4,0,0,0,0,0,0,1,2,4,4,1,4,0,0,0
13875,0,1,0,0,4,1,0,0,0,3,1,2,1,2,0,0,1,0
13876,0,2,0,0,0,0,0,0,0,3,4,4,0,1,0,0,4,0
13877,0,0,4,0,4,1,0,4,0,2,2,2,0,4,4,0,1,0
13878,0,2,0,0,4,0,0,0,0,2,1,2,0,4,4,0,3,0
13879,0,1,3,0,4,1,3,1,3,4,2,3,4,2,4,0,3,0
13880,0,3,0,0,3,4,0,0,0,1,4,2,0,0,0,0,4,0
13881,3,1,4,4,1,2,0,0,1,1,1,1,2,1,2,1,0,0
13882,4,3,2,3,4,3,4,3,2,4,3,4,1,3,3,4,4,4
13883,0,3,0,0,2,1,0,0,0,3,2,3,0,3,0,0,1,0
13884,1,2,1,0,4,0,0,0,0,2,2,1,1,1,0,1,1,1
13885,0,1,0,0,3,0,0,1,0,2,1,1,0,2,1,0,1,0
13886,0,1,0,0,0,0,0,0,0,3,2,3,0,3,4,0,3,0
13887,0,1,1,0,1,1,0,4,0,2,2,2,0,1,1,0,2,0
13888,0,3,0,0,4,0,0,0,0,1,2,2,0,4,0,0,0,0
13889,0,2,3,0,4,4,0,2,1,2,4,1,4,3,4,0,4,0
13890,0,4,2,0,0,4,0,0,0,2,0,2,4,4,2,0,0,0
13891,0,4,1,0,0,4,4,3,4,3,1,1,0,1,4,0,3,0
13892,0,2,4,0,3,1,1,0,1,4,2,2,0,3,0,0,2,0
13893,0,4,0,4,1,4,0,2,3,2,3,3,0,4,3,0,3,0
13894,4,4,4,0,2,0,1,4,4,4,4,4,4,3,4,0,2,0
13895,1,4,1,1,0,4,0,0,3,3,4,4,3,4,4,3,4,2
13896,0,4,0,0,4,0,4,3,4,3,3,3,0,1,1,0,2,0
13897,0,1,0,0,0,0,0,0,0,4,4,4,0,1,0,0,4,0
13898,1,1,0,0,0,2,0,1,3,1,1,1,0,2,3,0,2,0
13899,0,4,4,0,4,2,0,3,0,1,4,4,0,4,4,1,3,4
13900,0,4,1,0,0,1,0,0,0,3,4,4,1,0,0,3,4,3
13901,4,3,2,0,0,0,0,2,0,1,1,1,2,1,2,0,1,0
13902,0,1,1,0,4,4,1,2,1,2,2,3,0,1,0,0,3,0
13903,0,4,0,0,0,4,0,0,1,4,1,2,0,2,0,0,3,1
13904,4,1,3,2,1,2,4,4,4,4,3,1,2,1,2,1,1,3
13905,0,2,2,0,0,4,0,0,1,3,0,4,3,0,4,4,0,3
13906,0,0,0,0,1,4,4,0,4,3,3,3,0,0,0,0,4,0
13907,0,3,0,0,0,4,0,0,0,3,4,3,0,0,1,0,0,0
13908,0,2,0,0,3,0,0,2,1,2,2,3,0,1,4,0,4,4
13909,3,2,3,1,0,2,0,0,2,2,4,4,2,0,2,1,0,0
13910,0,4,0,0,3,0,0,0,0,2,3,2,0,1,4,0,3,0
13911,0,0,1,0,0,0,0,0,0,0,1,4,0,2,4,0,0,0
13912,0,4,4,0,2,1,0,0,0,1,2,2,0,2,0,0,4,0
13913,0,0,0,0,1,0,0,1,0,2,1,1,0,2,0,0,0,0
13914,0,0,0,0,4,0,0,0,0,4,3,1,0,3,4,0,4,0
13915,0,4,0,0,0,0,0,4,3,4,4,4,0,1,2,0,2,0
13916,1,1,1,4,4,2,0,0,1,2,4,4,1,0,1,4,0,3
13917,0,2,0,0,4,0,0,0,0,1,2,2,0,2,0,0,2,0
13918,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0
13919,1,3,3,2,0,1,0,0,1,2,0,2,3,1,4,0,0,0
13920,1,1,4,0,4,2,0,0,1,1,1,1,4,4,1,1,2,3
13921,0,4,0,0,4,0,0,0,0,1,3,1,0,2,1,0,2,0
13922,0,2,0,0,0,4,0,2,0,4,4,3,0,2,4,0,4,0
13923,0,4,0,0,0,0,0,0,0,1,2,2,0,4,0,0,1,0
13924,0,0,1,0,1,1,0,1,4,1,1,1,1,2,4,0,3,0
13925,0,4,0,0,0,0,0,0,0,2,1,1,4,4,0,0,3,0
13926,3,2,2,2,0,1,0,0,1,1,1,2,3,1,2,3,1,0
13927,3,4,3,1,0,3,0,0,0,2,4,3,3,4,4,3,0,1
13928,1,2,2,1,4,2,0,0,4,2,4,3,2,2,2,2,0,4
13929,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0
13930,4,3,0,1,2,4,0,2,4,4,2,3,0,2,0,0,3,4
