CUSTNO,1분기 대비2분기 증감여부,2분기 대비3분기 증감여부,3분기 대비4분기 증감여부,4분기 대비5분기 증감여부,5분기 대비6분기 증감여부,6분기 대비7분기 증감여부,7분기 대비8분기 증감여부
17233,2,2,3,3,2,3,3
17234,1,1,2,4,1,1,1
17235,3,2,4,1,1,4,2
17236,3,3,3,3,2,2,4
17237,3,1,4,3,2,3,3
17238,1,2,3,3,1,4,3
17239,3,2,2,3,3,2,1
17240,1,4,1,2,3,2,3
17241,2,2,3,1,3,3,1
17242,3,3,3,1,3,3,4
17243,2,2,2,2,4,2,1
17244,1,4,2,2,3,2,3
17245,3,2,3,1,3,2,3
17246,2,3,1,4,1,3,1
17247,4,1,2,2,4,1,4
17248,3,1,3,2,3,2,3
17249,3,2,2,3,3,2,3
17250,3,2,3,2,2,2,2
17251,2,4,4,4,1,4,1
17252,3,2,3,2,3,3,2
17253,2,3,2,2,3,2,2
17254,3,2,3,3,2,3,3
17255,2,1,4,4,3,2,2
17256,2,3,2,2,3,3,2
17257,2,2,2,3,4,2,2
17258,4,2,3,3,2,1,4
17259,3,2,2,2,4,2,2
17260,4,4,1,2,4,2,2
17261,3,3,2,3,3,3,1
17262,2,4,1,3,2,3,3
17263,2,3,2,3,2,2,3
17264,3,2,3,3,3,3,2
17265,2,2,3,1,2,2,3
17266,2,2,3,2,3,4,2
17267,3,2,3,3,2,2,3
17268,4,2,3,2,2,2,2
17269,4,3,3,2,3,1,3
17270,3,4,1,3,4,1,1
17271,3,1,4,3,1,4,2
17272,2,2,3,2,2,2,3
17273,2,3,3,2,3,2,3
17274,3,2,3,2,3,2,3
17275,3,2,4,1,4,2,2
17276,2,1,3,4,2,2,2
17278,3,2,4,1,2,2,2
17279,4,4,2,3,3,3,2
17280,3,1,4,2,1,3,4
17281,3,4,3,1,2,2,3
17282,2,2,3,3,3,1,4
17283,2,3,3,2,2,3,2
17284,4,3,2,1,4,2,2
17285,4,1,2,4,3,2,3
17286,2,3,3,1,2,3,2
17287,3,2,2,4,3,1,3
17288,3,2,3,2,2,3,2
17289,3,3,2,3,2,3,2
17290,3,2,1,2,4,1,2
17291,3,3,4,1,3,2,3
17292,3,3,2,3,3,2,2
17293,1,3,3,1,3,3,3
17294,3,3,2,2,3,4,2
17295,4,4,1,2,2,2,2
17296,2,3,3,2,4,2,1
17297,3,2,3,1,3,2,3
17298,3,3,3,2,4,1,3
17299,3,4,1,3,3,3,2
17300,3,2,3,2,2,2,3
17301,2,3,3,2,1,4,4
17302,3,3,2,3,4,2,3
17303,1,3,3,2,3,2,3
17304,3,2,1,4,4,3,2
17305,4,2,4,1,1,3,3
17306,2,3,2,2,2,4,3
17307,3,2,3,2,2,2,2
17308,4,4,1,3,3,2,2
17309,3,3,4,3,1,4,4
17310,2,4,2,1,4,1,3
17311,3,1,3,2,2,3,3
17312,3,3,2,3,3,2,3
17313,2,3,2,2,3,3,2
17314,2,2,1,4,2,2,2
17315,2,2,2,2,2,3,2
17316,2,3,2,3,2,3,2
17317,2,1,3,2,3,2,2
17318,3,3,2,3,3,2,1
17319,2,3,3,2,3,2,2
17320,4,4,3,2,2,3,2
17321,1,3,2,4,1,3,2
17322,4,4,1,2,4,3,2
17323,2,3,4,1,1,3,2
17324,2,3,3,3,3,3,2
17325,2,3,2,3,3,2,1
17326,4,4,1,2,3,3,2
17327,2,4,4,1,1,4,2
17328,1,4,2,3,1,3,3
17329,3,2,3,4,2,3,2
17330,1,3,4,1,4,1,4
17331,3,2,3,1,3,3,3
17332,2,3,3,3,2,4,1
17333,2,3,2,3,3,3,3
17334,3,1,4,1,3,3,3
17335,2,3,3,2,3,2,3
17336,3,4,3,1,3,2,2
17337,3,3,2,3,2,3,2
17338,2,2,3,3,3,2,2
17339,2,2,2,2,3,2,4
17340,3,3,2,2,2,3,4
17341,2,3,3,1,3,3,3
17342,3,4,1,4,1,2,3
17343,2,2,3,3,1,4,2
17344,4,2,4,3,2,1,2
17345,3,3,2,2,3,3,2
17346,2,3,3,4,1,1,3
17347,1,1,2,4,2,3,3
17348,1,1,4,3,4,3,4
17349,2,3,3,2,3,2,2
17350,2,1,3,2,3,1,3
17351,4,4,1,2,3,2,2
17352,2,2,3,3,3,3,2
17353,1,3,3,2,2,3,2
17354,3,3,3,3,2,3,2
17355,2,2,3,3,2,3,3
17356,3,1,4,2,3,2,2
17358,4,4,1,3,4,1,1
17359,3,3,3,3,1,2,3
17360,3,3,1,4,3,3,3
17361,3,4,3,2,4,2,2
17362,3,2,3,2,4,1,4
17363,2,2,3,3,3,2,3
17364,3,2,2,2,4,1,1
17365,1,4,2,2,3,1,1
17366,1,4,2,3,3,3,2
17367,1,4,1,4,1,4,1
17368,2,4,3,1,2,4,1
17369,3,2,3,2,3,2,3
17370,2,3,2,2,3,1,3
17371,2,3,3,3,1,4,2
17372,2,3,2,3,2,2,3
17373,3,2,2,3,2,2,2
17374,3,3,3,3,3,2,2
17375,3,1,4,3,2,2,3
17376,3,3,2,3,2,3,3
17377,3,3,1,2,1,1,4
17378,2,2,2,4,2,2,4
17379,4,2,2,2,3,3,1
17380,1,1,4,1,3,4,3
17381,2,1,4,3,1,3,3
17383,3,2,3,2,2,3,2
17384,4,2,1,3,3,2,3
17385,4,2,3,2,2,2,2
17386,1,4,3,2,4,2,3
17387,3,2,2,3,3,2,2
17388,3,2,1,3,1,3,4
17389,3,1,2,3,2,3,1
17390,3,2,2,3,2,3,4
17391,2,2,3,4,2,4,1
17392,2,2,2,3,2,2,2
17393,4,1,3,1,1,1,3
17394,2,4,2,1,4,1,1
17395,2,3,3,2,3,2,2
17396,2,2,3,3,1,3,3
17397,4,3,1,2,3,2,3
17398,1,2,3,2,2,4,4
17399,3,2,3,2,3,2,3
17401,2,2,3,3,3,2,2
17402,2,2,3,3,2,2,3
17403,4,3,3,3,2,3,2
17404,2,3,3,3,2,3,2
17405,3,3,2,2,2,3,3
17406,3,1,2,3,3,2,2
17407,4,3,2,3,3,2,3
17408,4,3,2,2,4,2,3
17409,4,3,2,3,2,4,2
17410,2,3,2,3,2,3,2
17411,2,3,4,1,2,3,3
17412,2,2,2,3,2,2,3
17413,1,4,2,3,2,2,2
17414,3,3,3,3,3,2,2
17415,2,2,3,2,3,2,2
17416,4,2,2,3,3,3,1
17417,2,2,3,2,3,2,2
17418,4,3,2,3,3,3,2
17419,4,3,3,3,1,4,4
17420,2,3,3,2,3,3,2
17421,3,1,3,2,3,3,2
17422,3,1,3,3,3,2,4
17423,4,2,3,3,1,3,2
17424,2,1,3,3,2,4,2
17425,4,1,4,3,3,3,3
17426,3,3,2,3,3,3,2
17427,2,2,3,1,3,3,3
17428,1,3,2,3,3,3,2
17429,2,2,2,3,2,2,2
17430,3,2,3,2,2,3,2
17431,3,2,3,3,2,2,3
17432,4,3,2,1,1,2,2
17433,4,3,1,3,2,3,2
17434,2,2,2,2,3,4,3
17435,2,4,3,2,2,2,4
17436,2,3,3,2,3,2,3
17437,2,2,2,1,4,2,3
17438,2,3,2,2,3,2,3
17439,3,3,3,2,3,2,3
17440,4,2,3,1,4,2,2
17441,2,3,3,4,1,2,2
17442,3,3,2,3,1,2,3
17443,3,2,3,2,2,3,4
17444,3,2,4,1,3,2,2
17445,3,3,4,1,1,3,4
17446,4,1,2,4,4,2,1
17447,2,3,2,4,1,3,3
17448,2,2,2,2,4,2,3
17449,3,1,4,1,4,3,1
17450,4,2,4,2,3,2,2
17451,3,2,3,2,4,1,2
17452,2,2,3,1,4,1,3
17453,2,3,3,2,3,3,2
17455,1,2,3,2,3,2,2
17456,1,1,3,3,1,4,2
17458,2,4,2,1,3,2,3
17459,3,3,2,3,3,2,3
17460,3,3,3,2,3,3,2
17461,2,2,3,3,2,3,2
17462,2,3,2,1,3,4,3
17463,4,3,3,2,1,3,1
17464,4,3,2,1,1,1,3
17465,3,2,2,3,3,3,2
17466,1,4,1,2,1,1,4
17467,2,4,4,1,2,3,3
17468,3,3,2,2,2,2,2
17469,3,3,2,3,2,3,2
17470,2,3,3,3,2,4,1
17471,2,2,3,2,1,4,2
17472,2,2,3,3,2,2,4
17473,1,3,2,4,2,3,3
17474,1,3,4,2,3,3,3
17475,2,2,3,3,2,2,3
17476,3,2,3,3,2,2,3
17477,2,3,3,2,3,3,1
17478,2,2,4,1,3,1,4
17479,3,3,3,2,3,2,2
17480,4,1,1,4,3,4,2
17481,3,1,3,2,3,3,2
17482,3,1,3,3,3,3,1
17483,1,2,4,3,2,3,3
17484,2,4,1,2,4,2,3
17485,3,2,1,4,3,3,3
17486,3,2,3,3,2,2,3
17487,3,3,3,2,3,1,3
17488,3,3,3,2,2,2,3
17489,2,1,3,4,1,3,1
17490,2,4,2,3,3,2,2
17491,4,2,1,3,1,1,3
17492,4,2,2,4,1,3,2
17493,3,2,4,3,1,4,3
17494,3,2,3,3,2,3,2
17495,3,3,3,2,1,2,4
17496,2,3,2,3,3,3,2
17497,3,2,3,2,2,3,1
17498,3,2,2,3,3,1,4
17499,2,1,4,3,3,2,3
17500,4,1,3,1,1,4,4
17501,3,2,2,2,4,2,3
17502,1,2,4,2,4,2,3
17503,3,3,2,2,3,2,2
17504,2,3,3,2,3,3,2
17505,4,1,2,2,3,2,1
17506,3,2,3,2,2,3,3
17507,2,3,3,2,3,2,3
17508,4,3,2,3,2,3,3
17509,2,3,3,2,3,1,3
17510,3,2,2,2,4,2,2
17511,4,3,3,3,1,3,4
17512,3,3,2,2,4,1,3
17513,1,1,4,2,2,3,1
17514,4,1,4,2,4,1,3
17515,4,3,1,3,2,2,2
17516,2,3,3,2,3,2,2
17517,2,3,3,3,2,2,3
17518,2,2,3,3,2,2,3
17519,3,3,3,2,3,2,3
17520,1,3,3,2,3,3,2
17521,3,4,2,1,3,2,3
17522,2,2,1,2,4,1,3
17523,4,1,2,2,3,1,4
17524,3,2,3,3,1,2,3
17525,3,2,3,1,1,3,1
17527,3,2,3,3,2,2,1
17528,1,4,2,3,4,1,3
17529,2,2,2,3,3,3,1
17530,3,4,1,3,2,3,2
17531,2,3,3,2,3,3,3
17532,3,3,2,2,3,4,2
17533,3,2,3,4,2,4,1
17534,3,2,3,2,3,3,3
17535,2,3,2,2,2,3,3
17536,3,2,3,3,3,4,1
17537,4,2,4,2,4,1,3
17538,2,2,3,3,1,4,2
17539,2,2,3,3,2,2,2
17540,4,3,4,1,2,1,3
17541,3,3,2,4,1,4,1
17542,2,3,2,3,1,3,3
17543,4,4,4,2,2,3,3
17544,4,1,2,1,4,3,1
17545,3,2,3,2,2,3,1
17546,4,3,3,3,2,2,3
17547,3,3,1,4,1,3,1
17548,2,3,3,2,2,2,3
17549,2,1,1,4,3,1,3
17550,1,2,4,1,4,3,1
17551,2,4,1,3,2,4,2
17552,1,2,4,3,3,1,2
17553,2,2,3,4,2,3,3
17554,1,2,3,1,2,4,3
17555,3,2,3,1,4,1,4
17556,3,2,4,2,2,2,4
17557,3,2,3,1,2,1,1
17558,4,1,4,2,4,1,4
17559,1,2,4,2,1,3,1
17560,3,4,2,2,4,1,3
17561,3,4,2,3,2,1,3
17562,1,2,4,2,3,2,4
17563,2,2,1,3,1,2,3
17564,2,2,3,1,2,3,4
17565,2,3,3,2,3,2,2
17566,2,2,3,1,2,3,2
17567,3,2,3,3,1,3,2
17568,4,1,3,2,3,4,1
17569,2,3,1,4,1,2,3
17570,3,2,2,3,3,1,4
17571,3,1,2,3,2,1,2
17572,3,1,3,2,2,2,4
17573,4,2,1,2,4,3,1
17574,3,3,1,3,1,4,1
17575,2,4,1,3,2,3,3
17576,1,2,3,2,4,1,2
17577,3,4,2,3,1,3,2
17578,3,3,4,1,4,3,2
17579,3,2,3,1,2,3,3
17580,2,2,1,3,2,3,4
17581,3,2,3,2,4,2,2
17582,3,2,3,4,2,3,3
17583,2,4,2,3,2,3,1
17584,1,3,2,3,2,3,1
17585,3,2,3,2,1,4,3
17586,1,1,3,3,2,2,4
17587,3,2,3,3,3,3,3
17588,3,3,2,3,3,3,2
17589,3,2,3,3,2,3,2
17590,4,1,3,4,2,1,4
17591,4,3,2,1,4,2,4
17592,3,3,3,3,1,4,3
17593,3,3,3,1,3,2,3
17594,2,2,3,3,2,1,4
17595,3,2,4,1,3,2,2
17596,2,3,2,3,1,1,3
17597,1,3,2,2,3,3,2
17598,3,3,2,2,3,2,3
17599,3,3,2,2,4,3,1
17600,2,2,3,4,1,3,2
17601,1,2,4,3,1,4,3
17602,2,3,1,4,2,2,1
17603,4,1,4,1,3,3,2
17604,2,1,3,3,3,2,3
17605,3,3,4,1,3,2,2
17606,3,3,2,3,1,3,3
17607,2,2,4,2,2,3,2
17608,2,3,3,2,3,2,2
17609,3,3,1,2,3,3,2
17610,2,3,3,1,2,4,4
17611,3,2,2,3,1,2,3
17612,2,4,1,4,1,2,4
17613,1,1,4,4,2,2,3
17614,3,3,2,3,2,3,2
17615,2,2,3,3,2,4,3
17616,4,1,2,4,3,1,3
17617,1,4,1,4,1,4,2
17618,2,2,2,3,1,4,1
17619,2,2,3,2,3,2,3
17620,3,3,2,2,1,4,3
17621,2,3,2,4,1,3,3
17622,3,2,3,2,3,1,3
17623,3,3,2,2,3,2,1
17624,2,2,3,2,2,3,3
17625,2,4,1,3,3,3,3
17626,3,1,3,4,1,4,2
17627,3,2,3,2,3,2,3
17628,4,3,2,3,3,2,2
17629,4,1,3,1,1,3,2
17630,1,2,4,2,2,2,2
17631,3,3,4,1,3,1,3
17632,3,4,2,2,4,2,3
17633,4,2,3,4,2,1,1
17634,2,1,3,3,3,2,3
17635,2,2,2,2,3,2,2
17636,2,3,2,2,3,3,3
17637,3,1,3,3,3,2,2
17638,4,1,3,3,3,4,1
17639,2,2,2,3,3,3,2
17640,4,3,2,2,4,2,3
17641,3,4,2,2,3,2,2
17642,2,2,3,2,1,2,4
17643,3,2,1,4,2,3,2
17644,2,3,4,3,2,3,3
17645,3,3,2,3,2,3,2
17646,3,4,2,2,3,1,4
17647,2,2,2,2,3,2,3
17648,2,3,2,2,3,4,2
17649,2,2,3,2,3,3,2
17651,3,1,2,3,2,2,2
17652,3,3,3,3,2,3,2
17653,4,4,1,3,2,4,4
17654,1,3,2,3,1,4,1
17655,3,3,2,3,3,2,2
17656,3,1,4,1,1,3,3
17657,2,3,2,2,3,4,1
17658,2,3,2,3,2,3,2
17659,4,1,4,2,2,3,3
17660,4,3,1,4,4,2,1
17661,3,1,4,1,4,1,3
17662,2,3,3,2,3,3,3
17663,2,2,3,2,3,3,1
17664,3,1,4,3,3,2,3
17665,1,2,2,3,1,4,2
17666,4,3,1,1,4,3,2
17667,1,3,2,3,3,4,1
17668,3,2,3,2,3,2,2
17669,2,3,2,3,2,2,4
17670,4,1,3,4,1,3,3
17671,3,2,3,2,3,3,3
17672,1,4,2,2,4,3,1
17673,4,2,3,3,2,3,2
17674,2,2,3,3,1,3,3
17675,2,2,3,3,2,2,1
17676,1,4,3,3,2,2,4
17677,1,2,3,3,3,3,3
17678,4,3,4,2,2,3,2
17679,3,1,3,2,3,3,1
17680,2,3,2,3,2,3,2
17681,2,3,2,3,3,2,1
17682,3,4,2,3,3,2,3
17683,2,2,2,3,2,2,2
17684,2,2,3,3,4,1,2
17685,2,3,2,2,3,3,2
17686,1,3,2,2,3,3,2
17687,2,3,3,2,2,2,3
17688,3,2,3,3,2,3,1
17689,2,2,3,2,3,3,2
17690,4,2,1,2,4,3,3
17691,3,2,3,3,2,4,2
17693,3,3,2,3,2,2,3
17694,2,3,4,1,3,3,1
17695,2,2,2,3,2,2,2
17696,3,2,2,2,4,2,3
17697,2,4,1,3,2,3,1
17698,2,2,3,4,1,3,2
17699,3,3,2,3,3,2,3
17700,2,2,4,3,2,2,3
17701,1,3,3,3,2,3,3
17702,3,2,3,2,3,2,2
17703,2,3,3,2,2,3,2
17704,2,2,2,3,3,2,2
17705,3,2,2,3,3,2,2
17706,3,2,4,3,2,2,3
17707,1,3,1,4,1,4,2
17709,3,1,3,1,4,2,3
17710,3,3,3,2,3,2,2
17711,4,3,2,2,3,2,2
17712,3,1,3,3,2,3,1
17713,3,3,2,3,3,2,4
17714,2,2,4,1,3,3,3
17715,3,1,4,3,3,1,3
17716,2,3,2,3,3,2,2
17717,2,2,3,2,3,3,3
17718,4,2,3,2,2,4,2
17719,2,3,2,2,3,3,2
17720,2,3,3,3,3,2,2
17721,2,3,2,2,2,3,2
17722,3,3,2,3,4,2,2
17723,2,3,3,2,2,3,4
17724,3,3,2,2,3,2,2
17725,4,2,2,3,2,3,2
17726,3,1,4,2,1,2,2
17727,3,3,4,1,2,3,3
17728,2,4,2,3,1,3,3
17729,1,4,1,2,4,3,2
17730,1,4,3,3,1,1,3
17731,2,2,3,3,3,1,4
17732,2,2,3,2,4,1,3
17733,3,3,2,2,2,3,3
17734,3,1,4,2,2,3,2
17735,3,2,2,3,2,3,2
17736,3,2,3,3,2,3,2
17737,2,2,3,1,3,2,2
17738,2,3,2,3,3,2,3
17739,1,4,1,3,4,1,4
17740,2,4,2,1,3,3,2
17741,3,2,3,2,2,3,2
17742,3,2,2,3,2,2,4
17743,3,3,1,2,4,2,3
17744,3,3,2,3,2,2,3
17745,1,2,2,3,3,2,3
17746,1,3,3,2,2,4,1
17747,3,2,2,2,2,2,3
17748,1,4,3,3,3,2,2
17749,2,2,3,3,3,1,2
17750,2,2,3,2,2,3,2
17751,2,3,3,2,3,2,2
17752,2,3,1,3,3,3,2
17753,4,4,2,2,1,2,4
17754,2,3,2,4,2,2,1
17755,2,3,3,2,3,2,3
17756,4,1,4,2,4,2,2
17757,4,1,3,2,4,1,3
17758,2,2,2,3,2,3,2
17759,3,2,3,2,3,1,3
17760,3,2,3,2,3,3,3
17761,3,2,2,3,2,2,3
17762,3,2,2,2,3,3,2
17763,4,2,2,3,3,2,3
17764,2,3,2,2,3,3,2
17765,3,3,2,3,3,2,3
17766,1,3,3,2,3,2,2
17767,3,3,2,3,3,2,2
17768,3,3,2,2,4,1,3
17769,3,2,4,2,3,3,3
17770,4,4,4,4,3,2,2
17771,3,3,2,2,4,2,3
17772,3,2,2,4,1,3,1
17773,2,2,2,4,1,3,3
17774,2,2,3,2,3,2,3
17775,3,2,2,3,3,2,2
17776,2,3,3,3,2,3,3
17777,1,3,3,1,4,2,3
17778,2,2,3,2,2,4,1
17779,3,2,2,3,3,2,2
17780,1,4,2,3,2,2,3
17781,2,2,3,2,3,2,2
17782,3,2,3,2,2,2,3
17783,3,3,1,3,4,2,1
17784,3,3,2,2,3,2,3
17785,4,1,4,1,3,1,4
17786,3,2,3,2,3,3,2
17787,4,1,4,1,4,1,1
17788,3,2,3,3,3,2,3
17789,2,3,3,1,3,2,3
17790,2,3,2,2,3,2,2
17791,3,2,3,4,2,2,2
17792,2,3,3,2,3,2,3
17793,2,3,2,1,2,3,4
17794,4,1,4,4,2,3,3
17795,2,2,3,3,3,3,2
17796,4,2,3,2,2,3,3
17797,3,3,2,2,3,3,2
17798,2,4,2,3,3,3,1
17799,3,2,2,3,2,3,3
17800,4,2,2,3,3,3,2
17801,4,2,3,1,4,1,3
17802,2,4,2,2,2,3,1
17803,2,2,3,2,4,2,3
17804,2,3,3,2,3,4,2
17805,2,3,2,3,2,2,1
17806,2,3,2,3,3,2,3
17807,2,3,3,3,4,3,2
17808,3,1,4,1,4,4,1
17809,3,2,2,2,2,4,2
17810,3,3,2,2,2,4,2
17811,3,2,3,2,2,3,3
17812,3,3,2,2,2,3,2
17813,2,3,3,2,3,2,3
17814,2,3,2,2,3,3,2
17815,1,3,2,2,3,2,1
17816,3,3,3,2,2,3,2
17817,3,3,3,3,2,2,2
17818,3,2,2,2,3,4,1
17819,1,4,2,3,3,2,3
17820,3,3,2,3,3,1,3
17821,4,3,3,3,3,2,2
17822,3,2,3,2,3,2,3
17823,2,3,2,2,4,1,2
17824,3,1,3,4,1,2,3
17825,3,3,2,2,3,4,3
17826,2,2,2,3,2,3,2
17827,2,2,3,2,2,3,3
17828,3,3,2,3,3,2,2
17829,3,2,3,3,2,2,2
17830,4,1,3,4,4,3,1
17831,2,3,3,3,2,2,3
17832,2,1,1,3,4,1,1
17833,2,2,2,2,3,3,2
17834,1,3,3,1,2,3,4
17835,3,3,3,2,3,3,2
17836,2,2,3,3,2,4,1
17837,2,3,3,2,2,3,3
17838,2,4,2,2,2,3,3
17839,1,4,2,3,3,1,2
17840,1,3,3,3,1,3,4
17842,3,2,3,2,2,2,1
17843,3,2,2,3,3,3,2
17844,1,4,2,2,4,2,1
17845,4,3,4,3,3,2,2
17846,4,2,2,3,3,1,3
17847,2,3,3,2,1,4,2
17848,3,3,2,2,3,2,2
17849,2,4,2,4,1,3,3
17850,2,2,3,2,3,2,2
17851,3,3,1,3,2,3,3
17852,3,2,2,3,3,2,3
17853,4,4,1,2,4,1,2
17854,3,2,4,1,4,2,3
17855,2,2,3,3,2,2,2
17856,1,4,2,3,4,3,1
17857,3,2,3,2,3,2,3
17858,2,3,2,4,1,4,1
17859,4,3,2,2,3,3,2
17860,3,2,3,3,2,3,3
17861,2,2,3,2,2,3,3
17862,2,3,3,2,2,2,3
17863,3,2,2,2,4,1,4
17864,2,3,2,3,2,2,2
17865,4,3,3,2,2,2,3
17866,2,3,3,2,3,3,3
17867,1,2,3,1,4,1,3
17868,1,4,2,2,3,1,1
17869,3,4,3,2,3,2,2
17870,4,2,3,1,4,3,2
17871,3,3,1,3,3,2,4
17872,4,2,4,1,2,2,3
17873,2,4,2,2,3,3,2
17874,2,3,3,3,2,2,2
17875,1,3,2,4,1,4,4
17876,3,2,1,2,3,2,3
17877,3,4,1,4,3,2,2
17878,2,3,3,2,2,2,3
17879,1,4,2,2,3,3,2
17880,3,3,3,2,2,2,4
17881,3,3,2,3,2,2,4
17882,2,3,2,3,2,2,2
17883,3,3,3,2,2,3,2
17884,1,1,2,1,4,1,1
17885,2,3,3,2,2,3,3
17886,1,4,3,3,3,2,2
17887,3,2,3,1,3,3,3
17888,2,3,3,2,1,3,3
17889,2,3,2,3,2,1,3
17890,3,2,3,2,3,3,1
17891,2,3,2,3,2,4,2
17893,2,4,4,2,1,4,1
17894,2,2,2,2,4,3,2
17895,3,2,3,1,2,4,2
17896,1,3,3,1,4,1,2
17897,1,2,3,1,2,3,2
17898,3,2,2,3,2,2,3
17899,3,3,2,3,2,2,3
17900,3,2,2,3,4,2,4
17901,4,3,2,1,1,4,2
17902,2,3,3,2,3,3,3
17903,2,3,3,1,4,4,1
17904,3,3,2,3,1,4,2
17905,2,2,3,3,2,3,2
17906,2,3,3,2,2,3,3
17907,1,3,3,3,3,3,2
17908,3,3,2,3,3,2,3
17909,3,2,3,3,3,3,1
17910,4,1,4,2,3,2,2
17911,4,1,2,4,1,3,3
17912,4,2,3,2,2,3,2
17913,2,2,3,1,3,3,2
17914,3,2,3,2,4,1,3
17915,2,4,3,2,2,3,3
17916,1,2,4,3,3,1,2
17917,3,2,3,2,2,3,2
17918,2,2,2,3,2,3,3
17919,2,4,4,2,2,2,4
17920,3,3,3,2,2,3,2
17921,2,4,1,4,2,3,1
17922,1,1,3,1,4,1,4
17923,2,3,3,2,3,2,3
17924,3,1,4,2,4,1,4
17925,4,2,2,4,2,1,4
17926,2,3,2,2,4,2,2
17927,3,2,3,3,3,4,1
17928,3,4,1,2,4,1,1
17929,3,2,3,2,3,2,2
17930,2,2,2,2,3,2,2
17931,1,3,2,3,2,3,2
17932,2,3,3,3,3,3,2
17933,2,2,3,2,2,3,2
17934,4,2,3,2,3,1,3
17935,1,3,2,3,1,4,4
17936,1,4,2,3,1,1,2
17937,2,2,3,3,2,3,2
17938,3,4,1,4,3,2,4
17939,3,2,3,2,2,1,3
17940,4,1,3,4,1,4,1
17941,2,3,3,4,2,2,3
17942,2,3,2,2,3,3,3
17943,3,2,2,3,1,1,2
17944,2,3,2,1,4,2,2
17945,3,3,3,2,3,2,3
17946,1,4,1,4,1,3,1
17948,2,2,3,3,1,4,3
17949,1,2,1,3,4,1,4
17950,3,2,3,2,3,2,2
17952,2,3,3,1,4,1,3
17953,2,2,3,2,3,3,2
17954,4,2,3,2,3,2,3
17955,1,2,3,2,3,2,2
17956,2,3,3,4,1,2,3
17957,2,3,1,3,2,3,2
17958,4,4,3,3,3,1,3
17959,1,4,1,4,3,1,4
17960,1,3,2,2,3,1,3
17961,2,3,3,2,2,2,3
17962,2,2,3,3,2,3,3
17963,2,2,2,4,1,3,3
17964,3,1,4,1,4,3,1
17966,2,3,2,2,4,1,2
17967,3,2,3,2,2,1,1
17968,1,4,1,3,4,3,2
17969,2,3,3,1,3,3,2
17970,2,2,3,2,2,3,3
17971,4,3,3,3,4,2,3
17972,4,1,2,2,3,4,1
17973,3,2,3,2,3,3,2
17974,2,4,1,4,4,3,3
17975,4,3,3,1,4,3,3
17976,1,2,3,2,2,3,3
17977,3,4,2,3,1,3,4
17978,4,2,3,2,2,4,1
17979,4,3,2,2,3,3,3
17980,3,3,3,1,3,1,3
17981,3,4,1,3,2,2,3
17982,3,3,3,3,2,2,2
17983,2,2,3,3,1,3,3
17984,3,2,3,3,2,3,3
17985,4,3,2,3,2,3,1
17986,2,3,2,2,3,2,2
17987,3,1,3,2,3,3,3
17988,4,1,1,4,2,3,1
17989,2,2,4,2,3,3,2
17990,3,2,1,2,3,1,4
17991,2,2,3,2,3,3,2
17993,2,3,2,2,4,2,2
17996,2,2,3,2,4,2,2
17997,2,3,2,3,3,2,3
17998,3,2,2,2,2,3,3
17999,3,2,3,2,3,2,2
18000,4,2,2,2,3,1,2
18002,1,3,2,2,3,1,2
18003,1,4,2,4,2,3,3
18004,3,2,4,2,2,3,2
18005,2,2,3,2,3,3,1
18006,3,3,3,2,3,3,2
18007,1,3,2,3,3,3,1
18008,2,3,2,3,2,2,3
18009,2,3,1,1,4,2,1
18010,1,4,2,4,1,2,2
18011,3,2,3,2,2,3,2
18012,3,2,2,3,2,3,3
18013,2,3,2,3,2,3,1
18014,2,2,3,1,2,2,3
18015,1,4,2,2,3,2,4
18016,1,2,4,1,3,1,2
18017,4,4,3,3,2,2,2
18018,3,1,3,3,2,3,2
18019,1,4,3,3,2,3,3
18020,3,3,2,2,2,3,3
18021,3,2,3,2,3,2,3
18022,2,4,2,3,1,4,1
18023,4,4,1,1,4,2,3
18024,3,2,2,3,2,3,2
18025,3,2,3,4,1,3,3
18026,3,1,2,2,3,3,3
18027,2,3,3,2,3,2,3
18028,2,2,2,4,3,3,2
18029,2,3,3,3,2,4,1
18030,2,3,3,4,1,2,3
18031,2,2,2,3,2,3,3
18032,4,4,4,1,4,4,3
18033,2,2,1,4,2,2,3
18034,2,3,3,2,3,1,3
18035,2,3,1,3,3,3,2
18036,3,2,3,3,2,2,3
18037,2,2,3,2,3,2,3
18039,2,1,4,1,4,4,2
18040,2,1,4,2,4,1,2
18041,2,2,1,2,2,4,2
18042,1,3,3,2,1,1,4
18043,4,3,2,2,4,2,2
18044,2,3,1,3,2,3,2
18045,1,4,1,4,2,4,1
18046,3,2,3,2,3,3,2
18047,4,2,2,3,2,1,4
18048,3,2,4,1,2,2,3
18049,3,2,3,3,3,4,3
18050,3,1,4,2,3,2,3
18051,2,3,3,2,3,3,2
18052,2,3,1,3,2,2,3
18053,3,2,4,3,3,3,1
18054,2,3,3,3,3,4,1
18055,3,3,2,3,4,1,4
18056,1,3,4,2,2,2,3
18057,4,4,2,3,1,2,1
18058,2,3,1,4,2,3,2
18059,3,4,1,1,4,1,1
18060,3,2,3,3,2,1,3
18061,3,2,3,2,3,1,2
18062,3,2,3,3,2,3,3
18063,1,3,2,3,2,3,2
18064,2,3,3,2,3,2,3
18065,4,2,4,1,4,1,2
18066,2,4,3,3,2,2,2
18067,4,2,2,3,3,2,2
18069,2,2,3,2,2,3,3
