CUSTNO,Monetary_가전/레저취미/멀티샵_저가_증감여부_q2_q1,Monetary_가전/레저취미/멀티샵_저가_증감여부_q3_q2,Monetary_가전/레저취미/멀티샵_저가_증감여부_q4_q3,Monetary_가전/레저취미/멀티샵_저가_증감여부_q5_q4,Monetary_가전/레저취미/멀티샵_저가_증감여부_q6_q5,Monetary_가전/레저취미/멀티샵_저가_증감여부_q7_q6,Monetary_가전/레저취미/멀티샵_저가_증감여부_q8_q7,Monetary_가전/레저취미/멀티샵_저가_q2_q1_로그변환,Monetary_가전/레저취미/멀티샵_저가_q3_q2_로그변환,Monetary_가전/레저취미/멀티샵_저가_q4_q3_로그변환,Monetary_가전/레저취미/멀티샵_저가_q5_q4_로그변환,Monetary_가전/레저취미/멀티샵_저가_q6_q5_로그변환,Monetary_가전/레저취미/멀티샵_저가_q7_q6_로그변환,Monetary_가전/레저취미/멀티샵_저가_q8_q7_로그변환
14600,2,1,4,2,2,3,1,-9.780577159605285,-10.037931136292451,9.470606841572703,-9.064761617770433,-8.47168317223008,8.158538096887662,-9.119342466095366
14601,0,0,4,4,2,1,4,0.0,0.0,9.754390723985964,12.219652521734082,-11.595077288366364,-11.620901925874202,9.955151923141274
14602,0,0,4,4,2,1,4,0.0,0.0,8.344083689694958,9.175058140584936,-8.066491909554616,-9.275439778126099,8.368826046496482
14603,4,2,4,3,2,3,1,7.567922177608467,-6.04908730811963,9.45399883247135,10.021188673242593,-8.539402134873917,10.990926177077794,-11.418490115595718
14604,3,1,1,4,2,4,2,9.274742571874304,-9.601671315340345,-8.30604663617565,8.355021864786428,-7.559494997654114,10.155236509573339,-9.199362335832836
14605,4,2,1,2,3,2,1,11.243011397335168,-7.140993373570441,-10.961308194696112,-9.482299988422726,9.258613007260264,-9.216748822618317,-9.31086158600693
14606,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14607,4,1,0,0,0,0,0,9.065437516369807,-9.065437516369807,0.0,0.0,0.0,0.0,0.0
14608,2,1,2,1,4,2,2,-8.530115519191263,-10.241576939915262,-8.974749070806928,-8.470156180242991,9.921935586935113,-9.309309101722747,-8.465008249017039
14609,0,0,4,1,4,1,2,0.0,0.0,9.428776846436884,-9.428776846436884,10.05653369524917,-9.910097829012603,-6.661502419230165
14610,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14611,3,2,2,4,1,2,3,8.510487165483314,-8.541325314399579,-9.256367822905023,10.36736565529967,-10.468382144502113,-9.069844810738088,7.559299807034353
14612,0,0,0,4,1,4,1,0.0,0.0,0.0,8.067418193375522,-8.067418193375522,10.51934762584791,-10.51934762584791
14613,2,3,2,3,3,2,2,-11.330972575127381,10.436646652330506,-10.894907848246834,8.440694731794363,9.44376045003146,-9.918651852559163,-8.79614771550449
14614,4,1,1,0,4,1,0,12.17836383199552,-12.318950883464524,-10.982468363871071,0.0,10.625027206395165,-10.625027206395165,0.0
14615,4,1,2,2,4,1,4,11.062709572159834,-11.017133867302746,-5.776067699695193,-6.9894915955162835,8.804255215994255,-8.999257605485612,9.34114277814935
14616,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14617,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14618,4,1,0,0,4,2,1,9.823763770249931,-9.823763770249931,0.0,0.0,11.516917976552737,-10.9991930165899,-10.610912456100152
14619,1,4,1,0,0,0,0,-9.959259284255229,9.603097406360948,-9.603097406360948,0.0,0.0,0.0,0.0
14620,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14621,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,8.565860111607623,-8.565860111607623,7.960139187946833
14622,0,0,0,4,1,4,1,0.0,0.0,0.0,10.363032236224033,-10.363032236224033,10.387775066165213,-10.387775066165213
14623,2,2,2,2,1,4,3,-10.3989910913883,-9.869067004519067,-9.224696723464517,-8.6714818401948,-8.401417571590203,8.354944348271095,9.10022390166958
14624,4,2,3,3,3,1,3,9.823237344422372,-8.89560244592636,7.911871652621289,8.548059614761073,10.441982433928583,-10.796873649195168,8.85264452772797
14625,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,7.951979799879565,-7.951979799879565
14626,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14628,0,0,0,4,3,1,2,0.0,0.0,0.0,13.331694388383559,12.872145177909964,-13.692588715337854,-10.688230250782311
14629,0,0,4,2,1,0,0,0.0,0.0,10.774558563200932,-9.681409231858996,-10.366382217495405,0.0,0.0
14630,0,4,1,0,0,4,1,0.0,8.488744560117853,-8.488744560117853,0.0,0.0,8.079199519936559,-8.079199519936559
14631,0,4,1,0,0,0,0,0.0,8.30604663617565,-8.30604663617565,0.0,0.0,0.0,0.0
14632,4,1,0,4,2,3,2,9.95201158776972,-9.95201158776972,0.0,8.535219121487017,-3.610304877287927,8.533152806465706,-8.16803177078259
14633,1,0,0,4,3,4,2,-9.022736640167459,0.0,0.0,9.09683599545991,6.67729671811345,10.818295381224468,-10.535247965884885
14634,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14635,4,1,2,3,2,3,1,11.702781091347681,-11.544000474104566,-9.219374674310236,7.994878952676503,-8.660012681336328,8.335473356497536,-9.10817039613324
14636,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.654928280222883,-10.654928280222883
14637,1,1,4,4,3,1,2,-10.953046111335723,-9.587389431919926,9.167206141318324,10.752419782600791,9.877744817060528,-11.07991712042756,-7.296396712696954
14638,1,4,2,1,4,3,1,-10.452097195822015,10.367071331163253,-10.23883745410852,-9.411366445713043,10.276548531602902,9.918934031584199,-10.561830562632387
14639,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14640,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14641,2,4,1,4,1,2,3,-9.996220472230283,11.033117396948645,-11.08734660715259,10.50643114737461,-10.1048161906079,-7.100732072988643,-5.812129686924395
14642,1,0,0,0,0,0,0,-8.983520752424058,0.0,0.0,0.0,0.0,0.0,0.0
14643,2,1,0,4,1,0,4,-8.335916430506915,-9.3642630275193,0.0,9.99382902145374,-9.99382902145374,0.0,7.963476925529927
14644,0,4,3,2,2,3,3,0.0,8.308549148846902,7.420891852416501,-7.305249956977937,-5.894131865736886,8.347022536375219,9.208130008828025
14645,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.090155780202991,-10.090155780202991,0.0
14646,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14647,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.068940971434122,-11.068940971434122,0.0
14648,1,0,4,3,1,0,0,-9.66991663372273,0.0,11.191308589170767,-8.139536460655627,-11.142894011458784,0.0,0.0
14649,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14650,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14651,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.477998653379599,-11.477998653379599
14652,2,1,0,0,4,1,1,-7.7616843465890435,-7.216477531352143,0.0,0.0,10.681278511694519,-10.530953831426157,-8.712264336981374
14653,4,1,4,1,4,3,2,10.760855652254998,-10.371102653726505,10.364454568540753,-10.756358242893583,9.436577707650835,8.920875138210123,-9.051599775988219
14654,0,0,4,1,0,0,4,0.0,0.0,8.872870816976306,-8.872870816976306,0.0,0.0,10.001359688172498
14655,0,0,0,4,1,0,0,0.0,0.0,0.0,9.607616810350342,-9.607616810350342,0.0,0.0
14656,0,4,1,0,0,0,0,0.0,8.713932119823328,-8.713932119823328,0.0,0.0,0.0,0.0
14657,4,4,1,0,4,2,2,8.600433970239482,9.75197269454566,-10.02663924200967,0.0,10.07757752313458,-9.560093040466574,-8.558670152167597
14658,3,3,3,1,4,2,3,9.023377361061963,8.445171019724341,10.289946918994124,-10.772552586492449,9.97035986040623,-9.37133657864584,9.607861095805733
14659,4,1,4,1,4,1,0,10.791103346789889,-11.022421698135293,9.167206141318324,-9.167206141318324,8.488914310328726,-8.488914310328726,0.0
14660,3,3,1,4,1,4,2,9.520888816604216,8.546895052841654,-10.583027949529455,11.035824267585888,-11.035824267585888,10.921693933647337,-10.563863554882904
14661,2,3,2,3,1,3,4,-10.160197082281037,9.913363152299086,-9.684148413161289,9.920073375736514,-10.985364000989229,-4.466392191768347,9.77791633194805
14662,0,0,4,1,0,0,0,0.0,0.0,8.639645951179151,-8.639645951179151,0.0,0.0,0.0
14663,1,1,4,3,2,1,4,-11.10017352750008,-9.321707140651508,11.495364745016747,-9.568876340172347,-8.377450859586954,-11.232465253195262,10.683641988171976
14664,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14665,4,1,0,0,0,0,0,9.587389431919926,-9.587389431919926,0.0,0.0,0.0,0.0,0.0
14666,0,0,0,4,1,0,0,0.0,0.0,0.0,10.307847612346327,-10.307847612346327,0.0,0.0
14668,1,1,4,1,0,4,1,-10.637707634108086,-8.894310837250286,10.122653333325719,-10.122653333325719,0.0,7.6156483392108765,-7.6156483392108765
14669,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.809146563142729
14670,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14671,4,2,1,4,3,3,2,9.24961053540498,6.097944192427235,-9.291409298391349,8.671591919920605,9.07412418427167,9.591851826116809,-9.546546947358085
14672,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14674,0,4,1,1,0,4,1,0.0,10.996166976976271,-10.677395816396961,-9.69779140000793,0.0,10.048812130063238,-10.048812130063238
14675,4,1,0,0,0,0,0,7.978225834827418,-7.978225834827418,0.0,0.0,0.0,0.0,0.0
14676,3,1,0,0,4,2,1,9.952018808144295,-10.5168838757462,0.0,0.0,9.688735315243433,-8.714848264174298,-9.214642688880016
14677,0,0,0,0,4,2,3,0.0,0.0,0.0,0.0,11.586103774331729,-10.642134342600295,8.988741141357977
14678,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14679,1,1,4,4,2,2,1,-10.072451826401668,-8.228348904524095,8.75870235398516,10.103996257847802,-9.64951808736284,-8.386561164063727,-9.39273036518223
14680,4,1,4,1,0,0,4,9.498882437989948,-9.70664514161284,8.368826046496482,-8.368826046496482,0.0,0.0,8.474163363111536
14681,2,1,4,3,2,3,3,-6.465218529570503,-8.654397364779179,9.473927695237675,8.68102647119357,-7.2516917020370455,9.606725637801409,8.722892743135704
14682,4,2,1,4,1,4,1,8.933526274732856,-6.17684058144566,-8.868059330659452,9.250970672347815,-9.250970672347815,10.950942654614954,-10.950942654614954
14683,4,1,1,0,0,0,0,10.04899945081504,-9.682350984186092,-8.868059330659452,0.0,0.0,0.0,0.0
14684,4,1,0,0,0,0,4,9.130670737618255,-9.130670737618255,0.0,0.0,0.0,0.0,9.80373380360189
14685,1,0,4,1,4,4,2,-10.619174948047238,0.0,9.824675832473625,-9.824675832473625,8.214542431939146,10.050082402250089,-9.7259998978587
14686,3,1,0,0,4,3,3,8.66569340495768,-9.699519656081117,0.0,0.0,10.297031057503691,10.325104749310555,10.372864763927604
14688,3,1,4,1,4,4,2,8.464528220466276,-10.075942936821141,8.297466547277457,-8.297466547277457,7.872903412571887,9.85554318708058,-8.11620410935941
14689,4,4,3,1,3,3,1,9.981751012475751,11.571688248417429,10.605866143585942,-11.97214621820287,9.48974042847857,11.004787710761615,-11.259328684831466
14690,4,2,1,0,4,3,2,10.630995960251399,-10.186950804375703,-10.299629518236488,0.0,10.05736734024399,9.119797420356665,-9.950760879138297
14691,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14692,0,0,0,4,1,0,4,0.0,0.0,0.0,8.578118372525516,-8.578118372525516,0.0,10.083434226548256
14693,1,4,4,1,0,0,4,-8.90015005302151,8.116229521770853,10.279148756161439,-10.38796245096016,0.0,0.0,8.942838073049723
14694,4,3,3,1,0,4,3,8.2633197061045,8.347022536375219,8.35490424245592,-9.421049456269698,0.0,7.610638273168962,8.450334364126777
14695,0,0,0,0,4,4,1,0.0,0.0,0.0,0.0,7.795972845112833,10.673993567410877,-10.591750724619162
14696,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14697,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14699,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14700,1,4,1,4,1,0,0,-10.082049397358022,10.035567479807433,-10.035567479807433,9.571251655614118,-9.571251655614118,0.0,0.0
14701,4,1,4,1,1,4,4,10.30200374793543,-10.460036595312333,11.02028619185519,-10.910084097975949,-8.760408565706513,7.6156483392108765,10.35136225123139
14702,4,1,0,0,0,0,0,9.730036613611812,-9.730036613611812,0.0,0.0,0.0,0.0,0.0
14703,2,2,3,3,3,3,2,-10.195260230453645,-9.323917309427596,9.382255928789647,8.085189552546217,10.696318806614817,7.801087411548681,-10.677475324455536
14704,1,4,3,3,1,4,3,-6.054551445379829,7.169638331337393,6.696450897325443,6.291606338725279,-7.88115284278159,7.83468691110777,7.720502940416133
14705,0,0,0,4,1,0,0,0.0,0.0,0.0,10.179373862507946,-10.179373862507946,0.0,0.0
14706,2,1,0,0,4,1,0,-9.230729029752162,-8.654397364779179,0.0,0.0,9.923365791158469,-9.923365791158469,0.0
14707,0,0,0,0,4,2,1,0.0,0.0,0.0,0.0,8.894310837250286,-7.450991641908268,-8.62511616707771
14708,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,7.321445900222177,-7.321445900222177
14709,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14710,4,2,3,3,1,2,2,10.41716753481371,-9.457423569459511,8.909608243571046,7.933597441710411,-10.284258001465318,-9.192476676518178,-7.504412401814039
14711,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14712,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14713,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14714,2,3,2,2,2,3,1,-8.952599024078395,9.134900133411932,-8.715180417689105,-8.488144961120257,-7.903639130108176,9.575491756256778,-9.892127013035557
14715,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.316350583200743,-9.316350583200743
14716,0,4,1,0,0,0,0,0.0,10.319899807448182,-10.319899807448182,0.0,0.0,0.0,0.0
14717,1,1,4,2,1,4,1,-10.554066975542277,-8.042742927788487,10.684447250167201,-9.81907252654857,-10.13821738433923,10.549038625503785,-10.549038625503785
14718,4,3,3,3,1,1,0,8.82246695218079,8.809534026209214,9.215376376448578,7.331255728290558,-9.865032560198587,-8.667863249272914,0.0
14719,0,4,1,0,4,3,2,0.0,10.532952912919768,-10.532952912919768,0.0,10.44034595234895,10.524067140533552,-9.807220947830746
14720,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,9.119342466095366,-8.419209556017162
14721,0,0,4,1,4,1,0,0.0,0.0,9.157156860088541,-9.157156860088541,10.890252232720183,-10.890252232720183,0.0
14722,4,1,4,1,4,2,1,10.676749740076483,-10.700734796051805,9.73133792186896,-9.73133792186896,10.126968253832471,-8.228856640600988,-9.964671249169884
14723,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.273813559789586,-10.273813559789586,0.0
14726,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,7.9443361053973955,-7.9443361053973955,0.0
14727,4,1,0,0,0,4,1,7.971539147661563,-7.971539147661563,0.0,0.0,0.0,10.287957964740908,-10.148610587969666
14728,1,0,4,3,3,3,1,-10.260653533694448,0.0,9.953786800082568,10.503624533226757,8.191162339841346,11.439226309883797,-11.691581890524386
14729,0,4,1,1,4,4,1,0.0,9.682080689620028,-9.362342217769722,-8.38644359565055,7.831325693499103,9.449283367192491,-9.630124278233177
14730,0,0,4,1,4,1,0,0.0,0.0,10.196758436944778,-10.196758436944778,11.23470980089708,-11.23470980089708,0.0
14731,3,4,1,4,2,3,2,5.551495444761119,11.216114600416873,-11.269585692308937,10.325422175805494,-9.318080744710615,9.437637006899372,-9.926164774430374
14733,1,0,0,4,4,2,1,-8.535219121487017,0.0,0.0,9.326601091810772,10.819192925362792,-9.954385386067743,-10.600609818337693
14734,4,4,3,3,1,4,3,8.488914310328726,9.630736494548827,10.391740006534613,11.194337807975169,-11.73918486326631,9.630124278233177,10.505082473806443
14735,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14736,3,1,2,4,2,2,2,-5.994010471585459,-9.798842095709773,-7.3397783636473335,10.701543935566118,-9.623449215020994,-9.904549555743012,-9.235745273512569
14737,2,2,3,3,2,3,2,-10.133496827836755,7.446636411861082,10.088124762910844,3.964681334344753,-8.019182365897773,8.784614109294195,-8.721391495852092
14738,3,3,2,2,3,3,3,8.11861377184441,9.390950765863847,-7.860117319980911,-8.92619374760369,7.219399550043089,8.804347150297069,8.986495792894079
14739,3,1,4,2,4,2,2,10.107118728702593,-10.851541120119455,10.446947645371328,-9.779080925719363,11.154984661398972,-10.627334035129108,-8.621052949990075
14740,2,3,4,1,4,2,3,-9.320875021504728,9.435249042567092,10.84668989159328,-11.245305556430983,11.30412959409025,-10.877618846126426,9.79074452969835
14741,0,4,1,0,0,0,0,0.0,9.119342466095366,-9.119342466095366,0.0,0.0,0.0,0.0
14742,1,0,4,1,3,1,0,-10.366382217495405,0.0,9.565947925234134,-9.30349858947745,7.831595395557953,-8.667863249272914,0.0
14743,1,2,3,1,0,4,1,-10.159251424834022,-7.3222716657564595,6.766190758667083,-8.344083689694958,0.0,8.488744560117853,-8.488744560117853
14744,0,0,0,4,4,1,0,0.0,0.0,0.0,7.662109868911347,9.0327038910723,-9.258912037797533,0.0
14745,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14746,4,2,4,1,4,1,4,9.26812781896715,-8.618533446285458,11.993206059590229,-12.024037597036896,9.435802275106203,-9.435802275106203,10.034246088190782
14747,0,4,1,0,0,0,0,0.0,9.31086158600693,-9.31086158600693,0.0,0.0,0.0,0.0
14748,3,3,1,1,4,1,4,10.397879414153401,11.45842994515798,-12.023944461452514,-8.472161778865239,10.186195030136226,-10.186195030136226,9.96915013697154
14749,0,4,3,2,1,0,4,0.0,11.014701319306138,7.981745139756963,-10.52765828408388,-10.179373862507946,0.0,8.96877812111794
14750,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14751,2,1,0,4,1,4,1,-10.993006461123205,-10.277163531205098,0.0,9.836444634198923,-9.836444634198923,9.957008738212876,-9.767690288058105
14753,0,0,4,1,0,0,0,0.0,0.0,9.565947925234134,-9.565947925234134,0.0,0.0,0.0
14754,0,4,2,1,0,4,1,0.0,9.881646288389526,-9.432734407376026,-8.864785657349666,0.0,6.912953330827941,-6.912953330827941
14755,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14757,1,4,3,2,3,2,2,-10.402509824801308,10.782758821609818,9.012803078766288,-10.098159966501878,11.207140361147685,-11.17973350156895,-7.959580851679908
14758,4,1,0,4,1,4,1,10.148878700094242,-10.148878700094242,0.0,9.271171459295404,-9.271171459295404,9.866499220647613,-9.866499220647613
14759,0,0,4,2,3,1,4,0.0,0.0,10.501077115995546,-9.761023746114313,8.754372226360594,-9.892416064142765,10.32794253413412
14760,0,4,1,0,4,1,4,0.0,9.398629597146765,-9.398629597146765,0.0,9.17190932067103,-9.17190932067103,9.462829659636368
14761,0,0,4,1,4,1,4,0.0,0.0,7.558185772913672,-7.558185772913672,11.107578173300235,-11.107578173300235,8.368826046496482
14762,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14763,3,2,2,1,3,2,1,10.050404423888537,7.307193066008255,-9.553332731122318,-9.798877960160656,9.016826122657312,-8.012313327796628,-9.220269729387809
14764,1,4,4,3,2,1,0,-9.600448804431462,7.482187327131613,9.485372555842355,7.579063915896285,-9.12049759654843,-8.956337977484472,0.0
14765,4,1,4,1,4,4,1,6.870259051761026,-6.870259051761026,11.004329089888326,-11.004329089888326,8.160490248796965,9.168192421174187,-9.479312086863997
14766,1,4,1,3,3,2,3,-8.91310744184536,10.372027198193802,-10.015760261935053,9.675773399270145,11.13858257666543,-10.806511430985989,11.305749535121342
14767,0,4,3,2,1,4,2,0.0,9.907740082854389,10.08456574948742,-9.315889630407343,-10.010147250248666,11.5755990808036,-11.334278584095088
14768,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14769,0,0,0,0,4,4,1,0.0,0.0,0.0,0.0,10.829379655545361,11.860746686425205,-12.133748626035988
14770,0,4,4,1,0,4,1,0.0,8.713932119823328,10.027709975629095,-10.265748822361697,0.0,10.289338180257376,-10.289338180257376
14771,4,1,4,1,0,4,3,12.404727678526546,-12.404727678526546,8.474163363111536,-8.474163363111536,0.0,11.06197912765727,8.450636764647612
14772,4,2,1,0,0,0,0,10.707934403727354,-6.995694201650917,-10.683231398218322,0.0,0.0,0.0,0.0
14773,1,4,2,2,2,1,4,-8.594874733650709,9.895106642972339,-9.071049144693585,-9.002373256207411,-4.4719545315088265,-8.265822191818053,10.865850847612712
14774,3,2,4,1,2,4,2,10.943343384206836,-10.962754759226787,11.619978766060981,-11.979773794353738,-8.203946614319964,11.95517542824526,-11.613254521947677
14775,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14776,1,0,4,1,4,4,1,-11.634766401935655,0.0,8.027993700103163,-8.027993700103163,8.528127110508203,9.55523011860778,-9.861222438065493
14777,4,3,1,1,0,0,0,11.45399222582695,11.859780492036451,-12.143414982983442,-10.776560524021296,0.0,0.0,0.0
14778,0,4,2,1,4,1,0,0.0,11.265826581082225,-10.463406686435357,-10.671202328727995,10.797296172272745,-10.797296172272745,0.0
14779,0,0,4,1,0,0,0,0.0,0.0,9.196761902551266,-9.196761902551266,0.0,0.0,0.0
14780,1,2,4,2,1,3,1,-10.305745807677113,-4.418627679938507,12.236952156854144,-11.222242687374253,-11.792757087222089,5.621928875260824,-8.510305701869678
14781,1,4,2,3,1,1,0,-9.600448804431462,10.136915751066253,-9.388206328514082,10.016513531964868,-10.088769822485798,-9.36176011217292,0.0
14782,4,1,4,1,0,0,4,10.929332868374093,-10.505514044178248,12.447549267402236,-12.520512096887005,0.0,0.0,10.975407616917492
14783,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.398629597146765,-9.263796817300634
14784,4,2,2,1,3,4,1,11.998926278858605,-11.06204667505048,-11.118745025885511,-11.539056913430146,9.057470091152679,11.361159775669027,-11.488447961609037
14785,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14786,2,1,4,2,4,1,0,-9.540958263267209,-10.75049308619717,9.306954465191629,-8.648441682449837,11.229992532430993,-11.298123644258558,0.0
14787,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14788,2,2,1,4,3,2,1,-10.531947533143038,-9.373581017999285,-9.052735261577473,8.576116746966449,8.55549718656393,-8.771901922810322,-8.30604663617565
14789,4,4,1,4,3,1,0,9.24961053540498,11.544513866325106,-11.640516029560294,9.523464403859949,9.261587258461867,-10.094179763892468,0.0
14790,2,1,0,0,4,1,0,-9.004414521828792,-9.821656402149587,0.0,0.0,10.246601948690707,-10.246601948690707,0.0
14791,0,0,4,1,4,2,3,0.0,0.0,10.550919128725123,-10.550919128725123,10.911758041365742,-10.422790414981076,9.268236304109895
14792,4,3,2,1,4,2,4,9.17190932067103,9.754349286470502,-8.48537828493385,-9.999186345407685,8.582386290608598,-7.488059901589709,9.323586233632758
14793,4,2,2,1,0,4,3,11.373520761462437,-10.024644462215708,-9.774623046605033,-10.754315384841462,0.0,10.516604214102172,10.424056456689467
14794,0,0,0,4,4,1,0,0.0,0.0,0.0,7.662109868911347,10.823071014630896,-10.864563231635545,0.0
14795,4,1,0,0,0,4,2,9.444299140260867,-9.444299140260867,0.0,0.0,0.0,10.905439715871879,-10.528817042331646
14796,3,3,2,3,2,3,2,-6.120348775731018,10.345394060223681,-8.574755267040171,10.168488770089848,-10.59855807434759,9.584462197836578,-9.842703456652028
14797,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.73573939963837
14798,3,1,0,0,4,2,1,9.417698773066826,-9.823763770249931,0.0,0.0,10.75049308619717,-8.86688853361265,-10.30841992370274
14799,3,3,1,2,1,1,4,9.722460801013577,10.021488298937385,-10.44299927958886,-8.95658919701433,-8.287725409159577,-7.869194249258986,9.63027232693071
14800,1,4,2,3,2,4,2,-11.573490741069019,11.386469128153587,-10.834031785150009,9.986646607027996,-10.557506555714244,11.501081476490675,-11.19891662286273
14801,0,0,4,1,1,0,4,0.0,0.0,11.038919969252953,-10.85380188443842,-9.26112207392849,0.0,10.825349693747139
14802,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14803,4,2,4,1,0,0,4,10.017708325960763,-9.844014245558895,11.035398895174156,-11.241543845762244,0.0,0.0,9.167206141318324
14804,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14805,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14806,1,1,4,3,1,4,2,-11.159551514094327,-9.580700904092797,10.495794629223933,8.290206626588176,-10.260495539626037,10.32616303061681,-7.560797522078842
14807,4,1,4,2,2,3,1,10.758791711864442,-10.578521088129218,9.787589176821207,-8.41875692858728,-7.960676753448936,9.309241899269058,-10.282417973479467
14808,4,1,3,1,0,0,0,11.053673739135045,-10.622854899757822,10.600064872664106,-11.038919969252953,0.0,0.0,0.0
14809,2,4,1,1,0,4,1,-9.24695429375584,11.517694771036204,-11.519084430280756,-10.275698808610612,0.0,9.719349801796929,-9.719349801796929
14810,0,4,4,1,0,0,0,0.0,8.626935677359466,10.04944566976129,-10.265415445066003,0.0,0.0,0.0
14811,0,4,1,4,1,4,1,0.0,8.357327579553415,-8.357327579553415,8.159665827266052,-8.159665827266052,11.132668000725971,-11.046559760934947
14812,2,3,1,0,4,2,4,-9.670731212210953,9.297101055062502,-9.725428483575847,0.0,11.086363792359805,-10.675063545918833,11.45910012017259
14813,2,2,2,1,4,1,0,-10.194972613423207,-8.796547909410512,6.0175326569468055,-9.850251308099988,9.580700904092797,-9.580700904092797,0.0
14814,1,3,1,4,1,4,1,-11.289140310858722,8.970224652676835,-10.140923614100888,9.800583865308345,-9.800583865308345,9.487033545138605,-9.487033545138605
14815,0,0,0,4,1,0,4,0.0,0.0,0.0,8.671591919920605,-8.671591919920605,0.0,9.157156860088541
14816,4,1,0,4,2,1,4,8.5100210118861,-8.703985869184145,0.0,9.533514008553963,-8.364103386517238,-9.161758009593264,9.349510296660329
