CUSTNO,Monetary_의류/이미용_중가_증감여부_q2_q1,Monetary_의류/이미용_중가_증감여부_q3_q2,Monetary_의류/이미용_중가_증감여부_q4_q3,Monetary_의류/이미용_중가_증감여부_q5_q4,Monetary_의류/이미용_중가_증감여부_q6_q5,Monetary_의류/이미용_중가_증감여부_q7_q6,Monetary_의류/이미용_중가_증감여부_q8_q7,Monetary_의류/이미용_중가_q2_q1_로그변환,Monetary_의류/이미용_중가_q3_q2_로그변환,Monetary_의류/이미용_중가_q4_q3_로그변환,Monetary_의류/이미용_중가_q5_q4_로그변환,Monetary_의류/이미용_중가_q6_q5_로그변환,Monetary_의류/이미용_중가_q7_q6_로그변환,Monetary_의류/이미용_중가_q8_q7_로그변환
14251,4,1,1,4,4,2,2,13.04424505466765,-12.561253871941602,-12.116723688700667,12.887608856849859,13.202027753020186,-12.86701738463466,-11.997488520209613
14252,1,2,2,4,1,3,1,-12.210629527691745,-11.029924931984548,-10.847175082439072,13.138195785618235,-12.82269204439848,11.480346210827376,-12.677783059464424
14253,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14254,4,2,1,0,0,0,0,11.201106414981144,-9.611553702628724,-10.972946318734087,0.0,0.0,0.0,0.0
14255,1,4,2,3,3,1,3,-14.852737462639473,13.534455179984084,-12.766430271356269,12.936061847980298,13.035296666036825,-13.948353228992897,9.225174134065197
14256,1,3,2,3,2,1,4,-14.953442929443455,11.536066122567837,-12.257086924979056,13.56191964557753,-12.061598183881408,-13.794769046174574,14.369437407992114
14257,1,4,1,4,1,4,1,-14.28415575850504,13.30771837182605,-13.581611856317494,14.423531000618231,-13.858492377320465,13.894147498698617,-13.844517042026114
14259,4,3,3,3,1,1,4,12.629183343528918,11.49630788087422,12.644049066141184,10.395886199509002,-13.36211476096639,-11.616045628101928,12.72708788376107
14260,4,1,0,0,0,0,4,11.31698137786143,-11.31698137786143,0.0,0.0,0.0,0.0,10.706702211067004
14261,4,2,3,2,3,1,1,13.48484616781448,-12.797772926912105,11.852587077217107,-11.91112088647623,12.818663699598007,-13.255234622022723,-11.920453301956085
14262,4,1,4,2,1,2,4,14.128328849031593,-14.281559012773958,13.600390038268044,-13.336599175860885,-12.75905872457898,-11.26574218462156,13.247692907190313
14263,3,2,3,3,2,3,2,14.529093185971359,-14.629959030288889,14.830202885441192,13.889268516607778,-15.156271277212735,12.767784892978579,-14.77452758871808
14264,4,1,2,2,4,1,1,11.653086571775468,-11.428079708194831,-7.483697716068181,-9.316822613438726,9.951904831153417,-9.877543441225704,-9.374625936197143
14265,1,2,1,2,3,4,3,-13.787210822471675,-11.68812282068622,-12.677095192230668,7.31022617561679,11.652011211155456,12.7514521154665,11.125740621538629
14266,3,3,2,1,3,3,2,12.912573572628542,13.003635013567639,-12.759084204985593,-14.797281193038627,13.391270409168856,13.299873240205237,-13.669986179497291
14267,4,3,2,1,4,2,1,12.234888059491047,11.586823651145082,-11.251602184828707,-12.320192483998005,12.57670524075332,-10.888571042734544,-12.604349335415652
14268,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14269,3,1,4,3,4,1,4,10.15541692153218,-11.429945193504365,11.238334912371002,11.26722445087038,12.92808776473469,-13.18559328562131,12.341220341055815
14270,2,1,4,4,2,1,4,-11.836032508744472,-12.537224597069958,11.690315250678116,12.116301786723906,-11.829192173635471,-12.01393198139837,10.332645683201743
14271,3,1,4,4,1,1,4,11.626898861745577,-12.968513073908975,13.058713803919256,13.442839159176259,-13.585487799603928,-12.420255549284583,12.229445615968212
14272,0,0,0,4,1,0,4,0.0,0.0,0.0,11.318670918414977,-11.318670918414977,0.0,11.71294551113375
14273,3,4,2,2,4,2,2,10.871302219396362,12.640715374000948,-12.549476394423028,-9.02352657548941,12.99814450112074,-11.63726325299551,-9.412273402342004
14274,0,0,0,4,1,0,0,0.0,0.0,0.0,10.362929192502879,-10.362929192502879,0.0,0.0
14275,4,1,1,0,0,0,0,11.905610447460088,-11.67116483896663,-10.34017743715457,0.0,0.0,0.0,0.0
14276,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14277,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14278,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14279,4,1,0,0,4,4,1,10.641500871299572,-10.641500871299572,0.0,0.0,12.91874670454644,13.716533406291244,-14.059182521710019
14280,0,4,1,4,4,4,1,0.0,14.68248274070272,-14.68248274070272,10.598969508352662,12.317949874728354,12.89879899103175,-13.4054322923607
14281,0,4,1,0,4,1,0,0.0,10.238995733167771,-10.238995733167771,0.0,10.641500871299572,-10.641500871299572,0.0
14282,1,1,4,4,1,4,3,-11.441769613028008,-11.013057009489748,11.378931746136418,12.517094245316462,-12.622192780874984,12.211781229841,12.321711576931483
14283,4,1,4,1,0,0,0,12.088401575199711,-12.088401575199711,12.81543175931906,-12.81543175931906,0.0,0.0,0.0
14284,1,4,1,3,2,2,4,-12.701517066438944,13.619577874203774,-13.4803286854484,10.449113075138829,-11.146393144890288,-9.62118501756207,10.981825080487958
14285,2,1,3,4,1,1,4,-13.282786192235422,-14.665493915628364,10.581204194449208,16.07413368776469,-15.749017431884022,-14.843238942647828,15.700428917626933
14286,2,3,1,2,1,4,2,-12.586096057341297,14.086293458865432,-14.319071471266684,-11.329074529494608,-13.52399905780823,13.632973172573962,-13.079478821071314
14287,3,1,4,1,4,1,1,11.012028523592363,-12.428227899245009,12.698329031084866,-12.698329031084866,11.887078325635304,-11.460272304382991,-10.829848115045433
14288,1,4,3,1,2,1,4,-15.236478812540575,15.955391563682271,15.704134061766947,-16.28908059915547,-13.682789106823334,-14.504146738314919,15.314510886889735
14289,3,4,1,1,4,3,1,11.072992357944143,12.897639185561708,-13.472233609951395,-10.723626762702327,14.69865212590353,12.751064303826896,-14.831973601386014
14290,4,2,1,1,4,1,0,13.585114122710213,-12.854387456927112,-12.71807703827209,-11.832511933187272,11.57953854714792,-11.57953854714792,0.0
14291,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.83745164129061,-9.83745164129061,0.0
14292,4,1,4,2,4,2,2,15.154307478889756,-14.98100727667712,14.383015358760472,-12.69224261817923,14.985835050637625,-14.521360041533331,-13.544978851481408
14293,1,4,2,3,1,2,4,-15.87657885634723,16.43717525567251,-16.008968942533734,14.952067104195846,-15.923207675657764,-12.92747765081377,15.325842098206403
14294,3,1,3,2,3,3,1,14.353287291419806,-14.613856118201879,13.778598928003882,-11.610652181019654,13.36415565500642,12.301137874447011,-14.834252880466533
14295,0,0,4,1,4,1,0,0.0,0.0,12.571565019811729,-12.571565019811729,12.417873005613531,-12.417873005613531,0.0
14296,4,3,2,2,4,1,2,12.846870067649503,12.518869472181516,-11.271200155257068,-12.920866941138634,14.465845557847091,-14.286961752774419,-12.582537381490111
14297,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,11.800721377536249,-11.800721377536249,12.391485224207338
14298,4,4,1,3,1,4,2,13.306385155677129,13.973709034623342,-13.903686439200417,12.280625163021783,-13.710756838371726,14.225995849833073,-12.383177885194865
14299,4,1,4,3,2,3,4,14.24400052174189,-14.437079047389716,13.01995122564999,13.205712724472582,-12.947668801903948,11.78394193650562,13.588218420498222
14300,1,4,4,3,1,4,4,-12.638501750541309,10.656718726908846,11.636867634276529,11.731775204144,-12.493665452888253,10.508511031741431,11.801866041162196
14301,2,1,0,0,4,1,0,-10.874449542372256,-12.209055661332311,0.0,0.0,12.97216581511256,-12.97216581511256,0.0
14302,4,3,2,4,3,1,3,14.993161306055024,12.982980125561546,-13.530305979950919,15.285714466113696,15.563209273964295,-16.077925976337788,12.445673048770312
14303,2,1,3,1,0,4,1,-11.003353511419615,-10.847269444735383,10.416528694364347,-11.240359177947658,0.0,12.300892490677237,-12.300892490677237
14304,0,4,1,0,0,0,0,0.0,11.58028569826013,-11.58028569826013,0.0,0.0,0.0,0.0
14305,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14306,1,1,4,2,4,1,4,-13.074443694485705,-11.496434235841718,12.467924675867845,-11.567054953492908,12.81467280126757,-12.486701865921994,13.99505288083806
14307,1,4,2,3,4,2,4,-10.231255813365328,10.801238155662983,-10.122914212691015,8.062072561327083,10.83323192128381,-10.245829445767077,10.882389049573625
14308,4,3,1,0,4,1,0,11.260721334156896,9.417025469592609,-11.407604532409541,0.0,9.50989894240884,-9.50989894240884,0.0
14309,1,4,3,2,2,3,3,-13.284816890581306,13.58278358054747,11.159642036303087,9.987903223938543,-13.263889964894133,11.981770051752084,12.400364278348283
14310,4,1,4,2,1,1,4,13.589175046389883,-13.589175046389883,12.960602088648738,-11.70064872963733,-12.595612940559892,-9.149928324158566,10.789392149581792
14311,3,4,1,1,3,4,1,10.274084186409635,13.550697387471205,-13.654480824396703,-11.39033177670793,9.553108457018746,12.906959246088885,-12.97950358446181
14312,0,0,4,1,4,2,3,0.0,0.0,8.843605695176601,-8.843605695176601,11.043619163694453,-8.754722235647485,8.127641067581077
14313,1,1,0,0,4,1,0,-13.213881622379844,-9.361428783450249,0.0,0.0,9.368596658806043,-9.368596658806043,0.0
14314,1,1,4,3,4,1,1,-11.033242073881445,-10.995665555989136,9.195783448340414,8.420394665637952,12.46739587768107,-12.358538864647775,-10.625757241623342
14315,3,2,4,3,1,1,4,10.524531652252188,-6.60754095018977,11.637190522422026,11.641963598396595,-12.296567831474219,-10.885317508704118,11.66978405988106
14316,3,1,1,4,1,0,4,12.181630474067104,-12.892533661819995,-11.539514535407044,12.667107916715844,-12.667107916715844,0.0,12.520046962262995
14317,0,4,1,4,1,4,1,0.0,12.407488531483303,-12.407488531483303,10.329923955826475,-10.329923955826475,11.058102726280696,-11.058102726280696
14318,4,3,1,4,2,2,1,14.339440632913115,11.09661528200697,-13.988918009913995,15.846799138015184,-14.50585427681542,-14.491144413837985,-15.155613056254001
14319,0,4,1,0,0,0,0,0.0,11.953764846869069,-11.953764846869069,0.0,0.0,0.0,0.0
14320,1,3,2,4,1,1,4,-12.39199757068332,10.334913904521049,-10.193739615218897,13.224021098923407,-12.92573572939449,-12.29670510223773,13.343494854352473
14321,1,1,0,0,4,4,1,-13.087419203030993,-9.89181002440741,0.0,0.0,11.335885304699266,12.162199528535734,-12.42262780349714
14322,4,1,0,0,4,1,0,7.54091523114157,-7.54091523114157,0.0,0.0,10.083776176653567,-10.083776176653567,0.0
14323,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14324,4,2,1,3,4,2,2,13.041301960082636,-10.22376504658439,-12.675793083129635,11.432821435910219,12.944233221950887,-12.742378848088928,-11.480469943646748
14325,1,4,4,1,0,0,0,-11.372145966350502,11.07429715904498,11.45217257722237,-11.974119280041673,0.0,0.0,0.0
14326,4,1,4,1,3,4,1,10.13069118283098,-10.13069118283098,11.887990693455373,-11.776759736055801,8.423981469439584,11.364311524790512,-11.571775088494643
14327,2,3,3,1,4,4,3,-12.014367318408393,12.21293633315057,13.897654205844558,-14.839322169099187,13.128882484870092,13.924101181809007,13.915019777819886
14328,4,1,0,0,0,4,1,11.808533858913927,-11.808533858913927,0.0,0.0,0.0,11.945396651273848,-11.945396651273848
14329,0,0,4,1,0,0,0,0.0,0.0,11.708840059812797,-11.708840059812797,0.0,0.0,0.0
14330,3,1,1,4,4,1,1,9.240475652438375,-11.106831795007409,-8.869335570516714,8.034319406494163,10.509434693262799,-9.91930059733501,-9.874368348898626
14331,1,1,0,0,0,0,0,-11.056020884637977,-8.727711910581688,0.0,0.0,0.0,0.0,0.0
14332,2,4,1,1,4,1,0,-10.295376018116354,13.207066964333626,-13.275176742635704,-10.452928159746616,9.25527821701833,-9.25527821701833,0.0
14333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14334,3,3,2,3,2,1,1,11.452328268432776,12.784510418912506,-13.539671044364773,14.830900499968331,-14.689435429024527,-15.13630647805223,-13.07950145553387
14335,4,1,4,1,0,0,0,11.322057469300432,-11.322057469300432,13.328347031071514,-13.328347031071514,0.0,0.0,0.0
14336,3,3,3,2,3,2,2,13.37207797804225,13.596373196786727,13.27431290731091,-13.036850250617265,14.592945463385618,-13.897442147043181,-14.351348236382695
14337,3,2,1,0,4,1,0,8.686804009587346,-14.27623159799784,-14.454176613791647,0.0,14.272820628521329,-14.272820628521329,0.0
14338,3,1,3,3,1,3,2,12.486854691906478,-14.382955784860604,12.09692760957788,13.567049580735262,-13.796241808059676,11.986366495900405,-11.659006771988976
14339,2,1,4,1,4,1,4,-7.8329801641249155,-9.948377593590498,11.241369776187618,-11.241369776187618,12.97338043651451,-12.97338043651451,12.093410715491087
14340,1,4,1,0,0,0,0,-10.253233936899042,11.698874465452887,-11.698874465452887,0.0,0.0,0.0,0.0
14341,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14342,4,1,4,4,1,4,3,14.300537663470049,-14.561668537218784,13.833215909407148,14.385242338995404,-14.73611153785965,13.61347256234627,12.167012697317244
14343,4,3,1,4,1,4,1,10.631450776891864,10.05770435703878,-11.078305118419363,10.281806316572418,-10.281806316572418,10.798596200100304,-10.798596200100304
14344,4,1,4,1,3,1,4,15.00811524110789,-15.154975955157559,14.796482214667323,-14.659590496446546,12.710658216347344,-13.721425762013112,14.700465525616137
14345,3,1,4,3,1,1,3,14.940771371277224,-15.994422976334418,15.429001563072585,15.584652451206393,-15.945141606926448,-14.819207628192897,12.034060546536937
14346,0,4,3,1,4,4,1,0.0,12.300892490677237,10.606754211473607,-12.469582357399643,12.447307622609511,12.695803491727528,-12.872934403728753
14347,3,2,2,1,0,4,1,9.361726396231541,-10.924096917770697,-9.985018739491029,-11.716406238230098,0.0,11.400384364948163,-11.400384364948163
14348,4,4,1,0,0,4,2,10.478986159993466,10.617581713497055,-11.24381720106542,0.0,0.0,11.643612258548147,-10.29752218666542
14349,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14350,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14351,4,1,0,0,0,0,0,12.029725507215428,-12.198573437588905,0.0,0.0,0.0,0.0,0.0
14352,0,0,0,4,1,0,0,0.0,0.0,0.0,10.154297654344948,-10.154297654344948,0.0,0.0
14353,3,1,3,2,3,1,4,13.195775423378075,-13.549312140153273,11.613785005859144,-11.482565999417849,13.290852539759411,-13.399066787528222,13.78205987939922
14354,0,0,4,1,0,0,0,0.0,0.0,11.451087824997002,-11.451087824997002,0.0,0.0,0.0
14355,0,0,4,1,0,0,0,0.0,0.0,11.65019182929103,-11.65019182929103,0.0,0.0,0.0
14356,0,0,4,1,3,1,4,0.0,0.0,13.136658775845643,-12.782913927913398,12.036544263369391,-12.675858890604545,12.775289845833697
14357,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14358,4,1,0,0,0,0,0,11.00613668112464,-11.00613668112464,0.0,0.0,0.0,0.0,0.0
14359,0,0,4,1,0,0,4,0.0,0.0,12.206153909770315,-12.206153909770315,0.0,0.0,11.939548157771194
14360,4,1,4,3,1,4,1,10.284836171509745,-10.284836171509745,11.689024938731272,11.74753421296982,-12.001952618991231,13.199830342487484,-13.34213554461613
14361,4,4,1,0,0,0,0,10.759281251048368,11.39540539200436,-11.820234373524203,0.0,0.0,0.0,0.0
14362,0,0,4,4,1,4,1,0.0,0.0,10.30983175665487,12.51810360738334,-12.43309522624589,14.313526914784767,-13.883946987684952
14363,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14364,0,0,0,4,1,1,0,0.0,0.0,0.0,12.17607632619164,-11.816885590883073,-10.977966278429879,0.0
14365,0,0,0,4,1,0,0,0.0,0.0,0.0,12.157364303088807,-12.157364303088807,0.0,0.0
14367,0,4,1,0,0,0,0,0.0,9.874368348898626,-9.874368348898626,0.0,0.0,0.0,0.0
14368,4,1,0,4,4,2,4,11.08457428692406,-11.08457428692406,0.0,11.029743694812465,12.381175270302554,-11.854167405348772,14.501551116039607
14369,4,3,2,2,3,2,3,12.817620827306866,13.032985113814739,-12.890616157977066,-12.12908380975169,12.08747700049979,-10.85364538977682,-8.440993433437118
14371,3,3,2,2,4,2,2,13.422493080207387,13.689925169979196,-13.742976734613094,-9.31016653482905,14.530861563916345,-13.815926901908018,-13.312463468832945
14372,1,4,1,1,0,4,1,-10.781286908188191,11.628729459429708,-11.357004540241245,-10.193013924483495,0.0,11.761394319212313,-11.563491457778756
14373,1,1,1,4,1,0,0,-13.375044546537758,-11.847594374818083,-10.950473852875378,11.712832515243901,-11.712832515243901,0.0,0.0
14374,2,1,4,1,4,1,4,-11.041159858747632,-14.082343482342054,14.303047122379702,-14.521000416394488,14.887801693988484,-14.802016661153267,14.953847600709887
14375,0,4,1,1,0,4,4,0.0,11.058102726280696,-10.417228710706459,-10.30983175665487,0.0,10.34017743715457,11.570585097278656
14376,0,4,1,1,0,4,2,0.0,13.739528832793754,-13.718543719729606,-9.865164585483594,0.0,13.845062482333061,-12.686155180756591
14377,4,3,2,2,1,3,1,13.073084192838174,11.773448750303013,-12.410845300098725,-10.871165393538172,-12.760014246558924,10.275826709736606,-11.098107442896552
14378,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14379,0,4,1,1,0,0,0,0.0,13.724323713359864,-13.65537288959765,-11.01570110004348,0.0,0.0,0.0
14380,3,1,1,4,1,4,1,10.234348478574507,-11.115867433657824,-10.470407431052829,12.736318662619837,-12.708897199095835,12.263851310805363,-11.939908294557739
14381,4,2,1,0,0,0,0,10.35382676652823,-8.995520728559526,-10.056681326094836,0.0,0.0,0.0,0.0
14382,4,2,3,1,2,4,1,14.153860479293602,-13.926194716044343,10.55002416901034,-13.863171237893852,-12.41607246904654,15.587667400592894,-15.492577350282609
14383,4,1,0,4,1,0,4,12.682050841558148,-12.682050841558148,0.0,12.509819413087124,-12.509819413087124,0.0,10.831355501404433
14384,4,2,2,1,4,3,3,13.323783554366699,-11.080366654962676,3.208003303493665,-12.792206342638659,12.875383280849903,12.20251047412431,13.512342560677295
14385,4,4,1,0,4,1,4,8.034726749673734,11.683897772004965,-11.709569666238147,0.0,11.990205460796485,-11.990205460796485,10.044138726883585
14386,0,4,1,4,1,4,3,0.0,12.177573552303802,-12.177573552303802,13.181491570868456,-13.181491570868456,11.857805103822992,11.028528009337919
14387,4,1,4,1,4,2,1,11.08961840996329,-11.270098375862673,11.87252794913737,-11.87252794913737,11.192498158534523,-10.002375253580972,-10.829848115045433
14388,1,4,1,4,1,0,4,-13.34790252542587,14.111958461431634,-14.141681318243918,11.428514483211737,-11.428514483211737,0.0,11.664848860250812
14389,1,2,1,2,4,3,1,-14.087991757158436,-11.87393929075165,-12.47158463065288,-11.198887097038885,11.782771434628595,11.50360522060531,-12.23918739666214
14390,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14391,0,4,1,2,1,4,1,0.0,12.737662894068963,-12.358818341932965,-10.170054105736995,-11.304843085902089,12.44795032026956,-12.44795032026956
14392,4,3,2,1,4,2,1,10.584931910998051,10.43860382400906,-10.528038314539698,-10.500658217228116,11.723290241148076,-10.934405573340356,-11.11752523758146
14393,1,4,4,1,1,0,0,-10.44993793767143,10.85516542803925,12.149485620253627,-12.207537469310711,-10.609173425311656,0.0,0.0
14394,2,1,4,3,2,2,1,-13.133985877300033,-13.386188144884084,14.550836547239886,13.488586704078326,-13.270467688148992,-12.088896771282315,-14.682279529315563
14395,1,0,4,1,0,0,0,-7.6290163577868775,0.0,9.714350153233411,-9.714350153233411,0.0,0.0,0.0
14396,1,0,0,0,0,0,0,-11.71870743172334,0.0,0.0,0.0,0.0,0.0,0.0
14397,3,4,2,2,3,3,3,12.279805897671888,14.95178706640918,-14.444069007685702,-13.108299287676491,12.927278415725743,13.502811221434857,14.648412700087555
14398,0,4,3,1,1,4,2,0.0,11.411911741853519,7.518476501092412,-10.86169386195923,-10.598969508352662,10.306132714656414,-8.934448895939003
14399,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14401,4,1,1,4,1,4,1,12.285320926092098,-11.9643454061634,-10.601485448799732,11.638391029025675,-11.795202865248141,12.711447129987947,-12.675991913713961
14402,1,4,2,4,2,3,1,-12.805519672142742,12.153837489103102,-10.896937310237464,13.513505376737674,-12.353778757125562,-7.248711729411726,-13.002115146930452
14403,1,3,4,1,2,3,2,-12.94923761486987,11.635618593872307,13.309867174608911,-13.436700797146708,-7.890330339745271,11.945745086203484,-11.290098994987302
14404,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,10.284836171509745,-10.284836171509745,10.589783650597077
14406,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.772526198228757,-10.772526198228757,0.0
14408,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14409,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14410,0,4,1,4,1,0,0,0.0,12.176907111190339,-12.176907111190339,12.84888855490351,-12.84888855490351,0.0,0.0
14411,0,4,1,0,0,0,4,0.0,11.22672299336072,-11.22672299336072,0.0,0.0,0.0,9.676433253067808
14412,4,2,4,2,3,3,2,13.678951959333673,-11.886842764263562,14.744463993839585,8.304781333318806,12.227044578174704,-9.892491514491873,-14.177249675891865
14413,4,1,4,1,1,0,0,12.176735130995812,-12.176735130995812,10.307264446764126,-9.691161806879121,-9.530710217857116,0.0,0.0
14414,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14415,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14416,1,1,4,1,4,1,0,-10.296707043439993,-9.25527821701833,10.89045575911495,-10.89045575911495,10.988623391909655,-10.988623391909655,0.0
14417,1,1,0,0,4,1,4,-10.169169587691963,-10.151309657014485,0.0,0.0,12.59198707854088,-12.59198707854088,11.46572207796972
14418,4,2,2,3,1,4,4,11.982785550420541,-11.369731085796214,-10.163362987403541,8.853490448032401,-11.022261353111043,11.376146728018584,12.423727493257326
14419,4,4,2,3,2,1,4,11.699194593052828,13.108626782089566,-11.318845261288338,10.000889256303244,-9.973200688093817,-12.98119886793155,13.14636364390423
14420,1,4,2,1,4,2,2,-12.789023941659618,12.709100636193115,-11.479370824936177,-12.363268780025162,11.722442431098413,-11.001811225343548,-9.757745983698825
14421,0,4,1,0,0,0,0,0.0,11.848405046206603,-11.848405046206603,0.0,0.0,0.0,0.0
14422,4,1,4,1,0,0,4,11.950351279225913,-12.017727029415388,11.715149177302763,-11.715149177302763,0.0,0.0,12.124378024688138
14423,4,1,4,3,1,0,4,12.079364874533777,-12.136070401199817,11.35406555068186,11.566367592510568,-12.158981981664295,0.0,11.416932437967754
