CUSTNO,Monetary_교육문화/아동_중가_증감여부_q2_q1,Monetary_교육문화/아동_중가_증감여부_q3_q2,Monetary_교육문화/아동_중가_증감여부_q4_q3,Monetary_교육문화/아동_중가_증감여부_q5_q4,Monetary_교육문화/아동_중가_증감여부_q6_q5,Monetary_교육문화/아동_중가_증감여부_q7_q6,Monetary_교육문화/아동_중가_증감여부_q8_q7,Monetary_교육문화/아동_중가_q2_q1_로그변환,Monetary_교육문화/아동_중가_q3_q2_로그변환,Monetary_교육문화/아동_중가_q4_q3_로그변환,Monetary_교육문화/아동_중가_q5_q4_로그변환,Monetary_교육문화/아동_중가_q6_q5_로그변환,Monetary_교육문화/아동_중가_q7_q6_로그변환,Monetary_교육문화/아동_중가_q8_q7_로그변환
17688,4,1,1,4,3,2,2,11.671816258713935,-11.751687251485599,-10.391670351975346,10.843815480032097,-7.3144592220133,-8.940119793316853,-10.071882988314764
17689,2,1,4,2,1,1,0,-9.424876561241764,-9.835097533029211,10.65633993402721,-9.985696896626125,-9.541780104196713,-8.827550129784672,0.0
17690,2,1,4,1,0,4,1,-11.142559755563196,-11.359500350326753,11.238073896580275,-11.238073896580275,0.0,11.857355472974996,-11.857355472974996
17691,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17693,4,4,2,1,1,4,1,8.204488351015602,10.418398723497518,-9.854864836129007,-9.742951360325803,-6.950409462050844,10.97325025860835,-10.928380240209307
17694,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17695,4,1,4,1,4,3,1,8.88389503139714,-8.88389503139714,10.108717509635433,-10.108717509635433,10.491851290980295,10.1061646393715,-10.923830588289867
17696,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.840997484064095
17697,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17698,1,0,4,3,1,4,1,-8.645242346118005,0.0,11.48975943736158,10.097139601080277,-11.711632892661884,12.238801541389632,-12.135446160476866
17699,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.029560988334834
17700,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17701,1,0,4,2,1,4,1,-11.189351448126208,0.0,8.434917526829611,-7.831988889108672,-7.643077406440813,8.344383702858329,-8.344383702858329
17702,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17703,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.665965193829747,-9.665965193829747
17704,2,3,1,2,2,3,1,-8.917644585992615,11.265162563415432,-11.592838388866197,-9.141703488349055,-8.162151499070122,10.435172015127275,-10.738204122948913
17705,2,3,1,3,4,2,4,-9.34056239036962,10.4055930058045,-11.021131304052286,7.529773222799399,10.372858413570478,-9.971295875764499,10.414749517429172
17706,0,4,1,4,1,4,2,0.0,10.747100521408427,-10.69245511379264,11.703294085901339,-11.624300330249415,11.349814737389016,-9.578657671683388
17707,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17709,4,4,1,0,4,1,4,10.146295784180753,10.704111452538887,-11.156737261545697,0.0,9.91830554066453,-9.91830554066453,11.01099779486715
17710,2,4,2,3,2,2,2,-10.040358190643396,11.72064918365276,-10.890350588649056,9.039000524657686,-10.752106198718717,-8.540834168371145,-10.342135488367767
17711,4,3,4,1,4,1,0,10.290424421173993,9.190542035963366,11.053913553429627,-11.464241658630332,9.557630615903836,-9.968622233238507,0.0
17712,2,1,4,1,4,4,1,-5.508660220483528,-9.085411778449966,11.263340869802992,-11.243064598876634,8.899854604330846,9.842501607642626,-10.229566763389125
17713,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17714,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17715,3,1,3,3,2,2,3,13.681938502634488,-14.275771776651872,12.881258306688048,13.079643313854424,-12.246133178186634,-12.847911068978567,13.348274762785701
17716,2,4,1,0,0,0,0,-9.107558360985804,10.341915945342665,-10.586652366721811,0.0,0.0,0.0,0.0
17717,3,2,2,3,3,2,3,9.895721376559056,-10.25744061666763,-10.033348361412544,9.349042156724634,11.128893378554688,-8.875409018151881,10.406048318408136
17718,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17719,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.805923352377905,-10.805923352377905,0.0
17720,0,0,0,4,1,0,0,0.0,0.0,0.0,7.355555104898973,-7.355555104898973,0.0,0.0
17721,1,0,0,0,0,0,0,-8.549032087807543,0.0,0.0,0.0,0.0,0.0,0.0
17722,1,3,4,1,4,3,3,-10.086638518574983,7.57298245605024,9.153123597570982,-9.289788391661718,9.5528760984252,8.102912215640886,9.14670421595939
17723,1,0,0,0,0,0,0,-11.203657647462308,0.0,0.0,0.0,0.0,0.0,0.0
17724,0,4,1,0,0,0,0,0.0,10.506857547390597,-10.506857547390597,0.0,0.0,0.0,0.0
17725,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17726,3,1,4,3,2,2,2,12.989341421424308,-13.772599251835706,13.968714568858989,13.821034710756198,-13.779626514743109,-12.236729097667364,-12.701217218944487
17727,1,0,0,0,0,0,0,-9.696783157030843,0.0,0.0,0.0,0.0,0.0,0.0
17728,2,3,2,2,2,3,3,-10.522887525218911,13.240043125293258,-13.16582585791601,8.50133300925259,-12.917177539882939,11.396257723472301,12.117439693898548
17729,0,4,2,4,1,0,4,0.0,10.321341562688625,-9.197125993589209,10.542180014528576,-10.97481957841156,0.0,7.336739445908794
17730,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.460909266663924,-9.460909266663924,0.0
17731,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17732,4,1,4,1,4,1,1,11.220344707635345,-11.264076123809668,10.481225796896132,-10.261255484646458,11.523591949167374,-11.40212957301746,-9.830842050532457
17733,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.822463200141348
17734,0,0,0,4,1,4,2,0.0,0.0,0.0,9.94523099042846,-9.94523099042846,9.954186789751155,-8.519405582531641
17735,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17736,0,4,1,0,0,0,0,0.0,10.058987175047603,-10.058987175047603,0.0,0.0,0.0,0.0
17737,0,0,4,1,1,0,4,0.0,0.0,10.286392057525296,-10.112092458874017,-8.45374128106805,0.0,9.216500320973312
17738,4,3,3,1,4,1,2,10.393040558676999,8.648803954302366,10.878262480402794,-11.398132335900826,12.082183074157298,-12.091790445244847,-7.073572022881039
17739,0,4,1,0,4,4,2,0.0,9.282508627025182,-9.282508627025182,0.0,7.302021580352404,8.302158761379337,-7.260058169560224
17740,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17741,0,0,4,1,0,0,0,0.0,0.0,10.434707117370234,-10.434707117370234,0.0,0.0,0.0
17742,1,4,1,4,1,0,4,-9.491128275098863,8.175351163842072,-8.175351163842072,9.391881197200211,-9.391881197200211,0.0,9.216500320973312
17743,1,3,1,1,0,4,1,-10.366289011238834,9.646547873893901,-10.040275288911547,-8.876672722167418,0.0,9.791120877324463,-9.791120877324463
17744,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17745,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17746,0,0,0,4,1,4,3,0.0,0.0,0.0,10.729106475747761,-10.729106475747761,9.355833321684651,9.705127394054179
17747,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17748,1,1,0,0,4,1,1,-11.081179507770786,-9.66853403712592,0.0,0.0,9.188519038867593,-8.915669576247762,-7.756787202215291
17749,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17750,3,1,1,4,1,4,1,9.979037568001216,-10.705752182298932,-8.821217598220946,7.885920190270035,-7.885920190270035,10.793733757956119,-10.793733757956119
17751,0,0,4,1,4,1,1,0.0,0.0,10.82585872152766,-10.82585872152766,11.103570376493506,-10.561133993166305,-10.232933648634834
17752,0,4,1,0,0,0,4,0.0,12.270514757331487,-12.270514757331487,0.0,0.0,0.0,9.692802105934222
17753,4,1,1,0,0,0,0,9.93567964655832,-9.679190293185469,-8.449720445440898,0.0,0.0,0.0,0.0
17754,0,0,0,0,4,2,1,0.0,0.0,0.0,0.0,10.71361663662419,-9.248165422905823,-10.451015381850528
17755,1,4,1,0,0,0,0,-8.645242346118005,11.154232076845053,-11.154232076845053,0.0,0.0,0.0,0.0
17756,4,1,0,0,4,1,1,8.114057126782415,-8.114057126782415,0.0,0.0,11.068745286333252,-10.955054624391638,-8.706278577249492
17757,1,4,1,2,4,1,4,-9.370479707153848,9.457746721300882,-9.476024922806314,-7.060891991709404,11.36773190154767,-11.385652762195852,8.95670469071345
17758,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17759,4,2,2,2,4,1,3,12.743189775813912,-12.174887639068794,-11.20223785122736,-10.88316629391004,12.146062549948535,-11.906539881498327,11.646721670153893
17760,3,3,3,1,2,3,1,9.329298980639937,9.696689984674062,10.761732844014267,-11.156445860591738,-7.512091891400323,9.427120728163585,-10.525806956657425
17761,1,4,1,1,0,4,1,-8.707474036540715,10.053974848296246,-9.549653600259353,-9.127956125987529,0.0,9.16133505656903,-9.16133505656903
17762,0,0,4,1,0,4,1,0.0,0.0,10.991082817445397,-10.991082817445397,0.0,10.058987175047603,-10.058987175047603
17763,4,3,2,1,4,3,2,9.282901317046877,7.466837003963901,-5.407509122596271,-8.947836672935052,9.368959220509208,9.517931814334547,-9.468061367864792
17764,1,1,4,1,4,1,4,-12.833588161906444,-11.628574117869638,11.233982147649298,-11.593284804749048,11.662329016223957,-11.311657360809896,11.374441631926379
17765,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,9.314594003548127,9.029138896774667
17766,1,3,1,3,3,3,2,-11.028893385430186,10.486513849234044,-10.911856824575748,7.742608447495694,8.867236379949043,7.444658577558646,-9.662238017683825
17767,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17768,1,0,0,0,0,0,0,-8.559080486333919,0.0,0.0,0.0,0.0,0.0,0.0
17769,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17770,4,3,1,4,1,0,0,12.050334909131598,11.035152565748,-12.359531753773439,11.99610265977694,-11.99610265977694,0.0,0.0
17771,4,1,0,0,4,1,1,10.791796261641396,-10.791796261641396,0.0,0.0,11.800423335011171,-11.620404711031101,-9.790905217884605
17772,2,2,1,4,3,2,2,-8.159808678247419,-12.365222540157532,-11.748933333752287,11.8507651146081,11.931979590015844,-11.94812791803815,-10.708033551888606
17773,0,4,1,4,1,4,2,0.0,11.135666410968414,-10.670833235838584,11.202919753808319,-11.27938017985702,11.309376634310876,-9.253904297993627
17774,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17775,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17776,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17777,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.198568352659413,-9.198568352659413,0.0
17778,0,0,4,1,3,1,0,0.0,0.0,12.182901500726212,-11.872627234956513,8.410907980706451,-10.944200354405746,0.0
17779,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,10.114798372195676,8.412024297751863,-10.282122166451176
17780,1,0,0,4,1,0,0,-9.483223694947515,0.0,0.0,10.706011272592985,-10.706011272592985,0.0,0.0
17781,0,4,3,1,0,0,0,0.0,8.128217975345398,6.6733361190467795,-8.337775936397264,0.0,0.0,0.0
17782,3,2,3,1,2,2,4,10.23430383734568,-9.710613222624069,12.128873853499357,-12.26096651476686,-10.701578102062024,-10.467462013023518,11.622459563329508
17783,0,0,4,1,0,0,0,0.0,0.0,8.357973857623756,-8.357973857623756,0.0,0.0,0.0
17784,4,1,4,3,1,4,1,11.08251728768846,-11.08251728768846,9.587448448719378,9.21607135810437,-10.112008441159919,11.027843799963453,-11.027843799963453
17785,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17786,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17787,4,1,0,0,0,0,0,10.530859882488345,-10.530859882488345,0.0,0.0,0.0,0.0,0.0
17788,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17789,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17790,1,4,1,1,4,1,2,-11.667064946812634,11.519660166323971,-11.093139737740206,-10.461902071548751,11.194540845266781,-11.11431153399904,-7.323695063123981
17791,3,2,2,2,4,3,1,10.905127234708962,-9.047274878823197,-11.429063675107082,-9.099349330837201,12.503114407190193,12.6622179339756,-13.287486958453275
17792,3,3,1,4,1,4,1,8.015729055631159,9.052709938257024,-9.683585687665111,8.048382718108215,-8.048382718108215,9.997114503200464,-9.518371178420985
17793,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,8.66277259698586,9.165909717135959
17794,0,0,4,1,4,1,0,0.0,0.0,8.195496312979317,-8.195496312979317,10.579774408082859,-10.579774408082859,0.0
17795,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17796,4,1,0,0,0,4,1,10.86203588801753,-11.329326508532237,0.0,0.0,0.0,7.064067759065415,-7.064067759065415
17797,4,1,0,0,0,0,0,11.228469111823387,-11.228469111823387,0.0,0.0,0.0,0.0,0.0
17798,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17799,3,1,0,0,0,0,0,8.357727169408129,-8.96287291583134,0.0,0.0,0.0,0.0,0.0
17800,2,3,4,2,4,3,2,5.758040491502461,8.692444724004138,10.272288298030961,-9.997075530518119,10.25945325661795,10.543379007186518,-9.9838283147863
17801,4,3,1,3,4,1,4,13.938475912273125,14.214380668381123,-14.66607705150653,11.875794284391317,13.501768863993634,-13.659557353797576,13.944126123257146
17802,0,4,1,0,0,0,0,0.0,9.05120370605396,-9.05120370605396,0.0,0.0,0.0,0.0
17803,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.24960010663883,-10.24960010663883
17804,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.65633993402721
17805,1,4,4,1,4,2,2,-12.470977719814252,11.601580659073292,12.540333149055122,-12.856237854412399,12.015767803848934,-10.66023490245049,-11.29605914106945
17806,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17807,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17808,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.88313859000879,-10.88313859000879
17809,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17810,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17811,1,4,1,0,0,0,0,-8.475715555131552,10.724485388065915,-10.724485388065915,0.0,0.0,0.0,0.0
17812,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17813,1,4,4,1,4,4,2,-11.10604943978213,11.19362753387113,12.581119386602781,-12.76071714267108,11.193908769849834,12.27722328303322,-11.91311578991498
17814,3,4,1,4,2,3,2,8.640480218974925,12.261081897099388,-12.365718350400238,11.613728345961695,-11.258847875002626,10.339004607066078,-10.272139903635251
17815,1,4,2,1,0,4,1,-7.866125082954786,9.365882792941793,-8.109929643929997,-9.030803457808945,0.0,9.771319368950724,-9.771319368950724
17816,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.297331011873462,-11.297331011873462
17817,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17818,1,0,4,1,0,4,1,-9.65087634408946,0.0,8.540256327150205,-8.540256327150205,0.0,12.449544264594739,-12.251757534880173
17819,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17820,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17821,0,0,0,4,1,0,0,0.0,0.0,0.0,11.040472460256723,-11.040472460256723,0.0,0.0
17822,0,0,4,1,0,0,0,0.0,0.0,9.030803457808945,-9.030803457808945,0.0,0.0,0.0
17823,0,4,1,0,0,0,0,0.0,12.454112550700449,-12.454112550700449,0.0,0.0,0.0,0.0
17824,4,1,4,1,0,0,0,11.626812385309726,-11.469055693682696,11.304483583556026,-11.488012729918884,0.0,0.0,0.0
17825,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17826,3,2,4,2,2,2,1,10.388142933087595,-12.01336864869418,12.131601633542692,-11.524186931258022,-11.645416744646822,-10.252388179880699,-11.017094423046617
17827,0,0,4,1,4,1,4,0.0,0.0,9.305619626066873,-9.305619626066873,7.9948316168363025,-7.9948316168363025,8.523452521373374
17828,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17829,0,4,1,0,4,1,0,0.0,8.652621989849347,-8.652621989849347,0.0,10.352230673284271,-10.352230673284271,0.0
17830,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17831,0,4,4,1,4,1,4,0.0,8.56747970745685,10.123687057883703,-10.205650690556077,11.878364248966289,-11.89983516788038,9.387442501210948
17832,4,4,1,1,4,1,4,11.694157228792376,12.971921781158963,-12.753339548983094,-11.995996157658984,12.607210399550636,-12.637430119805556,11.777603361521297
17833,0,0,4,1,0,0,0,0.0,0.0,8.1348889343463,-8.1348889343463,0.0,0.0,0.0
17834,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17835,4,2,1,1,4,1,4,12.938141279490655,-12.436788531226147,-12.230991141158233,-8.337775936397264,11.732172008608297,-11.28692894423571,12.780007597842218
17836,0,0,4,1,0,0,0,0.0,0.0,8.658017646997791,-8.658017646997791,0.0,0.0,0.0
17837,1,3,3,4,1,4,4,-11.346781077203646,6.777704186011306,9.509815026867187,10.984627352290183,-11.439220859355867,10.311679971416812,11.193539262993902
17838,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17839,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17840,0,0,4,1,0,0,4,0.0,0.0,7.847304567651428,-7.847304567651428,0.0,0.0,9.692802105934222
17842,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17843,2,4,1,4,4,3,1,-7.867221054493852,12.724398191340736,-12.832425632440325,10.375388382266465,12.421846015573667,9.846871716063346,-12.644717165710214
17844,4,2,4,1,0,4,4,9.977838458553766,-7.429187956278246,11.524975209908526,-11.704136715880352,0.0,9.314594003548127,11.038553582590382
17845,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.11563767163169
17846,1,0,0,0,0,0,0,-9.811706448607769,0.0,0.0,0.0,0.0,0.0,0.0
17847,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,8.679992777006028
17848,1,0,4,1,0,0,0,-8.45374128106805,0.0,10.81392360965987,-10.81392360965987,0.0,0.0,0.0
17849,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17850,1,1,0,0,0,0,0,-11.71204502407497,-10.349071214011316,0.0,0.0,0.0,0.0,0.0
17851,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17852,1,0,0,0,0,4,3,-9.146781905126588,0.0,0.0,0.0,0.0,10.265993341265675,6.927119959412275
17853,4,4,1,4,3,1,0,11.648791098037426,12.589428752386068,-12.91900255037694,10.9384525685959,10.983192302456647,-11.654211118319742,0.0
17854,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17855,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17856,0,0,4,1,0,0,0,0.0,0.0,9.40864295145953,-9.40864295145953,0.0,0.0,0.0
17857,4,1,4,1,0,0,0,8.827550129784672,-8.433810595091314,9.172919386456197,-9.380274614389872,0.0,0.0,0.0
17858,1,0,4,1,4,1,4,-9.25213176450976,0.0,12.502749017885282,-12.199561602269489,12.271468409715274,-12.533871664124876,11.4084561742558
17859,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17860,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17861,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17862,0,0,4,1,0,0,0,0.0,0.0,8.1348889343463,-8.1348889343463,0.0,0.0,0.0
17863,1,0,4,1,4,3,1,-10.069652958066078,0.0,9.146303290339283,-9.146303290339283,9.27552189864462,9.245313549545996,-9.953631414864025
17864,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17865,4,3,2,3,1,0,4,11.018778279469505,11.44464229929277,-11.053396189755398,8.3550134576783,-11.628344893707107,0.0,12.307640486064102
17866,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17867,0,0,4,1,0,0,0,0.0,0.0,8.802575489025873,-8.802575489025873,0.0,0.0,0.0
17868,4,3,3,1,4,1,0,8.767839918860275,8.76839164917697,8.343572708349505,-9.744092314007084,9.717321189743267,-9.717321189743267,0.0
17869,2,4,3,3,3,2,3,-11.301745883598038,13.285747311248008,10.556917869805838,10.051108277638173,12.97292275801628,-13.265543826212692,11.860056938747414
17870,3,2,3,2,3,3,2,13.120297983249127,-13.122537792439706,12.953178400685717,-13.427733468032237,12.287961875795748,12.606711097021137,-12.476293080747933
17871,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17872,0,0,4,1,0,0,0,0.0,0.0,13.578798859175881,-13.578798859175881,0.0,0.0,0.0
17873,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17874,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17875,1,0,4,1,0,0,0,-9.984449859126537,0.0,11.138310747402356,-11.138310747402356,0.0,0.0,0.0
17876,0,4,1,0,0,0,0,0.0,9.771319368950724,-9.771319368950724,0.0,0.0,0.0,0.0
17877,2,4,2,3,3,3,2,8.377219439009314,13.589306673461012,-13.510267899082864,13.170432154367468,12.966572835769558,13.327236985135928,-14.019663329128496
17878,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17879,1,4,1,4,1,4,4,-10.956801384319675,10.538305833377299,-10.538305833377299,7.355555104898973,-7.355555104898973,8.398438412054182,10.169126635433129
17880,4,1,4,1,0,4,1,9.861207297157133,-9.861207297157133,10.262862371874311,-10.262862371874311,0.0,9.122560116349025,-9.122560116349025
17881,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,8.65391444582052,-8.65391444582052,10.149537875234353
17882,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17883,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17884,1,1,0,0,0,0,4,-12.239666359187776,-11.840669627187266,0.0,0.0,0.0,0.0,10.385918422918635
17885,2,1,3,2,3,3,2,-6.966611369545016,-11.511037208296111,10.887558622855932,-10.790638628748917,5.192099103148771,10.164964562895937,-9.171261822125334
17886,0,0,0,4,1,0,0,0.0,0.0,0.0,10.168364950538455,-10.168364950538455,0.0,0.0
17887,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17888,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17889,0,0,4,1,0,0,0,0.0,0.0,9.127956125987529,-9.127956125987529,0.0,0.0,0.0
17890,4,1,0,0,0,0,0,11.080996398255442,-11.080996398255442,0.0,0.0,0.0,0.0,0.0
17891,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17893,0,0,4,1,0,0,0,0.0,0.0,8.337775936397264,-8.337775936397264,0.0,0.0,0.0
17894,1,4,1,0,0,0,0,-10.544045884828416,10.963179853673239,-10.963179853673239,0.0,0.0,0.0,0.0
17895,4,1,1,0,0,0,4,10.154017528573876,-10.017850783264329,-8.093137194535613,0.0,0.0,0.0,7.442034842422502
17896,4,1,4,1,4,1,4,11.158576200059468,-11.158576200059468,11.006763560823233,-11.006763560823233,12.131957008127348,-12.131957008127348,11.01801525200813
17897,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17898,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17899,0,0,0,4,1,4,1,0.0,0.0,0.0,9.788585313203471,-9.788585313203471,9.260531787802808,-8.806571073735753
17900,4,1,0,0,0,0,4,9.198568352659413,-9.198568352659413,0.0,0.0,0.0,0.0,9.527193517079972
17901,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17902,0,4,1,0,0,4,1,0.0,8.980260591354632,-8.980260591354632,0.0,0.0,12.117550713375659,-11.759480770296884
17903,0,0,4,1,4,4,2,0.0,0.0,11.117764097478771,-11.117764097478771,9.583798401529211,11.227794946855791,-10.313251528720883
17904,0,4,1,0,0,4,1,0.0,10.058987175047603,-10.058987175047603,0.0,0.0,11.311719572097095,-11.311719572097095
17905,0,0,4,1,1,0,0,0.0,0.0,9.833013533686321,-9.53554833975446,-8.475715555131552,0.0,0.0
17906,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17907,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17908,2,4,1,4,2,3,1,-9.109054109646127,12.036947050758796,-11.981080677595784,10.866787412548343,-10.552190873880766,8.692865351984645,-10.687575861231178
17909,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.084299446422543
17910,1,4,4,1,1,0,0,-11.83377394270914,10.241301598587782,13.115661289095573,-13.109326172158477,-10.347341318806192,0.0,0.0
17911,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17912,1,0,4,1,0,4,4,-10.430720361505024,0.0,9.627565745373916,-9.627565745373916,0.0,9.355833321684651,9.984499011708108
17913,1,4,3,1,4,1,4,-11.511485138734004,10.729248689335405,11.208042173439045,-11.806463664963553,10.801907364328754,-10.801907364328754,11.88057110453089
17914,0,0,4,1,0,0,0,0.0,0.0,11.895802694466939,-11.895802694466939,0.0,0.0,0.0
17915,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,11.720033649697648,13.016593858310458
17916,0,4,1,0,0,0,0,0.0,9.1301832122835,-9.1301832122835,0.0,0.0,0.0,0.0
17917,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.293774394491715,-10.293774394491715,0.0
17918,3,3,1,0,0,0,4,10.919339358513255,10.872431900395407,-12.260608283800781,0.0,0.0,0.0,10.509528790036137
17919,0,0,0,4,4,1,4,0.0,0.0,0.0,8.31067322175903,10.700016858315477,-10.787723020202915,10.596130844678827
17920,4,3,1,3,4,2,4,10.511680269738642,10.332383094014437,-10.666562520425227,6.896681857553048,11.530346850941195,-10.854700490642939,11.638814563664186
17921,4,2,2,1,0,4,1,11.607049688485608,-11.095418560289874,-10.3022387960894,-10.485284421060394,0.0,11.627569209552826,-11.358800566592887
17922,0,0,0,0,4,4,3,0.0,0.0,0.0,0.0,8.495474059200925,10.849979095332074,10.011138907712398
