CUSTNO,가구인테리어_잡화_고가_clust_ids,가구인테리어_잡화_중가_clust_ids,가구인테리어_잡화_저가_clust_ids,가전_레저취미_멀티샵_고가_clust_ids,가전_레저취미_멀티샵_중가_clust_ids,가전_레저취미_멀티샵_저가_clust_ids,교육문화_아동_고가_clust_ids,교육문화_아동_중가_clust_ids,교육문화_아동_저가_clust_ids,식품_생활_고가_clust_ids,식품_생활_중가_clust_ids,식품_생활_저가_clust_ids,의류_이미용_고가_clust_ids,의류_이미용_중가_clust_ids,의류_이미용_저가_clust_ids,침구_주방_고가_clust_ids,침구_주방_중가_clust_ids,침구_주방_저가_clust_ids
15588,1,0,2,0,4,5,0,0,2,4,0,1,0,3,1,0,4,2
15589,1,0,1,0,5,3,0,2,1,4,1,0,0,1,0,0,3,1
15590,1,4,4,0,0,3,5,4,3,1,4,1,1,0,2,3,3,4
15592,3,3,2,1,1,3,5,1,2,2,0,4,5,2,2,4,0,2
15593,1,3,0,0,5,0,2,4,1,4,5,4,4,2,4,2,0,1
15594,4,0,4,0,2,2,0,2,0,2,5,0,2,2,0,4,5,0
15595,3,4,3,5,1,1,0,5,0,0,0,3,0,1,3,3,1,3
15597,1,4,4,0,2,1,0,0,0,1,2,5,0,3,4,0,1,2
15598,1,4,2,0,5,0,2,2,4,2,1,2,0,5,1,0,4,2
15599,0,3,2,1,0,1,0,3,0,2,2,5,1,5,5,0,2,1
15600,1,3,1,0,2,3,0,3,0,1,4,0,0,1,5,4,0,1
15602,5,0,0,0,3,1,0,4,0,4,5,4,0,2,3,4,3,3
15603,1,3,5,4,4,5,0,0,1,4,0,5,0,2,2,0,4,3
15604,1,0,1,0,3,0,0,5,4,2,2,1,0,3,3,0,1,3
15605,1,3,4,0,2,2,0,0,2,3,0,0,0,1,4,0,0,1
15606,4,3,4,0,5,3,0,1,0,2,3,2,5,4,0,3,4,1
15607,3,2,5,2,3,3,0,5,0,0,4,3,0,2,2,1,5,3
15608,1,0,4,0,4,1,0,5,3,4,0,4,0,3,1,0,3,2
15609,5,5,4,3,3,2,0,2,0,3,2,2,1,4,4,1,0,5
15610,0,4,0,0,5,0,0,0,0,2,1,1,3,4,4,5,3,1
15611,1,3,4,0,2,0,1,0,2,0,0,4,1,0,3,4,3,3
15612,4,4,2,1,2,0,0,0,0,4,0,1,0,3,0,2,3,1
15613,1,4,0,1,3,3,0,0,0,2,0,5,1,5,5,4,3,4
15614,3,4,2,1,4,3,4,3,0,5,1,3,0,0,3,1,3,2
15615,4,3,3,2,3,3,0,0,1,2,4,1,3,1,4,0,3,1
15616,2,3,0,4,2,3,0,0,0,4,3,2,3,1,0,2,5,1
15617,2,1,3,0,4,3,0,5,0,0,4,2,2,4,0,0,3,1
15618,1,2,0,0,4,1,0,2,2,3,1,5,0,3,5,3,1,2
15619,1,0,5,0,4,3,0,0,3,1,4,4,0,3,2,0,1,2
15620,0,4,1,2,1,0,0,0,3,1,1,2,2,0,4,1,4,2
15621,2,5,1,0,1,3,0,2,0,3,2,2,1,4,0,2,3,1
15622,0,3,2,0,3,1,3,5,3,2,0,1,0,0,2,4,3,1
15623,4,1,4,4,0,3,0,0,0,4,5,5,5,4,0,4,4,1
15624,0,3,1,1,0,5,0,0,4,4,1,2,5,5,0,3,5,1
15625,1,0,4,0,1,2,0,4,1,5,2,0,0,3,4,0,1,5
15626,4,3,5,0,3,5,2,5,2,5,0,5,4,4,3,5,1,1
15627,5,5,4,0,4,3,0,3,2,2,4,4,3,1,1,2,4,2
15628,1,3,2,0,5,4,0,0,0,2,2,3,0,0,0,0,1,1
15629,1,1,1,0,2,1,4,5,4,5,4,0,0,5,4,0,4,0
15630,5,3,3,4,5,3,0,5,0,0,4,5,5,1,4,3,1,1
15631,1,3,3,0,2,3,0,4,0,5,5,5,4,2,5,5,0,1
15632,1,0,3,0,4,0,0,0,2,0,3,4,0,0,5,0,1,2
15633,1,0,3,0,4,5,0,5,2,4,3,4,0,1,0,0,5,0
15634,0,3,5,3,3,3,0,3,2,3,2,0,0,3,3,3,5,5
15635,1,0,1,0,1,1,4,3,3,5,1,2,0,3,0,0,0,1
15636,3,3,4,4,3,3,0,5,0,1,1,0,2,5,0,0,1,1
15637,1,2,0,0,3,3,0,0,0,2,5,2,0,4,0,3,5,1
15638,0,0,3,3,3,0,0,4,0,0,0,1,0,2,0,3,3,4
15639,1,2,1,0,2,5,5,2,3,4,1,0,0,1,5,0,3,1
15640,4,1,3,0,0,3,0,5,3,0,4,4,1,4,5,1,2,1
15641,0,2,2,0,3,3,0,0,0,4,2,5,3,3,3,2,2,1
15642,2,0,1,0,3,1,0,0,4,2,0,5,5,5,5,0,2,1
15643,5,5,1,0,3,5,0,0,0,1,4,3,2,5,3,3,1,0
15644,2,4,3,0,3,0,0,0,5,5,2,0,3,1,0,0,0,5
15645,1,0,4,0,2,5,0,5,0,1,3,4,1,1,0,0,0,1
15646,5,3,3,0,4,3,0,3,0,2,0,0,4,4,0,4,0,1
15647,3,0,3,3,5,3,0,0,0,5,4,5,1,1,0,4,3,1
15648,4,3,1,5,2,3,0,0,0,2,4,3,4,2,2,5,4,1
15649,2,5,0,4,4,3,0,2,0,5,2,2,3,2,0,4,2,1
15650,1,0,5,4,0,5,0,0,0,0,2,0,1,2,4,0,1,0
15651,1,5,4,0,1,3,0,0,0,4,0,2,0,0,4,4,4,1
15652,1,2,4,0,3,3,0,4,1,2,1,2,0,3,3,0,4,4
15653,0,3,1,0,0,3,0,3,0,3,4,2,0,4,0,1,5,1
15654,1,0,2,0,3,0,1,4,0,2,3,4,2,5,0,2,3,5
15655,3,2,0,0,2,4,2,0,1,2,2,0,4,5,2,4,2,3
15656,1,5,0,0,5,0,1,5,0,5,2,0,1,4,0,0,1,1
15657,1,1,5,0,4,0,0,2,2,4,2,2,0,3,5,0,1,5
15658,1,5,0,0,4,4,2,5,0,2,0,0,0,3,5,0,1,0
15659,3,0,0,2,2,3,0,5,0,5,3,4,5,3,0,0,5,1
15660,1,0,4,0,4,3,0,0,0,5,2,0,0,3,3,0,1,3
15661,3,3,5,0,0,3,2,1,0,4,2,1,3,5,3,4,3,1
15662,3,0,1,1,1,0,0,0,3,5,1,4,1,1,3,5,1,2
15664,5,3,0,5,5,3,0,0,0,2,2,3,4,2,0,0,1,0
15665,4,1,2,0,5,3,0,4,0,1,4,5,4,3,0,5,0,1
15666,1,0,3,0,2,5,2,4,2,5,5,5,3,3,4,0,4,0
15667,1,1,1,4,0,0,0,1,0,0,1,0,0,4,4,5,2,3
15668,1,5,1,0,2,2,0,0,0,2,2,1,0,3,4,0,1,4
15669,1,4,2,0,2,3,0,2,0,2,5,1,0,0,3,1,2,1
15670,1,3,2,0,1,2,1,4,0,4,2,1,1,2,1,4,0,4
15671,4,5,0,0,4,0,0,0,0,4,3,2,1,2,1,0,3,5
15672,1,0,4,0,4,5,0,0,0,2,5,4,0,0,2,0,1,4
15673,1,1,0,0,1,3,0,0,0,1,5,1,1,2,3,0,0,1
15675,0,3,0,2,0,3,0,2,0,0,0,0,0,2,0,3,3,1
15676,1,4,0,3,3,3,0,0,0,2,5,2,1,4,0,0,1,1
15677,1,0,2,0,4,3,0,0,0,2,0,2,0,3,3,0,1,1
15678,1,0,4,0,4,2,4,1,2,5,2,0,1,3,1,0,0,0
15679,4,3,0,5,1,2,0,0,2,5,0,2,1,1,2,4,3,2
15680,0,0,1,0,4,3,0,0,0,1,3,2,0,1,1,0,1,3
15681,2,4,3,0,2,2,0,0,4,4,1,5,0,2,5,0,1,5
15682,1,4,2,1,3,4,0,1,0,3,4,5,2,3,3,0,2,0
15683,1,3,2,0,2,4,1,5,0,0,1,1,3,1,3,0,4,0
15684,1,0,5,0,4,5,0,3,5,0,0,2,0,1,0,0,5,1
15685,4,4,2,5,4,3,0,5,0,2,0,0,0,2,0,2,4,1
15686,1,3,2,0,4,3,0,0,0,2,0,4,4,4,0,2,5,1
15687,4,2,0,3,0,2,3,0,4,1,4,4,0,3,2,3,3,0
15688,1,1,1,0,2,4,2,2,5,4,5,4,0,3,1,0,1,5
15689,5,4,4,0,5,3,0,0,0,5,3,2,0,4,4,3,2,4
15690,1,0,3,0,4,4,0,0,0,2,5,2,3,3,0,0,3,2
15691,1,4,4,0,0,5,0,5,3,5,2,1,0,2,2,0,0,1
15692,1,0,4,0,3,2,4,5,5,1,3,1,0,3,3,0,1,1
15693,1,0,2,0,3,1,0,2,0,5,5,2,0,1,1,0,2,5
15694,1,4,1,0,2,5,0,4,0,2,0,5,0,1,0,1,3,5
15695,1,2,4,5,4,2,1,5,0,5,5,5,4,1,4,0,0,5
15696,1,4,2,0,2,1,0,5,4,5,2,5,3,4,1,4,0,0
15698,1,4,1,0,0,3,0,0,0,0,1,4,0,0,3,0,1,4
15699,1,4,1,0,5,2,0,1,5,1,2,0,3,1,3,0,4,5
15700,1,0,2,0,4,3,0,0,2,4,1,3,0,5,1,0,4,5
15701,1,3,0,0,4,0,0,3,2,1,0,3,1,3,5,0,1,1
15702,1,4,1,1,2,3,0,5,4,1,5,2,0,3,2,5,5,2
15703,3,2,4,3,2,0,0,5,0,2,5,4,4,0,0,4,5,1
15704,1,5,0,0,4,3,0,3,2,3,4,2,0,0,1,0,1,1
15705,1,4,2,0,4,2,0,2,0,5,1,1,0,3,2,0,1,2
15706,1,4,5,1,4,2,1,0,2,3,3,3,0,5,2,0,0,4
15707,1,5,1,0,2,1,0,3,2,4,1,2,0,3,5,0,1,1
15708,1,0,2,0,4,3,0,0,0,3,5,1,0,3,1,0,1,3
15709,1,4,1,0,4,0,0,3,0,0,2,4,3,1,5,0,1,0
15710,0,2,2,0,5,3,0,5,0,2,0,1,4,4,3,5,1,5
15711,1,5,2,0,0,3,0,0,1,1,5,5,2,1,0,0,1,1
15712,1,0,1,0,1,3,0,0,0,2,0,2,0,3,0,0,5,2
15713,1,0,2,0,4,0,2,0,0,0,0,2,0,3,1,4,0,5
15714,4,0,4,0,2,3,0,4,0,4,2,1,0,0,5,0,3,4
15715,4,0,4,0,2,0,0,0,2,1,2,0,5,3,4,0,1,0
15716,1,0,0,0,4,0,0,4,5,5,4,2,0,3,2,0,4,3
15717,3,4,3,0,5,1,4,1,1,3,0,3,0,1,1,0,1,2
15718,1,0,3,0,5,2,0,4,0,2,5,2,0,3,1,0,1,2
15719,3,1,1,1,1,3,4,3,0,2,2,2,1,4,0,4,3,2
15720,1,1,5,0,3,1,0,0,0,5,4,5,1,5,1,0,1,3
15721,1,5,5,0,4,3,0,0,0,2,0,2,0,3,1,0,1,1
15722,5,3,0,0,2,2,0,0,0,4,2,1,0,1,1,0,1,4
15723,1,1,2,0,2,5,0,1,2,2,1,2,3,1,5,0,0,4
15725,1,0,1,0,4,5,0,0,0,4,2,2,0,3,0,0,1,1
15726,1,0,0,0,0,0,0,2,4,2,1,2,0,2,3,0,1,2
15727,1,3,5,0,0,0,0,1,3,3,1,2,0,2,4,0,4,5
15728,1,0,2,0,3,3,0,0,4,2,1,3,1,3,4,0,5,1
15729,1,0,3,0,4,4,0,0,0,2,3,2,0,0,1,0,1,0
15730,4,0,4,0,4,5,0,0,0,1,5,5,0,0,4,0,1,0
15731,1,4,3,0,4,2,0,0,0,0,5,5,0,5,5,0,1,0
15732,1,0,5,0,4,3,0,0,3,2,0,4,0,3,3,0,2,3
15733,1,3,2,0,4,5,0,0,0,2,1,0,0,0,0,0,1,0
15734,1,0,1,0,4,2,0,0,0,1,3,2,0,3,1,0,1,2
15735,3,2,1,3,2,3,4,4,4,4,4,3,4,2,1,1,1,5
15736,2,0,3,5,4,4,0,5,2,2,0,2,1,1,5,3,2,5
15737,3,1,3,0,4,3,0,0,0,3,5,2,0,1,2,1,1,1
15738,1,0,2,0,4,4,0,5,4,1,5,5,0,0,1,0,2,0
15739,3,5,4,5,4,4,0,1,0,4,3,3,2,5,5,3,1,2
15740,5,1,5,0,4,5,0,2,5,2,3,4,0,4,1,4,0,5
15741,5,4,1,0,1,1,5,1,4,1,2,5,1,5,4,0,1,2
15742,3,3,3,0,2,4,0,5,0,3,3,4,5,2,1,3,1,1
15743,3,5,0,0,5,3,5,0,4,4,0,5,0,5,2,2,5,2
15744,1,1,2,0,0,2,0,0,0,1,1,4,0,2,5,0,3,4
15745,0,3,3,3,3,4,0,0,4,5,3,4,3,4,1,5,1,0
15746,1,0,3,0,1,1,0,0,0,1,2,2,0,3,5,0,1,5
15747,1,3,2,0,1,3,0,1,1,2,3,5,2,4,1,0,1,1
15748,1,0,3,0,4,1,0,0,0,3,5,2,0,0,4,0,1,1
15749,1,0,1,0,4,3,0,4,0,4,3,1,0,0,4,0,0,2
15750,1,0,5,4,4,5,0,0,0,1,1,0,4,3,3,0,1,3
15751,3,0,2,3,0,3,0,0,0,0,2,2,1,5,0,4,5,1
15752,4,3,0,4,2,4,5,5,2,2,0,2,3,4,4,0,0,4
15753,3,0,4,0,5,2,0,0,0,0,4,1,0,0,2,0,1,0
15754,3,3,3,2,4,0,0,5,0,4,0,0,5,5,0,3,0,1
15755,1,5,3,3,1,3,0,4,5,3,5,2,2,3,1,1,4,4
15756,1,0,4,0,4,1,0,0,4,1,3,1,0,3,5,0,3,2
15757,0,4,1,0,3,3,4,4,0,0,5,3,1,4,0,0,4,1
15758,1,0,1,0,4,4,0,0,0,3,3,1,2,5,4,4,1,1
15759,4,2,0,0,5,3,0,1,2,4,1,0,1,4,0,5,5,1
15760,1,4,2,0,5,0,0,4,0,0,5,2,2,1,2,4,5,1
15761,1,1,0,0,5,0,0,0,1,2,2,2,3,1,5,3,1,4
15762,2,1,4,0,5,0,0,2,0,0,1,3,0,2,3,4,3,1
15763,1,2,2,0,3,0,0,3,5,1,1,5,0,2,0,0,3,1
15764,1,0,1,0,0,2,5,0,4,1,1,4,0,4,1,0,1,5
15765,3,1,4,0,4,5,2,0,4,5,5,5,0,3,0,0,5,1
15766,1,4,3,0,2,1,4,4,4,3,0,5,0,5,2,0,4,2
15767,2,3,3,0,2,3,0,2,0,1,2,1,4,2,4,5,5,0
15769,1,0,2,0,4,4,0,3,3,1,1,3,4,5,0,0,1,2
15770,2,5,0,3,3,4,0,4,0,4,3,1,3,1,3,2,3,0
15771,1,0,1,0,1,3,0,0,0,3,4,3,3,2,2,0,2,3
15772,1,0,4,3,4,3,0,0,0,2,3,4,2,5,0,5,1,1
15773,1,0,4,0,1,2,0,0,0,2,1,0,0,5,5,0,3,5
15774,1,3,0,0,3,4,0,0,0,5,1,4,0,2,3,0,1,2
15775,0,5,0,1,5,3,0,0,0,2,2,2,2,3,0,2,5,1
15776,3,3,5,0,3,5,0,1,5,5,4,3,4,2,5,2,4,4
15777,1,0,1,0,3,4,2,4,2,2,1,5,0,3,0,0,5,1
15778,1,0,2,0,2,0,0,0,1,5,0,4,4,2,1,0,2,0
15779,4,2,5,0,3,3,0,4,0,2,0,3,3,2,4,1,1,2
15780,1,3,1,2,3,1,3,0,5,0,1,0,0,2,4,0,4,0
15781,1,0,1,0,4,4,0,0,0,4,0,2,0,3,5,0,1,1
15782,1,0,2,0,4,1,4,4,0,1,5,1,0,0,1,0,2,1
15783,1,0,3,0,4,5,0,0,0,1,3,4,0,0,4,0,1,4
15784,1,0,3,0,4,5,3,2,4,5,5,1,0,1,1,0,5,1
15785,1,4,2,0,3,1,0,0,0,1,1,2,0,0,2,0,1,4
15786,4,3,4,0,1,3,0,3,0,2,1,2,3,4,4,5,0,1
15787,1,0,3,0,4,4,0,0,0,4,4,5,0,3,3,0,1,2
15788,1,0,1,0,3,0,0,4,4,2,0,3,0,2,5,0,4,1
15789,1,0,2,0,4,3,4,3,0,0,3,2,0,3,4,0,1,1
15790,1,1,3,2,0,3,0,0,0,1,3,4,0,0,5,4,0,1
15791,1,5,5,0,3,0,0,3,4,2,0,1,0,1,5,0,0,0
15792,1,2,4,0,4,4,0,0,3,1,5,2,0,4,3,5,1,0
15793,1,4,2,0,4,3,0,3,2,3,3,5,2,0,5,0,1,1
15794,1,0,0,3,5,0,0,0,2,2,3,1,3,3,5,0,5,1
15795,1,5,4,0,0,0,1,4,5,1,4,3,1,3,0,0,4,1
15796,1,3,1,3,4,5,2,1,3,4,3,1,5,4,0,0,0,0
15797,2,5,0,0,0,4,0,0,0,2,0,4,3,4,0,4,3,0
15798,1,0,2,0,4,0,0,0,0,2,0,2,0,3,4,0,1,0
15799,1,0,0,0,4,2,1,0,0,3,3,5,0,1,0,0,1,1
15800,1,0,1,0,0,5,0,3,0,2,2,2,0,3,2,0,3,0
15801,1,2,5,3,5,0,3,5,3,2,2,0,2,1,1,3,3,4
15802,1,5,3,5,1,5,0,0,0,2,2,5,1,5,0,2,1,1
15803,5,5,2,0,4,3,0,0,0,1,5,4,5,5,3,0,4,2
15804,1,3,1,0,0,5,0,3,1,3,1,1,1,5,5,0,4,2
15805,1,3,0,0,5,4,5,5,4,2,4,0,1,5,0,0,4,4
15806,1,0,0,0,4,5,0,2,0,4,5,0,0,3,1,0,1,0
15808,1,5,5,0,2,5,5,5,2,1,0,3,5,2,1,0,4,0
15809,5,3,3,0,5,0,1,3,3,2,2,0,1,4,5,4,0,0
15810,1,0,4,0,4,4,0,5,0,5,4,3,0,1,2,0,4,3
15811,4,5,1,0,3,3,0,4,4,1,3,3,2,5,0,3,2,1
15812,1,0,1,0,3,5,4,3,3,1,5,1,0,3,4,0,2,4
15813,1,0,2,0,5,2,4,2,1,1,5,3,0,0,1,0,2,2
15814,1,0,1,0,4,1,0,1,0,2,2,0,0,3,3,0,1,4
15815,1,1,3,0,2,3,0,0,0,5,4,1,3,1,0,0,1,1
15816,1,1,2,2,1,0,0,0,0,5,1,0,1,5,2,0,1,3
15817,1,0,1,0,4,5,0,0,0,5,4,0,0,3,1,0,1,2
15818,1,5,3,0,3,0,0,5,0,3,4,4,0,2,1,0,1,4
15819,1,1,1,0,1,3,4,5,5,4,0,2,0,3,1,0,5,4
15820,1,1,3,0,2,3,0,3,1,2,0,4,0,0,3,0,1,0
15821,1,4,0,0,3,1,4,3,3,5,5,0,0,0,3,0,1,5
15822,1,0,2,0,4,3,0,0,0,5,1,2,3,3,0,0,1,3
15823,1,1,0,0,0,2,0,0,0,4,1,3,0,4,0,0,1,5
15824,1,2,1,0,3,5,0,1,0,2,0,3,0,0,0,0,1,0
15825,1,0,4,0,4,3,0,0,2,4,5,0,3,2,0,1,5,2
15826,1,0,0,0,4,4,0,3,0,2,1,5,3,2,1,0,1,2
15827,1,2,1,0,3,2,1,4,5,0,2,1,0,1,5,0,1,3
15828,0,0,1,2,2,3,0,4,0,2,2,4,5,2,1,4,0,1
15829,1,3,0,0,0,0,1,1,5,5,2,5,0,4,3,0,1,5
15830,4,0,1,0,4,4,0,3,0,1,2,2,0,3,3,0,1,4
15831,1,5,1,0,4,4,0,4,0,4,3,3,0,3,3,0,1,2
15832,1,0,1,0,4,2,0,0,0,1,5,2,0,5,2,0,1,2
15833,1,0,2,0,4,3,0,0,5,5,4,5,1,1,2,0,3,4
15834,1,2,4,0,2,4,0,4,1,2,0,5,0,3,4,0,1,5
15835,2,1,4,0,2,3,0,0,0,2,3,2,0,3,4,0,1,2
15836,5,4,5,1,4,3,0,5,0,4,4,0,1,2,3,0,4,1
15837,1,0,0,0,4,0,0,0,0,5,0,4,0,2,2,0,0,2
15838,1,5,2,0,0,3,0,5,0,5,1,0,2,5,2,2,1,0
15839,0,2,1,0,5,1,0,2,0,0,3,4,2,1,4,3,1,3
15840,1,1,2,0,1,3,0,0,0,2,1,3,1,5,0,5,1,5
15841,1,5,5,0,0,0,0,0,3,0,1,3,0,0,3,0,4,5
15842,1,0,2,4,0,2,0,1,4,0,0,1,0,1,5,3,1,1
15843,1,2,1,0,5,4,5,2,0,3,4,4,2,3,2,0,2,2
15844,1,0,4,0,4,3,0,0,0,5,2,0,0,1,5,4,2,0
15845,1,0,1,0,4,0,0,0,0,5,5,4,0,3,4,0,1,5
15846,1,2,4,0,2,3,0,0,0,5,5,5,0,3,0,0,3,5
15847,1,3,2,0,1,2,4,0,0,5,5,5,4,4,4,0,5,0
15848,2,2,5,0,3,5,0,0,0,4,4,4,0,0,1,0,1,3
15849,2,5,3,0,2,3,0,1,0,2,0,1,4,3,0,5,3,1
15850,1,0,2,0,4,3,0,0,0,2,4,2,0,3,4,0,1,2
15851,2,0,3,0,2,3,1,5,2,2,1,0,0,3,3,0,1,5
15852,1,0,0,0,4,3,0,5,0,2,1,5,0,3,3,0,1,2
15853,1,1,4,0,0,3,0,2,2,2,3,4,3,1,2,5,1,0
15854,5,0,0,0,5,3,3,1,5,1,4,0,5,3,0,5,3,4
15855,1,0,2,0,5,5,0,0,0,1,5,1,1,2,3,1,3,0
15856,1,0,5,0,4,0,2,5,0,2,2,0,0,3,4,0,1,2
15857,1,0,1,0,4,5,0,4,3,4,4,3,0,1,3,0,1,3
15858,1,0,1,0,1,3,1,5,4,1,2,3,0,3,2,0,1,1
15859,1,0,1,0,2,2,0,0,2,2,5,1,3,2,1,0,1,4
15860,1,3,3,0,5,4,0,5,0,4,2,2,5,0,0,4,3,2
15861,2,3,0,5,5,3,3,5,5,1,0,2,5,0,3,0,0,1
15862,1,4,0,5,2,3,0,5,0,1,3,2,0,3,0,0,2,1
15863,1,0,5,0,4,2,0,3,5,2,5,5,0,5,3,0,5,0
15864,1,0,1,0,4,4,0,0,0,2,0,0,0,2,3,0,1,0
15865,1,0,0,0,3,5,2,4,5,2,0,3,0,1,5,3,4,1
15867,1,0,1,0,4,3,0,1,5,4,3,3,0,3,5,0,0,1
15868,1,4,3,0,2,3,0,5,0,5,5,5,1,1,5,1,5,4
15869,1,5,5,0,0,4,0,5,5,0,3,2,0,2,2,3,1,5
15870,1,2,1,0,5,3,0,4,0,4,0,2,1,2,1,5,4,2
15871,1,0,2,0,1,5,0,0,0,4,5,2,2,5,4,0,1,1
15872,1,0,1,0,4,3,3,2,3,1,3,2,3,3,0,0,1,0
15873,1,1,3,0,2,0,0,5,4,1,3,3,0,1,0,0,1,1
15874,1,1,5,4,4,5,1,4,4,0,4,2,4,0,3,2,5,0
15875,1,2,3,0,2,3,2,1,2,4,5,1,1,4,5,0,2,1
15876,1,2,1,0,1,0,5,5,0,5,0,2,5,2,2,0,5,2
15877,1,0,4,0,4,4,0,0,5,0,5,3,0,3,1,0,1,2
15878,4,5,2,5,4,3,0,0,0,3,2,3,0,4,2,1,4,5
15879,0,5,2,4,3,3,2,2,4,2,5,1,3,0,5,2,1,1
15880,1,2,0,0,4,0,0,0,3,2,0,0,5,3,0,0,1,5
15881,1,0,0,3,5,3,0,0,0,0,1,2,5,5,0,1,5,1
15882,3,0,1,0,1,3,0,5,0,5,4,3,0,1,2,5,1,1
15883,0,2,0,0,4,3,0,0,0,2,2,1,0,1,3,0,1,4
15884,4,4,1,0,5,3,0,0,0,2,0,1,2,0,0,0,2,0
15885,1,0,2,0,2,1,3,4,4,1,2,1,1,0,3,0,5,2
15886,1,5,5,0,4,2,1,2,4,0,0,1,0,3,0,0,1,5
15887,1,0,0,0,2,4,3,3,0,1,5,5,0,4,5,0,1,5
15888,4,0,5,0,1,3,2,3,0,2,2,4,1,0,3,0,0,2
15889,1,0,2,0,2,0,0,5,0,4,5,1,0,3,0,0,1,4
15890,1,3,4,0,4,4,0,4,2,3,0,2,0,5,0,0,0,1
15891,1,2,2,0,2,4,0,2,0,3,5,5,3,5,0,0,1,0
15892,3,0,0,0,4,5,4,0,1,2,0,3,0,4,4,0,1,0
15893,4,2,5,0,2,1,0,0,0,4,2,0,1,4,0,0,1,5
15894,1,0,1,0,4,5,0,4,0,3,4,5,0,3,1,0,4,2
15895,1,2,2,0,4,3,1,5,0,1,5,2,0,3,3,0,3,1
15896,1,5,4,0,0,3,0,5,3,0,0,5,5,3,0,0,1,3
15897,1,0,5,0,4,2,0,0,0,3,3,1,0,3,4,0,1,0
15898,3,1,5,0,0,0,0,4,0,4,0,1,0,2,4,0,1,1
15899,5,0,1,0,4,4,0,0,0,0,3,1,0,3,0,0,1,4
15900,2,5,2,3,1,3,0,3,0,4,5,2,0,0,3,4,4,1
15901,1,5,0,0,0,1,3,1,5,3,4,3,2,2,4,0,3,3
15902,1,1,1,0,3,4,0,0,4,1,3,2,1,0,0,0,1,4
15903,1,0,1,0,2,1,2,2,3,2,0,1,0,0,1,0,1,2
15904,1,0,2,0,4,3,1,1,1,2,1,1,0,1,5,4,0,5
15905,3,5,5,0,0,3,0,4,0,0,4,4,1,4,1,0,1,1
15906,1,2,2,0,2,0,4,1,0,2,2,4,1,4,4,2,5,4
15907,3,5,3,4,2,0,0,1,0,2,2,3,0,4,3,3,4,1
15908,1,0,2,0,3,1,0,0,0,0,4,4,0,3,0,0,1,3
15909,1,0,1,0,4,0,0,0,3,2,2,2,0,3,4,0,1,4
15910,1,0,1,0,1,5,4,1,0,0,1,3,0,3,5,0,2,1
15911,2,5,2,2,0,1,2,4,3,2,0,4,0,0,0,4,4,0
15912,4,5,1,0,0,3,0,0,0,0,3,1,5,2,0,3,1,2
15913,5,4,2,0,2,4,0,2,3,2,3,1,1,5,3,3,5,1
15914,1,4,3,4,3,4,0,4,0,4,3,1,1,3,1,0,1,4
15915,1,0,1,0,2,3,0,3,0,2,0,0,0,3,0,0,1,1
15916,1,5,3,0,5,2,5,4,4,3,1,2,0,3,2,0,1,0
15917,1,0,4,0,5,3,0,0,0,1,4,2,0,1,1,0,1,4
15918,1,0,2,4,2,1,0,0,0,3,4,1,0,4,4,0,1,4
15919,2,2,3,1,0,2,0,4,0,2,3,3,5,5,2,1,5,2
15920,1,3,5,0,2,3,2,5,1,5,5,4,2,5,5,0,5,2
15921,1,3,2,0,1,2,0,4,0,1,0,1,0,4,5,0,1,3
15922,1,4,1,0,4,0,0,0,0,3,4,3,0,3,1,0,1,5
15923,2,2,2,4,2,3,0,4,0,3,4,2,1,2,0,5,1,1
15924,1,2,5,0,0,3,0,2,0,0,3,4,0,2,1,4,0,1
15925,1,2,0,0,5,4,0,5,0,4,0,0,0,4,4,0,2,4
15926,1,3,2,0,5,3,4,0,2,3,5,0,3,2,5,0,5,3
15927,1,1,5,0,4,2,0,3,1,3,1,5,1,2,3,1,1,5
15928,4,0,0,0,3,3,3,1,3,2,3,4,3,4,5,4,0,0
15929,1,4,5,0,3,1,0,0,0,2,5,4,0,2,0,0,1,0
15930,1,2,4,0,2,5,0,4,0,2,3,2,0,1,5,0,4,1
15931,0,2,2,0,2,3,5,0,0,1,4,2,4,3,4,1,5,1
15932,1,0,1,0,4,5,0,0,0,4,4,3,0,0,0,0,1,0
15933,1,0,2,0,4,3,5,0,4,1,1,2,0,3,2,0,1,0
15934,1,0,0,0,3,1,0,0,1,1,2,0,0,5,3,0,4,4
15935,2,3,1,0,1,3,2,2,3,4,4,3,4,1,4,1,0,2
15936,1,2,0,0,2,0,0,0,5,5,1,2,0,2,4,0,2,1
15937,1,0,0,0,1,3,1,3,0,3,5,2,0,5,5,0,1,0
15938,0,1,1,3,4,3,0,0,0,0,1,2,1,2,0,2,3,1
15939,1,5,5,0,3,2,1,0,4,4,1,2,0,0,2,0,2,1
15940,1,2,1,0,2,2,3,1,5,5,2,0,4,3,5,0,0,5
15941,4,5,5,0,5,3,0,0,0,1,1,2,2,0,0,2,1,1
15942,1,4,1,0,2,0,0,0,0,5,3,4,2,0,4,0,1,0
15943,1,0,2,0,0,0,0,0,0,3,4,2,0,3,2,0,1,5
15944,1,0,0,0,4,0,0,3,1,1,3,3,0,3,5,0,2,1
15945,1,0,4,5,4,1,0,0,0,3,2,2,0,3,0,0,1,4
15946,1,0,0,0,2,5,0,0,0,0,5,5,0,3,3,0,0,3
15947,1,0,0,0,4,0,1,0,1,2,0,1,2,0,3,0,1,1
