CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,교육문화_아동_저가_clust_id
14903,0,0,0,0,0,0,0
14905,0,0,0,0,0,0,0
14906,0,0,0,0,0,0,0
14907,0,0,0,0,0,0,0
14908,0,0,0,0,0,0,0
14909,0,-1,1,-1,1,-1,0
14910,0,0,0,0,0,0,0
14911,3,-3,-1,0,0,4,4
14912,4,-1,-2,0,-1,0,4
14913,0,0,4,-3,-1,4,5
14914,4,-3,-1,0,0,0,4
14915,-1,0,0,0,4,-3,1
14916,0,0,0,0,0,0,0
14917,0,0,0,0,0,0,0
14918,0,0,0,0,0,4,0
14919,-1,3,-3,-1,0,4,2
14920,0,4,-2,1,-1,2,2
14921,1,1,0,-1,2,-2,1
14922,4,-3,0,-1,0,0,4
14924,0,4,-3,3,-3,3,2
14926,0,0,0,0,0,0,0
14927,-1,1,-2,3,-3,3,3
14928,-3,-1,4,-3,-1,0,5
14929,-2,0,0,2,-2,1,3
14930,0,-2,3,-3,-1,4,5
14931,0,0,4,-3,-1,4,5
14932,4,-3,-1,0,0,4,4
14933,0,0,0,0,0,0,0
14934,0,0,0,0,0,0,0
14935,-3,3,-1,-2,0,3,2
14936,3,-3,3,-3,-1,0,4
14937,3,-3,3,-1,-1,0,4
14938,3,-1,-1,0,-1,2,4
14939,-1,-2,3,-3,-1,4,5
14940,0,0,0,0,0,0,0
14941,0,0,0,0,0,0,0
14942,0,0,0,0,0,0,0
14943,-2,-1,3,-2,1,0,5
14944,-1,4,-3,3,-3,3,2
14945,3,-3,3,-2,-1,-1,4
14946,0,0,0,0,0,0,0
14947,-1,0,0,0,0,0,0
14948,-1,4,-3,-1,0,0,2
14949,0,0,0,4,0,-3,3
14950,0,0,0,0,0,0,0
14951,3,-3,2,-1,0,2,4
14952,0,0,0,0,0,0,0
14953,0,0,2,-3,3,-1,5
14954,1,-1,1,0,-1,-1,0
14955,1,-1,3,-1,-2,-1,5
14956,0,0,4,-3,3,-3,5
14957,0,0,4,-3,-1,0,5
14958,0,0,0,0,0,0,0
14959,4,-3,3,-3,-1,0,4
14960,-1,0,0,4,-3,3,3
14961,0,0,0,0,0,0,0
14962,-1,-2,3,-3,-1,0,5
14963,0,0,0,0,0,0,0
14964,0,0,0,0,0,0,0
14965,0,0,0,0,0,0,0
14966,3,-3,-1,0,0,0,4
14967,0,0,0,0,0,4,0
14968,0,0,0,0,0,0,0
14969,4,-3,-1,0,0,0,4
14970,-1,3,-1,-1,1,-2,2
14971,0,0,0,0,0,0,0
14972,0,0,0,0,0,0,0
14973,-3,3,-3,0,3,-3,1
14974,0,0,0,0,0,0,0
14975,0,-1,2,-2,-1,3,5
14976,3,-3,3,-2,1,-2,4
14977,0,0,0,0,0,0,0
14978,0,0,0,1,-2,0,0
14979,0,4,-2,-1,-1,4,2
14980,4,-2,1,-2,-1,0,4
14981,1,1,0,-1,1,-1,0
14982,0,0,0,0,0,0,0
14983,0,0,0,0,0,0,0
14984,0,0,0,0,0,0,0
14985,-3,-1,4,-1,-2,3,5
14986,0,1,1,-3,3,-2,1
14987,-3,3,-1,0,0,-1,2
14988,4,-1,-2,-1,0,0,4
14989,3,-1,0,-2,2,1,4
14990,-2,0,1,0,-1,-1,0
14991,0,0,0,0,0,0,0
14992,0,0,4,-3,-1,0,5
14993,0,0,0,0,0,0,0
14994,1,-1,3,-2,1,-1,5
14995,-3,0,3,0,-2,1,5
14996,-3,3,0,-3,2,0,1
14997,-2,3,-1,0,-1,1,2
14998,0,2,-2,1,-1,1,2
14999,-1,0,0,0,0,0,0
15001,3,-1,-2,-1,0,0,4
15002,0,0,-1,3,-2,0,3
15003,-2,3,-3,3,-3,-1,2
15004,-3,3,-3,3,-1,-2,2
15005,0,0,0,0,0,0,0
15006,-1,3,-1,-1,1,-1,2
15007,-1,4,-2,0,-1,-1,2
15008,3,0,-3,-1,0,4,4
15009,4,-3,3,-3,3,-3,4
15010,0,0,0,0,0,0,0
15011,-1,0,0,0,0,0,0
15012,0,0,0,0,0,0,0
15013,0,0,0,0,0,0,0
15014,0,0,0,0,0,0,0
15015,4,-3,-1,0,0,0,4
15016,0,0,0,0,0,0,0
15017,0,0,0,0,0,0,0
15018,0,0,0,0,0,0,0
15019,-3,3,-3,3,-3,-1,2
15020,0,-1,-1,0,-1,4,0
15021,0,0,0,0,0,0,0
15022,3,-1,1,-2,0,2,4
15023,-1,2,-2,3,-2,1,2
15024,0,0,4,-3,3,-3,5
15025,0,0,4,0,-3,-1,5
15026,1,1,-1,0,1,1,0
15027,0,0,0,0,0,0,0
15028,0,0,0,0,0,4,0
15029,2,0,-1,0,1,-1,0
15030,0,0,0,0,0,0,0
15031,-1,-1,1,2,-1,-2,0
15032,0,0,0,0,0,0,0
15033,0,0,0,0,0,0,0
15034,1,-1,1,-1,1,-2,0
15035,-1,-2,3,-3,2,0,5
15036,-1,4,-3,3,-1,-2,2
15037,1,-3,-1,0,4,-3,1
15038,-1,-2,1,-1,3,-3,1
15039,3,-3,3,-3,0,-1,4
15041,0,0,0,0,0,0,0
15043,-1,0,1,0,-1,-1,0
15044,4,-3,-1,4,-2,-1,3
15046,0,0,0,0,0,0,0
15047,-1,3,-3,-1,0,4,2
15049,0,0,0,0,0,0,0
15050,0,-3,1,-1,3,-2,4
15051,-2,3,-1,-2,3,-3,1
15052,-2,-1,0,0,4,-3,1
15053,-1,0,1,0,-1,0,0
15054,0,0,0,0,0,0,0
15056,0,4,-3,-1,0,0,2
15057,0,0,0,0,0,0,0
15058,-1,0,4,0,-1,-1,5
15059,-1,1,-1,-2,3,-2,1
15060,0,0,0,0,0,0,0
15061,-3,-1,0,0,0,4,0
15062,3,-3,3,-1,-2,-1,4
15063,0,0,0,0,0,0,0
15064,4,-3,-1,0,0,0,4
15065,0,0,0,0,0,0,0
15066,0,-2,0,3,-1,-1,3
15067,0,0,0,0,0,0,0
15068,-3,-1,0,0,0,0,0
15069,0,3,-3,1,1,-1,2
15070,0,0,0,0,0,0,0
15071,0,0,0,0,0,0,0
15072,1,-3,3,-1,-2,3,5
15073,-1,0,0,0,0,0,0
15074,2,0,0,-1,1,-1,0
15077,0,0,4,0,-1,-1,5
15078,0,0,4,-3,-1,0,5
15079,-3,2,-2,0,3,-3,1
15080,-3,3,-3,-1,0,0,2
15081,3,-2,1,-2,3,-3,4
15082,0,0,4,-3,3,-3,5
15083,-3,3,0,-3,-1,0,2
15084,-3,0,3,-3,2,0,5
15085,0,-1,-2,3,-3,3,3
15086,1,-2,0,3,-2,-1,3
15087,0,0,0,0,0,0,0
15088,-3,2,-1,0,0,-1,2
15089,0,0,0,0,0,4,0
15090,0,0,0,0,0,0,0
15091,4,0,-3,-1,0,0,4
15092,1,0,-2,3,-3,3,3
15093,0,0,0,0,0,0,0
15094,0,3,-1,-1,-1,2,2
15095,-1,0,0,0,0,0,0
15096,0,0,0,0,0,0,0
15097,4,-3,-1,0,0,0,4
15099,-3,-1,0,4,0,-3,3
15101,0,-1,0,0,0,0,0
15102,0,0,0,0,0,0,0
15103,3,-3,-1,4,-3,-1,3
15104,-1,4,-3,0,-1,0,2
15105,-1,0,-1,-1,3,-3,1
15107,-1,-1,-1,0,4,-3,1
15108,0,0,0,0,0,0,0
15109,-1,0,0,0,0,4,0
15110,0,0,0,0,0,4,0
15111,-1,0,4,-3,0,-1,5
15112,0,0,0,0,0,0,0
15113,0,0,0,0,0,0,0
15114,-1,0,0,-1,0,1,0
15115,0,3,-3,3,-2,-1,2
15116,0,0,0,0,0,0,0
15117,4,-3,3,-3,-1,0,4
15118,0,0,0,0,0,0,0
15119,-2,0,3,-3,2,-2,5
15120,2,-3,3,-1,-1,0,4
15121,2,-2,2,-2,-1,4,4
15122,0,4,0,-3,3,0,1
15123,2,-2,3,-1,-2,0,4
15124,0,0,0,0,0,4,0
15125,0,0,0,0,0,0,0
15126,0,0,0,0,0,0,0
15127,0,0,0,0,0,0,0
15128,-1,-2,2,-2,3,-1,5
15129,-3,3,-3,-1,0,4,2
15130,0,0,4,-3,3,-3,5
15131,0,0,0,0,0,0,0
15132,-1,1,2,-1,-1,1,5
15133,0,0,0,0,0,0,0
15134,3,-3,-1,0,0,4,4
15135,0,0,0,0,0,0,0
15136,-1,0,0,0,4,-3,1
15137,-3,0,2,1,-3,-1,0
15138,0,4,-3,3,-3,-1,2
15139,-3,2,0,-2,3,-3,1
15140,0,0,0,4,-1,-2,3
15141,4,-3,0,-1,4,-3,4
15142,0,0,0,0,0,0,0
15143,0,0,0,0,0,0,0
15144,0,0,0,0,0,0,0
15145,0,0,4,-2,-1,3,5
15146,3,0,-3,2,-1,2,3
15147,-1,-1,-1,3,-3,3,3
15148,1,-2,3,-2,1,-1,5
15149,3,-3,2,1,-2,-1,4
15150,3,-3,3,-1,-1,1,4
15151,0,4,-3,3,-3,-1,2
15152,0,3,-2,1,-2,3,2
15153,0,0,4,-1,-2,0,5
15154,1,-1,1,-1,0,1,0
15155,0,0,0,0,0,0,0
15156,0,-1,0,0,0,-1,0
15158,-1,0,0,4,-3,3,3
15159,0,0,0,0,0,0,0
15160,4,-3,3,0,-2,1,4
15161,0,4,-1,-2,-1,0,2
15162,-1,0,4,-3,-1,4,5
15163,0,0,0,0,0,0,0
15164,0,-1,4,-2,-1,-1,5
15165,0,0,0,0,0,0,0
15166,-1,0,0,0,0,0,0
15167,3,-2,1,-2,3,-3,4
15168,4,-3,-1,0,4,-3,4
15169,0,4,-3,3,-3,-1,2
15170,0,-2,3,-1,-2,3,5
15171,0,0,2,-2,0,-1,5
15172,0,0,0,0,0,0,0
15173,-1,-1,3,-2,-1,3,5
15174,0,0,4,-3,-1,0,5
15175,0,0,0,0,0,0,0
15176,3,-2,2,-2,2,-3,4
15177,-2,-1,-1,0,4,-2,1
15178,0,0,0,0,4,-3,1
15180,0,0,0,0,0,0,0
15181,0,0,0,0,0,0,0
15182,0,0,0,0,0,0,0
15183,-1,4,-3,-1,0,0,2
15184,-3,3,-3,3,-2,-1,2
15185,0,4,-2,-1,-1,0,2
15186,-3,-1,0,0,0,0,0
15187,0,0,0,0,4,0,1
15188,0,0,0,0,0,0,0
15189,0,0,0,0,0,0,0
15190,0,0,0,0,0,4,0
15191,0,0,0,0,0,0,0
15192,1,1,-1,1,-1,-1,0
15193,0,0,0,0,0,0,0
15194,-3,3,-2,-1,3,-3,1
15195,0,4,-3,-1,0,0,2
15196,0,0,0,0,0,0,0
15197,1,-2,3,-2,0,2,5
15198,3,-3,2,0,-2,3,4
15199,0,0,4,-3,-1,0,5
15200,1,1,-3,0,3,-1,1
15201,4,-3,3,-3,3,-3,4
15202,0,0,0,0,0,0,0
15203,0,0,0,0,0,0,0
15204,0,0,0,0,0,0,0
15205,-2,2,0,0,-2,1,2
15206,0,0,0,0,0,0,0
15207,0,0,4,-3,3,-3,5
15208,4,-2,0,2,-3,0,3
15209,-1,0,0,4,-3,-1,3
15211,2,-2,-1,3,-3,-1,3
15212,-1,-1,0,0,4,-2,1
15213,-1,0,0,-2,-1,4,0
15214,4,-3,-1,0,0,4,4
15215,-2,3,-2,0,1,0,2
15216,0,0,4,-1,-2,3,5
15217,0,0,0,0,0,0,0
15218,1,-1,-1,3,-3,0,3
15219,3,-3,3,-2,-1,3,4
15220,-1,0,4,-3,-1,4,5
15221,-1,0,4,0,-3,3,5
15222,3,-3,3,0,-1,0,4
15223,-1,0,4,-3,0,-1,5
15224,0,0,4,-3,-1,4,5
15225,-1,-1,-1,0,0,0,0
15226,0,-1,4,-3,-1,0,5
15227,0,0,0,0,0,0,0
15228,0,0,0,0,0,0,0
15229,-3,1,0,1,0,1,0
15230,0,0,0,0,0,0,0
15231,-1,3,-3,3,0,-3,2
15232,3,-2,2,-3,1,1,4
15233,-3,-1,0,0,0,0,0
15234,0,4,-2,1,-2,-1,2
15235,0,0,0,0,0,0,0
15236,0,0,4,-3,-1,4,5
15237,0,4,-2,1,0,-2,2
15238,2,-1,2,-3,1,-1,4
15239,0,4,-3,-1,0,0,2
15240,2,-3,2,0,0,-1,4
15241,0,0,0,0,0,0,0
15242,0,1,1,-3,3,-2,1
15243,0,0,0,0,0,0,0
15244,-2,1,-2,3,-2,1,3
15245,3,-3,-1,0,0,0,4
15246,1,2,-1,-2,3,-2,1
15247,0,0,0,4,-3,-1,3
15248,0,0,0,0,0,0,0
15249,-1,0,0,0,0,0,0
15250,0,2,-2,1,-1,0,2
15251,1,-1,3,-3,3,-3,5
15252,0,-2,0,1,0,-1,0
15253,-3,3,-3,-1,0,0,2
15254,3,-3,-1,0,4,-2,4
15255,-3,-1,0,0,0,0,0
15256,0,0,0,0,0,0,0
15257,0,1,-3,0,3,-3,1
15258,0,0,0,0,0,4,0
15259,0,0,0,0,0,0,0
15260,0,0,0,0,0,0,0
15261,2,1,-3,2,0,-2,3
15262,-1,4,-3,0,-1,0,2
15263,3,0,-3,3,-1,-1,3
15264,-3,0,-1,4,-1,0,3
15265,0,4,-3,-1,0,4,2
15266,0,-1,-1,2,0,-2,0
15267,-2,0,0,2,-2,-1,3
15268,0,0,0,0,0,0,0
15269,0,0,4,-3,3,-3,5
15270,0,0,0,0,0,0,0
15271,2,-2,3,-3,0,3,5
15272,-3,0,3,-3,3,0,5
15273,0,0,0,0,0,0,0
15274,-2,0,-1,2,-1,2,0
15275,-3,3,-3,-1,0,0,2
15276,-1,-2,-1,4,0,-3,3
15277,-2,1,-2,3,-1,-2,3
15278,0,0,0,0,0,0,0
15279,0,0,0,0,0,0,0
15280,0,0,0,0,0,0,0
15281,4,0,-2,-1,3,0,4
15282,-1,0,0,0,0,0,0
15283,1,2,-3,2,-2,-1,2
15284,0,0,4,-3,0,3,5
15285,0,0,0,0,0,0,0
15286,3,0,-1,-2,3,-2,4
15287,-3,-1,0,0,0,0,0
15288,0,0,0,0,0,0,0
15289,-2,3,-1,-1,0,0,2
15290,-1,3,0,-3,3,-1,1
15291,0,4,-3,3,-3,-1,2
15292,-1,4,-3,-1,0,4,2
15293,-3,3,-3,-1,0,0,2
15294,-2,1,2,-3,3,-1,1
15295,3,-1,0,-1,1,-1,4
15296,0,0,0,0,0,0,0
15297,-2,0,-1,3,-2,1,3
15298,-3,-1,0,0,0,0,0
15299,0,0,0,0,0,0,0
15300,0,0,0,0,4,-3,1
15301,0,0,0,0,0,0,0
15303,-3,-1,0,0,0,0,0
15304,3,-3,3,-1,-2,2,4
15305,0,0,0,0,0,0,0
15306,0,4,-3,-1,0,0,2
15307,-1,1,-3,0,3,-2,1
15309,-1,4,0,-2,1,-2,2
15310,-2,3,-1,0,-2,2,2
15311,-3,3,-1,-2,2,-1,1
15312,3,0,-1,-2,2,-1,4
15313,3,-1,0,-2,0,-1,4
15315,0,0,0,0,0,0,0
15316,0,0,0,0,0,0,0
15317,0,0,0,0,4,-3,1
15318,0,0,0,0,0,0,0
15319,3,-3,3,-3,3,-1,4
15320,0,0,0,0,0,0,0
15321,0,0,0,0,0,0,0
15322,-2,-1,4,-2,2,-3,5
15323,0,-3,-1,0,4,-3,1
15324,0,0,0,0,0,0,0
15325,3,-2,0,0,2,-3,4
15326,3,-1,-1,-1,3,-3,4
15327,0,0,0,0,0,0,0
15328,0,-3,0,-1,0,0,0
15329,0,0,0,0,0,0,0
15330,0,0,0,4,-3,-1,3
15331,1,-1,2,-2,-1,0,5
15332,0,0,0,4,-3,3,3
15333,-1,2,-2,0,-1,2,2
15334,0,0,0,0,0,0,0
15335,0,0,4,-3,3,-1,5
15336,0,0,0,0,0,0,0
15337,4,-3,-1,0,0,4,4
15338,4,-3,3,-3,3,-3,4
15339,-1,0,0,0,0,0,0
15340,0,0,0,0,0,0,0
15341,3,-3,3,0,-2,1,4
15342,1,-2,3,-3,-1,4,5
15343,0,-1,1,-2,-1,0,0
15344,3,-3,3,-1,-2,0,4
15345,3,-1,-2,0,-1,4,4
15346,3,-3,3,-3,3,-3,4
15347,-1,-1,1,0,-1,0,0
15348,0,0,0,0,0,4,0
15349,-1,3,0,-3,2,-2,1
15350,-1,0,0,0,0,0,0
15353,0,0,0,0,0,4,0
15354,-2,0,0,0,0,-1,0
15355,-3,-1,0,0,0,0,0
15356,-3,-1,4,-3,-1,4,5
15357,0,0,0,0,0,0,0
15358,0,0,0,4,-2,-1,3
15359,0,0,4,-1,-2,-1,5
15360,0,0,0,0,0,0,0
15361,3,-2,1,-2,1,2,4
15362,-1,4,-1,-1,-1,3,2
15363,0,0,0,0,0,0,0
15364,3,-3,3,-3,-1,0,4
15365,0,0,0,0,0,0,0
15366,-3,1,1,-1,1,-1,0
15367,-3,3,-3,-1,0,0,2
15368,0,0,0,0,0,0,0
15369,0,0,0,0,0,0,0
15370,0,0,0,0,0,0,0
15371,0,0,0,0,0,0,0
15372,-1,4,-2,-1,3,0,1
15373,0,0,0,0,0,0,0
15374,0,0,0,0,4,-3,1
15375,0,4,-3,-1,0,0,2
15376,0,0,0,0,0,0,0
15377,0,0,0,0,0,0,0
15378,-3,0,-1,0,0,0,0
15379,0,1,-1,0,2,-2,1
15380,-1,0,0,0,0,4,0
15382,0,0,0,0,0,0,0
15383,0,0,0,0,0,0,0
15384,0,0,0,0,0,0,0
15385,0,0,0,0,0,0,0
15386,4,-3,-1,0,0,0,4
15387,0,4,-2,1,1,-3,2
15388,0,4,0,-3,2,-1,1
15389,0,0,4,-1,0,0,5
15390,0,0,0,4,0,-3,3
15391,0,0,0,0,0,0,0
15392,-1,-1,0,0,4,-3,1
15393,0,0,0,0,0,0,0
15394,4,-3,0,-1,0,4,4
15395,0,0,0,0,0,0,0
15396,0,0,0,0,0,0,0
15397,-3,-1,0,4,-3,-1,3
15398,0,4,-3,-1,4,-3,1
15399,0,0,0,0,0,0,0
15400,0,0,0,0,0,0,0
15401,0,0,0,0,0,0,0
15403,-3,1,-1,3,-3,-1,3
15404,0,0,0,0,0,0,0
15405,0,0,0,0,0,0,0
15406,0,0,0,0,0,0,0
15407,-1,0,0,4,-3,-1,3
15409,-1,-1,1,-2,3,-2,1
15410,0,0,4,0,-3,3,5
15412,-3,3,-1,-1,1,-1,2
15413,0,0,0,0,0,0,0
15414,0,0,0,0,0,0,0
15416,0,0,0,0,0,0,0
15417,3,-3,-1,0,0,0,4
15418,0,1,-1,1,-2,3,0
15419,0,0,0,0,0,0,0
15420,-2,0,1,1,-3,1,0
15421,0,3,-1,-1,1,0,2
15422,0,0,0,0,0,0,0
15423,0,-1,3,-2,1,-1,5
15424,0,0,0,0,0,0,0
15425,0,0,0,4,0,-3,3
15426,3,-3,-1,0,0,0,4
15427,0,0,0,0,0,0,0
15428,0,0,0,0,0,0,0
15429,2,1,-3,0,3,-3,1
15430,-1,0,0,0,0,0,0
15431,0,0,0,0,0,0,0
15432,-3,-1,0,0,0,0,0
15433,0,0,0,0,0,0,0
15434,0,0,0,0,0,0,0
15435,-3,0,3,-3,-1,4,5
15436,-3,-1,4,0,-2,-1,5
15437,0,0,4,0,-3,2,5
15438,0,0,0,0,0,0,0
15439,0,0,0,0,0,0,0
15440,-1,0,0,0,0,0,0
15441,0,4,-3,-1,0,0,2
15442,0,0,0,0,0,0,0
15443,0,0,0,0,0,0,0
15444,0,0,0,0,0,0,0
15445,-1,0,4,-3,-1,0,5
15446,0,-3,0,3,-1,-1,3
15447,-1,3,-3,2,-2,3,2
15448,0,0,0,0,0,0,0
15449,-1,1,-2,2,-1,0,2
15450,4,-3,3,-3,-1,0,4
15451,0,4,-1,-1,1,0,2
15452,0,0,0,0,0,0,0
15453,0,0,0,0,0,0,0
15454,-1,1,0,-2,3,-3,1
15455,1,1,-2,0,2,-3,1
15456,0,0,0,0,0,0,0
15457,0,0,0,0,4,-3,1
15458,0,-1,4,0,-3,3,5
15459,-1,0,4,-3,-1,4,5
15460,0,0,0,4,-3,-1,3
15461,0,0,0,0,0,0,0
15462,0,0,0,0,0,0,0
15463,3,-3,3,-3,3,-3,4
15464,-1,0,0,1,-2,3,0
15465,-1,-1,0,0,0,0,0
15466,3,-2,-1,3,0,-3,3
15467,-2,0,0,1,0,1,0
15468,-1,-1,1,-2,-1,0,5
15469,0,0,0,4,-3,-1,3
15470,-2,-1,3,-2,1,-2,5
15471,0,0,0,0,0,0,0
15472,-1,0,0,0,0,0,0
15473,0,0,0,0,0,0,0
15475,-2,-1,-1,0,0,0,0
15477,-1,0,0,0,0,0,0
15478,-1,0,0,0,0,0,0
15479,-3,0,1,1,-2,3,0
15480,1,0,-1,1,-1,1,0
15481,-1,-1,0,4,-3,-1,3
15482,0,0,0,0,0,0,0
15483,-1,-2,2,-2,-1,0,5
15484,3,-1,-2,-1,4,-3,1
15485,0,4,-3,-1,0,4,2
15486,0,0,0,0,0,0,0
15487,-1,4,-3,-1,0,0,2
15488,0,0,0,0,0,0,0
15489,0,0,0,0,0,0,0
15490,0,0,0,0,0,0,0
15491,0,3,-3,3,-2,1,2
15493,-1,0,0,0,0,0,0
15494,-3,-1,0,0,0,0,0
15495,0,0,0,0,0,0,0
15496,0,0,0,0,0,0,0
15497,0,0,0,0,0,0,0
15498,0,0,0,0,0,0,0
15499,0,0,0,0,0,0,0
15500,1,-2,1,-1,3,0,4
15501,4,-3,-1,0,0,0,4
15502,-1,-1,0,4,-1,-2,3
15503,0,0,0,0,0,0,0
15504,0,0,0,0,0,0,0
15505,0,0,0,4,-3,-1,3
15506,0,4,-3,-1,4,-3,1
15507,-3,3,-3,-1,4,-3,1
15508,0,0,0,0,4,0,1
15509,0,0,0,0,0,0,0
15510,4,-3,3,-3,-1,0,4
15511,0,-2,3,-3,2,0,5
15512,0,-1,3,-1,0,-2,5
15513,3,-3,3,-2,1,-2,4
15514,0,0,0,0,0,0,0
15515,0,0,0,0,0,0,0
15516,0,0,0,0,0,0,0
15517,0,0,0,0,0,0,0
15518,1,1,-3,-1,0,4,0
15519,-1,1,0,-2,2,1,1
15520,0,0,4,-3,-1,0,5
15521,0,4,0,-3,3,-3,1
15522,0,0,0,0,0,0,0
15523,0,0,0,0,0,0,0
15524,4,0,-2,0,0,2,4
15525,3,-1,0,-1,-1,3,4
15526,-3,-1,4,-3,0,-1,5
15527,0,0,0,4,0,-3,3
15528,4,-3,3,-3,-1,0,4
15529,0,0,4,-3,-1,0,5
15530,3,-1,-1,1,0,-2,4
15531,0,0,-1,3,-3,3,3
15532,4,-3,-1,0,0,4,4
15533,0,4,-3,-1,0,4,2
15534,0,0,0,0,0,0,0
15535,-1,1,-3,-1,4,-3,1
15536,0,1,1,-3,3,-3,1
15537,0,0,0,0,0,0,0
15538,0,-1,0,1,-2,2,0
15539,0,0,0,0,0,0,0
15540,-1,3,-3,-1,4,-3,1
15541,0,0,0,0,0,0,0
15542,0,0,0,0,0,0,0
15543,0,0,0,0,0,0,0
15544,3,-3,3,0,-2,-1,4
15545,0,0,0,0,0,0,0
15546,0,0,0,0,0,0,0
15547,0,0,0,0,0,0,0
15548,0,0,0,0,0,0,0
15549,4,-2,-1,-1,0,4,4
15550,-1,4,-3,3,-3,3,2
15551,0,0,4,-1,0,-2,5
15552,0,-3,3,-3,-1,4,5
15553,0,1,1,-3,3,-1,1
15554,0,0,0,0,0,0,0
15555,3,-3,3,-3,3,-2,4
15556,3,-3,3,-3,2,-2,4
15557,3,-3,3,-3,3,-3,4
15558,-1,0,0,4,-1,-2,3
15559,3,-3,3,-3,-1,4,4
15560,-3,-1,0,0,0,0,0
15561,-3,3,-3,2,-2,2,2
15562,0,0,0,0,0,0,0
15564,-2,3,-1,1,-3,2,2
15565,0,0,0,0,0,0,0
15566,-2,-1,-1,4,-1,-2,3
15567,-1,4,-3,-1,0,0,2
15568,0,0,0,0,0,0,0
15569,-3,0,-1,0,0,0,0
15570,4,-3,-1,4,-3,-1,3
15571,-3,-1,0,0,0,0,0
15572,0,0,0,0,0,0,0
15573,4,-3,0,3,-3,-1,3
15574,0,4,-1,1,-2,1,2
15575,-3,3,-3,-1,0,0,2
15576,-1,1,0,-2,-1,0,0
15577,0,0,0,0,0,0,0
15578,0,0,0,4,-3,-1,3
15579,4,-3,-1,0,4,-3,4
15580,2,-2,3,-3,2,1,4
15581,1,-2,3,-3,3,-3,5
15582,0,0,0,0,0,0,0
15583,-1,4,0,-3,3,-3,1
15584,-1,-2,2,1,-2,1,0
15585,-1,-1,3,-3,3,-3,5
15586,3,-2,0,0,-1,3,4
15587,0,0,0,0,0,0,0
15588,0,4,-3,-1,0,0,2
15589,-1,1,-1,-1,3,-3,1
15590,1,0,-2,3,-2,2,3
15592,-3,3,-2,-1,-1,0,2
15593,0,4,-1,-1,2,-3,1
15594,2,1,-3,2,1,-1,0
15595,0,0,0,0,0,0,0
15597,0,0,0,0,0,0,0
15598,2,-1,2,-3,2,-2,4
15599,0,0,0,0,0,0,0
15600,0,0,0,0,0,0,0
15602,0,0,0,0,0,0,0
15603,-3,-1,0,0,4,-3,1
15604,4,-3,-1,0,0,0,4
15605,0,4,-3,-1,0,0,2
15606,0,0,0,0,0,0,0
15607,0,0,0,0,0,0,0
15608,3,-2,-1,3,-2,0,3
15609,0,0,0,0,0,0,0
15610,-2,1,1,-1,-1,2,0
15611,-2,3,-2,2,-3,1,2
15612,0,0,0,0,0,0,0
15613,0,0,0,0,0,0,0
15614,0,0,0,0,0,0,0
15615,0,0,0,0,4,-3,1
15616,0,0,0,0,0,0,0
15617,0,0,0,0,0,0,0
15618,1,2,-3,3,-1,0,2
15619,0,0,0,4,-3,3,3
15620,2,0,-2,3,0,-3,3
15621,0,0,0,0,0,0,0
15622,0,-3,-1,4,0,-1,3
15623,0,0,0,0,0,0,0
15624,3,-3,3,-3,-1,0,4
15625,-1,0,0,0,4,-3,1
15626,-2,2,-3,-1,0,4,2
15627,0,4,-3,-1,0,4,2
15628,0,0,0,0,0,0,0
15629,3,-2,1,0,-1,-1,4
15630,0,0,0,0,0,4,0
15631,-1,0,0,0,0,0,0
15632,0,4,-3,-1,0,0,2
15633,-3,3,-3,2,0,1,2
15634,-1,3,-2,1,1,-1,2
15635,3,-1,-2,3,-3,3,3
15636,0,0,0,0,0,0,0
15637,0,0,0,0,0,0,0
15638,0,0,0,0,0,4,0
15639,1,0,-1,2,-2,0,3
15640,0,0,0,4,-3,3,3
15641,0,0,0,0,0,0,0
15642,3,-1,0,0,0,-2,4
15643,0,0,0,0,0,0,0
15644,-1,-1,3,-3,3,-1,5
15645,-1,0,1,-1,-1,-1,0
15646,0,0,0,0,0,0,0
15647,0,0,0,0,0,0,0
15648,0,0,0,0,0,0,0
15649,0,0,0,0,0,0,0
15650,0,0,0,0,0,0,0
15651,0,0,0,0,0,0,0
15652,-2,2,1,-3,1,2,1
15653,0,0,0,0,0,0,0
15654,-1,0,1,-1,0,-1,0
15655,-3,1,2,-3,3,0,1
15656,-1,0,0,0,0,0,0
15657,-3,3,-3,-1,0,0,2
15658,0,0,0,0,0,4,0
15659,0,0,0,0,0,0,0
15660,0,0,0,0,0,0,0
15661,0,0,0,0,0,0,0
15662,-1,-1,-1,4,0,-2,3
15664,0,0,0,0,0,4,0
15665,0,0,0,0,0,0,0
15666,1,2,-2,0,-1,3,2
15667,-1,-2,-1,0,0,0,0
15668,-1,0,0,0,0,4,0
15669,0,0,0,0,0,0,0
15670,0,-2,1,1,-2,3,0
15671,0,0,0,0,0,0,0
15672,0,0,0,0,0,0,0
15673,0,0,0,0,0,0,0
15675,-3,-1,0,0,0,0,0
15676,0,0,0,0,0,0,0
15677,0,0,0,0,0,0,0
15678,0,3,-1,-2,0,0,2
15679,0,4,-3,-1,0,0,2
15680,0,0,0,0,0,0,0
15681,3,-2,-1,-1,4,-1,4
