CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,침구_주방_중가_clust_id
14630,4,-1,-2,-1,4,0,5
14631,-3,-1,0,0,0,0,1
14632,0,0,0,0,0,0,1
14633,4,-3,-1,0,4,-2,5
14634,-1,3,-3,-1,0,4,0
14635,0,0,4,0,-3,-1,4
14636,-2,-1,0,0,0,0,1
14637,-2,-1,0,-1,0,4,1
14638,0,0,0,0,0,0,1
14639,0,-2,3,-1,-2,3,4
14640,-3,3,-1,-2,3,-3,2
14641,0,0,0,0,0,0,1
14642,-3,-1,0,0,0,0,1
14643,-2,-1,4,-1,-1,2,4
14644,0,0,0,0,0,0,1
14645,0,0,0,0,4,-1,2
14646,0,0,0,0,0,0,1
14647,-1,4,-2,-1,3,-2,2
14648,0,4,-2,0,-1,-1,0
14649,-3,2,-2,3,-3,-1,0
14650,-1,0,0,0,0,0,1
14651,3,-1,0,-1,-1,2,5
14652,0,0,0,4,-3,-1,3
14653,-3,3,-2,1,-1,1,0
14654,0,0,0,0,4,-3,2
14655,0,0,4,-2,2,-3,4
14656,-2,3,0,-3,-1,4,0
14657,0,0,0,0,0,0,1
14658,0,0,4,-2,0,-1,4
14659,-2,2,-2,-1,-1,4,0
14660,0,0,0,0,0,0,1
14661,0,4,-1,-2,-1,4,0
14662,-3,3,-3,-1,4,-1,2
14663,0,0,0,4,-3,-1,3
14664,0,0,0,0,0,0,1
14665,-3,3,-3,-1,4,-3,2
14666,-1,3,-3,2,-2,3,0
14668,0,0,0,0,0,0,1
14669,-1,0,1,-2,0,-1,1
14670,4,-2,-1,-1,0,0,5
14671,0,0,0,0,0,0,1
14672,0,0,0,0,0,0,1
14674,0,0,0,0,4,-3,2
14675,-1,0,0,0,0,0,1
14676,0,4,-2,-1,3,-3,2
14677,0,0,0,0,0,4,1
14678,0,0,0,0,0,0,1
14679,-1,-2,-1,0,0,0,1
14680,1,-3,3,0,-2,-1,4
14681,0,0,0,0,0,0,1
14682,0,0,0,0,0,0,1
14683,0,0,4,-3,-1,4,4
14684,-1,4,-1,1,-3,3,0
14685,-3,-1,4,-3,-1,0,4
14686,0,0,0,0,0,0,1
14688,0,0,0,0,0,0,1
14689,-1,0,4,-3,-1,0,4
14690,0,0,4,-3,-1,0,4
14691,-1,-1,4,-1,0,-1,4
14692,0,0,4,-3,-1,0,4
14693,0,4,-3,-1,4,-3,2
14694,0,0,0,0,0,0,1
14695,0,0,4,-3,-1,0,4
14696,4,-3,-1,0,0,0,5
14697,0,0,-1,0,-1,-1,1
14699,0,0,0,0,0,0,1
14700,-1,-1,0,-1,3,-1,2
14701,0,0,0,0,4,-3,2
14702,0,0,0,4,-3,2,3
14703,0,0,4,-3,-1,0,4
14704,0,0,0,0,0,0,1
14705,1,0,2,-2,-1,3,4
14706,1,-1,1,-1,0,1,1
14707,0,4,-3,-1,0,4,0
14708,0,0,0,0,0,0,1
14709,2,-3,2,-1,-1,3,5
14710,0,0,4,-3,-1,4,4
14711,0,4,-3,-1,4,-3,2
14712,-2,-1,-1,0,0,0,1
14713,0,4,-3,3,-3,-1,0
14714,0,0,0,0,0,0,1
14715,-1,-1,0,0,0,0,1
14716,-1,0,0,4,-3,-1,3
14717,0,0,4,-1,-1,-1,4
14718,-1,-1,-1,4,-1,-2,3
14719,3,-2,0,-1,3,-3,5
14720,3,-3,-1,0,4,-3,5
14721,0,4,-3,3,-3,3,0
14722,0,0,0,0,0,0,1
14723,4,-3,-1,4,-1,0,3
14726,0,0,0,0,0,0,1
14727,-3,3,0,-1,-2,2,0
14728,4,-3,-1,0,0,4,5
14729,0,0,0,0,4,-3,2
14730,0,0,0,0,0,0,1
14731,0,0,0,0,0,0,1
14733,-1,3,-3,3,-3,2,0
14734,3,-3,0,3,-3,3,3
14735,1,-1,0,0,1,-2,1
14736,0,0,0,0,0,0,1
14737,0,0,0,0,0,0,1
14738,0,0,0,0,0,0,1
14739,-1,0,0,0,0,0,1
14740,-1,-1,1,-2,3,-2,2
14741,0,0,0,0,0,0,1
14742,0,0,0,0,0,0,1
14743,0,0,0,0,0,0,1
14744,0,0,0,0,0,0,1
14745,0,-3,3,-1,-1,0,4
14746,0,0,0,0,0,0,1
14747,3,-2,1,-1,0,-1,5
14748,0,0,0,0,4,-3,2
14749,-3,3,-1,-1,0,0,0
14750,0,0,0,0,4,-3,2
14751,0,0,0,0,0,4,1
14753,0,0,0,0,0,0,1
14754,0,0,0,0,0,0,1
14755,-3,3,-3,-1,0,0,0
14757,4,-1,-1,-1,3,-1,5
14758,0,4,-3,-1,0,4,0
14759,0,0,0,0,0,0,1
14760,0,0,0,0,0,0,1
14761,0,0,0,0,0,4,1
14762,0,0,0,0,4,-3,2
14763,2,-2,3,-1,0,-1,5
14764,0,0,0,0,0,0,1
14765,0,4,-1,0,-2,3,0
14766,0,0,0,0,0,0,1
14767,0,0,0,0,0,0,1
14768,0,0,0,4,-3,-1,3
14769,0,4,-1,-1,-1,-1,0
14770,4,-3,-1,0,0,0,5
14771,-3,-1,0,0,0,4,1
14772,0,0,0,0,0,0,1
14773,0,0,0,0,0,4,1
14774,0,0,0,4,-1,0,3
14775,0,0,0,0,0,4,1
14776,0,0,0,0,4,-3,2
14777,0,4,-3,3,-3,-1,0
14778,0,0,4,-3,-1,0,4
14779,0,-1,3,-1,0,0,4
14780,-1,4,-3,-1,0,0,0
14781,-1,3,-3,-1,4,-1,2
14782,0,0,4,-3,-1,0,4
14783,0,0,0,0,0,0,1
14784,-3,-1,4,-2,-1,3,4
14785,0,0,0,0,0,0,1
14786,0,0,0,0,0,0,1
14787,0,4,0,-3,2,1,2
14788,0,0,0,0,0,0,1
14789,-1,0,0,0,0,0,1
14790,-1,-1,4,-3,3,-3,4
14791,0,0,0,4,-3,3,3
14792,0,0,0,0,0,0,1
14793,0,0,4,-3,0,3,4
14794,0,4,-1,-1,1,-2,0
14795,0,0,0,0,0,0,1
14796,-3,3,-3,3,-3,-1,0
14797,4,-3,-1,0,0,4,5
14798,0,0,0,0,0,0,1
14799,0,0,0,4,-3,-1,3
14800,0,0,0,0,0,0,1
14801,0,0,0,0,0,0,1
14802,-1,-2,1,1,0,-2,1
14803,-3,3,-3,-1,0,0,0
14804,0,4,-1,-2,3,-3,2
14805,-1,4,-3,3,-3,3,0
14806,0,0,4,-3,-1,0,4
14807,-1,0,0,0,0,0,1
14808,0,0,0,0,0,0,1
14809,0,0,0,0,4,-2,2
14810,0,0,0,0,0,0,1
14811,0,0,0,0,0,0,1
14812,3,-3,-1,0,0,0,5
14813,0,0,0,0,0,0,1
14814,-3,-1,4,-3,-1,4,4
14815,0,4,-2,-1,3,-3,2
14816,0,0,4,-3,-1,4,4
14817,0,0,0,0,0,0,1
14818,0,0,0,0,0,4,1
14819,0,0,0,0,0,0,1
14820,0,4,-1,-1,0,-1,0
14821,-1,0,0,0,0,0,1
14822,-1,-2,-1,4,-1,-1,3
14823,0,4,-3,-1,0,0,0
14824,0,4,-2,1,-1,1,0
14825,0,0,0,0,0,0,1
14826,0,0,0,0,0,0,1
14827,-2,1,0,-1,-1,3,1
14828,-3,-1,4,-3,-1,0,4
14830,-1,0,-2,2,-2,3,3
14831,0,0,0,0,0,0,1
14832,0,0,0,0,0,0,1
14833,-1,0,4,-3,-1,4,4
14834,4,-3,-1,0,0,0,5
14835,0,0,4,-2,2,-2,4
14836,0,0,0,0,0,0,1
14837,0,0,0,0,0,0,1
14838,3,-2,1,-1,0,2,5
14839,0,0,0,0,4,-3,2
14840,0,0,0,0,0,0,1
14841,0,0,0,0,0,0,1
14842,0,4,0,-3,-1,4,0
14844,0,4,-2,-1,3,-2,2
14845,-1,4,-3,-1,4,-1,2
14846,0,0,0,0,0,0,1
14847,-2,-1,3,-2,0,-1,4
14848,-1,4,-3,3,-3,-1,0
14849,-1,0,0,4,-3,-1,3
14850,-1,-1,2,-2,3,-2,4
14851,1,0,0,-1,-1,-1,1
14852,-1,-2,-1,0,0,0,1
14853,-1,0,0,0,0,0,1
14854,0,0,0,0,0,0,1
14855,-1,0,0,0,0,0,1
14856,0,0,0,0,0,0,1
14857,0,0,0,0,0,0,1
14858,0,0,0,0,0,0,1
14859,0,0,0,0,0,0,1
14861,0,0,0,0,0,0,1
14863,0,0,0,0,0,0,1
14864,0,0,0,4,-3,-1,3
14865,0,0,0,0,0,0,1
14866,4,-3,-1,0,0,0,5
14867,0,0,0,0,0,0,1
14868,0,0,4,-3,-1,0,4
14869,0,0,0,0,4,-3,2
14870,0,0,0,0,0,0,1
14871,0,0,0,0,0,0,1
14872,4,-3,-1,4,-2,1,3
14873,-3,-1,0,0,0,0,1
14874,0,4,-1,-2,3,-3,2
14875,0,0,0,0,0,0,1
14876,0,4,-3,-1,0,0,0
14877,0,0,0,0,0,0,1
14878,-2,2,-2,3,0,-3,0
14879,0,0,4,-3,-1,4,4
14880,-1,-1,1,-2,3,-2,2
14881,4,-3,-1,0,0,0,5
14882,0,0,0,0,0,0,1
14883,0,0,0,0,4,-3,2
14884,-1,-1,-1,-1,0,0,1
14885,0,0,4,-3,-1,0,4
14886,0,0,0,0,4,-1,2
14887,0,0,0,4,-3,-1,3
14888,0,0,0,0,0,0,1
14889,0,0,0,4,-2,2,3
14890,-3,-1,0,0,0,0,1
14891,0,0,0,0,0,0,1
14892,0,0,0,0,0,0,1
14893,0,0,4,-3,2,-2,4
14894,4,-3,-1,4,0,-3,3
14895,0,0,0,0,0,0,1
14896,0,0,0,0,4,-3,2
14897,-3,-1,0,0,0,0,1
14898,0,0,0,0,4,-2,2
14899,0,4,0,-1,-2,-1,0
14900,0,0,0,0,0,0,1
14901,-3,-1,4,-3,3,-3,4
14902,0,4,-3,-1,0,4,0
14903,-1,-1,-1,0,4,-3,2
14905,0,0,0,0,0,0,1
14906,0,4,-3,-1,4,-3,2
14907,0,0,0,0,0,0,1
14908,0,0,0,0,0,4,1
14909,4,-3,3,-1,-1,1,5
14910,0,0,0,0,0,0,1
14911,0,0,0,4,-3,-1,3
14912,0,0,0,0,0,0,1
14913,0,0,0,0,0,0,1
14914,4,-3,-1,0,4,-3,5
14915,-3,3,-2,-1,-1,0,0
14916,-1,0,0,0,4,-2,2
14917,0,0,0,0,0,0,1
14918,0,0,0,4,-3,-1,3
14919,-1,1,-2,3,0,-3,3
14920,4,-3,0,-1,4,-1,5
14921,-1,0,0,0,0,0,1
14922,0,0,0,0,0,0,1
14924,0,0,0,0,0,0,1
14926,0,0,0,0,0,0,1
14927,-3,-1,4,-3,-1,0,4
14928,0,0,4,-3,-1,0,4
14929,0,4,-3,3,-3,-1,0
14930,0,0,0,0,0,0,1
14931,-1,3,-3,-1,0,4,0
14932,0,0,0,0,0,0,1
14933,0,0,0,0,0,0,1
14934,0,0,0,0,0,0,1
14935,4,-3,-1,4,-3,-1,3
14936,3,-3,3,-3,-1,0,5
14937,0,0,4,-3,-1,0,4
14938,0,0,4,-3,-1,0,4
14939,4,-3,3,-1,0,-1,5
14940,2,-3,3,-1,-1,1,5
14941,-1,-1,0,0,0,4,1
14942,-1,4,-3,3,-3,-1,0
14943,0,0,4,-3,-1,0,4
14944,-3,3,-2,1,0,-1,0
14945,0,0,0,0,4,-3,2
14946,0,0,0,0,0,4,1
14947,0,0,0,0,0,0,1
14948,4,-3,3,-3,-1,4,5
14949,4,-1,-2,3,-1,-2,3
14950,4,-1,-2,3,-3,-1,3
14951,-1,0,0,0,0,4,1
14952,0,0,0,0,0,0,1
14953,-1,0,0,0,0,0,1
14954,0,0,4,-3,3,-3,4
14955,0,0,0,0,0,0,1
14956,0,0,0,0,0,0,1
14957,0,0,0,0,0,0,1
14958,-2,2,0,0,-1,-1,1
14959,4,-3,-1,0,0,0,5
14960,0,0,0,0,0,0,1
14961,0,4,-3,-1,0,0,0
14962,4,-2,1,-2,-1,0,5
14963,0,0,0,0,0,0,1
14964,0,0,0,0,0,0,1
14965,0,0,0,0,0,0,1
14966,-3,1,-1,3,-1,-2,3
14967,0,0,0,0,0,0,1
14968,0,1,-2,0,3,-2,2
14969,0,0,0,0,0,0,1
14970,0,0,0,0,4,-3,2
14971,-2,0,2,-2,0,0,4
14972,0,0,0,0,0,0,1
14973,4,-3,3,-3,-1,4,5
14974,0,0,0,0,0,0,1
14975,0,0,0,0,0,0,1
14976,4,-3,3,-3,-1,4,5
14977,0,0,4,-1,0,-1,4
14978,0,0,4,-3,-1,0,4
14979,-1,-1,1,-2,-1,4,1
14980,0,0,0,0,4,-3,2
14981,3,-3,-1,4,0,-1,3
14982,0,0,0,0,0,0,1
14983,0,0,0,0,0,0,1
14984,0,0,0,0,0,0,1
14985,4,-3,-1,4,-1,-2,3
14986,4,-3,-1,4,-3,-1,3
14987,-3,-1,0,0,4,-3,2
14988,4,-3,-1,0,4,-3,5
14989,0,0,0,0,0,0,1
14990,0,0,0,0,0,0,1
14991,0,0,0,0,0,0,1
14992,2,-2,2,-3,3,-2,5
14993,0,0,0,4,0,-2,3
14994,0,0,0,0,0,0,1
14995,0,-2,2,0,-1,1,1
14996,-1,-1,0,0,0,0,1
14997,0,0,4,-3,-1,4,4
14998,4,-1,-1,1,-2,-1,5
14999,3,-2,-1,-1,4,-3,5
15001,0,0,0,0,0,0,1
15002,-1,0,0,0,0,0,1
15003,4,-3,-1,0,4,0,5
15004,0,0,0,0,4,-3,2
15005,0,0,0,4,-3,-1,3
15006,-1,0,0,0,0,0,1
15007,0,0,0,0,0,0,1
15008,-3,3,-3,-1,4,-3,2
15009,0,0,0,0,4,-3,2
15010,-1,-2,-1,4,-1,-2,3
15011,0,0,0,0,0,0,1
15012,0,4,-3,-1,0,0,0
15013,-3,3,-1,0,-1,-1,0
15014,0,0,0,0,0,0,1
15015,0,0,0,0,0,0,1
15016,0,0,0,0,0,0,1
15017,-1,0,0,0,0,0,1
15018,0,0,0,0,0,0,1
15019,0,0,0,0,0,0,1
15020,4,-3,3,-1,-2,-1,5
15021,-2,-1,3,-3,-1,0,4
15022,0,0,0,0,0,0,1
15023,-1,-1,1,-1,1,-2,1
15024,-1,-1,0,4,-2,0,3
15025,4,-1,-1,1,-1,1,5
15026,-3,-1,0,4,-3,-1,3
15027,0,0,0,0,0,0,1
15028,-1,0,0,4,-3,3,3
15029,3,-1,0,-2,3,-1,5
15030,0,0,0,0,0,0,1
15031,-2,-1,0,0,0,0,1
15032,2,-3,3,-2,1,-2,5
15033,0,0,0,0,0,0,1
15034,-3,3,-2,-1,-1,0,0
15035,0,0,0,0,0,4,1
15036,0,0,0,0,0,0,1
15037,0,0,0,0,4,-3,2
15038,1,-2,3,-3,-1,0,4
15039,-3,3,-3,-1,4,-3,2
15041,-1,4,-3,3,-1,-1,0
15043,0,0,4,-3,-1,0,4
15044,0,0,4,-3,3,-3,4
15046,0,0,0,0,4,-2,2
15047,0,0,4,-1,-2,3,4
15049,0,0,4,-3,3,-1,4
15050,0,0,0,0,0,0,1
15051,0,0,0,0,0,0,1
15052,4,-1,-2,3,-2,-1,3
15053,-1,-1,0,0,0,0,1
15054,0,4,-3,-1,0,0,0
15056,4,-3,3,-1,0,1,5
15057,0,0,0,0,0,0,1
15058,0,0,0,0,0,0,1
15059,0,4,-2,-1,0,3,0
15060,0,0,0,0,0,0,1
15061,0,0,4,-3,-1,0,4
15062,0,0,0,0,0,0,1
15063,-1,1,-1,-1,-1,4,1
15064,-3,3,-3,-1,0,4,0
15065,0,0,0,0,0,0,1
15066,-3,-1,4,-3,3,-3,4
15067,0,0,0,0,0,0,1
15068,0,0,0,0,0,0,1
15069,0,0,0,0,0,0,1
15070,0,0,0,0,0,0,1
15071,0,0,4,-1,-2,0,4
15072,0,0,0,0,4,-3,2
15073,-1,-1,-1,-1,0,0,1
15074,0,4,-1,-2,-1,0,0
15077,4,-3,-1,4,0,-1,3
15078,-3,3,-3,-1,0,0,0
15079,-3,-1,0,4,-3,-1,3
15080,0,0,0,0,0,0,1
15081,0,0,0,0,4,-3,2
15082,0,0,0,0,0,0,1
15083,0,0,0,0,0,0,1
15084,0,4,-2,-1,-1,4,0
15085,4,-3,-1,0,0,0,5
15086,-3,3,-3,-1,0,4,0
15087,0,0,0,0,0,0,1
15088,0,0,0,0,0,0,1
15089,0,4,-3,-1,4,-3,2
15090,0,0,-2,3,-2,-1,3
15091,3,-3,3,-3,3,-2,5
15092,0,0,0,0,0,4,1
15093,0,0,0,0,0,0,1
15094,-3,-1,0,0,0,0,1
15095,4,-3,-1,0,0,0,5
15096,0,0,0,0,0,0,1
15097,4,-3,-1,0,0,0,5
15099,-3,3,-3,-1,4,-3,2
15101,0,0,0,0,0,0,1
15102,0,0,0,0,0,0,1
15103,-1,1,-2,-1,0,4,1
15104,0,0,0,0,0,0,1
15105,0,0,0,0,0,0,1
15107,0,0,0,0,0,0,1
15108,0,0,0,0,0,0,1
15109,-1,0,0,0,0,0,1
15110,0,0,0,0,0,0,1
15111,3,-1,-1,-1,-1,0,5
15112,0,0,0,4,-3,-1,3
15113,0,0,0,0,0,0,1
15114,4,-1,-2,-1,4,-3,5
15115,3,-3,0,3,-2,-1,3
15116,0,0,0,0,4,-3,2
15117,0,0,4,-3,3,-3,4
15118,4,-2,-1,-1,0,4,5
15119,3,-3,-1,0,0,0,5
15120,0,0,4,-2,0,-1,4
15121,0,0,0,0,0,0,1
15122,4,-1,-2,-1,0,0,5
15123,0,0,0,0,0,0,1
15124,0,0,0,0,0,0,1
15125,0,4,-3,-1,4,-3,2
15126,0,4,-3,-1,0,0,0
15127,0,4,-3,-1,0,0,0
15128,4,-3,-1,4,-3,3,3
15129,0,0,4,-3,-1,0,4
15130,0,0,0,0,0,0,1
15131,0,0,1,0,-2,0,1
15132,0,0,0,4,-3,-1,3
15133,0,0,0,0,0,0,1
15134,3,-3,0,-1,0,0,5
15135,-2,-1,0,0,4,-2,2
15136,0,0,0,0,4,-2,2
15137,-1,3,-3,-1,4,-3,2
15138,0,4,-2,1,-1,-1,0
15139,0,4,-3,0,-1,0,0
15140,-3,-1,0,0,0,0,1
15141,0,4,-3,2,-2,3,0
15142,0,0,0,0,0,4,1
15143,0,4,-1,0,-2,3,0
15144,3,-1,-1,0,0,2,5
15145,0,0,4,-3,0,3,4
15146,0,-1,0,2,-2,0,3
15147,0,0,4,-3,-1,0,4
15148,-2,-1,3,-3,3,-3,4
15149,1,-2,-1,4,-3,3,3
15150,1,0,0,-2,2,-1,1
15151,0,0,0,0,0,0,1
15152,0,0,0,0,0,0,1
15153,4,-3,-1,0,0,0,5
15154,-3,-1,4,-1,-2,-1,4
15155,-1,-2,-1,0,0,0,1
15156,0,0,0,0,0,0,1
15158,-1,-1,-1,0,4,-3,2
15159,3,-2,1,-1,1,-1,5
15160,4,-3,3,-3,-1,4,5
15161,0,0,0,4,-3,3,3
15162,-1,0,0,4,-3,-1,3
15163,0,0,0,0,0,0,1
15164,0,0,0,0,4,-3,2
15165,-1,0,4,-3,3,-3,4
15166,0,0,0,0,0,0,1
15167,0,0,0,0,0,0,1
15168,-3,-1,4,-3,-1,0,4
15169,-3,-1,0,4,-2,0,3
15170,0,0,0,0,0,0,1
15171,0,0,0,0,0,4,1
15172,0,0,0,4,0,-3,3
15173,0,0,0,0,0,0,1
15174,0,0,0,0,0,0,1
15175,0,-1,4,0,-3,0,4
15176,-1,3,-3,3,-1,0,0
15177,0,0,4,0,-3,-1,4
15178,3,0,-2,0,1,-2,5
15180,-1,3,-3,-1,0,0,0
15181,0,0,0,0,0,0,1
15182,0,0,0,0,0,0,1
15183,0,0,0,0,4,-3,2
15184,-1,-1,3,-1,0,-1,4
15185,0,0,0,0,4,-3,2
15186,0,0,0,0,4,-3,2
15187,4,-3,-1,0,0,4,5
15188,0,0,0,0,0,0,1
15189,0,0,0,0,0,0,1
15190,2,-2,-1,4,-3,3,3
15191,0,0,0,0,0,0,1
15192,0,0,0,4,-3,-1,3
15193,0,0,0,0,0,0,1
15194,4,-1,-2,0,-1,4,5
15195,0,4,-2,2,-3,3,0
15196,0,0,0,0,0,0,1
15197,-3,-1,4,-3,-1,0,4
15198,0,0,0,4,-1,-1,3
15199,0,2,-3,3,-3,0,3
15200,0,0,0,0,0,0,1
15201,-2,1,2,-3,2,-1,4
15202,0,0,0,0,0,0,1
15203,0,0,0,0,0,0,1
15204,0,0,4,-2,0,0,4
15205,-1,-1,4,-3,-1,0,4
15206,0,0,0,0,0,0,1
15207,-3,3,-3,2,0,-2,0
15208,0,0,4,-1,-2,-1,4
15209,-3,-1,0,0,0,0,1
15211,0,0,4,-2,2,-3,4
15212,-1,-2,-1,0,0,0,1
15213,3,-3,-1,0,4,-3,5
15214,0,4,-1,-1,-1,3,0
15215,0,0,0,0,0,0,1
15216,0,0,0,0,0,0,1
15217,-3,3,-3,-1,0,0,0
15218,-3,-1,0,0,0,0,1
15219,-1,3,-3,-1,4,-3,2
15220,0,0,4,0,-3,-1,4
15221,0,0,0,0,0,0,1
15222,0,0,0,0,0,0,1
15223,3,-3,3,-2,-1,3,5
15224,1,-1,1,-2,3,-3,2
15225,0,4,-3,-1,0,0,0
15226,0,0,0,0,0,0,1
15227,0,0,0,0,0,0,1
15228,0,0,0,4,-3,-1,3
15229,4,-3,-1,0,0,0,5
15230,3,-1,-1,-1,-1,0,5
15231,4,-3,-1,0,0,0,5
15232,0,0,0,0,0,0,1
15233,0,0,0,0,0,0,1
15234,0,0,0,0,0,0,1
15235,0,0,0,0,0,0,1
15236,0,4,-2,1,0,-1,0
15237,-1,-1,0,0,0,4,1
15238,-3,-1,0,0,4,-3,2
15239,0,0,0,0,0,0,1
15240,-2,2,-2,1,-1,1,0
15241,4,-1,-2,-1,0,4,5
15242,-1,4,-2,-1,-1,4,0
15243,0,0,0,0,0,0,1
15244,0,0,0,0,0,0,1
15245,0,0,0,0,0,0,1
15246,4,-2,-1,-1,0,0,5
15247,-1,-2,3,-3,-1,4,4
15248,0,0,0,0,4,-3,2
15249,3,-2,0,1,-2,3,5
15250,0,0,0,0,0,0,1
15251,0,0,4,-3,3,-3,4
15252,0,0,0,0,4,-3,2
15253,-1,-2,1,2,-2,0,3
15254,0,0,0,0,0,0,1
15255,0,0,0,0,0,0,1
15256,4,-2,-1,-1,0,4,5
15257,0,0,0,0,0,0,1
15258,0,4,-3,-1,0,4,0
15259,0,0,0,0,0,0,1
15260,-2,-1,-1,4,-3,3,3
15261,0,4,-3,-1,0,0,0
15262,-3,-1,0,0,4,-3,2
15263,-2,-1,3,-3,-1,0,4
15264,0,0,4,-2,1,-2,4
15265,0,0,0,0,0,0,1
15266,3,-2,-1,-1,0,0,5
15267,0,0,2,-1,0,-1,1
15268,0,4,-2,0,-1,-1,0
15269,0,0,0,4,-3,-1,3
15270,0,0,0,0,0,4,1
15271,-1,0,-2,3,-3,3,3
15272,0,0,0,0,0,0,1
15273,0,0,0,0,0,0,1
15274,-3,-1,0,0,0,0,1
15275,0,0,0,0,0,0,1
15276,0,0,0,0,4,-3,2
15277,0,0,0,0,0,0,1
15278,0,0,0,0,0,4,1
15279,4,-3,-1,0,0,0,5
15280,0,0,0,0,0,0,1
15281,0,0,0,0,0,0,1
15282,0,0,0,0,0,0,1
15283,0,0,0,0,0,0,1
15284,0,0,0,0,0,0,1
15285,0,0,0,0,0,0,1
15286,0,-1,-1,4,-2,0,3
15287,3,-1,-2,3,-1,-1,3
15288,0,0,4,-3,-1,0,4
15289,-3,0,-1,0,0,0,1
15290,0,4,-3,-1,4,-3,2
15291,-2,0,-1,-1,0,4,1
15292,0,0,0,0,0,0,1
15293,0,4,-3,-1,0,0,0
15294,-1,-2,-1,0,0,0,1
15295,0,0,0,0,0,0,1
15296,0,4,-3,-1,4,-3,2
15297,0,4,-3,-1,4,-3,2
15298,0,0,0,0,0,4,1
15299,0,-2,2,-2,3,-3,4
15300,3,-3,3,-3,0,-1,5
15301,0,0,0,0,0,0,1
15303,-1,0,0,4,-3,-1,3
15304,-3,-1,0,4,-3,3,3
15305,0,0,0,0,0,0,1
15306,0,0,0,0,0,0,1
15307,0,0,0,0,4,-2,2
15309,-3,3,-3,-1,4,-3,2
15310,0,0,0,0,4,-3,2
15311,0,0,0,0,0,0,1
15312,-3,3,-1,-2,3,-3,2
15313,-1,0,0,0,4,-3,2
15315,-3,-1,0,0,0,0,1
15316,-1,0,0,0,0,0,1
15317,-3,-1,0,0,4,-3,2
15318,0,4,-3,0,-1,0,0
15319,0,0,0,4,-3,-1,3
15320,0,0,0,0,0,0,1
15321,-1,0,0,0,0,0,1
15322,0,4,-2,1,-2,3,0
15323,0,0,4,-3,-1,4,4
15324,-1,4,-2,-1,-1,0,0
15325,-3,-1,0,0,4,-3,2
15326,-3,-1,0,0,0,0,1
15327,0,0,0,0,0,0,1
15328,0,0,0,0,0,0,1
15329,0,0,0,0,4,-3,2
15330,-1,-2,2,1,-3,2,3
15331,0,0,0,0,0,0,1
15332,0,0,0,4,-3,-1,3
15333,4,-3,0,-1,4,-3,5
15334,2,-2,-1,0,4,-3,5
15335,0,0,0,0,0,0,1
15336,0,4,-3,3,-3,3,0
15337,-1,-1,3,-1,-2,0,4
15338,-2,0,2,-3,-1,4,4
15339,0,0,0,0,0,0,1
15340,3,-2,-1,-1,0,4,5
15341,-1,0,4,-3,-1,0,4
15342,0,-1,4,-3,0,-1,4
15343,0,0,0,0,0,0,1
15344,-2,3,-3,3,-2,1,0
15345,0,4,-3,-1,4,-3,2
15346,3,-3,3,-3,3,-1,5
15347,0,0,0,0,0,0,1
15348,0,0,0,0,0,0,1
15349,0,0,4,-3,-1,0,4
15350,-3,3,-1,-2,-1,0,0
15353,0,4,-3,-1,0,0,0
15354,-1,0,0,4,-2,-1,3
15355,0,0,0,4,-3,-1,3
15356,-1,2,0,-2,-1,0,1
15357,-1,-1,0,4,0,-3,3
15358,0,0,0,4,-3,3,3
15359,0,0,4,-3,-1,0,4
15360,-3,3,-3,-1,4,0,2
15361,0,0,4,-3,-1,0,4
15362,-2,1,-1,2,-2,1,3
15363,3,-2,1,-1,0,1,5
15364,-1,0,4,-3,-1,0,4
15365,0,0,0,0,0,0,1
15366,0,0,0,0,0,4,1
15367,3,-3,2,-2,-1,0,5
15368,0,0,0,0,0,0,1
15369,0,0,0,0,0,4,1
15370,0,0,0,0,4,-2,2
15371,0,0,0,0,0,0,1
15372,0,4,-1,-2,-1,0,0
15373,0,0,0,0,0,0,1
15374,0,0,4,-2,0,-1,4
15375,0,0,0,4,-3,-1,3
15376,0,0,0,0,0,0,1
15377,4,-2,-1,3,-3,-1,3
15378,-3,-1,0,0,0,4,1
15379,0,4,-3,-1,0,0,0
15380,0,0,0,0,4,-3,2
15382,-1,4,-3,-1,0,4,0
15383,4,-3,-1,4,-3,-1,3
15384,4,-3,3,-3,-1,4,5
15385,0,0,0,0,4,-3,2
15386,0,0,0,0,0,4,1
15387,4,-3,-1,0,4,-3,5
15388,-3,-1,0,0,0,0,1
15389,1,-1,-1,-1,0,0,1
15390,3,-3,3,-3,-1,0,5
15391,0,0,0,0,4,-3,2
15392,0,0,0,0,4,-3,2
15393,0,0,0,0,0,0,1
15394,0,0,0,0,0,4,1
15395,0,0,0,0,0,0,1
15396,0,0,0,0,0,0,1
15397,0,0,4,-3,3,-2,4
15398,-1,3,-1,-2,3,-3,2
15399,-3,-1,0,4,-3,2,3
15400,0,0,0,0,0,0,1
15401,0,0,0,0,0,0,1
15403,0,0,4,-3,-1,0,4
15404,0,0,0,0,0,0,1
15405,0,-1,-2,3,-2,1,3
15406,0,0,0,0,0,0,1
15407,0,0,0,0,0,0,1
15409,4,-3,-1,0,4,-2,5
15410,0,0,0,0,0,4,1
