CUSTNO,Count_전체 분기 중요 카테고리 top_1,Count_전체 분기 중요 카테고리 top_2
15990,[{'Frequency_식품/생활_중가': 1199.8062501318652}],[{'Frequency_식품/생활_저가': 558.2081899302339}]
15991,[{'Frequency_식품/생활_중가': 617.2143607060025}],[{'Frequency_식품/생활_저가': 220.7665399684712}]
15992,[{'Frequency_식품/생활_중가': 508.43324165055446}],[{'Frequency_식품/생활_저가': 149.788125515384}]
15993,[{'Frequency_식품/생활_중가': 928.8849495894989}],[{'Frequency_식품/생활_저가': 576.5520949775165}]
15994,[{'Frequency_식품/생활_중가': 325.5606543227914}],[{'Frequency_식품/생활_고가': 84.31770773697488}]
15995,[{'Frequency_식품/생활_저가': 666.973651736272}],[{'Frequency_식품/생활_중가': 462.5275443530521}]
15996,[{'Frequency_식품/생활_중가': 756.1452160927385}],[{'Frequency_식품/생활_저가': 389.6583235443901}]
15997,[{'Frequency_식품/생활_중가': 1273.6010391404966}],[{'Frequency_식품/생활_저가': 793.7844997035253}]
15998,[{'Frequency_식품/생활_중가': 173.0511745211217}],[{'Frequency_의류/이미용_고가': 97.95845071553939}]
15999,[{'Frequency_의류/이미용_중가': 532.5309195768986}],[{'Frequency_식품/생활_중가': 103.53209144784876}]
16000,[{'Frequency_식품/생활_중가': 1375.2592568402877}],[{'Frequency_식품/생활_저가': 728.3149684032063}]
16001,[{'Frequency_식품/생활_저가': 1036.1202731714839}],[{'Frequency_식품/생활_중가': 721.4596775259839}]
16002,[{'Frequency_식품/생활_중가': 762.6989669440744}],[{'Frequency_식품/생활_저가': 526.9772152243323}]
16003,[{'Frequency_식품/생활_중가': 305.98232533194107}],[{'Frequency_의류/이미용_중가': 111.74819749202969}]
16004,[{'Frequency_식품/생활_중가': 330.1372225114673}],[{'Frequency_식품/생활_저가': 111.78420044193184}]
16006,[{'Frequency_식품/생활_중가': 270.8075988922055}],[{'Frequency_식품/생활_고가': 82.65016302925963}]
16007,[{'Frequency_식품/생활_중가': 1424.801344053825}],[{'Frequency_식품/생활_저가': 820.4025069350589}]
16008,[{'Frequency_식품/생활_중가': 725.8074187499274}],[{'Frequency_식품/생활_저가': 684.2128023261808}]
16009,[{'Frequency_식품/생활_저가': 1111.6892620230938}],[{'Frequency_식품/생활_중가': 1039.7211315394406}]
16010,[{'Frequency_식품/생활_중가': 320.7218996004451}],[{'Frequency_식품/생활_고가': 122.66409648710602}]
16011,[{'Frequency_식품/생활_중가': 560.3223581016077}],[{'Frequency_식품/생활_저가': 93.58967519797501}]
16012,[{'Frequency_식품/생활_중가': 632.3438167074262}],[{'Frequency_식품/생활_저가': 389.7716825354831}]
16013,[{'Frequency_식품/생활_중가': 1122.5850321118596}],[{'Frequency_식품/생활_저가': 653.6226206474338}]
16014,[{'Frequency_식품/생활_중가': 320.5606018405682}],[{'Frequency_가구인테리어/잡화_중가': 235.94972162503018}]
16015,[{'Frequency_식품/생활_중가': 281.7214697630161}],[{'Frequency_식품/생활_고가': 70.1754094797646}]
16016,[{'Frequency_식품/생활_중가': 1545.6255369699545}],[{'Frequency_식품/생활_저가': 937.6310237782707}]
16017,[{'Frequency_식품/생활_중가': 1472.533870754989}],[{'Frequency_식품/생활_저가': 883.8201009480748}]
16018,[{'Frequency_식품/생활_중가': 654.4890043477917}],[{'Frequency_식품/생활_저가': 418.58731480150595}]
16019,[{'Frequency_식품/생활_저가': 948.7979917212025}],[{'Frequency_식품/생활_중가': 810.0951133527477}]
16021,[{'Frequency_식품/생활_중가': 1377.0401501744402}],[{'Frequency_식품/생활_저가': 649.2310680389456}]
16022,[{'Frequency_식품/생활_중가': 710.4572025450437}],[{'Frequency_식품/생활_저가': 554.3233516218091}]
16023,[{'Frequency_식품/생활_중가': 323.76199861855366}],[{'Frequency_식품/생활_저가': 108.04424401196961}]
16024,[{'Frequency_식품/생활_중가': 443.9899297811048}],[{'Frequency_식품/생활_저가': 73.93082599426036}]
16026,[{'Frequency_식품/생활_중가': 250.51703755920857}],[{'Frequency_교육문화/아동_중가': 130.32355681850547}]
16027,[{'Frequency_식품/생활_중가': 583.9011146891717}],[{'Frequency_식품/생활_저가': 227.20021348386143}]
16028,[{'Frequency_식품/생활_중가': 568.055430074799}],[{'Frequency_식품/생활_저가': 203.16068936144816}]
16029,[{'Frequency_식품/생활_저가': 1176.3997062909043}],[{'Frequency_식품/생활_중가': 914.7155072979017}]
16030,[{'Frequency_식품/생활_저가': 678.9073747558248}],[{'Frequency_식품/생활_중가': 569.7352094103475}]
16031,[{'Frequency_식품/생활_중가': 792.2341757281812}],[{'Frequency_식품/생활_저가': 645.6633133681415}]
16032,[{'Frequency_식품/생활_중가': 1352.1461861071227}],[{'Frequency_식품/생활_저가': 773.767478445963}]
16033,[{'Frequency_식품/생활_중가': 1742.8057534348952}],[{'Frequency_식품/생활_저가': 1266.293226154494}]
16034,[{'Frequency_식품/생활_중가': 1071.3578596683728}],[{'Frequency_식품/생활_저가': 756.9554090946814}]
16035,[{'Frequency_식품/생활_중가': 484.3604882186434}],[{'Frequency_식품/생활_저가': 231.38339224760125}]
16036,[{'Frequency_식품/생활_중가': 948.2307395416692}],[{'Frequency_식품/생활_저가': 643.5052111385744}]
16037,[{'Frequency_식품/생활_중가': 356.4558699689983}],[{'Frequency_가전/레저취미/멀티샵_중가': 82.29098548675665}]
16038,[{'Frequency_식품/생활_중가': 888.4991243431875}],[{'Frequency_식품/생활_저가': 559.3393410212805}]
16039,[{'Frequency_식품/생활_저가': 943.8288151338406}],[{'Frequency_식품/생활_중가': 855.9562646129036}]
16040,[{'Frequency_식품/생활_중가': 1444.947605735269}],[{'Frequency_식품/생활_저가': 1005.7393662123131}]
16041,[{'Frequency_식품/생활_중가': 572.6218919324378}],[{'Frequency_식품/생활_저가': 217.2872169744685}]
16042,[{'Frequency_식품/생활_저가': 779.0254637173539}],[{'Frequency_식품/생활_중가': 706.7415130234061}]
16043,[{'Frequency_식품/생활_중가': 248.3982630258165}],[{'Frequency_가전/레저취미/멀티샵_중가': 127.68898629283918}]
16044,[{'Frequency_식품/생활_중가': 218.9759311131633}],[{'Frequency_교육문화/아동_중가': 111.02808322737445}]
16045,[{'Frequency_식품/생활_중가': 255.30920607402624}],[{'Frequency_의류/이미용_중가': 136.36827136519835}]
16046,[{'Frequency_식품/생활_중가': 1009.4260920784767}],[{'Frequency_식품/생활_저가': 296.5609182917188}]
16047,[{'Frequency_식품/생활_중가': 1715.7970486697363}],[{'Frequency_식품/생활_저가': 760.5048180400648}]
16048,[{'Frequency_식품/생활_저가': 1610.3402949308122}],[{'Frequency_식품/생활_중가': 1089.6815236807497}]
16049,[{'Frequency_식품/생활_중가': 554.9315280283444}],[{'Frequency_식품/생활_저가': 258.91507464890213}]
16050,[{'Frequency_식품/생활_저가': 586.6085652460816}],[{'Frequency_식품/생활_중가': 581.6630489210338}]
16052,[{'Frequency_식품/생활_중가': 223.02847226346452}],[{'Frequency_의류/이미용_중가': 119.07417444604854}]
16053,[{'Frequency_식품/생활_중가': 685.2062515934638}],[{'Frequency_식품/생활_저가': 521.9720363708753}]
16054,[{'Frequency_식품/생활_중가': 1348.833000626369}],[{'Frequency_식품/생활_저가': 600.7429295370346}]
16055,[{'Frequency_식품/생활_중가': 1005.6598868846074}],[{'Frequency_식품/생활_저가': 862.0281722476483}]
16056,[{'Frequency_식품/생활_중가': 656.4107671311533}],[{'Frequency_식품/생활_저가': 423.3338918127217}]
16057,[{'Frequency_식품/생활_중가': 582.7768872003667}],[{'Frequency_식품/생활_저가': 47.70601904102627}]
16058,[{'Frequency_식품/생활_중가': 1159.8728966032481}],[{'Frequency_식품/생활_저가': 552.5967323814556}]
16059,[{'Frequency_식품/생활_중가': 533.545910503526}],[{'Frequency_식품/생활_저가': 241.7644764690989}]
16060,[{'Frequency_식품/생활_중가': 762.792574040386}],[{'Frequency_식품/생활_저가': 411.0280599727397}]
16061,[{'Frequency_의류/이미용_고가': 161.47422255224186}],[{'Frequency_식품/생활_중가': 109.10003499175872}]
16062,[{'Frequency_식품/생활_중가': 181.39757325931598}],[{'Frequency_교육문화/아동_중가': 109.9402312907707}]
16063,[{'Frequency_식품/생활_저가': 1103.2851772143404}],[{'Frequency_식품/생활_중가': 634.3276881773405}]
16064,[{'Frequency_의류/이미용_저가': 105.13488181327926}],[{'Frequency_식품/생활_저가': 98.43983000076076}]
16065,[{'Frequency_식품/생활_중가': 921.0093196176158}],[{'Frequency_식품/생활_저가': 538.7130253301899}]
16066,[{'Frequency_식품/생활_고가': 320.11212905182725}],[{'Frequency_식품/생활_중가': 221.9866046916124}]
16067,[{'Frequency_식품/생활_중가': 2108.789315195277}],[{'Frequency_식품/생활_저가': 1682.534974956567}]
16068,[{'Frequency_식품/생활_중가': 357.7850516860586}],[{'Frequency_의류/이미용_중가': 149.41697191083148}]
16069,[{'Frequency_식품/생활_저가': 1228.6272539434938}],[{'Frequency_식품/생활_중가': 852.0285688484317}]
16070,[{'Frequency_식품/생활_중가': 865.3752225354657}],[{'Frequency_식품/생활_저가': 790.9345773390393}]
16071,[{'Frequency_식품/생활_중가': 176.16054379652934}],[{'Frequency_의류/이미용_저가': 98.97386749486412}]
16072,[{'Frequency_식품/생활_저가': 2014.1767180725199}],[{'Frequency_식품/생활_중가': 1090.690826096605}]
16073,[{'Frequency_식품/생활_저가': 733.2772126112122}],[{'Frequency_식품/생활_중가': 683.2596572763048}]
16074,[{'Frequency_식품/생활_중가': 683.0941952208304}],[{'Frequency_식품/생활_저가': 212.87681092504573}]
16075,[{'Frequency_식품/생활_중가': 845.001234539278}],[{'Frequency_식품/생활_저가': 415.25681631867525}]
16076,[{'Frequency_식품/생활_중가': 483.087257713258}],[{'Frequency_의류/이미용_중가': 108.08994577701922}]
16077,[{'Frequency_식품/생활_저가': 1387.9589885763971}],[{'Frequency_식품/생활_중가': 935.7808861637625}]
16078,[{'Frequency_식품/생활_중가': 382.96695770215206}],[{'Frequency_식품/생활_고가': 106.27867687351839}]
16079,[{'Frequency_식품/생활_중가': 611.4143448920117}],[{'Frequency_식품/생활_저가': 275.1676105708881}]
16080,[{'Frequency_식품/생활_저가': 1155.8386459104704}],[{'Frequency_식품/생활_중가': 876.5294447573953}]
16081,[{'Frequency_식품/생활_중가': 237.5442305847319}],[{'Frequency_의류/이미용_중가': 83.89956193237813}]
16083,[{'Frequency_식품/생활_중가': 485.77056560082667}],[{'Frequency_식품/생활_저가': 152.62745300452096}]
16084,[{'Frequency_식품/생활_중가': 829.8602199361296}],[{'Frequency_식품/생활_저가': 290.13966692230457}]
16085,[{'Frequency_식품/생활_저가': 934.448608953885}],[{'Frequency_식품/생활_중가': 597.0270972162957}]
16086,[{'Frequency_식품/생활_중가': 661.8468056670829}],[{'Frequency_식품/생활_저가': 574.7144828222094}]
16087,[{'Frequency_식품/생활_중가': 848.6072234463888}],[{'Frequency_식품/생활_저가': 831.4712637958794}]
16088,[{'Frequency_식품/생활_중가': 637.0043055360761}],[{'Frequency_식품/생활_저가': 180.2431742773215}]
16089,[{'Frequency_식품/생활_저가': 1178.1387525413284}],[{'Frequency_식품/생활_중가': 1099.0262495649954}]
16090,[{'Frequency_의류/이미용_중가': 24.683707416097416}],[{'Frequency_식품/생활_중가': 10.792596633418599}]
16091,[{'Frequency_식품/생활_중가': 735.3759229023317}],[{'Frequency_식품/생활_저가': 294.77084713005166}]
16092,[{'Frequency_식품/생활_중가': 1723.8214741324914}],[{'Frequency_식품/생활_저가': 1079.543704572737}]
16093,[{'Frequency_식품/생활_저가': 812.0837441969779}],[{'Frequency_식품/생활_중가': 641.3553458694203}]
16094,[{'Frequency_식품/생활_중가': 927.8443727499503}],[{'Frequency_식품/생활_저가': 567.5633362061648}]
16095,[{'Frequency_식품/생활_중가': 700.2164239677138}],[{'Frequency_식품/생활_저가': 188.95078460211573}]
16096,[{'Frequency_식품/생활_중가': 224.9000641853975}],[{'Frequency_의류/이미용_중가': 77.34242501800986}]
16097,[{'Frequency_식품/생활_중가': 1031.0848673426115}],[{'Frequency_식품/생활_저가': 698.7610929188318}]
16098,[{'Frequency_식품/생활_중가': 326.13060322453754}],[{'Frequency_의류/이미용_중가': 84.18728079900995}]
16099,[{'Frequency_식품/생활_중가': 532.4984978360635}],[{'Frequency_식품/생활_저가': 244.35220458167183}]
16100,[{'Frequency_식품/생활_중가': 1082.930864946815}],[{'Frequency_식품/생활_저가': 268.49803245473964}]
16102,[{'Frequency_식품/생활_중가': 344.9032610108806}],[{'Frequency_식품/생활_고가': 128.98413683439628}]
16104,[{'Frequency_식품/생활_중가': 584.748135467639}],[{'Frequency_식품/생활_저가': 291.70774403450326}]
16105,[{'Frequency_식품/생활_중가': 526.0522763534559}],[{'Frequency_식품/생활_저가': 255.44997978904811}]
16106,[{'Frequency_식품/생활_중가': 953.8249057726998}],[{'Frequency_식품/생활_저가': 452.8528058039603}]
16107,[{'Frequency_식품/생활_저가': 1194.7760814327576}],[{'Frequency_식품/생활_중가': 836.9355047041091}]
16108,[{'Frequency_식품/생활_중가': 191.55050387728934}],[{'Frequency_의류/이미용_고가': 103.66817862310539}]
16109,[{'Frequency_식품/생활_중가': 550.4431953598961}],[{'Frequency_가구인테리어/잡화_저가': 151.53048601393823}]
16110,[{'Frequency_식품/생활_중가': 701.3924910695603}],[{'Frequency_식품/생활_저가': 472.52518110684184}]
16111,[{'Frequency_식품/생활_중가': 597.7749090265672}],[{'Frequency_식품/생활_저가': 321.505187289503}]
16112,[{'Frequency_식품/생활_중가': 520.545302872772}],[{'Frequency_식품/생활_저가': 77.25732872590396}]
16113,[{'Frequency_식품/생활_중가': 863.0562348005964}],[{'Frequency_식품/생활_저가': 726.9381434781415}]
16114,[{'Frequency_식품/생활_중가': 759.2925613068802}],[{'Frequency_식품/생활_저가': 273.3686830447042}]
16115,[{'Frequency_식품/생활_중가': 787.2880817194214}],[{'Frequency_식품/생활_저가': 233.7462458708959}]
16116,[{'Frequency_식품/생활_중가': 533.499176557336}],[{'Frequency_식품/생활_저가': 251.6508818292723}]
16117,[{'Frequency_식품/생활_저가': 1305.8741645099442}],[{'Frequency_식품/생활_중가': 402.7019621000882}]
16118,[{'Frequency_식품/생활_저가': 588.0459485104019}],[{'Frequency_식품/생활_중가': 517.848796873216}]
16119,[{'Frequency_식품/생활_중가': 847.5333613545719}],[{'Frequency_식품/생활_저가': 219.24394167505022}]
16120,[{'Frequency_식품/생활_중가': 846.4356739582487}],[{'Frequency_식품/생활_저가': 189.9036732028953}]
16121,[{'Frequency_식품/생활_중가': 451.08808409626846}],[{'Frequency_식품/생활_저가': 253.33229644388024}]
16122,[{'Frequency_식품/생활_중가': 990.0611068769899}],[{'Frequency_식품/생활_저가': 761.6182863064018}]
16123,[{'Frequency_식품/생활_저가': 1282.5736970750174}],[{'Frequency_식품/생활_중가': 1063.5556810245855}]
16124,[{'Frequency_식품/생활_저가': 1293.1453080384347}],[{'Frequency_식품/생활_중가': 1022.1991594299715}]
16125,[{'Frequency_식품/생활_중가': 628.0513150333588}],[{'Frequency_식품/생활_저가': 214.6777414951867}]
16126,[{'Frequency_식품/생활_중가': 1159.3655247812312}],[{'Frequency_식품/생활_저가': 406.9868638265418}]
16128,[{'Frequency_식품/생활_중가': 845.992836420415}],[{'Frequency_식품/생활_저가': 479.08006144321433}]
16129,[{'Frequency_식품/생활_저가': 437.29669717984996}],[{'Frequency_의류/이미용_저가': 244.2320599112123}]
16130,[{'Frequency_식품/생활_중가': 1045.4679669620339}],[{'Frequency_식품/생활_저가': 945.5889204667783}]
16131,[{'Frequency_식품/생활_중가': 224.40360386708363}],[{'Frequency_식품/생활_고가': 83.63274109706349}]
16132,[{'Frequency_식품/생활_저가': 1183.6305570240004}],[{'Frequency_식품/생활_중가': 748.0759982840167}]
16133,[{'Frequency_식품/생활_중가': 883.7072023634737}],[{'Frequency_식품/생활_저가': 218.99643954940757}]
16134,[{'Frequency_식품/생활_저가': 1175.1488516929983}],[{'Frequency_식품/생활_중가': 1034.1608489137395}]
16135,[{'Frequency_식품/생활_중가': 1222.066962025143}],[{'Frequency_식품/생활_저가': 708.8520177797868}]
16136,[{'Frequency_식품/생활_중가': 1029.401439796218}],[{'Frequency_식품/생활_저가': 623.0798385551062}]
