CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가구인테리어_잡화_고가_clust_id
15741,0,0,4,-3,3,-1,5
15742,3,-3,3,-3,-1,4,3
15743,4,-3,-1,0,4,-3,3
15744,0,0,0,0,0,0,1
15745,0,4,-3,-1,4,-3,0
15746,0,0,0,0,0,0,1
15747,0,0,0,0,0,0,1
15748,0,0,0,0,0,0,1
15749,0,0,0,0,0,0,1
15750,0,0,0,0,0,0,1
15751,3,-1,1,-3,2,-2,3
15752,0,4,-3,-1,0,0,4
15753,4,-3,-1,0,0,0,3
15754,3,-3,3,-3,-1,0,3
15755,0,-1,-1,1,-2,3,1
15756,0,0,0,0,0,0,1
15757,0,4,-3,-1,4,-3,0
15758,0,0,0,0,0,0,1
15759,-3,3,-3,3,-3,2,4
15760,0,0,0,0,0,4,1
15761,0,0,0,0,0,0,1
15762,0,-3,-1,4,-3,3,2
15763,0,0,0,0,0,0,1
15764,0,0,0,0,0,0,1
15765,3,-1,-2,-1,0,0,3
15766,0,0,0,0,0,0,1
15767,0,0,0,4,-3,0,2
15769,0,0,0,0,0,0,1
15770,0,0,0,4,-3,3,2
15771,0,0,0,0,0,0,1
15772,0,0,0,0,0,0,1
15773,0,0,0,0,0,0,1
15774,0,0,0,0,0,0,1
15775,-3,-1,0,0,4,-1,0
15776,3,-3,-1,0,0,4,3
15777,0,0,0,0,0,0,1
15778,0,0,0,0,0,0,1
15779,-1,3,-2,1,-2,3,4
15780,0,-2,2,0,0,-1,1
15781,0,0,0,0,0,0,1
15782,0,0,0,0,0,0,1
15783,0,0,0,0,0,0,1
15784,0,0,0,0,0,0,1
15785,0,0,0,0,0,0,1
15786,0,4,0,-3,0,3,4
15787,0,0,0,0,0,0,1
15788,0,0,0,0,0,0,1
15789,0,0,0,0,0,0,1
15790,0,0,0,0,0,0,1
15791,0,0,0,0,0,0,1
15792,0,0,0,0,0,0,1
15793,0,0,0,0,0,0,1
15794,0,0,0,0,0,0,1
15795,0,0,0,0,0,0,1
15796,0,0,0,0,0,4,1
15797,3,-3,-1,4,-3,3,2
15798,0,0,0,0,0,0,1
15799,0,0,0,0,0,0,1
15800,0,0,0,0,0,0,1
15801,0,0,0,0,0,0,1
15802,-1,-1,1,-2,0,-1,1
15803,0,0,4,-3,-1,0,5
15804,0,0,0,0,0,0,1
15805,-1,0,0,0,0,4,1
15806,0,0,0,0,0,0,1
15808,0,0,0,0,0,0,1
15809,0,-3,3,-3,0,-1,5
15810,0,0,0,0,0,0,1
15811,0,4,-3,0,-1,0,4
15812,0,0,0,0,0,0,1
15813,0,0,0,0,0,0,1
15814,0,0,0,0,0,0,1
15815,-1,-1,0,0,0,0,1
15816,0,0,0,0,0,0,1
15817,0,0,0,0,0,0,1
15818,0,0,0,0,0,0,1
15819,0,0,0,0,0,0,1
15820,0,0,0,0,0,0,1
15821,0,0,0,0,0,0,1
15822,0,0,0,0,0,0,1
15823,-1,0,0,0,0,0,1
15824,0,0,0,0,0,0,1
15825,0,0,0,0,0,4,1
15826,0,0,0,0,0,0,1
15827,0,0,0,0,0,0,1
15828,-2,3,-3,-1,4,-3,0
15829,-2,0,0,-1,-1,4,1
15830,0,4,-3,-1,0,0,4
15831,0,0,0,0,0,0,1
15832,0,0,0,0,0,0,1
15833,0,0,0,0,0,0,1
15834,0,0,0,0,0,0,1
15835,-2,-1,-1,4,-3,3,2
15836,0,-1,4,0,-3,-1,5
15837,0,0,0,0,0,0,1
15838,0,0,0,0,0,0,1
15839,-1,0,0,0,4,-3,0
15840,0,0,0,0,0,0,1
15841,0,0,0,0,0,0,1
15842,0,0,0,0,0,0,1
15843,0,0,0,0,0,0,1
15844,0,0,0,0,0,0,1
15845,0,0,0,0,0,0,1
15846,0,0,0,0,0,0,1
15847,0,0,0,0,0,0,1
15848,0,0,0,4,-3,-1,2
15849,4,-3,-1,4,0,-3,2
15850,0,0,0,0,0,0,1
15851,0,0,0,4,-3,-1,2
15852,0,0,0,0,0,0,1
15853,0,0,0,0,0,0,1
15854,-2,-1,4,-3,0,-1,5
15855,-1,-1,0,0,0,0,1
15856,0,0,0,0,0,0,1
15857,0,0,0,0,0,0,1
15858,0,0,0,0,0,0,1
15859,0,0,0,0,0,0,1
15860,0,0,0,0,0,4,1
15861,-2,0,-1,3,-3,-1,2
15862,0,0,0,0,0,0,1
15863,0,0,0,0,0,0,1
15864,0,0,0,0,0,0,1
15865,0,0,0,0,0,0,1
15867,0,0,0,0,0,0,1
15868,-3,-1,0,0,0,0,1
15869,0,0,0,0,0,0,1
15870,0,0,0,0,0,0,1
15871,0,0,0,0,0,0,1
15872,0,0,0,0,0,0,1
15873,0,0,0,0,0,0,1
15874,2,1,-2,-1,-1,0,1
15875,0,0,0,0,0,0,1
15876,0,0,0,0,0,0,1
15877,0,0,0,0,0,0,1
15878,0,4,-3,-1,0,0,4
15879,0,4,-1,-2,3,-3,0
15880,0,0,0,0,0,4,1
15881,0,0,0,0,0,0,1
15882,4,-2,0,-1,-1,0,3
15883,0,0,0,0,4,-3,0
15884,0,4,-3,3,-3,-1,4
15885,0,0,0,0,0,0,1
15886,0,0,0,0,0,0,1
15887,0,0,0,0,0,0,1
15888,0,4,-3,-1,0,0,4
15889,0,0,0,0,0,0,1
15890,0,0,0,0,0,0,1
15891,0,0,0,0,0,0,1
15892,4,-3,-1,0,0,0,3
15893,0,4,-3,-1,0,4,4
15894,0,0,0,0,0,0,1
15895,0,0,0,0,0,0,1
15896,0,0,0,0,0,0,1
15897,0,0,0,0,0,0,1
15898,4,-3,3,-3,-1,0,3
15899,0,0,4,-3,-1,0,5
15900,4,-3,-1,4,-1,-1,2
15901,-3,-1,0,0,0,0,1
15902,0,0,0,0,0,4,1
15903,0,0,0,0,0,0,1
15904,0,0,0,0,0,0,1
15905,4,-1,-2,-1,0,0,3
15906,0,0,0,0,0,0,1
15907,4,-3,0,-1,4,-3,3
15908,0,0,0,0,0,0,1
15909,0,0,0,0,0,0,1
15910,0,0,0,0,0,0,1
15911,-2,-1,-1,4,-3,3,2
15912,-3,3,-3,-1,0,0,4
15913,0,-3,3,-3,-1,0,5
15914,0,0,0,0,0,0,1
15915,0,0,0,0,0,0,1
15916,0,0,0,0,0,0,1
15917,0,0,0,0,0,0,1
15918,0,0,0,0,0,0,1
15919,4,-3,-1,4,-3,3,2
15920,0,0,0,0,0,0,1
15921,0,0,0,0,0,0,1
15922,0,0,0,0,0,0,1
15923,0,-1,0,2,-2,0,2
15924,1,-2,-1,0,0,0,1
15925,0,0,0,0,0,0,1
15926,0,0,0,0,0,0,1
15927,0,-3,-1,0,0,0,1
15928,-1,2,-3,3,-3,3,4
15929,0,0,0,0,0,0,1
15930,0,0,0,0,0,0,1
15931,0,0,0,0,4,-3,0
15932,0,0,0,0,0,0,1
15933,-3,-1,0,0,0,0,1
15934,0,0,0,0,0,0,1
15935,0,0,0,4,0,-3,2
15936,0,0,0,0,0,0,1
15937,0,0,0,0,0,0,1
15938,0,0,0,0,4,-2,0
15939,0,0,0,0,0,0,1
15940,0,0,0,0,0,0,1
15941,-3,3,-1,-1,1,-2,4
15942,0,0,0,0,0,0,1
15943,0,0,0,0,0,0,1
15944,0,0,0,0,0,0,1
15945,0,0,0,0,0,0,1
15946,0,0,0,0,0,0,1
15947,0,0,0,0,0,0,1
15948,0,0,0,0,0,0,1
15949,0,4,-2,-1,3,-3,0
15950,-1,0,4,-1,-2,-1,5
15951,0,0,0,0,0,0,1
15952,0,0,0,0,0,0,1
15953,0,0,0,0,0,0,1
15956,0,0,0,0,0,0,1
15957,-3,-1,4,-3,3,-3,5
15958,0,0,0,0,0,0,1
15959,0,0,0,0,0,0,1
15961,0,3,-3,-1,0,0,4
15962,0,0,4,-2,-1,-1,5
15963,-3,-1,0,0,0,0,1
15964,0,0,0,0,0,0,1
15966,0,0,0,0,0,0,1
15967,3,-3,-1,0,0,0,3
15968,0,0,0,0,0,0,1
15969,2,0,-1,-1,3,-2,0
15970,0,0,0,0,0,0,1
15971,0,0,0,0,0,0,1
15972,-1,-2,0,3,-1,-2,2
15973,0,0,0,0,0,0,1
15974,-3,3,-2,-1,3,0,0
15975,-3,-1,0,0,0,4,1
15976,0,0,0,0,0,0,1
15977,4,-3,0,3,-3,0,2
15978,0,-2,0,-1,3,-2,0
15979,0,0,0,0,0,0,1
15980,0,4,-2,0,-1,-1,4
15981,0,0,0,0,0,0,1
15982,0,-1,0,0,0,0,1
15983,0,0,0,0,0,0,1
15984,0,-2,1,-1,-1,3,1
15985,0,0,0,0,4,-3,0
15986,0,0,0,0,0,0,1
15987,0,0,0,0,0,0,1
15988,0,0,0,0,0,0,1
15989,0,0,4,-3,3,-2,5
15990,0,0,0,0,0,0,1
15991,0,0,0,0,0,0,1
15992,4,-3,3,-2,-1,-1,3
15993,0,0,0,0,0,0,1
15994,-3,-1,0,0,4,-3,0
15995,0,0,0,0,0,0,1
15996,-3,-1,0,0,0,0,1
15997,0,0,0,0,0,0,1
15998,0,-1,-2,3,-3,3,2
15999,0,0,4,-3,2,1,5
16000,0,4,-3,-1,0,0,4
16001,0,0,0,0,0,0,1
16002,0,0,0,0,0,0,1
16003,-3,-1,0,0,0,0,1
16004,0,0,0,0,0,0,1
16006,3,-1,0,0,-2,0,3
16007,0,0,0,0,0,0,1
16008,0,0,0,0,0,0,1
16009,0,0,0,0,0,0,1
16010,-3,-1,0,4,-2,0,2
16011,0,4,-3,-1,0,0,4
16012,0,0,0,0,0,0,1
16013,0,0,0,0,0,0,1
16014,0,4,-3,-1,4,0,0
16015,0,0,1,-2,2,1,1
16016,0,0,0,4,-3,-1,2
16017,0,0,0,0,0,0,1
16018,0,0,0,0,0,0,1
16019,0,0,0,0,0,0,1
16021,0,0,0,0,0,0,1
16022,0,0,0,0,0,0,1
16023,0,0,0,0,0,0,1
16024,0,4,-3,3,-3,-1,4
16026,-2,0,-1,-1,0,0,1
16027,0,0,0,0,0,0,1
16028,0,0,0,0,0,0,1
16029,0,4,-3,-1,0,0,4
16030,0,0,0,0,0,0,1
16031,0,0,0,0,0,0,1
16032,0,0,0,0,0,0,1
16033,0,0,0,0,0,0,1
16034,0,0,4,-3,-1,0,5
16035,-1,0,0,0,0,4,1
16036,0,0,0,0,0,0,1
16037,4,-3,-1,4,0,-2,2
16038,0,0,0,0,0,0,1
16039,0,0,4,-3,-1,0,5
16040,0,0,0,0,0,0,1
16041,-1,4,-2,-1,-1,0,4
16042,0,0,0,0,0,0,1
16043,0,4,0,-1,0,-1,4
16044,-3,-1,0,4,-3,-1,2
16045,0,0,0,0,4,-3,0
16046,0,0,0,0,4,-3,0
16047,0,0,0,0,0,0,1
16048,0,0,0,0,0,0,1
16049,0,0,0,0,0,0,1
16050,0,0,0,0,0,0,1
16052,-1,4,-3,-1,4,-3,0
16053,0,0,0,0,0,0,1
16054,0,0,0,0,0,0,1
16055,0,0,0,0,0,0,1
16056,0,0,0,0,0,0,1
16057,0,0,0,0,0,0,1
16058,0,0,0,4,-3,-1,2
16059,0,0,4,-3,-1,0,5
16060,0,0,0,0,0,0,1
16061,-1,3,-3,2,-2,-1,4
16062,0,0,0,4,-3,-1,2
16063,0,0,0,0,0,0,1
16064,4,-2,-1,-1,0,4,3
16065,0,0,0,0,0,0,1
16066,0,4,-3,-1,0,0,4
16067,-3,-1,0,0,0,4,1
16068,4,-2,1,-2,-1,4,3
16069,0,0,0,0,0,0,1
16070,0,0,0,0,0,0,1
16071,0,0,0,0,0,0,1
16072,0,0,0,0,0,0,1
16073,0,0,0,0,0,0,1
16074,0,0,0,0,0,0,1
16075,0,0,0,0,0,0,1
16076,-1,0,0,4,-3,0,2
16077,0,0,0,0,0,0,1
16078,0,0,0,0,0,0,1
16079,0,0,0,0,0,0,1
16080,0,0,0,0,0,4,1
16081,-3,3,-1,-1,-1,-1,4
16083,0,0,0,0,0,0,1
16084,0,0,0,0,0,0,1
16085,0,0,0,0,0,0,1
16086,0,0,0,0,0,0,1
16087,0,0,0,0,0,0,1
16088,0,0,0,4,-3,3,2
16089,0,4,-3,-1,0,0,4
16090,0,0,0,0,0,0,1
16091,0,0,0,0,0,4,1
16092,0,0,0,0,0,0,1
16093,0,0,0,0,0,0,1
16094,0,0,0,0,0,0,1
16095,0,0,0,0,0,0,1
16096,0,0,0,1,-2,0,1
16097,0,0,0,0,0,0,1
16098,-2,-1,3,-3,-1,0,5
16099,0,0,0,0,0,0,1
16100,0,0,0,0,0,0,1
16102,-1,0,0,0,0,0,1
16104,0,0,0,0,0,0,1
16105,0,0,0,0,0,0,1
16106,0,4,-3,-1,0,0,4
16107,0,0,0,0,0,0,1
16108,3,-2,-1,-1,4,-2,3
16109,0,4,-3,-1,0,0,4
16110,0,0,0,0,0,0,1
16111,0,0,0,0,0,0,1
16112,4,-3,-1,0,0,0,3
16113,0,0,0,0,0,0,1
16114,0,0,-2,-1,3,0,0
16115,4,0,-2,-1,-1,4,3
16116,-1,0,0,0,0,4,1
16117,0,0,0,4,-1,-2,2
16118,0,0,0,0,0,0,1
16119,0,0,0,0,0,0,1
16120,-3,-1,4,-1,-2,3,5
16121,0,4,-3,-1,0,4,4
16122,0,0,4,-3,-1,4,5
16123,0,0,0,0,0,0,1
16124,0,0,0,0,0,0,1
16125,0,0,0,0,0,0,1
16126,0,0,0,0,0,0,1
16128,0,0,0,0,0,0,1
16129,0,0,4,-3,-1,0,5
16130,0,0,0,0,0,0,1
16131,-1,4,-3,-1,4,-2,0
16132,0,0,0,0,0,0,1
16133,0,0,0,0,0,0,1
16134,0,0,0,0,0,0,1
16135,0,0,0,0,0,0,1
16136,0,0,0,0,0,0,1
16137,0,0,0,0,0,0,1
16139,-3,-1,0,0,0,0,1
16140,0,0,0,0,0,0,1
16141,0,0,0,0,0,0,1
16142,0,0,0,0,0,0,1
16143,0,0,0,0,0,0,1
16144,0,0,0,0,0,0,1
16145,0,0,0,0,0,0,1
16146,0,2,-3,3,-2,2,4
16147,0,4,-3,-1,0,0,4
16148,0,0,0,0,0,0,1
16149,4,-3,3,-1,-1,-1,3
16150,0,0,0,0,0,0,1
16151,-3,-1,4,-2,-1,-1,5
16152,0,0,0,0,0,0,1
16153,0,0,0,0,0,0,1
16154,0,0,0,0,0,4,1
16157,0,0,0,0,0,0,1
16158,0,0,0,0,0,0,1
16159,0,0,0,0,0,0,1
16160,0,0,0,0,0,0,1
16161,0,0,0,0,0,0,1
16162,0,0,0,0,0,0,1
16163,0,0,0,0,0,0,1
16165,0,0,0,0,0,0,1
16166,0,0,0,0,0,0,1
16167,-3,-1,0,0,0,0,1
16169,0,0,0,0,0,0,1
16170,0,0,0,0,0,0,1
16171,0,0,0,0,0,0,1
16172,0,0,0,0,0,0,1
16173,0,-1,3,-1,0,0,5
16175,0,0,0,0,0,0,1
16176,0,0,0,0,4,-3,0
16177,0,0,0,0,0,0,1
16178,0,0,0,0,0,0,1
16179,0,0,0,0,0,0,1
16180,0,0,0,0,0,0,1
16181,0,0,0,0,0,0,1
16182,0,0,0,0,0,0,1
16183,0,0,0,0,0,0,1
16184,-1,0,0,0,0,0,1
16185,0,0,0,0,0,0,1
16186,4,-3,3,-3,0,3,3
16187,0,0,0,0,0,0,1
16188,0,0,0,0,0,0,1
16189,-2,1,0,-1,-1,3,1
16190,4,-3,-1,4,-3,-1,2
16191,0,0,0,0,0,0,1
16193,0,0,0,0,0,0,1
16195,0,0,0,0,0,0,1
16196,-1,0,0,4,-3,-1,2
16197,4,-3,-1,0,0,0,3
16198,0,0,0,0,0,0,1
16199,4,-1,-2,-1,4,-3,3
16200,0,0,0,0,0,0,1
16201,0,0,0,0,0,0,1
16202,4,-3,3,-3,0,1,3
16203,0,0,0,0,0,0,1
16204,0,0,0,0,0,0,1
16205,4,-3,-1,0,0,0,3
16207,0,4,-3,3,-3,3,4
16208,0,0,0,0,0,0,1
16209,0,0,0,0,0,0,1
16210,0,0,0,0,0,0,1
16211,0,0,0,0,0,0,1
16212,0,0,0,0,0,0,1
16213,0,0,0,0,0,0,1
16214,0,0,0,0,0,0,1
16215,-3,-1,0,0,0,4,1
16216,0,0,0,0,0,0,1
16217,-3,-1,0,0,0,0,1
16218,0,0,0,0,0,0,1
16219,2,1,0,-2,0,1,1
16220,0,0,0,0,0,0,1
16221,0,0,4,-3,-1,0,5
16222,0,0,0,0,0,0,1
16223,0,0,0,4,-3,-1,2
16224,0,0,0,0,0,0,1
16225,0,0,0,0,0,0,1
16226,-3,-1,0,0,0,0,1
16227,0,0,0,0,0,0,1
16228,0,0,0,0,0,0,1
16229,0,0,0,0,0,0,1
16230,-3,-1,0,0,0,0,1
16231,0,-2,3,-1,-1,1,5
16232,0,4,-3,-1,0,0,4
16233,0,0,0,0,0,0,1
16234,0,0,0,0,0,0,1
16235,0,4,-1,-2,0,-1,4
16236,-1,3,0,-3,2,-1,0
16237,0,0,0,0,0,0,1
16238,-2,2,-1,1,0,-1,4
16239,0,0,0,0,0,0,1
16240,0,0,0,0,0,0,1
16241,0,4,-3,-1,4,-1,0
16242,0,0,0,0,0,0,1
16243,0,0,0,0,0,0,1
16244,0,0,0,0,0,0,1
16245,0,0,0,0,0,0,1
16246,0,0,0,0,0,0,1
16247,0,0,0,0,0,0,1
16248,0,0,0,0,0,0,1
16249,-2,-1,-1,0,0,0,1
16250,0,0,0,0,0,0,1
16251,0,0,0,0,0,0,1
16252,0,0,4,-3,-1,0,5
16253,0,0,0,0,0,4,1
16254,0,0,0,0,0,0,1
16255,0,4,-3,-1,0,0,4
16256,-1,0,0,0,4,-1,0
16257,-3,-1,0,0,4,-3,0
16258,0,0,0,0,0,0,1
16259,1,-1,0,1,-1,0,1
16260,0,0,0,0,0,0,1
16261,-3,-1,0,0,0,0,1
16262,0,0,0,0,0,0,1
16263,0,0,0,0,0,0,1
16264,-1,0,0,0,0,0,1
16265,0,4,-2,-1,-1,4,4
16266,0,0,0,0,0,0,1
16267,0,0,0,0,0,0,1
16268,0,0,0,0,0,0,1
16269,0,4,-1,0,-2,0,4
16270,0,0,0,0,0,0,1
16271,-1,-1,0,-1,0,0,1
16272,0,0,0,0,0,0,1
16273,0,0,0,0,0,0,1
16274,0,0,0,0,0,0,1
16275,4,-1,0,-2,0,-1,3
16276,0,0,0,0,0,0,1
16277,0,4,-2,-1,3,-3,0
16278,0,0,0,0,0,0,1
16279,0,0,0,0,0,0,1
16280,0,0,0,0,0,0,1
16281,-1,4,-2,0,-1,0,4
16282,0,0,0,0,0,0,1
16283,0,0,0,0,0,0,1
16284,0,0,0,0,0,0,1
16285,0,0,0,0,0,0,1
16286,0,0,0,0,0,0,1
16287,4,-3,-1,0,4,-3,3
16288,4,-3,-1,4,-3,-1,2
16289,-2,3,-1,-2,-1,0,4
16290,0,0,0,0,0,0,1
16291,0,0,0,0,0,0,1
16292,0,-1,0,4,-1,-2,2
16293,0,0,0,0,0,0,1
16294,0,0,0,0,0,0,1
16295,0,0,0,0,0,0,1
16296,4,-3,3,-1,-2,3,3
16297,3,-3,3,0,-3,3,3
16298,0,0,0,0,0,0,1
16299,0,0,0,0,0,0,1
16300,0,4,-3,3,-2,-1,4
16301,0,0,0,0,0,0,1
16302,0,0,0,0,4,-3,0
16303,0,0,0,0,0,0,1
16304,-3,0,-1,0,4,-3,0
16305,0,0,0,0,0,0,1
16306,-3,3,-1,0,0,-1,4
16307,0,0,0,0,0,0,1
16308,0,0,0,0,4,-2,0
16310,0,0,0,0,0,0,1
16311,0,0,0,0,0,0,1
16312,0,0,0,0,0,0,1
16313,0,0,0,0,0,0,1
16314,0,4,-3,-1,0,0,4
16315,0,0,0,0,0,0,1
16316,0,0,0,0,0,0,1
16317,0,0,0,0,0,0,1
16318,-1,-1,-1,-1,4,-3,0
16319,0,0,0,0,0,0,1
16320,0,0,0,0,0,0,1
16321,0,0,0,0,0,0,1
16322,0,0,0,0,0,0,1
16323,0,0,0,0,0,0,1
16324,-2,2,-3,-1,4,-1,0
16325,-3,-1,4,-3,3,-3,5
16326,4,-3,-1,0,0,0,3
16327,0,0,0,0,4,-3,0
16328,0,4,-3,-1,0,0,4
16329,0,0,0,0,0,0,1
16330,-3,-1,0,4,-2,-1,2
16331,0,0,0,0,0,0,1
16332,0,0,0,0,0,0,1
16333,0,0,0,0,0,0,1
16334,0,0,0,0,0,0,1
16336,0,0,0,0,0,0,1
16337,0,0,0,0,0,0,1
16338,0,0,0,0,0,0,1
16339,-1,-2,-1,0,0,0,1
16340,0,0,0,0,0,0,1
16341,4,-2,-1,2,1,-2,3
16342,0,0,0,0,0,0,1
16343,0,0,0,0,0,0,1
16344,0,0,0,0,0,0,1
16345,0,0,0,0,0,0,1
16346,0,0,0,0,0,0,1
16347,-3,3,-3,3,-1,-2,4
16348,0,0,0,0,0,0,1
16349,0,0,0,0,0,0,1
16350,0,0,0,0,0,0,1
16352,0,0,0,0,0,0,1
16353,0,0,0,0,0,0,1
16354,0,0,0,4,-2,1,2
16355,0,0,0,0,0,0,1
16356,0,0,0,0,0,0,1
16357,0,0,0,0,0,0,1
16358,0,0,0,0,0,0,1
16359,0,0,0,0,0,0,1
16360,0,0,0,0,0,0,1
16361,0,4,-3,-1,0,0,4
16362,0,0,0,0,0,0,1
16363,0,0,0,0,0,0,1
16364,0,0,0,0,0,0,1
16365,0,0,0,0,0,0,1
16367,0,4,-3,-1,0,0,4
16368,0,0,0,0,0,0,1
16369,0,0,0,0,0,0,1
16370,0,-1,-2,0,3,-2,0
16371,0,0,0,0,0,0,1
16372,0,0,0,0,0,0,1
16373,0,0,0,0,0,0,1
16375,4,-2,0,-1,3,0,3
16376,0,0,0,0,0,0,1
16377,0,0,0,0,0,0,1
16378,-1,0,0,0,0,0,1
16379,0,-1,0,0,0,0,1
16380,1,-1,-1,3,0,-2,2
16381,0,0,0,0,0,0,1
16382,-1,-1,0,0,4,-1,0
16383,3,-3,-1,4,-3,2,2
16384,0,0,4,-3,-1,4,5
16385,3,-2,-1,3,0,-3,2
16386,0,0,0,0,0,0,1
16388,0,0,0,0,4,-3,0
16389,0,0,0,0,0,0,1
16390,0,0,0,0,0,0,1
16391,0,0,0,0,0,0,1
16392,0,0,0,0,0,0,1
16393,0,0,0,0,0,0,1
16394,0,0,0,0,0,0,1
16395,0,0,0,0,0,0,1
16396,0,0,0,0,0,0,1
16397,0,0,0,0,0,0,1
16398,0,0,0,0,0,0,1
16399,0,0,0,0,0,0,1
16400,0,0,0,0,0,0,1
16401,-1,-2,0,3,0,-3,2
16402,0,0,0,0,0,0,1
16403,0,0,0,0,0,0,1
16404,0,0,0,0,0,0,1
16405,-3,3,-3,3,-1,1,4
16406,0,0,4,-2,2,-3,5
16407,0,0,0,0,0,0,1
16408,0,4,-3,-1,0,0,4
16409,0,0,0,0,0,0,1
16410,0,0,0,0,0,0,1
16411,0,0,0,0,0,0,1
16412,0,0,0,0,0,0,1
16413,0,0,0,0,0,4,1
16414,0,0,0,0,0,0,1
16415,0,0,0,0,0,0,1
16416,0,0,0,0,0,0,1
16417,0,0,0,0,0,0,1
16418,0,0,0,0,0,0,1
16419,0,0,0,0,0,0,1
16420,0,0,0,0,0,0,1
16421,0,0,0,0,0,0,1
16422,4,-3,-1,0,0,4,3
16423,-1,3,-1,-2,3,-3,0
16424,0,4,-3,-1,0,0,4
16425,0,0,0,0,0,0,1
16426,0,0,0,0,0,0,1
16427,0,0,0,0,0,0,1
16428,0,0,4,-1,-2,3,5
16429,0,0,0,0,0,0,1
16430,0,0,0,0,0,0,1
16431,0,0,0,0,0,0,1
16432,0,0,0,0,0,0,1
16433,0,0,0,0,0,0,1
16434,0,0,0,0,0,0,1
16435,0,0,0,0,0,0,1
16436,0,0,0,0,0,0,1
16437,0,0,0,0,0,0,1
16438,0,0,0,0,0,0,1
16439,0,3,-3,3,-3,3,4
16440,0,4,-3,-1,4,-2,0
16441,-2,1,-2,3,-3,3,2
16442,0,0,0,0,0,0,1
16443,0,0,0,0,0,0,1
16444,0,0,0,0,0,0,1
16445,0,0,0,0,0,0,1
16446,0,0,0,0,0,0,1
16447,0,0,0,0,0,0,1
16448,0,0,4,-3,-1,0,5
16449,-2,3,-3,3,-2,2,4
16450,0,0,0,0,4,-3,0
16451,-1,-1,4,-3,0,0,5
16452,-3,-1,0,0,0,0,1
16453,0,0,0,4,-1,-1,2
16454,0,0,0,0,0,0,1
16455,0,0,0,0,0,0,1
16456,0,0,4,-3,3,-1,5
16457,4,-3,-1,0,4,-3,3
16458,-1,0,0,4,-3,3,2
16459,0,0,0,0,0,0,1
16460,0,0,0,0,0,0,1
16461,-2,1,-1,3,-1,-2,2
16463,0,0,0,0,0,0,1
16464,0,0,0,0,0,0,1
16465,0,0,4,-3,-1,0,5
16466,0,0,0,0,0,0,1
16467,0,4,-3,-1,0,0,4
16468,0,0,0,0,0,0,1
16469,0,0,0,0,0,0,1
16471,0,0,0,0,0,0,1
16472,0,0,0,0,0,0,1
16473,0,0,0,0,0,0,1
16474,0,0,0,0,0,0,1
16475,0,0,0,0,0,0,1
16476,4,-3,-1,0,4,-3,3
16477,0,0,0,0,0,0,1
16478,0,0,0,0,0,0,1
16479,0,0,0,0,0,0,1
16480,0,0,0,0,0,0,1
16481,0,-2,1,0,-1,0,1
16482,0,0,0,0,0,0,1
16483,0,0,0,0,0,0,1
16484,0,0,0,4,0,-3,2
16485,0,0,0,0,0,0,1
16486,0,0,0,4,-3,-1,2
16487,0,0,0,0,0,0,1
16488,0,0,0,0,0,0,1
16489,2,-1,2,-3,-1,0,5
16490,4,-3,-1,0,0,0,3
16491,0,0,0,0,0,0,1
16492,0,0,0,0,0,0,1
16493,-2,-1,-1,4,-3,-1,2
16494,0,0,0,0,4,-3,0
16495,0,0,0,0,0,0,1
16497,0,0,0,0,0,0,1
16498,0,0,0,0,0,0,1
16499,1,1,-3,-1,0,0,1
16500,-1,0,0,0,0,0,1
16501,0,0,0,0,0,0,1
16502,0,0,0,0,0,0,1
16503,-1,0,0,0,0,0,1
16504,0,0,0,0,0,0,1
16505,-1,-2,1,-1,-1,4,1
16506,3,-3,1,-1,3,-3,3
16507,0,0,0,0,0,0,1
16508,0,0,0,4,-3,-1,2
16509,0,0,0,0,0,0,1
16510,0,0,0,0,0,0,1
16511,0,0,0,0,0,0,1
16512,0,0,0,0,0,0,1
16513,0,0,0,0,0,0,1
16514,0,0,0,0,0,4,1
16515,0,0,0,0,0,0,1
16516,0,0,0,0,0,0,1
16517,0,0,0,0,0,0,1
16518,2,-3,3,-2,1,-1,3
16519,0,0,0,0,0,0,1
16520,0,0,0,0,0,0,1
16521,0,0,0,0,0,0,1
16522,0,0,0,0,0,0,1
16523,0,0,0,0,0,0,1
16524,0,0,0,0,0,0,1
16525,0,0,0,0,0,0,1
16526,3,-3,3,0,-2,1,3
16527,0,0,0,0,0,0,1
16528,-3,-1,0,0,0,0,1
16530,0,0,0,0,0,0,1
16531,0,0,0,0,0,0,1
16532,-2,-1,2,-2,-1,4,5
16533,-3,-1,0,0,0,0,1
16534,0,0,0,0,0,0,1
16535,0,4,-3,-1,0,4,4
16536,0,0,0,4,-3,-1,2
16537,0,0,0,4,-3,3,2
16538,-3,3,-1,0,-2,3,4
16539,0,0,4,-3,-1,0,5
16541,0,0,0,0,0,0,1
16542,4,0,-2,0,1,-1,3
16543,0,0,0,0,0,0,1
16544,0,0,0,0,0,0,1
16545,0,0,0,0,0,0,1
16546,0,0,0,0,0,0,1
16547,-2,-1,4,-2,0,1,5
16548,0,0,0,4,-3,3,2
16549,2,-1,-1,-1,0,4,3
16550,0,0,0,0,0,0,1
16551,0,0,0,0,0,0,1
