CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가전_레저취미_멀티샵_중가_clust_id
17736,-3,-1,0,0,4,-2,5
17737,0,0,4,-3,0,-1,0
17738,-2,3,-1,-1,-1,-1,2
17739,3,-3,0,3,-3,-1,3
17740,0,0,0,0,0,0,4
17741,-3,3,-3,-1,4,-3,5
17742,0,4,-3,-1,0,0,2
17743,0,0,0,0,0,0,4
17744,4,-3,-1,4,-3,-1,3
17745,-1,0,0,0,0,4,4
17746,0,0,0,0,0,4,4
17747,0,0,4,-3,-1,0,0
17748,4,-2,-1,-1,0,4,1
17749,-3,3,-3,-1,0,0,2
17750,0,0,4,-3,-1,0,0
17751,0,0,4,-3,-1,0,0
17752,4,-3,-1,0,0,0,1
17753,-3,3,-3,-1,0,0,2
17754,4,-3,3,-3,-1,0,1
17755,0,0,0,0,0,0,4
17756,4,-3,-1,0,0,0,1
17757,0,0,0,4,-3,-1,3
17758,-1,0,0,0,4,-3,5
17759,-1,-1,1,-1,-1,-1,4
17760,0,-3,-1,4,-3,3,3
17761,-2,-1,0,0,0,4,4
17762,-3,-1,0,0,4,-3,5
17763,-3,-1,0,4,-2,-1,3
17764,0,0,0,0,0,0,4
17765,0,0,0,4,-3,3,3
17766,1,-1,-1,3,-3,-1,3
17767,0,3,0,-3,-1,0,4
17768,-3,-1,0,4,-1,-2,3
17769,0,0,0,0,0,0,4
17770,3,-2,-1,3,-1,-1,3
17771,0,0,0,0,0,0,4
17772,-3,-1,4,-3,3,-3,0
17773,4,-3,3,-1,0,-2,1
17774,0,-1,0,0,0,0,4
17775,-1,4,-3,-1,0,0,2
17776,0,0,0,0,0,4,4
17777,1,1,-2,3,-3,1,3
17778,-1,2,0,-1,2,-3,5
17779,-1,-1,4,-1,-1,1,0
17780,4,-3,-1,0,0,0,1
17781,-3,-1,4,-3,-1,4,0
17782,0,4,-3,0,-1,0,2
17783,0,0,0,4,-3,-1,3
17784,0,0,0,0,0,0,4
17785,-3,3,-3,-1,0,0,2
17786,-1,-1,-1,3,-3,-1,3
17787,0,4,-3,3,-3,-1,2
17788,0,0,0,0,4,-3,5
17789,3,-1,-2,-1,0,4,1
17790,0,0,0,0,0,0,4
17791,-1,3,-1,-2,-1,4,2
17792,0,0,0,0,0,0,4
17793,-1,4,-3,-1,0,0,2
17794,-3,-1,4,-1,-1,-1,0
17795,0,0,0,0,0,0,4
17796,0,0,0,0,0,0,4
17797,-3,-1,0,0,4,-3,5
17798,0,0,0,0,0,0,4
17799,0,0,4,-3,3,-2,0
17800,0,0,0,4,-3,-1,3
17801,0,0,0,4,-3,1,3
17802,0,4,-3,0,-1,0,2
17803,-3,-1,0,0,0,4,4
17804,0,0,0,0,0,0,4
17805,2,-1,1,0,-2,-1,1
17806,0,0,0,0,0,0,4
17807,0,0,0,0,0,0,4
17808,-3,3,-3,-1,0,0,2
17809,0,0,0,0,4,-3,5
17810,-2,3,-2,-1,-1,4,2
17811,0,0,4,-3,-1,0,0
17812,0,0,0,0,4,-3,5
17813,-3,3,-3,-1,0,0,2
17814,0,0,0,0,4,-3,5
17815,-1,3,-2,-1,-1,0,2
17816,0,0,0,0,0,0,4
17817,-2,-1,0,3,-1,0,3
17818,-1,3,-3,-1,0,4,2
17819,-3,-1,4,-3,3,-3,0
17820,4,-1,-2,-1,0,0,1
17821,-3,-1,0,4,-3,-1,3
17822,0,4,-3,3,-3,3,2
17823,0,0,0,0,0,0,4
17824,-3,-1,0,0,0,0,4
17825,0,0,0,0,0,0,4
17826,0,0,4,-3,-1,0,0
17827,0,0,0,0,0,0,4
17828,0,0,4,-2,1,-2,0
17829,4,-3,3,-3,0,-1,1
17830,-3,-1,4,-2,-1,-1,0
17831,0,0,0,0,0,4,4
17832,-2,1,2,-1,-1,-1,0
17833,0,0,0,4,-3,-1,3
17834,2,0,-2,-1,4,-3,5
17835,-2,-1,-1,4,-2,-1,3
17836,-1,0,4,-3,-1,0,0
17837,0,3,-3,3,-1,-2,2
17838,0,0,4,-3,-1,0,0
17839,-3,3,-3,-1,4,-3,5
17840,0,0,0,0,4,-3,5
17842,-1,0,4,-2,-1,3,0
17843,-3,3,-1,-2,3,-3,5
17844,4,-3,-1,4,-3,-1,3
17845,0,0,0,0,0,0,4
17846,0,0,4,-3,-1,0,0
17847,-1,0,0,0,0,0,4
17848,0,-1,0,4,-3,-1,3
17849,0,0,0,0,0,0,4
17850,0,0,0,0,0,4,4
17851,-3,-1,0,0,0,0,4
17852,0,4,-3,-1,4,0,5
17853,-1,4,0,0,-2,-1,2
17854,0,4,-3,-1,0,0,2
17855,0,0,4,-2,2,-3,0
17856,3,-3,-1,0,0,0,1
17857,0,0,0,4,-3,-1,3
17858,-3,2,1,-3,0,3,0
17859,0,0,0,0,0,0,4
17860,0,0,4,-3,-1,0,0
17861,0,0,0,0,0,0,4
17862,-3,3,-1,-1,-1,-1,2
17863,0,-1,-1,3,-1,0,3
17864,0,-1,0,4,-3,-1,3
17865,3,-3,-1,0,4,0,1
17866,0,4,-3,3,-3,3,2
17867,0,4,-3,-1,0,0,2
17868,3,-3,3,-3,-1,4,1
17869,4,-3,-1,4,-3,-1,3
17870,-1,-2,3,-2,1,0,0
17871,-1,0,0,0,0,4,4
17872,0,4,-3,-1,0,0,2
17873,4,-3,-1,0,0,0,1
17874,4,-2,-1,3,-3,-1,3
17875,0,4,-3,-1,0,0,2
17876,4,0,-3,-1,4,-3,5
17877,-2,3,0,-1,-2,0,2
17878,-1,-2,-1,0,0,4,4
17879,-3,-1,0,0,0,0,4
17880,-1,0,0,0,0,4,4
17881,0,0,0,0,0,0,4
17882,4,-3,-1,0,4,-3,1
17883,-1,4,-3,-1,0,4,2
17884,-3,-1,0,0,0,0,4
17885,-1,-1,-1,-1,4,-3,5
17886,4,-1,-1,2,-2,2,3
17887,0,0,0,0,0,0,4
17888,-1,0,0,0,0,0,4
17889,-3,-1,0,0,0,0,4
17890,0,0,0,0,4,-3,5
17891,0,0,0,0,4,-2,5
17893,0,0,0,0,0,0,4
17894,0,0,0,4,-3,-1,3
17895,0,0,0,0,0,0,4
17896,0,3,-1,1,-3,3,2
17897,-1,0,0,0,4,-3,5
17898,-3,-1,0,0,0,0,4
17899,0,4,-3,3,-3,3,2
17900,-3,-1,0,4,0,-2,3
17901,4,-3,-1,0,0,4,1
17902,3,0,-3,-1,4,-1,5
17903,0,0,0,4,-3,-1,3
17904,-2,-1,-1,0,4,-1,5
17905,0,0,4,-3,-1,4,0
17906,0,0,0,0,0,0,4
17907,0,0,0,0,0,0,4
17908,0,0,0,0,0,0,4
17909,0,0,0,0,0,4,4
17910,2,-1,2,-3,3,-3,1
17911,0,0,0,0,0,0,4
17912,-1,3,-3,-1,0,4,2
17913,3,-3,-1,0,4,-3,1
17914,-3,-1,0,0,0,0,4
17915,0,-1,0,1,0,-2,4
17916,-1,4,-1,1,-3,-1,2
17917,0,0,0,0,4,-3,5
17918,-3,3,-3,-1,4,-1,5
17919,0,4,-3,-1,0,0,2
17920,0,0,0,0,0,0,4
17921,4,-3,3,-1,-1,0,1
17922,0,0,0,0,0,4,4
17923,3,-3,-1,0,0,0,1
17924,-1,0,4,-3,2,-2,0
17925,4,-2,-1,3,-2,0,3
17926,0,0,0,0,0,0,4
17927,0,4,-1,0,0,-1,2
17928,4,-3,-1,0,4,-3,1
17929,-1,0,0,0,0,0,4
17930,0,-1,-1,2,-1,-1,3
17931,0,4,-1,-2,3,-3,5
17932,2,-3,3,-2,1,0,1
17933,0,4,-3,-1,0,0,2
17934,0,4,-3,3,-2,-1,2
17935,-3,3,0,-3,-1,4,2
17936,0,0,0,0,4,-3,5
17937,0,0,0,0,0,0,4
17938,4,-1,0,1,-3,3,3
17939,0,0,0,0,0,4,4
17940,-1,-2,3,-2,-1,-1,0
17941,0,0,0,0,0,0,4
17942,-1,0,0,0,0,4,4
17943,0,0,0,0,0,0,4
17944,-1,0,0,0,0,0,4
17945,-1,0,0,0,0,0,4
17946,2,0,-2,2,1,-2,4
17948,0,0,0,0,0,4,4
17949,2,0,-2,3,-3,3,3
17950,-1,-2,-1,4,-3,-1,3
17952,0,0,0,0,0,0,4
17953,-1,0,0,0,0,0,4
17954,-3,-1,0,4,-3,3,3
17955,-2,-1,4,-3,-1,0,0
17956,1,1,0,-1,2,-3,5
17957,0,0,0,0,0,0,4
17958,-3,-1,0,0,0,0,4
17959,0,0,0,0,0,0,4
17960,0,0,0,0,0,0,4
17961,-1,0,4,-3,-1,4,0
17962,-1,-1,4,-3,0,3,0
17963,-1,0,2,-3,3,-3,0
17964,-3,0,-1,4,0,-3,3
17966,0,0,0,0,0,0,4
17967,0,0,0,0,0,0,4
17968,0,0,0,0,0,0,4
17969,-3,3,-3,3,-2,2,2
17970,-1,4,-2,0,2,-1,2
17971,-3,3,-2,0,-1,-1,2
17972,-2,2,-2,0,0,-1,2
17973,0,0,0,0,0,0,4
17974,0,0,4,-3,-1,0,0
17975,0,0,-2,2,-2,3,3
17976,3,0,-1,-2,0,3,1
17977,0,0,0,0,0,0,4
17978,-1,1,-1,0,1,-1,4
17979,4,-3,2,-2,-1,4,1
17980,4,-3,-1,0,0,4,1
17981,0,0,0,0,0,0,4
17982,0,4,0,-3,-1,0,2
17983,0,0,0,0,0,0,4
17984,0,0,0,0,0,0,4
17985,-1,1,0,-1,1,-2,4
17986,0,-1,0,0,1,0,4
17987,-3,-1,0,0,4,-3,5
17988,-1,-2,3,-2,-1,2,0
17989,0,4,-3,-1,0,0,2
17990,-3,-1,0,0,0,4,4
17991,0,4,-3,-1,4,-3,5
17993,0,1,-2,3,-3,-1,3
17996,-2,-1,-1,4,-1,-2,3
17997,0,0,0,0,4,-3,5
17998,0,0,0,0,0,0,4
17999,4,-3,-1,0,0,0,1
18000,0,0,0,0,0,0,4
18002,-1,0,0,0,0,0,4
18003,4,-3,-1,0,4,-2,1
18004,0,0,4,-1,-2,3,0
18005,0,4,-3,3,-1,-2,2
18006,0,0,0,0,0,0,4
18007,4,-3,3,-3,3,-2,1
18008,-1,0,0,0,0,0,4
18009,-1,0,0,0,0,0,4
18010,0,0,4,-3,-1,0,0
18011,0,4,-3,-1,0,0,2
18012,-3,-1,4,-2,0,2,0
18013,3,-2,-1,-1,0,0,1
18014,-3,-1,0,0,0,4,4
18015,0,0,0,0,0,0,4
18016,-1,1,-1,0,-1,3,4
18017,0,3,-2,1,-1,0,2
18018,0,0,0,0,0,0,4
18019,0,0,0,4,-3,3,3
18020,0,0,4,-3,-1,4,0
18021,0,0,0,0,0,0,4
18022,1,-2,0,3,0,-3,3
18023,0,0,0,0,0,4,4
18024,-1,-2,3,-3,3,-3,0
18025,0,0,0,0,0,0,4
18026,-3,-1,0,0,0,0,4
18027,0,4,-3,-1,0,0,2
18028,0,0,0,4,-3,-1,3
18029,3,-3,3,-3,3,-3,1
18030,0,0,4,-3,-1,0,0
18031,0,0,0,0,4,-3,5
18032,0,0,0,0,0,4,4
18033,0,0,0,0,0,0,4
18034,-3,3,-3,-1,0,0,2
18035,4,-3,-1,4,-2,2,3
18036,0,0,0,0,0,0,4
18037,-3,-1,0,0,0,0,4
18039,-2,3,-1,0,-1,0,2
18040,-1,4,-3,-1,0,0,2
18041,-1,-1,2,-1,2,-3,0
18042,0,0,4,-3,3,-3,0
18043,-3,-1,0,0,0,0,4
18044,-3,-1,0,0,0,0,4
18045,-1,3,-1,0,0,0,2
18046,-1,3,-2,2,-2,-1,2
18047,-3,0,3,-3,-1,0,0
18048,0,0,0,0,0,0,4
18049,-1,0,0,0,4,-2,5
18050,-1,-1,4,-1,-2,3,0
18051,-1,0,0,0,0,4,4
18052,3,-1,-2,3,-3,3,3
18053,-2,-1,3,-3,3,-1,0
18054,-3,1,2,-3,3,-3,5
18055,0,0,0,0,0,4,4
18056,-1,4,-2,-1,-1,4,2
18057,0,0,0,0,4,-1,5
18058,-3,3,-3,3,-1,0,2
18059,4,-2,2,-3,3,-3,1
18060,0,1,1,-1,-2,-1,4
18061,0,0,0,0,0,0,4
18062,0,0,0,0,0,0,4
18063,0,0,0,0,0,0,4
18064,0,-1,4,-3,-1,0,0
18065,0,0,0,0,0,0,4
18066,0,0,0,0,0,0,4
18067,0,0,0,0,0,0,4
18069,0,0,0,0,0,0,4
18070,0,0,0,0,0,0,4
18071,-1,0,0,0,4,-3,5
18072,0,0,0,0,0,0,4
18073,4,-2,-1,-1,0,0,1
18074,-3,3,-3,3,-2,1,2
18075,3,-3,-1,0,0,0,1
18076,0,0,0,0,4,-3,5
18077,-3,2,1,-3,3,-3,5
18078,0,0,0,0,4,-3,5
18079,-2,3,0,-1,-1,2,2
18080,2,-2,3,-2,1,-2,1
18081,-1,0,0,0,0,4,4
18082,0,0,1,-3,2,-1,0
18083,0,4,-3,-1,0,0,2
18084,0,0,0,0,0,0,4
18085,0,0,4,-3,-1,0,0
18086,0,0,0,0,0,0,4
18087,0,0,0,0,0,0,4
18088,0,0,0,0,0,0,4
18090,0,0,0,0,0,0,4
18091,-3,0,3,-1,-2,-1,0
18092,0,0,0,0,0,0,4
18093,-1,1,-2,0,-1,3,2
18095,0,0,0,0,0,0,4
18096,-1,0,0,0,0,0,4
18097,4,-3,-1,4,0,-1,3
18098,-3,1,-1,3,-3,-1,3
18099,-3,-1,0,0,0,4,4
18100,-3,-1,0,0,0,4,4
18101,0,0,0,0,0,0,4
18102,3,-2,1,-2,3,-2,1
18103,0,0,4,-3,-1,0,0
18104,4,-3,-1,0,4,-2,1
18105,0,0,0,0,0,0,4
18106,-3,3,-3,-1,0,4,2
18107,0,0,0,0,0,0,4
18108,3,-2,0,1,0,-2,1
18109,-3,-1,4,-3,3,-1,0
18110,0,4,-1,-2,-1,0,2
18111,-3,3,-3,-1,0,0,2
18112,0,0,0,0,0,0,4
18113,0,0,0,0,0,4,4
18114,0,0,0,0,0,0,4
18115,4,-2,-1,3,0,-1,3
18116,0,0,4,-2,1,-1,0
18117,-1,-1,0,4,-3,-1,3
18118,0,0,0,0,0,4,4
18119,4,0,-2,-1,3,-3,1
18120,-3,-1,0,0,4,-3,5
18121,4,-1,-2,-1,4,-3,1
18122,0,0,0,0,0,0,4
18123,0,0,4,-3,-1,0,0
18124,0,0,4,-3,3,-3,0
18125,3,-3,3,-3,3,-1,1
18126,0,0,0,0,0,0,4
18127,0,0,0,0,0,0,4
18128,0,0,2,-2,-1,3,0
18129,-3,3,-3,3,-1,0,2
18130,0,0,0,4,-3,-1,3
18131,0,2,-2,2,-2,-1,2
18132,0,0,0,0,0,0,4
18133,-3,-1,0,4,-3,-1,3
18134,0,-1,-1,3,-2,1,3
18135,0,0,0,0,0,0,4
18136,0,0,0,4,-3,-1,3
18137,0,-3,2,0,-2,3,4
18138,-3,-1,0,0,0,0,4
18139,-3,-1,0,0,0,0,4
18140,-2,-1,0,0,4,-3,5
18141,-1,3,-3,1,0,0,2
18142,-1,0,4,-3,3,-2,0
18143,0,0,0,0,0,0,4
18144,0,4,-3,-1,0,4,2
18146,-1,0,0,0,0,0,4
18147,3,-1,-2,3,-3,-1,3
18148,0,0,0,0,0,0,4
18149,0,0,0,0,0,0,4
18150,0,0,0,0,0,0,4
18151,0,0,0,0,0,0,4
18152,0,0,0,0,0,0,4
18153,-2,0,1,-1,2,-3,5
18154,-1,0,0,0,0,0,4
18155,0,2,-2,0,-1,2,2
18156,4,-3,-1,0,0,0,1
18157,-3,-1,4,-3,-1,0,0
18158,-3,3,-3,3,-2,1,2
18159,0,0,0,0,0,0,4
18160,0,0,0,0,0,4,4
18161,-3,3,-1,0,-2,3,2
18162,0,-3,1,2,-3,2,3
18163,0,-1,-1,0,1,0,4
18164,0,0,0,4,-3,-1,3
18165,0,0,0,0,0,0,4
18166,4,-3,-1,0,0,0,1
18167,0,0,4,-3,-1,4,0
18168,0,0,0,0,0,0,4
18169,0,0,0,4,0,-1,3
18170,4,-2,0,2,-2,-1,3
18171,0,4,-3,-1,0,0,2
18172,-3,0,-1,0,0,4,4
18173,0,0,4,-3,-1,0,0
18174,0,0,4,-3,-1,0,0
18175,0,0,0,0,4,-3,5
18176,-1,0,0,0,0,0,4
18177,0,0,0,0,0,0,4
18178,-2,-1,-1,4,-3,-1,3
18179,0,0,4,-3,-1,0,0
18180,-1,0,4,-3,3,-3,0
18181,4,-1,0,0,-1,-1,1
18182,3,-1,-2,-1,0,0,1
18183,0,0,0,0,0,0,4
18184,0,0,0,0,0,0,4
18185,-2,3,-3,3,-3,3,2
18186,-1,4,-3,3,-1,-2,2
18187,0,3,-3,-1,4,-1,5
18188,0,0,0,0,0,0,4
18189,0,0,0,0,0,0,4
18190,-1,-2,0,3,-1,-1,3
18191,0,0,0,0,0,0,4
18192,0,0,0,0,0,0,4
18193,0,0,0,0,0,0,4
18194,-1,0,0,0,0,0,4
18195,0,0,0,0,0,0,4
18196,-3,-1,0,4,-1,-1,3
18197,-3,-1,4,-3,-1,4,0
18198,0,0,0,0,0,0,4
18199,0,-2,-1,2,-2,2,3
18200,0,0,0,0,4,-3,5
18202,0,0,0,0,0,0,4
18203,3,-1,-2,-1,4,0,1
18204,0,0,0,0,0,0,4
18205,0,0,0,0,0,0,4
18206,3,-3,-1,0,0,0,1
18207,0,2,-1,-2,3,-2,5
18208,4,-3,-1,4,-2,-1,3
18209,0,0,0,0,0,0,4
18211,0,0,0,0,0,0,4
18212,1,0,-1,0,1,-2,4
18213,0,0,0,0,0,0,4
18214,-2,0,0,2,-3,3,3
18215,-2,1,1,-2,3,-2,5
18216,-1,0,0,-1,0,-1,4
18217,4,-3,-1,0,0,0,1
18218,0,0,0,0,0,0,4
18219,-3,-1,0,0,4,-3,5
18220,-3,-1,0,0,0,0,4
18221,0,0,0,0,0,0,4
18222,0,0,0,4,-3,-1,3
18223,0,0,0,0,0,0,4
18225,-1,0,4,-3,-1,4,0
18226,-1,4,0,-3,-1,0,2
18227,4,-2,-1,3,-3,-1,3
18230,0,0,0,0,0,0,4
18231,0,0,0,0,0,4,4
18232,-3,3,-3,3,-1,0,2
18233,0,4,-3,-1,0,0,2
18234,0,0,0,0,0,0,4
18235,-1,0,0,4,-3,3,3
18236,0,4,-3,3,0,-2,2
18237,0,0,0,0,0,0,4
18238,-3,-1,0,0,0,0,4
18239,0,0,0,4,-3,-1,3
18240,1,0,-2,0,3,-3,5
18241,0,-1,0,-1,0,-1,4
18242,0,0,0,0,0,0,4
18243,-2,3,-2,-1,0,3,2
18244,-2,1,0,0,-2,-1,4
18245,-1,-2,3,-1,-2,-1,0
18246,-3,1,1,0,-1,1,4
18247,0,1,-1,0,2,0,5
18248,0,4,-3,3,-3,-1,2
18249,-1,1,-1,1,-2,2,4
18250,3,-1,-2,0,3,-3,1
18251,0,0,0,0,4,-1,5
18252,0,4,-3,-1,0,0,2
18253,4,-3,3,-2,-1,3,1
18254,-1,-1,0,1,-2,1,4
18255,0,0,0,0,0,0,4
18256,3,-3,3,-2,-1,3,1
18257,0,0,0,0,0,0,4
18258,-1,-1,0,4,-3,-1,3
18259,0,0,0,0,0,4,4
18260,0,0,0,0,0,4,4
18261,0,0,4,0,-1,-2,0
18262,0,0,0,0,0,0,4
18263,0,0,0,0,0,0,4
18264,0,0,0,0,0,0,4
18265,0,0,0,0,0,0,4
18266,4,-3,0,3,-3,-1,3
18267,1,0,1,0,0,-2,4
18268,0,0,0,0,0,4,4
18269,0,0,0,0,4,-3,5
18270,0,0,0,0,0,4,4
18271,0,0,0,0,0,0,4
18272,0,0,0,0,0,4,4
18273,0,0,0,0,4,-3,5
18274,0,0,0,0,0,0,4
18275,0,0,0,4,-3,-1,3
18276,-2,2,-3,3,-2,0,2
18277,-3,3,-3,-1,0,0,2
18278,-3,-1,4,-3,-1,0,0
18279,0,0,0,0,0,0,4
18280,0,4,-3,-1,0,4,2
18282,0,0,0,0,0,0,4
18283,0,0,0,0,0,0,4
18284,-3,1,2,-2,0,-1,0
18285,0,0,4,-3,3,-1,0
18286,0,0,0,0,0,4,4
18287,0,0,0,0,4,-3,5
18288,0,0,0,0,0,0,4
18289,-3,3,-3,-1,0,0,2
18290,4,0,-2,-1,1,2,1
18292,0,0,0,0,0,0,4
18293,0,0,0,0,0,0,4
18295,0,0,0,4,-3,-1,3
18296,0,0,0,0,0,0,4
18297,0,0,0,0,0,0,4
18298,-3,-1,0,0,0,0,4
18299,-3,-1,4,-2,2,-3,0
18300,0,0,0,0,0,0,4
18301,3,-3,3,-3,3,-2,1
18302,-1,-2,3,-3,3,-2,0
18303,-2,3,-3,3,-2,1,2
18304,4,-3,3,-3,-1,4,1
18305,0,0,0,4,-3,-1,3
18306,0,0,0,0,0,0,4
18307,-2,2,-1,-1,-1,3,2
18308,-3,3,-3,-1,4,-1,5
18309,0,0,0,0,4,0,5
18310,0,0,0,0,0,0,4
18311,0,0,0,0,0,0,4
18312,-2,2,-2,-1,4,-3,5
18313,3,-2,-1,-1,4,-3,1
18314,3,-2,1,0,-2,3,1
18315,0,4,-2,-1,-1,0,2
18316,0,3,-3,-1,4,-2,5
18317,0,0,0,0,0,0,4
18318,4,-3,-1,4,-3,-1,3
18319,-3,-1,4,-3,3,-3,0
18320,4,-2,0,2,-2,0,3
18321,-3,-1,4,-1,-1,-1,0
18322,1,-2,3,-1,-2,0,0
18324,0,0,0,0,0,4,4
18325,3,0,-3,3,-2,-1,3
18326,0,0,0,0,0,0,4
18327,-2,-1,0,4,-3,-1,3
18328,-3,-1,0,0,0,0,4
18329,4,-2,1,-1,-1,-1,1
18330,0,0,0,0,4,-3,5
18331,3,-1,-1,1,-1,1,1
18332,0,-1,1,-1,1,-2,4
18333,0,0,4,-3,-1,0,0
18334,0,0,0,0,4,-2,5
18335,0,0,0,0,0,0,4
18336,0,0,0,0,0,0,4
18337,-3,3,-1,0,-2,0,2
18338,4,-3,0,-1,4,-1,1
18339,0,0,3,-1,-2,-1,0
18340,0,0,0,0,0,0,4
18341,0,0,0,0,0,0,4
18342,0,0,0,0,0,4,4
18343,-2,1,2,-3,-1,4,0
18344,4,-3,-1,0,0,4,1
18345,0,0,0,0,0,0,4
18346,3,-2,0,1,-2,-1,1
18347,0,0,0,0,0,0,4
18348,0,0,0,0,0,0,4
18349,-1,3,-2,1,0,-1,2
18350,-2,-1,-1,0,4,-3,5
18351,0,0,0,4,-3,-1,3
18352,0,0,0,0,0,0,4
18353,0,0,4,-3,3,-3,0
18354,-1,-2,-1,4,-3,-1,3
18355,-3,-1,4,-3,3,-3,0
18357,-2,1,-2,-1,4,-3,5
18358,-3,3,-3,3,-1,-1,2
18359,-1,1,-3,3,-3,2,3
18360,0,0,0,0,0,0,4
18361,0,0,0,0,0,0,4
18362,-3,3,-2,0,1,1,2
18363,0,0,0,0,0,0,4
18364,1,2,-3,3,-3,3,3
18365,-1,0,0,0,0,4,4
18366,0,0,0,0,0,0,4
18367,-1,-2,3,-3,0,3,0
18368,-1,0,4,-3,-1,0,0
18369,0,0,4,-3,-1,0,0
18370,0,0,0,0,0,0,4
18371,4,-3,-1,0,0,0,1
18372,0,0,0,0,0,0,4
18373,0,0,0,0,0,0,4
18375,-1,0,-1,3,-1,-1,3
18376,0,0,0,0,0,0,4
18377,0,0,0,0,4,-3,5
18378,0,0,0,0,0,0,4
18379,1,1,1,-3,0,3,4
18380,0,0,0,0,4,-3,5
18381,4,-3,-1,0,0,0,1
18382,0,0,0,0,0,0,4
18383,0,0,0,0,0,0,4
18384,-3,-1,0,0,0,4,4
18385,4,-3,-1,4,-3,-1,3
18386,0,0,0,0,0,0,4
18387,-3,-1,4,-3,-1,0,0
18388,-3,-1,0,0,4,-3,5
18389,0,4,-3,-1,0,0,2
18390,2,-2,3,-2,-1,-1,1
18392,0,0,4,-3,-1,4,0
18393,0,0,0,0,4,-3,5
18394,-3,3,-3,-1,0,0,2
18395,0,0,4,-2,1,-2,0
18396,-3,-1,4,-3,3,-2,0
18397,0,4,-3,3,-3,-1,2
18398,0,0,0,0,0,0,4
18399,0,0,0,0,0,0,4
18400,0,0,0,0,0,0,4
18401,0,0,0,4,-3,-1,3
18402,0,0,0,0,0,0,4
18404,-3,-1,0,4,-3,3,3
18405,0,-3,3,-1,-1,0,0
18406,3,-1,-2,3,-3,3,3
18407,-2,3,-1,-1,-1,3,2
18408,0,0,0,0,0,0,4
18409,0,0,4,-3,-1,4,0
18410,0,0,0,0,0,0,4
18411,0,0,0,0,0,0,4
18412,0,4,-3,-1,0,0,2
18413,0,0,4,-3,-1,0,0
18414,0,0,0,0,0,0,4
18415,-1,0,0,0,0,0,4
18416,0,0,0,4,-3,3,3
18417,0,0,0,0,0,4,4
18418,0,0,4,-3,-1,4,0
18419,4,-3,3,-3,-1,0,1
18420,0,0,0,0,0,0,4
18421,-1,4,-3,-1,0,0,2
18422,-1,-1,-1,3,-3,2,3
18423,0,3,-3,3,-1,-1,2
18424,0,0,0,0,0,0,4
18425,-3,3,-3,-1,4,-3,5
18426,0,0,4,-3,-1,4,0
18427,3,-3,-1,4,-3,-1,3
18428,3,-3,-1,4,0,-2,3
18429,0,0,0,0,0,0,4
18430,4,-3,-1,0,4,-3,1
18431,0,0,0,0,0,0,4
18432,0,0,0,0,4,-3,5
18433,-1,-1,1,0,0,-1,4
18434,-3,3,-1,0,-2,-1,2
18435,2,-2,-1,-1,4,-3,1
18436,3,-1,-2,1,1,0,1
18437,3,0,-2,0,1,-2,1
18438,-3,3,-1,-2,0,3,2
18439,0,0,0,0,0,0,4
18440,0,0,0,0,4,-3,5
18441,0,0,0,0,0,0,4
18442,0,0,0,0,0,0,4
18443,-3,3,-1,-2,0,-1,2
18444,0,-1,0,0,0,0,4
18445,0,0,4,-3,-1,0,0
18446,-2,-1,4,0,-1,-2,0
18447,2,-1,-2,3,-3,2,3
18448,2,-2,3,-2,0,2,1
18449,0,0,0,4,-3,-1,3
18450,0,0,0,0,0,0,4
18451,0,0,0,0,0,0,4
18452,4,-3,-1,0,4,-3,1
18453,-3,3,-3,1,1,1,2
18454,0,0,0,0,0,0,4
18457,0,-3,-1,0,0,0,4
18458,3,-1,0,-1,-1,3,1
18459,0,0,0,0,0,0,4
18460,0,1,-3,3,-3,1,3
18461,0,0,0,4,-1,-2,3
18462,-1,3,0,-1,-2,-1,2
18463,0,4,-3,3,-3,-1,2
18464,-1,3,-3,3,-1,-1,2
18465,0,0,0,4,-2,1,3
18466,-3,-1,0,0,0,0,4
18467,-3,0,3,-3,3,-3,0
18468,4,-3,-1,0,4,0,1
18469,0,0,0,0,0,4,4
18470,0,4,-3,3,-3,-1,2
18471,-3,0,0,-1,4,0,5
18472,-3,3,-3,2,-2,3,2
18473,3,-2,1,-2,-1,4,1
18474,0,0,-2,3,0,-3,3
18475,0,0,0,0,0,0,4
18476,2,-3,-1,4,-1,0,3
18477,3,-2,1,0,0,-1,1
18478,-3,3,-2,1,-1,-1,2
18479,0,4,-3,-1,0,0,2
18480,3,-3,0,-1,4,-3,1
18481,0,4,-3,-1,0,0,2
18482,0,-1,0,0,4,-3,5
18483,0,4,-3,-1,4,-3,5
18484,-1,-1,0,3,-1,1,3
18485,-2,2,-3,3,-3,0,2
18486,0,0,0,0,0,0,4
18487,0,0,0,0,0,4,4
18488,0,-1,1,-2,2,0,4
18489,0,0,0,0,0,0,4
18490,-2,-1,0,4,-3,-1,3
18491,-1,3,-1,0,-2,0,2
18492,3,-3,-1,0,4,-2,1
18493,-3,-1,0,4,-3,-1,3
18494,-1,0,2,-3,0,3,0
18495,0,4,-3,-1,0,4,2
18496,0,0,0,0,0,0,4
18497,0,4,-3,-1,0,0,2
18498,0,0,0,0,0,0,4
