CUSTNO,Moneytary_가구인테리어/잡화_고가_증감여부,Moneytary_가구인테리어/잡화_저가_증감여부,Moneytary_가구인테리어/잡화_중가_증감여부,Moneytary_가전/레저취미/멀티샵_고가_증감여부,Moneytary_가전/레저취미/멀티샵_저가_증감여부,Moneytary_가전/레저취미/멀티샵_중가_증감여부,Moneytary_교육문화/아동_고가_증감여부,Moneytary_교육문화/아동_저가_증감여부,Moneytary_교육문화/아동_중가_증감여부,Moneytary_식품/생활_고가_증감여부,Moneytary_식품/생활_저가_증감여부,Moneytary_식품/생활_중가_증감여부,Moneytary_의류/이미용_고가_증감여부,Moneytary_의류/이미용_저가_증감여부,Moneytary_의류/이미용_중가_증감여부,Moneytary_침구/주방_고가_증감여부,Moneytary_침구/주방_저가_증감여부,Moneytary_침구/주방_중가_증감여부
14890,0,1,0,0,4,0,0,2,1,2,3,2,0,3,4,0,3,4
14891,0,1,1,0,0,0,0,3,1,2,1,3,2,0,4,0,3,0
14892,0,3,0,0,2,0,0,1,0,2,4,3,0,3,0,0,1,0
14893,1,2,2,1,0,2,0,0,1,1,0,1,3,0,2,1,0,0
14894,0,4,4,0,0,1,0,0,0,4,0,4,3,0,3,4,0,0
14895,0,4,0,0,4,0,0,4,0,3,1,3,0,1,1,0,3,0
14896,0,1,0,0,0,0,0,0,0,3,3,3,0,2,4,0,4,0
14897,0,0,0,0,4,2,0,0,0,3,2,2,0,1,3,0,2,4
14898,1,2,2,0,0,2,1,2,2,3,4,3,1,0,2,3,0,0
14899,0,4,4,0,0,0,0,0,0,1,4,3,0,4,0,0,4,0
14900,0,0,0,0,0,2,0,0,0,3,2,2,0,1,0,0,1,0
14901,0,4,0,0,2,4,0,1,0,2,2,3,0,1,0,0,2,4
14902,4,1,0,0,4,1,0,1,0,3,4,1,0,4,4,0,3,0
14903,1,1,3,3,0,2,0,0,4,3,0,3,2,0,1,3,0,3
14905,0,0,0,0,0,4,0,0,0,4,3,3,0,4,4,0,1,0
14906,4,3,2,4,0,2,0,0,1,2,2,3,2,1,4,0,0,0
14907,0,2,0,0,1,0,0,0,0,2,4,3,0,1,0,0,4,0
14908,0,2,0,0,0,0,0,0,0,2,2,3,0,4,0,0,3,0
14909,4,4,1,0,4,4,0,3,0,2,4,4,4,4,4,4,4,0
14910,0,2,0,0,4,4,0,0,0,4,2,2,0,2,4,0,4,0
14911,0,3,0,0,4,4,0,1,1,3,2,3,0,3,4,0,4,0
14912,1,2,4,0,0,1,0,0,4,4,4,1,4,0,1,0,0,0
14913,0,2,0,0,1,1,0,0,4,4,4,4,0,3,1,0,3,0
14914,0,3,1,0,1,2,0,0,0,2,2,3,1,2,4,0,4,0
14915,0,1,0,0,1,0,0,1,4,1,4,3,1,1,2,0,2,4
14916,1,3,0,1,2,4,0,0,0,3,2,3,0,2,4,0,1,1
14917,1,4,3,0,0,2,0,0,0,2,1,2,1,0,1,1,0,0
14918,4,4,3,1,0,4,0,0,0,4,4,3,4,4,2,4,0,0
14919,1,4,3,0,0,2,2,2,4,3,4,3,3,0,4,3,0,3
14920,4,1,4,0,0,2,0,0,1,4,1,2,4,0,2,4,0,0
14921,0,2,1,0,4,0,1,1,1,3,3,3,0,3,0,0,3,1
14922,0,1,0,0,2,4,0,0,0,4,3,3,0,0,0,0,3,0
14924,1,1,2,0,0,4,0,0,4,1,1,1,1,0,4,4,0,0
14926,0,4,0,0,1,0,0,0,0,2,3,3,0,0,1,0,4,0
14927,0,4,1,0,0,1,0,3,1,2,1,3,4,2,1,0,1,4
14928,0,4,0,0,0,1,0,4,1,4,2,3,4,4,4,0,1,0
14929,0,2,0,0,2,0,0,4,1,1,1,4,2,3,1,0,1,0
14930,2,1,1,0,1,2,0,3,1,0,1,4,0,3,4,0,4,0
14931,0,1,0,0,0,1,0,0,0,1,3,3,4,3,4,4,1,2
14932,0,3,0,0,4,0,0,0,0,4,2,3,0,2,4,0,1,0
14933,0,4,1,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0
14934,0,4,0,0,0,0,0,0,0,4,3,2,4,4,4,0,2,0
14935,0,1,1,0,2,2,1,4,3,2,2,2,0,1,1,0,2,0
14936,0,2,4,0,2,2,1,1,3,3,3,2,1,0,1,0,1,1
14937,0,1,0,0,3,0,2,1,1,1,1,1,0,1,0,0,3,0
14938,0,4,0,0,1,0,3,1,2,2,2,2,0,1,0,0,2,0
14939,4,4,1,4,4,4,4,4,4,4,4,4,4,0,1,4,4,0
14940,1,3,2,0,4,2,0,0,1,2,1,2,2,4,3,1,1,2
14941,1,3,1,2,0,0,0,0,0,1,0,4,4,4,2,1,0,2
14942,4,4,4,0,0,2,0,0,0,2,0,3,2,0,4,1,0,1
14943,0,1,0,0,0,2,0,4,2,3,1,3,0,2,1,0,2,0
14944,4,4,4,0,0,3,0,1,2,3,1,3,1,1,4,4,1,4
14945,0,1,4,0,2,1,0,1,0,2,1,1,1,1,3,3,3,0
14946,1,0,0,0,0,0,0,0,0,4,4,4,4,0,2,0,0,0
14947,0,1,0,0,0,0,0,1,0,3,1,1,0,3,1,0,1,0
14948,0,3,1,0,0,0,0,1,1,2,1,3,0,3,1,0,3,0
14949,0,1,0,0,1,0,0,0,0,1,3,2,0,3,4,0,4,0
14950,0,1,0,4,0,4,0,0,0,4,4,4,4,1,2,4,0,0
14951,0,2,1,0,2,4,0,1,1,1,1,1,0,1,1,0,1,1
14952,0,3,0,0,4,0,0,0,1,2,2,2,1,0,1,0,1,0
14953,0,1,0,0,0,0,0,2,4,2,3,2,1,3,0,0,1,1
14954,0,1,0,0,0,0,0,2,1,2,1,1,0,1,4,0,0,0
14955,0,1,0,0,2,0,0,1,2,4,3,3,0,1,0,0,3,0
14956,4,4,3,0,0,3,0,0,0,2,1,2,1,2,4,0,1,0
14957,0,4,0,0,1,0,0,0,0,2,1,2,0,0,0,0,1,0
14958,0,3,3,0,0,0,0,0,0,4,4,4,2,4,4,2,4,3
14959,0,4,0,0,2,0,0,0,0,1,4,2,0,3,0,0,4,0
14960,0,4,0,0,4,2,0,1,1,2,2,3,0,4,0,0,2,0
14961,0,4,0,0,4,0,0,0,0,3,2,4,4,4,0,0,4,0
14962,0,1,0,0,1,0,0,4,1,1,1,1,1,4,1,0,1,0
14963,0,3,0,0,0,0,0,0,0,2,3,2,0,2,0,0,0,0
14964,0,1,0,0,1,0,0,0,0,4,1,2,0,1,0,0,1,0
14965,0,0,0,0,0,0,0,0,0,4,4,4,0,1,4,0,0,0
14966,0,3,3,3,2,2,0,1,4,1,1,2,4,1,2,1,1,4
14967,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0
14968,2,1,2,1,0,2,0,0,1,3,1,4,1,0,3,3,0,2
14969,0,1,4,0,1,0,0,0,0,4,2,3,0,3,0,0,4,0
14970,0,3,0,0,4,4,1,2,1,3,2,2,0,3,0,0,2,0
14971,4,2,3,0,0,4,0,0,0,3,0,2,4,0,1,2,0,4
14972,0,3,0,0,4,0,0,0,0,4,4,4,0,1,0,0,4,0
14973,2,2,1,0,0,2,1,4,2,2,4,4,1,0,1,0,0,0
14974,0,0,0,0,0,1,0,0,0,3,3,2,0,0,1,0,4,0
14975,0,1,0,0,1,0,4,3,1,2,3,2,0,1,0,0,0,0
14976,0,1,0,0,4,4,0,1,0,1,1,1,0,1,1,0,4,0
14977,0,2,4,0,4,4,0,0,1,3,2,2,1,4,2,0,4,0
14978,4,3,0,0,4,1,4,3,3,4,3,3,0,2,0,0,3,0
14979,0,4,4,0,4,4,0,0,0,2,1,3,0,3,1,0,1,4
14980,0,2,4,0,4,0,0,0,0,4,3,3,0,3,3,0,2,0
14981,0,3,4,0,1,1,4,1,2,2,1,2,0,2,1,1,1,1
14982,0,2,0,0,4,0,0,0,0,2,3,2,0,1,0,0,0,0
14983,0,1,0,0,0,1,0,0,0,4,0,1,3,0,2,0,0,0
14984,2,2,2,0,0,4,0,0,3,4,4,2,2,1,3,0,0,0
14985,0,1,1,0,1,0,0,4,0,1,4,1,0,3,0,0,2,0
14986,0,2,0,0,4,1,4,2,4,4,4,2,0,2,4,0,3,0
14987,0,1,0,0,1,0,0,4,0,2,3,2,0,2,0,0,3,4
14988,0,2,0,0,4,0,0,0,0,3,3,3,0,3,3,0,4,0
14989,0,4,0,0,3,0,4,1,2,4,4,4,0,1,4,0,3,0
14990,0,3,0,0,0,0,0,4,4,1,1,1,0,3,3,0,3,0
14991,0,3,0,0,1,4,0,0,4,3,2,4,0,0,0,1,0,0
14992,0,1,4,1,4,4,0,0,0,1,4,4,3,4,4,4,0,2
14993,0,1,4,0,0,0,0,0,0,2,2,2,0,4,2,4,4,0
14994,0,1,0,0,1,1,0,1,1,2,3,2,1,4,2,0,2,0
14995,1,2,1,0,0,3,4,4,3,3,3,2,1,3,1,2,2,3
14996,0,3,1,0,4,1,0,4,0,4,3,3,1,2,1,0,3,2
14997,4,4,1,0,0,1,0,3,1,3,2,2,0,2,4,0,1,0
14998,0,0,1,0,2,1,0,2,0,4,2,3,0,3,2,1,2,0
14999,4,2,2,4,3,4,1,1,3,1,3,2,1,1,1,1,4,1
15001,0,3,0,0,3,0,0,1,2,3,3,2,0,1,0,0,1,0
15002,0,4,1,0,4,0,2,2,3,3,4,4,2,4,1,0,2,1
15003,0,1,0,0,0,0,0,3,4,3,3,2,1,1,1,0,3,0
15004,0,1,0,0,3,0,4,4,1,1,2,1,0,1,0,0,3,0
15005,0,2,0,0,0,0,0,0,4,4,0,2,0,4,4,0,0,0
15006,0,2,0,0,1,0,0,2,1,2,3,3,0,1,4,0,2,1
15007,1,1,4,0,2,4,0,1,0,2,2,2,1,2,1,0,1,0
15008,0,1,0,0,4,0,0,1,0,4,3,4,0,3,0,0,3,4
15009,0,3,1,0,0,0,0,0,0,1,2,1,4,2,1,0,2,0
15010,4,4,0,0,0,4,0,0,0,4,3,1,0,0,0,1,2,4
15011,0,4,0,0,4,0,0,1,0,2,4,1,0,1,1,0,1,0
15012,0,2,4,0,4,1,0,0,0,3,2,1,0,1,0,0,1,0
15013,0,4,3,0,0,0,0,0,1,1,0,3,3,0,2,2,0,4
15014,0,2,0,0,2,0,0,0,0,3,2,3,1,0,0,0,4,0
15015,0,4,0,0,0,1,0,0,1,3,0,1,3,0,2,0,0,0
15016,0,2,0,0,4,0,0,0,0,2,4,2,0,1,1,0,2,0
15017,0,4,0,0,0,0,0,0,0,1,1,2,0,1,0,0,2,1
15018,0,4,0,0,4,0,0,0,0,3,3,3,0,4,0,0,3,0
15019,0,4,0,0,1,4,4,4,1,2,2,3,0,4,0,0,2,0
15020,1,3,4,0,0,3,4,3,4,2,4,4,0,4,4,0,4,0
15021,0,3,1,0,0,0,0,0,4,3,0,3,3,0,3,4,0,4
15022,0,1,0,3,4,2,0,1,2,2,2,3,0,1,3,0,4,0
15023,0,3,0,0,0,1,2,2,3,2,3,2,1,4,1,2,2,4
15024,2,4,3,0,0,0,0,0,1,2,2,4,1,4,1,0,3,2
15025,0,2,0,1,4,4,0,0,1,4,4,4,3,0,3,4,4,0
15026,0,2,4,0,1,1,3,1,3,3,2,2,0,2,3,0,3,4
15027,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
15028,0,0,0,0,4,1,0,0,0,1,1,4,0,4,0,0,1,1
15029,0,2,2,0,3,0,4,1,2,3,3,2,4,3,1,0,1,1
15030,1,3,1,0,0,0,0,0,4,3,1,4,1,0,3,3,0,0
15031,1,4,0,4,0,4,3,3,4,1,1,1,1,2,4,4,3,3
15032,1,2,3,0,0,1,0,0,0,2,0,4,4,0,0,0,0,2
15033,0,4,0,0,1,0,0,0,0,2,3,2,0,1,0,0,4,0
15034,0,3,0,0,4,0,0,2,4,3,2,3,0,4,4,0,2,4
15035,0,3,0,4,0,4,4,4,3,3,4,4,4,1,1,0,4,0
15036,0,4,0,0,1,0,0,1,0,2,2,4,0,1,3,0,4,0
15037,0,1,0,0,2,0,4,3,4,1,1,2,1,1,1,0,4,0
15038,4,1,1,0,0,2,1,4,4,1,4,1,1,2,1,3,0,2
15039,0,4,4,0,0,3,0,1,1,1,4,3,0,4,0,0,4,4
15041,4,1,3,0,0,3,0,0,0,3,0,2,1,1,1,1,0,1
15043,0,3,0,0,0,1,0,3,1,4,2,3,0,3,1,0,3,0
15044,0,3,1,0,0,4,0,0,1,2,1,1,2,1,4,0,1,0
15046,0,0,2,4,0,2,0,0,0,2,0,1,4,0,4,4,0,0
15047,0,3,0,0,1,0,0,2,3,2,2,3,0,1,4,0,3,0
15049,3,2,4,0,0,4,0,0,0,4,0,2,3,0,3,0,0,0
15050,0,1,1,0,2,0,0,4,4,2,2,3,2,2,4,0,1,0
15051,0,1,0,0,1,1,3,3,1,3,4,3,0,2,0,0,3,0
15052,1,4,2,0,4,1,0,3,0,1,1,2,1,1,3,0,2,0
15053,0,2,0,0,0,2,0,3,3,3,1,1,1,2,3,1,2,2
15054,0,4,0,0,1,0,0,0,0,4,4,4,0,3,4,0,4,0
15056,1,1,3,4,0,3,0,0,0,1,4,3,3,2,3,4,0,0
15057,0,3,0,0,1,1,0,0,0,2,3,2,0,4,0,0,4,0
15058,0,3,1,0,4,2,0,1,0,4,4,4,0,3,2,0,3,0
15059,4,2,1,3,0,4,0,4,2,2,3,3,2,4,2,4,1,0
15060,0,2,0,0,2,0,0,0,0,3,2,3,0,2,0,0,1,0
15061,0,1,0,0,4,3,0,4,3,4,2,1,0,2,0,0,4,0
15062,0,4,0,0,1,0,0,1,1,2,2,3,0,4,4,0,3,0
15063,0,1,2,2,0,1,0,0,0,4,4,4,4,4,4,4,0,3
15064,4,2,2,3,0,2,0,0,0,3,1,1,4,4,2,3,4,4
15065,0,2,4,0,0,4,0,0,0,3,4,3,0,4,1,0,0,0
15066,0,3,4,0,4,4,4,3,4,3,3,3,0,4,1,0,2,4
15067,0,4,4,0,4,0,0,0,4,3,1,1,0,4,0,0,0,0
15068,0,1,0,0,4,0,0,4,0,3,1,1,0,3,0,0,2,0
15069,0,4,0,0,1,2,2,1,1,2,1,2,0,3,3,0,3,0
15070,0,2,4,0,0,3,0,0,3,4,4,4,1,0,2,1,0,0
15071,0,4,4,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0
15072,0,1,0,0,0,0,0,3,0,2,3,3,0,1,0,0,1,0
15073,2,1,4,4,0,4,0,1,1,3,4,3,4,0,2,0,4,4
15074,0,1,0,0,0,0,4,1,2,2,1,2,0,3,0,0,4,0
15077,0,4,0,1,3,3,0,0,0,1,3,2,3,4,2,0,4,0
15078,4,2,3,0,0,0,0,0,0,4,0,1,3,0,4,2,0,4
15079,4,3,1,0,0,4,1,4,1,2,1,1,2,3,1,1,2,4
15080,1,0,0,0,4,1,0,4,0,2,2,1,0,1,1,0,1,0
15081,0,4,4,0,1,4,0,1,0,1,4,3,0,2,1,0,4,0
15082,4,3,0,0,4,0,0,0,0,3,2,2,0,4,4,0,2,0
15083,0,3,0,0,2,1,0,4,2,1,1,3,0,3,0,0,4,0
15084,0,2,0,0,2,0,4,4,1,3,1,1,0,1,2,0,3,0
15085,0,0,0,0,0,0,0,4,1,0,4,4,0,4,4,0,1,0
15086,0,3,4,0,1,0,1,2,1,2,4,3,0,2,4,0,3,4
15087,0,3,0,0,4,1,0,0,0,3,3,2,4,0,4,0,4,0
15088,0,4,0,0,4,2,0,4,1,1,1,3,4,3,1,0,4,0
15089,0,3,3,4,0,1,0,0,2,3,0,2,1,0,1,1,0,0
15090,4,3,0,0,0,4,0,0,1,1,0,1,1,0,4,4,0,3
15091,4,4,4,1,0,2,0,0,3,4,1,2,3,0,4,1,1,1
15092,0,3,0,0,1,0,0,2,1,3,3,3,0,3,0,0,1,0
15093,0,4,0,0,4,0,0,0,0,3,3,4,1,3,4,0,4,0
15094,0,1,0,0,0,3,0,1,2,3,3,2,0,2,1,0,4,4
15095,0,3,0,0,3,4,0,1,0,1,4,3,0,2,1,0,1,0
15096,1,4,0,0,2,1,0,0,0,4,3,2,0,0,1,0,4,0
15097,0,3,1,0,0,1,0,0,0,2,1,2,4,1,3,0,1,0
15099,0,2,4,0,2,1,0,4,0,2,4,3,1,3,1,0,4,4
15101,0,4,0,0,0,0,0,1,1,4,3,3,0,4,0,0,1,0
15102,4,3,0,0,0,4,0,0,1,4,0,3,2,1,2,0,0,0
15103,0,3,4,0,4,1,0,1,4,2,2,3,4,1,4,3,1,3
15104,0,1,0,0,0,0,0,1,0,2,1,1,4,1,4,0,3,0
15105,0,1,0,0,0,0,0,4,0,2,3,3,0,2,0,0,1,0
15107,0,3,0,0,4,1,0,3,4,4,2,2,4,2,2,0,3,0
15108,0,1,0,0,0,0,0,0,0,0,1,2,4,1,4,0,0,0
15109,0,3,4,4,0,1,0,1,2,4,4,1,2,0,3,1,3,1
15110,0,0,3,1,0,4,0,0,2,3,1,3,0,0,4,0,0,0
15111,0,1,0,0,4,0,0,1,3,1,1,3,0,4,0,0,3,1
15112,0,3,0,0,4,0,0,0,0,1,3,2,0,4,1,0,1,0
15113,0,1,0,0,4,1,0,0,0,2,3,3,0,1,3,0,3,0
15114,0,3,1,0,1,4,0,4,4,3,3,2,3,1,2,1,2,0
15115,0,4,0,0,3,3,2,1,1,3,2,1,3,1,4,1,2,1
15116,0,0,1,0,0,1,0,0,0,1,2,1,0,1,0,0,1,0
15117,0,4,0,0,1,0,0,0,0,2,2,2,0,3,4,0,3,0
15118,0,4,1,0,0,0,0,0,0,4,0,3,0,0,1,0,0,0
15119,2,3,1,2,3,4,1,3,3,4,4,2,4,4,1,4,2,1
15120,0,1,1,0,4,0,0,2,0,3,3,4,0,4,2,0,3,0
15121,0,1,0,0,0,1,0,1,0,2,1,1,0,2,2,4,2,0
15122,0,4,0,0,0,0,0,0,0,4,4,3,0,1,1,0,4,0
15123,1,1,3,0,1,1,0,1,1,2,1,2,1,2,1,3,2,0
15124,3,2,2,0,0,3,4,0,4,3,1,1,2,1,2,0,0,0
15125,4,4,4,0,0,1,0,0,0,3,1,4,2,1,2,4,1,0
15126,0,4,0,0,4,0,0,0,0,3,4,4,0,4,0,0,1,0
15127,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
15128,0,1,0,0,4,1,0,4,0,4,1,2,0,2,1,0,3,0
15129,0,1,1,0,4,1,0,4,0,2,4,2,0,1,0,0,4,0
15130,0,2,0,0,0,1,0,0,3,1,1,1,0,1,1,0,3,0
15131,0,2,1,0,0,1,0,0,2,2,4,1,2,0,2,2,0,2
15132,0,1,0,0,4,0,1,2,3,2,2,3,0,2,3,0,2,0
15133,0,1,0,0,1,0,0,0,0,4,3,2,0,4,0,0,1,0
15134,0,1,1,0,3,0,0,1,1,4,2,3,0,3,3,0,3,1
15135,1,1,3,4,0,1,0,0,3,2,0,4,1,0,1,2,0,3
15136,0,2,0,0,3,0,0,1,0,4,3,3,0,3,0,0,1,0
15137,0,3,0,0,4,1,0,4,1,2,3,3,0,2,1,1,3,2
15138,0,4,0,0,3,0,0,0,0,4,1,2,0,2,0,0,4,0
15139,0,4,0,0,0,0,4,4,0,4,4,4,0,3,1,0,4,0
15140,1,4,4,1,0,4,0,0,3,1,0,1,1,0,2,1,0,4
15141,4,3,2,0,0,2,0,0,1,0,1,2,0,3,3,2,0,0
15142,0,2,1,0,0,4,0,0,0,3,2,3,1,1,4,0,1,0
15143,4,4,4,4,0,1,0,0,0,2,0,3,2,0,1,4,0,0
15144,3,3,4,0,0,3,0,0,1,4,0,3,1,0,3,4,0,1
15145,0,4,0,0,0,0,0,0,4,4,0,4,0,0,3,0,0,0
15146,1,1,0,0,1,3,0,1,1,3,1,1,3,0,1,1,1,3
15147,0,2,0,0,3,0,0,4,1,3,2,2,0,3,1,0,2,0
15148,0,2,3,0,0,1,0,2,4,1,1,3,4,3,2,0,1,4
15149,0,1,1,0,3,4,0,1,3,3,3,4,0,4,3,4,4,2
15150,1,1,1,0,0,3,0,1,4,2,0,3,4,0,3,1,0,2
15151,0,3,0,0,3,1,0,0,4,2,2,2,3,1,1,0,4,0
15152,0,1,1,0,1,0,0,1,4,2,4,3,0,1,2,0,4,0
15153,3,4,4,0,0,1,0,0,0,3,4,4,1,4,1,0,2,0
15154,0,1,0,0,4,4,0,2,0,2,3,4,0,1,0,0,4,4
15155,0,3,1,0,0,2,0,0,0,2,0,3,0,0,2,1,0,4
15156,0,1,0,0,4,0,0,3,0,3,2,2,0,1,4,0,2,0
15158,4,1,2,4,0,3,0,1,3,1,1,2,2,1,3,4,2,3
15159,0,2,1,0,0,2,0,0,0,2,0,1,4,0,4,1,0,1
15160,4,4,2,0,0,0,0,0,1,1,1,4,4,4,3,1,4,0
15161,0,3,1,0,3,0,0,0,1,2,2,2,0,1,0,0,2,0
15162,0,2,1,0,1,0,0,1,4,1,4,2,0,2,1,0,1,1
15163,1,0,0,0,0,0,0,0,0,4,3,4,0,4,0,0,1,0
15164,0,2,4,0,4,4,0,1,1,2,4,3,0,1,1,0,3,0
15165,0,4,0,0,0,0,0,0,3,3,3,2,0,0,4,0,0,1
15166,0,0,0,1,4,0,0,1,1,3,4,2,0,2,0,0,4,0
15167,2,1,4,3,0,2,0,1,3,4,1,2,4,1,4,4,1,0
15168,0,4,0,0,3,0,0,0,0,4,2,2,0,1,4,0,3,4
15169,0,3,0,0,4,0,0,0,0,4,3,3,0,4,0,1,4,4
15170,0,1,0,0,2,3,2,3,3,4,2,3,0,3,4,0,2,0
15171,0,4,0,0,4,0,1,2,2,4,2,1,3,1,4,0,1,0
15172,0,3,0,0,1,1,0,0,0,2,2,2,1,3,4,0,3,0
15173,0,1,0,0,1,4,3,3,1,3,1,3,0,3,4,0,3,0
15174,0,2,1,0,4,0,0,0,0,1,3,1,0,1,0,0,0,0
15175,3,3,1,0,0,1,0,0,1,2,0,1,3,0,1,1,0,1
15176,2,1,0,0,4,2,2,1,4,4,3,2,1,3,3,3,1,2
15177,0,4,4,0,3,0,0,4,4,4,4,4,2,2,4,0,4,0
15178,0,1,1,0,0,0,0,0,0,3,0,2,1,4,2,2,0,1
15180,1,2,3,1,0,3,0,0,2,3,4,2,3,0,1,1,0,2
15181,0,4,0,0,1,0,0,0,0,3,1,2,0,1,0,0,4,0
15182,0,3,0,0,0,1,0,0,0,2,2,3,0,1,0,0,4,0
15183,0,0,0,0,0,4,0,1,0,3,1,2,0,1,1,0,1,0
15184,0,4,0,0,3,0,0,4,4,4,3,4,0,3,0,0,3,3
15185,2,3,2,0,0,2,4,0,4,2,0,4,3,1,3,0,0,0
15186,4,4,4,0,0,4,0,4,0,3,4,3,4,0,4,0,4,0
15187,4,2,1,3,1,1,0,0,2,2,3,1,4,0,3,4,4,0
15188,0,1,0,0,2,3,0,0,4,3,2,3,4,1,2,0,3,0
15189,0,4,0,0,4,0,0,0,0,2,2,3,0,1,0,0,4,0
15190,1,1,3,2,1,4,0,0,0,4,1,3,2,1,4,1,3,1
15191,0,3,2,0,1,4,0,0,0,2,3,4,4,1,4,0,4,0
15192,0,3,0,0,0,0,0,1,0,3,1,1,0,4,4,0,0,0
15193,4,1,2,0,0,3,0,0,0,1,0,2,1,0,3,0,0,0
15194,0,3,3,0,0,4,0,4,0,3,4,2,3,3,1,3,4,0
15195,1,4,4,0,0,1,0,0,3,1,4,1,3,4,1,0,0,0
15196,0,2,0,0,1,0,0,0,0,2,2,2,0,0,0,0,2,0
15197,0,2,0,0,3,0,0,2,1,4,3,3,0,3,1,0,3,4
15198,0,3,0,0,4,0,0,1,4,2,1,2,1,1,1,0,4,0
15199,4,2,4,3,0,4,0,0,4,4,1,3,4,4,4,3,4,2
15200,0,1,0,0,4,4,0,2,0,3,2,3,0,3,0,0,4,0
15201,3,2,2,3,0,3,0,0,2,2,3,2,1,0,2,1,0,3
15202,0,1,0,0,4,0,0,0,0,2,3,2,0,1,0,0,2,0
15203,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,0,0
15204,4,2,2,4,0,3,0,0,0,3,1,1,2,3,3,1,4,0
15205,0,4,1,0,4,0,0,3,0,4,2,2,0,4,0,0,2,2
15206,0,4,4,0,0,0,0,0,0,2,1,3,0,2,0,0,0,0
15207,1,4,4,0,0,1,0,0,0,4,4,3,3,4,4,0,3,4
15208,0,4,0,4,4,1,0,0,4,3,3,2,0,3,2,0,2,0
15209,0,4,0,0,4,0,0,1,0,3,1,3,0,4,4,0,4,4
15211,0,2,4,0,0,4,0,2,1,2,2,2,0,4,1,0,4,0
15212,0,4,0,0,4,0,0,2,3,4,4,4,0,3,0,0,3,4
15213,0,0,0,4,2,4,0,4,0,3,2,4,0,2,2,0,3,1
15214,0,2,0,0,0,1,0,0,1,3,4,2,0,1,0,0,1,0
15215,0,1,0,0,4,0,3,3,2,4,4,3,0,3,0,0,1,0
15216,0,2,0,0,0,4,0,0,2,1,1,3,3,0,4,0,1,0
15217,0,4,4,4,0,4,0,0,3,4,0,4,3,0,4,4,0,4
15218,0,1,4,0,4,4,0,2,4,3,1,3,0,3,0,0,3,4
15219,0,3,1,0,4,0,0,1,0,3,3,2,0,3,1,0,2,2
15220,0,1,0,0,0,4,0,1,0,1,1,1,0,3,4,0,1,0
15221,0,2,0,0,1,4,0,1,0,1,1,2,0,4,1,0,4,0
15222,0,4,0,0,1,0,1,1,4,4,3,3,0,3,1,0,1,0
15223,0,1,1,0,1,1,0,1,0,2,1,1,0,2,1,1,1,1
15224,3,1,3,0,0,2,0,0,1,3,2,2,3,4,1,1,3,2
15225,0,1,0,0,0,0,0,3,0,2,4,2,0,1,1,0,4,0
15226,0,4,0,0,1,0,0,1,0,2,1,1,0,3,1,0,3,0
15227,4,4,2,3,0,4,0,0,0,2,0,3,1,0,4,4,0,0
15228,0,2,0,0,1,4,0,0,0,4,1,4,0,1,4,0,3,0
15229,4,2,0,0,1,3,0,4,4,3,4,4,4,3,4,0,2,0
15230,0,4,4,4,0,4,0,0,4,3,0,4,3,0,1,4,0,1
15231,0,4,2,0,1,1,0,2,4,1,4,2,4,1,1,0,2,0
15232,0,1,1,0,1,1,0,1,4,2,3,1,0,4,0,0,2,0
15233,0,4,4,0,2,4,0,4,4,2,2,1,0,4,4,0,3,0
15234,0,4,0,0,0,0,0,0,4,2,3,3,4,4,3,0,1,0
15235,0,0,0,0,3,0,0,0,0,3,3,2,0,0,0,0,1,0
15236,1,2,0,0,0,4,0,0,2,2,1,1,3,0,3,1,0,0
15237,4,3,4,4,1,4,0,0,4,2,3,2,3,3,4,4,3,2
15238,0,2,1,0,1,1,1,1,1,2,2,3,0,3,0,0,2,4
15239,0,4,0,0,2,4,0,0,0,4,3,3,0,4,1,0,4,0
15240,0,1,0,0,4,0,1,2,2,4,4,4,1,4,3,0,3,4
15241,0,1,1,0,4,4,1,0,1,4,4,1,2,0,1,2,0,0
15242,0,1,0,0,0,4,0,2,1,4,3,4,1,1,1,0,2,1
15243,0,3,0,0,4,0,0,0,0,1,2,2,0,0,0,0,1,0
15244,0,3,0,0,2,0,4,4,3,3,3,4,0,3,1,0,3,0
15245,0,2,0,0,1,0,0,1,1,2,3,2,2,2,2,0,3,0
15246,0,4,0,0,2,4,2,1,2,4,3,2,0,1,0,0,1,0
15247,0,1,0,0,2,1,0,0,0,2,2,3,0,3,1,0,3,4
15248,0,1,4,0,4,1,0,0,0,4,2,3,4,1,4,0,2,0
15249,0,1,0,0,1,4,4,1,0,2,1,2,1,1,4,3,4,1
15250,0,4,1,0,1,1,4,2,1,2,1,1,0,1,1,0,3,0
15251,0,2,0,0,4,1,1,1,4,2,2,2,0,3,0,0,2,0
15252,0,3,0,0,4,1,0,4,4,3,1,1,0,1,3,0,1,0
15253,0,4,1,0,0,1,4,4,1,2,3,3,0,3,0,0,4,4
15254,0,2,1,0,1,0,0,1,4,4,4,1,0,0,0,0,2,0
